,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
27,1,7:30.0,K. Bazemore misses 3-pt jump shot from 26 ft,,9,4
28,1,7:30.0,Offensive rebound by P. Millsap,,9,4
29,1,7:22.0,Turnover by P. Millsap (bad pass),,9,4
30,1,7:06.0,,L. Scola makes 2-pt layup from 1 ft (assist by N. Powell),9,6
31,1,6:53.0,K. Bazemore misses 2-pt jump shot from 20 ft,,9,6
32,1,6:52.0,,Defensive rebound by L. Scola,9,6
33,1,6:39.0,,L. Scola misses 2-pt layup from 4 ft,9,6
34,1,6:38.0,Defensive rebound by A. Horford,,9,6
35,1,6:25.0,A. Horford makes 3-pt jump shot from 23 ft (assist by J. Teague),,12,6
36,1,6:04.0,,D. DeRozan makes 3-pt jump shot from 24 ft (assist by K. Lowry),12,9
37,1,5:47.0,K. Korver misses 2-pt jump shot from 18 ft,,12,9
38,1,5:47.0,,Defensive rebound by L. Scola,12,9
39,1,5:35.0,,Turnover by D. DeRozan (bad pass; steal by K. Bazemore),12,9
40,1,5:20.0,A. Horford misses 2-pt jump shot from 3 ft,,12,9
41,1,5:20.0,,Defensive rebound by J. Valančiūnas,12,9
42,1,5:13.0,,Turnover by K. Lowry (lost ball; steal by J. Teague),12,9
43,1,5:07.0,K. Korver misses 3-pt jump shot from 26 ft,,12,9
44,1,5:06.0,Offensive rebound by K. Bazemore,,12,9
45,1,5:01.0,K. Korver makes 3-pt jump shot from 27 ft (assist by K. Bazemore),,15,9
46,1,4:46.0,,Personal foul by A. Horford,15,9
47,1,4:46.0,T. Sefolosha enters the game for K. Bazemore,,15,9
48,1,4:46.0,K. Humphries enters the game for A. Horford,,15,9
49,1,4:46.0,,T. Ross enters the game for N. Powell,15,9
50,1,4:46.0,,P. Patterson enters the game for L. Scola,15,9
51,1,4:37.0,,D. DeRozan misses 2-pt jump shot from 16 ft,15,9
52,1,4:37.0,,Offensive rebound by Team,15,9
53,1,4:31.0,,D. DeRozan makes 2-pt jump shot from 14 ft,15,11
54,1,4:15.0,K. Humphries misses 2-pt jump shot from 9 ft,,15,11
55,1,4:15.0,,Defensive rebound by J. Valančiūnas,15,11
56,1,4:05.0,,K. Lowry makes 2-pt jump shot from 10 ft,15,13
57,1,3:48.0,Turnover by Team (back court),,15,13
58,1,3:48.0,T. Hardaway enters the game for K. Korver,,15,13
59,1,3:48.0,D. Schröder enters the game for J. Teague,,15,13
60,1,3:39.0,,Personal foul by K. Humphries,15,13
61,1,3:25.0,,T. Ross misses 2-pt jump shot from 15 ft,15,13
62,1,3:24.0,Defensive rebound by T. Sefolosha,,15,13
63,1,3:12.0,T. Hardaway makes 2-pt jump shot from 19 ft (assist by D. Schröder),,17,13
64,1,2:58.0,,K. Lowry makes 2-pt layup from 2 ft,17,15
65,1,2:58.0,Atlanta full timeout,,17,15
66,1,2:58.0,,C. Joseph enters the game for K. Lowry,17,15
67,1,2:46.0,P. Millsap misses 2-pt layup from 2 ft (block by P. Patterson),,17,15
68,1,2:45.0,,Defensive rebound by J. Valančiūnas,17,15
69,1,2:34.0,,Turnover by J. Valančiūnas (lost ball),17,15
70,1,2:26.0,P. Millsap misses 3-pt jump shot from 25 ft,,17,15
71,1,2:25.0,Offensive rebound by Team,,17,15
72,1,2:25.0,,Loose ball foul by P. Patterson,17,15
73,1,2:12.0,K. Humphries misses 3-pt jump shot from 23 ft,,17,15
74,1,2:12.0,,Defensive rebound by J. Valančiūnas,17,15
75,1,2:00.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by C. Joseph),17,18
76,1,1:40.0,P. Millsap misses 2-pt jump shot from 7 ft,,17,18
77,1,1:39.0,,Defensive rebound by D. DeRozan,17,18
78,1,1:16.0,,D. DeRozan misses 3-pt jump shot from 25 ft,17,18
79,1,1:15.0,Defensive rebound by P. Millsap,,17,18
80,1,1:08.0,K. Humphries makes 2-pt jump shot from 15 ft (assist by D. Schröder),,19,18
81,1,0:49.0,,D. DeRozan makes 2-pt jump shot from 3 ft,19,20
82,1,0:25.0,T. Hardaway makes 2-pt jump shot from 16 ft,,21,20
83,1,0:08.0,,Personal foul by D. Schröder,21,20
84,1,0:08.0,M. Muscala enters the game for P. Millsap,,21,20
85,1,0:08.0,A. Horford enters the game for K. Humphries,,21,20
86,1,0:08.0,,B. Biyombo enters the game for J. Valančiūnas,21,20
87,1,0:02.0,,D. DeRozan misses 2-pt jump shot from 11 ft,21,20
88,1,0:01.0,Defensive rebound by T. Sefolosha,,21,20
89,2,11:48.0,,Turnover by C. Joseph (bad pass; steal by D. Schröder),21,20
90,2,11:45.0,D. Schröder makes 2-pt layup from 1 ft,,23,20
91,2,11:45.0,Shooting foul by B. Biyombo (drawn by D. Schröder),,23,20
92,2,11:45.0,D. Schröder makes free throw 1 of 1,,24,20
93,2,11:28.0,,Turnover by C. Joseph (lost ball),24,20
94,2,11:12.0,Turnover by T. Sefolosha (bad pass; steal by C. Joseph),,24,20
95,2,11:08.0,,C. Joseph makes 2-pt layup from 1 ft,24,22
96,2,10:44.0,T. Hardaway makes 3-pt jump shot from 28 ft (assist by D. Schröder),,27,22
97,2,10:26.0,,T. Ross makes 3-pt jump shot from 27 ft (assist by K. Lowry),27,25
98,2,10:12.0,M. Muscala misses 2-pt layup from 4 ft,,27,25
99,2,10:10.0,Offensive rebound by T. Sefolosha,,27,25
100,2,10:10.0,T. Sefolosha makes 2-pt layup from 1 ft,,29,25
101,2,9:57.0,,K. Lowry makes 2-pt layup from 1 ft,29,27
102,2,9:47.0,T. Hardaway makes 2-pt jump shot from 21 ft,,31,27
103,2,9:36.0,,Personal block foul by D. Schröder,31,27
104,2,9:30.0,,T. Ross misses 2-pt jump shot from 18 ft,31,27
105,2,9:29.0,Defensive rebound by T. Sefolosha,,31,27
106,2,9:17.0,T. Sefolosha misses 2-pt layup from 2 ft (block by B. Biyombo),,31,27
107,2,9:16.0,,Defensive rebound by B. Biyombo,31,27
108,2,8:57.0,,C. Joseph misses 2-pt jump shot from 4 ft,31,27
109,2,8:56.0,,Offensive rebound by P. Patterson,31,27
110,2,8:54.0,,P. Patterson makes 2-pt dunk at rim,31,29
111,2,8:36.0,T. Hardaway misses 2-pt jump shot from 16 ft,,31,29
112,2,8:36.0,,Defensive rebound by C. Joseph,31,29
113,2,8:21.0,,Shooting foul by M. Muscala (drawn by B. Biyombo),31,29
114,2,8:21.0,Official timeout,,31,29
115,2,8:21.0,K. Bazemore enters the game for T. Sefolosha,,31,29
116,2,8:21.0,,B. Biyombo misses free throw 1 of 2,31,29
117,2,8:21.0,,Offensive rebound by Team,31,29
118,2,8:21.0,,B. Biyombo makes free throw 2 of 2,31,30
119,2,8:10.0,M. Muscala makes 2-pt layup from 1 ft (assist by A. Horford),,33,30
120,2,7:57.0,,Personal foul by K. Bazemore,33,30
121,2,7:46.0,,P. Patterson makes 2-pt jump shot from 3 ft,33,32
122,2,7:22.0,A. Horford misses 2-pt jump shot from 16 ft,,33,32
123,2,7:22.0,,Defensive rebound by B. Biyombo,33,32
124,2,7:15.0,,K. Lowry makes 2-pt layup from 3 ft,33,34
125,2,7:06.0,Offensive foul by A. Horford (drawn by P. Patterson),,33,34
126,2,7:06.0,Turnover by A. Horford (offensive foul),,33,34
127,2,7:06.0,J. Teague enters the game for D. Schröder,,33,34
128,2,7:06.0,P. Millsap enters the game for A. Horford,,33,34
129,2,6:43.0,,P. Patterson makes 2-pt jump shot from 18 ft (assist by B. Biyombo),33,36
130,2,6:12.0,J. Teague makes 2-pt jump shot from 12 ft,,35,36
131,2,6:07.0,,Shooting foul by M. Muscala (drawn by K. Lowry),35,36
132,2,6:07.0,,K. Lowry makes free throw 1 of 2,35,37
133,2,6:07.0,,K. Lowry makes free throw 2 of 2,35,38
134,2,5:49.0,K. Bazemore misses 3-pt jump shot from 23 ft,,35,38
135,2,5:48.0,,Defensive rebound by P. Patterson,35,38
136,2,5:40.0,,K. Lowry misses 3-pt jump shot from 25 ft,35,38
137,2,5:39.0,,Offensive rebound by B. Biyombo,35,38
138,2,5:38.0,,B. Biyombo misses 2-pt layup from 2 ft,35,38
139,2,5:38.0,Defensive rebound by Team,,35,38
140,2,5:38.0,,Toronto full timeout,35,38
141,2,5:38.0,K. Humphries enters the game for T. Hardaway,,35,38
142,2,5:38.0,K. Korver enters the game for M. Muscala,,35,38
143,2,5:38.0,,L. Scola enters the game for P. Patterson,35,38
144,2,5:28.0,Shooting foul by K. Lowry (drawn by P. Millsap),,35,38
145,2,5:28.0,P. Millsap makes free throw 1 of 2,,36,38
146,2,5:28.0,P. Millsap makes free throw 2 of 2,,37,38
147,2,5:13.0,,T. Ross misses 2-pt jump shot from 15 ft,37,38
148,2,5:13.0,,Offensive rebound by L. Scola,37,38
149,2,5:07.0,,K. Lowry misses 3-pt jump shot from 26 ft,37,38
150,2,5:07.0,,Offensive rebound by L. Scola,37,38
151,2,5:01.0,,Shooting foul by P. Millsap (drawn by K. Lowry),37,38
152,2,5:01.0,,K. Lowry makes free throw 1 of 2,37,39
153,2,5:01.0,,D. DeRozan enters the game for C. Joseph,37,39
154,2,5:01.0,,K. Lowry misses free throw 2 of 2,37,39
155,2,5:01.0,Defensive rebound by K. Bazemore,,37,39
156,2,4:48.0,J. Teague misses 2-pt jump shot from 5 ft,,37,39
157,2,4:47.0,,Defensive rebound by T. Ross,37,39
158,2,4:43.0,,Personal foul by J. Teague,37,39
159,2,4:43.0,,K. Lowry misses free throw 1 of 2,37,39
160,2,4:43.0,,Offensive rebound by Team,37,39
161,2,4:43.0,,J. Valančiūnas enters the game for B. Biyombo,37,39
162,2,4:43.0,,K. Lowry makes free throw 2 of 2,37,40
163,2,4:31.0,K. Humphries misses 2-pt jump shot from 13 ft,,37,40
164,2,4:30.0,,Defensive rebound by J. Valančiūnas,37,40
165,2,4:22.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),37,42
166,2,4:20.0,Atlanta full timeout,,37,42
167,2,4:20.0,Technical foul by K. Bazemore,,37,42
168,2,4:20.0,,D. DeRozan makes technical free throw,37,43
169,2,4:13.0,Shooting foul by K. Lowry (drawn by P. Millsap),,37,43
170,2,4:13.0,P. Millsap makes free throw 1 of 2,,38,43
171,2,4:13.0,,C. Joseph enters the game for K. Lowry,38,43
172,2,4:13.0,P. Millsap makes free throw 2 of 2,,39,43
173,2,3:56.0,,D. DeRozan makes 2-pt jump shot from 1 ft,39,45
174,2,3:44.0,J. Teague misses 2-pt jump shot from 20 ft,,39,45
175,2,3:43.0,,Defensive rebound by J. Valančiūnas,39,45
176,2,3:31.0,,L. Scola misses 2-pt jump shot from 3 ft (block by P. Millsap),39,45
177,2,3:28.0,Defensive rebound by K. Bazemore,,39,45
178,2,3:24.0,K. Bazemore makes 2-pt layup from 1 ft,,41,45
179,2,3:07.0,,C. Joseph misses 2-pt jump shot from 3 ft,41,45
180,2,3:07.0,Defensive rebound by K. Korver,,41,45
181,2,3:00.0,J. Teague makes 2-pt jump shot from 12 ft,,43,45
182,2,3:00.0,Shooting foul by C. Joseph (drawn by J. Teague),,43,45
183,2,3:00.0,A. Horford enters the game for P. Millsap,,43,45
184,2,3:00.0,J. Teague misses free throw 1 of 1,,43,45
185,2,2:59.0,,Defensive rebound by L. Scola,43,45
186,2,2:42.0,,C. Joseph misses 3-pt jump shot from 26 ft,43,45
187,2,2:42.0,Defensive rebound by Team,,43,45
188,2,2:42.0,Personal foul by J. Valančiūnas,,43,45
189,2,2:42.0,K. Humphries makes free throw 1 of 2,,44,45
190,2,2:42.0,K. Humphries makes free throw 2 of 2,,45,45
191,2,2:25.0,,T. Ross makes 2-pt dunk at rim,45,47
192,2,2:03.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),,47,47
193,2,1:49.0,,D. DeRozan misses 2-pt jump shot from 11 ft,47,47
194,2,1:48.0,,Offensive rebound by J. Valančiūnas,47,47
195,2,1:46.0,,J. Valančiūnas misses 2-pt layup from 1 ft,47,47
196,2,1:45.0,Defensive rebound by J. Teague,,47,47
197,2,1:39.0,K. Korver misses 2-pt jump shot from 22 ft,,47,47
198,2,1:38.0,Offensive rebound by K. Humphries,,47,47
199,2,1:37.0,K. Humphries misses 2-pt layup from 2 ft,,47,47
200,2,1:37.0,,Defensive rebound by Team,47,47
201,2,1:37.0,Loose ball foul by K. Humphries,,47,47
202,2,1:37.0,,J. Valančiūnas misses free throw 1 of 2,47,47
203,2,1:37.0,,Offensive rebound by Team,47,47
204,2,1:37.0,P. Millsap enters the game for K. Humphries,,47,47
205,2,1:37.0,,J. Valančiūnas makes free throw 2 of 2,47,48
206,2,1:29.0,A. Horford misses 3-pt jump shot from 26 ft,,47,48
207,2,1:29.0,,Defensive rebound by D. DeRozan,47,48
208,2,1:16.0,Offensive charge foul by L. Scola (drawn by K. Bazemore),,47,48
209,2,1:16.0,,Turnover by L. Scola (offensive foul),47,48
210,2,1:16.0,,B. Biyombo enters the game for J. Valančiūnas,47,48
211,2,1:06.0,J. Teague misses 2-pt layup from 3 ft,,47,48
212,2,1:06.0,Offensive rebound by Team,,47,48
213,2,1:06.0,Personal foul by C. Joseph,,47,48
214,2,1:06.0,A. Horford makes free throw 1 of 2,,48,48
215,2,1:06.0,T. Sefolosha enters the game for K. Korver,,48,48
216,2,1:06.0,A. Horford misses free throw 2 of 2,,48,48
217,2,1:04.0,,Defensive rebound by B. Biyombo,48,48
218,2,0:50.0,,D. DeRozan makes 2-pt layup from 2 ft,48,50
219,2,0:40.0,Shooting foul by C. Joseph (drawn by P. Millsap),,48,50
220,2,0:40.0,P. Millsap misses free throw 1 of 2,,48,50
221,2,0:40.0,Offensive rebound by Team,,48,50
222,2,0:40.0,M. Muscala enters the game for A. Horford,,48,50
223,2,0:40.0,P. Millsap misses free throw 2 of 2,,48,50
224,2,0:40.0,,Defensive rebound by D. DeRozan,48,50
225,2,0:33.0,,D. DeRozan makes 2-pt dunk at rim,48,52
226,2,0:27.0,J. Teague misses 2-pt jump shot from 8 ft,,48,52
227,2,0:27.0,,Defensive rebound by C. Joseph,48,52
228,2,0:19.0,,Toronto full timeout,48,52
229,2,0:19.0,D. Schröder enters the game for J. Teague,,48,52
230,2,0:19.0,,P. Patterson enters the game for B. Biyombo,48,52
231,2,0:04.0,,P. Patterson misses 2-pt jump shot from 19 ft,48,52
232,2,0:03.0,,Offensive rebound by Team,48,52
233,2,0:03.0,,Turnover by Team (shot clock),48,52
234,2,0:03.0,Atlanta full timeout,,48,52
235,2,0:03.0,A. Horford enters the game for T. Sefolosha,,48,52
236,2,0:03.0,K. Korver enters the game for D. Schröder,,48,52
237,2,0:03.0,J. Teague enters the game for M. Muscala,,48,52
238,2,0:03.0,,N. Powell enters the game for L. Scola,48,52
239,2,0:03.0,,B. Biyombo enters the game for C. Joseph,48,52
240,2,0:00.0,J. Teague misses 3-pt jump shot from 36 ft,,48,52
241,2,0:00.0,Offensive rebound by Team,,48,52
242,3,11:44.0,,N. Powell misses 3-pt jump shot from 24 ft,48,52
243,3,11:43.0,Defensive rebound by K. Bazemore,,48,52
244,3,11:24.0,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Teague),,51,52
245,3,11:09.0,,D. DeRozan misses 2-pt jump shot from 8 ft (block by P. Millsap),51,52
246,3,11:09.0,Defensive rebound by A. Horford,,51,52
247,3,11:09.0,Personal foul by D. DeRozan,,51,52
248,3,10:55.0,J. Teague misses 2-pt jump shot from 17 ft,,51,52
249,3,10:54.0,,Defensive rebound by L. Scola,51,52
250,3,10:43.0,,Shooting foul by P. Millsap (drawn by J. Valančiūnas),51,52
251,3,10:43.0,,J. Valančiūnas misses free throw 1 of 2,51,52
252,3,10:43.0,,Offensive rebound by Team,51,52
253,3,10:43.0,,J. Valančiūnas makes free throw 2 of 2,51,53
254,3,10:33.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by J. Teague),,54,53
255,3,10:17.0,,L. Scola misses 3-pt jump shot from 25 ft,54,53
256,3,10:16.0,,Offensive rebound by J. Valančiūnas,54,53
257,3,10:13.0,,J. Valančiūnas makes 2-pt dunk at rim,54,55
258,3,10:02.0,A. Horford makes 3-pt jump shot from 26 ft (assist by J. Teague),,57,55
259,3,9:40.0,,N. Powell makes 2-pt hook shot from 4 ft,57,57
260,3,9:23.0,Shooting foul by D. DeRozan (drawn by J. Teague),,57,57
261,3,9:23.0,J. Teague makes free throw 1 of 2,,58,57
262,3,9:23.0,J. Teague makes free throw 2 of 2,,59,57
263,3,8:59.0,,N. Powell misses 2-pt jump shot from 13 ft,59,57
264,3,8:58.0,,Offensive rebound by J. Valančiūnas,59,57
265,3,8:54.0,,K. Lowry misses 3-pt jump shot from 26 ft,59,57
266,3,8:53.0,Defensive rebound by P. Millsap,,59,57
267,3,8:42.0,J. Teague misses 2-pt layup from 3 ft,,59,57
268,3,8:42.0,,Defensive rebound by K. Lowry,59,57
269,3,8:36.0,,Shooting foul by J. Teague (drawn by L. Scola),59,57
270,3,8:36.0,,L. Scola makes free throw 1 of 2,59,58
271,3,8:36.0,,L. Scola makes free throw 2 of 2,59,59
272,3,8:24.0,Turnover by A. Horford (bad pass; steal by N. Powell),,59,59
273,3,8:13.0,,Turnover by K. Lowry (bad pass; steal by A. Horford),59,59
274,3,8:09.0,Turnover by A. Horford (bad pass; steal by N. Powell),,59,59
275,3,8:06.0,,Shooting foul by P. Millsap (drawn by L. Scola),59,59
276,3,8:06.0,,L. Scola misses free throw 1 of 2,59,59
277,3,8:06.0,,Offensive rebound by Team,59,59
278,3,8:06.0,,L. Scola makes free throw 2 of 2,59,60
279,3,7:54.0,Turnover by A. Horford (bad pass; steal by K. Lowry),,59,60
280,3,7:46.0,,D. DeRozan makes 2-pt layup from 2 ft,59,62
281,3,7:33.0,P. Millsap misses 3-pt jump shot from 25 ft,,59,62
282,3,7:32.0,,Defensive rebound by L. Scola,59,62
283,3,7:26.0,,L. Scola makes 2-pt layup at rim (assist by N. Powell),59,64
284,3,7:25.0,Atlanta full timeout,,59,64
285,3,7:12.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,61,64
286,3,6:52.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),61,66
287,3,6:28.0,P. Millsap misses 2-pt jump shot from 17 ft,,61,66
288,3,6:28.0,,Defensive rebound by Team,61,66
289,3,6:08.0,,D. DeRozan misses 2-pt jump shot from 15 ft (block by K. Bazemore),61,66
290,3,6:07.0,Defensive rebound by K. Bazemore,,61,66
291,3,6:07.0,Personal foul by D. DeRozan,,61,66
292,3,6:07.0,K. Humphries enters the game for A. Horford,,61,66
293,3,6:07.0,T. Sefolosha enters the game for K. Bazemore,,61,66
294,3,5:57.0,Personal foul by L. Scola,,61,66
295,3,5:45.0,J. Teague makes 2-pt jump shot from 9 ft,,63,66
296,3,5:35.0,,Personal block foul by K. Humphries,63,66
297,3,5:28.0,,D. DeRozan misses 2-pt jump shot from 20 ft,63,66
298,3,5:28.0,Defensive rebound by Team,,63,66
299,3,5:28.0,,Loose ball foul by J. Valančiūnas,63,66
300,3,5:28.0,K. Humphries misses free throw 1 of 2,,63,66
301,3,5:28.0,Offensive rebound by Team,,63,66
302,3,5:28.0,K. Humphries makes free throw 2 of 2,,64,66
303,3,5:16.0,,K. Lowry misses 3-pt jump shot from 26 ft,64,66
304,3,5:16.0,,Offensive rebound by J. Valančiūnas,64,66
305,3,5:11.0,,J. Valančiūnas misses 2-pt layup from 1 ft (block by P. Millsap),64,66
306,3,5:11.0,Defensive rebound by J. Teague,,64,66
307,3,5:04.0,Personal foul by K. Lowry,,64,66
308,3,5:04.0,T. Sefolosha makes free throw 1 of 2,,65,66
309,3,5:04.0,A. Horford enters the game for P. Millsap,,65,66
310,3,5:04.0,T. Sefolosha misses free throw 2 of 2,,65,66
311,3,5:04.0,,Defensive rebound by N. Powell,65,66
312,3,4:46.0,,L. Scola makes 3-pt jump shot from 23 ft (assist by K. Lowry),65,69
313,3,4:37.0,J. Teague misses 3-pt jump shot from 24 ft,,65,69
314,3,4:36.0,,Defensive rebound by Team,65,69
315,3,4:36.0,T. Hardaway enters the game for K. Korver,,65,69
316,3,4:23.0,,Shooting foul by T. Sefolosha (drawn by J. Valančiūnas),65,69
317,3,4:23.0,,J. Valančiūnas makes free throw 1 of 2,65,70
318,3,4:23.0,D. Schröder enters the game for J. Teague,,65,70
319,3,4:23.0,,J. Valančiūnas makes free throw 2 of 2,65,71
320,3,4:06.0,D. Schröder misses 2-pt jump shot from 10 ft,,65,71
321,3,4:06.0,,Defensive rebound by L. Scola,65,71
322,3,3:54.0,,D. DeRozan makes 2-pt jump shot from 7 ft,65,73
323,3,3:45.0,Personal foul by N. Powell,,65,73
324,3,3:45.0,K. Humphries makes free throw 1 of 2,,66,73
325,3,3:45.0,,B. Biyombo enters the game for J. Valančiūnas,66,73
326,3,3:45.0,K. Humphries makes free throw 2 of 2,,67,73
327,3,3:28.0,,B. Biyombo misses 2-pt jump shot from 14 ft,67,73
328,3,3:28.0,Defensive rebound by K. Humphries,,67,73
329,3,3:15.0,D. Schröder misses 3-pt jump shot from 25 ft,,67,73
330,3,3:14.0,,Defensive rebound by L. Scola,67,73
331,3,3:05.0,,Turnover by K. Lowry (bad pass; steal by A. Horford),67,73
332,3,2:59.0,T. Sefolosha misses 2-pt layup at rim,,67,73
333,3,2:58.0,Offensive rebound by K. Humphries,,67,73
334,3,2:56.0,K. Humphries makes 2-pt dunk at rim,,69,73
335,3,2:52.0,,Toronto full timeout,69,73
336,3,2:52.0,,C. Joseph enters the game for L. Scola,69,73
337,3,2:52.0,,P. Patterson enters the game for K. Lowry,69,73
338,3,2:40.0,,Shooting foul by T. Sefolosha (drawn by D. DeRozan),69,73
339,3,2:40.0,,D. DeRozan makes free throw 1 of 2,69,74
340,3,2:40.0,,T. Ross enters the game for N. Powell,69,74
341,3,2:40.0,,D. DeRozan misses free throw 2 of 2,69,74
342,3,2:39.0,Defensive rebound by A. Horford,,69,74
343,3,2:30.0,D. Schröder misses 2-pt jump shot from 20 ft,,69,74
344,3,2:30.0,,Defensive rebound by T. Ross,69,74
345,3,2:13.0,,T. Ross makes 2-pt jump shot from 20 ft,69,76
346,3,1:58.0,T. Hardaway misses 2-pt layup from 2 ft,,69,76
347,3,1:57.0,,Defensive rebound by D. DeRozan,69,76
348,3,1:37.0,,B. Biyombo misses 2-pt jump shot from 19 ft,69,76
349,3,1:36.0,,Offensive rebound by P. Patterson,69,76
350,3,1:30.0,,T. Ross misses 3-pt jump shot from 25 ft,69,76
351,3,1:30.0,Defensive rebound by K. Humphries,,69,76
352,3,1:19.0,A. Horford makes 2-pt layup from 2 ft,,71,76
353,3,0:58.0,,D. DeRozan makes 2-pt layup from 2 ft,71,78
354,3,0:47.0,T. Hardaway makes 2-pt jump shot from 21 ft (assist by D. Schröder),,73,78
355,3,0:27.0,,B. Biyombo makes 2-pt layup from 1 ft (assist by C. Joseph),73,80
356,3,0:06.0,A. Horford makes 2-pt jump shot from 23 ft (assist by D. Schröder),,75,80
357,3,0:00.0,,Personal foul by A. Horford,75,80
358,3,0:00.0,,D. DeRozan makes free throw 1 of 2,75,81
359,3,0:00.0,P. Millsap enters the game for T. Hardaway,,75,81
360,3,0:00.0,,D. DeRozan makes free throw 2 of 2,75,82
361,4,11:51.0,D. Schröder makes 2-pt layup at rim,,77,82
362,4,11:30.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by P. Patterson),77,85
363,4,11:20.0,D. Schröder misses 2-pt jump shot from 18 ft,,77,85
364,4,11:19.0,,Defensive rebound by C. Joseph,77,85
365,4,11:07.0,,Personal foul by K. Bazemore,77,85
366,4,10:53.0,,T. Ross misses 2-pt jump shot from 17 ft,77,85
367,4,10:52.0,Defensive rebound by K. Bazemore,,77,85
368,4,10:33.0,D. Schröder makes 2-pt layup from 1 ft,,79,85
369,4,10:14.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by C. Joseph),79,88
370,4,10:03.0,Personal foul by P. Patterson,,79,88
371,4,9:52.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by A. Horford),,82,88
372,4,9:33.0,,K. Lowry makes 3-pt jump shot from 26 ft,82,91
373,4,9:18.0,T. Hardaway misses 3-pt jump shot from 25 ft,,82,91
374,4,9:17.0,,Defensive rebound by T. Ross,82,91
375,4,9:04.0,,C. Joseph misses 2-pt jump shot from 19 ft,82,91
376,4,9:02.0,Defensive rebound by P. Millsap,,82,91
377,4,8:55.0,D. Schröder makes 2-pt layup from 2 ft,,84,91
378,4,8:42.0,,Shooting foul by P. Millsap (drawn by K. Lowry),84,91
379,4,8:42.0,Official timeout,,84,91
380,4,8:42.0,,K. Lowry makes free throw 1 of 2,84,92
381,4,8:42.0,,K. Lowry makes free throw 2 of 2,84,93
382,4,8:28.0,,Offensive charge foul by D. Schröder (drawn by C. Joseph),84,93
383,4,8:28.0,Turnover by D. Schröder (offensive foul),,84,93
384,4,8:16.0,,K. Lowry misses 2-pt jump shot from 13 ft,84,93
385,4,8:16.0,Defensive rebound by Team,,84,93
386,4,8:16.0,,Loose ball foul by B. Biyombo,84,93
387,4,8:16.0,T. Sefolosha enters the game for A. Horford,,84,93
388,4,8:00.0,K. Bazemore makes 2-pt hook shot from 4 ft,,86,93
389,4,8:00.0,Shooting foul by B. Biyombo (drawn by K. Bazemore),,86,93
390,4,8:00.0,K. Bazemore makes free throw 1 of 1,,87,93
391,4,7:46.0,,T. Ross makes 2-pt jump shot from 19 ft (assist by K. Lowry),87,95
392,4,7:28.0,P. Millsap makes 2-pt layup from 1 ft,,89,95
393,4,7:10.0,,T. Ross misses 3-pt jump shot from 23 ft,89,95
