,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
52,1,6:18.0,J. Lauvergne makes 2-pt layup at rim (assist by G. Harris),,17,7
53,1,6:03.0,,M. Harrell makes 2-pt layup from 1 ft (assist by J. Harden),17,9
54,1,5:51.0,Turnover by E. Mudiay (offensive foul),,17,9
55,1,5:51.0,,Offensive charge foul by E. Mudiay (drawn by C. Capela),17,9
56,1,5:51.0,,C. Brewer enters the game for C. Capela,17,9
57,1,5:51.0,,P. Beverley enters the game for T. Lawson,17,9
58,1,5:38.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by J. Harden),17,12
59,1,5:19.0,Turnover by E. Mudiay (lost ball; steal by P. Beverley),,17,12
60,1,5:10.0,,J. Harden misses 2-pt jump shot from 3 ft,17,12
61,1,5:09.0,Defensive rebound by E. Mudiay,,17,12
62,1,5:06.0,E. Mudiay misses 2-pt layup at rim (block by C. Brewer),,17,12
63,1,5:03.0,,Defensive rebound by P. Beverley,17,12
64,1,4:59.0,,T. Ariza misses 3-pt jump shot from 25 ft,17,12
65,1,4:58.0,,Offensive rebound by M. Harrell,17,12
66,1,4:55.0,,Personal foul by D. Gallinari (drawn by C. Brewer),17,12
67,1,4:43.0,,C. Brewer misses 2-pt jump shot from 10 ft,17,12
68,1,4:42.0,Defensive rebound by J. Lauvergne,,17,12
69,1,4:27.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,20,12
70,1,4:12.0,,C. Brewer misses 2-pt layup from 2 ft,20,12
71,1,4:10.0,Defensive rebound by K. Faried,,20,12
72,1,4:00.0,J. Lauvergne makes 2-pt jump shot from 15 ft (assist by G. Harris),,22,12
73,1,3:33.0,,J. Harden misses 2-pt layup from 1 ft,22,12
74,1,3:31.0,Defensive rebound by K. Faried,,22,12
75,1,3:29.0,Turnover by J. Lauvergne (offensive foul),,22,12
76,1,3:29.0,,Offensive charge foul by J. Lauvergne (drawn by P. Beverley),22,12
77,1,3:29.0,J. Nelson enters the game for E. Mudiay,,22,12
78,1,3:29.0,W. Barton enters the game for J. Lauvergne,,22,12
79,1,3:29.0,,T. Lawson enters the game for T. Ariza,22,12
80,1,3:22.0,,Shooting foul by G. Harris (drawn by T. Lawson),22,12
81,1,3:22.0,,T. Lawson misses free throw 1 of 2,22,12
82,1,3:22.0,,Offensive rebound by Team,22,12
83,1,3:22.0,,T. Lawson makes free throw 2 of 2,22,13
84,1,3:09.0,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Nelson),,25,13
85,1,2:54.0,,P. Beverley misses 3-pt jump shot from 22 ft,25,13
86,1,2:54.0,Defensive rebound by Team,,25,13
87,1,2:54.0,Denver full timeout,,25,13
88,1,2:54.0,R. Foye enters the game for K. Faried,,25,13
89,1,2:54.0,D. Arthur enters the game for G. Harris,,25,13
90,1,2:41.0,W. Barton misses 2-pt jump shot from 22 ft,,25,13
91,1,2:41.0,,Defensive rebound by P. Beverley,25,13
92,1,2:27.0,,Turnover by C. Brewer (bad pass; steal by W. Barton),25,13
93,1,2:20.0,J. Nelson misses 3-pt jump shot from 24 ft,,25,13
94,1,2:18.0,Offensive rebound by D. Gallinari,,25,13
95,1,2:18.0,D. Gallinari misses 2-pt layup from 1 ft,,25,13
96,1,2:16.0,,Defensive rebound by C. Brewer,25,13
97,1,2:14.0,,C. Brewer misses 2-pt layup from 2 ft,25,13
98,1,2:08.0,Defensive rebound by W. Barton,,25,13
99,1,2:08.0,Personal block foul by P. Beverley (drawn by D. Arthur),,25,13
100,1,2:05.0,Offensive foul by D. Arthur (drawn by P. Beverley),,25,13
101,1,2:05.0,Turnover by D. Arthur (offensive foul),,25,13
102,1,1:57.0,,M. Harrell makes 2-pt dunk at rim (assist by T. Lawson),25,15
103,1,1:36.0,R. Foye misses 3-pt jump shot from 26 ft,,25,15
104,1,1:35.0,Offensive rebound by W. Barton,,25,15
105,1,1:19.0,D. Gallinari misses 2-pt layup from 3 ft,,25,15
106,1,1:17.0,,Defensive rebound by M. Harrell,25,15
107,1,1:02.0,,M. Harrell makes 2-pt layup from 2 ft (assist by T. Lawson),25,17
108,1,0:52.0,W. Barton makes 2-pt dunk at rim (assist by J. Nelson),,27,17
109,1,0:41.0,,J. Harden makes 2-pt layup from 1 ft,27,19
110,1,0:32.0,Turnover by J. Nelson (bad pass; steal by P. Beverley),,27,19
111,1,0:27.0,,M. Harrell makes 2-pt layup from 1 ft (assist by P. Beverley),27,21
112,1,0:06.0,D. Arthur misses 2-pt layup from 2 ft (block by J. Harden),,27,21
113,1,0:03.0,,Defensive rebound by T. Lawson,27,21
114,2,11:46.0,J. Nelson makes 2-pt jump shot from 15 ft (assist by D. Arthur),,29,21
115,2,11:35.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by T. Lawson),29,24
116,2,11:20.0,Turnover by R. Foye (step out of bounds),,29,24
117,2,11:05.0,,T. Lawson makes 3-pt jump shot from 25 ft (assist by M. Harrell),29,27
118,2,10:48.0,W. Barton misses 3-pt jump shot from 24 ft,,29,27
119,2,10:47.0,,Defensive rebound by P. Beverley,29,27
120,2,10:38.0,,Personal foul by J. Nelson (drawn by M. Harrell),29,27
121,2,10:23.0,,T. Lawson misses 2-pt jump shot from 9 ft,29,27
122,2,10:20.0,Defensive rebound by J. Nelson,,29,27
123,2,10:15.0,Shooting foul by M. Harrell (drawn by E. Mudiay),,29,27
124,2,10:15.0,E. Mudiay misses free throw 1 of 2,,29,27
125,2,10:15.0,Offensive rebound by Team,,29,27
126,2,10:15.0,,J. Terry enters the game for P. Beverley,29,27
127,2,10:15.0,E. Mudiay makes free throw 2 of 2,,30,27
128,2,9:50.0,,J. Terry misses 3-pt jump shot from 25 ft,30,27
129,2,9:48.0,Defensive rebound by R. Foye,,30,27
130,2,9:37.0,E. Mudiay misses 2-pt jump shot from 16 ft,,30,27
131,2,9:36.0,Offensive rebound by D. Arthur,,30,27
132,2,9:36.0,D. Arthur misses 2-pt layup from 1 ft,,30,27
133,2,9:34.0,,Defensive rebound by M. Harrell,30,27
134,2,9:13.0,,T. Ariza misses 3-pt jump shot from 23 ft,30,27
135,2,9:12.0,Defensive rebound by R. Foye,,30,27
136,2,9:00.0,D. Arthur makes 2-pt layup from 2 ft (assist by E. Mudiay),,32,27
137,2,8:49.0,,Turnover by T. Lawson (bad pass),32,27
138,2,8:49.0,Denver full timeout,,32,27
139,2,8:49.0,,C. Capela enters the game for M. Harrell,32,27
140,2,8:49.0,N. Jokić enters the game for W. Barton,,32,27
141,2,8:29.0,D. Arthur makes 3-pt jump shot from 23 ft (assist by E. Mudiay),,35,27
142,2,8:16.0,,T. Jones misses 2-pt jump shot from 3 ft (block by D. Arthur),35,27
143,2,8:14.0,Defensive rebound by J. Nelson,,35,27
144,2,8:04.0,R. Foye misses 3-pt jump shot from 26 ft,,35,27
145,2,8:04.0,Offensive rebound by Team,,35,27
146,2,8:04.0,,Loose ball foul by C. Capela (drawn by N. Jokić),35,27
147,2,7:51.0,E. Mudiay misses 3-pt jump shot from 25 ft,,35,27
148,2,7:49.0,,Defensive rebound by C. Capela,35,27
149,2,7:38.0,,T. Jones makes 2-pt hook shot from 5 ft (assist by T. Lawson),35,29
150,2,7:18.0,Turnover by J. Nelson (bad pass; steal by T. Ariza),,35,29
151,2,7:13.0,,T. Jones makes 2-pt dunk at rim (assist by T. Ariza),35,31
152,2,7:13.0,Denver full timeout,,35,31
153,2,7:13.0,G. Harris enters the game for J. Nelson,,35,31
154,2,7:13.0,K. Faried enters the game for D. Arthur,,35,31
155,2,7:00.0,Turnover by N. Jokić (bad pass; steal by C. Capela),,35,31
156,2,6:56.0,,Turnover by C. Capela (bad pass; steal by K. Faried),35,31
157,2,6:38.0,G. Harris misses 2-pt jump shot from 22 ft,,35,31
158,2,6:37.0,Offensive rebound by K. Faried,,35,31
159,2,6:23.0,D. Gallinari enters the game for N. Jokić,,35,31
160,2,6:23.0,,J. Harden enters the game for T. Ariza,35,31
161,2,6:23.0,,C. Brewer enters the game for T. Lawson,35,31
162,2,6:23.0,Turnover by E. Mudiay (lost ball; steal by J. Terry),,35,31
163,2,6:15.0,Offensive charge foul by J. Harden (drawn by D. Gallinari),,35,31
164,2,6:15.0,,Turnover by J. Harden (offensive foul),35,31
165,2,6:15.0,,P. Beverley enters the game for J. Terry,35,31
166,2,6:15.0,J. Lauvergne enters the game for R. Foye,,35,31
167,2,5:54.0,K. Faried makes 2-pt jump shot from 13 ft (assist by G. Harris),,37,31
168,2,5:40.0,,Shooting foul by K. Faried (drawn by C. Capela),37,31
169,2,5:40.0,,C. Capela makes free throw 1 of 2,37,32
170,2,5:40.0,,C. Capela misses free throw 2 of 2,37,32
171,2,5:39.0,,Offensive rebound by Team,37,32
172,2,5:21.0,,P. Beverley makes 2-pt layup from 3 ft,37,34
173,2,5:00.0,D. Gallinari misses 2-pt jump shot from 16 ft,,37,34
174,2,4:59.0,,Defensive rebound by T. Jones,37,34
175,2,4:50.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),37,36
176,2,4:40.0,Denver full timeout,,37,36
177,2,4:27.0,E. Mudiay misses 2-pt jump shot from 9 ft,,37,36
178,2,4:26.0,,Defensive rebound by C. Brewer,37,36
179,2,4:26.0,Loose ball foul by K. Faried (drawn by C. Brewer),,37,36
180,2,4:11.0,,J. Harden misses 2-pt layup from 2 ft,37,36
181,2,4:09.0,,Offensive rebound by C. Capela,37,36
182,2,4:05.0,,P. Beverley misses 3-pt jump shot from 25 ft,37,36
183,2,4:04.0,Defensive rebound by G. Harris,,37,36
184,2,3:59.0,K. Faried misses 2-pt layup from 2 ft (block by C. Capela),,37,36
185,2,3:57.0,,Defensive rebound by P. Beverley,37,36
186,2,3:52.0,,J. Harden misses 3-pt jump shot from 26 ft,37,36
187,2,3:52.0,Defensive rebound by E. Mudiay,,37,36
188,2,3:47.0,K. Faried makes 2-pt dunk at rim (assist by G. Harris),,39,36
189,2,3:46.0,,Houston full timeout,39,36
190,2,3:36.0,,C. Brewer misses 2-pt layup from 3 ft (block by D. Gallinari),39,36
191,2,3:33.0,,Offensive rebound by T. Jones,39,36
192,2,3:17.0,,P. Beverley misses 3-pt jump shot from 24 ft,39,36
193,2,3:17.0,Defensive rebound by Team,,39,36
194,2,3:07.0,J. Lauvergne makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,42,36
195,2,2:45.0,,T. Jones makes 2-pt jump shot from 3 ft,42,38
196,2,2:26.0,E. Mudiay makes 3-pt jump shot from 24 ft (assist by D. Gallinari),,45,38
197,2,2:17.0,,J. Harden makes 2-pt layup from 3 ft,45,40
198,2,2:17.0,,Shooting foul by G. Harris (drawn by J. Harden),45,40
199,2,2:17.0,,T. Ariza enters the game for T. Jones,45,40
200,2,2:17.0,,M. Harrell enters the game for C. Capela,45,40
201,2,2:17.0,,T. Lawson enters the game for P. Beverley,45,40
202,2,2:17.0,,J. Harden makes free throw 1 of 1,45,41
203,2,2:02.0,Personal foul by C. Brewer (drawn by J. Lauvergne),,45,41
204,2,1:46.0,D. Gallinari makes 2-pt jump shot from 21 ft (assist by E. Mudiay),,47,41
205,2,1:32.0,,J. Harden misses 3-pt jump shot from 25 ft,47,41
206,2,1:30.0,Defensive rebound by J. Lauvergne,,47,41
207,2,1:21.0,Turnover by K. Faried (bad pass),,47,41
208,2,1:21.0,R. Foye enters the game for G. Harris,,47,41
209,2,1:21.0,W. Barton enters the game for J. Lauvergne,,47,41
210,2,1:09.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by T. Lawson),47,44
211,2,0:53.0,R. Foye makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,50,44
212,2,0:48.0,,T. Lawson makes 2-pt layup from 2 ft,50,46
213,2,0:25.0,D. Gallinari makes 3-pt jump shot from 23 ft (assist by K. Faried),,53,46
214,2,0:02.0,,J. Harden makes 3-pt jump shot from 24 ft,53,49
215,3,11:44.0,Turnover by E. Mudiay (bad pass; steal by J. Harden),,53,49
216,3,11:38.0,,Turnover by J. Harden (bad pass; steal by D. Gallinari),53,49
217,3,11:34.0,Shooting foul by T. Ariza (drawn by K. Faried),,53,49
218,3,11:34.0,K. Faried misses free throw 1 of 2,,53,49
219,3,11:34.0,Offensive rebound by Team,,53,49
220,3,11:34.0,K. Faried misses free throw 2 of 2,,53,49
221,3,11:34.0,,Defensive rebound by T. Lawson,53,49
222,3,11:10.0,,Turnover by Team (shot clock),53,49
223,3,10:53.0,D. Gallinari makes 2-pt dunk at rim (assist by G. Harris),,55,49
224,3,10:43.0,,T. Lawson misses 2-pt jump shot from 3 ft,55,49
225,3,10:42.0,,Offensive rebound by C. Capela,55,49
226,3,10:41.0,,C. Capela makes 2-pt layup at rim,55,51
227,3,10:20.0,K. Faried makes 2-pt hook shot from 8 ft,,57,51
228,3,10:08.0,,T. Jones misses 3-pt jump shot from 24 ft,57,51
229,3,10:07.0,Defensive rebound by J. Lauvergne,,57,51
230,3,9:51.0,Personal foul by T. Ariza (drawn by K. Faried),,57,51
231,3,9:45.0,K. Faried makes 2-pt layup from 1 ft (assist by E. Mudiay),,59,51
232,3,9:34.0,,T. Lawson misses 2-pt jump shot from 16 ft (block by G. Harris),59,51
233,3,9:32.0,Defensive rebound by D. Gallinari,,59,51
234,3,9:26.0,D. Gallinari misses 3-pt jump shot from 25 ft,,59,51
235,3,9:25.0,,Defensive rebound by J. Harden,59,51
236,3,9:19.0,,Turnover by T. Lawson (bad pass; steal by G. Harris),59,51
237,3,9:17.0,Turnover by G. Harris (lost ball),,59,51
238,3,9:17.0,,Houston full timeout,59,51
239,3,9:10.0,,Turnover by T. Ariza (step out of bounds),59,51
240,3,8:57.0,G. Harris misses 2-pt jump shot from 19 ft,,59,51
241,3,8:57.0,,Defensive rebound by J. Harden,59,51
242,3,8:52.0,,Turnover by J. Harden (bad pass; steal by G. Harris),59,51
243,3,8:50.0,Personal foul by J. Harden (drawn by G. Harris),,59,51
244,3,8:29.0,J. Lauvergne misses 2-pt jump shot from 5 ft (block by C. Capela),,59,51
245,3,8:28.0,,Defensive rebound by J. Harden,59,51
246,3,8:26.0,,Personal foul by G. Harris (drawn by J. Harden),59,51
247,3,8:11.0,,T. Lawson misses 3-pt jump shot from 24 ft,59,51
248,3,8:10.0,Defensive rebound by G. Harris,,59,51
249,3,8:02.0,Turnover by E. Mudiay (bad pass; steal by T. Jones),,59,51
250,3,7:39.0,,J. Harden misses 2-pt jump shot from 5 ft,59,51
251,3,7:39.0,,Offensive rebound by T. Jones,59,51
252,3,7:39.0,,T. Jones makes 2-pt layup from 1 ft,59,53
253,3,7:22.0,E. Mudiay makes 2-pt jump shot from 5 ft,,61,53
254,3,7:12.0,,T. Jones misses 2-pt layup from 1 ft (block by J. Lauvergne),61,53
255,3,7:10.0,Defensive rebound by G. Harris,,61,53
256,3,7:03.0,Turnover by E. Mudiay (traveling),,61,53
257,3,6:50.0,,T. Jones makes 2-pt layup from 2 ft (assist by J. Harden),61,55
258,3,6:50.0,Denver full timeout,,61,55
259,3,6:50.0,,M. Harrell enters the game for C. Capela,61,55
260,3,6:25.0,D. Gallinari misses 2-pt jump shot from 21 ft,,61,55
261,3,6:25.0,Offensive rebound by D. Gallinari,,61,55
262,3,6:22.0,D. Gallinari misses 3-pt jump shot from 24 ft,,61,55
263,3,6:21.0,,Defensive rebound by T. Jones,61,55
264,3,6:15.0,,J. Harden misses 3-pt jump shot from 24 ft,61,55
265,3,6:13.0,Defensive rebound by E. Mudiay,,61,55
266,3,6:04.0,Turnover by E. Mudiay (lost ball; steal by J. Harden),,61,55
267,3,5:58.0,,J. Harden makes 2-pt layup from 1 ft,61,57
268,3,5:43.0,Shooting block foul by M. Harrell (drawn by D. Gallinari),,61,57
269,3,5:43.0,D. Gallinari makes free throw 1 of 2,,62,57
270,3,5:43.0,J. Nelson enters the game for E. Mudiay,,62,57
271,3,5:43.0,D. Gallinari makes free throw 2 of 2,,63,57
272,3,5:27.0,,T. Ariza makes 2-pt jump shot from 21 ft (assist by J. Harden),63,59
273,3,5:11.0,Shooting foul by M. Harrell (drawn by J. Lauvergne),,63,59
274,3,5:11.0,J. Lauvergne makes free throw 1 of 2,,64,59
275,3,5:11.0,,C. Brewer enters the game for M. Harrell,64,59
276,3,5:11.0,,P. Beverley enters the game for T. Lawson,64,59
277,3,5:11.0,J. Lauvergne makes free throw 2 of 2,,65,59
278,3,4:52.0,Violation by J. Lauvergne (kicked ball),,65,59
279,3,4:46.0,,Shooting foul by K. Faried (drawn by J. Harden),65,59
280,3,4:46.0,,J. Harden makes free throw 1 of 2,65,60
281,3,4:46.0,W. Barton enters the game for J. Lauvergne,,65,60
282,3,4:46.0,,J. Harden makes free throw 2 of 2,65,61
283,3,4:35.0,J. Nelson misses 3-pt jump shot from 24 ft,,65,61
284,3,4:34.0,Offensive rebound by K. Faried,,65,61
285,3,4:34.0,K. Faried misses 2-pt layup from 1 ft,,65,61
286,3,4:32.0,,Defensive rebound by C. Brewer,65,61
287,3,4:13.0,,T. Ariza misses 3-pt jump shot from 24 ft,65,61
288,3,4:13.0,,Offensive rebound by P. Beverley,65,61
289,3,4:13.0,,Personal foul by J. Nelson (drawn by P. Beverley),65,61
290,3,3:51.0,,P. Beverley misses 2-pt layup from 1 ft (block by K. Faried),65,61
291,3,3:50.0,,Offensive rebound by T. Ariza,65,61
292,3,3:45.0,,C. Brewer misses 3-pt jump shot from 27 ft,65,61
293,3,3:44.0,,Offensive rebound by J. Harden,65,61
294,3,3:36.0,,J. Harden misses 3-pt jump shot from 24 ft,65,61
295,3,3:35.0,,Offensive rebound by T. Jones,65,61
296,3,3:31.0,,Turnover by T. Jones (bad pass),65,61
297,3,3:16.0,J. Nelson misses 2-pt jump shot from 6 ft (block by T. Jones),,65,61
298,3,3:14.0,,Defensive rebound by C. Brewer,65,61
299,3,3:11.0,,C. Brewer misses 2-pt layup from 1 ft,65,61
300,3,3:09.0,,Offensive rebound by P. Beverley,65,61
301,3,3:04.0,,J. Harden misses 3-pt jump shot from 25 ft,65,61
302,3,3:02.0,Defensive rebound by D. Gallinari,,65,61
303,3,2:46.0,D. Gallinari makes 2-pt dunk at rim,,67,61
304,3,2:33.0,,Personal foul by G. Harris (drawn by J. Harden),67,61
305,3,2:33.0,D. Arthur enters the game for K. Faried,,67,61
306,3,2:33.0,,C. Capela enters the game for T. Jones,67,61
307,3,2:33.0,R. Foye enters the game for G. Harris,,67,61
308,3,2:21.0,,Turnover by P. Beverley (bad pass; steal by R. Foye),67,61
309,3,2:17.0,W. Barton makes 2-pt dunk at rim (assist by R. Foye),,69,61
310,3,1:59.0,,C. Capela misses 2-pt layup from 1 ft (block by D. Arthur),69,61
311,3,1:57.0,Defensive rebound by J. Nelson,,69,61
312,3,1:53.0,W. Barton misses 2-pt layup from 3 ft (block by T. Ariza),,69,61
313,3,1:51.0,,Defensive rebound by C. Brewer,69,61
314,3,1:50.0,,Personal foul by J. Nelson (drawn by J. Harden),69,61
315,3,1:50.0,,J. Harden makes free throw 1 of 2,69,62
316,3,1:50.0,,T. Lawson enters the game for T. Ariza,69,62
317,3,1:50.0,,J. Harden makes free throw 2 of 2,69,63
318,3,1:38.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by J. Nelson),,72,63
319,3,1:21.0,,Turnover by P. Beverley (bad pass; steal by R. Foye),72,63
320,3,1:17.0,W. Barton makes 2-pt dunk at rim (assist by R. Foye),,74,63
321,3,0:51.0,,J. Harden misses 3-pt jump shot from 26 ft,74,63
322,3,0:50.0,Defensive rebound by J. Nelson,,74,63
323,3,0:39.0,W. Barton misses 2-pt jump shot from 11 ft,,74,63
324,3,0:39.0,,Defensive rebound by P. Beverley,74,63
325,3,0:31.0,,Turnover by T. Lawson (bad pass),74,63
326,3,0:13.0,J. Nelson makes 2-pt layup from 1 ft,,76,63
327,4,11:50.0,,C. Brewer misses 2-pt layup at rim,76,63
328,4,11:48.0,,Offensive rebound by C. Capela,76,63
329,4,11:48.0,,C. Capela makes 2-pt dunk at rim,76,65
330,4,11:37.0,D. Arthur misses 2-pt layup from 2 ft (block by C. Capela),,76,65
331,4,11:37.0,Offensive rebound by Team,,76,65
332,4,11:24.0,R. Foye misses 3-pt jump shot from 25 ft,,76,65
333,4,11:24.0,,Defensive rebound by P. Beverley,76,65
334,4,11:24.0,,Personal foul by R. Foye (drawn by C. Brewer),76,65
335,4,11:04.0,,T. Lawson misses 2-pt jump shot from 9 ft,76,65
336,4,11:04.0,,Offensive rebound by Team,76,65
337,4,11:04.0,,Personal foul by J. Nelson (drawn by C. Capela),76,65
338,4,10:53.0,,Turnover by P. Beverley (bad pass; steal by J. Nelson),76,65
339,4,10:51.0,Personal foul by P. Beverley (drawn by W. Barton),,76,65
340,4,10:35.0,R. Foye misses 3-pt jump shot from 23 ft,,76,65
341,4,10:35.0,,Defensive rebound by J. Terry,76,65
342,4,10:31.0,,C. Brewer makes 2-pt dunk at rim (assist by J. Terry),76,67
343,4,10:31.0,Denver full timeout,,76,67
344,4,10:14.0,J. Nelson misses 3-pt jump shot from 27 ft,,76,67
345,4,10:14.0,,Defensive rebound by C. Brewer,76,67
346,4,10:06.0,,P. Beverley misses 3-pt jump shot from 25 ft,76,67
347,4,10:04.0,Defensive rebound by R. Foye,,76,67
348,4,9:41.0,E. Mudiay makes 3-pt jump shot from 25 ft,,79,67
349,4,9:22.0,,C. Brewer makes 3-pt jump shot from 22 ft (assist by J. Terry),79,70
350,4,9:07.0,W. Barton makes 2-pt dunk at rim (assist by E. Mudiay),,81,70
351,4,8:58.0,,C. Brewer misses 2-pt layup from 2 ft,81,70
352,4,8:58.0,Defensive rebound by W. Barton,,81,70
353,4,8:58.0,Personal foul by C. Capela (drawn by W. Barton),,81,70
354,4,8:34.0,E. Mudiay makes 2-pt jump shot from 9 ft,,83,70
355,4,8:24.0,,T. Lawson misses 2-pt layup from 2 ft,83,70
356,4,8:23.0,,Offensive rebound by C. Capela,83,70
357,4,8:23.0,,C. Capela makes 2-pt dunk at rim,83,72
358,4,8:02.0,E. Mudiay makes 2-pt jump shot from 18 ft,,85,72
359,4,7:48.0,,P. Beverley misses 3-pt jump shot from 24 ft,85,72
360,4,7:47.0,Defensive rebound by D. Arthur,,85,72
361,4,7:32.0,Turnover by J. Nelson (bad pass; steal by C. Brewer),,85,72
362,4,7:29.0,,Personal foul by J. Nelson (drawn by T. Lawson),85,72
363,4,7:29.0,,J. Harden enters the game for C. Capela,85,72
364,4,7:29.0,,T. Ariza enters the game for P. Beverley,85,72
365,4,7:22.0,,Turnover by T. Ariza (traveling),85,72
366,4,7:08.0,W. Barton misses 2-pt jump shot from 10 ft,,85,72
367,4,7:06.0,,Defensive rebound by J. Harden,85,72
368,4,7:00.0,,T. Ariza misses 3-pt jump shot from 24 ft,85,72
369,4,6:59.0,Defensive rebound by R. Foye,,85,72
370,4,6:42.0,R. Foye misses 3-pt jump shot from 22 ft,,85,72
371,4,6:42.0,,Defensive rebound by Team,85,72
372,4,6:42.0,D. Gallinari enters the game for W. Barton,,85,72
373,4,6:33.0,,Shooting foul by E. Mudiay (drawn by J. Harden),85,72
374,4,6:33.0,,J. Harden makes free throw 1 of 2,85,73
375,4,6:33.0,K. Faried enters the game for R. Foye,,85,73
376,4,6:33.0,G. Harris enters the game for D. Arthur,,85,73
377,4,6:33.0,,J. Harden makes free throw 2 of 2,85,74
378,4,6:20.0,J. Nelson misses 2-pt layup from 3 ft,,85,74
379,4,6:18.0,,Defensive rebound by T. Lawson,85,74
380,4,6:11.0,,J. Harden misses 3-pt jump shot from 27 ft,85,74
381,4,6:09.0,Defensive rebound by K. Faried,,85,74
382,4,5:55.0,E. Mudiay misses 2-pt jump shot from 20 ft,,85,74
383,4,5:54.0,,Defensive rebound by C. Brewer,85,74
