,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
51,1,4:22.0,,O. Casspi enters the game for D. Collison,21,10
52,1,4:22.0,,D. Cousins misses free throw 2 of 2,21,10
53,1,4:21.0,Defensive rebound by R. Gobert,,21,10
54,1,4:05.0,G. Hayward misses 2-pt jump shot from 9 ft,,21,10
55,1,4:03.0,,Defensive rebound by W. Cauley-Stein,21,10
56,1,3:56.0,,D. Cousins makes 2-pt layup from 2 ft,21,12
57,1,3:35.0,R. Gobert misses 2-pt jump shot from 7 ft,,21,12
58,1,3:34.0,Offensive rebound by C. Johnson,,21,12
59,1,3:28.0,,Violation by D. Cousins (kicked ball),21,12
60,1,3:14.0,Shooting foul by D. Cousins (drawn by T. Booker),,21,12
61,1,3:14.0,T. Booker makes free throw 1 of 2,,22,12
62,1,3:14.0,T. Booker makes free throw 2 of 2,,23,12
63,1,2:56.0,,R. Rondo misses 3-pt jump shot from 24 ft,23,12
64,1,2:55.0,Defensive rebound by R. Gobert,,23,12
65,1,2:49.0,S. Mack makes 3-pt jump shot from 25 ft,,26,12
66,1,2:31.0,,O. Casspi makes 3-pt jump shot from 24 ft (assist by R. Rondo),26,15
67,1,2:31.0,Utah full timeout,,26,15
68,1,2:11.0,T. Booker misses 3-pt jump shot from 22 ft,,26,15
69,1,2:10.0,,Defensive rebound by R. Rondo,26,15
70,1,1:57.0,,Personal foul by S. Mack,26,15
71,1,1:57.0,R. Neto enters the game for S. Mack,,26,15
72,1,1:47.0,,Turnover by R. Rondo (bad pass; steal by T. Booker),26,15
73,1,1:32.0,C. Johnson makes 3-pt jump shot from 25 ft (assist by T. Booker),,29,15
74,1,1:20.0,,D. Cousins misses 3-pt jump shot from 24 ft,29,15
75,1,1:20.0,Defensive rebound by T. Booker,,29,15
76,1,1:06.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by R. Gobert),,32,15
77,1,0:53.0,,R. Rondo misses 3-pt jump shot from 24 ft,32,15
78,1,0:51.0,Defensive rebound by G. Hayward,,32,15
79,1,0:41.0,R. Gobert misses 2-pt layup from 4 ft,,32,15
80,1,0:41.0,Offensive rebound by T. Booker,,32,15
81,1,0:41.0,T. Booker makes 2-pt layup from 1 ft,,34,15
82,1,0:33.0,,Shooting foul by R. Gobert (drawn by D. Cousins),34,15
83,1,0:33.0,,D. Cousins misses free throw 1 of 2,34,15
84,1,0:33.0,,Offensive rebound by Team,34,15
85,1,0:33.0,,D. Cousins makes free throw 2 of 2,34,16
86,1,0:20.0,T. Booker makes 2-pt layup from 1 ft (assist by R. Neto),,36,16
87,1,0:03.0,,D. Cousins makes 2-pt jump shot from 8 ft (assist by R. Rondo),36,18
88,2,11:40.0,,K. Koufos misses 2-pt jump shot from 9 ft,36,18
89,2,11:39.0,Defensive rebound by T. Booker,,36,18
90,2,11:15.0,J. Ingles misses 2-pt jump shot from 11 ft,,36,18
91,2,11:14.0,,Defensive rebound by K. Koufos,36,18
92,2,10:55.0,,Turnover by D. Collison (lost ball; steal by J. Ingles),36,18
93,2,10:51.0,R. Neto makes 2-pt layup from 2 ft (assist by J. Ingles),,38,18
94,2,10:51.0,Shooting foul by O. Casspi (drawn by R. Neto),,38,18
95,2,10:51.0,R. Neto makes free throw 1 of 1,,39,18
96,2,10:38.0,,M. Belinelli misses 2-pt jump shot from 19 ft,39,18
97,2,10:38.0,Defensive rebound by J. Ingles,,39,18
98,2,10:26.0,D. Favors makes 2-pt jump shot from 10 ft (assist by J. Ingles),,41,18
99,2,10:13.0,,D. Collison makes 2-pt jump shot from 17 ft,41,20
100,2,10:08.0,,R. Gay enters the game for W. Cauley-Stein,41,20
101,2,10:01.0,Personal foul by D. Collison,,41,20
102,2,9:53.0,R. Hood misses 2-pt jump shot from 18 ft,,41,20
103,2,9:52.0,,Defensive rebound by O. Casspi,41,20
104,2,9:33.0,,K. Koufos misses 2-pt jump shot from 9 ft (block by T. Booker),41,20
105,2,9:31.0,Defensive rebound by J. Ingles,,41,20
106,2,9:15.0,T. Booker makes 2-pt layup from 2 ft (assist by R. Neto),,43,20
107,2,9:00.0,,R. Gay makes 2-pt jump shot from 22 ft,43,22
108,2,8:45.0,Official timeout,,43,22
109,2,8:45.0,T. Lyles enters the game for T. Booker,,43,22
110,2,8:38.0,R. Hood misses 2-pt jump shot from 5 ft,,43,22
111,2,8:36.0,Offensive rebound by R. Hood,,43,22
112,2,8:21.0,R. Neto misses 3-pt jump shot from 25 ft,,43,22
113,2,8:21.0,,Defensive rebound by K. Koufos,43,22
114,2,8:09.0,,R. Gay misses 2-pt jump shot from 4 ft,43,22
115,2,8:08.0,Defensive rebound by J. Ingles,,43,22
116,2,7:51.0,D. Favors makes 2-pt hook shot from 7 ft,,45,22
117,2,7:27.0,,O. Casspi makes 2-pt layup from 2 ft,45,24
118,2,7:18.0,Turnover by J. Ingles (bad pass; steal by O. Casspi),,45,24
119,2,7:16.0,,O. Casspi makes 2-pt dunk at rim (assist by M. Belinelli),45,26
120,2,6:48.0,Turnover by R. Hood (bad pass; steal by M. Belinelli),,45,26
121,2,6:37.0,,D. Collison makes 2-pt jump shot from 7 ft,45,28
122,2,6:18.0,Shooting foul by D. Collison (drawn by D. Favors),,45,28
123,2,6:18.0,D. Favors makes free throw 1 of 2,,46,28
124,2,6:18.0,S. Mack enters the game for R. Hood,,46,28
125,2,6:18.0,G. Hayward enters the game for R. Neto,,46,28
126,2,6:18.0,C. Johnson enters the game for J. Ingles,,46,28
127,2,6:18.0,,D. Cousins enters the game for K. Koufos,46,28
128,2,6:18.0,D. Favors makes free throw 2 of 2,,47,28
129,2,6:03.0,,D. Collison makes 2-pt layup from 2 ft (assist by M. Belinelli),47,30
130,2,5:56.0,Turnover by S. Mack (bad pass),,47,30
131,2,5:56.0,,Sacramento full timeout,47,30
132,2,5:56.0,R. Gobert enters the game for D. Favors,,47,30
133,2,5:46.0,,Turnover by R. Gay (3 sec),47,30
134,2,5:46.0,,Violation by Team (jump ball),47,30
135,2,5:26.0,T. Lyles makes 3-pt jump shot from 22 ft (assist by G. Hayward),,50,30
136,2,5:12.0,,Shooting foul by T. Lyles (drawn by D. Cousins),50,30
137,2,5:12.0,,D. Cousins makes free throw 1 of 2,50,31
138,2,5:12.0,,R. Rondo enters the game for M. Belinelli,50,31
139,2,5:12.0,,D. Cousins makes free throw 2 of 2,50,32
140,2,5:00.0,T. Lyles misses 2-pt jump shot from 20 ft,,50,32
141,2,5:00.0,,Defensive rebound by R. Gay,50,32
142,2,4:44.0,,O. Casspi misses 2-pt jump shot from 8 ft,50,32
143,2,4:44.0,Defensive rebound by R. Gobert,,50,32
144,2,4:34.0,Turnover by C. Johnson (bad pass; steal by D. Collison),,50,32
145,2,4:31.0,,D. Cousins makes 2-pt dunk at rim,50,34
146,2,4:17.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by C. Johnson),,53,34
147,2,3:59.0,,D. Cousins misses 2-pt jump shot from 21 ft,53,34
148,2,3:57.0,Defensive rebound by S. Mack,,53,34
149,2,3:50.0,S. Mack makes 2-pt jump shot from 7 ft,,55,34
150,2,3:29.0,,Personal foul by S. Mack,55,34
151,2,3:29.0,,W. Cauley-Stein enters the game for O. Casspi,55,34
152,2,3:29.0,,S. Curry enters the game for D. Collison,55,34
153,2,3:29.0,T. Burke enters the game for S. Mack,,55,34
154,2,3:29.0,R. Hood enters the game for C. Johnson,,55,34
155,2,3:29.0,Violation by Team (jump ball),,55,34
156,2,3:14.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Cousins),55,37
157,2,3:00.0,Turnover by R. Gobert (dbl dribble),,55,37
158,2,2:38.0,,D. Cousins misses 2-pt jump shot from 3 ft,55,37
159,2,2:37.0,,Offensive rebound by R. Rondo,55,37
160,2,2:36.0,,Turnover by Team (shot clock),55,37
161,2,2:36.0,Utah full timeout,,55,37
162,2,2:36.0,D. Favors enters the game for T. Lyles,,55,37
163,2,2:20.0,Shooting foul by D. Cousins (drawn by R. Gobert),,55,37
164,2,2:20.0,R. Gobert misses free throw 1 of 2,,55,37
165,2,2:20.0,Offensive rebound by Team,,55,37
166,2,2:20.0,R. Gobert misses free throw 2 of 2,,55,37
167,2,2:20.0,,Defensive rebound by D. Cousins,55,37
168,2,2:09.0,,Personal foul by G. Hayward,55,37
169,2,2:09.0,,O. Casspi enters the game for R. Gay,55,37
170,2,2:00.0,,D. Cousins misses 2-pt jump shot from 5 ft,55,37
171,2,1:59.0,Defensive rebound by R. Gobert,,55,37
172,2,1:55.0,G. Hayward makes 2-pt dunk at rim (assist by R. Gobert),,57,37
173,2,1:38.0,,Shooting foul by R. Gobert (drawn by W. Cauley-Stein),57,37
174,2,1:38.0,,W. Cauley-Stein makes free throw 1 of 2,57,38
175,2,1:38.0,,W. Cauley-Stein makes free throw 2 of 2,57,39
176,2,1:21.0,D. Favors makes 2-pt jump shot from 14 ft (assist by G. Hayward),,59,39
177,2,1:15.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by R. Rondo),59,41
178,2,1:00.0,G. Hayward makes 2-pt jump shot from 7 ft,,61,41
179,2,0:46.0,,Shooting foul by R. Gobert (drawn by D. Cousins),61,41
180,2,0:46.0,,D. Cousins misses free throw 1 of 2,61,41
181,2,0:46.0,,Offensive rebound by Team,61,41
182,2,0:46.0,T. Booker enters the game for R. Gobert,,61,41
183,2,0:46.0,,D. Cousins makes free throw 2 of 2,61,42
184,2,0:32.0,T. Burke misses 3-pt jump shot from 24 ft,,61,42
185,2,0:31.0,,Defensive rebound by D. Cousins,61,42
186,2,0:14.0,,O. Casspi makes 3-pt jump shot from 23 ft (assist by D. Cousins),61,45
187,2,0:00.0,D. Favors misses 2-pt jump shot from 19 ft,,61,45
188,2,0:00.0,Offensive rebound by Team,,61,45
189,3,11:46.0,,Shooting foul by R. Gobert (drawn by W. Cauley-Stein),61,45
190,3,11:46.0,,W. Cauley-Stein misses free throw 1 of 2,61,45
191,3,11:46.0,,Offensive rebound by Team,61,45
192,3,11:46.0,T. Booker enters the game for R. Gobert,,61,45
193,3,11:46.0,,W. Cauley-Stein misses free throw 2 of 2,61,45
194,3,11:46.0,Defensive rebound by T. Booker,,61,45
195,3,11:31.0,G. Hayward misses 3-pt jump shot from 25 ft,,61,45
196,3,11:30.0,,Defensive rebound by D. Cousins,61,45
197,3,11:21.0,,R. Rondo misses 2-pt jump shot from 8 ft,61,45
198,3,11:20.0,Defensive rebound by R. Hood,,61,45
199,3,11:04.0,T. Booker misses 3-pt jump shot from 23 ft,,61,45
200,3,11:03.0,,Defensive rebound by W. Cauley-Stein,61,45
201,3,10:57.0,,R. Gay misses 3-pt jump shot from 24 ft,61,45
202,3,10:56.0,Defensive rebound by D. Favors,,61,45
203,3,10:36.0,S. Mack misses 2-pt jump shot from 5 ft,,61,45
204,3,10:36.0,Offensive rebound by T. Booker,,61,45
205,3,10:35.0,Personal foul by W. Cauley-Stein,,61,45
206,3,10:27.0,R. Hood makes 2-pt layup from 4 ft (assist by D. Favors),,63,45
207,3,10:08.0,,R. Rondo misses 2-pt jump shot from 4 ft (block by T. Booker),63,45
208,3,10:06.0,Defensive rebound by T. Booker,,63,45
209,3,9:59.0,G. Hayward makes 2-pt layup from 2 ft (assist by S. Mack),,65,45
210,3,9:36.0,,W. Cauley-Stein misses 2-pt jump shot from 14 ft,65,45
211,3,9:36.0,Defensive rebound by R. Hood,,65,45
212,3,9:22.0,S. Mack misses 2-pt jump shot from 4 ft (block by W. Cauley-Stein),,65,45
213,3,9:20.0,,Defensive rebound by D. Cousins,65,45
214,3,9:16.0,,Turnover by D. Cousins (lost ball; steal by S. Mack),65,45
215,3,9:11.0,R. Hood makes 2-pt dunk at rim (assist by D. Favors),,67,45
216,3,9:10.0,,Sacramento full timeout,67,45
217,3,8:48.0,,D. Cousins makes 2-pt jump shot from 20 ft,67,47
218,3,8:25.0,S. Mack misses 2-pt jump shot from 21 ft,,67,47
219,3,8:24.0,,Defensive rebound by D. Cousins,67,47
220,3,8:11.0,,R. Gay misses 2-pt jump shot from 14 ft,67,47
221,3,8:11.0,,Offensive rebound by W. Cauley-Stein,67,47
222,3,8:03.0,,W. Cauley-Stein makes 2-pt layup from 4 ft (assist by D. Cousins),67,49
223,3,7:37.0,T. Booker misses 2-pt jump shot from 8 ft,,67,49
224,3,7:37.0,Offensive rebound by Team,,67,49
225,3,7:37.0,,Loose ball foul by D. Cousins,67,49
226,3,7:21.0,D. Favors makes 2-pt jump shot from 4 ft (assist by S. Mack),,69,49
227,3,7:01.0,,S. Curry makes 2-pt jump shot from 6 ft (assist by R. Rondo),69,51
228,3,6:47.0,R. Hood makes 2-pt jump shot from 16 ft (assist by S. Mack),,71,51
229,3,6:29.0,,R. Rondo misses 3-pt jump shot from 22 ft,71,51
230,3,6:29.0,Defensive rebound by D. Favors,,71,51
231,3,6:08.0,G. Hayward misses 3-pt jump shot from 24 ft,,71,51
232,3,6:06.0,Offensive rebound by S. Mack,,71,51
233,3,6:01.0,D. Favors makes 2-pt dunk at rim (assist by S. Mack),,73,51
234,3,5:43.0,,D. Cousins misses 2-pt jump shot from 7 ft,73,51
235,3,5:42.0,,Offensive rebound by D. Cousins,73,51
236,3,5:40.0,,D. Cousins misses 2-pt layup from 1 ft (block by D. Favors),73,51
237,3,5:39.0,Defensive rebound by D. Favors,,73,51
238,3,5:37.0,Turnover by D. Favors (lost ball; steal by W. Cauley-Stein),,73,51
239,3,5:36.0,,Turnover by R. Rondo (lost ball),73,51
240,3,5:18.0,S. Mack makes 3-pt jump shot from 23 ft (assist by D. Favors),,76,51
241,3,5:00.0,,S. Curry misses 3-pt jump shot from 24 ft,76,51
242,3,4:59.0,Defensive rebound by D. Favors,,76,51
243,3,4:49.0,R. Hood misses 3-pt jump shot from 22 ft,,76,51
244,3,4:48.0,,Defensive rebound by D. Cousins,76,51
245,3,4:38.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Gay),76,54
246,3,4:12.0,Turnover by S. Mack (lost ball),,76,54
247,3,4:12.0,C. Johnson enters the game for R. Hood,,76,54
248,3,4:12.0,T. Lyles enters the game for T. Booker,,76,54
249,3,4:12.0,,D. Collison enters the game for R. Rondo,76,54
250,3,4:12.0,,O. Casspi enters the game for D. Cousins,76,54
251,3,3:54.0,,D. Collison makes 2-pt jump shot from 19 ft (assist by R. Gay),76,56
252,3,3:49.0,G. Hayward makes 2-pt jump shot from 8 ft,,78,56
253,3,3:49.0,Shooting foul by S. Curry (drawn by G. Hayward),,78,56
254,3,3:49.0,,K. Koufos enters the game for R. Gay,78,56
255,3,3:49.0,T. Burke enters the game for S. Mack,,78,56
256,3,3:49.0,G. Hayward makes free throw 1 of 1,,79,56
257,3,3:40.0,,Shooting foul by T. Lyles (drawn by W. Cauley-Stein),79,56
258,3,3:40.0,,W. Cauley-Stein misses free throw 1 of 2,79,56
259,3,3:40.0,,Offensive rebound by Team,79,56
260,3,3:40.0,,W. Cauley-Stein misses free throw 2 of 2,79,56
261,3,3:39.0,Defensive rebound by G. Hayward,,79,56
262,3,3:20.0,T. Lyles misses 3-pt jump shot from 24 ft,,79,56
263,3,3:19.0,,Defensive rebound by O. Casspi,79,56
264,3,3:04.0,,O. Casspi makes 2-pt layup from 4 ft (assist by S. Curry),79,58
265,3,2:57.0,Utah full timeout,,79,58
266,3,2:49.0,G. Hayward misses 2-pt jump shot from 23 ft,,79,58
267,3,2:49.0,,Defensive rebound by S. Curry,79,58
268,3,2:48.0,,Personal foul by G. Hayward,79,58
269,3,2:48.0,T. Booker enters the game for D. Favors,,79,58
270,3,2:28.0,,K. Koufos makes 2-pt hook shot from 5 ft (assist by D. Collison),79,60
271,3,2:08.0,T. Booker misses 3-pt jump shot from 22 ft,,79,60
272,3,2:07.0,,Defensive rebound by W. Cauley-Stein,79,60
273,3,1:59.0,,S. Curry misses 2-pt jump shot from 19 ft,79,60
274,3,1:58.0,Defensive rebound by T. Booker,,79,60
275,3,1:47.0,C. Johnson misses 2-pt jump shot from 6 ft,,79,60
276,3,1:46.0,,Defensive rebound by W. Cauley-Stein,79,60
277,3,1:40.0,,K. Koufos makes 2-pt layup from 2 ft (assist by D. Collison),79,62
278,3,1:23.0,C. Johnson makes 3-pt jump shot from 23 ft (assist by T. Burke),,82,62
279,3,1:08.0,,O. Casspi misses 2-pt jump shot from 5 ft,82,62
280,3,1:07.0,,Offensive rebound by O. Casspi,82,62
281,3,1:06.0,,O. Casspi makes 2-pt layup from 1 ft,82,64
282,3,1:00.0,G. Hayward misses 2-pt layup from 2 ft (block by K. Koufos),,82,64
283,3,0:58.0,,Defensive rebound by K. Koufos,82,64
284,3,0:50.0,,K. Koufos misses 2-pt jump shot from 4 ft,82,64
285,3,0:49.0,Defensive rebound by T. Lyles,,82,64
286,3,0:34.0,T. Burke makes 2-pt jump shot from 14 ft,,84,64
287,3,0:28.0,,O. Casspi makes 3-pt jump shot from 27 ft (assist by D. Collison),84,67
288,3,0:06.0,Turnover by T. Lyles (bad pass; steal by S. Curry),,84,67
289,3,0:03.0,,D. Collison makes 2-pt layup from 2 ft (assist by S. Curry),84,69
290,3,0:00.0,T. Booker misses 3-pt jump shot from 25 ft,,84,69
291,3,0:00.0,Offensive rebound by Team,,84,69
292,4,11:43.0,Offensive foul by T. Burke (drawn by D. Collison),,84,69
293,4,11:43.0,Turnover by T. Burke (offensive foul),,84,69
294,4,11:33.0,,Personal foul by T. Lyles,84,69
295,4,11:33.0,R. Gobert enters the game for T. Lyles,,84,69
296,4,11:19.0,,Q. Acy misses 2-pt jump shot from 20 ft,84,69
297,4,11:19.0,,Offensive rebound by Team,84,69
298,4,11:19.0,,Turnover by Team (shot clock),84,69
299,4,11:09.0,Personal foul by O. Casspi,,84,69
300,4,11:09.0,,R. Rondo enters the game for S. Curry,84,69
301,4,11:08.0,Turnover by T. Burke (lost ball),,84,69
302,4,10:58.0,,O. Casspi misses 2-pt jump shot from 8 ft,84,69
303,4,10:57.0,Defensive rebound by D. Favors,,84,69
304,4,10:47.0,Personal foul by R. Rondo,,84,69
305,4,10:36.0,T. Burke makes 3-pt jump shot from 25 ft (assist by J. Ingles),,87,69
306,4,10:25.0,,Personal foul by J. Ingles,87,69
307,4,10:12.0,,O. Casspi misses 2-pt jump shot from 9 ft,87,69
308,4,10:11.0,Defensive rebound by R. Gobert,,87,69
309,4,10:10.0,Personal foul by Q. Acy,,87,69
310,4,9:58.0,D. Favors misses 2-pt jump shot from 8 ft,,87,69
311,4,9:58.0,Offensive rebound by Team,,87,69
312,4,9:58.0,,Loose ball foul by K. Koufos,87,69
313,4,9:50.0,D. Favors misses 2-pt jump shot from 5 ft (block by K. Koufos),,87,69
314,4,9:48.0,,Defensive rebound by K. Koufos,87,69
315,4,9:39.0,,R. Rondo makes 2-pt jump shot from 6 ft,87,71
316,4,9:18.0,R. Hood misses 2-pt jump shot from 8 ft,,87,71
317,4,9:16.0,Offensive rebound by D. Favors,,87,71
318,4,9:16.0,Personal foul by K. Koufos,,87,71
319,4,9:16.0,S. Mack enters the game for T. Burke,,87,71
320,4,9:16.0,D. Favors makes free throw 1 of 2,,88,71
321,4,9:16.0,D. Favors makes free throw 2 of 2,,89,71
322,4,9:05.0,,K. Koufos misses 2-pt jump shot from 11 ft,89,71
323,4,9:04.0,Defensive rebound by Team,,89,71
324,4,8:50.0,S. Mack makes 3-pt jump shot from 25 ft,,92,71
325,4,8:49.0,,Sacramento full timeout,92,71
326,4,8:49.0,,W. Cauley-Stein enters the game for Q. Acy,92,71
327,4,8:49.0,,D. Cousins enters the game for K. Koufos,92,71
328,4,8:49.0,G. Hayward enters the game for R. Hood,,92,71
329,4,8:40.0,,D. Cousins makes 2-pt layup from 3 ft,92,73
330,4,8:40.0,,Shooting foul by R. Gobert (drawn by D. Cousins),92,73
331,4,8:40.0,T. Booker enters the game for R. Gobert,,92,73
332,4,8:40.0,,D. Cousins makes free throw 1 of 1,92,74
333,4,8:21.0,D. Favors misses 2-pt jump shot from 5 ft (block by D. Cousins),,92,74
334,4,8:19.0,,Defensive rebound by D. Collison,92,74
335,4,8:18.0,,Shooting foul by S. Mack (drawn by D. Collison),92,74
336,4,8:18.0,,D. Collison makes free throw 1 of 2,92,75
337,4,8:18.0,,D. Collison makes free throw 2 of 2,92,76
338,4,7:53.0,T. Booker misses 2-pt jump shot from 11 ft,,92,76
339,4,7:51.0,Offensive rebound by D. Favors,,92,76
340,4,7:48.0,Personal foul by D. Collison,,92,76
341,4,7:48.0,G. Hayward makes free throw 1 of 2,,93,76
342,4,7:48.0,G. Hayward makes free throw 2 of 2,,94,76
343,4,7:41.0,,Turnover by R. Rondo (lost ball; steal by D. Favors),94,76
344,4,7:35.0,J. Ingles misses 3-pt jump shot from 23 ft,,94,76
345,4,7:34.0,,Defensive rebound by W. Cauley-Stein,94,76
346,4,7:25.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Rondo),94,79
347,4,7:00.0,T. Booker misses 2-pt jump shot from 7 ft,,94,79
348,4,6:59.0,,Defensive rebound by D. Cousins,94,79
349,4,6:52.0,,W. Cauley-Stein makes 2-pt jump shot from 5 ft (assist by R. Rondo),94,81
350,4,6:51.0,Utah full timeout,,94,81
351,4,6:51.0,,R. Gay enters the game for O. Casspi,94,81
352,4,6:51.0,R. Hood enters the game for J. Ingles,,94,81
353,4,6:30.0,D. Favors misses 2-pt jump shot from 10 ft,,94,81
354,4,6:30.0,,Defensive rebound by D. Cousins,94,81
355,4,6:20.0,,D. Cousins misses 3-pt jump shot from 26 ft,94,81
356,4,6:20.0,Defensive rebound by D. Favors,,94,81
357,4,6:16.0,Turnover by R. Hood (bad pass; steal by D. Collison),,94,81
358,4,6:15.0,,Shooting foul by R. Hood (drawn by D. Collison),94,81
359,4,6:15.0,,D. Collison makes free throw 1 of 2,94,82
360,4,6:15.0,,D. Collison makes free throw 2 of 2,94,83
361,4,5:58.0,G. Hayward misses 3-pt jump shot from 24 ft,,94,83
362,4,5:57.0,,Defensive rebound by Team,94,83
363,4,5:41.0,Loose ball foul by T. Booker,,94,83
364,4,5:41.0,,D. Cousins makes free throw 1 of 2,94,84
365,4,5:41.0,,D. Cousins makes free throw 2 of 2,94,85
366,4,5:19.0,S. Mack misses 2-pt jump shot from 6 ft (block by D. Cousins),,94,85
367,4,5:19.0,Offensive rebound by Team,,94,85
368,4,5:16.0,Offensive foul by G. Hayward (drawn by R. Gay),,94,85
369,4,5:16.0,Turnover by G. Hayward (offensive foul),,94,85
370,4,5:16.0,R. Gobert enters the game for T. Booker,,94,85
371,4,5:06.0,,D. Cousins misses 2-pt layup from 2 ft,94,85
372,4,5:05.0,,Offensive rebound by D. Cousins,94,85
373,4,5:05.0,,D. Cousins misses 2-pt layup from 2 ft,94,85
374,4,5:04.0,,Offensive rebound by W. Cauley-Stein,94,85
375,4,5:02.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,94,85
376,4,5:01.0,Defensive rebound by R. Gobert,,94,85
377,4,4:41.0,R. Gobert misses 2-pt jump shot from 4 ft,,94,85
378,4,4:38.0,,Defensive rebound by R. Rondo,94,85
379,4,4:31.0,,R. Gay misses 2-pt jump shot from 8 ft,94,85
380,4,4:30.0,Defensive rebound by D. Favors,,94,85
381,4,4:08.0,Turnover by S. Mack (bad pass),,94,85
382,4,3:58.0,,Turnover by R. Rondo (bad pass; steal by D. Favors),94,85
383,4,3:54.0,R. Hood makes 2-pt dunk at rim (assist by S. Mack),,96,85
384,4,3:54.0,,Sacramento full timeout,96,85
385,4,3:36.0,,D. Collison misses 3-pt jump shot from 24 ft,96,85
386,4,3:35.0,,Offensive rebound by R. Gay,96,85
387,4,3:33.0,,R. Gay makes 2-pt layup from 2 ft,96,87
388,4,3:17.0,Offensive foul by R. Gobert (drawn by D. Cousins),,96,87
389,4,3:17.0,Turnover by R. Gobert (offensive foul),,96,87
