,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
47,1,6:12.0,D. Arthur makes 2-pt dunk at rim (assist by N. Jokić),,9,18
48,1,5:57.0,,Turnover by C. Paul (bad pass),9,18
49,1,5:35.0,G. Harris misses 3-pt jump shot from 26 ft,,9,18
50,1,5:34.0,Offensive rebound by D. Arthur,,9,18
51,1,5:21.0,E. Mudiay misses 2-pt jump shot from 11 ft,,9,18
52,1,5:21.0,Offensive rebound by Team,,9,18
53,1,5:21.0,,Loose ball foul by J. Redick,9,18
54,1,5:10.0,E. Mudiay misses 3-pt jump shot from 25 ft,,9,18
55,1,5:09.0,,Defensive rebound by C. Paul,9,18
56,1,4:53.0,,C. Paul makes 2-pt jump shot from 19 ft,9,20
57,1,4:36.0,Turnover by J. Sampson (lost ball; steal by J. Redick),,9,20
58,1,4:30.0,,Shooting foul by J. Sampson (drawn by C. Paul),9,20
59,1,4:30.0,,C. Paul makes free throw 1 of 3,9,21
60,1,4:30.0,,LA Clippers full timeout,9,21
61,1,4:30.0,,J. Crawford enters the game for L. Mbah a Moute,9,21
62,1,4:30.0,W. Barton enters the game for J. Sampson,,9,21
63,1,4:30.0,,C. Paul misses free throw 2 of 3,9,21
64,1,4:30.0,,Offensive rebound by Team,9,21
65,1,4:30.0,,C. Paul makes free throw 3 of 3,9,22
66,1,4:19.0,Personal foul by W. Johnson,,9,22
67,1,4:10.0,N. Jokić misses 2-pt jump shot from 11 ft (block by C. Paul),,9,22
68,1,4:09.0,Offensive rebound by N. Jokić,,9,22
69,1,4:05.0,Turnover by D. Arthur (lost ball; steal by W. Johnson),,9,22
70,1,3:59.0,,J. Crawford misses 3-pt jump shot from 24 ft,9,22
71,1,3:55.0,,Offensive rebound by D. Jordan,9,22
72,1,3:50.0,,J. Redick misses 3-pt jump shot from 25 ft,9,22
73,1,3:48.0,,Offensive rebound by W. Johnson,9,22
74,1,3:36.0,,Shooting foul by D. Arthur (drawn by D. Jordan),9,22
75,1,3:36.0,,D. Jordan misses free throw 1 of 2,9,22
76,1,3:36.0,,Offensive rebound by Team,9,22
77,1,3:36.0,J. Nurkić enters the game for N. Jokić,,9,22
78,1,3:36.0,D. Augustin enters the game for D. Arthur,,9,22
79,1,3:36.0,,J. Green enters the game for J. Redick,9,22
80,1,3:36.0,,D. Jordan makes free throw 2 of 2,9,23
81,1,3:23.0,G. Harris makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,12,23
82,1,2:57.0,,J. Green misses 2-pt jump shot from 5 ft,12,23
83,1,2:53.0,,Offensive rebound by D. Jordan,12,23
84,1,2:53.0,,D. Jordan misses 2-pt layup from 1 ft,12,23
85,1,2:52.0,,Offensive rebound by D. Jordan,12,23
86,1,2:52.0,,D. Jordan makes 2-pt layup from 1 ft,12,25
87,1,2:37.0,E. Mudiay misses 2-pt layup from 2 ft (block by D. Jordan),,12,25
88,1,2:36.0,Offensive rebound by Team,,12,25
89,1,2:36.0,A. Toupane enters the game for E. Mudiay,,12,25
90,1,2:36.0,,A. Rivers enters the game for C. Paul,12,25
91,1,2:32.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by J. Nurkić),,15,25
92,1,2:04.0,,A. Rivers misses 3-pt jump shot from 24 ft,15,25
93,1,2:04.0,,Offensive rebound by Team,15,25
94,1,2:04.0,,Inbound foul by G. Harris,15,25
95,1,2:04.0,,J. Crawford makes free throw 1 of 2,15,26
96,1,2:04.0,,J. Crawford makes free throw 2 of 2,15,27
97,1,1:51.0,W. Barton misses 2-pt hook shot from 1 ft,,15,27
98,1,1:51.0,Offensive rebound by Team,,15,27
99,1,1:45.0,Turnover by D. Augustin (lost ball; steal by D. Jordan),,15,27
100,1,1:42.0,,Turnover by D. Jordan (bad pass; steal by G. Harris),15,27
101,1,1:36.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by G. Harris),,18,27
102,1,1:21.0,,J. Green makes 2-pt dunk at rim,18,29
103,1,1:05.0,W. Barton makes 2-pt jump shot from 9 ft (assist by D. Augustin),,20,29
104,1,0:43.0,,J. Green misses 2-pt hook shot from 9 ft,20,29
105,1,0:39.0,Defensive rebound by J. Nurkić,,20,29
106,1,0:32.0,G. Harris makes 3-pt jump shot from 24 ft (assist by D. Augustin),,23,29
107,1,0:09.0,Violation by J. Nurkić (def goaltending),,23,29
108,1,0:09.0,,J. Crawford makes 2-pt layup from 1 ft,23,31
109,1,0:06.0,Personal foul by A. Rivers,,23,31
110,1,0:01.0,D. Augustin makes 3-pt jump shot from 26 ft,,26,31
111,2,11:38.0,D. Augustin makes 2-pt layup from 2 ft (assist by J. Nurkić),,28,31
112,2,11:20.0,,P. Prigioni misses 3-pt jump shot from 24 ft,28,31
113,2,11:19.0,Defensive rebound by J. Lauvergne,,28,31
114,2,11:07.0,J. Nurkić makes 2-pt jump shot from 6 ft (assist by A. Toupane),,30,31
115,2,10:55.0,,Personal foul by J. Nurkić,30,31
116,2,10:45.0,,A. Rivers misses 2-pt layup from 2 ft,30,31
117,2,10:44.0,,Offensive rebound by C. Aldrich,30,31
118,2,10:44.0,,C. Aldrich makes 2-pt layup from 2 ft,30,33
119,2,10:27.0,Turnover by J. Nurkić (bad pass; steal by P. Prigioni),,30,33
120,2,10:23.0,,A. Rivers misses 2-pt layup from 2 ft (block by J. Nurkić),30,33
121,2,10:23.0,,Offensive rebound by Team,30,33
122,2,10:11.0,,A. Rivers makes 3-pt jump shot from 24 ft (assist by P. Prigioni),30,36
123,2,9:52.0,J. Lauvergne makes 2-pt jump shot from 3 ft (assist by W. Barton),,32,36
124,2,9:41.0,,Personal foul by J. Lauvergne,32,36
125,2,9:37.0,,Turnover by A. Rivers (bad pass),32,36
126,2,9:24.0,Personal block foul by C. Aldrich,,32,36
127,2,9:19.0,J. Lauvergne makes 2-pt dunk at rim (assist by D. Augustin),,34,36
128,2,8:52.0,,J. Crawford makes 2-pt jump shot from 18 ft,34,38
129,2,8:50.0,Personal foul by P. Prigioni,,34,38
130,2,8:50.0,Official timeout,,34,38
131,2,8:32.0,J. Lauvergne misses 2-pt jump shot from 8 ft,,34,38
132,2,8:30.0,,Defensive rebound by J. Green,34,38
133,2,8:16.0,,J. Green makes 2-pt layup from 1 ft (assist by A. Rivers),34,40
134,2,8:03.0,J. Nurkić misses 2-pt jump shot from 2 ft,,34,40
135,2,8:02.0,Offensive rebound by J. Nurkić,,34,40
136,2,8:02.0,J. Nurkić misses 2-pt layup from 2 ft,,34,40
137,2,7:59.0,Offensive rebound by J. Lauvergne,,34,40
138,2,7:59.0,J. Lauvergne makes 2-pt layup from 1 ft,,36,40
139,2,7:40.0,,J. Crawford misses 3-pt jump shot from 26 ft,36,40
140,2,7:39.0,,Offensive rebound by P. Prigioni,36,40
141,2,7:30.0,,Personal foul by J. Nurkić,36,40
142,2,7:18.0,,J. Green makes 2-pt dunk at rim (assist by P. Prigioni),36,42
143,2,7:16.0,Denver full timeout,,36,42
144,2,7:16.0,,C. Paul enters the game for P. Prigioni,36,42
145,2,7:16.0,,J. Redick enters the game for A. Rivers,36,42
146,2,7:16.0,N. Jokić enters the game for J. Nurkić,,36,42
147,2,7:01.0,W. Barton misses 3-pt jump shot from 26 ft,,36,42
148,2,7:01.0,,Defensive rebound by Team,36,42
149,2,7:01.0,Loose ball foul by J. Lauvergne,,36,42
150,2,6:40.0,,J. Green misses 2-pt layup at rim,36,42
151,2,6:38.0,,Offensive rebound by J. Green,36,42
152,2,6:38.0,,J. Green misses 2-pt layup from 2 ft,36,42
153,2,6:37.0,,Offensive rebound by C. Aldrich,36,42
154,2,6:30.0,,C. Paul misses 3-pt jump shot from 23 ft,36,42
155,2,6:29.0,,Offensive rebound by J. Green,36,42
156,2,6:28.0,,J. Green misses 2-pt jump shot from 8 ft (block by W. Barton),36,42
157,2,6:27.0,Defensive rebound by D. Augustin,,36,42
158,2,6:27.0,Denver full timeout,,36,42
159,2,6:14.0,D. Augustin misses 3-pt jump shot from 26 ft,,36,42
160,2,6:14.0,,Defensive rebound by Team,36,42
161,2,6:14.0,Loose ball foul by J. Lauvergne,,36,42
162,2,6:14.0,,J. Green misses free throw 1 of 2,36,42
163,2,6:14.0,,Offensive rebound by Team,36,42
164,2,6:14.0,D. Arthur enters the game for J. Lauvergne,,36,42
165,2,6:14.0,,D. Jordan enters the game for C. Aldrich,36,42
166,2,6:14.0,,P. Pierce enters the game for J. Crawford,36,42
167,2,6:14.0,,J. Green makes free throw 2 of 2,36,43
168,2,5:59.0,Turnover by W. Barton (bad pass; steal by D. Jordan),,36,43
169,2,5:55.0,,J. Green makes 2-pt dunk at rim,36,45
170,2,5:35.0,N. Jokić makes 2-pt jump shot from 21 ft,,38,45
171,2,5:09.0,,J. Redick misses 2-pt layup from 2 ft,38,45
172,2,5:07.0,Defensive rebound by N. Jokić,,38,45
173,2,5:03.0,Personal block foul by J. Green,,38,45
174,2,5:03.0,E. Mudiay enters the game for W. Barton,,38,45
175,2,5:03.0,G. Harris enters the game for A. Toupane,,38,45
176,2,4:55.0,D. Augustin misses 2-pt jump shot from 13 ft,,38,45
177,2,4:53.0,Offensive rebound by D. Arthur,,38,45
178,2,4:49.0,Shooting foul by P. Pierce (drawn by D. Augustin),,38,45
179,2,4:49.0,D. Augustin misses free throw 1 of 2,,38,45
180,2,4:49.0,Offensive rebound by Team,,38,45
181,2,4:49.0,D. Augustin makes free throw 2 of 2,,39,45
182,2,4:39.0,,Turnover by D. Jordan (lost ball),39,45
183,2,4:26.0,Shooting foul by D. Jordan (drawn by D. Augustin),,39,45
184,2,4:26.0,D. Augustin makes free throw 1 of 2,,40,45
185,2,4:26.0,D. Augustin makes free throw 2 of 2,,41,45
186,2,4:16.0,,Turnover by J. Redick (lost ball; steal by N. Jokić),41,45
187,2,4:11.0,G. Harris makes 2-pt layup from 1 ft (assist by D. Augustin),,43,45
188,2,4:07.0,,LA Clippers full timeout,43,45
189,2,3:58.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),43,47
190,2,3:42.0,Turnover by D. Arthur (bad pass; steal by J. Green),,43,47
191,2,3:37.0,,C. Paul makes 2-pt layup from 1 ft (assist by P. Pierce),43,49
192,2,3:13.0,E. Mudiay misses 2-pt hook shot from 2 ft,,43,49
193,2,3:09.0,,Defensive rebound by D. Jordan,43,49
194,2,2:56.0,,P. Pierce misses 3-pt jump shot from 26 ft,43,49
195,2,2:54.0,Defensive rebound by D. Arthur,,43,49
196,2,2:49.0,E. Mudiay misses 2-pt layup from 2 ft (block by P. Pierce),,43,49
197,2,2:45.0,Offensive rebound by D. Arthur,,43,49
198,2,2:45.0,N. Jokić misses 3-pt jump shot from 30 ft,,43,49
199,2,2:45.0,,Defensive rebound by Team,43,49
200,2,2:45.0,,L. Mbah a Moute enters the game for J. Green,43,49
201,2,2:28.0,,Turnover by D. Jordan (lost ball),43,49
202,2,2:20.0,Personal foul by C. Paul,,43,49
203,2,2:20.0,D. Arthur makes free throw 1 of 2,,44,49
204,2,2:20.0,D. Arthur makes free throw 2 of 2,,45,49
205,2,2:07.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by C. Paul),45,52
206,2,1:55.0,Personal foul by D. Jordan,,45,52
207,2,1:55.0,N. Jokić misses free throw 1 of 2,,45,52
208,2,1:55.0,Offensive rebound by Team,,45,52
209,2,1:55.0,N. Jokić makes free throw 2 of 2,,46,52
210,2,1:43.0,,Turnover by J. Redick (bad pass; steal by D. Augustin),46,52
211,2,1:38.0,D. Augustin makes 2-pt layup from 2 ft,,48,52
212,2,1:26.0,,C. Paul misses 2-pt layup from 1 ft,48,52
213,2,1:25.0,,Offensive rebound by C. Paul,48,52
214,2,1:24.0,,C. Paul misses 2-pt jump shot from 4 ft,48,52
215,2,1:22.0,,Offensive rebound by D. Jordan,48,52
216,2,1:21.0,,D. Jordan misses 2-pt layup at rim,48,52
217,2,1:21.0,Defensive rebound by D. Arthur,,48,52
218,2,1:04.0,D. Arthur misses 3-pt jump shot from 26 ft,,48,52
219,2,1:03.0,,Defensive rebound by L. Mbah a Moute,48,52
220,2,0:54.0,,P. Pierce misses 3-pt jump shot from 25 ft,48,52
221,2,0:52.0,Defensive rebound by D. Arthur,,48,52
222,2,0:43.0,D. Augustin misses 2-pt jump shot from 15 ft,,48,52
223,2,0:40.0,Offensive rebound by E. Mudiay,,48,52
224,2,0:40.0,E. Mudiay misses 2-pt layup from 1 ft,,48,52
225,2,0:36.0,,Defensive rebound by D. Jordan,48,52
226,2,0:31.0,,C. Paul misses 2-pt jump shot from 14 ft,48,52
227,2,0:27.0,Defensive rebound by N. Jokić,,48,52
228,2,0:09.0,E. Mudiay misses 3-pt jump shot from 26 ft,,48,52
229,2,0:07.0,,Defensive rebound by D. Jordan,48,52
230,2,0:07.0,,LA Clippers full timeout,48,52
231,2,0:07.0,,A. Rivers enters the game for L. Mbah a Moute,48,52
232,2,0:07.0,,W. Johnson enters the game for P. Pierce,48,52
233,2,0:07.0,,J. Crawford enters the game for D. Jordan,48,52
234,2,0:07.0,J. Sampson enters the game for N. Jokić,,48,52
235,2,0:07.0,W. Barton enters the game for D. Augustin,,48,52
236,2,0:01.0,,A. Rivers misses 2-pt jump shot from 5 ft (block by E. Mudiay),48,52
237,2,0:00.0,,Offensive rebound by Team,48,52
238,3,11:46.0,G. Harris misses 2-pt jump shot from 16 ft,,48,52
239,3,11:43.0,,Defensive rebound by D. Jordan,48,52
240,3,11:38.0,,P. Pierce makes 2-pt layup from 2 ft (assist by J. Redick),48,54
241,3,11:21.0,E. Mudiay misses 2-pt jump shot from 19 ft,,48,54
242,3,11:19.0,Offensive rebound by D. Arthur,,48,54
243,3,11:19.0,D. Arthur makes 2-pt layup from 3 ft,,50,54
244,3,11:02.0,,J. Redick misses 3-pt jump shot from 25 ft,50,54
245,3,11:01.0,,Offensive rebound by D. Jordan,50,54
246,3,11:00.0,,Turnover by L. Mbah a Moute (back court),50,54
247,3,10:44.0,D. Arthur misses 3-pt jump shot from 23 ft,,50,54
248,3,10:43.0,,Defensive rebound by C. Paul,50,54
249,3,10:28.0,,J. Redick misses 2-pt jump shot from 22 ft,50,54
250,3,10:27.0,,Offensive rebound by D. Jordan,50,54
251,3,10:05.0,,C. Paul misses 3-pt jump shot from 25 ft,50,54
252,3,10:03.0,Defensive rebound by E. Mudiay,,50,54
253,3,9:47.0,J. Sampson misses 2-pt jump shot from 16 ft,,50,54
254,3,9:47.0,Offensive rebound by D. Arthur,,50,54
255,3,9:45.0,Turnover by D. Arthur (bad pass; steal by C. Paul),,50,54
256,3,9:39.0,,J. Redick misses 3-pt jump shot from 25 ft,50,54
257,3,9:37.0,Defensive rebound by N. Jokić,,50,54
258,3,9:30.0,G. Harris misses 2-pt layup from 2 ft (block by D. Jordan),,50,54
259,3,9:30.0,Offensive rebound by Team,,50,54
260,3,9:20.0,D. Arthur misses 2-pt layup from 2 ft (block by D. Jordan),,50,54
261,3,9:17.0,,Defensive rebound by J. Redick,50,54
262,3,9:14.0,,D. Jordan makes 2-pt dunk from 3 ft (assist by C. Paul),50,56
263,3,9:01.0,J. Sampson misses 3-pt jump shot from 23 ft,,50,56
264,3,8:59.0,Offensive rebound by D. Arthur,,50,56
265,3,8:59.0,D. Arthur misses 2-pt layup from 2 ft,,50,56
266,3,8:55.0,,Defensive rebound by P. Pierce,50,56
267,3,8:48.0,,P. Pierce misses 3-pt jump shot from 27 ft,50,56
268,3,8:45.0,Defensive rebound by N. Jokić,,50,56
269,3,8:40.0,E. Mudiay misses 2-pt layup from 1 ft (block by D. Jordan),,50,56
270,3,8:38.0,Offensive rebound by D. Arthur,,50,56
271,3,8:30.0,E. Mudiay misses 3-pt jump shot from 26 ft,,50,56
272,3,8:29.0,Offensive rebound by N. Jokić,,50,56
273,3,8:26.0,J. Sampson makes 2-pt hook shot from 4 ft (assist by N. Jokić),,52,56
274,3,8:09.0,,C. Paul misses 2-pt jump shot from 12 ft,52,56
275,3,8:06.0,,Offensive rebound by L. Mbah a Moute,52,56
276,3,7:50.0,,D. Jordan makes 2-pt hook shot from 3 ft (assist by L. Mbah a Moute),52,58
277,3,7:50.0,Denver full timeout,,52,58
278,3,7:50.0,,W. Johnson enters the game for P. Pierce,52,58
279,3,7:33.0,D. Arthur misses 3-pt jump shot from 25 ft,,52,58
280,3,7:33.0,Offensive rebound by Team,,52,58
281,3,7:33.0,,Loose ball foul by J. Redick,52,58
282,3,7:24.0,N. Jokić misses 2-pt jump shot from 19 ft (block by D. Jordan),,52,58
283,3,7:21.0,,Defensive rebound by D. Jordan,52,58
284,3,7:11.0,,Shooting foul by E. Mudiay (drawn by J. Redick),52,58
285,3,7:11.0,,J. Redick makes free throw 1 of 2,52,59
286,3,7:11.0,,J. Redick makes free throw 2 of 2,52,60
287,3,6:49.0,D. Arthur misses 2-pt jump shot from 13 ft,,52,60
288,3,6:48.0,,Defensive rebound by J. Redick,52,60
289,3,6:42.0,,Shooting foul by E. Mudiay (drawn by C. Paul),52,60
290,3,6:42.0,,C. Paul makes free throw 1 of 2,52,61
291,3,6:42.0,W. Barton enters the game for J. Sampson,,52,61
292,3,6:42.0,D. Augustin enters the game for N. Jokić,,52,61
293,3,6:42.0,,C. Paul makes free throw 2 of 2,52,62
294,3,6:29.0,E. Mudiay makes 2-pt jump shot from 19 ft (assist by G. Harris),,54,62
295,3,6:10.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by W. Johnson),54,65
296,3,5:56.0,Turnover by E. Mudiay (bad pass; steal by L. Mbah a Moute),,54,65
297,3,5:50.0,,W. Johnson makes 2-pt jump shot from 18 ft (assist by C. Paul),54,67
298,3,5:50.0,Denver full timeout,,54,67
299,3,5:35.0,Def 3 sec tech foul by W. Johnson,,54,67
300,3,5:35.0,W. Barton misses technical free throw,,54,67
301,3,5:35.0,Offensive rebound by Team,,54,67
302,3,5:30.0,E. Mudiay misses 3-pt jump shot from 26 ft,,54,67
303,3,5:27.0,,Defensive rebound by C. Paul,54,67
304,3,5:23.0,,J. Redick misses 3-pt jump shot from 25 ft,54,67
305,3,5:21.0,Defensive rebound by G. Harris,,54,67
306,3,5:11.0,Turnover by D. Augustin (step out of bounds),,54,67
307,3,5:11.0,Violation by Team (jump ball),,54,67
308,3,4:58.0,,J. Redick misses 3-pt jump shot from 25 ft,54,67
309,3,4:57.0,Defensive rebound by W. Barton,,54,67
310,3,4:51.0,W. Barton makes 2-pt layup from 2 ft,,56,67
311,3,4:35.0,,Turnover by D. Jordan (bad pass),56,67
312,3,4:35.0,,J. Crawford enters the game for J. Redick,56,67
313,3,4:35.0,,J. Green enters the game for L. Mbah a Moute,56,67
314,3,4:20.0,D. Arthur misses 2-pt jump shot from 14 ft,,56,67
315,3,4:16.0,,Defensive rebound by D. Jordan,56,67
316,3,4:04.0,,Turnover by D. Jordan (bad pass; steal by W. Barton),56,67
317,3,3:52.0,D. Arthur misses 2-pt jump shot from 1 ft,,56,67
318,3,3:52.0,Offensive rebound by D. Arthur,,56,67
319,3,3:52.0,D. Arthur misses 2-pt layup from 1 ft,,56,67
320,3,3:52.0,,Defensive rebound by J. Green,56,67
321,3,3:52.0,,LA Clippers full timeout,56,67
322,3,3:52.0,J. Nurkić enters the game for D. Arthur,,56,67
323,3,3:52.0,A. Toupane enters the game for E. Mudiay,,56,67
324,3,3:38.0,,Personal foul by D. Augustin,56,67
325,3,3:30.0,,C. Paul misses 2-pt jump shot from 15 ft,56,67
326,3,3:27.0,,Offensive rebound by W. Johnson,56,67
327,3,3:25.0,,D. Jordan makes 2-pt hook shot from 5 ft (assist by C. Paul),56,69
328,3,3:09.0,D. Augustin misses 3-pt jump shot from 26 ft,,56,69
329,3,3:08.0,,Defensive rebound by J. Green,56,69
330,3,3:03.0,,W. Johnson makes 2-pt layup from 2 ft (assist by C. Paul),56,71
331,3,2:47.0,Turnover by A. Toupane (bad pass; steal by W. Johnson),,56,71
332,3,2:47.0,Loose ball foul by G. Harris,,56,71
333,3,2:47.0,,A. Rivers enters the game for C. Paul,56,71
334,3,2:28.0,,Turnover by J. Crawford (bad pass; steal by D. Augustin),56,71
335,3,2:22.0,W. Barton makes 2-pt dunk at rim (assist by D. Augustin),,58,71
336,3,1:51.0,,D. Jordan makes 2-pt layup from 3 ft (assist by J. Crawford),58,73
337,3,1:28.0,J. Nurkić makes 2-pt hook shot from 2 ft,,60,73
338,3,1:02.0,,J. Crawford misses 3-pt jump shot from 27 ft,60,73
339,3,1:01.0,Defensive rebound by W. Barton,,60,73
340,3,0:56.0,Personal foul by W. Johnson,,60,73
341,3,0:56.0,,C. Aldrich enters the game for D. Jordan,60,73
342,3,0:41.0,Turnover by J. Nurkić (bad pass; steal by J. Green),,60,73
343,3,0:38.0,,J. Green makes 2-pt dunk from 1 ft,60,75
344,3,0:21.0,G. Harris misses 3-pt jump shot from 27 ft,,60,75
345,3,0:20.0,,Defensive rebound by C. Aldrich,60,75
346,3,0:01.0,,Shooting foul by A. Toupane (drawn by J. Crawford),60,75
347,3,0:01.0,,J. Crawford makes free throw 1 of 2,60,76
348,3,0:01.0,,J. Crawford makes free throw 2 of 2,60,77
349,4,11:39.0,,J. Crawford makes 2-pt layup from 2 ft,60,79
350,4,11:22.0,Personal foul by C. Aldrich,,60,79
351,4,11:09.0,J. Lauvergne makes 2-pt jump shot from 17 ft (assist by D. Augustin),,62,79
352,4,10:47.0,,J. Crawford misses 3-pt jump shot from 26 ft,62,79
353,4,10:44.0,,Offensive rebound by J. Green,62,79
354,4,10:44.0,,J. Green makes 2-pt dunk at rim,62,81
355,4,10:32.0,D. Augustin misses 2-pt layup from 1 ft (block by C. Aldrich),,62,81
356,4,10:28.0,Offensive rebound by A. Toupane,,62,81
357,4,10:24.0,D. Augustin misses 3-pt jump shot from 23 ft,,62,81
358,4,10:23.0,Offensive rebound by A. Toupane,,62,81
359,4,10:09.0,J. Lauvergne misses 3-pt jump shot from 25 ft,,62,81
360,4,10:08.0,Offensive rebound by J. Nurkić,,62,81
361,4,10:08.0,J. Nurkić misses 2-pt layup from 1 ft,,62,81
362,4,10:05.0,Offensive rebound by J. Nurkić,,62,81
363,4,10:05.0,J. Nurkić makes 2-pt layup from 1 ft,,64,81
364,4,9:45.0,,Shooting foul by A. Toupane (drawn by J. Crawford),64,81
365,4,9:45.0,,J. Crawford makes free throw 1 of 2,64,82
366,4,9:45.0,,J. Crawford makes free throw 2 of 2,64,83
367,4,9:29.0,Turnover by J. Lauvergne (bad pass),,64,83
368,4,9:29.0,Violation by J. Nurkić (kicked ball),,64,83
369,4,9:11.0,,A. Rivers makes 2-pt layup from 2 ft,64,85
370,4,8:51.0,A. Toupane makes 2-pt jump shot from 21 ft (assist by J. Nurkić),,66,85
371,4,8:40.0,,Offensive foul by W. Johnson (drawn by D. Augustin),66,85
372,4,8:40.0,,Turnover by W. Johnson (offensive foul),66,85
373,4,8:40.0,Official timeout,,66,85
374,4,8:19.0,W. Barton misses 3-pt jump shot from 27 ft,,66,85
375,4,8:18.0,,Defensive rebound by J. Crawford,66,85
376,4,8:12.0,,W. Johnson makes 3-pt jump shot from 27 ft (assist by J. Crawford),66,88
377,4,7:48.0,J. Nurkić makes 2-pt jump shot from 15 ft (assist by W. Barton),,68,88
378,4,7:30.0,,J. Crawford misses 2-pt layup from 1 ft,68,88
379,4,7:29.0,Defensive rebound by J. Nurkić,,68,88
380,4,7:15.0,J. Lauvergne makes 2-pt layup from 3 ft (assist by W. Barton),,70,88
381,4,6:48.0,,A. Rivers misses 3-pt jump shot from 24 ft,70,88
382,4,6:47.0,Defensive rebound by J. Lauvergne,,70,88
383,4,6:35.0,Personal foul by C. Aldrich,,70,88
384,4,6:22.0,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Augustin),,72,88
385,4,6:06.0,,Shooting foul by A. Toupane (drawn by J. Crawford),72,88
386,4,6:06.0,,J. Crawford makes free throw 1 of 2,72,89
387,4,6:06.0,,J. Crawford makes free throw 2 of 2,72,90
388,4,5:54.0,D. Augustin misses 3-pt jump shot from 25 ft,,72,90
389,4,5:50.0,,Defensive rebound by W. Johnson,72,90
