,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHILADELPHIA_ACTION,MILWAUKEE_SCORE,PHILADELPHIA_SCORE
382,4,5:27.0,K. Middleton misses 2-pt jump shot from 23 ft,,92,90
383,4,5:24.0,,Defensive rebound by R. Covington,92,90
384,4,5:18.0,,J. Grant misses 2-pt layup from 1 ft,92,90
385,4,5:17.0,Defensive rebound by J. Henson,,92,90
386,4,5:03.0,Turnover by T. Ennis (lost ball),,92,90
387,4,4:42.0,,Shooting foul by T. Ennis (drawn by I. Smith),92,90
388,4,4:42.0,,I. Smith misses free throw 1 of 2,92,90
389,4,4:42.0,,Offensive rebound by Team,92,90
390,4,4:42.0,,I. Smith misses free throw 2 of 2,92,90
391,4,4:41.0,Defensive rebound by G. Antetokounmpo,,92,90
392,4,4:26.0,J. Henson makes 2-pt hook shot from 6 ft (assist by K. Middleton),,94,90
393,4,4:04.0,,Shooting foul by J. Henson (drawn by J. Grant),94,90
394,4,4:04.0,,J. Grant misses free throw 1 of 2,94,90
395,4,4:04.0,,Offensive rebound by Team,94,90
396,4,4:04.0,,N. Noel enters the game for E. Brand,94,90
397,4,4:04.0,,N. Stauskas enters the game for T. McConnell,94,90
398,4,4:04.0,,J. Grant misses free throw 2 of 2,94,90
399,4,3:58.0,Defensive rebound by J. Henson,,94,90
400,4,3:49.0,J. Henson misses 2-pt jump shot from 3 ft,,94,90
401,4,3:48.0,Offensive rebound by G. Antetokounmpo,,94,90
402,4,3:48.0,G. Antetokounmpo misses 2-pt layup at rim,,94,90
403,4,3:44.0,,Defensive rebound by N. Noel,94,90
404,4,3:37.0,,I. Smith misses 2-pt layup from 1 ft,94,90
405,4,3:35.0,,Offensive rebound by I. Smith,94,90
406,4,3:34.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),94,92
407,4,3:13.0,Turnover by K. Middleton (lost ball),,94,92
408,4,3:01.0,,Turnover by I. Smith (bad pass),94,92
409,4,2:43.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,94,92
410,4,2:40.0,,Defensive rebound by I. Smith,94,92
411,4,2:21.0,,I. Smith makes 2-pt layup from 1 ft,94,94
412,4,2:20.0,Milwaukee full timeout,,94,94
413,4,2:20.0,M. Plumlee enters the game for J. Henson,,94,94
414,4,2:03.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,94,94
415,4,2:00.0,,Defensive rebound by Team,94,94
416,4,1:40.0,,Personal foul by M. Plumlee,94,94
417,4,1:40.0,,Philadelphia full timeout,94,94
418,4,1:40.0,,Turnover by I. Smith (bad pass; steal by M. Plumlee),94,94
419,4,1:15.0,K. Middleton makes 2-pt jump shot from 4 ft,,96,94
420,4,1:00.0,,Shooting foul by K. Middleton (drawn by N. Stauskas),96,94
421,4,1:00.0,,N. Stauskas makes free throw 1 of 2,96,95
422,4,1:00.0,,N. Stauskas makes free throw 2 of 2,96,96
423,4,0:47.0,Turnover by K. Middleton (bad pass),,96,96
424,4,0:33.0,,I. Smith makes 2-pt dunk at rim,96,98
425,4,0:33.0,Milwaukee full timeout,,96,98
426,4,0:33.0,,T. McConnell enters the game for N. Stauskas,96,98
427,4,0:33.0,,Violation by N. Noel (def goaltending),96,98
428,4,0:33.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,98,98
429,4,0:30.0,,Philadelphia full timeout,98,98
430,4,0:30.0,,N. Stauskas enters the game for T. McConnell,98,98
431,4,0:30.0,,H. Thompson enters the game for J. Grant,98,98
432,4,0:12.0,,R. Covington misses 3-pt jump shot from 24 ft,98,98
433,4,0:11.0,Defensive rebound by G. Antetokounmpo,,98,98
434,4,0:11.0,Milwaukee full timeout,,98,98
435,4,0:11.0,,J. Grant enters the game for H. Thompson,98,98
436,4,0:11.0,,T. McConnell enters the game for N. Stauskas,98,98
437,4,0:03.0,Personal foul by T. McConnell,,98,98
438,4,0:00.0,K. Middleton misses 3-pt jump shot from 25 ft,,98,98
439,4,0:00.0,Offensive rebound by Team,,98,98
440,1OT,4:42.0,Turnover by K. Middleton (bad pass; steal by N. Noel),,98,98
441,1OT,4:36.0,Violation by G. Antetokounmpo (def goaltending),,98,98
442,1OT,4:36.0,,I. Smith makes 2-pt layup at rim,98,100
443,1OT,4:20.0,J. Parker makes 2-pt dunk at rim (assist by K. Middleton),,100,100
444,1OT,4:03.0,,R. Covington misses 3-pt jump shot from 25 ft,100,100
445,1OT,4:02.0,Defensive rebound by J. Parker,,100,100
446,1OT,3:42.0,K. Middleton misses 3-pt jump shot from 26 ft,,100,100
447,1OT,3:41.0,,Defensive rebound by R. Covington,100,100
448,1OT,3:18.0,,N. Noel misses 2-pt jump shot from 12 ft,100,100
449,1OT,3:17.0,Defensive rebound by K. Middleton,,100,100
450,1OT,3:09.0,Shooting foul by I. Smith (drawn by K. Middleton),,100,100
451,1OT,3:09.0,K. Middleton makes free throw 1 of 2,,101,100
452,1OT,3:09.0,,H. Thompson enters the game for R. Covington,101,100
453,1OT,3:09.0,K. Middleton makes free throw 2 of 2,,102,100
454,1OT,2:57.0,,I. Smith misses 2-pt jump shot from 19 ft,102,100
455,1OT,2:55.0,Defensive rebound by G. Antetokounmpo,,102,100
456,1OT,2:48.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Antetokounmpo),,104,100
457,1OT,2:48.0,,Philadelphia full timeout,104,100
458,1OT,2:35.0,,N. Noel makes 2-pt jump shot from 12 ft,104,102
459,1OT,2:21.0,Shooting foul by H. Thompson (drawn by G. Antetokounmpo),,104,102
460,1OT,2:21.0,G. Antetokounmpo makes free throw 1 of 2,,105,102
461,1OT,2:21.0,,R. Covington enters the game for H. Thompson,105,102
462,1OT,2:21.0,G. Antetokounmpo makes free throw 2 of 2,,106,102
463,1OT,2:11.0,,N. Stauskas misses 3-pt jump shot from 23 ft,106,102
464,1OT,2:10.0,,Offensive rebound by Team,106,102
465,1OT,1:56.0,,R. Covington misses 2-pt jump shot from 18 ft,106,102
466,1OT,1:54.0,Defensive rebound by K. Middleton,,106,102
467,1OT,1:34.0,J. Parker makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,109,102
468,1OT,1:34.0,,Philadelphia full timeout,109,102
469,1OT,1:34.0,,H. Thompson enters the game for J. Grant,109,102
470,1OT,1:30.0,,N. Stauskas misses 2-pt layup at rim (block by G. Antetokounmpo),109,102
471,1OT,1:27.0,Defensive rebound by K. Middleton,,109,102
472,1OT,1:18.0,K. Middleton misses 3-pt jump shot from 25 ft,,109,102
473,1OT,1:16.0,,Defensive rebound by N. Stauskas,109,102
474,1OT,1:06.0,,I. Smith makes 3-pt jump shot from 25 ft,109,105
475,1OT,0:49.0,Turnover by K. Middleton (lost ball; steal by N. Noel),,109,105
476,1OT,0:43.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by I. Smith),109,108
477,1OT,0:29.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,109,108
478,1OT,0:28.0,,Defensive rebound by I. Smith,109,108
479,1OT,0:08.0,,I. Smith misses 3-pt jump shot from 25 ft,109,108
480,1OT,0:06.0,,Offensive rebound by H. Thompson,109,108
481,1OT,0:05.0,,H. Thompson misses 2-pt layup from 2 ft (block by G. Antetokounmpo),109,108
482,1OT,0:04.0,,Offensive rebound by I. Smith,109,108
483,1OT,0:02.0,,I. Smith misses 2-pt layup from 2 ft,109,108
484,1OT,0:00.0,Defensive rebound by G. Antetokounmpo,,109,108
485,1OT,0:00.0,Personal foul by R. Covington,,109,108
