,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
47,1,5:47.0,,K. Leonard misses 2-pt jump shot from 10 ft,8,6
48,1,5:46.0,,Offensive rebound by T. Duncan,8,6
49,1,5:42.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,8,6
50,1,5:41.0,Defensive rebound by D. Lillard,,8,6
51,1,5:32.0,C. McCollum makes 2-pt jump shot from 14 ft,,10,6
52,1,5:07.0,,T. Parker misses 2-pt jump shot from 16 ft,10,6
53,1,5:06.0,,Offensive rebound by T. Duncan,10,6
54,1,5:01.0,,L. Aldridge misses 2-pt jump shot from 18 ft,10,6
55,1,5:00.0,Defensive rebound by D. Lillard,,10,6
56,1,4:54.0,Turnover by D. Lillard (bad pass; steal by T. Parker),,10,6
57,1,4:48.0,,K. Leonard makes 2-pt dunk at rim (assist by M. Ginóbili),10,8
58,1,4:29.0,C. McCollum misses 3-pt jump shot from 25 ft,,10,8
59,1,4:27.0,,Defensive rebound by Team,10,8
60,1,4:27.0,A. Crabbe enters the game for C. McCollum,,10,8
61,1,4:27.0,E. Davis enters the game for M. Plumlee,,10,8
62,1,4:27.0,,P. Mills enters the game for T. Parker,10,8
63,1,4:27.0,,B. Diaw enters the game for T. Duncan,10,8
64,1,4:17.0,,P. Mills makes 2-pt jump shot from 20 ft (assist by M. Ginóbili),10,10
65,1,4:02.0,Turnover by D. Lillard (bad pass; steal by K. Leonard),,10,10
66,1,4:02.0,,Personal foul by A. Aminu (drawn by K. Leonard),10,10
67,1,4:02.0,,D. West enters the game for L. Aldridge,10,10
68,1,4:02.0,M. Harkless enters the game for C. Kaman,,10,10
69,1,4:02.0,N. Vonleh enters the game for A. Aminu,,10,10
70,1,4:02.0,,R. Butler enters the game for K. Leonard,10,10
71,1,3:47.0,,D. West misses 2-pt jump shot from 8 ft,10,10
72,1,3:46.0,Defensive rebound by N. Vonleh,,10,10
73,1,3:38.0,E. Davis misses 2-pt jump shot from 3 ft (block by M. Ginóbili),,10,10
74,1,3:36.0,,Defensive rebound by B. Diaw,10,10
75,1,3:27.0,,Personal foul by N. Vonleh (drawn by B. Diaw),10,10
76,1,3:18.0,,D. West makes 2-pt jump shot from 19 ft (assist by M. Ginóbili),10,12
77,1,3:07.0,D. Lillard misses 2-pt layup from 2 ft,,10,12
78,1,3:06.0,,Defensive rebound by Team,10,12
79,1,2:52.0,,D. West misses 2-pt jump shot from 18 ft,10,12
80,1,2:51.0,,Offensive rebound by B. Diaw,10,12
81,1,2:36.0,,R. Butler misses 2-pt jump shot from 14 ft,10,12
82,1,2:36.0,,Offensive rebound by B. Diaw,10,12
83,1,2:31.0,,B. Diaw makes 2-pt jump shot from 4 ft,10,14
84,1,2:31.0,Portland full timeout,,10,14
85,1,2:11.0,D. Lillard misses 2-pt layup from 1 ft (block by D. West),,10,14
86,1,2:09.0,,Defensive rebound by B. Diaw,10,14
87,1,2:04.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,10,14
88,1,2:02.0,Defensive rebound by E. Davis,,10,14
89,1,1:53.0,Turnover by E. Davis (bad pass; steal by R. Butler),,10,14
90,1,1:43.0,,P. Mills makes 2-pt layup at rim (assist by D. West),10,16
91,1,1:26.0,A. Crabbe misses 2-pt jump shot from 21 ft,,10,16
92,1,1:26.0,,Defensive rebound by B. Diaw,10,16
93,1,1:11.0,,R. Butler misses 3-pt jump shot from 23 ft,10,16
94,1,1:10.0,Defensive rebound by Team,,10,16
95,1,1:10.0,,Loose ball foul by D. West (drawn by E. Davis),10,16
96,1,1:10.0,C. McCollum enters the game for D. Lillard,,10,16
97,1,0:55.0,M. Harkless makes 3-pt jump shot from 22 ft (assist by C. McCollum),,13,16
98,1,0:42.0,,Shooting foul by M. Harkless (drawn by R. Butler),13,16
99,1,0:42.0,,R. Butler misses free throw 1 of 2,13,16
100,1,0:42.0,,Offensive rebound by Team,13,16
101,1,0:42.0,,R. Butler makes free throw 2 of 2,13,17
102,1,0:31.0,A. Crabbe misses 3-pt jump shot from 23 ft,,13,17
103,1,0:30.0,,Defensive rebound by M. Ginóbili,13,17
104,1,0:08.0,,P. Mills misses 3-pt jump shot from 25 ft,13,17
105,1,0:07.0,,Offensive rebound by D. West,13,17
106,1,0:02.0,,P. Mills misses 2-pt jump shot from 21 ft,13,17
107,1,0:00.0,Defensive rebound by A. Crabbe,,13,17
108,2,11:40.0,C. McCollum misses 2-pt jump shot from 13 ft,,13,17
109,2,11:39.0,,Defensive rebound by B. Diaw,13,17
110,2,11:32.0,,Shooting foul by N. Vonleh (drawn by B. Diaw),13,17
111,2,11:32.0,,B. Diaw makes free throw 1 of 2,13,18
112,2,11:32.0,,B. Diaw makes free throw 2 of 2,13,19
113,2,11:09.0,A. Crabbe misses 3-pt jump shot from 25 ft,,13,19
114,2,11:09.0,,Defensive rebound by M. Ginóbili,13,19
115,2,10:50.0,,R. Butler misses 3-pt jump shot from 24 ft,13,19
116,2,10:49.0,Defensive rebound by A. Crabbe,,13,19
117,2,10:41.0,C. McCollum misses 2-pt jump shot from 3 ft,,13,19
118,2,10:40.0,,Defensive rebound by D. West,13,19
119,2,10:33.0,,Personal foul by A. Crabbe (drawn by M. Ginóbili),13,19
120,2,10:33.0,G. Henderson enters the game for A. Crabbe,,13,19
121,2,10:31.0,,Personal foul by C. McCollum (drawn by P. Mills),13,19
122,2,10:20.0,,D. West misses 2-pt jump shot from 4 ft,13,19
123,2,10:19.0,Defensive rebound by N. Vonleh,,13,19
124,2,10:10.0,E. Davis misses 2-pt layup from 1 ft,,13,19
125,2,10:09.0,,Defensive rebound by B. Diaw,13,19
126,2,9:57.0,,B. Diaw makes 2-pt jump shot from 6 ft,13,21
127,2,9:48.0,Personal foul by M. Ginóbili (drawn by G. Henderson),,13,21
128,2,9:48.0,,D. Green enters the game for M. Ginóbili,13,21
129,2,9:48.0,C. Alexander enters the game for N. Vonleh,,13,21
130,2,9:41.0,C. McCollum misses 2-pt layup from 1 ft,,13,21
131,2,9:40.0,,Defensive rebound by D. West,13,21
132,2,9:34.0,,P. Mills misses 2-pt layup at rim (block by G. Henderson),13,21
133,2,9:32.0,Defensive rebound by C. McCollum,,13,21
134,2,9:25.0,Turnover by G. Henderson (bad pass; steal by R. Butler),,13,21
135,2,9:15.0,,P. Mills misses 2-pt jump shot from 16 ft,13,21
136,2,9:13.0,Defensive rebound by E. Davis,,13,21
137,2,8:55.0,M. Harkless makes 2-pt jump shot from 16 ft,,15,21
138,2,8:55.0,,San Antonio full timeout,15,21
139,2,8:55.0,,T. Parker enters the game for P. Mills,15,21
140,2,8:55.0,,T. Duncan enters the game for B. Diaw,15,21
141,2,8:55.0,,K. Leonard enters the game for R. Butler,15,21
142,2,8:42.0,,K. Leonard makes 2-pt layup at rim (assist by D. West),15,23
143,2,8:42.0,,Shooting foul by M. Harkless (drawn by K. Leonard),15,23
144,2,8:42.0,,K. Leonard misses free throw 1 of 1,15,23
145,2,8:40.0,Defensive rebound by M. Harkless,,15,23
146,2,8:25.0,G. Henderson misses 3-pt jump shot from 24 ft,,15,23
147,2,8:24.0,,Defensive rebound by T. Duncan,15,23
148,2,8:06.0,,D. Green makes 3-pt jump shot from 24 ft (assist by D. West),15,26
149,2,7:40.0,Shooting foul by D. West (drawn by C. McCollum),,15,26
150,2,7:40.0,C. McCollum makes free throw 1 of 2,,16,26
151,2,7:40.0,,L. Aldridge enters the game for D. West,16,26
152,2,7:40.0,M. Plumlee enters the game for M. Harkless,,16,26
153,2,7:40.0,A. Aminu enters the game for E. Davis,,16,26
154,2,7:40.0,C. McCollum makes free throw 2 of 2,,17,26
155,2,7:20.0,,K. Leonard misses 2-pt jump shot from 13 ft,17,26
156,2,7:19.0,Defensive rebound by G. Henderson,,17,26
157,2,7:09.0,C. Alexander misses 2-pt jump shot from 15 ft,,17,26
158,2,7:08.0,,Defensive rebound by Team,17,26
159,2,7:08.0,D. Lillard enters the game for C. McCollum,,17,26
160,2,6:46.0,,T. Duncan misses 2-pt jump shot from 7 ft (block by C. Alexander),17,26
161,2,6:44.0,,Offensive rebound by T. Duncan,17,26
162,2,6:41.0,,T. Duncan makes 2-pt jump shot from 10 ft,17,28
163,2,6:31.0,Portland full timeout,,17,28
164,2,6:31.0,C. Kaman enters the game for C. Alexander,,17,28
165,2,6:25.0,D. Lillard makes 2-pt jump shot from 17 ft,,19,28
166,2,6:05.0,,L. Aldridge misses 2-pt jump shot from 17 ft,19,28
167,2,6:02.0,Defensive rebound by M. Plumlee,,19,28
168,2,5:56.0,Turnover by M. Plumlee (lost ball),,19,28
169,2,5:36.0,,K. Leonard makes 2-pt jump shot from 4 ft,19,30
170,2,5:19.0,A. Aminu misses 2-pt jump shot from 3 ft,,19,30
171,2,5:16.0,,Defensive rebound by T. Duncan,19,30
172,2,5:02.0,,D. Green misses 3-pt jump shot from 24 ft,19,30
173,2,5:00.0,Defensive rebound by A. Aminu,,19,30
174,2,4:45.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,21,30
175,2,4:30.0,,K. Leonard misses 2-pt jump shot from 18 ft,21,30
176,2,4:29.0,Defensive rebound by Team,,21,30
177,2,4:14.0,A. Aminu makes 2-pt jump shot from 19 ft,,23,30
178,2,3:52.0,,D. Green makes 2-pt jump shot from 14 ft (assist by K. Leonard),23,32
179,2,3:32.0,A. Aminu makes 2-pt jump shot from 20 ft (assist by G. Henderson),,25,32
180,2,3:10.0,,K. Leonard misses 3-pt jump shot from 25 ft,25,32
181,2,3:09.0,Defensive rebound by C. Kaman,,25,32
182,2,3:01.0,D. Lillard misses 2-pt layup at rim,,25,32
183,2,3:00.0,,Defensive rebound by K. Leonard,25,32
184,2,2:56.0,Official timeout,,25,32
185,2,2:56.0,,P. Mills enters the game for T. Parker,25,32
186,2,2:56.0,,M. Ginóbili enters the game for D. Green,25,32
187,2,2:56.0,,K. Anderson enters the game for K. Leonard,25,32
188,2,2:56.0,,B. Diaw enters the game for T. Duncan,25,32
189,2,2:46.0,,L. Aldridge misses 2-pt jump shot from 11 ft,25,32
190,2,2:45.0,Defensive rebound by G. Henderson,,25,32
191,2,2:39.0,Offensive foul by M. Plumlee (drawn by M. Ginóbili),,25,32
192,2,2:39.0,Turnover by M. Plumlee (offensive foul),,25,32
193,2,2:29.0,,M. Ginóbili misses 2-pt layup from 1 ft,25,32
194,2,2:28.0,Defensive rebound by M. Plumlee,,25,32
195,2,2:21.0,G. Henderson misses 3-pt jump shot from 26 ft,,25,32
196,2,2:20.0,,Defensive rebound by L. Aldridge,25,32
197,2,2:09.0,,K. Anderson misses 3-pt jump shot from 23 ft,25,32
198,2,2:07.0,Defensive rebound by D. Lillard,,25,32
199,2,1:52.0,C. Kaman misses 2-pt jump shot from 18 ft,,25,32
200,2,1:51.0,,Defensive rebound by M. Ginóbili,25,32
201,2,1:39.0,,Shooting foul by C. Kaman (drawn by L. Aldridge),25,32
202,2,1:39.0,,L. Aldridge makes free throw 1 of 2,25,33
203,2,1:39.0,C. McCollum enters the game for G. Henderson,,25,33
204,2,1:39.0,,L. Aldridge makes free throw 2 of 2,25,34
205,2,1:18.0,C. McCollum makes 2-pt jump shot from 16 ft,,27,34
206,2,0:58.0,,B. Diaw makes 2-pt layup from 1 ft (assist by K. Anderson),27,36
207,2,0:48.0,A. Aminu misses 2-pt jump shot from 3 ft (block by B. Diaw),,27,36
208,2,0:46.0,Offensive rebound by A. Aminu,,27,36
209,2,0:45.0,,D. West enters the game for L. Aldridge,27,36
210,2,0:40.0,Turnover by A. Aminu (bad pass; steal by B. Diaw),,27,36
211,2,0:32.0,,K. Anderson misses 2-pt jump shot from 15 ft,27,36
212,2,0:31.0,Defensive rebound by C. Kaman,,27,36
213,2,0:23.0,Portland full timeout,,27,36
214,2,0:22.0,,T. Parker enters the game for K. Anderson,27,36
215,2,0:22.0,,K. Leonard enters the game for P. Mills,27,36
216,2,0:22.0,A. Crabbe enters the game for C. Kaman,,27,36
217,2,0:14.0,Personal foul by M. Ginóbili (drawn by M. Plumlee),,27,36
218,2,0:12.0,Personal foul by T. Parker (drawn by C. McCollum),,27,36
219,2,0:12.0,C. McCollum makes free throw 1 of 2,,28,36
220,2,0:12.0,C. McCollum misses free throw 2 of 2,,28,36
221,2,0:12.0,,Defensive rebound by K. Leonard,28,36
222,3,11:38.0,C. Kaman makes 2-pt hook shot from 8 ft,,30,36
223,3,11:22.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Parker),30,39
224,3,11:04.0,M. Plumlee misses 2-pt jump shot from 10 ft,,30,39
225,3,11:03.0,,Defensive rebound by T. Duncan,30,39
226,3,10:40.0,,T. Duncan misses 2-pt jump shot from 10 ft,30,39
227,3,10:39.0,,Offensive rebound by K. Leonard,30,39
228,3,10:20.0,,K. Leonard misses 3-pt jump shot from 24 ft,30,39
229,3,10:19.0,Defensive rebound by C. Kaman,,30,39
230,3,10:04.0,C. Kaman misses 2-pt jump shot from 20 ft,,30,39
231,3,10:03.0,,Defensive rebound by K. Leonard,30,39
232,3,9:54.0,,D. Green makes 2-pt jump shot from 15 ft (assist by K. Leonard),30,41
233,3,9:28.0,C. Kaman misses 2-pt layup from 1 ft (block by T. Duncan),,30,41
234,3,9:26.0,,Defensive rebound by K. Leonard,30,41
235,3,9:12.0,,T. Parker misses 2-pt layup from 1 ft,30,41
236,3,9:11.0,Defensive rebound by M. Plumlee,,30,41
237,3,9:03.0,Shooting foul by L. Aldridge (drawn by D. Lillard),,30,41
238,3,9:03.0,D. Lillard makes free throw 1 of 2,,31,41
239,3,9:03.0,D. Lillard makes free throw 2 of 2,,32,41
240,3,8:52.0,,Personal foul by C. Kaman (drawn by L. Aldridge),32,41
241,3,8:36.0,,D. Green makes 2-pt jump shot from 17 ft (assist by T. Parker),32,43
242,3,8:19.0,D. Lillard makes 2-pt jump shot from 17 ft,,34,43
243,3,8:04.0,,T. Parker makes 2-pt jump shot from 17 ft (assist by D. Green),34,45
244,3,7:49.0,C. McCollum makes 2-pt jump shot from 18 ft (assist by M. Plumlee),,36,45
245,3,7:26.0,,T. Duncan makes 2-pt jump shot from 5 ft (assist by T. Parker),36,47
246,3,7:16.0,Shooting foul by D. Green (drawn by D. Lillard),,36,47
247,3,7:16.0,D. Lillard makes free throw 1 of 2,,37,47
248,3,7:16.0,D. Lillard makes free throw 2 of 2,,38,47
249,3,7:00.0,,T. Parker makes 2-pt jump shot from 16 ft,38,49
250,3,6:51.0,Turnover by D. Lillard (bad pass),,38,49
251,3,6:35.0,,T. Parker misses 2-pt jump shot from 17 ft (block by D. Lillard),38,49
252,3,6:34.0,,Offensive rebound by T. Duncan,38,49
253,3,6:33.0,,Turnover by T. Duncan (bad pass),38,49
254,3,6:19.0,Turnover by C. McCollum (lost ball; steal by T. Parker),,38,49
255,3,6:14.0,,K. Leonard makes 2-pt dunk at rim (assist by D. Green),38,51
256,3,6:14.0,Portland full timeout,,38,51
257,3,6:14.0,N. Vonleh enters the game for C. Kaman,,38,51
258,3,5:56.0,C. McCollum makes 2-pt jump shot from 13 ft,,40,51
259,3,5:37.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Duncan),40,54
260,3,5:24.0,Personal foul by T. Parker (drawn by C. McCollum),,40,54
261,3,5:12.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),,43,54
262,3,4:55.0,,Shooting foul by D. Lillard (drawn by T. Duncan),43,54
263,3,4:55.0,,T. Duncan misses free throw 1 of 2,43,54
264,3,4:55.0,,Offensive rebound by Team,43,54
265,3,4:55.0,,T. Duncan makes free throw 2 of 2,43,55
266,3,4:43.0,D. Lillard makes 2-pt jump shot from 6 ft,,45,55
267,3,4:43.0,Shooting foul by L. Aldridge (drawn by D. Lillard),,45,55
268,3,4:43.0,D. Lillard makes free throw 1 of 1,,46,55
269,3,4:23.0,,T. Duncan makes 2-pt jump shot from 6 ft (assist by T. Parker),46,57
270,3,4:12.0,A. Aminu makes 2-pt layup at rim,,48,57
271,3,4:12.0,,San Antonio full timeout,48,57
272,3,4:12.0,,P. Mills enters the game for T. Parker,48,57
273,3,4:12.0,,K. Anderson enters the game for K. Leonard,48,57
274,3,4:12.0,,M. Ginóbili enters the game for D. Green,48,57
275,3,4:12.0,,B. Diaw enters the game for L. Aldridge,48,57
276,3,4:12.0,E. Davis enters the game for M. Plumlee,,48,57
277,3,4:12.0,A. Crabbe enters the game for C. McCollum,,48,57
278,3,3:56.0,,B. Diaw misses 3-pt jump shot from 25 ft,48,57
279,3,3:54.0,Defensive rebound by E. Davis,,48,57
280,3,3:45.0,A. Aminu makes 2-pt jump shot from 6 ft (assist by D. Lillard),,50,57
281,3,3:45.0,Shooting block foul by B. Diaw (drawn by A. Aminu),,50,57
282,3,3:45.0,A. Aminu misses free throw 1 of 1,,50,57
283,3,3:44.0,,Defensive rebound by K. Anderson,50,57
284,3,3:28.0,,P. Mills misses 3-pt jump shot from 22 ft,50,57
285,3,3:27.0,Defensive rebound by N. Vonleh,,50,57
286,3,3:18.0,D. Lillard makes 2-pt jump shot from 10 ft,,52,57
287,3,3:03.0,,T. Duncan makes 2-pt jump shot from 12 ft,52,59
288,3,3:03.0,,Shooting foul by N. Vonleh (drawn by T. Duncan),52,59
289,3,3:03.0,,T. Duncan makes free throw 1 of 1,52,60
290,3,2:51.0,D. Lillard makes 3-pt jump shot from 24 ft,,55,60
291,3,2:28.0,,Turnover by K. Anderson (bad pass; steal by D. Lillard),55,60
292,3,2:20.0,D. Lillard misses 2-pt jump shot from 8 ft,,55,60
293,3,2:20.0,,Defensive rebound by Team,55,60
294,3,2:20.0,Loose ball foul by E. Davis (drawn by B. Diaw),,55,60
295,3,2:03.0,,B. Diaw misses 2-pt jump shot from 18 ft,55,60
296,3,2:02.0,Defensive rebound by D. Lillard,,55,60
297,3,1:48.0,D. Lillard misses 3-pt jump shot from 25 ft,,55,60
298,3,1:47.0,,Defensive rebound by K. Anderson,55,60
299,3,1:45.0,Offensive charge foul by K. Anderson (drawn by D. Lillard),,55,60
300,3,1:45.0,,Turnover by K. Anderson (offensive foul),55,60
301,3,1:45.0,M. Harkless enters the game for A. Aminu,,55,60
302,3,1:45.0,,D. West enters the game for T. Duncan,55,60
303,3,1:29.0,N. Vonleh misses 2-pt jump shot from 20 ft,,55,60
304,3,1:28.0,,Defensive rebound by D. West,55,60
305,3,1:11.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,55,60
306,3,1:10.0,Defensive rebound by E. Davis,,55,60
307,3,1:02.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by D. Lillard),,58,60
308,3,0:53.0,,M. Ginóbili makes 2-pt jump shot from 3 ft (assist by D. West),58,62
309,3,0:53.0,,Shooting foul by A. Crabbe (drawn by M. Ginóbili),58,62
310,3,0:53.0,C. McCollum enters the game for N. Vonleh,,58,62
311,3,0:53.0,,K. Leonard enters the game for K. Anderson,58,62
312,3,0:53.0,,D. Green enters the game for D. West,58,62
313,3,0:53.0,,M. Ginóbili makes free throw 1 of 1,58,63
314,3,0:33.0,D. Lillard makes 2-pt layup at rim,,60,63
315,3,0:20.0,,B. Diaw makes 2-pt layup at rim,60,65
316,3,0:00.0,M. Harkless misses 3-pt jump shot from 26 ft,,60,65
317,3,0:00.0,Offensive rebound by Team,,60,65
318,4,11:43.0,,D. Green misses 2-pt layup from 1 ft,60,65
319,4,11:43.0,,Offensive rebound by Team,60,65
320,4,11:38.0,,M. Ginóbili makes 2-pt layup from 2 ft (assist by B. Diaw),60,67
321,4,11:17.0,Turnover by E. Davis (lost ball; steal by P. Mills),,60,67
322,4,11:04.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,60,67
323,4,11:03.0,Defensive rebound by N. Vonleh,,60,67
324,4,10:49.0,D. Lillard misses 3-pt jump shot from 25 ft,,60,67
325,4,10:49.0,,Defensive rebound by Team,60,67
326,4,10:28.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by B. Diaw),60,70
327,4,10:09.0,M. Harkless misses 2-pt layup from 1 ft,,60,70
328,4,10:08.0,,Defensive rebound by D. Green,60,70
329,4,9:57.0,Violation by E. Davis (def goaltending),,60,70
330,4,9:57.0,,B. Diaw makes 2-pt layup from 1 ft,60,72
331,4,9:57.0,Portland full timeout,,60,72
332,4,9:57.0,C. McCollum enters the game for M. Harkless,,60,72
333,4,9:57.0,A. Aminu enters the game for A. Crabbe,,60,72
334,4,9:36.0,C. McCollum makes 2-pt jump shot from 8 ft,,62,72
335,4,9:20.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,62,72
336,4,9:19.0,,Offensive rebound by L. Aldridge,62,72
337,4,9:00.0,,M. Ginóbili misses 2-pt layup from 1 ft,62,72
338,4,8:59.0,Defensive rebound by A. Aminu,,62,72
339,4,8:54.0,A. Aminu misses 2-pt layup from 2 ft (block by D. Green),,62,72
340,4,8:53.0,,Defensive rebound by L. Aldridge,62,72
341,4,8:46.0,,D. Green makes 3-pt jump shot from 24 ft (assist by P. Mills),62,75
342,4,8:32.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by N. Vonleh),,65,75
343,4,8:15.0,,P. Mills misses 2-pt jump shot from 19 ft,65,75
344,4,8:14.0,,Offensive rebound by P. Mills,65,75
345,4,8:04.0,,Turnover by D. Green (lost ball; steal by C. McCollum),65,75
346,4,7:52.0,C. McCollum misses 2-pt jump shot from 11 ft,,65,75
347,4,7:51.0,,Defensive rebound by P. Mills,65,75
348,4,7:47.0,,San Antonio full timeout,65,75
349,4,7:47.0,M. Plumlee enters the game for E. Davis,,65,75
350,4,7:47.0,,K. Leonard enters the game for M. Ginóbili,65,75
351,4,7:33.0,,B. Diaw misses 2-pt jump shot from 12 ft,65,75
352,4,7:32.0,Defensive rebound by C. McCollum,,65,75
353,4,7:18.0,Def 3 sec tech foul by B. Diaw,,65,75
354,4,7:18.0,D. Lillard makes technical free throw,,66,75
355,4,7:06.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,69,75
356,4,6:52.0,,K. Leonard makes 2-pt jump shot from 18 ft (assist by P. Mills),69,77
357,4,6:34.0,D. Lillard makes 2-pt jump shot from 17 ft (assist by C. McCollum),,71,77
358,4,6:18.0,,D. Green misses 2-pt jump shot from 14 ft,71,77
359,4,6:17.0,Defensive rebound by N. Vonleh,,71,77
360,4,6:03.0,C. McCollum misses 2-pt jump shot from 14 ft,,71,77
361,4,6:02.0,,Defensive rebound by P. Mills,71,77
362,4,5:58.0,,Personal foul by D. Lillard (drawn by P. Mills),71,77
363,4,5:58.0,,T. Parker enters the game for D. Green,71,77
364,4,5:58.0,,T. Duncan enters the game for B. Diaw,71,77
365,4,5:48.0,,Turnover by P. Mills (bad pass; steal by M. Plumlee),71,77
366,4,5:41.0,M. Plumlee makes 2-pt dunk at rim (assist by A. Aminu),,73,77
367,4,5:24.0,,T. Parker makes 2-pt jump shot from 16 ft (assist by P. Mills),73,79
368,4,5:07.0,D. Lillard makes 2-pt jump shot from 10 ft (assist by M. Plumlee),,75,79
369,4,4:54.0,,Personal foul by D. Lillard (drawn by T. Parker),75,79
370,4,4:54.0,,M. Ginóbili enters the game for P. Mills,75,79
371,4,4:46.0,,L. Aldridge misses 2-pt jump shot from 20 ft,75,79
372,4,4:45.0,Defensive rebound by A. Aminu,,75,79
373,4,4:30.0,Turnover by A. Aminu (lost ball; steal by T. Parker),,75,79
374,4,4:12.0,,T. Parker makes 2-pt jump shot from 12 ft (assist by K. Leonard),75,81
375,4,3:49.0,N. Vonleh makes 3-pt jump shot from 25 ft (assist by D. Lillard),,78,81
376,4,3:25.0,,M. Ginóbili makes 2-pt jump shot from 7 ft (assist by T. Duncan),78,83
377,4,3:13.0,D. Lillard misses 2-pt jump shot from 12 ft (block by K. Leonard),,78,83
378,4,3:12.0,,Defensive rebound by K. Leonard,78,83
379,4,3:02.0,,T. Parker misses 3-pt jump shot from 23 ft,78,83
380,4,3:02.0,Defensive rebound by N. Vonleh,,78,83
381,4,2:54.0,M. Plumlee makes 2-pt jump shot from 6 ft (assist by D. Lillard),,80,83
382,4,2:27.0,,M. Ginóbili makes 2-pt jump shot from 20 ft,80,85
