,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
73,1,3:14.0,Defensive rebound by K. Caldwell-Pope,,18,14
74,1,3:06.0,A. Drummond misses 2-pt hook shot from 10 ft,,18,14
75,1,3:06.0,Offensive rebound by Team,,18,14
76,1,2:59.0,A. Drummond misses 2-pt hook shot from 7 ft,,18,14
77,1,2:56.0,,Defensive rebound by L. Patterson,18,14
78,1,2:37.0,,D. Schröder makes 2-pt jump shot from 11 ft,18,16
79,1,2:25.0,R. Jackson makes 2-pt layup at rim,,20,16
80,1,2:25.0,Shooting foul by T. Splitter (drawn by R. Jackson),,20,16
81,1,2:25.0,Detroit full timeout,,20,16
82,1,2:25.0,R. Jackson makes free throw 1 of 1,,21,16
83,1,2:11.0,,Shooting foul by E. İlyasova (drawn by D. Schröder),21,16
84,1,2:11.0,,D. Schröder makes free throw 1 of 2,21,17
85,1,2:11.0,S. Blake enters the game for R. Jackson,,21,17
86,1,2:11.0,,D. Schröder makes free throw 2 of 2,21,18
87,1,2:10.0,Personal take foul by L. Patterson (drawn by A. Drummond),,21,18
88,1,2:10.0,A. Drummond misses free throw 1 of 2,,21,18
89,1,2:10.0,Offensive rebound by Team,,21,18
90,1,2:10.0,M. Morris enters the game for K. Caldwell-Pope,,21,18
91,1,2:10.0,A. Drummond misses free throw 2 of 2,,21,18
92,1,2:08.0,,Defensive rebound by T. Sefolosha,21,18
93,1,1:52.0,,P. Millsap makes 2-pt jump shot from 11 ft (assist by D. Schröder),21,20
94,1,1:45.0,Personal take foul by L. Patterson (drawn by A. Drummond),,21,20
95,1,1:45.0,A. Drummond makes free throw 1 of 2,,22,20
96,1,1:45.0,A. Drummond makes free throw 2 of 2,,23,20
97,1,1:31.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),23,23
98,1,1:23.0,Personal take foul by T. Splitter (drawn by A. Drummond),,23,23
99,1,1:23.0,A. Drummond misses free throw 1 of 2,,23,23
100,1,1:23.0,Offensive rebound by Team,,23,23
101,1,1:23.0,,K. Bazemore enters the game for P. Millsap,23,23
102,1,1:23.0,,M. Scott enters the game for T. Sefolosha,23,23
103,1,1:23.0,,A. Horford enters the game for T. Splitter,23,23
104,1,1:23.0,A. Drummond makes free throw 2 of 2,,24,23
105,1,1:22.0,,Personal take foul by S. Blake (drawn by D. Schröder),24,23
106,1,1:22.0,A. Baynes enters the game for A. Drummond,,24,23
107,1,1:10.0,,D. Schröder makes 2-pt layup from 1 ft,24,25
108,1,0:47.0,M. Morris misses 2-pt jump shot from 13 ft,,24,25
109,1,0:45.0,,Defensive rebound by K. Bazemore,24,25
110,1,0:41.0,,Turnover by D. Schröder (bad pass),24,25
111,1,0:34.0,S. Blake makes 2-pt jump shot from 19 ft (assist by A. Baynes),,26,25
112,1,0:26.0,,D. Schröder makes 2-pt jump shot from 18 ft,26,27
113,1,0:06.0,S. Blake misses 2-pt jump shot from 16 ft,,26,27
114,1,0:03.0,,Defensive rebound by L. Patterson,26,27
115,1,0:01.0,,A. Horford misses 2-pt jump shot from 6 ft,26,27
116,1,0:01.0,Defensive rebound by E. İlyasova,,26,27
117,2,11:38.0,M. Morris makes 2-pt jump shot from 6 ft,,28,27
118,2,11:38.0,Shooting foul by L. Patterson (drawn by M. Morris),,28,27
119,2,11:38.0,,K. Korver enters the game for L. Patterson,28,27
120,2,11:38.0,M. Morris makes free throw 1 of 1,,29,27
121,2,11:22.0,,K. Bazemore makes 2-pt layup from 1 ft,29,29
122,2,11:22.0,,Shooting foul by A. Tolliver (drawn by K. Bazemore),29,29
123,2,11:22.0,,K. Bazemore makes free throw 1 of 1,29,30
124,2,11:16.0,Personal foul by D. Schröder (drawn by S. Blake),,29,30
125,2,11:07.0,A. Baynes makes 2-pt layup from 1 ft (assist by S. Blake),,31,30
126,2,11:07.0,Shooting foul by K. Bazemore (drawn by A. Baynes),,31,30
127,2,11:07.0,A. Baynes makes free throw 1 of 1,,32,30
128,2,10:53.0,,K. Bazemore misses 3-pt jump shot from 25 ft,32,30
129,2,10:52.0,Defensive rebound by A. Tolliver,,32,30
130,2,10:42.0,S. Johnson misses 3-pt jump shot from 23 ft,,32,30
131,2,10:40.0,,Defensive rebound by K. Korver,32,30
132,2,10:32.0,,Turnover by K. Bazemore (step out of bounds),32,30
133,2,10:13.0,M. Morris misses 2-pt jump shot from 10 ft,,32,30
134,2,10:10.0,Offensive rebound by A. Baynes,,32,30
135,2,10:08.0,Turnover by A. Baynes (lost ball; steal by K. Bazemore),,32,30
136,2,10:02.0,,Turnover by K. Bazemore (bad pass; steal by M. Morris),32,30
137,2,9:57.0,S. Johnson misses 2-pt layup at rim,,32,30
138,2,9:57.0,Offensive rebound by A. Baynes,,32,30
139,2,9:57.0,Shooting foul by D. Schröder (drawn by A. Baynes),,32,30
140,2,9:57.0,A. Baynes misses free throw 1 of 2,,32,30
141,2,9:57.0,Offensive rebound by Team,,32,30
142,2,9:57.0,A. Baynes misses free throw 2 of 2,,32,30
143,2,9:55.0,,Defensive rebound by K. Bazemore,32,30
144,2,9:47.0,,K. Korver misses 3-pt jump shot from 24 ft,32,30
145,2,9:45.0,Defensive rebound by A. Baynes,,32,30
146,2,9:36.0,S. Blake misses 2-pt jump shot from 14 ft,,32,30
147,2,9:35.0,Offensive rebound by A. Baynes,,32,30
148,2,9:35.0,A. Baynes misses 2-pt layup at rim,,32,30
149,2,9:34.0,Offensive rebound by M. Morris,,32,30
150,2,9:34.0,M. Morris misses 2-pt layup at rim (block by K. Korver),,32,30
151,2,9:34.0,Offensive rebound by Team,,32,30
152,2,9:34.0,A. Drummond enters the game for A. Baynes,,32,30
153,2,9:34.0,,J. Teague enters the game for D. Schröder,32,30
154,2,9:20.0,A. Drummond makes 2-pt hook shot from 10 ft (assist by S. Blake),,34,30
155,2,9:02.0,,Shooting foul by S. Blake (drawn by M. Scott),34,30
156,2,9:02.0,,M. Scott makes free throw 1 of 2,34,31
157,2,9:02.0,,M. Scott makes free throw 2 of 2,34,32
158,2,8:52.0,Turnover by S. Johnson (step out of bounds),,34,32
159,2,8:52.0,Official timeout,,34,32
160,2,8:52.0,K. Caldwell-Pope enters the game for M. Morris,,34,32
161,2,8:39.0,,K. Bazemore makes 3-pt jump shot from 24 ft,34,35
162,2,8:33.0,Personal take foul by M. Scott (drawn by A. Drummond),,34,35
163,2,8:33.0,A. Drummond misses free throw 1 of 2,,34,35
164,2,8:33.0,Offensive rebound by Team,,34,35
165,2,8:33.0,A. Drummond misses free throw 2 of 2,,34,35
166,2,8:31.0,,Defensive rebound by A. Horford,34,35
167,2,8:11.0,,M. Scott misses 2-pt hook shot from 11 ft,34,35
168,2,8:09.0,Defensive rebound by A. Drummond,,34,35
169,2,8:00.0,S. Blake misses 3-pt jump shot from 24 ft,,34,35
170,2,7:58.0,,Defensive rebound by K. Korver,34,35
171,2,7:56.0,,Turnover by K. Korver (bad pass; steal by S. Johnson),34,35
172,2,7:44.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,34,35
173,2,7:42.0,,Defensive rebound by M. Scott,34,35
174,2,7:35.0,,J. Teague misses 2-pt jump shot from 8 ft (block by S. Blake),34,35
175,2,7:33.0,,Offensive rebound by J. Teague,34,35
176,2,7:32.0,,Turnover by J. Teague (bad pass; steal by S. Blake),34,35
177,2,7:29.0,K. Caldwell-Pope makes 2-pt dunk at rim (assist by S. Blake),,36,35
178,2,7:14.0,,M. Scott makes 3-pt jump shot from 23 ft (assist by J. Teague),36,38
179,2,7:04.0,Personal take foul by M. Scott (drawn by A. Drummond),,36,38
180,2,7:04.0,A. Drummond makes free throw 1 of 2,,37,38
181,2,7:04.0,A. Drummond misses free throw 2 of 2,,37,38
182,2,7:03.0,,Defensive rebound by A. Horford,37,38
183,2,6:51.0,,M. Scott misses 3-pt jump shot from 24 ft,37,38
184,2,6:50.0,Defensive rebound by K. Caldwell-Pope,,37,38
185,2,6:41.0,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,,37,38
186,2,6:38.0,Offensive rebound by K. Caldwell-Pope,,37,38
187,2,6:35.0,S. Blake misses 3-pt jump shot from 23 ft,,37,38
188,2,6:34.0,,Defensive rebound by J. Teague,37,38
189,2,6:19.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by J. Teague),37,40
190,2,6:06.0,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,,37,40
191,2,6:05.0,,Defensive rebound by A. Horford,37,40
192,2,5:53.0,,J. Teague makes 2-pt layup at rim,37,42
193,2,5:45.0,Detroit full timeout,,37,42
194,2,5:45.0,,T. Sefolosha enters the game for K. Bazemore,37,42
195,2,5:45.0,,P. Millsap enters the game for A. Horford,37,42
196,2,5:45.0,,M. Muscala enters the game for K. Korver,37,42
197,2,5:45.0,,D. Schröder enters the game for M. Scott,37,42
198,2,5:45.0,E. İlyasova enters the game for S. Blake,,37,42
199,2,5:45.0,R. Jackson enters the game for A. Tolliver,,37,42
200,2,5:45.0,Personal foul by M. Muscala,,37,42
201,2,5:45.0,A. Drummond misses free throw 1 of 2,,37,42
202,2,5:45.0,Offensive rebound by Team,,37,42
203,2,5:45.0,,T. Splitter enters the game for M. Muscala,37,42
204,2,5:45.0,A. Drummond makes free throw 2 of 2,,38,42
205,2,5:44.0,,Personal take foul by S. Johnson (drawn by D. Schröder),38,42
206,2,5:44.0,A. Baynes enters the game for A. Drummond,,38,42
207,2,5:22.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),38,45
208,2,5:09.0,Shooting foul by D. Schröder (drawn by R. Jackson),,38,45
209,2,5:09.0,R. Jackson misses free throw 1 of 3,,38,45
210,2,5:09.0,Offensive rebound by Team,,38,45
211,2,5:09.0,R. Jackson makes free throw 2 of 3,,39,45
212,2,5:09.0,M. Morris enters the game for S. Johnson,,39,45
213,2,5:09.0,R. Jackson makes free throw 3 of 3,,40,45
214,2,4:55.0,,J. Teague misses 3-pt jump shot from 24 ft,40,45
215,2,4:53.0,,Offensive rebound by D. Schröder,40,45
216,2,4:33.0,,T. Splitter misses 2-pt layup from 2 ft,40,45
217,2,4:32.0,Defensive rebound by A. Baynes,,40,45
218,2,4:25.0,Turnover by R. Jackson (lost ball; steal by J. Teague),,40,45
219,2,4:21.0,,J. Teague misses 2-pt layup from 1 ft,40,45
220,2,4:14.0,,Offensive rebound by J. Teague,40,45
221,2,4:12.0,,T. Splitter makes 2-pt layup from 1 ft (assist by J. Teague),40,47
222,2,4:01.0,R. Jackson misses 2-pt jump shot from 5 ft,,40,47
223,2,3:59.0,,Defensive rebound by D. Schröder,40,47
224,2,3:54.0,,Shooting foul by E. İlyasova (drawn by P. Millsap),40,47
225,2,3:54.0,,P. Millsap misses free throw 1 of 2,40,47
226,2,3:54.0,,Offensive rebound by Team,40,47
227,2,3:54.0,,K. Bazemore enters the game for D. Schröder,40,47
228,2,3:54.0,,P. Millsap makes free throw 2 of 2,40,48
229,2,3:41.0,R. Jackson makes 2-pt jump shot from 4 ft,,42,48
230,2,3:22.0,,J. Teague misses 2-pt layup from 3 ft,42,48
231,2,3:21.0,,Offensive rebound by J. Teague,42,48
232,2,3:18.0,,T. Splitter makes 2-pt layup from 1 ft (assist by J. Teague),42,50
233,2,3:05.0,Turnover by R. Jackson (bad pass; steal by K. Bazemore),,42,50
234,2,2:52.0,,T. Splitter makes 2-pt hook shot from 3 ft (assist by P. Millsap),42,52
235,2,2:33.0,,Atlanta full timeout,42,52
236,2,2:33.0,Technical foul by Team,,42,52
237,2,2:33.0,A. Tolliver enters the game for E. İlyasova,,42,52
238,2,2:33.0,,J. Teague makes technical free throw,42,53
239,2,2:26.0,M. Morris misses 2-pt jump shot from 14 ft,,42,53
240,2,2:23.0,,Defensive rebound by P. Millsap,42,53
241,2,2:07.0,,T. Sefolosha misses 2-pt jump shot from 14 ft,42,53
242,2,2:05.0,Defensive rebound by R. Jackson,,42,53
243,2,1:56.0,R. Jackson misses 2-pt jump shot from 11 ft,,42,53
244,2,1:52.0,,Defensive rebound by T. Sefolosha,42,53
245,2,1:43.0,,Shooting foul by R. Jackson (drawn by J. Teague),42,53
246,2,1:43.0,,J. Teague makes 2-pt jump shot from 6 ft (assist by T. Sefolosha),42,55
247,2,1:43.0,S. Blake enters the game for R. Jackson,,42,55
248,2,1:43.0,,J. Teague misses free throw 1 of 1,42,55
249,2,1:41.0,Defensive rebound by M. Morris,,42,55
250,2,1:22.0,A. Baynes misses 2-pt hook shot from 6 ft,,42,55
251,2,1:21.0,,Defensive rebound by K. Bazemore,42,55
252,2,1:09.0,,K. Bazemore misses 2-pt layup from 1 ft,42,55
253,2,1:07.0,,Offensive rebound by T. Splitter,42,55
254,2,1:07.0,,T. Splitter makes 2-pt layup at rim,42,57
255,2,0:54.0,Turnover by A. Tolliver (lost ball; steal by J. Teague),,42,57
256,2,0:51.0,,J. Teague makes 2-pt dunk at rim,42,59
257,2,0:36.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by A. Tolliver),,45,59
258,2,0:27.0,,J. Teague misses 2-pt layup from 1 ft (block by A. Baynes),45,59
259,2,0:27.0,,Offensive rebound by Team,45,59
260,2,0:27.0,,Atlanta full timeout,45,59
261,2,0:27.0,,K. Korver enters the game for T. Splitter,45,59
262,2,0:13.0,,J. Teague makes 2-pt jump shot from 15 ft (assist by P. Millsap),45,61
263,2,0:01.0,M. Morris misses 2-pt jump shot from 13 ft,,45,61
264,2,0:00.0,,Defensive rebound by K. Bazemore,45,61
265,3,11:46.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,45,61
266,3,11:44.0,,Defensive rebound by P. Millsap,45,61
267,3,11:29.0,,J. Teague makes 2-pt jump shot from 5 ft,45,63
268,3,11:10.0,E. İlyasova misses 2-pt jump shot from 15 ft,,45,63
269,3,11:09.0,,Defensive rebound by K. Korver,45,63
270,3,10:58.0,,K. Korver misses 2-pt jump shot from 18 ft (block by K. Caldwell-Pope),45,63
271,3,10:55.0,Defensive rebound by M. Morris,,45,63
272,3,10:54.0,Turnover by M. Morris (bad pass; steal by J. Teague),,45,63
273,3,10:51.0,,J. Teague makes 2-pt layup at rim,45,65
274,3,10:39.0,R. Jackson makes 2-pt jump shot from 11 ft,,47,65
275,3,10:34.0,,Personal foul by R. Jackson (drawn by J. Teague),47,65
276,3,10:25.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),47,67
277,3,10:25.0,Detroit full timeout,,47,67
278,3,10:06.0,M. Morris makes 3-pt jump shot from 23 ft (assist by R. Jackson),,50,67
279,3,9:40.0,,A. Horford makes 2-pt jump shot from 13 ft,50,69
280,3,9:30.0,R. Jackson makes 2-pt jump shot from 9 ft,,52,69
281,3,9:30.0,Shooting foul by J. Teague (drawn by R. Jackson),,52,69
282,3,9:30.0,R. Jackson makes free throw 1 of 1,,53,69
283,3,9:12.0,,Turnover by P. Millsap (lost ball; steal by E. İlyasova),53,69
284,3,9:10.0,K. Caldwell-Pope misses 2-pt layup at rim (block by K. Korver),,53,69
285,3,9:09.0,,Defensive rebound by Team,53,69
286,3,9:02.0,,Personal foul by K. Caldwell-Pope (drawn by J. Teague),53,69
287,3,8:55.0,,P. Millsap misses 2-pt jump shot from 19 ft,53,69
288,3,8:54.0,Defensive rebound by A. Drummond,,53,69
289,3,8:47.0,R. Jackson misses 2-pt layup from 1 ft,,53,69
290,3,8:47.0,Offensive rebound by Team,,53,69
291,3,8:47.0,,Loose ball foul by K. Bazemore (drawn by R. Jackson),53,69
292,3,8:39.0,Turnover by R. Jackson (bad pass; steal by P. Millsap),,53,69
293,3,8:16.0,,Turnover by Team (shot clock),53,69
294,3,8:04.0,E. İlyasova misses 3-pt jump shot from 24 ft,,53,69
295,3,8:00.0,,Defensive rebound by Team,53,69
296,3,7:50.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),53,72
297,3,7:42.0,Personal foul by J. Teague (drawn by R. Jackson),,53,72
298,3,7:35.0,Turnover by R. Jackson (bad pass; steal by A. Horford),,53,72
299,3,7:29.0,,P. Millsap makes 2-pt dunk at rim (assist by K. Bazemore),53,74
300,3,7:05.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,53,74
301,3,7:04.0,,Defensive rebound by K. Bazemore,53,74
302,3,6:42.0,,J. Teague misses 2-pt jump shot from 3 ft,53,74
303,3,6:41.0,,Offensive rebound by P. Millsap,53,74
304,3,6:41.0,,Turnover by Team (shot clock),53,74
305,3,6:26.0,M. Morris makes 2-pt jump shot from 8 ft,,55,74
306,3,6:02.0,,P. Millsap makes 2-pt layup at rim,55,76
307,3,5:44.0,Shooting foul by A. Horford (drawn by M. Morris),,55,76
308,3,5:44.0,M. Morris misses free throw 1 of 2,,55,76
309,3,5:44.0,Offensive rebound by Team,,55,76
310,3,5:44.0,,T. Splitter enters the game for A. Horford,55,76
311,3,5:44.0,,T. Sefolosha enters the game for K. Korver,55,76
312,3,5:44.0,M. Morris makes free throw 2 of 2,,56,76
313,3,5:24.0,,T. Splitter misses 2-pt layup at rim,56,76
314,3,5:23.0,Defensive rebound by K. Caldwell-Pope,,56,76
315,3,5:21.0,Turnover by K. Caldwell-Pope (traveling),,56,76
316,3,5:11.0,,Shooting foul by E. İlyasova (drawn by J. Teague),56,76
317,3,5:11.0,,J. Teague makes free throw 1 of 2,56,77
318,3,5:11.0,,D. Schröder enters the game for K. Bazemore,56,77
319,3,5:11.0,,J. Teague makes free throw 2 of 2,56,78
320,3,4:53.0,M. Morris makes 2-pt jump shot from 14 ft,,58,78
321,3,4:26.0,,T. Sefolosha misses 3-pt jump shot from 26 ft,58,78
322,3,4:24.0,,Offensive rebound by J. Teague,58,78
323,3,4:11.0,,D. Schröder misses 2-pt layup from 1 ft,58,78
324,3,4:09.0,Defensive rebound by M. Morris,,58,78
325,3,4:04.0,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),,60,78
326,3,3:55.0,,Atlanta full timeout,60,78
327,3,3:55.0,,K. Bazemore enters the game for J. Teague,60,78
328,3,3:47.0,,Turnover by D. Schröder (bad pass; steal by K. Caldwell-Pope),60,78
329,3,3:43.0,K. Caldwell-Pope makes 2-pt layup at rim,,62,78
330,3,3:11.0,,D. Schröder misses 2-pt layup from 2 ft,62,78
331,3,3:09.0,Defensive rebound by E. İlyasova,,62,78
332,3,3:03.0,M. Morris makes 2-pt jump shot from 9 ft (assist by R. Jackson),,64,78
333,3,2:49.0,,K. Bazemore makes 2-pt layup at rim (assist by T. Splitter),64,80
334,3,2:39.0,Personal take foul by T. Splitter (drawn by A. Drummond),,64,80
335,3,2:39.0,A. Drummond misses free throw 1 of 2,,64,80
336,3,2:39.0,Offensive rebound by Team,,64,80
337,3,2:39.0,S. Blake enters the game for K. Caldwell-Pope,,64,80
338,3,2:39.0,S. Johnson enters the game for R. Jackson,,64,80
339,3,2:39.0,A. Drummond misses free throw 2 of 2,,64,80
340,3,2:39.0,,Defensive rebound by Team,64,80
341,3,2:25.0,,P. Millsap misses 2-pt jump shot from 6 ft,64,80
342,3,2:24.0,,Offensive rebound by T. Splitter,64,80
343,3,2:24.0,,Shooting foul by A. Drummond (drawn by T. Splitter),64,80
344,3,2:24.0,,T. Splitter makes free throw 1 of 2,64,81
345,3,2:24.0,A. Baynes enters the game for A. Drummond,,64,81
346,3,2:24.0,,A. Horford enters the game for P. Millsap,64,81
347,3,2:24.0,,T. Splitter makes free throw 2 of 2,64,82
348,3,2:05.0,A. Baynes misses 2-pt jump shot from 18 ft,,64,82
349,3,2:03.0,,Defensive rebound by D. Schröder,64,82
350,3,1:52.0,,T. Splitter misses 2-pt layup from 2 ft,64,82
351,3,1:51.0,Defensive rebound by E. İlyasova,,64,82
352,3,1:43.0,S. Johnson misses 2-pt jump shot from 3 ft,,64,82
353,3,1:41.0,,Defensive rebound by K. Bazemore,64,82
354,3,1:37.0,,K. Bazemore misses 3-pt jump shot from 23 ft,64,82
355,3,1:35.0,Defensive rebound by S. Johnson,,64,82
356,3,1:21.0,M. Morris makes 2-pt layup from 1 ft,,66,82
357,3,1:07.0,,D. Schröder misses 3-pt jump shot from 25 ft,66,82
358,3,1:04.0,Defensive rebound by A. Baynes,,66,82
359,3,0:53.0,Offensive foul by A. Baynes (drawn by K. Bazemore),,66,82
360,3,0:53.0,Turnover by A. Baynes (offensive foul),,66,82
361,3,0:53.0,,K. Korver enters the game for K. Bazemore,66,82
362,3,0:39.0,,A. Horford misses 2-pt layup from 2 ft (block by A. Baynes),66,82
363,3,0:37.0,Defensive rebound by S. Blake,,66,82
364,3,0:22.0,S. Blake misses 3-pt jump shot from 24 ft,,66,82
365,3,0:22.0,Offensive rebound by Team,,66,82
366,3,0:22.0,,M. Scott enters the game for T. Splitter,66,82
367,3,0:03.0,Shooting foul by A. Horford (drawn by A. Baynes),,66,82
368,3,0:03.0,A. Baynes misses free throw 1 of 2,,66,82
369,3,0:03.0,Offensive rebound by Team,,66,82
370,3,0:03.0,A. Baynes makes free throw 2 of 2,,67,82
371,3,0:00.0,,A. Horford misses 3-pt jump shot from 25 ft,67,82
372,3,0:00.0,,Offensive rebound by Team,67,82
373,4,11:51.0,,Turnover by A. Horford (bad pass),67,82
374,4,11:35.0,S. Johnson misses 2-pt layup from 2 ft (block by A. Horford),,67,82
375,4,11:33.0,,Defensive rebound by L. Patterson,67,82
376,4,11:28.0,,D. Schröder misses 2-pt layup from 1 ft (block by A. Drummond),67,82
377,4,11:25.0,,Offensive rebound by M. Scott,67,82
378,4,11:16.0,,Personal foul by A. Drummond (drawn by D. Schröder),67,82
379,4,11:06.0,,Shooting foul by S. Blake (drawn by D. Schröder),67,82
380,4,11:06.0,Violation by Team (delay of game),,67,82
381,4,11:06.0,,D. Schröder makes free throw 1 of 2,67,83
382,4,11:06.0,,D. Schröder misses free throw 2 of 2,67,83
383,4,11:04.0,Defensive rebound by A. Drummond,,67,83
384,4,10:48.0,Turnover by A. Drummond (traveling),,67,83
385,4,10:39.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by K. Korver),67,86
386,4,10:21.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by A. Tolliver),,70,86
387,4,10:13.0,,D. Schröder misses 2-pt layup at rim (block by A. Drummond),70,86
388,4,10:13.0,,Offensive rebound by Team,70,86
