,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
48,1,6:21.0,E. Freedom makes 2-pt hook shot from 8 ft (assist by C. Payne),,15,11
49,1,6:05.0,,K. Leonard makes 2-pt jump shot from 15 ft (assist by T. Parker),15,13
50,1,5:33.0,C. Payne misses 3-pt jump shot from 27 ft,,15,13
51,1,5:31.0,,Defensive rebound by T. Duncan,15,13
52,1,5:15.0,,Shooting foul by S. Adams (drawn by L. Aldridge),15,13
53,1,5:15.0,,San Antonio full timeout,15,13
54,1,5:15.0,,K. Martin enters the game for D. Green,15,13
55,1,5:15.0,,P. Mills enters the game for T. Parker,15,13
56,1,5:15.0,,D. West enters the game for T. Duncan,15,13
57,1,5:15.0,A. Morrow enters the game for A. Roberson,,15,13
58,1,5:15.0,,L. Aldridge makes free throw 1 of 2,15,14
59,1,5:15.0,,L. Aldridge makes free throw 2 of 2,15,15
60,1,5:05.0,A. Morrow makes 3-pt jump shot from 24 ft (assist by C. Payne),,18,15
61,1,4:49.0,,D. West makes 2-pt jump shot from 19 ft (assist by K. Leonard),18,17
62,1,4:34.0,Turnover by C. Payne (bad pass; steal by K. Leonard),,18,17
63,1,4:27.0,,K. Leonard makes 2-pt layup from 1 ft (assist by P. Mills),18,19
64,1,4:07.0,A. Morrow misses 2-pt jump shot from 15 ft,,18,19
65,1,4:07.0,,Defensive rebound by L. Aldridge,18,19
66,1,3:57.0,,P. Mills misses 2-pt layup at rim,18,19
67,1,3:57.0,Defensive rebound by C. Payne,,18,19
68,1,3:35.0,E. Freedom makes 3-pt jump shot from 22 ft (assist by D. Waiters),,21,19
69,1,3:23.0,,L. Aldridge misses 2-pt jump shot from 18 ft,21,19
70,1,3:23.0,Defensive rebound by E. Freedom,,21,19
71,1,3:13.0,D. Waiters misses 2-pt layup from 1 ft,,21,19
72,1,3:12.0,Offensive rebound by S. Adams,,21,19
73,1,3:09.0,S. Adams makes 2-pt layup at rim,,23,19
74,1,2:51.0,,D. West misses 2-pt jump shot from 8 ft,23,19
75,1,2:51.0,Defensive rebound by E. Freedom,,23,19
76,1,2:43.0,C. Payne makes 2-pt jump shot from 9 ft,,25,19
77,1,2:15.0,,Offensive foul by K. Leonard (drawn by D. Waiters),25,19
78,1,2:15.0,,Turnover by K. Leonard (offensive foul),25,19
79,1,2:15.0,Oklahoma City full timeout,,25,19
80,1,2:15.0,,T. Duncan enters the game for L. Aldridge,25,19
81,1,2:15.0,N. Collison enters the game for S. Adams,,25,19
82,1,2:00.0,Turnover by E. Freedom (traveling),,25,19
83,1,1:51.0,,T. Duncan makes 2-pt jump shot from 8 ft (assist by K. Leonard),25,21
84,1,1:26.0,Shooting foul by T. Duncan (drawn by D. Waiters),,25,21
85,1,1:26.0,D. Waiters makes free throw 1 of 2,,26,21
86,1,1:26.0,D. Waiters makes free throw 2 of 2,,27,21
87,1,1:05.0,,K. Leonard misses 2-pt hook shot from 7 ft,27,21
88,1,1:05.0,Defensive rebound by E. Freedom,,27,21
89,1,0:58.0,A. Morrow misses 2-pt jump shot from 16 ft,,27,21
90,1,0:58.0,,Defensive rebound by P. Mills,27,21
91,1,0:51.0,,T. Duncan misses 2-pt layup from 2 ft (block by D. Waiters),27,21
92,1,0:49.0,Defensive rebound by N. Collison,,27,21
93,1,0:47.0,Shooting foul by K. Martin (drawn by E. Freedom),,27,21
94,1,0:47.0,E. Freedom makes free throw 1 of 2,,28,21
95,1,0:47.0,E. Freedom makes free throw 2 of 2,,29,21
96,1,0:36.0,,Turnover by K. Leonard (bad pass; steal by N. Collison),29,21
97,1,0:28.0,C. Payne makes 3-pt jump shot from 25 ft (assist by D. Waiters),,32,21
98,1,0:14.0,,K. Martin misses 2-pt jump shot from 10 ft,32,21
99,1,0:13.0,,Offensive rebound by T. Duncan,32,21
100,1,0:11.0,,Turnover by K. Martin (bad pass; steal by D. Waiters),32,21
101,1,0:10.0,Turnover by D. Waiters (bad pass; steal by K. Leonard),,32,21
102,2,11:51.0,,Turnover by T. Parker (bad pass),32,21
103,2,11:32.0,E. Freedom misses 2-pt jump shot from 9 ft,,32,21
104,2,11:31.0,,Defensive rebound by K. Anderson,32,21
105,2,11:19.0,,T. Duncan makes 2-pt jump shot from 8 ft,32,23
106,2,10:59.0,K. Singler makes 3-pt jump shot from 23 ft (assist by N. Collison),,35,23
107,2,10:44.0,,D. West misses 2-pt jump shot from 15 ft,35,23
108,2,10:43.0,Defensive rebound by N. Collison,,35,23
109,2,10:31.0,Turnover by R. Foye (bad pass),,35,23
110,2,10:12.0,,K. Anderson misses 2-pt jump shot from 7 ft,35,23
111,2,10:12.0,Defensive rebound by N. Collison,,35,23
112,2,10:03.0,N. Collison makes 2-pt jump shot from 14 ft (assist by R. Foye),,37,23
113,2,9:44.0,,T. Duncan misses 2-pt layup from 1 ft,37,23
114,2,9:43.0,Defensive rebound by E. Freedom,,37,23
115,2,9:31.0,Shooting foul by T. Parker (drawn by R. Foye),,37,23
116,2,9:31.0,R. Foye makes free throw 1 of 2,,38,23
117,2,9:31.0,,B. Marjanović enters the game for D. West,38,23
118,2,9:31.0,,J. Simmons enters the game for K. Martin,38,23
119,2,9:31.0,S. Adams enters the game for E. Freedom,,38,23
120,2,9:31.0,R. Foye makes free throw 2 of 2,,39,23
121,2,9:12.0,,Turnover by K. Anderson (lost ball; steal by K. Singler),39,23
122,2,9:02.0,Turnover by R. Foye (lost ball; steal by K. Anderson),,39,23
123,2,8:51.0,,T. Duncan misses 2-pt layup from 1 ft,39,23
124,2,8:51.0,Defensive rebound by K. Singler,,39,23
125,2,8:37.0,R. Foye makes 2-pt jump shot from 16 ft,,41,23
126,2,8:19.0,,T. Parker misses 2-pt jump shot from 17 ft,41,23
127,2,8:19.0,Defensive rebound by S. Adams,,41,23
128,2,7:59.0,Turnover by S. Adams (3 sec),,41,23
129,2,7:59.0,Official timeout,,41,23
130,2,7:40.0,,T. Parker makes 2-pt jump shot from 8 ft,41,25
131,2,7:11.0,R. Foye misses 2-pt jump shot from 19 ft,,41,25
132,2,7:11.0,,Defensive rebound by K. Anderson,41,25
133,2,7:03.0,,T. Parker makes 2-pt layup from 2 ft,41,27
134,2,6:41.0,Shooting foul by J. Simmons (drawn by A. Morrow),,41,27
135,2,6:41.0,A. Morrow makes free throw 1 of 2,,42,27
136,2,6:41.0,,L. Aldridge enters the game for B. Marjanović,42,27
137,2,6:41.0,E. Freedom enters the game for N. Collison,,42,27
138,2,6:41.0,A. Morrow makes free throw 2 of 2,,43,27
139,2,6:30.0,,Shooting foul by K. Singler (drawn by K. Anderson),43,27
140,2,6:30.0,C. Payne enters the game for A. Morrow,,43,27
141,2,6:30.0,,K. Anderson makes free throw 1 of 2,43,28
142,2,6:30.0,,K. Anderson makes free throw 2 of 2,43,29
143,2,6:16.0,C. Payne makes 2-pt jump shot from 13 ft,,45,29
144,2,6:05.0,,J. Simmons makes 2-pt layup from 2 ft,45,31
145,2,5:46.0,R. Foye misses 2-pt jump shot from 21 ft,,45,31
146,2,5:46.0,,Defensive rebound by L. Aldridge,45,31
147,2,5:31.0,,J. Simmons misses 3-pt jump shot from 25 ft,45,31
148,2,5:28.0,,Offensive rebound by Team,45,31
149,2,5:28.0,Loose ball foul by S. Adams,,45,31
150,2,5:28.0,,San Antonio full timeout,45,31
151,2,5:28.0,D. Waiters enters the game for K. Singler,,45,31
152,2,5:28.0,J. Huestis enters the game for R. Foye,,45,31
153,2,5:25.0,,Personal foul by D. Waiters,45,31
154,2,5:11.0,,Shooting foul by S. Adams (drawn by L. Aldridge),45,31
155,2,5:11.0,,L. Aldridge makes free throw 1 of 2,45,32
156,2,5:11.0,N. Collison enters the game for S. Adams,,45,32
157,2,5:11.0,,L. Aldridge makes free throw 2 of 2,45,33
158,2,4:48.0,Turnover by C. Payne (lost ball; steal by T. Parker),,45,33
159,2,4:33.0,,L. Aldridge misses 2-pt layup at rim,45,33
160,2,4:33.0,Defensive rebound by E. Freedom,,45,33
161,2,4:24.0,D. Waiters misses 3-pt jump shot from 25 ft,,45,33
162,2,4:24.0,,Defensive rebound by K. Anderson,45,33
163,2,4:16.0,,K. Anderson misses 2-pt hook shot from 8 ft,45,33
164,2,4:16.0,Defensive rebound by J. Huestis,,45,33
165,2,4:10.0,Turnover by C. Payne (bad pass; steal by K. Anderson),,45,33
166,2,4:10.0,,K. Leonard enters the game for J. Simmons,45,33
167,2,4:10.0,,D. West enters the game for T. Duncan,45,33
168,2,3:53.0,,L. Aldridge makes 2-pt jump shot from 4 ft,45,35
169,2,3:43.0,Oklahoma City full timeout,,45,35
170,2,3:43.0,,D. Green enters the game for K. Anderson,45,35
171,2,3:43.0,J. Huestis misses 2-pt jump shot from 14 ft,,45,35
172,2,3:43.0,,Defensive rebound by L. Aldridge,45,35
173,2,3:31.0,,K. Leonard misses 2-pt jump shot from 7 ft,45,35
174,2,3:30.0,Defensive rebound by E. Freedom,,45,35
175,2,2:53.0,C. Payne misses 2-pt jump shot from 12 ft,,45,35
176,2,2:53.0,,Defensive rebound by L. Aldridge,45,35
177,2,2:40.0,,K. Leonard makes 2-pt jump shot from 12 ft,45,37
178,2,2:24.0,D. Waiters makes 2-pt layup at rim (assist by C. Payne),,47,37
179,2,2:11.0,,T. Parker misses 2-pt jump shot from 15 ft,47,37
180,2,2:11.0,Defensive rebound by D. Waiters,,47,37
181,2,2:02.0,Turnover by C. Payne (lost ball; steal by T. Parker),,47,37
182,2,1:57.0,,Personal foul by N. Collison,47,37
183,2,1:57.0,,K. Leonard makes free throw 1 of 2,47,38
184,2,1:57.0,,P. Mills enters the game for T. Parker,47,38
185,2,1:57.0,,K. Anderson enters the game for D. Green,47,38
186,2,1:57.0,,K. Leonard makes free throw 2 of 2,47,39
187,2,1:44.0,D. Waiters misses 2-pt jump shot from 19 ft,,47,39
188,2,1:43.0,Offensive rebound by E. Freedom,,47,39
189,2,1:40.0,E. Freedom makes 2-pt layup from 1 ft,,49,39
190,2,1:25.0,,K. Leonard misses 3-pt jump shot from 24 ft,49,39
191,2,1:25.0,,Offensive rebound by D. West,49,39
192,2,1:22.0,,D. West makes 2-pt layup from 1 ft,49,41
193,2,0:59.0,D. Waiters misses 2-pt jump shot from 9 ft (block by K. Leonard),,49,41
194,2,0:58.0,Offensive rebound by N. Collison,,49,41
195,2,0:55.0,E. Freedom makes 2-pt layup from 1 ft (assist by N. Collison),,51,41
196,2,0:45.0,,Offensive foul by L. Aldridge (drawn by C. Payne),51,41
197,2,0:45.0,,Turnover by L. Aldridge (offensive foul),51,41
198,2,0:34.0,C. Payne makes 2-pt jump shot from 18 ft,,53,41
199,2,0:24.0,,D. West makes 2-pt jump shot from 18 ft (assist by P. Mills),53,43
200,2,0:18.0,Oklahoma City full timeout,,53,43
201,2,0:06.0,Personal foul by K. Leonard,,53,43
202,2,0:00.0,J. Huestis misses 3-pt jump shot from 23 ft,,53,43
203,2,0:00.0,Offensive rebound by Team,,53,43
204,3,11:42.0,,T. Parker makes 2-pt jump shot from 19 ft,53,45
205,3,11:20.0,C. Payne misses 3-pt jump shot from 25 ft,,53,45
206,3,11:19.0,,Defensive rebound by D. Green,53,45
207,3,11:11.0,,T. Parker makes 2-pt jump shot from 18 ft,53,47
208,3,11:07.0,Oklahoma City full timeout,,53,47
209,3,10:54.0,S. Adams makes 2-pt jump shot from 6 ft,,55,47
210,3,10:37.0,,D. Green makes 3-pt jump shot from 22 ft (assist by K. Leonard),55,50
211,3,10:22.0,A. Roberson misses 3-pt jump shot from 23 ft,,55,50
212,3,10:21.0,Offensive rebound by N. Collison,,55,50
213,3,10:21.0,N. Collison makes 2-pt layup from 2 ft,,57,50
214,3,10:02.0,,Personal foul by N. Collison,57,50
215,3,9:55.0,,T. Duncan misses 2-pt jump shot from 7 ft,57,50
216,3,9:54.0,Defensive rebound by D. Waiters,,57,50
217,3,9:36.0,D. Waiters misses 2-pt jump shot from 14 ft,,57,50
218,3,9:35.0,,Defensive rebound by K. Leonard,57,50
219,3,9:21.0,,K. Leonard misses 3-pt jump shot from 23 ft,57,50
220,3,9:20.0,Defensive rebound by D. Waiters,,57,50
221,3,9:10.0,Personal block foul by D. Green,,57,50
222,3,9:10.0,C. Payne makes 2-pt jump shot from 6 ft (assist by N. Collison),,59,50
223,3,9:05.0,,San Antonio full timeout,59,50
224,3,9:05.0,,D. West enters the game for L. Aldridge,59,50
225,3,8:53.0,,T. Parker makes 2-pt layup from 1 ft,59,52
226,3,8:35.0,Turnover by S. Adams (lost ball),,59,52
227,3,8:17.0,,Personal foul by A. Roberson,59,52
228,3,8:09.0,,Shooting foul by N. Collison (drawn by K. Leonard),59,52
229,3,8:09.0,,K. Leonard makes free throw 1 of 2,59,53
230,3,8:09.0,E. Freedom enters the game for N. Collison,,59,53
231,3,8:09.0,,K. Leonard makes free throw 2 of 2,59,54
232,3,7:53.0,C. Payne misses 2-pt jump shot from 9 ft,,59,54
233,3,7:52.0,,Defensive rebound by D. Green,59,54
234,3,7:42.0,,T. Parker misses 2-pt jump shot from 10 ft,59,54
235,3,7:41.0,Defensive rebound by S. Adams,,59,54
236,3,7:28.0,S. Adams makes 2-pt layup from 2 ft (assist by D. Waiters),,61,54
237,3,7:28.0,Shooting foul by T. Duncan (drawn by S. Adams),,61,54
238,3,7:28.0,S. Adams makes free throw 1 of 1,,62,54
239,3,7:14.0,,K. Leonard makes 2-pt jump shot from 13 ft,62,56
240,3,7:01.0,Personal foul by K. Leonard,,62,56
241,3,7:01.0,D. Waiters misses 2-pt jump shot from 19 ft,,62,56
242,3,7:01.0,,Defensive rebound by T. Parker,62,56
243,3,6:43.0,,K. Leonard misses 2-pt layup from 1 ft (block by S. Adams),62,56
244,3,6:42.0,,Offensive rebound by Team,62,56
245,3,6:24.0,,D. West misses 2-pt jump shot from 6 ft (block by A. Roberson),62,56
246,3,6:22.0,,Offensive rebound by K. Leonard,62,56
247,3,6:20.0,,K. Leonard makes 3-pt jump shot from 24 ft,62,59
248,3,5:57.0,E. Freedom misses 2-pt layup from 2 ft (block by D. Green),,62,59
249,3,5:56.0,Offensive rebound by Team,,62,59
250,3,5:55.0,S. Adams makes 2-pt jump shot from 16 ft (assist by C. Payne),,64,59
251,3,5:55.0,,T. Duncan misses 2-pt layup from 1 ft,64,59
252,3,5:54.0,Defensive rebound by C. Payne,,64,59
253,3,5:46.0,D. Waiters misses 3-pt jump shot from 22 ft,,64,59
254,3,5:45.0,Offensive rebound by A. Roberson,,64,59
255,3,5:43.0,A. Roberson makes 2-pt layup from 1 ft,,66,59
256,3,5:29.0,,P. Mills enters the game for T. Parker,66,59
257,3,5:29.0,,B. Marjanović enters the game for T. Duncan,66,59
258,3,5:19.0,,D. West misses 2-pt jump shot from 5 ft (block by S. Adams),66,59
259,3,5:18.0,Defensive rebound by A. Roberson,,66,59
260,3,5:12.0,E. Freedom makes 2-pt layup from 1 ft (assist by C. Payne),,68,59
261,3,4:46.0,,P. Mills misses 3-pt jump shot from 23 ft,68,59
262,3,4:46.0,Defensive rebound by E. Freedom,,68,59
263,3,4:37.0,D. Waiters misses 2-pt layup at rim,,68,59
264,3,4:36.0,,Defensive rebound by D. Green,68,59
265,3,4:23.0,,Shooting foul by S. Adams (drawn by K. Leonard),68,59
266,3,4:23.0,,K. Leonard makes free throw 1 of 2,68,60
267,3,4:23.0,N. Collison enters the game for S. Adams,,68,60
268,3,4:23.0,R. Foye enters the game for D. Waiters,,68,60
269,3,4:23.0,,K. Martin enters the game for D. Green,68,60
270,3,4:23.0,,K. Leonard misses free throw 2 of 2,68,60
271,3,4:23.0,Defensive rebound by A. Roberson,,68,60
272,3,4:07.0,Turnover by E. Freedom (traveling),,68,60
273,3,3:52.0,,P. Mills makes 3-pt jump shot from 25 ft,68,63
274,3,3:34.0,Turnover by C. Payne (traveling),,68,63
275,3,3:28.0,,Offensive foul by P. Mills (drawn by C. Payne),68,63
276,3,3:21.0,,Turnover by P. Mills (offensive foul),68,63
277,3,3:21.0,,K. Anderson enters the game for K. Leonard,68,63
278,3,3:16.0,C. Payne makes 2-pt layup from 2 ft,,70,63
279,3,3:06.0,,Personal foul by C. Payne,70,63
280,3,3:06.0,,P. Mills makes free throw 1 of 2,70,64
281,3,3:06.0,,P. Mills makes free throw 2 of 2,70,65
282,3,2:57.0,Turnover by N. Collison (bad pass; steal by K. Martin),,70,65
283,3,2:47.0,,D. West misses 2-pt jump shot from 17 ft,70,65
284,3,2:46.0,,Offensive rebound by B. Marjanović,70,65
285,3,2:44.0,,D. West misses 2-pt dunk at rim,70,65
286,3,2:43.0,Defensive rebound by N. Collison,,70,65
287,3,2:34.0,Turnover by E. Freedom (bad pass; steal by D. West),,70,65
288,3,2:27.0,,Shooting foul by R. Foye (drawn by P. Mills),70,65
289,3,2:27.0,,P. Mills makes free throw 1 of 2,70,66
290,3,2:27.0,A. Morrow enters the game for A. Roberson,,70,66
291,3,2:27.0,,P. Mills makes free throw 2 of 2,70,67
292,3,2:15.0,C. Payne misses 2-pt jump shot from 15 ft,,70,67
293,3,2:14.0,Offensive rebound by N. Collison,,70,67
294,3,2:10.0,R. Foye misses 3-pt jump shot from 24 ft,,70,67
295,3,2:09.0,,Defensive rebound by D. West,70,67
296,3,2:00.0,,K. Anderson misses 2-pt jump shot from 14 ft,70,67
297,3,2:00.0,Defensive rebound by N. Collison,,70,67
298,3,1:41.0,N. Collison misses 2-pt layup from 2 ft,,70,67
299,3,1:40.0,,Defensive rebound by B. Marjanović,70,67
300,3,1:30.0,,D. West misses 2-pt jump shot from 18 ft,70,67
301,3,1:28.0,,Offensive rebound by Team,70,67
302,3,1:07.0,,K. Martin misses 3-pt jump shot from 25 ft,70,67
303,3,1:07.0,,Offensive rebound by D. West,70,67
304,3,1:05.0,,Shooting foul by E. Freedom (drawn by D. West),70,67
305,3,1:05.0,,D. West makes free throw 1 of 2,70,68
306,3,1:05.0,,D. West makes free throw 2 of 2,70,69
307,3,0:56.0,E. Freedom makes 2-pt jump shot from 17 ft (assist by C. Payne),,72,69
308,3,0:39.0,,K. Anderson makes 2-pt layup from 1 ft,72,71
309,3,0:28.0,E. Freedom misses 2-pt jump shot from 17 ft (block by D. West),,72,71
310,3,0:27.0,,Defensive rebound by D. West,72,71
311,3,0:08.0,,B. Marjanović makes 2-pt layup from 3 ft (assist by P. Mills),72,73
312,3,0:08.0,,Shooting foul by A. Morrow (drawn by B. Marjanović),72,73
313,3,0:08.0,,B. Marjanović makes free throw 1 of 1,72,74
314,3,0:03.0,Personal take foul by P. Mills,,72,74
315,3,0:03.0,Turnover by N. Collison (bad pass; steal by K. Martin),,72,74
316,3,0:00.0,,K. Martin misses 3-pt jump shot from 24 ft,72,74
317,3,0:00.0,,Offensive rebound by Team,72,74
318,4,11:41.0,A. Morrow misses 3-pt jump shot from 24 ft,,72,74
319,4,11:40.0,Offensive rebound by E. Freedom,,72,74
320,4,11:38.0,E. Freedom misses 2-pt layup from 2 ft,,72,74
321,4,11:38.0,Offensive rebound by E. Freedom,,72,74
322,4,11:32.0,A. Morrow misses 3-pt jump shot from 23 ft,,72,74
323,4,11:31.0,,Defensive rebound by K. Anderson,72,74
324,4,11:29.0,,Personal foul by E. Freedom,72,74
325,4,11:08.0,,D. West misses 2-pt layup from 2 ft,72,74
326,4,11:07.0,Defensive rebound by E. Freedom,,72,74
327,4,10:55.0,Shooting foul by D. West (drawn by R. Foye),,72,74
328,4,10:55.0,R. Foye makes free throw 1 of 2,,73,74
329,4,10:55.0,S. Adams enters the game for E. Freedom,,73,74
330,4,10:55.0,R. Foye makes free throw 2 of 2,,74,74
331,4,10:35.0,,P. Mills misses 2-pt layup from 1 ft,74,74
332,4,10:34.0,Defensive rebound by N. Collison,,74,74
333,4,10:23.0,R. Foye makes 2-pt jump shot from 17 ft,,76,74
334,4,10:21.0,,San Antonio full timeout,76,74
335,4,10:21.0,,T. Duncan enters the game for D. West,76,74
336,4,10:09.0,,P. Mills misses 2-pt jump shot from 20 ft,76,74
337,4,10:08.0,,Offensive rebound by B. Marjanović,76,74
338,4,10:08.0,,B. Marjanović makes 2-pt layup from 1 ft,76,76
339,4,9:40.0,S. Adams makes 2-pt jump shot from 6 ft (assist by R. Foye),,78,76
340,4,9:23.0,,B. Marjanović makes 2-pt dunk at rim (assist by T. Duncan),78,78
341,4,9:10.0,R. Foye misses 2-pt jump shot from 16 ft,,78,78
342,4,9:09.0,,Defensive rebound by T. Duncan,78,78
343,4,8:59.0,,T. Duncan misses 2-pt jump shot from 4 ft,78,78
344,4,8:58.0,,Offensive rebound by T. Duncan,78,78
345,4,8:55.0,,Shooting foul by N. Collison (drawn by T. Duncan),78,78
346,4,8:55.0,,T. Duncan misses free throw 1 of 2,78,78
347,4,8:55.0,,Offensive rebound by Team,78,78
348,4,8:55.0,,K. Leonard enters the game for K. Martin,78,78
349,4,8:55.0,,T. Parker enters the game for P. Mills,78,78
350,4,8:55.0,,T. Duncan makes free throw 2 of 2,78,79
351,4,8:44.0,Turnover by R. Foye (bad pass),,78,79
352,4,8:27.0,,T. Parker misses 2-pt jump shot from 7 ft,78,79
353,4,8:26.0,,Offensive rebound by T. Duncan,78,79
354,4,8:25.0,,T. Duncan makes 2-pt jump shot from 5 ft,78,81
355,4,8:22.0,Oklahoma City full timeout,,78,81
356,4,8:22.0,,D. Green enters the game for K. Anderson,78,81
357,4,8:22.0,E. Freedom enters the game for N. Collison,,78,81
358,4,8:02.0,R. Foye misses 3-pt jump shot from 24 ft,,78,81
359,4,8:02.0,Offensive rebound by E. Freedom,,78,81
360,4,7:54.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by R. Foye),,81,81
361,4,7:31.0,,T. Duncan misses 2-pt layup from 1 ft,81,81
362,4,7:31.0,Defensive rebound by E. Freedom,,81,81
363,4,7:25.0,Turnover by D. Waiters (bad pass),,81,81
364,4,7:02.0,,K. Leonard misses 3-pt jump shot from 23 ft,81,81
365,4,7:01.0,Defensive rebound by R. Foye,,81,81
366,4,6:48.0,D. Waiters makes 2-pt layup from 4 ft,,83,81
367,4,6:33.0,,Turnover by B. Marjanović (bad pass; steal by E. Freedom),83,81
368,4,6:16.0,E. Freedom misses 2-pt layup from 1 ft (block by B. Marjanović),,83,81
369,4,6:15.0,,Defensive rebound by T. Duncan,83,81
370,4,6:00.0,,B. Marjanović misses 2-pt jump shot from 8 ft,83,81
371,4,5:59.0,,Offensive rebound by Team,83,81
372,4,5:59.0,A. Roberson enters the game for R. Foye,,83,81
373,4,5:53.0,,B. Marjanović makes 2-pt dunk at rim (assist by T. Parker),83,83
374,4,5:32.0,E. Freedom misses 2-pt layup from 2 ft (block by B. Marjanović),,83,83
375,4,5:31.0,,Defensive rebound by B. Marjanović,83,83
376,4,5:23.0,,D. Green misses 3-pt jump shot from 25 ft,83,83
377,4,5:23.0,,Offensive rebound by T. Duncan,83,83
378,4,5:05.0,,T. Parker makes 2-pt jump shot from 13 ft,83,85
379,4,5:05.0,,Shooting foul by A. Roberson (drawn by T. Parker),83,85
380,4,5:05.0,,D. West enters the game for T. Duncan,83,85
381,4,5:05.0,,T. Parker makes free throw 1 of 1,83,86
382,4,4:44.0,Shooting foul by D. Green (drawn by A. Morrow),,83,86
383,4,4:44.0,A. Morrow makes free throw 1 of 3,,84,86
384,4,4:44.0,A. Morrow makes free throw 2 of 3,,85,86
385,4,4:44.0,A. Morrow makes free throw 3 of 3,,86,86
386,4,4:27.0,,K. Leonard makes 2-pt jump shot from 17 ft,86,88
387,4,4:07.0,A. Morrow misses 2-pt jump shot from 17 ft,,86,88
388,4,4:05.0,Offensive rebound by E. Freedom,,86,88
389,4,4:03.0,Shooting foul by D. West (drawn by E. Freedom),,86,88
390,4,4:03.0,E. Freedom makes free throw 1 of 2,,87,88
391,4,4:03.0,C. Payne enters the game for A. Morrow,,87,88
392,4,4:03.0,E. Freedom makes free throw 2 of 2,,88,88
393,4,3:51.0,,K. Leonard makes 2-pt jump shot from 4 ft (assist by T. Parker),88,90
394,4,3:38.0,Turnover by D. Waiters (bad pass; steal by T. Parker),,88,90
