,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
61,1,4:27.0,,A. Bradley misses 2-pt jump shot from 17 ft,15,15
62,1,4:26.0,Defensive rebound by T. Robinson,,15,15
63,1,4:16.0,Turnover by J. Jack (bad pass; steal by J. Crowder),,15,15
64,1,4:11.0,,J. Crowder makes 2-pt layup from 1 ft,15,17
65,1,3:53.0,R. Hollis-Jefferson misses 2-pt jump shot from 17 ft,,15,17
66,1,3:52.0,,Defensive rebound by K. Olynyk,15,17
67,1,3:42.0,,A. Bradley makes 2-pt jump shot at rim (assist by I. Thomas),15,19
68,1,3:21.0,J. Johnson misses 2-pt jump shot from 17 ft,,15,19
69,1,3:20.0,,Defensive rebound by A. Bradley,15,19
70,1,3:11.0,,I. Thomas misses 2-pt jump shot from 16 ft,15,19
71,1,3:10.0,Defensive rebound by J. Johnson,,15,19
72,1,2:49.0,Turnover by J. Jack (bad pass; steal by J. Crowder),,15,19
73,1,2:45.0,,J. Crowder makes 2-pt dunk at rim (assist by I. Thomas),15,21
74,1,2:32.0,Brooklyn full timeout,,15,21
75,1,2:32.0,,J. Jerebko enters the game for A. Johnson,15,21
76,1,2:32.0,,E. Turner enters the game for I. Thomas,15,21
77,1,2:32.0,S. Larkin enters the game for J. Johnson,,15,21
78,1,2:32.0,S. Karasev enters the game for J. Jack,,15,21
79,1,2:15.0,T. Young makes 2-pt layup from 1 ft,,17,21
80,1,2:04.0,,Turnover by J. Jerebko (lost ball; steal by T. Young),17,21
81,1,1:57.0,T. Young makes 2-pt layup from 1 ft,,19,21
82,1,1:49.0,,Personal block foul by T. Robinson (drawn by K. Olynyk),19,21
83,1,1:38.0,,E. Turner makes 2-pt jump shot from 12 ft,19,23
84,1,1:20.0,Turnover by R. Hollis-Jefferson (lost ball; steal by J. Jerebko),,19,23
85,1,1:16.0,,A. Bradley misses 2-pt layup from 2 ft,19,23
86,1,1:15.0,,Offensive rebound by J. Crowder,19,23
87,1,1:15.0,,J. Crowder misses 2-pt jump shot from 1 ft,19,23
88,1,1:14.0,Defensive rebound by T. Young,,19,23
89,1,0:53.0,R. Hollis-Jefferson misses 2-pt layup at rim,,19,23
90,1,0:52.0,Offensive rebound by T. Robinson,,19,23
91,1,0:49.0,T. Robinson misses 2-pt jump shot from 6 ft,,19,23
92,1,0:48.0,,Defensive rebound by K. Olynyk,19,23
93,1,0:34.0,,E. Turner misses 2-pt jump shot from 16 ft,19,23
94,1,0:32.0,,Offensive rebound by K. Olynyk,19,23
95,1,0:28.0,,Turnover by K. Olynyk (lost ball; steal by S. Larkin),19,23
96,1,0:04.0,T. Robinson misses 2-pt jump shot from 11 ft,,19,23
97,1,0:03.0,,Defensive rebound by E. Turner,19,23
98,2,11:41.0,,D. Lee makes 2-pt jump shot from 5 ft (assist by E. Turner),19,25
99,2,11:25.0,B. Lopez makes 2-pt jump shot from 18 ft (assist by S. Larkin),,21,25
100,2,11:05.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by J. Jerebko),21,27
101,2,10:52.0,B. Lopez misses 2-pt jump shot from 19 ft,,21,27
102,2,10:51.0,,Defensive rebound by K. Olynyk,21,27
103,2,10:41.0,,D. Lee makes 2-pt layup from 2 ft (assist by E. Turner),21,29
104,2,10:21.0,T. Robinson misses 2-pt jump shot from 14 ft,,21,29
105,2,10:21.0,Offensive rebound by Team,,21,29
106,2,10:21.0,,Loose ball foul by D. Lee (drawn by B. Lopez),21,29
107,2,10:14.0,S. Larkin misses 3-pt jump shot from 24 ft,,21,29
108,2,10:13.0,,Defensive rebound by E. Turner,21,29
109,2,10:02.0,,Shooting foul by T. Robinson (drawn by D. Lee),21,29
110,2,10:02.0,,D. Lee makes free throw 1 of 2,21,30
111,2,10:02.0,A. Bargnani enters the game for T. Robinson,,21,30
112,2,10:02.0,,D. Lee misses free throw 2 of 2,21,30
113,2,10:01.0,Defensive rebound by B. Lopez,,21,30
114,2,9:42.0,B. Lopez makes 2-pt jump shot from 6 ft,,23,30
115,2,9:29.0,,E. Turner makes 2-pt layup at rim,23,32
116,2,9:16.0,S. Larkin makes 2-pt jump shot from 2 ft (assist by B. Lopez),,25,32
117,2,9:03.0,,D. Lee makes 2-pt layup from 2 ft (assist by K. Olynyk),25,34
118,2,8:49.0,A. Bargnani misses 2-pt jump shot from 18 ft,,25,34
119,2,8:48.0,,Defensive rebound by A. Bradley,25,34
120,2,8:37.0,,A. Bradley makes 2-pt jump shot from 17 ft (assist by D. Lee),25,36
121,2,8:30.0,Brooklyn full timeout,,25,36
122,2,8:30.0,,M. Smart enters the game for J. Jerebko,25,36
123,2,8:19.0,S. Karasev makes 3-pt jump shot from 26 ft (assist by B. Lopez),,28,36
124,2,8:09.0,,Turnover by M. Smart (lost ball),28,36
125,2,7:54.0,A. Bargnani misses 2-pt jump shot from 20 ft,,28,36
126,2,7:53.0,,Defensive rebound by D. Lee,28,36
127,2,7:42.0,,D. Lee makes 2-pt hook shot from 5 ft,28,38
128,2,7:25.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,28,38
129,2,7:24.0,Offensive rebound by B. Lopez,,28,38
130,2,7:24.0,B. Lopez makes 2-pt jump shot at rim,,30,38
131,2,7:08.0,,E. Turner misses 3-pt jump shot from 25 ft,30,38
132,2,7:07.0,Defensive rebound by S. Larkin,,30,38
133,2,6:51.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by A. Bargnani),,33,38
134,2,6:36.0,,Personal foul by S. Karasev (drawn by E. Turner),33,38
135,2,6:36.0,,I. Thomas enters the game for A. Bradley,33,38
136,2,6:25.0,,D. Lee makes 2-pt jump shot at rim (assist by E. Turner),33,40
137,2,6:08.0,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by S. Larkin),,35,40
138,2,5:44.0,,M. Smart misses 3-pt jump shot from 25 ft,35,40
139,2,5:43.0,,Offensive rebound by E. Turner,35,40
140,2,5:37.0,,I. Thomas makes 2-pt layup from 2 ft (assist by E. Turner),35,42
141,2,5:24.0,A. Bargnani misses 2-pt layup from 2 ft,,35,42
142,2,5:23.0,,Defensive rebound by K. Olynyk,35,42
143,2,5:17.0,,K. Olynyk misses 3-pt jump shot from 25 ft,35,42
144,2,5:16.0,Defensive rebound by B. Lopez,,35,42
145,2,5:09.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,35,42
146,2,5:08.0,,Defensive rebound by D. Lee,35,42
147,2,5:03.0,,Turnover by E. Turner (bad pass),35,42
148,2,5:03.0,Official timeout,,35,42
149,2,5:03.0,,J. Sullinger enters the game for K. Olynyk,35,42
150,2,5:03.0,,J. Crowder enters the game for E. Turner,35,42
151,2,4:48.0,Turnover by B. Bogdanović (traveling),,35,42
152,2,4:48.0,T. Young enters the game for A. Bargnani,,35,42
153,2,4:37.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by D. Lee),35,45
154,2,4:20.0,S. Larkin makes 2-pt jump shot from 17 ft,,37,45
155,2,4:02.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by M. Smart),37,48
156,2,3:48.0,B. Lopez misses 2-pt jump shot from 19 ft,,37,48
157,2,3:47.0,,Defensive rebound by D. Lee,37,48
158,2,3:41.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by M. Smart),37,51
159,2,3:18.0,Shooting foul by D. Lee (drawn by B. Bogdanović),,37,51
160,2,3:18.0,B. Bogdanović misses free throw 1 of 2,,37,51
161,2,3:18.0,Offensive rebound by Team,,37,51
162,2,3:18.0,J. Jack enters the game for S. Larkin,,37,51
163,2,3:18.0,J. Johnson enters the game for S. Karasev,,37,51
164,2,3:18.0,B. Bogdanović makes free throw 2 of 2,,38,51
165,2,2:59.0,,Turnover by I. Thomas (lost ball; steal by T. Young),38,51
166,2,2:53.0,T. Young makes 2-pt layup at rim (assist by J. Jack),,40,51
167,2,2:41.0,,Boston full timeout,40,51
168,2,2:41.0,R. Hollis-Jefferson enters the game for B. Bogdanović,,40,51
169,2,2:41.0,,A. Bradley enters the game for M. Smart,40,51
170,2,2:41.0,,A. Johnson enters the game for D. Lee,40,51
171,2,2:36.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by A. Johnson),40,54
172,2,2:20.0,Turnover by B. Lopez (lost ball; steal by A. Bradley),,40,54
173,2,2:15.0,,A. Bradley makes 2-pt layup at rim (assist by J. Crowder),40,56
174,2,1:59.0,Turnover by J. Jack (lost ball; steal by A. Bradley),,40,56
175,2,1:56.0,Violation by T. Young (def goaltending),,40,56
176,2,1:56.0,,A. Bradley makes 2-pt layup at rim,40,58
177,2,1:39.0,T. Young misses 2-pt hook shot from 7 ft,,40,58
178,2,1:38.0,,Defensive rebound by J. Sullinger,40,58
179,2,1:32.0,,I. Thomas makes 3-pt jump shot from 27 ft (assist by J. Sullinger),40,61
180,2,1:30.0,Brooklyn full timeout,,40,61
181,2,1:30.0,T. Robinson enters the game for B. Lopez,,40,61
182,2,1:20.0,J. Johnson misses 2-pt jump shot from 20 ft,,40,61
183,2,1:19.0,,Defensive rebound by Team,40,61
184,2,1:05.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Johnson),40,64
185,2,0:54.0,T. Robinson misses 2-pt jump shot from 3 ft (block by A. Johnson),,40,64
186,2,0:52.0,Offensive rebound by T. Robinson,,40,64
187,2,0:48.0,J. Jack makes 2-pt jump shot from 13 ft,,42,64
188,2,0:31.0,,J. Sullinger makes 2-pt layup at rim (assist by I. Thomas),42,66
189,2,0:12.0,,Offensive charge foul by J. Jack (drawn by I. Thomas),42,66
190,2,0:12.0,Turnover by J. Jack (offensive foul),,42,66
191,2,0:03.0,,Personal take foul by T. Young (drawn by A. Johnson),42,66
192,2,0:03.0,,Boston full timeout,42,66
193,2,0:03.0,S. Larkin enters the game for J. Johnson,,42,66
194,2,0:03.0,,M. Smart enters the game for A. Johnson,42,66
195,2,0:02.0,,Turnover by M. Smart (step out of bounds),42,66
196,2,0:00.0,J. Jack misses 3-pt jump shot from 27 ft,,42,66
197,2,0:00.0,Offensive rebound by Team,,42,66
198,3,11:43.0,,J. Sullinger misses 2-pt layup at rim,42,66
199,3,11:42.0,Defensive rebound by R. Hollis-Jefferson,,42,66
200,3,11:25.0,Shooting foul by M. Smart (drawn by J. Jack),,42,66
201,3,11:25.0,J. Jack makes free throw 1 of 2,,43,66
202,3,11:25.0,J. Jack makes free throw 2 of 2,,44,66
203,3,11:06.0,,A. Johnson makes 2-pt layup at rim (assist by I. Thomas),44,68
204,3,10:48.0,J. Johnson misses 3-pt jump shot from 26 ft,,44,68
205,3,10:46.0,,Defensive rebound by M. Smart,44,68
206,3,10:43.0,,A. Johnson makes 2-pt dunk at rim (assist by M. Smart),44,70
207,3,10:23.0,Shooting foul by M. Smart (drawn by J. Jack),,44,70
208,3,10:23.0,J. Jack makes free throw 1 of 2,,45,70
209,3,10:23.0,J. Jack makes free throw 2 of 2,,46,70
210,3,10:10.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by A. Johnson),46,73
211,3,9:50.0,T. Young misses 2-pt layup at rim (block by A. Johnson),,46,73
212,3,9:49.0,,Defensive rebound by A. Johnson,46,73
213,3,9:43.0,,I. Thomas misses 3-pt jump shot from 26 ft,46,73
214,3,9:42.0,Defensive rebound by R. Hollis-Jefferson,,46,73
215,3,9:22.0,T. Young makes 2-pt jump shot from 5 ft,,48,73
216,3,9:09.0,,J. Crowder misses 3-pt jump shot from 23 ft,48,73
217,3,9:08.0,Defensive rebound by B. Lopez,,48,73
218,3,9:06.0,Turnover by J. Jack (lost ball; steal by J. Crowder),,48,73
219,3,9:04.0,,J. Crowder makes 2-pt layup from 2 ft,48,75
220,3,8:42.0,T. Young misses 2-pt hook shot from 6 ft,,48,75
221,3,8:39.0,,Defensive rebound by J. Crowder,48,75
222,3,8:29.0,,Violation by Team (jump ball),48,75
223,3,8:29.0,,Turnover by I. Thomas (jump ball violation.),48,75
224,3,8:11.0,Turnover by R. Hollis-Jefferson (lost ball),,48,75
225,3,7:52.0,,I. Thomas misses 3-pt jump shot from 27 ft,48,75
226,3,7:51.0,Defensive rebound by R. Hollis-Jefferson,,48,75
227,3,7:40.0,J. Jack makes 3-pt jump shot from 24 ft (assist by T. Young),,51,75
228,3,7:29.0,,Shooting foul by R. Hollis-Jefferson (drawn by M. Smart),51,75
229,3,7:29.0,,M. Smart makes free throw 1 of 2,51,76
230,3,7:29.0,,M. Smart makes free throw 2 of 2,51,77
231,3,7:18.0,T. Young misses 2-pt jump shot from 4 ft,,51,77
232,3,7:17.0,,Defensive rebound by Team,51,77
233,3,7:02.0,,J. Sullinger makes 2-pt jump shot from 21 ft (assist by I. Thomas),51,79
234,3,6:45.0,B. Lopez misses 2-pt jump shot from 16 ft,,51,79
235,3,6:45.0,Offensive rebound by Team,,51,79
236,3,6:45.0,,Loose ball foul by M. Smart (drawn by R. Hollis-Jefferson),51,79
237,3,6:45.0,,A. Bradley enters the game for M. Smart,51,79
238,3,6:26.0,T. Young misses 2-pt hook shot from 3 ft,,51,79
239,3,6:25.0,Offensive rebound by B. Lopez,,51,79
240,3,6:24.0,Shooting foul by J. Crowder (drawn by B. Lopez),,51,79
241,3,6:24.0,B. Lopez makes free throw 1 of 2,,52,79
242,3,6:24.0,S. Larkin enters the game for J. Johnson,,52,79
243,3,6:24.0,B. Lopez makes free throw 2 of 2,,53,79
244,3,6:09.0,,Shooting foul by B. Lopez (drawn by J. Sullinger),53,79
245,3,6:09.0,,J. Sullinger makes free throw 1 of 2,53,80
246,3,6:09.0,,J. Sullinger makes free throw 2 of 2,53,81
247,3,5:50.0,T. Young misses 2-pt jump shot from 13 ft,,53,81
248,3,5:49.0,Offensive rebound by B. Lopez,,53,81
249,3,5:43.0,J. Jack misses 2-pt layup from 2 ft,,53,81
250,3,5:42.0,,Defensive rebound by A. Bradley,53,81
251,3,5:25.0,,J. Sullinger misses 2-pt jump shot from 17 ft,53,81
252,3,5:24.0,Defensive rebound by T. Young,,53,81
253,3,5:11.0,Turnover by S. Larkin (bad pass; steal by I. Thomas),,53,81
254,3,5:10.0,,Boston full timeout,53,81
255,3,5:10.0,,K. Olynyk enters the game for J. Sullinger,53,81
256,3,4:56.0,,K. Olynyk makes 2-pt jump shot from 2 ft (assist by A. Johnson),53,83
257,3,4:39.0,B. Lopez makes 2-pt hook shot from 11 ft,,55,83
258,3,4:26.0,,A. Bradley misses 2-pt jump shot from 19 ft,55,83
259,3,4:25.0,Defensive rebound by T. Young,,55,83
260,3,4:12.0,B. Lopez makes 2-pt jump shot from 4 ft (assist by J. Jack),,57,83
261,3,4:08.0,,Turnover by A. Johnson (bad pass; steal by S. Larkin),57,83
262,3,4:08.0,Shooting foul by K. Olynyk (drawn by S. Larkin),,57,83
263,3,4:08.0,S. Larkin makes free throw 1 of 2,,58,83
264,3,4:08.0,,E. Turner enters the game for I. Thomas,58,83
265,3,4:08.0,S. Larkin misses free throw 2 of 2,,58,83
266,3,4:08.0,Offensive rebound by S. Larkin,,58,83
267,3,4:00.0,R. Hollis-Jefferson misses 3-pt jump shot from 27 ft,,58,83
268,3,3:59.0,Offensive rebound by T. Young,,58,83
269,3,3:59.0,T. Young makes 2-pt jump shot from 1 ft,,60,83
270,3,3:59.0,,Boston full timeout,60,83
271,3,3:41.0,,A. Johnson misses 2-pt jump shot from 7 ft,60,83
272,3,3:40.0,,Offensive rebound by K. Olynyk,60,83
273,3,3:40.0,,K. Olynyk misses 2-pt jump shot from 1 ft,60,83
274,3,3:39.0,Defensive rebound by R. Hollis-Jefferson,,60,83
275,3,3:38.0,Personal foul by K. Olynyk (drawn by R. Hollis-Jefferson),,60,83
276,3,3:38.0,R. Hollis-Jefferson misses free throw 1 of 2,,60,83
277,3,3:38.0,Offensive rebound by Team,,60,83
278,3,3:38.0,,D. Lee enters the game for A. Johnson,60,83
279,3,3:38.0,R. Hollis-Jefferson makes free throw 2 of 2,,61,83
280,3,3:27.0,,Turnover by J. Crowder (bad pass; steal by R. Hollis-Jefferson),61,83
281,3,3:26.0,Turnover by R. Hollis-Jefferson (lost ball),,61,83
282,3,3:18.0,,K. Olynyk misses 3-pt jump shot from 26 ft,61,83
283,3,3:17.0,Defensive rebound by S. Larkin,,61,83
284,3,3:03.0,T. Young misses 2-pt layup from 1 ft,,61,83
285,3,3:02.0,Offensive rebound by R. Hollis-Jefferson,,61,83
286,3,3:02.0,R. Hollis-Jefferson misses 2-pt layup at rim,,61,83
287,3,3:00.0,Offensive rebound by T. Young,,61,83
288,3,2:59.0,Shooting foul by K. Olynyk (drawn by T. Young),,61,83
289,3,2:59.0,Brooklyn full timeout,,61,83
290,3,2:59.0,A. Bargnani enters the game for B. Lopez,,61,83
291,3,2:59.0,T. Young misses free throw 1 of 2,,61,83
292,3,2:59.0,Offensive rebound by Team,,61,83
293,3,2:59.0,T. Young misses free throw 2 of 2,,61,83
294,3,2:59.0,,Defensive rebound by K. Olynyk,61,83
295,3,2:40.0,,A. Bradley makes 2-pt jump shot from 19 ft (assist by K. Olynyk),61,85
296,3,2:18.0,A. Bargnani misses 2-pt jump shot from 17 ft,,61,85
297,3,2:17.0,,Defensive rebound by J. Crowder,61,85
298,3,2:02.0,,J. Crowder misses 3-pt jump shot from 25 ft,61,85
299,3,2:01.0,Defensive rebound by T. Young,,61,85
300,3,1:56.0,J. Jack misses 3-pt jump shot from 26 ft,,61,85
301,3,1:56.0,,Defensive rebound by Team,61,85
302,3,1:43.0,,A. Bradley makes 2-pt jump shot from 17 ft (assist by D. Lee),61,87
303,3,1:23.0,R. Hollis-Jefferson makes 3-pt jump shot from 26 ft (assist by S. Larkin),,64,87
304,3,1:08.0,,A. Bradley makes 2-pt jump shot at rim (assist by K. Olynyk),64,89
305,3,0:49.0,A. Bargnani makes 2-pt layup from 2 ft (assist by J. Jack),,66,89
306,3,0:49.0,Shooting block foul by K. Olynyk (drawn by A. Bargnani),,66,89
307,3,0:49.0,S. Karasev enters the game for J. Jack,,66,89
308,3,0:49.0,B. Bogdanović enters the game for R. Hollis-Jefferson,,66,89
309,3,0:49.0,,J. Jerebko enters the game for J. Crowder,66,89
310,3,0:49.0,A. Bargnani makes free throw 1 of 1,,67,89
311,3,0:34.0,,Turnover by D. Lee (bad pass),67,89
312,3,0:18.0,Turnover by S. Larkin (bad pass; steal by D. Lee),,67,89
313,3,0:02.0,,Shooting foul by A. Bargnani (drawn by E. Turner),67,89
314,3,0:02.0,,E. Turner makes free throw 1 of 2,67,90
315,3,0:02.0,,E. Turner makes free throw 2 of 2,67,91
316,3,0:00.0,S. Karasev misses 3-pt jump shot from 61 ft,,67,91
317,3,0:00.0,Offensive rebound by Team,,67,91
318,4,11:45.0,B. Bogdanović misses 2-pt layup from 1 ft (block by D. Lee),,67,91
319,4,11:44.0,Offensive rebound by A. Bargnani,,67,91
320,4,11:42.0,S. Larkin misses 2-pt layup from 2 ft,,67,91
321,4,11:41.0,Offensive rebound by Team,,67,91
322,4,11:36.0,A. Bargnani makes 2-pt jump shot from 3 ft (assist by S. Karasev),,69,91
323,4,11:10.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by M. Smart),69,94
324,4,10:56.0,S. Larkin misses 3-pt jump shot from 23 ft,,69,94
325,4,10:55.0,,Defensive rebound by J. Jerebko,69,94
326,4,10:48.0,,J. Jerebko misses 3-pt jump shot from 26 ft,69,94
327,4,10:47.0,Defensive rebound by T. Robinson,,69,94
328,4,10:37.0,S. Larkin makes 2-pt jump shot from 17 ft,,71,94
329,4,10:13.0,,E. Turner makes 2-pt layup from 1 ft,71,96
330,4,9:48.0,S. Larkin misses 2-pt jump shot from 6 ft,,71,96
331,4,9:47.0,Offensive rebound by Team,,71,96
332,4,9:47.0,Turnover by Team (shot clock),,71,96
333,4,9:35.0,,Personal foul by B. Bogdanović (drawn by E. Turner),71,96
334,4,9:29.0,,Turnover by D. Lee (lost ball; steal by S. Karasev),71,96
335,4,9:26.0,Shooting foul by M. Smart (drawn by T. Robinson),,71,96
336,4,9:26.0,T. Robinson makes free throw 1 of 2,,72,96
337,4,9:26.0,,I. Thomas enters the game for M. Smart,72,96
338,4,9:26.0,,T. Zeller enters the game for D. Lee,72,96
339,4,9:26.0,T. Robinson makes free throw 2 of 2,,73,96
340,4,9:10.0,,J. Jerebko misses 2-pt hook shot from 7 ft,73,96
341,4,9:09.0,Defensive rebound by T. Robinson,,73,96
342,4,8:55.0,T. Robinson misses 2-pt jump shot from 4 ft,,73,96
343,4,8:54.0,,Defensive rebound by I. Thomas,73,96
344,4,8:38.0,,I. Thomas makes 2-pt jump shot from 12 ft,73,98
345,4,8:38.0,,Shooting foul by S. Karasev (drawn by I. Thomas),73,98
346,4,8:38.0,Official timeout,,73,98
347,4,8:38.0,W. Ellington enters the game for T. Robinson,,73,98
348,4,8:38.0,,I. Thomas misses free throw 1 of 1,73,98
349,4,8:37.0,Defensive rebound by B. Bogdanović,,73,98
350,4,8:23.0,A. Bargnani misses 2-pt jump shot from 15 ft,,73,98
351,4,8:22.0,,Defensive rebound by E. Turner,73,98
352,4,8:08.0,,A. Bradley makes 2-pt layup at rim (assist by T. Zeller),73,100
353,4,7:53.0,B. Bogdanović misses 2-pt hook shot from 4 ft,,73,100
354,4,7:52.0,,Defensive rebound by T. Zeller,73,100
355,4,7:41.0,,E. Turner makes 2-pt jump shot from 6 ft,73,102
356,4,7:28.0,A. Bargnani misses 2-pt layup from 1 ft,,73,102
357,4,7:27.0,,Defensive rebound by T. Zeller,73,102
358,4,7:22.0,,J. Jerebko misses 3-pt jump shot from 26 ft,73,102
359,4,7:21.0,Defensive rebound by Team,,73,102
360,4,7:11.0,S. Karasev makes 2-pt jump shot from 17 ft,,75,102
361,4,6:59.0,,T. Zeller makes 2-pt jump shot from 1 ft (assist by I. Thomas),75,104
362,4,6:38.0,B. Bogdanović makes 3-pt jump shot from 25 ft,,78,104
363,4,6:25.0,,I. Thomas makes 2-pt layup from 2 ft,78,106
364,4,6:13.0,Turnover by B. Bogdanović (bad pass),,78,106
365,4,6:13.0,,R. Hunter enters the game for A. Bradley,78,106
366,4,5:56.0,,T. Zeller misses 2-pt hook shot from 5 ft,78,106
367,4,5:55.0,Defensive rebound by A. Bargnani,,78,106
368,4,5:41.0,W. Ellington makes 3-pt jump shot from 26 ft,,81,106
369,4,5:32.0,,Turnover by I. Thomas (bad pass; steal by S. Larkin),81,106
370,4,5:31.0,Personal foul by J. Jerebko (drawn by B. Bogdanović),,81,106
371,4,5:31.0,,Boston full timeout,81,106
372,4,5:31.0,,K. Olynyk enters the game for I. Thomas,81,106
373,4,5:31.0,M. Brown enters the game for B. Bogdanović,,81,106
374,4,5:31.0,R. Hollis-Jefferson enters the game for A. Bargnani,,81,106
375,4,5:31.0,T. Robinson enters the game for W. Ellington,,81,106
376,4,5:21.0,Turnover by S. Karasev (lost ball),,81,106
377,4,5:05.0,,T. Zeller misses 2-pt hook shot from 3 ft,81,106
378,4,5:04.0,Defensive rebound by R. Hollis-Jefferson,,81,106
379,4,4:55.0,M. Brown misses 2-pt jump shot from 4 ft,,81,106
