,QUARTER,TIME_REMAINING,INDIANA_ACTION,OKLAHOMA CITY_ACTION,INDIANA_SCORE,OKLAHOMA CITY_SCORE
61,1,4:02.0,Defensive rebound by Team,,19,14
62,1,4:02.0,L. Allen enters the game for M. Turner,,19,14
63,1,3:48.0,M. Ellis makes 2-pt jump shot from 17 ft,,21,14
64,1,3:33.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),21,16
65,1,3:16.0,P. George misses 3-pt jump shot from 24 ft,,21,16
66,1,3:16.0,,Defensive rebound by E. Freedom,21,16
67,1,3:01.0,,K. Durant misses 2-pt jump shot from 10 ft,21,16
68,1,3:00.0,,Offensive rebound by S. Ibaka,21,16
69,1,2:59.0,,S. Ibaka makes 2-pt hook shot from 3 ft,21,18
70,1,2:59.0,,Shooting foul by L. Allen (drawn by S. Ibaka),21,18
71,1,2:59.0,Indiana full timeout,,21,18
72,1,2:59.0,,S. Ibaka misses free throw 1 of 1,21,18
73,1,2:58.0,Defensive rebound by P. George,,21,18
74,1,2:42.0,,N. Collison enters the game for S. Ibaka,21,18
75,1,2:34.0,G. Hill makes 3-pt jump shot from 22 ft (assist by P. George),,24,18
76,1,2:11.0,,R. Westbrook makes 2-pt jump shot from 11 ft,24,20
77,1,1:56.0,Personal foul by D. Waiters,,24,20
78,1,1:56.0,J. Hill enters the game for I. Mahinmi,,24,20
79,1,1:56.0,J. Young enters the game for G. Hill,,24,20
80,1,1:56.0,,C. Payne enters the game for D. Waiters,24,20
81,1,1:56.0,,K. Singler enters the game for R. Westbrook,24,20
82,1,1:42.0,M. Ellis misses 3-pt jump shot from 25 ft,,24,20
83,1,1:42.0,Offensive rebound by L. Allen,,24,20
84,1,1:40.0,Shooting foul by N. Collison (drawn by L. Allen),,24,20
85,1,1:40.0,L. Allen misses free throw 1 of 2,,24,20
86,1,1:40.0,Offensive rebound by Team,,24,20
87,1,1:40.0,S. Hill enters the game for M. Ellis,,24,20
88,1,1:40.0,L. Allen misses free throw 2 of 2,,24,20
89,1,1:39.0,,Defensive rebound by K. Durant,24,20
90,1,1:27.0,,Turnover by N. Collison (traveling),24,20
91,1,1:12.0,J. Hill misses 2-pt layup from 1 ft,,24,20
92,1,1:10.0,,Defensive rebound by K. Singler,24,20
93,1,1:00.0,,E. Freedom makes 2-pt jump shot from 14 ft (assist by K. Durant),24,22
94,1,0:48.0,J. Young misses 3-pt jump shot from 24 ft,,24,22
95,1,0:48.0,,Defensive rebound by E. Freedom,24,22
96,1,0:29.0,,K. Durant makes 2-pt dunk at rim (assist by N. Collison),24,24
97,1,0:05.0,J. Hill misses 2-pt jump shot from 9 ft,,24,24
98,1,0:05.0,Offensive rebound by Team,,24,24
99,1,0:05.0,Turnover by Team (shot clock),,24,24
100,1,0:01.0,,K. Singler misses 3-pt jump shot from 24 ft,24,24
101,1,0:00.0,,Offensive rebound by E. Freedom,24,24
102,1,0:00.0,,E. Freedom misses 2-pt layup from 1 ft,24,24
103,1,0:00.0,,Offensive rebound by Team,24,24
104,2,11:44.0,,E. Freedom makes 2-pt jump shot from 4 ft (assist by K. Singler),24,26
105,2,11:23.0,J. Young misses 3-pt jump shot from 24 ft,,24,26
106,2,11:22.0,,Defensive rebound by E. Freedom,24,26
107,2,11:05.0,,E. Freedom misses 2-pt jump shot from 3 ft,24,26
108,2,11:03.0,Defensive rebound by L. Allen,,24,26
109,2,10:55.0,J. Hill misses 2-pt jump shot from 4 ft,,24,26
110,2,10:55.0,,Defensive rebound by N. Collison,24,26
111,2,10:47.0,,Turnover by C. Payne (bad pass; steal by J. Young),24,26
112,2,10:44.0,J. Young makes 2-pt dunk at rim,,26,26
113,2,10:24.0,,C. Payne misses 2-pt jump shot from 17 ft,26,26
114,2,10:24.0,,Offensive rebound by N. Collison,26,26
115,2,10:23.0,,S. Adams enters the game for N. Collison,26,26
116,2,10:09.0,,A. Morrow misses 3-pt jump shot from 24 ft,26,26
117,2,10:08.0,Defensive rebound by Team,,26,26
118,2,10:08.0,,Loose ball foul by S. Adams,26,26
119,2,9:51.0,Personal foul by A. Morrow,,26,26
120,2,9:47.0,C. Budinger misses 2-pt jump shot from 5 ft,,26,26
121,2,9:47.0,Offensive rebound by J. Hill,,26,26
122,2,9:46.0,J. Hill makes 2-pt jump shot from 3 ft,,28,26
123,2,9:28.0,,Personal foul by S. Hill,28,26
124,2,9:13.0,,E. Freedom misses 2-pt jump shot from 12 ft,28,26
125,2,9:12.0,Defensive rebound by S. Hill,,28,26
126,2,9:05.0,S. Hill misses 2-pt layup from 1 ft,,28,26
127,2,9:04.0,,Defensive rebound by S. Adams,28,26
128,2,8:48.0,,K. Singler misses 2-pt jump shot from 3 ft,28,26
129,2,8:47.0,Defensive rebound by J. Hill,,28,26
130,2,8:44.0,,Violation by S. Adams (kicked ball),28,26
131,2,8:44.0,Indiana full timeout,,28,26
132,2,8:44.0,,R. Westbrook enters the game for C. Payne,28,26
133,2,8:44.0,G. Hill enters the game for J. Young,,28,26
134,2,8:31.0,C. Budinger misses 3-pt jump shot from 23 ft,,28,26
135,2,8:30.0,Offensive rebound by J. Hill,,28,26
136,2,8:24.0,J. Hill misses 2-pt hook shot from 5 ft,,28,26
137,2,8:24.0,,Defensive rebound by R. Westbrook,28,26
138,2,8:20.0,Violation by S. Hill (kicked ball),,28,26
139,2,8:20.0,,S. Ibaka enters the game for E. Freedom,28,26
140,2,8:20.0,M. Turner enters the game for L. Allen,,28,26
141,2,8:12.0,,K. Singler misses 3-pt jump shot from 24 ft,28,26
142,2,8:12.0,,Offensive rebound by S. Ibaka,28,26
143,2,8:08.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by S. Ibaka),28,29
144,2,7:47.0,S. Hill misses 2-pt jump shot from 19 ft,,28,29
145,2,7:47.0,,Defensive rebound by S. Adams,28,29
146,2,7:41.0,,K. Singler makes 2-pt layup from 1 ft (assist by R. Westbrook),28,31
147,2,7:17.0,G. Hill misses 3-pt jump shot from 24 ft,,28,31
148,2,7:16.0,,Defensive rebound by K. Singler,28,31
149,2,7:06.0,,R. Westbrook makes 2-pt jump shot from 15 ft,28,33
150,2,7:06.0,Indiana full timeout,,28,33
151,2,7:06.0,M. Ellis enters the game for S. Hill,,28,33
152,2,6:46.0,Turnover by M. Ellis (bad pass; steal by K. Singler),,28,33
153,2,6:39.0,,A. Morrow misses 3-pt jump shot from 24 ft,28,33
154,2,6:39.0,,Offensive rebound by K. Singler,28,33
155,2,6:35.0,,A. Morrow makes 3-pt jump shot from 23 ft (assist by K. Singler),28,36
156,2,6:19.0,Turnover by M. Ellis (bad pass),,28,36
157,2,6:19.0,,K. Durant enters the game for K. Singler,28,36
158,2,6:19.0,I. Mahinmi enters the game for J. Hill,,28,36
159,2,6:19.0,P. George enters the game for C. Budinger,,28,36
160,2,6:11.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),28,38
161,2,5:59.0,P. George misses 3-pt jump shot from 24 ft,,28,38
162,2,5:58.0,Offensive rebound by I. Mahinmi,,28,38
163,2,5:55.0,I. Mahinmi misses 2-pt hook shot from 2 ft,,28,38
164,2,5:55.0,,Defensive rebound by S. Ibaka,28,38
165,2,5:49.0,,K. Durant misses 3-pt jump shot from 24 ft,28,38
166,2,5:48.0,Defensive rebound by M. Turner,,28,38
167,2,5:41.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by G. Hill),,30,38
168,2,5:24.0,,D. Waiters enters the game for A. Morrow,30,38
169,2,5:23.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),30,40
170,2,5:20.0,Indiana full timeout,,30,40
171,2,5:10.0,M. Ellis misses 2-pt jump shot from 19 ft,,30,40
172,2,5:10.0,,Defensive rebound by S. Adams,30,40
173,2,4:55.0,,K. Durant misses 3-pt jump shot from 24 ft,30,40
174,2,4:54.0,Defensive rebound by M. Turner,,30,40
175,2,4:41.0,Shooting foul by K. Durant (drawn by P. George),,30,40
176,2,4:41.0,P. George makes free throw 1 of 3,,31,40
177,2,4:41.0,P. George makes free throw 2 of 3,,32,40
178,2,4:41.0,P. George makes free throw 3 of 3,,33,40
179,2,4:26.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by R. Westbrook),33,42
180,2,4:09.0,Shooting foul by S. Adams (drawn by I. Mahinmi),,33,42
181,2,4:09.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by P. George),,35,42
182,2,4:09.0,I. Mahinmi makes free throw 1 of 1,,36,42
183,2,3:55.0,,Turnover by S. Adams (lost ball; steal by M. Ellis),36,42
184,2,3:44.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by P. George),,38,42
185,2,3:30.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by R. Westbrook),38,44
186,2,3:13.0,P. George misses 3-pt jump shot from 24 ft,,38,44
187,2,3:12.0,,Defensive rebound by S. Adams,38,44
188,2,3:04.0,,Offensive foul by K. Durant (drawn by G. Hill),38,44
189,2,3:04.0,,Turnover by K. Durant (offensive foul),38,44
190,2,2:51.0,G. Hill makes 3-pt jump shot from 24 ft (assist by I. Mahinmi),,41,44
191,2,2:40.0,,R. Westbrook makes 2-pt jump shot from 12 ft,41,46
192,2,2:16.0,M. Ellis misses 2-pt jump shot from 3 ft,,41,46
193,2,2:16.0,,Defensive rebound by S. Ibaka,41,46
194,2,2:12.0,,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),41,48
195,2,2:12.0,,Shooting foul by P. George (drawn by K. Durant),41,48
196,2,2:12.0,,Oklahoma City full timeout,41,48
197,2,2:12.0,,K. Durant makes free throw 1 of 1,41,49
198,2,1:51.0,M. Turner misses 2-pt jump shot from 16 ft,,41,49
199,2,1:50.0,Offensive rebound by G. Hill,,41,49
200,2,1:48.0,P. George makes 3-pt jump shot from 25 ft (assist by G. Hill),,44,49
201,2,1:27.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by D. Waiters),44,51
202,2,1:08.0,G. Hill misses 2-pt jump shot from 21 ft,,44,51
203,2,1:08.0,,Defensive rebound by K. Durant,44,51
204,2,1:03.0,,Turnover by R. Westbrook (bad pass),44,51
205,2,0:51.0,Turnover by I. Mahinmi (lost ball),,44,51
206,2,0:43.0,,Personal foul by P. George,44,51
207,2,0:43.0,S. Hill enters the game for P. George,,44,51
208,2,0:29.0,,K. Durant misses 2-pt jump shot from 16 ft,44,51
209,2,0:29.0,Defensive rebound by I. Mahinmi,,44,51
210,2,0:03.0,Turnover by Team (shot clock),,44,51
211,2,0:00.0,,R. Westbrook misses 3-pt jump shot from 25 ft,44,51
212,2,0:00.0,,Offensive rebound by Team,44,51
213,3,11:43.0,,K. Durant misses 3-pt jump shot from 24 ft,44,51
214,3,11:43.0,Defensive rebound by M. Turner,,44,51
215,3,11:26.0,P. George misses 3-pt jump shot from 24 ft,,44,51
216,3,11:25.0,,Defensive rebound by K. Durant,44,51
217,3,11:15.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by S. Adams),44,53
218,3,11:00.0,Turnover by G. Hill (bad pass; steal by R. Westbrook),,44,53
219,3,10:59.0,,Personal foul by P. George,44,53
220,3,10:49.0,,D. Waiters misses 2-pt jump shot from 17 ft,44,53
221,3,10:49.0,Defensive rebound by G. Hill,,44,53
222,3,10:43.0,M. Ellis makes 2-pt layup from 1 ft (assist by G. Hill),,46,53
223,3,10:43.0,Shooting foul by S. Adams (drawn by M. Ellis),,46,53
224,3,10:43.0,M. Ellis makes free throw 1 of 1,,47,53
225,3,10:33.0,,R. Westbrook makes 2-pt jump shot from 14 ft,47,55
226,3,10:18.0,I. Mahinmi misses 2-pt layup from 2 ft (block by R. Westbrook),,47,55
227,3,10:17.0,,Defensive rebound by S. Ibaka,47,55
228,3,10:14.0,,Turnover by K. Durant (bad pass; steal by M. Ellis),47,55
229,3,10:08.0,Turnover by I. Mahinmi (bad pass),,47,55
230,3,9:57.0,,S. Ibaka misses 2-pt jump shot from 18 ft,47,55
231,3,9:56.0,Defensive rebound by I. Mahinmi,,47,55
232,3,9:45.0,M. Turner misses 2-pt jump shot from 14 ft,,47,55
233,3,9:44.0,,Defensive rebound by K. Durant,47,55
234,3,9:32.0,,Turnover by K. Durant (bad pass; steal by I. Mahinmi),47,55
235,3,9:30.0,Personal take foul by R. Westbrook,,47,55
236,3,9:17.0,P. George makes 2-pt layup from 1 ft (assist by G. Hill),,49,55
237,3,9:11.0,,Oklahoma City full timeout,49,55
238,3,8:51.0,,K. Durant misses 2-pt jump shot from 21 ft,49,55
239,3,8:51.0,,Offensive rebound by Team,49,55
240,3,8:47.0,,Turnover by K. Durant (bad pass; steal by I. Mahinmi),49,55
241,3,8:44.0,Shooting foul by D. Waiters (drawn by M. Ellis),,49,55
242,3,8:44.0,M. Ellis makes free throw 1 of 2,,50,55
243,3,8:44.0,,E. Freedom enters the game for S. Adams,50,55
244,3,8:44.0,M. Ellis misses free throw 2 of 2,,50,55
245,3,8:43.0,,Defensive rebound by D. Waiters,50,55
246,3,8:28.0,,E. Freedom misses 2-pt layup at rim (block by M. Turner),50,55
247,3,8:27.0,Defensive rebound by G. Hill,,50,55
248,3,8:19.0,P. George misses 3-pt jump shot from 24 ft,,50,55
249,3,8:18.0,,Defensive rebound by E. Freedom,50,55
250,3,8:06.0,,S. Ibaka misses 2-pt jump shot from 13 ft,50,55
251,3,8:05.0,Defensive rebound by G. Hill,,50,55
252,3,7:55.0,M. Turner misses 2-pt jump shot from 14 ft,,50,55
253,3,7:55.0,,Defensive rebound by D. Waiters,50,55
254,3,7:46.0,,D. Waiters misses 2-pt layup from 2 ft (block by I. Mahinmi),50,55
255,3,7:46.0,,Offensive rebound by Team,50,55
256,3,7:41.0,,K. Durant misses 2-pt layup from 1 ft (block by M. Turner),50,55
257,3,7:40.0,Defensive rebound by I. Mahinmi,,50,55
258,3,7:34.0,P. George makes 2-pt dunk at rim (assist by G. Hill),,52,55
259,3,7:19.0,,R. Westbrook makes 2-pt jump shot from 12 ft,52,57
260,3,7:09.0,Turnover by M. Turner (lost ball; steal by D. Waiters),,52,57
261,3,7:04.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by D. Waiters),52,59
262,3,6:47.0,Personal foul by K. Durant,,52,59
263,3,6:39.0,M. Ellis misses 2-pt jump shot from 5 ft,,52,59
264,3,6:38.0,,Defensive rebound by E. Freedom,52,59
265,3,6:31.0,,Turnover by R. Westbrook (lost ball; steal by M. Ellis),52,59
266,3,6:25.0,G. Hill misses 3-pt jump shot from 22 ft,,52,59
267,3,6:23.0,,Defensive rebound by R. Westbrook,52,59
268,3,6:13.0,,D. Waiters misses 2-pt jump shot from 16 ft,52,59
269,3,6:12.0,Defensive rebound by P. George,,52,59
270,3,6:01.0,G. Hill misses 2-pt jump shot from 20 ft,,52,59
271,3,6:01.0,,Defensive rebound by S. Ibaka,52,59
272,3,5:51.0,,K. Durant misses 3-pt jump shot from 24 ft,52,59
273,3,5:50.0,Defensive rebound by I. Mahinmi,,52,59
274,3,5:39.0,I. Mahinmi makes 2-pt hook shot from 3 ft (assist by P. George),,54,59
275,3,5:20.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),54,61
276,3,5:05.0,Shooting foul by S. Ibaka (drawn by M. Turner),,54,61
277,3,5:05.0,M. Turner misses free throw 1 of 2,,54,61
278,3,5:05.0,Offensive rebound by Team,,54,61
279,3,5:05.0,M. Turner makes free throw 2 of 2,,55,61
280,3,4:54.0,,R. Westbrook makes 2-pt jump shot from 14 ft,55,63
281,3,4:37.0,P. George makes 2-pt jump shot from 11 ft,,57,63
282,3,4:23.0,,Personal foul by I. Mahinmi,57,63
283,3,4:23.0,,N. Collison enters the game for S. Ibaka,57,63
284,3,4:16.0,,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),57,65
285,3,4:08.0,M. Turner makes 2-pt jump shot from 5 ft (assist by P. George),,59,65
286,3,4:08.0,Shooting foul by N. Collison (drawn by M. Turner),,59,65
287,3,4:08.0,S. Hill enters the game for P. George,,59,65
288,3,4:08.0,M. Turner misses free throw 1 of 1,,59,65
289,3,4:07.0,,Defensive rebound by K. Durant,59,65
290,3,3:55.0,,E. Freedom misses 2-pt dunk at rim (block by M. Turner),59,65
291,3,3:54.0,Defensive rebound by G. Hill,,59,65
292,3,3:46.0,Indiana full timeout,,59,65
293,3,3:37.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by M. Ellis),,61,65
294,3,3:17.0,,E. Freedom misses 2-pt layup from 2 ft (block by M. Turner),61,65
295,3,3:15.0,,Offensive rebound by E. Freedom,61,65
296,3,3:13.0,,E. Freedom misses 2-pt layup from 1 ft (block by M. Turner),61,65
297,3,3:12.0,Defensive rebound by M. Ellis,,61,65
298,3,2:53.0,I. Mahinmi misses 2-pt hook shot from 7 ft,,61,65
299,3,2:53.0,,Defensive rebound by R. Westbrook,61,65
300,3,2:47.0,,Personal foul by M. Turner,61,65
301,3,2:47.0,,E. Freedom makes free throw 1 of 2,61,66
302,3,2:47.0,,E. Freedom makes free throw 2 of 2,61,67
303,3,2:29.0,M. Turner misses 2-pt jump shot from 13 ft,,61,67
304,3,2:28.0,Offensive rebound by I. Mahinmi,,61,67
305,3,2:26.0,,Offensive charge foul by M. Turner (drawn by N. Collison),61,67
306,3,2:26.0,Turnover by M. Turner (offensive foul),,61,67
307,3,2:26.0,,C. Payne enters the game for R. Westbrook,61,67
308,3,2:26.0,L. Allen enters the game for M. Turner,,61,67
309,3,2:26.0,,K. Singler enters the game for D. Waiters,61,67
310,3,2:06.0,,E. Freedom misses 2-pt layup from 4 ft,61,67
311,3,2:06.0,Defensive rebound by I. Mahinmi,,61,67
312,3,2:00.0,M. Ellis makes 2-pt layup at rim,,63,67
313,3,1:50.0,,K. Durant makes 2-pt jump shot from 14 ft,63,69
314,3,1:36.0,Shooting foul by K. Singler (drawn by M. Ellis),,63,69
315,3,1:36.0,M. Ellis misses free throw 1 of 2,,63,69
316,3,1:36.0,Offensive rebound by Team,,63,69
317,3,1:36.0,J. Hill enters the game for I. Mahinmi,,63,69
318,3,1:36.0,J. Young enters the game for G. Hill,,63,69
319,3,1:36.0,M. Ellis misses free throw 2 of 2,,63,69
320,3,1:36.0,,Defensive rebound by K. Singler,63,69
321,3,1:23.0,,C. Payne makes 2-pt jump shot from 13 ft,63,71
322,3,1:13.0,J. Young misses 2-pt jump shot from 12 ft,,63,71
323,3,1:12.0,,Defensive rebound by N. Collison,63,71
324,3,1:03.0,,K. Durant misses 2-pt layup from 2 ft,63,71
325,3,1:00.0,,Offensive rebound by E. Freedom,63,71
326,3,1:00.0,,E. Freedom misses 2-pt layup from 1 ft,63,71
327,3,1:00.0,Defensive rebound by L. Allen,,63,71
328,3,0:56.0,M. Ellis makes 2-pt layup from 1 ft,,65,71
329,3,0:41.0,,E. Freedom makes 3-pt jump shot from 22 ft (assist by K. Durant),65,74
330,3,0:24.0,Shooting foul by C. Payne (drawn by M. Ellis),,65,74
331,3,0:24.0,M. Ellis makes free throw 1 of 2,,66,74
332,3,0:24.0,M. Ellis makes free throw 2 of 2,,67,74
333,3,0:10.0,,Personal foul by S. Hill,67,74
334,3,0:03.0,,Personal foul by M. Ellis,67,74
335,3,0:03.0,,K. Durant makes free throw 1 of 2,67,75
336,3,0:03.0,,K. Durant makes free throw 2 of 2,67,76
337,4,11:36.0,M. Ellis makes 2-pt jump shot from 14 ft,,69,76
338,4,11:17.0,,A. Morrow misses 2-pt jump shot from 14 ft,69,76
339,4,11:16.0,Defensive rebound by J. Hill,,69,76
340,4,11:10.0,M. Ellis makes 2-pt jump shot from 16 ft,,71,76
341,4,10:49.0,,C. Payne makes 2-pt jump shot from 23 ft,71,78
342,4,10:35.0,L. Allen makes 2-pt dunk at rim (assist by J. Hill),,73,78
343,4,10:15.0,,C. Payne misses 3-pt jump shot from 25 ft,73,78
344,4,10:15.0,Defensive rebound by C. Budinger,,73,78
345,4,10:09.0,Turnover by C. Budinger (bad pass; steal by C. Payne),,73,78
346,4,9:50.0,,A. Morrow misses 3-pt jump shot from 24 ft,73,78
347,4,9:50.0,Defensive rebound by J. Young,,73,78
348,4,9:42.0,J. Young makes 2-pt layup from 2 ft,,75,78
349,4,9:42.0,,Oklahoma City full timeout,75,78
350,4,9:42.0,,S. Ibaka enters the game for E. Freedom,75,78
351,4,9:42.0,M. Turner enters the game for L. Allen,,75,78
352,4,9:31.0,,C. Payne makes 2-pt jump shot from 9 ft,75,80
353,4,9:09.0,J. Hill misses 2-pt hook shot from 3 ft,,75,80
354,4,9:08.0,,Defensive rebound by S. Ibaka,75,80
355,4,8:56.0,,C. Payne misses 3-pt jump shot from 25 ft,75,80
356,4,8:55.0,Defensive rebound by J. Young,,75,80
357,4,8:47.0,J. Young misses 2-pt jump shot from 17 ft,,75,80
358,4,8:47.0,Offensive rebound by Team,,75,80
359,4,8:47.0,,Loose ball foul by C. Payne,75,80
360,4,8:47.0,,R. Westbrook enters the game for K. Singler,75,80
361,4,8:47.0,G. Hill enters the game for M. Ellis,,75,80
362,4,8:47.0,P. George enters the game for J. Hill,,75,80
363,4,8:47.0,I. Mahinmi enters the game for J. Young,,75,80
364,4,8:40.0,M. Turner makes 2-pt jump shot from 19 ft (assist by G. Hill),,77,80
365,4,8:21.0,,A. Morrow makes 2-pt jump shot from 4 ft,77,82
366,4,8:02.0,Personal foul by C. Payne,,77,82
367,4,8:02.0,,K. Durant enters the game for C. Payne,77,82
368,4,7:55.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Turner),,80,82
369,4,7:42.0,,R. Westbrook misses 2-pt jump shot from 8 ft,80,82
370,4,7:42.0,Defensive rebound by Team,,80,82
371,4,7:42.0,,Loose ball foul by S. Ibaka,80,82
372,4,7:42.0,S. Hill enters the game for C. Budinger,,80,82
373,4,7:21.0,I. Mahinmi misses 2-pt jump shot from 17 ft,,80,82
374,4,7:21.0,,Defensive rebound by S. Ibaka,80,82
375,4,7:12.0,,S. Ibaka misses 2-pt jump shot from 20 ft,80,82
376,4,7:11.0,Defensive rebound by I. Mahinmi,,80,82
377,4,7:00.0,M. Turner makes 2-pt layup from 1 ft (assist by P. George),,82,82
378,4,6:48.0,,K. Durant makes 2-pt jump shot from 11 ft (assist by R. Westbrook),82,84
379,4,6:32.0,,D. Waiters enters the game for A. Morrow,82,84
380,4,6:25.0,M. Turner misses 2-pt layup from 1 ft,,82,84
381,4,6:24.0,,Defensive rebound by S. Adams,82,84
382,4,6:19.0,,R. Westbrook makes 2-pt layup from 1 ft,82,86
383,4,6:02.0,I. Mahinmi makes 2-pt dunk at rim (assist by P. George),,84,86
384,4,5:47.0,Violation by M. Turner (kicked ball),,84,86
385,4,5:47.0,Official timeout,,84,86
386,4,5:47.0,M. Ellis enters the game for S. Hill,,84,86
387,4,5:34.0,,R. Westbrook misses 3-pt jump shot from 24 ft,84,86
388,4,5:34.0,Defensive rebound by G. Hill,,84,86
389,4,5:17.0,M. Ellis misses 2-pt jump shot from 20 ft,,84,86
390,4,5:16.0,,Defensive rebound by S. Ibaka,84,86
391,4,5:03.0,,K. Durant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),84,89
