,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
285,3,0:54.0,Defensive rebound by Team,,75,79
286,3,0:44.0,Turnover by M. Williams (traveling),,75,79
287,3,0:35.0,,J. Lin makes 3-pt jump shot from 26 ft (assist by S. Hawes),75,82
288,3,0:09.0,L. James misses 2-pt jump shot from 11 ft,,75,82
289,3,0:05.0,,Defensive rebound by F. Kaminsky,75,82
290,3,0:00.0,,J. Lin misses 3-pt jump shot from 28 ft,75,82
291,3,0:00.0,,Offensive rebound by Team,75,82
292,4,11:40.0,A. Varejão makes 2-pt jump shot from 18 ft (assist by K. Irving),,77,82
293,4,11:20.0,,S. Hawes makes 2-pt layup from 1 ft (assist by J. Lamb),77,84
294,4,11:03.0,K. Irving misses 2-pt jump shot from 16 ft,,77,84
295,4,11:02.0,,Defensive rebound by S. Hawes,77,84
296,4,10:48.0,,S. Hawes makes 2-pt jump shot from 11 ft (assist by B. Roberts),77,86
297,4,10:33.0,Turnover by I. Shumpert (lost ball; steal by S. Hawes),,77,86
298,4,10:22.0,,Offensive foul by S. Hawes (drawn by A. Varejão),77,86
299,4,10:22.0,,Turnover by S. Hawes (offensive foul),77,86
300,4,10:22.0,,Technical foul by S. Hawes,77,86
301,4,10:22.0,K. Irving makes technical free throw,,78,86
302,4,10:09.0,Turnover by K. Irving (lost ball; steal by S. Hawes),,78,86
303,4,10:00.0,,B. Roberts misses 2-pt jump shot from 16 ft,78,86
304,4,9:58.0,Defensive rebound by I. Shumpert,,78,86
305,4,9:51.0,Turnover by I. Shumpert (bad pass; steal by J. Lamb),,78,86
306,4,9:47.0,,Shooting foul by K. Irving (drawn by B. Roberts),78,86
307,4,9:47.0,,B. Roberts makes free throw 1 of 2,78,87
308,4,9:47.0,K. Love enters the game for A. Varejão,,78,87
309,4,9:47.0,,B. Roberts makes free throw 2 of 2,78,88
310,4,9:33.0,K. Irving makes 2-pt jump shot from 13 ft,,80,88
311,4,9:19.0,,S. Hawes makes 2-pt layup at rim (assist by J. Lamb),80,90
312,4,8:56.0,I. Shumpert misses 3-pt jump shot from 22 ft,,80,90
313,4,8:55.0,,Defensive rebound by S. Hawes,80,90
314,4,8:43.0,,J. Lamb misses 3-pt jump shot from 25 ft,80,90
315,4,8:42.0,Defensive rebound by K. Love,,80,90
316,4,8:25.0,Cleveland full timeout,,80,90
317,4,8:21.0,Shooting foul by B. Roberts (drawn by K. Irving),,80,90
318,4,8:21.0,K. Irving makes free throw 1 of 2,,81,90
319,4,8:21.0,L. James enters the game for R. Jefferson,,81,90
320,4,8:21.0,K. Irving makes free throw 2 of 2,,82,90
321,4,8:06.0,,J. Lamb misses 2-pt layup at rim,82,90
322,4,8:05.0,,Offensive rebound by J. Lamb,82,90
323,4,8:05.0,,J. Lamb misses 2-pt layup at rim,82,90
324,4,8:04.0,Defensive rebound by K. Irving,,82,90
325,4,7:59.0,Shooting foul by P. Hairston (drawn by L. James),,82,90
326,4,7:59.0,L. James makes free throw 1 of 2,,83,90
327,4,7:59.0,,M. Kidd-Gilchrist enters the game for P. Hairston,83,90
328,4,7:59.0,,N. Batum enters the game for J. Lamb,83,90
329,4,7:59.0,L. James misses free throw 2 of 2,,83,90
330,4,7:56.0,,Defensive rebound by M. Kidd-Gilchrist,83,90
331,4,7:47.0,,B. Roberts makes 2-pt layup from 1 ft,83,92
332,4,7:29.0,Turnover by K. Love (lost ball),,83,92
333,4,7:13.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 6 ft,83,92
334,4,7:12.0,Defensive rebound by T. Thompson,,83,92
335,4,6:49.0,K. Irving misses 3-pt jump shot from 23 ft,,83,92
336,4,6:48.0,,Defensive rebound by M. Kidd-Gilchrist,83,92
337,4,6:36.0,,N. Batum misses 3-pt jump shot from 25 ft,83,92
338,4,6:32.0,,Offensive rebound by M. Kidd-Gilchrist,83,92
339,4,6:23.0,,S. Hawes misses 3-pt jump shot from 24 ft,83,92
340,4,6:23.0,,Offensive rebound by Team,83,92
341,4,6:23.0,Loose ball foul by L. James (drawn by M. Kidd-Gilchrist),,83,92
342,4,6:23.0,J. Smith enters the game for I. Shumpert,,83,92
343,4,6:12.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by S. Hawes),83,95
344,4,5:49.0,J. Smith misses 2-pt jump shot from 11 ft,,83,95
345,4,5:49.0,,Defensive rebound by S. Hawes,83,95
346,4,5:49.0,,Personal foul by J. Smith (drawn by S. Hawes),83,95
347,4,5:49.0,Official timeout,,83,95
348,4,5:35.0,,Personal block foul by J. Smith (drawn by B. Roberts),83,95
349,4,5:27.0,,Offensive foul by S. Hawes (drawn by L. James),83,95
350,4,5:27.0,,Turnover by S. Hawes (offensive foul),83,95
351,4,5:27.0,Technical foul by J. Smith,,83,95
352,4,5:27.0,I. Shumpert enters the game for T. Thompson,,83,95
353,4,5:27.0,,N. Batum makes technical free throw,83,96
354,4,5:14.0,J. Smith misses 3-pt jump shot from 26 ft,,83,96
355,4,5:13.0,,Defensive rebound by F. Kaminsky,83,96
356,4,4:56.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by F. Kaminsky),83,98
357,4,4:41.0,K. Irving makes 2-pt layup at rim,,85,98
358,4,4:21.0,,N. Batum misses 3-pt jump shot from 24 ft,85,98
359,4,4:20.0,Defensive rebound by K. Love,,85,98
360,4,4:00.0,J. Smith misses 3-pt jump shot from 25 ft,,85,98
361,4,3:59.0,,Defensive rebound by S. Hawes,85,98
362,4,3:48.0,,B. Roberts misses 3-pt jump shot from 26 ft,85,98
363,4,3:47.0,Defensive rebound by K. Love,,85,98
364,4,3:42.0,L. James makes 2-pt dunk at rim (assist by K. Love),,87,98
365,4,3:33.0,,Charlotte full timeout,87,98
366,4,3:33.0,,M. Williams enters the game for F. Kaminsky,87,98
367,4,3:33.0,,J. Lin enters the game for B. Roberts,87,98
368,4,3:33.0,,C. Zeller enters the game for S. Hawes,87,98
369,4,3:26.0,,Turnover by J. Lin (bad pass; steal by K. Irving),87,98
370,4,3:17.0,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),,90,98
371,4,2:50.0,,Turnover by J. Lin (bad pass),90,98
372,4,2:44.0,L. James makes 2-pt dunk at rim,,92,98
373,4,2:32.0,,Shooting foul by K. Irving (drawn by J. Lin),92,98
374,4,2:32.0,,J. Lin makes free throw 1 of 2,92,99
375,4,2:32.0,,J. Lin makes free throw 2 of 2,92,100
376,4,2:22.0,K. Irving misses 3-pt jump shot from 25 ft,,92,100
377,4,2:21.0,,Defensive rebound by N. Batum,92,100
378,4,2:00.0,,J. Lin makes 2-pt jump shot from 8 ft,92,102
379,4,1:51.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),,95,102
380,4,1:35.0,,Personal foul by I. Shumpert (drawn by N. Batum),95,102
381,4,1:35.0,,N. Batum makes free throw 1 of 2,95,103
382,4,1:35.0,,N. Batum makes free throw 2 of 2,95,104
383,4,1:29.0,L. James makes 2-pt dunk at rim,,97,104
384,4,1:05.0,,J. Lin makes 2-pt layup from 1 ft,97,106
385,4,1:05.0,Cleveland full timeout,,97,106
386,4,1:02.0,Turnover by I. Shumpert (bad pass),,97,106
