,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,ORLANDO_ACTION,NEW ORLEANS_SCORE,ORLANDO_SCORE
101,2,10:51.0,Defensive rebound by N. Cole,,25,27
102,2,10:42.0,J. Holiday misses 2-pt jump shot from 13 ft,,25,27
103,2,10:42.0,,Defensive rebound by A. Gordon,25,27
104,2,10:32.0,,A. Nicholson misses 3-pt jump shot from 24 ft,25,27
105,2,10:32.0,Defensive rebound by N. Cole,,25,27
106,2,10:27.0,Turnover by N. Cole (bad pass; steal by V. Oladipo),,25,27
107,2,10:24.0,,Turnover by V. Oladipo (traveling),25,27
108,2,10:24.0,,E. Payton enters the game for M. Hezonja,25,27
109,2,10:11.0,N. Cole makes 2-pt layup at rim,,27,27
110,2,9:58.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by V. Oladipo),27,29
111,2,9:43.0,D. Cunningham misses 3-pt jump shot from 24 ft,,27,29
112,2,9:43.0,,Defensive rebound by J. Smith,27,29
113,2,9:32.0,,A. Gordon misses 3-pt jump shot from 25 ft,27,29
114,2,9:31.0,Defensive rebound by N. Cole,,27,29
115,2,9:20.0,D. Cunningham makes 2-pt layup from 2 ft (assist by J. Holiday),,29,29
116,2,8:58.0,,J. Smith misses 2-pt jump shot from 19 ft,29,29
117,2,8:57.0,Defensive rebound by N. Cole,,29,29
118,2,8:55.0,,Technical foul by J. Smith,29,29
119,2,8:55.0,Official timeout,,29,29
120,2,8:55.0,,N. Vučević enters the game for V. Oladipo,29,29
121,2,8:55.0,,E. Fournier enters the game for J. Smith,29,29
122,2,8:55.0,R. Anderson makes technical free throw,,30,29
123,2,8:45.0,R. Anderson misses 2-pt layup from 2 ft,,30,29
124,2,8:45.0,Offensive rebound by K. Perkins,,30,29
125,2,8:42.0,K. Perkins misses 2-pt hook shot from 3 ft,,30,29
126,2,8:42.0,,Defensive rebound by N. Vučević,30,29
127,2,8:18.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Fournier),30,31
128,2,7:59.0,R. Anderson misses 2-pt jump shot from 13 ft,,30,31
129,2,7:58.0,,Defensive rebound by E. Payton,30,31
130,2,7:45.0,,E. Fournier misses 2-pt jump shot from 22 ft,30,31
131,2,7:44.0,Defensive rebound by R. Anderson,,30,31
132,2,7:36.0,N. Cole makes 2-pt jump shot from 8 ft,,32,31
133,2,7:24.0,,Turnover by E. Payton (bad pass; steal by J. Holiday),32,31
134,2,7:20.0,N. Cole makes 2-pt layup from 1 ft (assist by J. Holiday),,34,31
135,2,7:01.0,,E. Payton misses 2-pt layup at rim,34,31
136,2,7:01.0,Defensive rebound by K. Perkins,,34,31
137,2,6:47.0,J. Holiday misses 2-pt jump shot from 13 ft,,34,31
138,2,6:47.0,Offensive rebound by R. Anderson,,34,31
139,2,6:44.0,Turnover by R. Anderson (lost ball; steal by A. Nicholson),,34,31
140,2,6:35.0,,Shooting foul by D. Cunningham (drawn by E. Fournier),34,31
141,2,6:35.0,,E. Fournier makes free throw 1 of 2,34,32
142,2,6:35.0,Ö. Aşık enters the game for K. Perkins,,34,32
143,2,6:35.0,A. Davis enters the game for R. Anderson,,34,32
144,2,6:35.0,,E. Fournier makes free throw 2 of 2,34,33
145,2,6:18.0,D. Cunningham misses 3-pt jump shot from 22 ft,,34,33
146,2,6:18.0,,Defensive rebound by N. Vučević,34,33
147,2,6:04.0,,A. Nicholson makes 2-pt hook shot from 6 ft,34,35
148,2,5:49.0,A. Davis makes 2-pt jump shot from 20 ft (assist by N. Cole),,36,35
149,2,5:37.0,,Turnover by E. Payton (bad pass; steal by A. Davis),36,35
150,2,5:26.0,N. Cole makes 2-pt layup from 1 ft,,38,35
151,2,4:59.0,,E. Payton makes 2-pt jump shot from 5 ft (assist by E. Fournier),38,37
152,2,4:44.0,A. Davis misses 2-pt jump shot from 15 ft,,38,37
153,2,4:44.0,,Defensive rebound by A. Gordon,38,37
154,2,4:34.0,,A. Gordon misses 2-pt jump shot from 5 ft,38,37
155,2,4:33.0,Defensive rebound by Ö. Aşık,,38,37
156,2,4:26.0,Personal foul by A. Nicholson (drawn by A. Davis),,38,37
157,2,4:26.0,,Orlando full timeout,38,37
158,2,4:26.0,,C. Frye enters the game for A. Gordon,38,37
159,2,4:26.0,,T. Harris enters the game for A. Nicholson,38,37
160,2,4:26.0,T. Evans enters the game for J. Holiday,,38,37
161,2,4:26.0,E. Gordon enters the game for D. Cunningham,,38,37
162,2,4:10.0,T. Evans makes 3-pt jump shot from 24 ft,,41,37
163,2,3:54.0,,N. Vučević makes 2-pt layup from 1 ft (assist by E. Fournier),41,39
164,2,3:44.0,Shooting foul by C. Frye (drawn by Ö. Aşık),,41,39
165,2,3:44.0,Ö. Aşık misses free throw 1 of 2,,41,39
166,2,3:44.0,Offensive rebound by Team,,41,39
167,2,3:44.0,Ö. Aşık misses free throw 2 of 2,,41,39
168,2,3:44.0,,Defensive rebound by C. Frye,41,39
169,2,3:27.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by T. Harris),41,41
170,2,3:13.0,A. Davis misses 3-pt jump shot from 25 ft,,41,41
171,2,3:13.0,,Defensive rebound by T. Harris,41,41
172,2,2:55.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by N. Vučević),41,44
173,2,2:37.0,A. Davis misses 2-pt hook shot from 9 ft,,41,44
174,2,2:37.0,,Defensive rebound by N. Vučević,41,44
175,2,2:27.0,,Personal foul by Ö. Aşık (drawn by N. Vučević),41,44
176,2,2:27.0,New Orleans full timeout,,41,44
177,2,2:27.0,K. Perkins enters the game for Ö. Aşık,,41,44
178,2,2:17.0,,Turnover by N. Vučević (bad pass; steal by A. Davis),41,44
179,2,2:12.0,A. Davis makes 2-pt dunk at rim,,43,44
180,2,2:00.0,,Shooting foul by T. Evans (drawn by T. Harris),43,44
181,2,2:00.0,,T. Harris makes free throw 1 of 2,43,45
182,2,2:00.0,,T. Harris makes free throw 2 of 2,43,46
183,2,1:47.0,New Orleans full timeout,,43,46
184,2,1:35.0,T. Evans misses 2-pt jump shot from 14 ft,,43,46
185,2,1:34.0,,Defensive rebound by T. Harris,43,46
186,2,1:17.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),43,48
187,2,1:03.0,N. Cole makes 3-pt jump shot from 24 ft (assist by T. Evans),,46,48
188,2,0:38.0,,C. Frye misses 2-pt jump shot from 16 ft,46,48
189,2,0:37.0,Defensive rebound by N. Cole,,46,48
190,2,0:27.0,Turnover by N. Cole (step out of bounds),,46,48
191,2,0:06.0,,N. Vučević makes 2-pt layup at rim (assist by T. Harris),46,50
192,2,0:01.0,N. Cole misses 2-pt jump shot from 6 ft,,46,50
193,2,0:00.0,,Defensive rebound by C. Frye,46,50
194,3,11:39.0,T. Evans misses 2-pt layup from 2 ft,,46,50
195,3,11:37.0,Offensive rebound by A. Davis,,46,50
196,3,11:37.0,A. Davis misses 2-pt layup at rim,,46,50
197,3,11:36.0,,Defensive rebound by N. Vučević,46,50
198,3,11:18.0,,N. Vučević makes 2-pt hook shot from 8 ft,46,52
199,3,11:00.0,A. Davis makes 2-pt jump shot from 14 ft (assist by T. Evans),,48,52
200,3,10:40.0,,N. Vučević makes 2-pt jump shot from 14 ft,48,54
201,3,10:22.0,E. Gordon misses 3-pt jump shot from 24 ft,,48,54
202,3,10:21.0,,Defensive rebound by C. Frye,48,54
203,3,10:02.0,,E. Fournier makes 2-pt layup from 2 ft (assist by C. Frye),48,56
204,3,9:47.0,Turnover by T. Evans (bad pass; steal by E. Fournier),,48,56
205,3,9:42.0,,T. Harris makes 2-pt layup from 1 ft (assist by C. Frye),48,58
206,3,9:42.0,New Orleans full timeout,,48,58
207,3,9:42.0,R. Anderson enters the game for A. Gee,,48,58
208,3,9:42.0,J. Holiday enters the game for A. Davis,,48,58
209,3,9:42.0,D. Cunningham enters the game for Ö. Aşık,,48,58
210,3,9:42.0,N. Cole enters the game for E. Gordon,,48,58
211,3,9:42.0,K. Perkins enters the game for T. Evans,,48,58
212,3,9:22.0,N. Cole makes 2-pt jump shot from 10 ft (assist by R. Anderson),,50,58
213,3,8:56.0,,C. Frye misses 3-pt jump shot from 23 ft,50,58
214,3,8:55.0,Defensive rebound by D. Cunningham,,50,58
215,3,8:39.0,J. Holiday makes 2-pt jump shot from 14 ft (assist by K. Perkins),,52,58
216,3,8:25.0,,E. Fournier makes 2-pt layup from 1 ft (assist by N. Vučević),52,60
217,3,8:17.0,Turnover by N. Cole (bad pass; steal by E. Fournier),,52,60
218,3,8:05.0,,E. Payton makes 2-pt layup from 2 ft (assist by N. Vučević),52,62
219,3,7:44.0,R. Anderson misses 3-pt jump shot from 24 ft,,52,62
220,3,7:44.0,,Defensive rebound by T. Harris,52,62
221,3,7:30.0,,E. Fournier makes 3-pt jump shot from 23 ft (assist by N. Vučević),52,65
222,3,7:13.0,R. Anderson misses 3-pt jump shot from 25 ft,,52,65
223,3,7:12.0,,Defensive rebound by Team,52,65
224,3,6:51.0,,C. Frye misses 3-pt jump shot from 23 ft,52,65
225,3,6:51.0,Defensive rebound by N. Cole,,52,65
226,3,6:31.0,N. Cole makes 2-pt jump shot from 20 ft,,54,65
227,3,6:08.0,,E. Payton misses 2-pt jump shot from 17 ft,54,65
228,3,6:07.0,Defensive rebound by K. Perkins,,54,65
229,3,5:57.0,K. Perkins makes 2-pt hook shot from 3 ft (assist by J. Holiday),,56,65
230,3,5:35.0,,Offensive foul by N. Vučević (drawn by J. Holiday),56,65
231,3,5:35.0,,Turnover by N. Vučević (offensive foul),56,65
232,3,5:35.0,,V. Oladipo enters the game for E. Payton,56,65
233,3,5:29.0,,Offensive charge foul by N. Cole (drawn by E. Fournier),56,65
234,3,5:29.0,Turnover by N. Cole (offensive foul),,56,65
235,3,5:20.0,,V. Oladipo misses 2-pt jump shot from 17 ft,56,65
236,3,5:18.0,Defensive rebound by N. Cole,,56,65
237,3,5:02.0,N. Cole misses 3-pt jump shot from 26 ft,,56,65
238,3,5:00.0,,Defensive rebound by E. Fournier,56,65
239,3,4:49.0,,E. Fournier misses 2-pt layup from 2 ft,56,65
240,3,4:48.0,Defensive rebound by D. Cunningham,,56,65
241,3,4:39.0,D. Cunningham misses 2-pt layup from 1 ft,,56,65
242,3,4:39.0,,Defensive rebound by N. Vučević,56,65
243,3,4:31.0,,N. Vučević makes 2-pt layup from 2 ft (assist by C. Frye),56,67
244,3,4:31.0,,Shooting foul by K. Perkins (drawn by N. Vučević),56,67
245,3,4:31.0,,M. Hezonja enters the game for E. Fournier,56,67
246,3,4:31.0,,N. Vučević misses free throw 1 of 1,56,67
247,3,4:30.0,Defensive rebound by J. Holiday,,56,67
248,3,4:24.0,Personal foul by V. Oladipo (drawn by N. Cole),,56,67
249,3,4:19.0,Shooting foul by M. Hezonja (drawn by J. Holiday),,56,67
250,3,4:19.0,J. Holiday makes free throw 1 of 2,,57,67
251,3,4:19.0,J. Holiday makes free throw 2 of 2,,58,67
252,3,4:04.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by V. Oladipo),58,69
253,3,3:56.0,Offensive foul by K. Perkins (drawn by M. Hezonja),,58,69
254,3,3:56.0,Turnover by K. Perkins (offensive foul),,58,69
255,3,3:37.0,,N. Vučević makes 2-pt layup at rim,58,71
256,3,3:19.0,N. Cole misses 2-pt layup from 1 ft,,58,71
257,3,3:18.0,,Defensive rebound by T. Harris,58,71
258,3,3:08.0,,Personal foul by D. Cunningham (drawn by C. Frye),58,71
259,3,3:08.0,,Orlando full timeout,58,71
260,3,3:08.0,A. Davis enters the game for J. Holiday,,58,71
261,3,3:07.0,T. Evans enters the game for K. Perkins,,58,71
262,3,2:51.0,,M. Hezonja misses 3-pt jump shot from 28 ft,58,71
263,3,2:51.0,Defensive rebound by D. Cunningham,,58,71
264,3,2:36.0,A. Davis makes 2-pt dunk at rim (assist by N. Cole),,60,71
265,3,2:14.0,,M. Hezonja misses 3-pt jump shot from 25 ft,60,71
266,3,2:13.0,Defensive rebound by A. Davis,,60,71
267,3,2:02.0,A. Davis misses 2-pt jump shot from 18 ft,,60,71
268,3,2:01.0,,Defensive rebound by T. Harris,60,71
269,3,1:49.0,,M. Hezonja makes 2-pt layup from 2 ft (assist by T. Harris),60,73
270,3,1:33.0,R. Anderson misses 2-pt jump shot from 21 ft,,60,73
271,3,1:32.0,,Defensive rebound by N. Vučević,60,73
272,3,1:18.0,,T. Harris makes 2-pt dunk at rim (assist by N. Vučević),60,75
273,3,1:00.0,D. Cunningham misses 2-pt jump shot from 4 ft,,60,75
274,3,0:59.0,Offensive rebound by A. Davis,,60,75
275,3,0:59.0,Shooting foul by C. Frye (drawn by A. Davis),,60,75
276,3,0:59.0,A. Davis makes free throw 1 of 2,,61,75
277,3,0:59.0,,J. Smith enters the game for C. Frye,61,75
278,3,0:59.0,A. Gee enters the game for D. Cunningham,,61,75
279,3,0:59.0,A. Davis makes free throw 2 of 2,,62,75
280,3,0:47.0,,V. Oladipo misses 2-pt layup from 2 ft,62,75
281,3,0:47.0,Defensive rebound by T. Evans,,62,75
282,3,0:41.0,Shooting foul by M. Hezonja (drawn by T. Evans),,62,75
283,3,0:41.0,New Orleans full timeout,,62,75
284,3,0:41.0,A. Ajinça enters the game for A. Davis,,62,75
285,3,0:41.0,T. Evans makes free throw 1 of 2,,63,75
286,3,0:41.0,T. Evans makes free throw 2 of 2,,64,75
287,3,0:23.0,,T. Harris misses 2-pt jump shot from 21 ft,64,75
288,3,0:22.0,,Offensive rebound by J. Smith,64,75
289,3,0:20.0,,Turnover by M. Hezonja (bad pass),64,75
290,3,0:00.0,R. Anderson misses 3-pt jump shot from 23 ft,,64,75
291,3,0:00.0,Offensive rebound by Team,,64,75
292,4,11:42.0,,A. Nicholson makes 2-pt hook shot from 5 ft,64,77
293,4,11:29.0,A. Ajinça makes 2-pt dunk at rim (assist by T. Evans),,66,77
294,4,11:08.0,,A. Nicholson makes 2-pt hook shot from 7 ft,66,79
295,4,10:52.0,T. Evans makes 3-pt jump shot from 25 ft (assist by R. Anderson),,69,79
296,4,10:38.0,,M. Hezonja makes 3-pt jump shot from 24 ft (assist by J. Smith),69,82
297,4,10:20.0,A. Gee misses 3-pt jump shot from 23 ft,,69,82
298,4,10:19.0,Offensive rebound by T. Evans,,69,82
299,4,10:16.0,T. Evans misses 2-pt layup from 1 ft,,69,82
300,4,10:15.0,,Defensive rebound by A. Nicholson,69,82
301,4,10:07.0,,A. Nicholson makes 3-pt jump shot from 23 ft (assist by V. Oladipo),69,85
302,4,9:50.0,N. Cole misses 2-pt jump shot from 19 ft,,69,85
303,4,9:50.0,,Defensive rebound by Team,69,85
304,4,9:36.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by V. Oladipo),69,87
305,4,9:36.0,New Orleans full timeout,,69,87
306,4,9:36.0,E. Gordon enters the game for A. Gee,,69,87
307,4,9:36.0,J. Holiday enters the game for N. Cole,,69,87
308,4,9:26.0,Personal foul by J. Smith (drawn by A. Ajinça),,69,87
309,4,9:20.0,A. Ajinça makes 2-pt jump shot from 6 ft,,71,87
310,4,9:20.0,Shooting foul by J. Smith (drawn by A. Ajinça),,71,87
311,4,9:20.0,A. Ajinça makes free throw 1 of 1,,72,87
312,4,9:06.0,,A. Nicholson makes 2-pt hook shot from 8 ft,72,89
313,4,8:50.0,T. Evans makes 2-pt layup from 1 ft (assist by R. Anderson),,74,89
314,4,8:43.0,,Personal foul by A. Ajinça (drawn by A. Nicholson),74,89
315,4,8:27.0,,Shooting foul by A. Ajinça (drawn by A. Nicholson),74,89
316,4,8:27.0,,A. Nicholson misses free throw 1 of 2,74,89
317,4,8:27.0,,Offensive rebound by Team,74,89
318,4,8:27.0,,E. Fournier enters the game for M. Hezonja,74,89
319,4,8:27.0,,A. Nicholson misses free throw 2 of 2,74,89
320,4,8:26.0,Defensive rebound by A. Ajinça,,74,89
321,4,8:14.0,E. Gordon misses 3-pt jump shot from 23 ft,,74,89
322,4,8:14.0,,Defensive rebound by T. Harris,74,89
323,4,7:49.0,,E. Fournier misses 2-pt jump shot from 8 ft (block by A. Ajinça),74,89
324,4,7:49.0,,Offensive rebound by A. Nicholson,74,89
325,4,7:49.0,,Turnover by Team (shot clock),74,89
326,4,7:49.0,A. Davis enters the game for R. Anderson,,74,89
327,4,7:35.0,J. Holiday makes 2-pt layup from 1 ft,,76,89
328,4,7:19.0,,T. Harris makes 2-pt layup from 2 ft,76,91
329,4,7:19.0,,Shooting foul by T. Evans (drawn by T. Harris),76,91
330,4,7:19.0,,N. Vučević enters the game for J. Smith,76,91
331,4,7:19.0,,T. Harris makes free throw 1 of 1,76,92
332,4,6:58.0,J. Holiday misses 3-pt jump shot from 23 ft,,76,92
333,4,6:57.0,,Defensive rebound by A. Nicholson,76,92
334,4,6:45.0,,A. Nicholson makes 2-pt dunk at rim (assist by N. Vučević),76,94
335,4,6:45.0,,Shooting foul by T. Evans (drawn by A. Nicholson),76,94
336,4,6:45.0,,A. Nicholson misses free throw 1 of 1,76,94
337,4,6:43.0,Defensive rebound by A. Ajinça,,76,94
338,4,6:21.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by T. Evans),,79,94
339,4,5:57.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by A. Nicholson),79,97
340,4,5:36.0,J. Holiday misses 2-pt jump shot from 6 ft,,79,97
341,4,5:35.0,,Defensive rebound by T. Harris,79,97
342,4,5:27.0,,A. Nicholson misses 2-pt layup from 1 ft (block by A. Davis),79,97
343,4,5:27.0,Defensive rebound by Team,,79,97
344,4,5:27.0,Official timeout,,79,97
345,4,5:07.0,Turnover by E. Gordon (bad pass),,79,97
346,4,4:48.0,,N. Vučević misses 2-pt hook shot from 6 ft,79,97
347,4,4:47.0,Defensive rebound by A. Davis,,79,97
348,4,4:34.0,E. Gordon misses 2-pt jump shot from 19 ft,,79,97
349,4,4:34.0,,Defensive rebound by N. Vučević,79,97
350,4,4:09.0,,V. Oladipo misses 2-pt jump shot from 11 ft (block by J. Holiday),79,97
351,4,4:09.0,,Offensive rebound by Team,79,97
352,4,4:09.0,,Turnover by Team (shot clock),79,97
353,4,4:04.0,Personal foul by A. Nicholson (drawn by A. Davis),,79,97
354,4,3:58.0,Turnover by A. Davis (back court),,79,97
355,4,3:58.0,N. Cole enters the game for E. Gordon,,79,97
356,4,3:49.0,,N. Vučević misses 2-pt jump shot from 19 ft,79,97
357,4,3:49.0,Defensive rebound by A. Davis,,79,97
358,4,3:30.0,J. Holiday misses 2-pt jump shot from 8 ft,,79,97
359,4,3:29.0,,Defensive rebound by A. Nicholson,79,97
360,4,3:11.0,,E. Fournier misses 3-pt jump shot from 25 ft,79,97
361,4,3:10.0,Defensive rebound by T. Evans,,79,97
362,4,2:57.0,T. Evans misses 2-pt jump shot from 10 ft,,79,97
363,4,2:56.0,,Defensive rebound by A. Nicholson,79,97
364,4,2:34.0,,Turnover by E. Fournier (bad pass; steal by N. Cole),79,97
365,4,2:28.0,T. Evans makes 2-pt layup at rim (assist by N. Cole),,81,97
366,4,2:10.0,,N. Vučević makes 2-pt layup from 1 ft (assist by V. Oladipo),81,99
367,4,2:02.0,Personal take foul by T. Harris (drawn by T. Evans),,81,99
368,4,2:02.0,,Orlando full timeout,81,99
369,4,2:02.0,,D. Dedmon enters the game for T. Harris,81,99
370,4,2:02.0,,S. Napier enters the game for N. Vučević,81,99
371,4,2:02.0,,A. Gordon enters the game for E. Fournier,81,99
372,4,2:02.0,,D. Marble enters the game for V. Oladipo,81,99
373,4,2:02.0,T. Douglas enters the game for A. Davis,,81,99
374,4,2:02.0,A. Gee enters the game for T. Evans,,81,99
375,4,2:02.0,D. Cunningham enters the game for J. Holiday,,81,99
376,4,1:53.0,Personal foul by D. Dedmon (drawn by A. Ajinça),,81,99
377,4,1:53.0,A. Ajinça makes free throw 1 of 2,,82,99
378,4,1:53.0,A. Ajinça makes free throw 2 of 2,,83,99
379,4,1:39.0,,Turnover by S. Napier (bad pass; steal by T. Douglas),83,99
380,4,1:33.0,A. Gee makes 2-pt layup from 1 ft (assist by T. Douglas),,85,99
381,4,1:16.0,,S. Napier misses 2-pt jump shot from 16 ft,85,99
382,4,1:16.0,Defensive rebound by A. Ajinça,,85,99
383,4,1:06.0,D. Cunningham makes 2-pt hook shot from 5 ft (assist by T. Douglas),,87,99
384,4,0:56.0,,S. Napier misses 2-pt layup from 1 ft (block by A. Ajinça),87,99
385,4,0:56.0,,Offensive rebound by Team,87,99
