,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
82,1,2:54.0,Offensive rebound by M. Harrell,,15,22
83,1,2:36.0,,R. Felton enters the game for C. Parsons,15,22
84,1,2:36.0,,D. Harris enters the game for W. Matthews,15,22
85,1,2:36.0,,C. Parsons enters the game for Z. Pachulia,15,22
86,1,2:36.0,,D. Nowitzki enters the game for D. Williams,15,22
87,1,2:36.0,J. Terry makes 2-pt layup from 1 ft,,17,22
88,1,2:20.0,,Turnover by C. Villanueva (lost ball; steal by C. Brewer),17,22
89,1,2:10.0,T. Lawson makes 3-pt jump shot from 24 ft (assist by J. Terry),,20,22
90,1,1:51.0,,C. Parsons misses 3-pt jump shot from 24 ft,20,22
91,1,1:50.0,Defensive rebound by Team,,20,22
92,1,1:27.0,C. Brewer makes 3-pt jump shot from 22 ft (assist by M. Harrell),,23,22
93,1,1:11.0,,C. Parsons makes 2-pt layup from 1 ft,23,24
94,1,1:00.0,Offensive foul by T. Jones (drawn by R. Felton),,23,24
95,1,1:00.0,Turnover by T. Jones (offensive foul),,23,24
96,1,1:00.0,C. Capela enters the game for T. Jones,,23,24
97,1,0:31.0,,D. Nowitzki makes 2-pt layup at rim (assist by R. Felton),23,26
98,1,0:14.0,J. Terry makes 3-pt jump shot from 22 ft (assist by C. Brewer),,26,26
99,1,0:07.0,,Personal take foul by T. Lawson (drawn by R. Felton),26,26
100,1,0:07.0,T. Ariza enters the game for J. Terry,,26,26
101,1,0:07.0,P. Beverley enters the game for M. Harrell,,26,26
102,1,0:03.0,,C. Villanueva makes 2-pt layup from 1 ft,26,28
103,1,0:01.0,C. Brewer misses 3-pt jump shot from 51 ft,,26,28
104,1,0:00.0,Offensive rebound by Team,,26,28
105,2,11:44.0,,C. Parsons misses 2-pt jump shot from 19 ft,26,28
106,2,11:43.0,Defensive rebound by C. Capela,,26,28
107,2,11:33.0,C. Brewer makes 2-pt jump shot from 10 ft,,28,28
108,2,11:18.0,,D. Harris makes 2-pt jump shot from 20 ft (assist by C. Parsons),28,30
109,2,11:09.0,Shooting block foul by J. McGee (drawn by C. Capela),,28,30
110,2,11:09.0,C. Capela misses free throw 1 of 2,,28,30
111,2,11:09.0,Offensive rebound by Team,,28,30
112,2,11:09.0,C. Capela makes free throw 2 of 2,,29,30
113,2,10:55.0,,C. Parsons misses 2-pt layup from 2 ft (block by C. Capela),29,30
114,2,10:54.0,Defensive rebound by J. Terry,,29,30
115,2,10:47.0,T. Lawson misses 2-pt jump shot from 17 ft,,29,30
116,2,10:47.0,Offensive rebound by C. Capela,,29,30
117,2,10:44.0,C. Capela misses 2-pt hook shot from 1 ft,,29,30
118,2,10:43.0,,Defensive rebound by D. Nowitzki,29,30
119,2,10:33.0,,C. Parsons makes 2-pt layup at rim,29,32
120,2,10:09.0,J. Terry misses 2-pt jump shot from 21 ft,,29,32
121,2,10:08.0,,Defensive rebound by D. Nowitzki,29,32
122,2,10:08.0,Loose ball foul by M. Harrell (drawn by D. Nowitzki),,29,32
123,2,9:50.0,,D. Harris makes 2-pt layup from 1 ft (assist by R. Felton),29,34
124,2,9:37.0,Personal foul by C. Parsons (drawn by C. Brewer),,29,34
125,2,9:33.0,Turnover by C. Capela (traveling),,29,34
126,2,9:19.0,,J. McGee misses 2-pt layup from 1 ft,29,34
127,2,9:18.0,Defensive rebound by C. Capela,,29,34
128,2,9:13.0,Shooting foul by R. Felton (drawn by T. Lawson),,29,34
129,2,9:13.0,T. Lawson makes 2-pt hook shot from 6 ft,,31,34
130,2,9:13.0,J. Harden enters the game for J. Terry,,31,34
131,2,9:13.0,T. Lawson makes free throw 1 of 1,,32,34
132,2,8:58.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,32,34
133,2,8:57.0,Defensive rebound by C. Capela,,32,34
134,2,8:50.0,J. Harden misses 3-pt jump shot from 26 ft,,32,34
135,2,8:49.0,,Defensive rebound by D. Nowitzki,32,34
136,2,8:39.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,32,34
137,2,8:38.0,Defensive rebound by C. Capela,,32,34
138,2,8:38.0,Personal foul by J. McGee (drawn by C. Capela),,32,34
139,2,8:38.0,Official timeout,,32,34
140,2,8:38.0,,D. Williams enters the game for D. Nowitzki,32,34
141,2,8:38.0,,C. Villanueva enters the game for C. Parsons,32,34
142,2,8:38.0,,W. Matthews enters the game for D. Harris,32,34
143,2,8:38.0,,Z. Pachulia enters the game for J. McGee,32,34
144,2,8:38.0,T. Ariza enters the game for M. Harrell,,32,34
145,2,8:23.0,C. Capela misses 2-pt jump shot from 3 ft,,32,34
146,2,8:21.0,Offensive rebound by C. Capela,,32,34
147,2,8:20.0,C. Capela misses 2-pt layup from 2 ft,,32,34
148,2,8:20.0,Offensive rebound by J. Harden,,32,34
149,2,8:16.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by J. Harden),,35,34
150,2,7:56.0,,W. Matthews misses 3-pt jump shot from 24 ft,35,34
151,2,7:55.0,,Offensive rebound by Z. Pachulia,35,34
152,2,7:55.0,,Personal foul by J. Harden (drawn by Z. Pachulia),35,34
153,2,7:48.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by R. Felton),35,36
154,2,7:29.0,T. Lawson misses 2-pt jump shot from 19 ft,,35,36
155,2,7:28.0,Offensive rebound by C. Capela,,35,36
156,2,7:22.0,C. Capela misses 2-pt layup from 1 ft (block by C. Villanueva),,35,36
157,2,7:22.0,Offensive rebound by Team,,35,36
158,2,7:22.0,P. Beverley enters the game for T. Lawson,,35,36
159,2,7:22.0,T. Jones enters the game for C. Capela,,35,36
160,2,7:16.0,J. Harden makes 2-pt jump shot from 8 ft,,37,36
161,2,7:01.0,,W. Matthews misses 3-pt jump shot from 22 ft,37,36
162,2,7:00.0,Defensive rebound by C. Brewer,,37,36
163,2,6:54.0,J. Harden misses 2-pt layup at rim,,37,36
164,2,6:53.0,Offensive rebound by T. Jones,,37,36
165,2,6:53.0,T. Jones makes 2-pt layup at rim,,39,36
166,2,6:37.0,,Turnover by R. Felton (bad pass; steal by P. Beverley),39,36
167,2,6:26.0,J. Harden misses 2-pt jump shot from 18 ft,,39,36
168,2,6:25.0,,Defensive rebound by Z. Pachulia,39,36
169,2,6:16.0,,D. Williams misses 3-pt jump shot from 24 ft,39,36
170,2,6:15.0,Defensive rebound by T. Jones,,39,36
171,2,5:59.0,T. Jones makes 2-pt jump shot from 7 ft (assist by P. Beverley),,41,36
172,2,5:58.0,,Dallas full timeout,41,36
173,2,5:58.0,,D. Harris enters the game for R. Felton,41,36
174,2,5:58.0,M. Thornton enters the game for C. Brewer,,41,36
175,2,5:35.0,,D. Williams misses 3-pt jump shot from 27 ft,41,36
176,2,5:33.0,Defensive rebound by Team,,41,36
177,2,5:11.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by J. Harden),,44,36
178,2,5:02.0,,Turnover by D. Williams (bad pass; steal by T. Ariza),44,36
179,2,4:58.0,T. Ariza makes 2-pt dunk at rim,,46,36
180,2,4:57.0,,Dallas full timeout,46,36
181,2,4:57.0,,D. Powell enters the game for Z. Pachulia,46,36
182,2,4:57.0,,D. Nowitzki enters the game for C. Villanueva,46,36
183,2,4:49.0,,Personal foul by T. Ariza (drawn by D. Nowitzki),46,36
184,2,4:34.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),46,39
185,2,4:24.0,Shooting foul by D. Nowitzki (drawn by T. Jones),,46,39
186,2,4:24.0,T. Jones makes 2-pt layup at rim (assist by J. Harden),,48,39
187,2,4:24.0,T. Jones makes free throw 1 of 1,,49,39
188,2,4:06.0,,D. Powell makes 2-pt dunk at rim (assist by D. Nowitzki),49,41
189,2,3:54.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,52,41
190,2,3:36.0,,D. Harris makes 2-pt layup from 1 ft (assist by D. Nowitzki),52,43
191,2,3:25.0,Turnover by J. Harden (lost ball),,52,43
192,2,3:11.0,,D. Nowitzki makes 2-pt jump shot from 7 ft,52,45
193,2,3:02.0,Houston full timeout,,52,45
194,2,3:02.0,,C. Parsons enters the game for D. Powell,52,45
195,2,2:50.0,P. Beverley makes 3-pt jump shot from 24 ft (assist by J. Harden),,55,45
196,2,2:37.0,,Turnover by C. Parsons (bad pass; steal by T. Ariza),55,45
197,2,2:28.0,J. Harden misses 2-pt jump shot from 11 ft,,55,45
198,2,2:27.0,Offensive rebound by M. Thornton,,55,45
199,2,2:25.0,M. Thornton misses 2-pt jump shot from 2 ft,,55,45
200,2,2:24.0,Offensive rebound by M. Thornton,,55,45
201,2,2:24.0,M. Thornton makes 2-pt layup from 2 ft,,57,45
202,2,2:03.0,,D. Nowitzki makes 2-pt jump shot from 12 ft,57,47
203,2,1:50.0,J. Harden misses 2-pt layup at rim,,57,47
204,2,1:48.0,,Defensive rebound by D. Harris,57,47
205,2,1:45.0,,D. Harris makes 2-pt jump shot from 14 ft,57,49
206,2,1:45.0,,Shooting foul by P. Beverley (drawn by D. Harris),57,49
207,2,1:45.0,,D. Harris misses free throw 1 of 1,57,49
208,2,1:44.0,Defensive rebound by J. Harden,,57,49
209,2,1:38.0,,Flagrant foul type 1 by T. Jones (drawn by D. Harris),57,49
210,2,1:38.0,Turnover by T. Jones (offensive foul),,57,49
211,2,1:38.0,C. Capela enters the game for T. Jones,,57,49
212,2,1:38.0,,D. Harris makes flagrant free throw 1 of 2,57,50
213,2,1:38.0,,D. Harris makes flagrant free throw 2 of 2,57,51
214,2,1:17.0,,D. Harris misses 2-pt jump shot from 17 ft,57,51
215,2,1:16.0,Defensive rebound by T. Ariza,,57,51
216,2,1:10.0,J. Harden misses 3-pt jump shot from 23 ft,,57,51
217,2,1:08.0,,Defensive rebound by Team,57,51
218,2,1:00.0,,Shooting block foul by C. Capela (drawn by D. Williams),57,51
219,2,1:00.0,,D. Williams makes free throw 1 of 2,57,52
220,2,1:00.0,,D. Williams makes free throw 2 of 2,57,53
221,2,0:44.0,P. Beverley misses 2-pt jump shot from 6 ft,,57,53
222,2,0:43.0,,Defensive rebound by D. Nowitzki,57,53
223,2,0:34.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,57,53
224,2,0:33.0,Defensive rebound by T. Ariza,,57,53
225,2,0:13.0,J. Harden misses 2-pt jump shot from 16 ft,,57,53
226,2,0:12.0,,Defensive rebound by C. Parsons,57,53
227,2,0:01.0,,W. Matthews misses 3-pt jump shot from 23 ft,57,53
228,2,0:00.0,,Offensive rebound by Team,57,53
229,3,11:50.0,,Turnover by R. Felton (bad pass; steal by T. Ariza),57,53
230,3,11:46.0,J. Harden makes 2-pt layup at rim (assist by T. Ariza),,59,53
231,3,11:27.0,,Z. Pachulia misses 2-pt layup at rim,59,53
232,3,11:26.0,,Offensive rebound by Z. Pachulia,59,53
233,3,11:26.0,,Shooting foul by C. Capela (drawn by Z. Pachulia),59,53
234,3,11:26.0,,Z. Pachulia misses free throw 1 of 2,59,53
235,3,11:26.0,,Offensive rebound by Team,59,53
236,3,11:26.0,,Z. Pachulia makes free throw 2 of 2,59,54
237,3,11:01.0,P. Beverley makes 2-pt jump shot from 9 ft,,61,54
238,3,10:48.0,,Turnover by D. Williams (bad pass; steal by J. Harden),61,54
239,3,10:44.0,J. Harden makes 2-pt dunk at rim,,63,54
240,3,10:20.0,,D. Williams misses 3-pt jump shot from 24 ft,63,54
241,3,10:19.0,,Offensive rebound by Z. Pachulia,63,54
242,3,10:19.0,Loose ball foul by C. Capela (drawn by Z. Pachulia),,63,54
243,3,10:08.0,,D. Williams misses 3-pt jump shot from 23 ft,63,54
244,3,10:07.0,Defensive rebound by J. Harden,,63,54
245,3,10:00.0,Turnover by J. Harden (lost ball; steal by D. Nowitzki),,63,54
246,3,9:53.0,,Personal foul by P. Beverley (drawn by W. Matthews),63,54
247,3,9:47.0,,R. Felton makes 2-pt layup at rim (assist by Z. Pachulia),63,56
248,3,9:36.0,J. Harden misses 3-pt jump shot from 23 ft,,63,56
249,3,9:35.0,,Defensive rebound by D. Nowitzki,63,56
250,3,9:09.0,,W. Matthews misses 3-pt jump shot from 24 ft,63,56
251,3,9:08.0,Defensive rebound by T. Jones,,63,56
252,3,8:54.0,Turnover by P. Beverley (step out of bounds),,63,56
253,3,8:39.0,,R. Felton makes 3-pt jump shot from 23 ft (assist by D. Williams),63,59
254,3,8:27.0,T. Ariza misses 3-pt jump shot from 25 ft,,63,59
255,3,8:25.0,Offensive rebound by T. Jones,,63,59
256,3,8:09.0,T. Jones misses 2-pt hook shot from 5 ft,,63,59
257,3,8:07.0,Offensive rebound by C. Capela,,63,59
258,3,8:03.0,T. Jones makes 2-pt layup from 2 ft (assist by C. Capela),,65,59
259,3,7:51.0,Violation by T. Jones (kicked ball),,65,59
260,3,7:51.0,Houston full timeout,,65,59
261,3,7:43.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,65,59
262,3,7:42.0,,Offensive rebound by D. Nowitzki,65,59
263,3,7:38.0,,D. Nowitzki makes 2-pt jump shot from 21 ft,65,61
264,3,7:13.0,Shooting foul by R. Felton (drawn by J. Harden),,65,61
265,3,7:13.0,J. Harden makes free throw 1 of 2,,66,61
266,3,7:13.0,,C. Parsons enters the game for W. Matthews,66,61
267,3,7:13.0,T. Lawson enters the game for P. Beverley,,66,61
268,3,7:13.0,J. Harden makes free throw 2 of 2,,67,61
269,3,6:52.0,,R. Felton misses 3-pt jump shot from 30 ft,67,61
270,3,6:50.0,,Offensive rebound by C. Parsons,67,61
271,3,6:50.0,,C. Parsons misses 2-pt jump shot from 21 ft (block by J. Harden),67,61
272,3,6:49.0,,Offensive rebound by Team,67,61
273,3,6:49.0,,Turnover by Team (shot clock),67,61
274,3,6:35.0,J. Harden makes 2-pt jump shot from 17 ft,,69,61
275,3,6:13.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by C. Parsons),69,63
276,3,5:48.0,T. Lawson misses 3-pt jump shot from 22 ft,,69,63
277,3,5:47.0,,Defensive rebound by D. Nowitzki,69,63
278,3,5:28.0,,Turnover by D. Williams (bad pass),69,63
279,3,5:28.0,,D. Powell enters the game for D. Nowitzki,69,63
280,3,5:28.0,M. Harrell enters the game for T. Jones,,69,63
281,3,5:13.0,Personal block foul by C. Parsons (drawn by T. Ariza),,69,63
282,3,4:59.0,J. Harden makes 2-pt jump shot from 16 ft,,71,63
283,3,4:40.0,,D. Powell misses 2-pt jump shot from 1 ft (block by T. Ariza),71,63
284,3,4:39.0,Defensive rebound by T. Ariza,,71,63
285,3,4:36.0,Shooting foul by C. Parsons (drawn by J. Harden),,71,63
286,3,4:36.0,J. Harden makes free throw 1 of 2,,72,63
287,3,4:36.0,C. Brewer enters the game for T. Ariza,,72,63
288,3,4:36.0,J. Harden misses free throw 2 of 2,,72,63
289,3,4:36.0,,Defensive rebound by D. Williams,72,63
290,3,4:21.0,,D. Williams makes 2-pt jump shot from 7 ft (assist by Z. Pachulia),72,65
291,3,4:11.0,Turnover by T. Lawson (lost ball; steal by D. Williams),,72,65
292,3,4:03.0,,D. Williams makes 3-pt jump shot from 24 ft,72,68
293,3,3:42.0,M. Harrell misses 2-pt jump shot from 3 ft,,72,68
294,3,3:41.0,,Defensive rebound by Z. Pachulia,72,68
295,3,3:36.0,,Personal foul by T. Lawson (drawn by D. Williams),72,68
296,3,3:25.0,,D. Powell makes 2-pt jump shot from 16 ft (assist by D. Williams),72,70
297,3,3:01.0,J. Harden misses 3-pt jump shot from 24 ft,,72,70
298,3,3:00.0,,Defensive rebound by Z. Pachulia,72,70
299,3,2:52.0,,D. Williams misses 3-pt jump shot from 25 ft,72,70
300,3,2:51.0,,Offensive rebound by D. Powell,72,70
301,3,2:43.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by R. Felton),72,73
302,3,2:43.0,Houston full timeout,,72,73
303,3,2:43.0,,Dallas full timeout,72,73
304,3,2:43.0,T. Jones enters the game for C. Capela,,72,73
305,3,2:43.0,J. Terry enters the game for J. Harden,,72,73
306,3,2:43.0,T. Ariza enters the game for M. Harrell,,72,73
307,3,2:20.0,Turnover by T. Jones (lost ball),,72,73
308,3,2:10.0,,Turnover by D. Williams (bad pass; steal by J. Terry),72,73
309,3,2:01.0,T. Jones misses 2-pt jump shot from 15 ft,,72,73
310,3,2:00.0,,Defensive rebound by Team,72,73
311,3,1:43.0,,D. Williams misses 2-pt jump shot from 13 ft,72,73
312,3,1:42.0,,Offensive rebound by Z. Pachulia,72,73
313,3,1:30.0,,C. Parsons misses 2-pt layup from 2 ft,72,73
314,3,1:29.0,,Offensive rebound by Z. Pachulia,72,73
315,3,1:29.0,,Z. Pachulia makes 2-pt layup from 1 ft,72,75
316,3,1:21.0,T. Lawson makes 2-pt jump shot from 4 ft,,74,75
317,3,1:21.0,Shooting foul by D. Williams (drawn by T. Lawson),,74,75
318,3,1:21.0,,D. Harris enters the game for R. Felton,74,75
319,3,1:21.0,,D. Nowitzki enters the game for Z. Pachulia,74,75
320,3,1:21.0,T. Lawson misses free throw 1 of 1,,74,75
321,3,1:21.0,,Defensive rebound by D. Powell,74,75
322,3,1:11.0,,Turnover by D. Harris (bad pass; steal by T. Lawson),74,75
323,3,1:00.0,T. Jones makes 2-pt jump shot from 2 ft (assist by T. Lawson),,76,75
324,3,0:47.0,,Shooting foul by J. Terry (drawn by D. Powell),76,75
325,3,0:47.0,,D. Powell misses free throw 1 of 2,76,75
326,3,0:47.0,,Offensive rebound by Team,76,75
327,3,0:47.0,,D. Powell makes free throw 2 of 2,76,76
328,3,0:39.0,Turnover by T. Lawson (lost ball; steal by D. Williams),,76,76
329,3,0:19.0,,D. Williams makes 2-pt jump shot from 6 ft,76,78
330,3,0:07.0,,Loose ball foul by D. Harris (drawn by T. Jones),76,78
331,3,0:07.0,T. Jones makes free throw 1 of 2,,77,78
332,3,0:07.0,J. Harden enters the game for J. Terry,,77,78
333,3,0:07.0,P. Beverley enters the game for T. Lawson,,77,78
334,3,0:07.0,T. Jones makes free throw 2 of 2,,78,78
335,3,0:01.0,,C. Parsons misses 3-pt jump shot from 24 ft,78,78
336,3,0:00.0,,Offensive rebound by Team,78,78
337,4,11:44.0,J. Terry misses 2-pt jump shot from 10 ft,,78,78
338,4,11:43.0,,Defensive rebound by D. Powell,78,78
339,4,11:17.0,,Turnover by D. Powell (bad pass),78,78
340,4,11:17.0,Personal take foul by D. Harris (drawn by T. Lawson),,78,78
341,4,11:17.0,,W. Matthews enters the game for D. Nowitzki,78,78
342,4,11:05.0,C. Brewer misses 2-pt jump shot from 9 ft,,78,78
343,4,11:05.0,,Defensive rebound by D. Powell,78,78
344,4,10:54.0,,C. Parsons misses 2-pt jump shot from 15 ft,78,78
345,4,10:53.0,Defensive rebound by T. Jones,,78,78
346,4,10:46.0,T. Ariza misses 3-pt jump shot from 24 ft,,78,78
347,4,10:45.0,,Defensive rebound by W. Matthews,78,78
348,4,10:38.0,,W. Matthews misses 3-pt jump shot from 24 ft,78,78
349,4,10:37.0,Defensive rebound by T. Jones,,78,78
350,4,10:35.0,Turnover by T. Jones (lost ball; steal by W. Matthews),,78,78
351,4,10:26.0,,C. Parsons misses 3-pt jump shot from 23 ft,78,78
352,4,10:25.0,Defensive rebound by T. Ariza,,78,78
353,4,10:13.0,T. Lawson misses 2-pt jump shot from 20 ft (block by R. Felton),,78,78
354,4,10:12.0,Offensive rebound by T. Lawson,,78,78
355,4,10:06.0,C. Brewer misses 3-pt jump shot from 22 ft,,78,78
356,4,10:05.0,,Defensive rebound by W. Matthews,78,78
357,4,10:02.0,,Shooting foul by J. Terry (drawn by W. Matthews),78,78
358,4,10:02.0,,W. Matthews makes free throw 1 of 2,78,79
359,4,10:02.0,,W. Matthews misses free throw 2 of 2,78,79
360,4,10:01.0,Defensive rebound by C. Brewer,,78,79
361,4,9:38.0,J. Terry makes 2-pt layup from 1 ft,,80,79
362,4,9:28.0,,R. Felton makes 2-pt layup at rim,80,81
363,4,9:11.0,T. Ariza makes 2-pt jump shot from 3 ft (assist by C. Brewer),,82,81
364,4,8:59.0,,Personal foul by C. Brewer (drawn by C. Parsons),82,81
365,4,8:59.0,Official timeout,,82,81
366,4,8:59.0,P. Beverley enters the game for T. Jones,,82,81
367,4,8:59.0,J. Harden enters the game for T. Lawson,,82,81
368,4,8:59.0,C. Capela enters the game for J. Terry,,82,81
369,4,8:50.0,,D. Harris makes 2-pt jump shot from 19 ft (assist by D. Powell),82,83
370,4,8:33.0,J. Harden makes 2-pt layup from 1 ft (assist by C. Capela),,84,83
371,4,8:19.0,,Personal foul by C. Brewer (drawn by W. Matthews),84,83
372,4,8:19.0,,D. Williams enters the game for C. Parsons,84,83
373,4,8:12.0,,Shooting foul by P. Beverley (drawn by D. Powell),84,83
374,4,8:12.0,,D. Powell makes free throw 1 of 2,84,84
375,4,8:12.0,,D. Powell makes free throw 2 of 2,84,85
376,4,7:59.0,Personal foul by W. Matthews (drawn by J. Harden),,84,85
377,4,7:45.0,J. Harden misses 2-pt jump shot from 16 ft,,84,85
378,4,7:44.0,,Defensive rebound by R. Felton,84,85
379,4,7:30.0,,Turnover by R. Felton (bad pass; steal by C. Capela),84,85
380,4,7:10.0,P. Beverley misses 2-pt jump shot from 4 ft,,84,85
381,4,7:08.0,,Defensive rebound by R. Felton,84,85
382,4,7:00.0,,Turnover by D. Williams (bad pass; steal by T. Ariza),84,85
383,4,6:58.0,T. Ariza makes 2-pt dunk at rim,,86,85
384,4,6:37.0,,Turnover by D. Williams (lost ball; steal by P. Beverley),86,85
385,4,6:34.0,Shooting foul by D. Williams (drawn by T. Ariza),,86,85
386,4,6:34.0,,Dallas full timeout,86,85
387,4,6:34.0,,D. Nowitzki enters the game for D. Powell,86,85
