,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHICAGO_ACTION,OKLAHOMA CITY_SCORE,CHICAGO_SCORE
51,1,4:38.0,,D. McDermott enters the game for D. Rose,17,13
52,1,4:33.0,R. Westbrook misses 2-pt layup from 1 ft,,17,13
53,1,4:32.0,,Defensive rebound by E. Moore,17,13
54,1,4:25.0,,Turnover by J. Noah (offensive goaltending),17,13
55,1,4:12.0,S. Adams makes 2-pt layup from 2 ft (assist by K. Durant),,19,13
56,1,4:01.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by J. Noah),19,16
57,1,3:50.0,Shooting foul by E. Moore (drawn by R. Westbrook),,19,16
58,1,3:50.0,R. Westbrook makes free throw 1 of 2,,20,16
59,1,3:50.0,K. Singler enters the game for K. Durant,,20,16
60,1,3:50.0,E. Freedom enters the game for S. Ibaka,,20,16
61,1,3:50.0,R. Westbrook makes free throw 2 of 2,,21,16
62,1,3:33.0,,P. Gasol misses 2-pt jump shot from 6 ft (block by S. Adams),21,16
63,1,3:28.0,Defensive rebound by D. Waiters,,21,16
64,1,3:18.0,Turnover by D. Waiters (bad pass),,21,16
65,1,3:02.0,,D. McDermott makes 2-pt jump shot from 20 ft (assist by J. Noah),21,18
66,1,2:47.0,R. Westbrook misses 2-pt jump shot from 18 ft,,21,18
67,1,2:46.0,,Defensive rebound by D. McDermott,21,18
68,1,2:35.0,,P. Gasol makes 2-pt jump shot from 5 ft,21,20
69,1,2:34.0,Oklahoma City full timeout,,21,20
70,1,2:22.0,K. Singler misses 2-pt jump shot from 4 ft (block by J. Noah),,21,20
71,1,2:20.0,,Defensive rebound by T. Snell,21,20
72,1,2:14.0,,E. Moore misses 2-pt jump shot from 15 ft,21,20
73,1,2:12.0,,Offensive rebound by J. Noah,21,20
74,1,2:12.0,,J. Noah makes 2-pt layup at rim,21,22
75,1,1:50.0,S. Adams misses 2-pt jump shot from 6 ft,,21,22
76,1,1:49.0,Offensive rebound by E. Freedom,,21,22
77,1,1:49.0,E. Freedom makes 2-pt layup from 2 ft,,23,22
78,1,1:49.0,Shooting foul by J. Noah (drawn by E. Freedom),,23,22
79,1,1:49.0,E. Freedom makes free throw 1 of 1,,24,22
80,1,1:36.0,,D. Rose enters the game for D. McDermott,24,22
81,1,1:24.0,,P. Gasol misses 2-pt layup from 1 ft,24,22
82,1,1:23.0,,Offensive rebound by J. Noah,24,22
83,1,1:23.0,,J. Noah misses 2-pt layup from 1 ft,24,22
84,1,1:23.0,Defensive rebound by Team,,24,22
85,1,1:11.0,R. Westbrook makes 2-pt jump shot from 20 ft,,26,22
86,1,0:58.0,,D. Rose misses 2-pt jump shot from 13 ft,26,22
87,1,0:57.0,,Offensive rebound by J. Noah,26,22
88,1,0:55.0,,D. Rose misses 2-pt jump shot from 8 ft,26,22
89,1,0:55.0,,Offensive rebound by P. Gasol,26,22
90,1,0:55.0,,Shooting foul by E. Freedom (drawn by P. Gasol),26,22
91,1,0:55.0,,P. Gasol misses free throw 1 of 2,26,22
92,1,0:55.0,,Offensive rebound by Team,26,22
93,1,0:55.0,N. Collison enters the game for S. Adams,,26,22
94,1,0:55.0,,P. Gasol misses free throw 2 of 2,26,22
95,1,0:54.0,Defensive rebound by E. Freedom,,26,22
96,1,0:40.0,K. Singler misses 3-pt jump shot from 23 ft,,26,22
97,1,0:39.0,,Defensive rebound by T. Snell,26,22
98,1,0:35.0,,Personal foul by K. Singler (drawn by T. Snell),26,22
99,1,0:35.0,,T. Snell makes free throw 1 of 2,26,23
100,1,0:35.0,,T. Gibson enters the game for P. Gasol,26,23
101,1,0:35.0,,T. Snell makes free throw 2 of 2,26,24
102,1,0:28.0,R. Westbrook misses 2-pt jump shot from 6 ft,,26,24
103,1,0:27.0,Offensive rebound by R. Westbrook,,26,24
104,1,0:27.0,R. Westbrook makes 2-pt layup from 2 ft,,28,24
105,1,0:07.0,,Shooting foul by D. Waiters (drawn by D. Rose),28,24
106,1,0:07.0,,D. Rose makes free throw 1 of 2,28,25
107,1,0:07.0,K. Durant enters the game for E. Freedom,,28,25
108,1,0:07.0,,D. Rose misses free throw 2 of 2,28,25
109,1,0:06.0,Defensive rebound by K. Durant,,28,25
110,1,0:00.0,K. Durant misses 2-pt jump shot from 8 ft,,28,25
111,1,0:00.0,Offensive rebound by Team,,28,25
112,2,11:50.0,,D. Rose misses 2-pt layup from 2 ft,28,25
113,2,11:48.0,Defensive rebound by D. Waiters,,28,25
114,2,11:30.0,D. Augustin misses 3-pt jump shot from 25 ft,,28,25
115,2,11:28.0,,Defensive rebound by D. Rose,28,25
116,2,11:15.0,,T. Gibson misses 2-pt hook shot from 3 ft,28,25
117,2,11:14.0,Defensive rebound by K. Durant,,28,25
118,2,11:04.0,K. Durant misses 2-pt layup from 2 ft,,28,25
119,2,11:03.0,,Defensive rebound by T. Snell,28,25
120,2,11:01.0,,Turnover by T. Snell (bad pass),28,25
121,2,10:50.0,D. Waiters misses 2-pt jump shot from 18 ft,,28,25
122,2,10:49.0,,Defensive rebound by T. Snell,28,25
123,2,10:35.0,,D. Rose misses 2-pt layup from 1 ft,28,25
124,2,10:34.0,Defensive rebound by D. Waiters,,28,25
125,2,10:28.0,S. Ibaka misses 2-pt jump shot from 20 ft,,28,25
126,2,10:27.0,,Defensive rebound by T. Gibson,28,25
127,2,10:21.0,,A. Brooks makes 3-pt jump shot from 25 ft,28,28
128,2,10:02.0,Shooting foul by A. Brooks (drawn by D. Augustin),,28,28
129,2,10:02.0,D. Augustin makes free throw 1 of 2,,29,28
130,2,10:02.0,A. Morrow enters the game for D. Waiters,,29,28
131,2,10:02.0,,J. Butler enters the game for T. Snell,29,28
132,2,10:02.0,D. Augustin makes free throw 2 of 2,,30,28
133,2,9:54.0,,D. Rose misses 2-pt jump shot from 20 ft,30,28
134,2,9:54.0,,Offensive rebound by Team,30,28
135,2,9:54.0,Loose ball foul by S. Ibaka (drawn by J. Noah),,30,28
136,2,9:38.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by T. Gibson),30,31
137,2,9:13.0,S. Ibaka misses 2-pt jump shot from 13 ft (block by T. Gibson),,30,31
138,2,9:11.0,,Defensive rebound by D. Rose,30,31
139,2,9:01.0,,T. Gibson makes 2-pt layup at rim (assist by J. Butler),30,33
140,2,9:01.0,,Shooting foul by S. Ibaka (drawn by T. Gibson),30,33
141,2,9:01.0,,T. Gibson makes free throw 1 of 1,30,34
142,2,8:44.0,Personal foul by T. Gibson (drawn by A. Morrow),,30,34
143,2,8:44.0,Oklahoma City full timeout,,30,34
144,2,8:35.0,K. Durant misses 2-pt jump shot from 10 ft,,30,34
145,2,8:34.0,,Defensive rebound by J. Noah,30,34
146,2,8:21.0,,Shooting foul by K. Durant (drawn by D. Rose),30,34
147,2,8:21.0,,D. Rose makes free throw 1 of 2,30,35
148,2,8:21.0,E. Freedom enters the game for N. Collison,,30,35
149,2,8:21.0,R. Westbrook enters the game for A. Morrow,,30,35
150,2,8:21.0,,D. Rose makes free throw 2 of 2,30,36
151,2,8:10.0,K. Durant makes 2-pt jump shot from 18 ft (assist by D. Augustin),,32,36
152,2,7:52.0,,A. Brooks makes 2-pt layup from 3 ft,32,38
153,2,7:38.0,K. Durant misses 2-pt jump shot from 17 ft,,32,38
154,2,7:37.0,,Defensive rebound by J. Butler,32,38
155,2,7:21.0,,T. Gibson makes 2-pt dunk at rim (assist by D. Rose),32,40
156,2,7:02.0,D. Augustin misses 2-pt jump shot from 6 ft,,32,40
157,2,7:00.0,,Defensive rebound by J. Noah,32,40
158,2,6:53.0,,A. Brooks misses 2-pt jump shot from 7 ft,32,40
159,2,6:52.0,Defensive rebound by D. Augustin,,32,40
160,2,6:42.0,R. Westbrook makes 2-pt jump shot from 9 ft,,34,40
161,2,6:27.0,,Shooting foul by E. Freedom (drawn by J. Butler),34,40
162,2,6:27.0,,J. Butler makes free throw 1 of 2,34,41
163,2,6:27.0,,N. Mirotić enters the game for J. Noah,34,41
164,2,6:27.0,,E. Moore enters the game for A. Brooks,34,41
165,2,6:27.0,,J. Butler makes free throw 2 of 2,34,42
166,2,6:17.0,Shooting foul by T. Gibson (drawn by K. Durant),,34,42
167,2,6:17.0,K. Durant makes free throw 1 of 2,,35,42
168,2,6:17.0,K. Durant misses free throw 2 of 2,,35,42
169,2,6:13.0,Offensive rebound by E. Freedom,,35,42
170,2,6:13.0,E. Freedom makes 2-pt layup from 2 ft,,37,42
171,2,5:57.0,,D. Rose misses 2-pt jump shot from 20 ft,37,42
172,2,5:55.0,Defensive rebound by E. Freedom,,37,42
173,2,5:46.0,S. Ibaka misses 2-pt jump shot from 18 ft,,37,42
174,2,5:45.0,,Defensive rebound by T. Gibson,37,42
175,2,5:36.0,,J. Butler makes 2-pt dunk at rim (assist by D. Rose),37,44
176,2,5:18.0,K. Durant misses 2-pt jump shot from 20 ft,,37,44
177,2,5:17.0,,Defensive rebound by T. Gibson,37,44
178,2,5:14.0,Violation by R. Westbrook (kicked ball),,37,44
179,2,5:14.0,,Chicago full timeout,37,44
180,2,5:14.0,S. Adams enters the game for E. Freedom,,37,44
181,2,5:02.0,,N. Mirotić misses 3-pt jump shot from 25 ft,37,44
182,2,5:01.0,Defensive rebound by D. Augustin,,37,44
183,2,4:48.0,K. Durant makes 2-pt jump shot from 19 ft (assist by S. Adams),,39,44
184,2,4:37.0,,D. Rose makes 2-pt layup from 1 ft (assist by N. Mirotić),39,46
185,2,4:20.0,S. Adams makes 2-pt jump shot from 8 ft (assist by K. Durant),,41,46
186,2,4:08.0,,Shooting foul by R. Westbrook (drawn by J. Butler),41,46
187,2,4:08.0,,J. Butler makes free throw 1 of 2,41,47
188,2,4:08.0,D. Waiters enters the game for D. Augustin,,41,47
189,2,4:08.0,,A. Brooks enters the game for D. Rose,41,47
190,2,4:08.0,,P. Gasol enters the game for T. Gibson,41,47
191,2,4:08.0,,J. Butler makes free throw 2 of 2,41,48
192,2,3:51.0,R. Westbrook makes 2-pt layup from 1 ft,,43,48
193,2,3:30.0,,Shooting foul by D. Waiters (drawn by J. Butler),43,48
194,2,3:30.0,,J. Butler makes free throw 1 of 2,43,49
195,2,3:30.0,,J. Butler makes free throw 2 of 2,43,50
196,2,3:22.0,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),,45,50
197,2,3:07.0,,Turnover by N. Mirotić (lost ball),45,50
198,2,2:52.0,S. Ibaka misses 2-pt jump shot from 11 ft,,45,50
199,2,2:51.0,,Defensive rebound by A. Brooks,45,50
200,2,2:35.0,,A. Brooks misses 3-pt jump shot from 24 ft,45,50
201,2,2:34.0,Defensive rebound by S. Ibaka,,45,50
202,2,2:27.0,K. Durant makes 2-pt jump shot from 14 ft (assist by R. Westbrook),,47,50
203,2,2:05.0,Oklahoma City full timeout,,47,50
204,2,2:05.0,,D. Rose enters the game for N. Mirotić,47,50
205,2,2:05.0,,J. Noah enters the game for A. Brooks,47,50
206,2,2:02.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by D. Rose),47,53
207,2,1:41.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,50,53
208,2,1:30.0,,D. Rose makes 2-pt layup from 2 ft,50,55
209,2,1:15.0,K. Durant misses 2-pt jump shot from 15 ft,,50,55
210,2,1:14.0,,Defensive rebound by D. Rose,50,55
211,2,0:58.0,,J. Butler misses 3-pt jump shot from 25 ft,50,55
212,2,0:55.0,,Offensive rebound by J. Noah,50,55
213,2,0:55.0,,P. Gasol misses 2-pt layup from 1 ft,50,55
214,2,0:54.0,Defensive rebound by S. Ibaka,,50,55
215,2,0:40.0,R. Westbrook misses 2-pt jump shot from 13 ft,,50,55
216,2,0:39.0,,Defensive rebound by P. Gasol,50,55
217,2,0:30.0,,D. Rose makes 2-pt layup from 1 ft,50,57
218,2,0:08.0,Turnover by R. Westbrook (bad pass),,50,57
219,2,0:08.0,,N. Mirotić enters the game for J. Noah,50,57
220,2,0:08.0,,D. McDermott enters the game for E. Moore,50,57
221,2,0:00.0,,J. Butler misses 2-pt jump shot from 20 ft,50,57
222,2,0:00.0,,Offensive rebound by Team,50,57
223,3,11:37.0,,D. Rose misses 2-pt jump shot from 4 ft,50,57
224,3,11:36.0,Defensive rebound by S. Adams,,50,57
225,3,11:28.0,Shooting foul by N. Mirotić (drawn by S. Ibaka),,50,57
226,3,11:28.0,S. Ibaka misses free throw 1 of 2,,50,57
227,3,11:28.0,Offensive rebound by Team,,50,57
228,3,11:28.0,S. Ibaka misses free throw 2 of 2,,50,57
229,3,11:26.0,,Defensive rebound by D. Rose,50,57
230,3,11:13.0,,Shooting block foul by R. Westbrook (drawn by D. McDermott),50,57
231,3,11:13.0,,D. McDermott makes free throw 1 of 2,50,58
232,3,11:13.0,,D. McDermott makes free throw 2 of 2,50,59
233,3,10:54.0,S. Adams makes 2-pt layup from 1 ft,,52,59
234,3,10:35.0,,J. Butler misses 2-pt layup from 1 ft,52,59
235,3,10:34.0,,Offensive rebound by N. Mirotić,52,59
236,3,10:34.0,,N. Mirotić makes 2-pt layup from 1 ft,52,61
237,3,10:17.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by R. Westbrook),,54,61
238,3,10:04.0,,Turnover by D. Rose (bad pass; steal by A. Roberson),54,61
239,3,10:00.0,R. Westbrook misses 2-pt layup from 1 ft (block by J. Butler),,54,61
240,3,10:00.0,,Defensive rebound by Team,54,61
241,3,9:43.0,,D. Rose misses 2-pt jump shot from 14 ft,54,61
242,3,9:42.0,Defensive rebound by S. Adams,,54,61
243,3,9:30.0,K. Durant misses 3-pt jump shot from 24 ft,,54,61
244,3,9:29.0,,Defensive rebound by N. Mirotić,54,61
245,3,9:24.0,,N. Mirotić misses 3-pt jump shot from 24 ft,54,61
246,3,9:22.0,,Offensive rebound by P. Gasol,54,61
247,3,9:17.0,,J. Butler misses 2-pt jump shot from 11 ft,54,61
248,3,9:16.0,Defensive rebound by R. Westbrook,,54,61
249,3,9:08.0,K. Durant misses 2-pt layup at rim,,54,61
250,3,9:05.0,Offensive rebound by S. Ibaka,,54,61
251,3,9:00.0,Turnover by R. Westbrook (bad pass; steal by P. Gasol),,54,61
252,3,8:57.0,,D. McDermott makes 2-pt layup at rim (assist by J. Butler),54,63
253,3,8:33.0,S. Ibaka misses 2-pt jump shot from 20 ft,,54,63
254,3,8:32.0,,Defensive rebound by N. Mirotić,54,63
255,3,8:24.0,,N. Mirotić misses 3-pt jump shot from 24 ft,54,63
256,3,8:23.0,Defensive rebound by R. Westbrook,,54,63
257,3,8:16.0,Shooting foul by D. Rose (drawn by R. Westbrook),,54,63
258,3,8:16.0,R. Westbrook makes free throw 1 of 2,,55,63
259,3,8:16.0,R. Westbrook makes free throw 2 of 2,,56,63
260,3,8:03.0,,J. Butler misses 2-pt jump shot from 17 ft,56,63
261,3,8:02.0,Defensive rebound by R. Westbrook,,56,63
262,3,7:55.0,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,59,63
263,3,7:53.0,,Chicago full timeout,59,63
264,3,7:53.0,,J. Noah enters the game for N. Mirotić,59,63
265,3,7:39.0,,P. Gasol misses 2-pt layup from 2 ft (block by S. Ibaka),59,63
266,3,7:39.0,,Offensive rebound by Team,59,63
267,3,7:33.0,,D. Rose makes 2-pt jump shot from 15 ft (assist by P. Gasol),59,65
268,3,7:07.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by A. Roberson),,61,65
269,3,6:50.0,,D. Rose makes 2-pt layup from 2 ft,61,67
270,3,6:33.0,K. Durant makes 2-pt jump shot from 13 ft,,63,67
271,3,6:21.0,,Turnover by D. Rose (bad pass),63,67
272,3,6:09.0,R. Westbrook misses 3-pt jump shot from 24 ft,,63,67
273,3,6:08.0,,Defensive rebound by P. Gasol,63,67
274,3,5:51.0,,D. Rose makes 2-pt layup from 1 ft,63,69
275,3,5:38.0,Turnover by S. Ibaka (bad pass; steal by J. Butler),,63,69
276,3,5:19.0,,D. McDermott misses 3-pt jump shot from 26 ft,63,69
277,3,5:18.0,Defensive rebound by S. Ibaka,,63,69
278,3,4:59.0,A. Roberson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,66,69
279,3,4:48.0,,J. Butler misses 2-pt layup from 2 ft,66,69
280,3,4:47.0,Defensive rebound by S. Adams,,66,69
281,3,4:41.0,R. Westbrook makes 2-pt layup from 1 ft,,68,69
282,3,4:16.0,,J. Butler misses 2-pt jump shot from 16 ft,68,69
283,3,4:15.0,Defensive rebound by S. Adams,,68,69
284,3,4:11.0,,Offensive charge foul by K. Durant (drawn by J. Butler),68,69
285,3,4:11.0,Turnover by K. Durant (offensive foul),,68,69
286,3,4:11.0,,T. Snell enters the game for D. McDermott,68,69
287,3,3:56.0,,J. Noah makes 2-pt layup from 2 ft (assist by T. Snell),68,71
288,3,3:37.0,S. Ibaka misses 2-pt jump shot from 19 ft,,68,71
289,3,3:35.0,,Defensive rebound by T. Snell,68,71
290,3,3:32.0,,T. Snell misses 2-pt layup from 2 ft (block by S. Ibaka),68,71
291,3,3:31.0,Defensive rebound by S. Adams,,68,71
292,3,3:21.0,K. Durant makes 2-pt jump shot from 14 ft,,70,71
293,3,3:21.0,Shooting foul by J. Butler (drawn by K. Durant),,70,71
294,3,3:21.0,E. Freedom enters the game for S. Adams,,70,71
295,3,3:21.0,D. Augustin enters the game for R. Westbrook,,70,71
296,3,3:21.0,K. Durant makes free throw 1 of 1,,71,71
297,3,3:00.0,,Shooting foul by A. Roberson (drawn by P. Gasol),71,71
298,3,3:00.0,,P. Gasol misses free throw 1 of 2,71,71
299,3,3:00.0,,Offensive rebound by Team,71,71
300,3,3:00.0,,A. Brooks enters the game for D. Rose,71,71
301,3,3:00.0,,P. Gasol makes free throw 2 of 2,71,72
302,3,2:40.0,E. Freedom misses 2-pt jump shot from 7 ft,,71,72
303,3,2:38.0,Offensive rebound by A. Roberson,,71,72
304,3,2:38.0,A. Roberson misses 2-pt layup from 1 ft,,71,72
305,3,2:37.0,,Defensive rebound by J. Noah,71,72
306,3,2:30.0,,T. Snell misses 3-pt jump shot from 25 ft,71,72
307,3,2:28.0,Defensive rebound by D. Augustin,,71,72
308,3,2:19.0,K. Durant misses 2-pt layup from 1 ft (block by P. Gasol),,71,72
309,3,2:17.0,,Defensive rebound by P. Gasol,71,72
310,3,2:12.0,,A. Brooks misses 2-pt layup at rim (block by D. Augustin),71,72
311,3,2:09.0,,Offensive rebound by A. Brooks,71,72
312,3,2:06.0,,T. Snell misses 3-pt jump shot from 22 ft,71,72
313,3,2:05.0,Defensive rebound by A. Roberson,,71,72
314,3,2:00.0,D. Augustin misses 2-pt layup from 1 ft,,71,72
315,3,1:59.0,,Defensive rebound by P. Gasol,71,72
316,3,1:48.0,,A. Brooks misses 3-pt jump shot from 24 ft,71,72
317,3,1:47.0,Defensive rebound by E. Freedom,,71,72
318,3,1:40.0,Personal foul by T. Snell (drawn by K. Durant),,71,72
319,3,1:40.0,Oklahoma City full timeout,,71,72
320,3,1:40.0,,T. Gibson enters the game for P. Gasol,71,72
321,3,1:40.0,,E. Moore enters the game for T. Snell,71,72
322,3,1:40.0,N. Collison enters the game for S. Ibaka,,71,72
323,3,1:40.0,D. Waiters enters the game for A. Roberson,,71,72
324,3,1:24.0,K. Durant misses 3-pt jump shot from 30 ft,,71,72
325,3,1:22.0,Offensive rebound by E. Freedom,,71,72
326,3,1:22.0,E. Freedom misses 2-pt layup from 1 ft (block by E. Moore),,71,72
327,3,1:20.0,,Defensive rebound by E. Moore,71,72
328,3,1:02.0,,J. Butler makes 2-pt layup from 2 ft,71,74
329,3,0:48.0,K. Durant makes 2-pt jump shot from 14 ft (assist by E. Freedom),,73,74
330,3,0:25.0,,A. Brooks makes 2-pt hook shot from 6 ft (assist by T. Gibson),73,76
331,3,0:01.0,Turnover by K. Durant (bad pass; steal by E. Moore),,73,76
332,4,11:43.0,E. Freedom makes 2-pt hook shot from 4 ft,,75,76
333,4,11:29.0,,Personal foul by N. Collison (drawn by T. Gibson),75,76
334,4,11:15.0,,A. Brooks makes 2-pt layup from 1 ft,75,78
335,4,10:55.0,D. Augustin makes 2-pt layup from 1 ft,,77,78
336,4,10:45.0,,J. Noah misses 2-pt jump shot from 4 ft (block by E. Freedom),77,78
337,4,10:45.0,,Offensive rebound by Team,77,78
338,4,10:42.0,,Personal foul by D. Waiters (drawn by E. Moore),77,78
339,4,10:35.0,,T. Gibson makes 2-pt dunk at rim (assist by J. Noah),77,80
340,4,10:08.0,Turnover by N. Collison (traveling),,77,80
341,4,9:55.0,,T. Gibson makes 2-pt jump shot from 16 ft (assist by J. Noah),77,82
342,4,9:39.0,E. Freedom misses 2-pt jump shot from 20 ft,,77,82
343,4,9:38.0,,Defensive rebound by E. Moore,77,82
344,4,9:34.0,,Personal foul by N. Collison (drawn by E. Moore),77,82
345,4,9:34.0,R. Westbrook enters the game for D. Augustin,,77,82
346,4,9:34.0,S. Ibaka enters the game for N. Collison,,77,82
347,4,9:34.0,,D. Rose enters the game for A. Brooks,77,82
348,4,9:27.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by D. Rose),77,85
349,4,9:11.0,Turnover by E. Freedom (offensive goaltending),,77,85
350,4,8:51.0,,D. Rose makes 2-pt jump shot from 13 ft,77,87
351,4,8:48.0,Oklahoma City full timeout,,77,87
352,4,8:39.0,Personal foul by J. Noah (drawn by R. Westbrook),,77,87
353,4,8:31.0,Shooting foul by J. Noah (drawn by E. Freedom),,77,87
354,4,8:31.0,,Violation by Team (delay of game),77,87
355,4,8:31.0,E. Freedom makes free throw 1 of 2,,78,87
356,4,8:31.0,,J. Butler enters the game for E. Moore,78,87
357,4,8:31.0,K. Durant enters the game for A. Morrow,,78,87
358,4,8:31.0,E. Freedom makes free throw 2 of 2,,79,87
359,4,8:14.0,,D. Rose misses 2-pt jump shot from 13 ft,79,87
360,4,8:13.0,Defensive rebound by R. Westbrook,,79,87
361,4,8:02.0,K. Durant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,82,87
362,4,7:46.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by T. Gibson),82,90
363,4,7:18.0,K. Durant misses 2-pt layup from 2 ft,,82,90
364,4,7:17.0,Offensive rebound by E. Freedom,,82,90
365,4,7:17.0,E. Freedom misses 2-pt layup from 1 ft,,82,90
366,4,7:15.0,Offensive rebound by R. Westbrook,,82,90
367,4,7:05.0,Shooting foul by J. Butler (drawn by E. Freedom),,82,90
368,4,7:05.0,E. Freedom makes free throw 1 of 2,,83,90
369,4,7:05.0,E. Freedom makes free throw 2 of 2,,84,90
370,4,6:46.0,,J. Noah misses 2-pt layup from 2 ft (block by K. Durant),84,90
371,4,6:45.0,Defensive rebound by K. Durant,,84,90
372,4,6:29.0,Personal foul by D. McDermott (drawn by E. Freedom),,84,90
373,4,6:14.0,K. Durant misses 3-pt jump shot from 27 ft,,84,90
374,4,6:13.0,Offensive rebound by D. Waiters,,84,90
375,4,6:04.0,Shooting foul by J. Noah (drawn by R. Westbrook),,84,90
376,4,6:04.0,R. Westbrook makes free throw 1 of 2,,85,90
377,4,6:04.0,,P. Gasol enters the game for J. Noah,85,90
378,4,6:04.0,R. Westbrook makes free throw 2 of 2,,86,90
379,4,5:46.0,,J. Butler misses 2-pt jump shot from 16 ft,86,90
380,4,5:45.0,Defensive rebound by D. Waiters,,86,90
381,4,5:41.0,K. Durant makes 2-pt dunk at rim (assist by D. Waiters),,88,90
382,4,5:41.0,,Chicago full timeout,88,90
383,4,5:41.0,,E. Moore enters the game for D. McDermott,88,90
384,4,5:20.0,,D. Rose misses 2-pt jump shot from 16 ft,88,90
385,4,5:19.0,Defensive rebound by R. Westbrook,,88,90
386,4,5:07.0,Shooting foul by P. Gasol (drawn by K. Durant),,88,90
387,4,5:07.0,K. Durant makes free throw 1 of 2,,89,90
