,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
63,1,1:37.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by S. Blake),,23,21
64,1,1:23.0,,Personal foul by S. Johnson,23,21
65,1,1:23.0,,R. Jefferson enters the game for J. Smith,23,21
66,1,1:15.0,,M. Dellavedova makes 2-pt jump shot from 8 ft,23,23
67,1,1:02.0,Personal foul by R. Jefferson,,23,23
68,1,1:02.0,,K. Irving enters the game for L. James,23,23
69,1,0:47.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,23,23
70,1,0:46.0,,Defensive rebound by I. Shumpert,23,23
71,1,0:36.0,,K. Irving makes 2-pt jump shot from 18 ft (assist by T. Thompson),23,25
72,1,0:27.0,Personal foul by R. Jefferson,,23,25
73,1,0:27.0,M. Morris makes free throw 1 of 2,,24,25
74,1,0:27.0,M. Morris makes free throw 2 of 2,,25,25
75,1,0:02.0,,K. Irving misses 2-pt layup from 1 ft,25,25
76,1,0:02.0,,Offensive rebound by Team,25,25
77,1,0:02.0,,L. James enters the game for R. Jefferson,25,25
78,1,0:02.0,,J. Smith enters the game for I. Shumpert,25,25
79,1,0:00.0,,L. James makes 2-pt layup from 1 ft (assist by K. Irving),25,27
80,2,11:44.0,,K. Irving misses 2-pt jump shot from 10 ft,25,27
81,2,11:42.0,Defensive rebound by T. Harris,,25,27
82,2,11:30.0,T. Harris misses 3-pt jump shot from 26 ft,,25,27
83,2,11:29.0,,Defensive rebound by K. Irving,25,27
84,2,11:11.0,,I. Shumpert misses 3-pt jump shot from 24 ft,25,27
85,2,11:11.0,,Offensive rebound by K. Irving,25,27
86,2,11:07.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,25,27
87,2,11:07.0,Defensive rebound by S. Johnson,,25,27
88,2,10:58.0,R. Bullock makes 2-pt jump shot from 22 ft (assist by S. Blake),,27,27
89,2,10:42.0,,K. Irving makes 3-pt jump shot from 28 ft,27,30
90,2,10:18.0,S. Johnson makes 3-pt jump shot from 25 ft (assist by R. Bullock),,30,30
91,2,10:03.0,,K. Irving misses 2-pt jump shot from 15 ft,30,30
92,2,10:02.0,Defensive rebound by S. Johnson,,30,30
93,2,9:59.0,A. Baynes makes 2-pt layup from 1 ft (assist by S. Blake),,32,30
94,2,9:59.0,Shooting foul by T. Mozgov (drawn by A. Baynes),,32,30
95,2,9:59.0,A. Baynes makes free throw 1 of 1,,33,30
96,2,9:39.0,,R. Jefferson misses 2-pt layup from 2 ft,33,30
97,2,9:38.0,Defensive rebound by T. Harris,,33,30
98,2,9:35.0,Turnover by S. Blake (bad pass),,33,30
99,2,9:21.0,,K. Irving makes 2-pt layup from 1 ft,33,32
100,2,9:21.0,,Shooting foul by S. Blake (drawn by K. Irving),33,32
101,2,9:21.0,,K. Irving makes free throw 1 of 1,33,33
102,2,9:09.0,T. Harris misses 2-pt layup from 3 ft (block by T. Mozgov),,33,33
103,2,9:09.0,,Defensive rebound by Team,33,33
104,2,8:51.0,,K. Irving misses 2-pt jump shot from 7 ft,33,33
105,2,8:51.0,Defensive rebound by S. Johnson,,33,33
106,2,8:32.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by S. Blake),,36,33
107,2,8:13.0,,T. Mozgov misses 2-pt jump shot from 15 ft,36,33
108,2,8:13.0,Defensive rebound by S. Blake,,36,33
109,2,8:02.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by S. Blake),,39,33
110,2,8:02.0,,Cleveland full timeout,39,33
111,2,8:02.0,,K. Love enters the game for I. Shumpert,39,33
112,2,8:02.0,,L. James enters the game for R. Jefferson,39,33
113,2,7:37.0,,L. James misses 3-pt jump shot from 30 ft,39,33
114,2,7:36.0,,Offensive rebound by Team,39,33
115,2,7:26.0,,K. Love makes 2-pt jump shot from 14 ft,39,35
116,2,7:26.0,,Shooting foul by R. Bullock (drawn by K. Love),39,35
117,2,7:26.0,,J. Smith enters the game for M. Dellavedova,39,35
118,2,7:26.0,M. Morris enters the game for S. Johnson,,39,35
119,2,7:26.0,R. Jackson enters the game for S. Blake,,39,35
120,2,7:26.0,,T. Thompson enters the game for T. Mozgov,39,35
121,2,7:26.0,,K. Love makes free throw 1 of 1,39,36
122,2,7:07.0,M. Morris misses 2-pt jump shot from 16 ft,,39,36
123,2,7:06.0,,Defensive rebound by L. James,39,36
124,2,6:48.0,,K. Love misses 2-pt layup from 3 ft,39,36
125,2,6:47.0,,Offensive rebound by K. Love,39,36
126,2,6:47.0,,K. Love makes 2-pt layup from 3 ft,39,38
127,2,6:24.0,Turnover by T. Harris (lost ball; steal by L. James),,39,38
128,2,6:17.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by J. Smith),39,41
129,2,6:07.0,Detroit full timeout,,39,41
130,2,6:07.0,A. Drummond enters the game for R. Bullock,,39,41
131,2,6:07.0,K. Caldwell-Pope enters the game for A. Baynes,,39,41
132,2,5:55.0,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),,42,41
133,2,5:44.0,,Shooting foul by R. Jackson (drawn by K. Love),42,41
134,2,5:44.0,,K. Love makes free throw 1 of 2,42,42
135,2,5:44.0,,K. Love makes free throw 2 of 2,42,43
136,2,5:22.0,A. Drummond makes 2-pt hook shot from 7 ft,,44,43
137,2,4:57.0,,K. Love misses 2-pt layup at rim,44,43
138,2,4:57.0,,Offensive rebound by Team,44,43
139,2,4:57.0,Loose ball foul by A. Drummond,,44,43
140,2,4:51.0,,K. Love misses 2-pt layup from 3 ft (block by T. Harris),44,43
141,2,4:49.0,,Offensive rebound by K. Love,44,43
142,2,4:47.0,,K. Love makes 2-pt layup from 3 ft,44,45
143,2,4:37.0,Personal foul by T. Thompson,,44,45
144,2,4:37.0,,M. Dellavedova enters the game for K. Irving,44,45
145,2,4:27.0,M. Morris makes 3-pt jump shot from 25 ft,,47,45
146,2,4:03.0,,L. James makes 2-pt layup from 1 ft (assist by M. Dellavedova),47,47
147,2,3:52.0,Personal foul by M. Dellavedova,,47,47
148,2,3:39.0,R. Jackson misses 3-pt jump shot from 27 ft,,47,47
149,2,3:38.0,Offensive rebound by A. Drummond,,47,47
150,2,3:35.0,A. Drummond misses 2-pt layup from 1 ft,,47,47
151,2,3:32.0,,Defensive rebound by K. Love,47,47
152,2,3:23.0,,L. James misses 2-pt layup from 2 ft,47,47
153,2,3:21.0,Defensive rebound by T. Harris,,47,47
154,2,3:12.0,A. Drummond misses 2-pt hook shot from 11 ft,,47,47
155,2,3:10.0,,Defensive rebound by K. Love,47,47
156,2,3:04.0,,K. Love misses 3-pt jump shot from 23 ft,47,47
157,2,3:04.0,,Offensive rebound by T. Thompson,47,47
158,2,2:53.0,,L. James misses 2-pt layup from 1 ft,47,47
159,2,2:52.0,Defensive rebound by A. Drummond,,47,47
160,2,2:44.0,M. Morris makes 3-pt jump shot from 24 ft (assist by R. Jackson),,50,47
161,2,2:16.0,,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),50,50
162,2,2:00.0,Personal foul by M. Dellavedova,,50,50
163,2,2:00.0,Official timeout,,50,50
164,2,2:00.0,S. Blake enters the game for R. Jackson,,50,50
165,2,2:00.0,,K. Irving enters the game for T. Thompson,50,50
166,2,2:00.0,,I. Shumpert enters the game for M. Dellavedova,50,50
167,2,2:00.0,Inbound foul by L. James,,50,50
168,2,2:00.0,M. Morris makes free throw 1 of 2,,51,50
169,2,2:00.0,M. Morris makes free throw 2 of 2,,52,50
170,2,1:49.0,,J. Smith makes 2-pt layup from 1 ft (assist by L. James),52,52
171,2,1:40.0,Personal foul by K. Irving,,52,52
172,2,1:40.0,S. Blake misses free throw 1 of 2,,52,52
173,2,1:40.0,Offensive rebound by Team,,52,52
174,2,1:40.0,S. Blake makes free throw 2 of 2,,53,52
175,2,1:21.0,,K. Love misses 2-pt jump shot from 18 ft,53,52
176,2,1:21.0,,Offensive rebound by I. Shumpert,53,52
177,2,1:12.0,,Personal foul by M. Morris,53,52
178,2,1:12.0,,K. Love makes free throw 1 of 2,53,53
179,2,1:12.0,,K. Love misses free throw 2 of 2,53,53
180,2,1:11.0,Defensive rebound by S. Blake,,53,53
181,2,0:55.0,T. Harris makes 2-pt layup from 1 ft (assist by M. Morris),,55,53
182,2,0:49.0,,Cleveland full timeout,55,53
183,2,0:41.0,,K. Love misses 2-pt jump shot from 22 ft,55,53
184,2,0:40.0,Defensive rebound by A. Drummond,,55,53
185,2,0:30.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by M. Morris),,58,53
186,2,0:07.0,,J. Smith misses 3-pt jump shot from 23 ft,58,53
187,2,0:06.0,,Offensive rebound by Team,58,53
188,2,0:06.0,,Turnover by Team (shot clock),58,53
189,2,0:01.0,Turnover by S. Blake (lost ball; steal by K. Irving),,58,53
190,3,11:44.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),58,56
191,3,11:25.0,A. Drummond misses 2-pt hook shot from 11 ft,,58,56
192,3,11:23.0,,Defensive rebound by K. Love,58,56
193,3,11:16.0,,K. Irving makes 2-pt jump shot from 14 ft,58,58
194,3,11:03.0,Turnover by T. Harris (bad pass; steal by L. James),,58,58
195,3,10:56.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by L. James),58,61
196,3,10:43.0,Personal foul by J. Smith,,58,61
197,3,10:27.0,T. Harris makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),,61,61
198,3,10:09.0,,Turnover by K. Irving (bad pass; steal by M. Morris),61,61
199,3,9:57.0,M. Morris misses 3-pt jump shot from 23 ft,,61,61
200,3,9:56.0,,Defensive rebound by K. Love,61,61
201,3,9:32.0,,J. Smith misses 3-pt jump shot from 29 ft,61,61
202,3,9:32.0,,Offensive rebound by K. Love,61,61
203,3,9:26.0,,K. Love makes 2-pt jump shot from 5 ft,61,63
204,3,9:11.0,R. Jackson makes 2-pt jump shot from 14 ft,,63,63
205,3,9:11.0,Loose ball foul by A. Drummond,,63,63
206,3,8:58.0,,L. James makes 2-pt jump shot from 19 ft (assist by J. Smith),63,65
207,3,8:39.0,T. Harris misses 3-pt jump shot from 24 ft,,63,65
208,3,8:39.0,,Defensive rebound by T. Thompson,63,65
209,3,8:26.0,,K. Irving misses 3-pt jump shot from 24 ft,63,65
210,3,8:26.0,Defensive rebound by A. Drummond,,63,65
211,3,8:11.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,63,65
212,3,8:09.0,Offensive rebound by A. Drummond,,63,65
213,3,8:09.0,A. Drummond makes 2-pt layup at rim,,65,65
214,3,7:41.0,,J. Smith misses 3-pt jump shot from 25 ft,65,65
215,3,7:40.0,Defensive rebound by T. Harris,,65,65
216,3,7:31.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,67,65
217,3,7:14.0,,L. James misses 3-pt jump shot from 25 ft,67,65
218,3,7:14.0,Defensive rebound by A. Drummond,,67,65
219,3,6:51.0,Turnover by Team (shot clock),,67,65
220,3,6:51.0,,Cleveland full timeout,67,65
221,3,6:38.0,,K. Love makes 2-pt jump shot from 6 ft (assist by L. James),67,67
222,3,6:23.0,M. Morris misses 2-pt jump shot from 15 ft,,67,67
223,3,6:22.0,,Defensive rebound by K. Love,67,67
224,3,6:03.0,,K. Irving makes 2-pt jump shot from 10 ft,67,69
225,3,5:34.0,A. Drummond misses 2-pt jump shot from 7 ft,,67,69
226,3,5:33.0,,Defensive rebound by L. James,67,69
227,3,5:17.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Irving),67,72
228,3,5:01.0,A. Drummond makes 2-pt jump shot from 11 ft (assist by R. Jackson),,69,72
229,3,4:47.0,,Personal foul by M. Morris,69,72
230,3,4:47.0,S. Johnson enters the game for T. Harris,,69,72
231,3,4:42.0,,J. Smith misses 2-pt jump shot from 20 ft,69,72
232,3,4:40.0,Defensive rebound by S. Johnson,,69,72
233,3,4:28.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,,71,72
234,3,3:59.0,,K. Irving misses 2-pt layup at rim,71,72
235,3,3:56.0,,Offensive rebound by T. Thompson,71,72
236,3,3:56.0,,T. Thompson makes 2-pt dunk at rim,71,74
237,3,3:37.0,S. Johnson makes 3-pt jump shot from 23 ft (assist by M. Morris),,74,74
238,3,3:12.0,,K. Love misses 2-pt jump shot from 6 ft (block by A. Drummond),74,74
239,3,3:09.0,Defensive rebound by A. Drummond,,74,74
240,3,3:04.0,S. Johnson misses 2-pt jump shot from 9 ft,,74,74
241,3,3:04.0,Offensive rebound by A. Drummond,,74,74
242,3,2:53.0,Turnover by R. Jackson (lost ball; steal by J. Smith),,74,74
243,3,2:45.0,,K. Irving misses 3-pt jump shot from 24 ft,74,74
244,3,2:43.0,Defensive rebound by K. Caldwell-Pope,,74,74
245,3,2:40.0,K. Caldwell-Pope misses 2-pt layup at rim,,74,74
246,3,2:40.0,,Defensive rebound by Team,74,74
247,3,2:40.0,Loose ball foul by S. Johnson,,74,74
248,3,2:40.0,Detroit full timeout,,74,74
249,3,2:40.0,S. Blake enters the game for R. Jackson,,74,74
250,3,2:40.0,,M. Dellavedova enters the game for K. Love,74,74
251,3,2:29.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,74,74
252,3,2:28.0,Defensive rebound by A. Drummond,,74,74
253,3,2:15.0,A. Drummond makes 2-pt hook shot from 10 ft (assist by K. Caldwell-Pope),,76,74
254,3,1:52.0,,L. James misses 3-pt jump shot from 23 ft,76,74
255,3,1:52.0,Defensive rebound by S. Johnson,,76,74
256,3,1:40.0,A. Drummond misses 2-pt hook shot from 11 ft,,76,74
257,3,1:39.0,,Defensive rebound by M. Dellavedova,76,74
258,3,1:21.0,,K. Irving misses 3-pt jump shot from 25 ft,76,74
259,3,1:21.0,Defensive rebound by S. Johnson,,76,74
260,3,1:15.0,Offensive foul by M. Morris (drawn by J. Smith),,76,74
261,3,1:15.0,Turnover by M. Morris (offensive foul),,76,74
262,3,1:15.0,,I. Shumpert enters the game for L. James,76,74
263,3,0:55.0,,I. Shumpert makes 2-pt jump shot from 21 ft (assist by K. Irving),76,76
264,3,0:38.0,Personal foul by M. Dellavedova,,76,76
265,3,0:35.0,Personal foul by I. Shumpert,,76,76
266,3,0:35.0,A. Drummond misses free throw 1 of 2,,76,76
267,3,0:35.0,Offensive rebound by Team,,76,76
268,3,0:35.0,A. Drummond makes free throw 2 of 2,,77,76
269,3,0:28.0,,K. Irving misses 2-pt layup from 2 ft,77,76
270,3,0:28.0,Defensive rebound by Team,,77,76
271,3,0:28.0,,Loose ball foul by T. Thompson,77,76
272,3,0:28.0,K. Caldwell-Pope makes free throw 1 of 2,,78,76
273,3,0:28.0,K. Caldwell-Pope misses free throw 2 of 2,,78,76
274,3,0:27.0,,Defensive rebound by M. Dellavedova,78,76
275,3,0:08.0,,Personal foul by S. Blake,78,76
276,3,0:02.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,78,76
277,3,0:01.0,Defensive rebound by A. Drummond,,78,76
278,3,0:00.0,A. Drummond misses 3-pt jump shot from 82 ft,,78,76
279,3,0:00.0,Offensive rebound by Team,,78,76
280,4,11:38.0,T. Harris makes 2-pt jump shot from 12 ft,,80,76
281,4,11:11.0,,K. Love misses 2-pt jump shot from 11 ft,80,76
282,4,11:09.0,Defensive rebound by S. Johnson,,80,76
283,4,11:04.0,R. Bullock makes 3-pt jump shot from 26 ft (assist by S. Blake),,83,76
284,4,11:04.0,,Cleveland full timeout,83,76
285,4,11:04.0,,L. James enters the game for T. Thompson,83,76
286,4,10:52.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by K. Love),83,79
287,4,10:31.0,T. Harris misses 2-pt hook shot from 9 ft,,83,79
288,4,10:30.0,,Defensive rebound by L. James,83,79
289,4,10:06.0,,M. Dellavedova makes 2-pt jump shot from 23 ft (assist by R. Jefferson),83,81
290,4,9:46.0,Turnover by S. Blake (traveling),,83,81
291,4,9:32.0,,Personal foul by S. Johnson,83,81
292,4,9:23.0,,M. Dellavedova misses 2-pt jump shot from 3 ft,83,81
293,4,9:23.0,,Offensive rebound by L. James,83,81
294,4,9:23.0,,L. James makes 2-pt layup from 1 ft,83,83
295,4,9:23.0,Detroit full timeout,,83,83
296,4,9:23.0,A. Drummond enters the game for S. Blake,,83,83
297,4,9:23.0,R. Jackson enters the game for A. Baynes,,83,83
298,4,9:05.0,R. Jackson misses 3-pt jump shot from 25 ft,,83,83
299,4,9:05.0,Offensive rebound by Team,,83,83
300,4,9:05.0,,Loose ball foul by K. Love,83,83
301,4,8:55.0,A. Drummond makes 2-pt jump shot from 8 ft (assist by R. Jackson),,85,83
302,4,8:35.0,,Shooting foul by S. Johnson (drawn by M. Dellavedova),85,83
303,4,8:35.0,,M. Dellavedova misses free throw 1 of 2,85,83
304,4,8:35.0,,Offensive rebound by Team,85,83
305,4,8:35.0,,M. Dellavedova makes free throw 2 of 2,85,84
306,4,8:19.0,R. Jackson misses 2-pt layup from 1 ft (block by L. James),,85,84
307,4,8:17.0,,Defensive rebound by K. Love,85,84
308,4,8:15.0,,Shooting foul by R. Bullock (drawn by L. James),85,84
309,4,8:15.0,,L. James makes free throw 1 of 2,85,85
310,4,8:15.0,K. Caldwell-Pope enters the game for S. Johnson,,85,85
311,4,8:15.0,M. Morris enters the game for R. Bullock,,85,85
312,4,8:15.0,,L. James makes free throw 2 of 2,85,86
313,4,7:52.0,T. Harris misses 2-pt jump shot from 10 ft (block by L. James),,85,86
314,4,7:50.0,,Defensive rebound by R. Jefferson,85,86
315,4,7:39.0,,R. Jefferson makes 2-pt jump shot from 21 ft (assist by L. James),85,88
316,4,7:15.0,M. Morris misses 2-pt jump shot from 19 ft,,85,88
317,4,7:14.0,,Defensive rebound by K. Love,85,88
318,4,7:06.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,85,88
319,4,7:06.0,Defensive rebound by T. Harris,,85,88
320,4,6:47.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,85,88
321,4,6:45.0,,Defensive rebound by L. James,85,88
322,4,6:37.0,,R. Jefferson misses 3-pt jump shot from 25 ft,85,88
323,4,6:36.0,Defensive rebound by T. Harris,,85,88
324,4,6:29.0,R. Jackson makes 3-pt jump shot from 26 ft,,88,88
325,4,6:28.0,,Cleveland full timeout,88,88
326,4,6:28.0,,K. Irving enters the game for M. Dellavedova,88,88
327,4,6:11.0,,Turnover by L. James (bad pass; steal by R. Jackson),88,88
328,4,6:03.0,M. Morris misses 3-pt jump shot from 24 ft,,88,88
329,4,6:01.0,Offensive rebound by M. Morris,,88,88
330,4,5:51.0,A. Drummond misses 2-pt jump shot from 6 ft,,88,88
331,4,5:51.0,,Defensive rebound by K. Love,88,88
332,4,5:40.0,,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),88,91
333,4,5:20.0,,J. Smith enters the game for R. Jefferson,88,91
334,4,5:16.0,R. Jackson makes 2-pt layup at rim (assist by M. Morris),,90,91
335,4,4:48.0,,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),90,94
336,4,4:32.0,Shooting foul by K. Irving (drawn by K. Caldwell-Pope),,90,94
337,4,4:32.0,K. Caldwell-Pope makes free throw 1 of 2,,91,94
338,4,4:32.0,K. Caldwell-Pope makes free throw 2 of 2,,92,94
339,4,4:17.0,,K. Irving misses 3-pt jump shot from 25 ft,92,94
340,4,4:16.0,,Offensive rebound by J. Smith,92,94
341,4,4:11.0,,Turnover by K. Love (bad pass; steal by T. Harris),92,94
342,4,4:04.0,T. Harris misses 2-pt layup from 1 ft (block by K. Irving),,92,94
343,4,4:02.0,,Defensive rebound by I. Shumpert,92,94
344,4,4:00.0,,Shooting foul by K. Caldwell-Pope (drawn by L. James),92,94
345,4,4:00.0,,L. James makes free throw 1 of 2,92,95
346,4,4:00.0,,L. James makes free throw 2 of 2,92,96
347,4,3:50.0,Personal foul by L. James,,92,96
348,4,3:38.0,Personal foul by K. Love,,92,96
349,4,3:24.0,R. Jackson misses 2-pt jump shot from 13 ft,,92,96
350,4,3:24.0,,Defensive rebound by K. Irving,92,96
351,4,3:24.0,Technical foul by R. Jackson,,92,96
352,4,3:24.0,,K. Irving makes technical free throw,92,97
353,4,3:12.0,,K. Love misses 3-pt jump shot from 24 ft,92,97
354,4,3:12.0,,Offensive rebound by Team,92,97
355,4,2:58.0,,Shooting foul by A. Drummond (drawn by K. Irving),92,97
356,4,2:58.0,,K. Irving misses free throw 1 of 2,92,97
357,4,2:58.0,,Offensive rebound by Team,92,97
358,4,2:58.0,A. Baynes enters the game for A. Drummond,,92,97
359,4,2:58.0,,K. Irving makes free throw 2 of 2,92,98
360,4,2:50.0,R. Jackson makes 2-pt layup at rim,,94,98
361,4,2:50.0,Shooting foul by I. Shumpert (drawn by R. Jackson),,94,98
362,4,2:50.0,R. Jackson makes free throw 1 of 1,,95,98
363,4,2:35.0,,K. Irving makes 2-pt layup from 1 ft,95,100
364,4,2:35.0,Detroit full timeout,,95,100
365,4,2:27.0,Personal foul by L. James,,95,100
366,4,2:27.0,M. Morris misses free throw 1 of 2,,95,100
367,4,2:27.0,Offensive rebound by Team,,95,100
368,4,2:27.0,M. Morris makes free throw 2 of 2,,96,100
369,4,2:03.0,,K. Love misses 3-pt jump shot from 27 ft,96,100
370,4,2:01.0,Defensive rebound by R. Jackson,,96,100
371,4,1:43.0,M. Morris misses 3-pt jump shot from 24 ft,,96,100
372,4,1:42.0,,Defensive rebound by K. Love,96,100
373,4,1:24.0,,L. James makes 2-pt jump shot from 5 ft,96,102
374,4,1:00.0,Turnover by Team (shot clock),,96,102
375,4,0:37.0,,L. James misses 2-pt jump shot from 13 ft,96,102
376,4,0:35.0,Defensive rebound by T. Harris,,96,102
377,4,0:35.0,Detroit full timeout,,96,102
378,4,0:35.0,,M. Dellavedova enters the game for K. Love,96,102
379,4,0:27.0,R. Jackson misses 2-pt layup from 1 ft,,96,102
380,4,0:25.0,,Defensive rebound by I. Shumpert,96,102
381,4,0:21.0,,Personal foul by R. Jackson,96,102
382,4,0:21.0,,K. Irving makes free throw 1 of 2,96,103
383,4,0:21.0,,K. Irving makes free throw 2 of 2,96,104
384,4,0:13.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,96,104
385,4,0:12.0,,Defensive rebound by J. Smith,96,104
386,4,0:12.0,,Personal foul by M. Morris,96,104
387,4,0:12.0,,J. Smith misses free throw 1 of 2,96,104
388,4,0:12.0,,Offensive rebound by Team,96,104
389,4,0:12.0,,J. Smith makes free throw 2 of 2,96,105
390,4,0:12.0,Detroit full timeout,,96,105
391,4,0:06.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by T. Harris),,99,105
392,4,0:06.0,,Personal foul by K. Caldwell-Pope,99,105
393,4,0:06.0,,K. Irving misses free throw 1 of 2,99,105
394,4,0:06.0,,Offensive rebound by Team,99,105
395,4,0:06.0,,K. Irving makes free throw 2 of 2,99,106
396,4,0:00.0,R. Jackson makes 2-pt layup from 1 ft,,101,106
