,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHILADELPHIA_ACTION,MEMPHIS_SCORE,PHILADELPHIA_SCORE
55,1,4:50.0,,R. Holmes enters the game for R. Covington,16,16
56,1,4:50.0,,H. Thompson enters the game for J. Okafor,16,16
57,1,4:37.0,M. Conley misses 2-pt jump shot from 20 ft,,16,16
58,1,4:36.0,,Defensive rebound by N. Noel,16,16
59,1,4:30.0,,H. Thompson misses 3-pt jump shot from 23 ft,16,16
60,1,4:28.0,Defensive rebound by M. Gasol,,16,16
61,1,4:25.0,Shooting foul by T. McConnell (drawn by M. Conley),,16,16
62,1,4:25.0,M. Conley misses free throw 1 of 2,,16,16
63,1,4:25.0,Offensive rebound by Team,,16,16
64,1,4:25.0,,J. Sampson enters the game for I. Canaan,16,16
65,1,4:25.0,T. Allen enters the game for M. Barnes,,16,16
66,1,4:25.0,M. Conley makes free throw 2 of 2,,17,16
67,1,4:03.0,,Turnover by T. McConnell (bad pass),17,16
68,1,4:03.0,M. Chalmers enters the game for M. Conley,,17,16
69,1,3:52.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by M. Chalmers),,19,16
70,1,3:51.0,,Philadelphia full timeout,19,16
71,1,3:34.0,,R. Holmes makes 2-pt jump shot from 15 ft (assist by T. McConnell),19,18
72,1,3:16.0,Z. Randolph makes 2-pt jump shot from 22 ft (assist by M. Chalmers),,21,18
73,1,2:59.0,,Turnover by H. Thompson (lost ball; steal by M. Gasol),21,18
74,1,2:44.0,Z. Randolph makes 2-pt jump shot from 11 ft (assist by M. Gasol),,23,18
75,1,2:26.0,,T. McConnell misses 2-pt jump shot from 15 ft,23,18
76,1,2:24.0,Defensive rebound by Z. Randolph,,23,18
77,1,2:18.0,Turnover by M. Chalmers (bad pass; steal by R. Holmes),,23,18
78,1,2:09.0,,R. Holmes misses 3-pt jump shot from 26 ft,23,18
79,1,2:07.0,Defensive rebound by C. Lee,,23,18
80,1,2:04.0,Memphis full timeout,,23,18
81,1,2:04.0,J. Green enters the game for M. Gasol,,23,18
82,1,1:48.0,J. Green misses 2-pt jump shot from 13 ft,,23,18
83,1,1:47.0,Offensive rebound by Team,,23,18
84,1,1:47.0,,Loose ball foul by R. Holmes (drawn by Z. Randolph),23,18
85,1,1:39.0,C. Lee misses 2-pt jump shot from 17 ft,,23,18
86,1,1:37.0,,Defensive rebound by J. Sampson,23,18
87,1,1:36.0,,Turnover by J. Sampson (lost ball; steal by M. Chalmers),23,18
88,1,1:31.0,C. Lee makes 2-pt layup from 1 ft (assist by M. Chalmers),,25,18
89,1,1:15.0,,Turnover by J. Sampson (lost ball; steal by T. Allen),25,18
90,1,1:10.0,M. Chalmers makes 2-pt jump shot from 3 ft (assist by C. Lee),,27,18
91,1,0:59.0,,Turnover by N. Noel (bad pass; steal by M. Chalmers),27,18
92,1,0:55.0,J. Green makes 2-pt dunk at rim (assist by M. Chalmers),,29,18
93,1,0:38.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by R. Holmes),29,21
94,1,0:31.0,Offensive foul by J. Green (drawn by N. Noel),,29,21
95,1,0:31.0,Turnover by J. Green (offensive foul),,29,21
96,1,0:31.0,J. Green enters the game for C. Lee,,29,21
97,1,0:15.0,,H. Thompson makes 2-pt jump shot from 9 ft (assist by T. McConnell),29,23
98,1,0:01.0,J. Green makes 2-pt jump shot from 15 ft,,31,23
99,2,11:42.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by N. Noel),31,26
100,2,11:20.0,Z. Randolph misses 2-pt jump shot from 4 ft (block by N. Noel),,31,26
101,2,11:18.0,,Defensive rebound by R. Holmes,31,26
102,2,11:08.0,,T. McConnell makes 2-pt jump shot from 5 ft,31,28
103,2,10:56.0,M. Chalmers misses 2-pt jump shot from 3 ft,,31,28
104,2,10:54.0,Offensive rebound by J. Green,,31,28
105,2,10:54.0,J. Green makes 2-pt dunk at rim,,33,28
106,2,10:45.0,,N. Noel misses 2-pt jump shot from 22 ft,33,28
107,2,10:43.0,Defensive rebound by Z. Randolph,,33,28
108,2,10:30.0,Z. Randolph misses 2-pt jump shot from 4 ft,,33,28
109,2,10:28.0,Offensive rebound by Z. Randolph,,33,28
110,2,10:28.0,Z. Randolph makes 2-pt layup at rim,,35,28
111,2,10:14.0,,R. Holmes misses 2-pt jump shot from 3 ft,35,28
112,2,10:13.0,,Offensive rebound by R. Holmes,35,28
113,2,10:12.0,,Shooting foul by J. Green (drawn by R. Holmes),35,28
114,2,10:12.0,,R. Holmes misses free throw 1 of 2,35,28
115,2,10:12.0,,Offensive rebound by Team,35,28
116,2,10:12.0,,J. Okafor enters the game for T. McConnell,35,28
117,2,10:12.0,,R. Covington enters the game for N. Noel,35,28
118,2,10:12.0,,T. Wroten enters the game for J. Sampson,35,28
119,2,10:12.0,,R. Holmes makes free throw 2 of 2,35,29
120,2,9:50.0,Shooting foul by R. Holmes (drawn by J. Green),,35,29
121,2,9:50.0,J. Green misses free throw 1 of 2,,35,29
122,2,9:50.0,Offensive rebound by Team,,35,29
123,2,9:50.0,,J. Grant enters the game for R. Holmes,35,29
124,2,9:50.0,J. Green makes free throw 2 of 2,,36,29
125,2,9:39.0,,T. Wroten misses 2-pt layup from 1 ft,36,29
126,2,9:37.0,,Offensive rebound by T. Wroten,36,29
127,2,9:37.0,,T. Wroten makes 2-pt layup at rim,36,31
128,2,9:26.0,Turnover by T. Allen (bad pass),,36,31
129,2,9:26.0,Memphis full timeout,,36,31
130,2,9:26.0,V. Carter enters the game for J. Green,,36,31
131,2,9:08.0,,J. Okafor misses 2-pt jump shot from 8 ft,36,31
132,2,9:06.0,Defensive rebound by Z. Randolph,,36,31
133,2,8:47.0,Shooting foul by J. Okafor (drawn by Z. Randolph),,36,31
134,2,8:47.0,Z. Randolph makes free throw 1 of 2,,37,31
135,2,8:47.0,,I. Canaan enters the game for H. Thompson,37,31
136,2,8:47.0,Z. Randolph makes free throw 2 of 2,,38,31
137,2,8:27.0,,T. Wroten makes 2-pt layup at rim,38,33
138,2,8:16.0,Shooting foul by J. Grant (drawn by J. Green),,38,33
139,2,8:16.0,J. Green makes free throw 1 of 2,,39,33
140,2,8:16.0,M. Conley enters the game for M. Chalmers,,39,33
141,2,8:16.0,J. Green makes free throw 2 of 2,,40,33
142,2,8:14.0,,Turnover by R. Covington (lost ball),40,33
143,2,8:14.0,M. Gasol enters the game for T. Allen,,40,33
144,2,8:00.0,M. Gasol misses 2-pt jump shot from 14 ft,,40,33
145,2,7:58.0,,Defensive rebound by R. Covington,40,33
146,2,7:51.0,,R. Covington misses 3-pt jump shot from 26 ft,40,33
147,2,7:49.0,Defensive rebound by M. Gasol,,40,33
148,2,7:41.0,Turnover by M. Gasol (bad pass; steal by R. Covington),,40,33
149,2,7:32.0,,J. Okafor makes 2-pt layup from 2 ft (assist by T. Wroten),40,35
150,2,7:32.0,,Shooting foul by V. Carter (drawn by J. Okafor),40,35
151,2,7:32.0,,J. Okafor makes free throw 1 of 1,40,36
152,2,7:19.0,M. Gasol misses 2-pt jump shot from 9 ft,,40,36
153,2,7:18.0,,Defensive rebound by R. Covington,40,36
154,2,7:08.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Covington),40,38
155,2,6:55.0,Z. Randolph misses 2-pt jump shot from 15 ft,,40,38
156,2,6:53.0,,Defensive rebound by T. Wroten,40,38
157,2,6:46.0,,Shooting foul by M. Conley (drawn by T. Wroten),40,38
158,2,6:46.0,,T. Wroten misses free throw 1 of 2,40,38
159,2,6:46.0,,Offensive rebound by Team,40,38
160,2,6:46.0,M. Barnes enters the game for Z. Randolph,,40,38
161,2,6:46.0,,T. Wroten misses free throw 2 of 2,40,38
162,2,6:44.0,Defensive rebound by M. Barnes,,40,38
163,2,6:32.0,V. Carter misses 2-pt jump shot from 7 ft,,40,38
164,2,6:30.0,,Defensive rebound by J. Grant,40,38
165,2,6:24.0,,R. Covington makes 2-pt layup from 1 ft (assist by T. Wroten),40,40
166,2,6:17.0,Memphis full timeout,,40,40
167,2,5:59.0,M. Conley misses 3-pt jump shot from 26 ft,,40,40
168,2,5:58.0,,Defensive rebound by J. Grant,40,40
169,2,5:49.0,,J. Okafor misses 2-pt jump shot from 16 ft,40,40
170,2,5:47.0,Defensive rebound by M. Barnes,,40,40
171,2,5:38.0,Turnover by M. Conley (bad pass; steal by I. Canaan),,40,40
172,2,5:38.0,,Clear path foul by M. Barnes,40,40
173,2,5:38.0,,I. Canaan misses clear path free throw 1 of 2,40,40
174,2,5:38.0,,Offensive rebound by Team,40,40
175,2,5:38.0,,I. Canaan makes clear path free throw 2 of 2,40,41
176,2,5:24.0,,J. Okafor misses 2-pt jump shot from 14 ft,40,41
177,2,5:23.0,,Offensive rebound by R. Covington,40,41
178,2,5:20.0,,R. Covington misses 2-pt jump shot from 11 ft,40,41
179,2,5:19.0,,Offensive rebound by J. Grant,40,41
180,2,5:15.0,,Shooting block foul by M. Gasol (drawn by T. Wroten),40,41
181,2,5:15.0,,T. Wroten makes free throw 1 of 2,40,42
182,2,5:15.0,C. Lee enters the game for J. Green,,40,42
183,2,5:15.0,,T. Wroten misses free throw 2 of 2,40,42
184,2,5:14.0,,Offensive rebound by R. Covington,40,42
185,2,5:13.0,Technical foul by M. Barnes,,40,42
186,2,5:13.0,,I. Canaan misses technical free throw,40,42
187,2,5:13.0,,Offensive rebound by Team,40,42
188,2,5:04.0,,Turnover by T. Wroten (bad pass; steal by M. Gasol),40,42
189,2,4:50.0,V. Carter makes 2-pt jump shot from 14 ft (assist by M. Barnes),,42,42
190,2,4:36.0,,Turnover by R. Covington (traveling),42,42
191,2,4:29.0,C. Lee misses 2-pt jump shot from 17 ft,,42,42
192,2,4:28.0,,Defensive rebound by R. Covington,42,42
193,2,4:11.0,,T. Wroten misses 2-pt jump shot from 11 ft (block by M. Gasol),42,42
194,2,4:10.0,,Offensive rebound by J. Grant,42,42
195,2,4:09.0,,Offensive foul by R. Covington (drawn by V. Carter),42,42
196,2,4:09.0,,Turnover by R. Covington (offensive foul),42,42
197,2,4:09.0,,T. McConnell enters the game for T. Wroten,42,42
198,2,3:55.0,M. Conley makes 2-pt jump shot from 16 ft (assist by M. Gasol),,44,42
199,2,3:42.0,,R. Covington misses 3-pt jump shot from 25 ft,44,42
200,2,3:41.0,Defensive rebound by M. Barnes,,44,42
201,2,3:25.0,Shooting block foul by T. McConnell (drawn by M. Gasol),,44,42
202,2,3:25.0,M. Gasol makes free throw 1 of 2,,45,42
203,2,3:25.0,,N. Noel enters the game for R. Covington,45,42
204,2,3:25.0,,H. Thompson enters the game for J. Okafor,45,42
205,2,3:25.0,M. Gasol makes free throw 2 of 2,,46,42
206,2,3:00.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by T. McConnell),46,45
207,2,2:45.0,Shooting foul by I. Canaan (drawn by C. Lee),,46,45
208,2,2:45.0,C. Lee makes free throw 1 of 2,,47,45
209,2,2:45.0,,N. Stauskas enters the game for I. Canaan,47,45
210,2,2:45.0,C. Lee makes free throw 2 of 2,,48,45
211,2,2:36.0,,H. Thompson misses 3-pt jump shot from 25 ft,48,45
212,2,2:34.0,Defensive rebound by V. Carter,,48,45
213,2,2:24.0,V. Carter misses 3-pt jump shot from 24 ft,,48,45
214,2,2:22.0,,Defensive rebound by N. Noel,48,45
215,2,2:12.0,,Turnover by N. Stauskas (dbl dribble),48,45
216,2,1:58.0,C. Lee misses 2-pt jump shot from 18 ft,,48,45
217,2,1:56.0,,Defensive rebound by N. Noel,48,45
218,2,1:39.0,,N. Stauskas misses 3-pt jump shot from 24 ft,48,45
219,2,1:37.0,Defensive rebound by M. Barnes,,48,45
220,2,1:21.0,C. Lee makes 2-pt layup from 2 ft (assist by M. Gasol),,50,45
221,2,0:55.0,,T. McConnell misses 2-pt jump shot from 10 ft,50,45
222,2,0:54.0,,Offensive rebound by Team,50,45
223,2,0:54.0,,Turnover by Team (shot clock),50,45
224,2,0:54.0,,J. Sampson enters the game for N. Stauskas,50,45
225,2,0:39.0,Def 3 sec tech foul by H. Thompson,,50,45
226,2,0:39.0,C. Lee makes technical free throw,,51,45
227,2,0:33.0,C. Lee misses 2-pt jump shot from 17 ft,,51,45
228,2,0:32.0,,Defensive rebound by T. McConnell,51,45
229,2,0:27.0,,Turnover by T. McConnell (lost ball; steal by V. Carter),51,45
230,2,0:23.0,M. Conley makes 2-pt dunk at rim,,53,45
231,2,0:03.0,,Shooting foul by V. Carter (drawn by J. Sampson),53,45
232,2,0:03.0,,J. Sampson makes free throw 1 of 2,53,46
233,2,0:03.0,,J. Sampson makes free throw 2 of 2,53,47
234,2,0:00.0,V. Carter misses 3-pt jump shot from 34 ft,,53,47
235,2,0:00.0,Offensive rebound by Team,,53,47
236,3,11:36.0,,Turnover by Team (shot clock),53,47
237,3,11:22.0,Turnover by C. Lee (lost ball; steal by R. Covington),,53,47
238,3,11:16.0,,R. Covington makes 2-pt layup from 1 ft (assist by T. Wroten),53,49
239,3,10:49.0,M. Conley misses 2-pt layup from 2 ft,,53,49
240,3,10:47.0,,Defensive rebound by J. Okafor,53,49
241,3,10:43.0,,Turnover by T. Wroten (bad pass; steal by M. Barnes),53,49
242,3,10:41.0,Personal foul by R. Covington (drawn by M. Barnes),,53,49
243,3,10:26.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by C. Lee),,56,49
244,3,10:04.0,,T. Wroten misses 3-pt jump shot from 25 ft,56,49
245,3,10:02.0,Defensive rebound by J. Green,,56,49
246,3,9:54.0,J. Green makes 2-pt jump shot from 16 ft,,58,49
247,3,9:53.0,,Philadelphia full timeout,58,49
248,3,9:38.0,,I. Canaan makes 2-pt jump shot from 8 ft,58,51
249,3,9:38.0,,Shooting foul by C. Lee (drawn by I. Canaan),58,51
250,3,9:38.0,,I. Canaan misses free throw 1 of 1,58,51
251,3,9:38.0,Defensive rebound by M. Barnes,,58,51
252,3,9:27.0,Personal foul by T. Wroten (drawn by J. Green),,58,51
253,3,9:21.0,M. Conley makes 2-pt jump shot from 13 ft,,60,51
254,3,8:57.0,,T. Wroten misses 2-pt layup from 1 ft,60,51
255,3,8:57.0,Defensive rebound by Team,,60,51
256,3,8:46.0,M. Conley misses 3-pt jump shot from 25 ft,,60,51
257,3,8:44.0,Offensive rebound by M. Barnes,,60,51
258,3,8:40.0,Turnover by M. Barnes (bad pass; steal by I. Canaan),,60,51
259,3,8:30.0,,Personal foul by M. Barnes (drawn by R. Covington),60,51
260,3,8:19.0,,J. Okafor makes 2-pt layup from 1 ft (assist by I. Canaan),60,53
261,3,7:54.0,,Violation by J. Okafor (def goaltending),60,53
262,3,7:54.0,M. Conley makes 2-pt jump shot from 9 ft,,62,53
263,3,7:36.0,,Shooting foul by M. Gasol (drawn by T. Wroten),62,53
264,3,7:36.0,,T. Wroten misses free throw 1 of 2,62,53
265,3,7:36.0,,Offensive rebound by Team,62,53
266,3,7:36.0,,N. Noel enters the game for J. Okafor,62,53
267,3,7:36.0,,T. Wroten misses free throw 2 of 2,62,53
268,3,7:35.0,Defensive rebound by M. Barnes,,62,53
269,3,7:14.0,M. Barnes makes 3-pt jump shot from 26 ft (assist by M. Conley),,65,53
270,3,6:56.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by T. Wroten),65,56
271,3,6:33.0,Shooting foul by R. Covington (drawn by M. Conley),,65,56
272,3,6:33.0,M. Conley makes free throw 1 of 2,,66,56
273,3,6:33.0,Z. Randolph enters the game for J. Green,,66,56
274,3,6:33.0,,J. Okafor enters the game for J. Grant,66,56
275,3,6:33.0,M. Conley makes free throw 2 of 2,,67,56
276,3,6:23.0,,Turnover by R. Covington (traveling),67,56
277,3,6:23.0,M. Chalmers enters the game for C. Lee,,67,56
278,3,6:06.0,M. Gasol makes 2-pt jump shot from 8 ft (assist by Z. Randolph),,69,56
279,3,5:54.0,,Turnover by J. Okafor (bad pass),69,56
280,3,5:54.0,,H. Thompson enters the game for R. Covington,69,56
281,3,5:54.0,,T. McConnell enters the game for T. Wroten,69,56
282,3,5:40.0,M. Gasol misses 2-pt jump shot from 18 ft,,69,56
283,3,5:37.0,,Defensive rebound by T. McConnell,69,56
284,3,5:23.0,,N. Noel misses 2-pt jump shot from 12 ft,69,56
285,3,5:21.0,Defensive rebound by M. Chalmers,,69,56
286,3,5:17.0,M. Barnes makes 2-pt layup from 2 ft,,71,56
287,3,5:16.0,,Philadelphia full timeout,71,56
288,3,5:01.0,,T. McConnell misses 3-pt jump shot from 26 ft,71,56
289,3,4:58.0,Defensive rebound by M. Gasol,,71,56
290,3,4:46.0,Turnover by M. Conley (bad pass),,71,56
291,3,4:35.0,,I. Canaan misses 3-pt jump shot from 26 ft,71,56
292,3,4:33.0,,Offensive rebound by J. Okafor,71,56
293,3,4:29.0,,J. Okafor makes 2-pt jump shot from 5 ft,71,58
294,3,4:11.0,Personal foul by J. Okafor (drawn by M. Gasol),,71,58
295,3,4:07.0,Turnover by M. Chalmers (lost ball),,71,58
296,3,3:47.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by J. Okafor),71,61
297,3,3:41.0,Memphis full timeout,,71,61
298,3,3:28.0,M. Conley makes 2-pt jump shot from 10 ft,,73,61
299,3,3:07.0,,Turnover by J. Okafor (lost ball; steal by M. Gasol),73,61
300,3,3:03.0,M. Conley misses 2-pt layup from 1 ft,,73,61
301,3,3:00.0,,Defensive rebound by I. Canaan,73,61
302,3,2:48.0,,Shooting foul by M. Conley (drawn by J. Okafor),73,61
303,3,2:48.0,,J. Sampson enters the game for I. Canaan,73,61
304,3,2:48.0,,J. Okafor makes free throw 1 of 2,73,62
305,3,2:48.0,,J. Okafor misses free throw 2 of 2,73,62
306,3,2:45.0,,Offensive rebound by J. Okafor,73,62
307,3,2:42.0,,J. Okafor makes 2-pt layup from 1 ft,73,64
308,3,2:22.0,M. Chalmers misses 3-pt jump shot from 22 ft,,73,64
309,3,2:20.0,,Defensive rebound by N. Noel,73,64
310,3,2:14.0,,J. Sampson misses 2-pt jump shot from 3 ft,73,64
311,3,2:12.0,Defensive rebound by M. Gasol,,73,64
312,3,2:05.0,M. Chalmers misses 2-pt jump shot from 8 ft,,73,64
313,3,2:04.0,Offensive rebound by Team,,73,64
314,3,2:04.0,V. Carter enters the game for M. Gasol,,73,64
315,3,2:04.0,T. Allen enters the game for M. Barnes,,73,64
316,3,2:00.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Conley),,75,64
317,3,1:36.0,,J. Sampson makes 2-pt layup from 1 ft (assist by N. Noel),75,66
318,3,1:21.0,Shooting foul by H. Thompson (drawn by T. Allen),,75,66
319,3,1:21.0,T. Allen misses free throw 1 of 2,,75,66
320,3,1:21.0,Offensive rebound by Team,,75,66
321,3,1:21.0,C. Lee enters the game for M. Conley,,75,66
322,3,1:21.0,T. Allen misses free throw 2 of 2,,75,66
323,3,1:21.0,,Defensive rebound by N. Noel,75,66
324,3,1:20.0,,R. Covington enters the game for J. Okafor,75,66
325,3,1:20.0,,Philadelphia full timeout,75,66
326,3,1:03.0,,H. Thompson misses 2-pt jump shot from 8 ft,75,66
327,3,1:02.0,Defensive rebound by T. Allen,,75,66
328,3,0:46.0,V. Carter misses 2-pt jump shot from 15 ft,,75,66
329,3,0:45.0,,Defensive rebound by N. Noel,75,66
330,3,0:36.0,,Turnover by R. Covington (dbl dribble),75,66
331,3,0:22.0,V. Carter misses 3-pt jump shot from 26 ft,,75,66
332,3,0:20.0,,Defensive rebound by R. Covington,75,66
333,3,0:04.0,,Turnover by T. McConnell (lost ball; steal by M. Chalmers),75,66
334,3,0:01.0,C. Lee makes 2-pt layup from 1 ft (assist by M. Chalmers),,77,66
335,4,11:50.0,Personal foul by T. Wroten (drawn by T. Allen),,77,66
336,4,11:44.0,V. Carter makes 3-pt jump shot from 26 ft (assist by M. Chalmers),,80,66
337,4,11:44.0,,Philadelphia full timeout,80,66
338,4,11:32.0,,Personal foul by M. Chalmers (drawn by T. Wroten),80,66
339,4,11:23.0,,Turnover by T. Wroten (lost ball),80,66
340,4,11:10.0,V. Carter makes 3-pt jump shot from 26 ft (assist by Z. Randolph),,83,66
341,4,11:01.0,,Turnover by N. Noel (bad pass; steal by Z. Randolph),83,66
342,4,10:55.0,T. Allen misses 2-pt layup from 1 ft,,83,66
343,4,10:53.0,Offensive rebound by Z. Randolph,,83,66
344,4,10:53.0,Z. Randolph makes 2-pt layup at rim,,85,66
345,4,10:53.0,,Philadelphia full timeout,85,66
346,4,10:53.0,,J. Okafor enters the game for N. Noel,85,66
347,4,10:53.0,,I. Canaan enters the game for J. Sampson,85,66
348,4,10:37.0,,I. Canaan makes 3-pt jump shot from 26 ft,85,69
349,4,10:19.0,T. Allen misses 2-pt jump shot from 7 ft,,85,69
350,4,10:18.0,Offensive rebound by Team,,85,69
351,4,10:07.0,Z. Randolph misses 2-pt jump shot from 4 ft,,85,69
352,4,10:05.0,Offensive rebound by T. Allen,,85,69
353,4,10:05.0,T. Allen misses 2-pt layup from 1 ft,,85,69
354,4,10:03.0,,Defensive rebound by J. Okafor,85,69
355,4,10:02.0,,Turnover by J. Okafor (bad pass; steal by C. Lee),85,69
356,4,10:00.0,C. Lee makes 2-pt layup from 1 ft,,87,69
357,4,9:39.0,,I. Canaan misses 3-pt jump shot from 26 ft,87,69
358,4,9:37.0,Defensive rebound by T. Allen,,87,69
359,4,9:22.0,Z. Randolph makes 2-pt layup from 1 ft (assist by V. Carter),,89,69
360,4,9:10.0,,J. Okafor makes 2-pt layup from 1 ft (assist by T. Wroten),89,71
361,4,8:53.0,T. Allen misses 3-pt jump shot from 25 ft,,89,71
362,4,8:51.0,,Defensive rebound by Team,89,71
363,4,8:51.0,Loose ball foul by Z. Randolph (drawn by J. Okafor),,89,71
364,4,8:40.0,,Offensive foul by T. Wroten (drawn by V. Carter),89,71
365,4,8:40.0,,Turnover by T. Wroten (offensive foul),89,71
366,4,8:40.0,M. Gasol enters the game for V. Carter,,89,71
367,4,8:40.0,,N. Noel enters the game for J. Grant,89,71
368,4,8:19.0,M. Gasol misses 2-pt jump shot from 19 ft,,89,71
369,4,8:18.0,,Defensive rebound by H. Thompson,89,71
370,4,8:05.0,,Turnover by J. Okafor (bad pass; steal by C. Lee),89,71
371,4,7:52.0,T. Allen misses 2-pt jump shot from 10 ft,,89,71
372,4,7:51.0,,Defensive rebound by Team,89,71
373,4,7:30.0,,I. Canaan makes 2-pt jump shot from 9 ft (assist by J. Okafor),89,73
374,4,7:17.0,M. Chalmers misses 3-pt jump shot from 25 ft,,89,73
375,4,7:15.0,Offensive rebound by Z. Randolph,,89,73
376,4,7:15.0,Memphis full timeout,,89,73
377,4,7:15.0,M. Conley enters the game for T. Allen,,89,73
378,4,7:15.0,J. Green enters the game for Z. Randolph,,89,73
379,4,6:52.0,M. Gasol makes 2-pt jump shot from 16 ft (assist by M. Conley),,91,73
380,4,6:30.0,,J. Okafor makes 2-pt layup from 2 ft,91,75
381,4,6:11.0,M. Gasol misses 2-pt jump shot from 18 ft,,91,75
382,4,6:09.0,,Defensive rebound by N. Noel,91,75
383,4,6:01.0,,H. Thompson makes 2-pt jump shot from 6 ft (assist by T. Wroten),91,77
384,4,5:44.0,M. Chalmers misses 2-pt layup from 1 ft,,91,77
385,4,5:42.0,,Defensive rebound by T. Wroten,91,77
386,4,5:37.0,,T. Wroten misses 2-pt layup from 1 ft,91,77
387,4,5:36.0,Defensive rebound by M. Conley,,91,77
388,4,5:26.0,C. Lee misses 2-pt jump shot from 14 ft,,91,77
389,4,5:25.0,,Defensive rebound by N. Noel,91,77
390,4,5:12.0,,Shooting foul by M. Gasol (drawn by I. Canaan),91,77
