,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
396,4,3:41.0,A. Goodwin misses 2-pt jump shot from 3 ft,,75,82
397,4,3:40.0,,Defensive rebound by Z. Pachulia,75,82
398,4,3:22.0,,R. Felton misses 2-pt jump shot from 18 ft,75,82
399,4,3:20.0,Defensive rebound by P. Tucker,,75,82
400,4,3:07.0,A. Goodwin misses 3-pt jump shot from 24 ft,,75,82
401,4,3:07.0,,Defensive rebound by Team,75,82
402,4,2:50.0,Offensive charge foul by Z. Pachulia (drawn by T. Chandler),,75,82
403,4,2:50.0,,Turnover by Z. Pachulia (offensive foul),75,82
404,4,2:50.0,Phoenix full timeout,,75,82
405,4,2:50.0,S. Weems enters the game for A. Goodwin,,75,82
406,4,2:36.0,Shooting block foul by Z. Pachulia (drawn by M. Morris),,75,82
407,4,2:36.0,M. Morris misses free throw 1 of 2,,75,82
408,4,2:36.0,Offensive rebound by Team,,75,82
409,4,2:36.0,M. Morris makes free throw 2 of 2,,76,82
410,4,2:14.0,,D. Williams makes 2-pt layup from 1 ft,76,84
411,4,2:02.0,D. Booker misses 3-pt jump shot from 25 ft,,76,84
412,4,2:01.0,,Defensive rebound by D. Williams,76,84
413,4,1:35.0,,D. Williams makes 3-pt jump shot from 25 ft,76,87
414,4,1:35.0,Phoenix full timeout,,76,87
415,4,1:35.0,,W. Matthews enters the game for C. Parsons,76,87
416,4,1:27.0,M. Morris misses 3-pt jump shot from 25 ft,,76,87
417,4,1:26.0,,Defensive rebound by D. Powell,76,87
418,4,1:22.0,,Personal foul by D. Booker (drawn by R. Felton),76,87
419,4,1:22.0,,R. Felton makes free throw 1 of 2,76,88
420,4,1:22.0,,R. Felton makes free throw 2 of 2,76,89
421,4,1:17.0,S. Weems misses 2-pt layup from 2 ft,,76,89
422,4,1:16.0,Offensive rebound by Team,,76,89
423,4,1:15.0,M. Morris makes 2-pt dunk at rim (assist by P. Tucker),,78,89
424,4,0:53.0,,Z. Pachulia misses 2-pt layup from 1 ft,78,89
425,4,0:52.0,,Offensive rebound by D. Powell,78,89
426,4,0:42.0,,Personal foul by D. Booker (drawn by R. Felton),78,89
427,4,0:42.0,A. Goodwin enters the game for D. Booker,,78,89
428,4,0:42.0,,R. Felton makes free throw 1 of 2,78,90
429,4,0:42.0,,J. Barea enters the game for D. Williams,78,90
430,4,0:42.0,,R. Felton makes free throw 2 of 2,78,91
431,4,0:31.0,A. Goodwin misses 3-pt jump shot from 25 ft,,78,91
432,4,0:30.0,,Defensive rebound by D. Powell,78,91
433,4,0:06.0,,Turnover by Team (shot clock),78,91
