,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
386,4,8:03.0,G. Harris makes free throw 1 of 2,,82,97
387,4,8:03.0,N. Jokić enters the game for K. Faried,,82,97
388,4,8:03.0,G. Harris makes free throw 2 of 2,,83,97
389,4,7:45.0,,Turnover by L. Montero (bad pass; steal by J. Nurkić),83,97
390,4,7:25.0,J. Nurkić makes 2-pt layup at rim (assist by D. Augustin),,85,97
391,4,7:13.0,,Offensive foul by E. Davis (drawn by J. Nurkić),85,97
392,4,7:13.0,,Turnover by E. Davis (offensive foul),85,97
393,4,7:13.0,,Violation by Team (jump ball),85,97
394,4,7:05.0,G. Harris makes 2-pt layup from 1 ft (assist by J. Nurkić),,87,97
395,4,7:05.0,,Portland full timeout,87,97
396,4,7:05.0,E. Mudiay enters the game for W. Barton,,87,97
397,4,6:50.0,,B. Roberts misses 2-pt jump shot from 19 ft,87,97
398,4,6:50.0,,Offensive rebound by N. Vonleh,87,97
399,4,6:33.0,,B. Roberts makes 2-pt jump shot from 17 ft (assist by N. Vonleh),87,99
400,4,6:18.0,Personal foul by N. Vonleh,,87,99
401,4,6:03.0,E. Mudiay makes 2-pt jump shot from 13 ft,,89,99
402,4,5:49.0,,L. Montero misses 3-pt jump shot from 26 ft,89,99
403,4,5:48.0,Defensive rebound by J. Nurkić,,89,99
404,4,5:41.0,D. Augustin makes 2-pt jump shot from 16 ft,,91,99
405,4,5:41.0,Shooting foul by B. Roberts (drawn by D. Augustin),,91,99
406,4,5:41.0,D. Augustin misses free throw 1 of 1,,91,99
407,4,5:40.0,Offensive rebound by N. Jokić,,91,99
408,4,5:34.0,G. Harris misses 2-pt layup from 2 ft,,91,99
409,4,5:32.0,,Defensive rebound by L. Montero,91,99
410,4,5:10.0,,L. Montero misses 2-pt layup from 4 ft (block by J. Nurkić),91,99
411,4,5:09.0,,Offensive rebound by E. Davis,91,99
412,4,5:09.0,,E. Davis misses 2-pt layup from 2 ft,91,99
413,4,5:09.0,,Offensive rebound by Team,91,99
414,4,5:09.0,,Turnover by Team (shot clock),91,99
415,4,5:09.0,W. Barton enters the game for D. Augustin,,91,99
416,4,4:57.0,J. Nurkić misses 2-pt jump shot from 17 ft,,91,99
417,4,4:57.0,,Defensive rebound by N. Vonleh,91,99
418,4,4:39.0,,N. Vonleh misses 2-pt jump shot from 19 ft,91,99
419,4,4:38.0,Defensive rebound by J. Nurkić,,91,99
420,4,4:32.0,Turnover by E. Mudiay (lost ball; steal by N. Vonleh),,91,99
421,4,4:32.0,,Personal foul by J. Nurkić,91,99
422,4,4:12.0,,N. Vonleh misses 3-pt jump shot from 25 ft,91,99
423,4,4:11.0,Defensive rebound by N. Jokić,,91,99
424,4,4:00.0,G. Harris misses 3-pt jump shot from 25 ft,,91,99
425,4,4:00.0,Offensive rebound by N. Jokić,,91,99
426,4,4:00.0,Shooting foul by N. Vonleh (drawn by N. Jokić),,91,99
427,4,4:00.0,N. Jokić makes free throw 1 of 2,,92,99
428,4,4:00.0,N. Jokić makes free throw 2 of 2,,93,99
429,4,3:41.0,,B. Roberts misses 3-pt jump shot from 24 ft,93,99
430,4,3:40.0,,Offensive rebound by P. Connaughton,93,99
431,4,3:37.0,,B. Roberts makes 2-pt layup from 1 ft (assist by P. Connaughton),93,101
432,4,3:21.0,G. Harris misses 3-pt jump shot from 25 ft,,93,101
433,4,3:20.0,,Defensive rebound by E. Davis,93,101
434,4,3:04.0,,L. Montero misses 3-pt jump shot from 25 ft,93,101
435,4,3:03.0,Defensive rebound by N. Jokić,,93,101
436,4,2:52.0,G. Harris makes 3-pt jump shot from 22 ft (assist by N. Jokić),,96,101
437,4,2:24.0,,B. Roberts makes 2-pt jump shot from 15 ft,96,103
438,4,2:09.0,W. Barton misses 3-pt jump shot from 26 ft,,96,103
439,4,2:09.0,,Defensive rebound by Team,96,103
440,4,2:09.0,Official timeout,,96,103
441,4,1:47.0,,B. Roberts makes 2-pt jump shot from 18 ft,96,105
442,4,1:35.0,E. Mudiay makes 2-pt jump shot from 19 ft,,98,105
443,4,1:11.0,,B. Roberts misses 3-pt jump shot from 25 ft,98,105
444,4,1:11.0,,Offensive rebound by Team,98,105
445,4,1:11.0,,Turnover by Team (shot clock),98,105
446,4,0:57.0,J. Nurkić misses 2-pt hook shot from 4 ft,,98,105
447,4,0:56.0,,Defensive rebound by E. Davis,98,105
448,4,0:37.0,,E. Davis makes 2-pt layup from 2 ft (assist by B. Roberts),98,107
449,4,0:36.0,Denver full timeout,,98,107
450,4,0:29.0,E. Mudiay misses 3-pt jump shot from 25 ft,,98,107
451,4,0:28.0,Offensive rebound by G. Harris,,98,107
452,4,0:26.0,G. Harris misses 2-pt jump shot from 4 ft,,98,107
453,4,0:25.0,Offensive rebound by J. Nurkić,,98,107
454,4,0:25.0,Shooting foul by N. Vonleh (drawn by J. Nurkić),,98,107
455,4,0:25.0,J. Nurkić makes free throw 1 of 2,,99,107
456,4,0:25.0,J. Nurkić misses free throw 2 of 2,,99,107
457,4,0:24.0,,Defensive rebound by P. Connaughton,99,107
458,4,0:21.0,,Personal take foul by E. Mudiay,99,107
