,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,BOSTON_ACTION,LA CLIPPERS_SCORE,BOSTON_SCORE
35,1,6:31.0,Turnover by P. Pierce (bad pass),,16,13
36,1,6:18.0,,J. Sullinger makes 2-pt jump shot from 12 ft (assist by I. Thomas),16,15
37,1,5:58.0,P. Pierce makes 3-pt jump shot from 23 ft (assist by C. Paul),,19,15
38,1,5:45.0,,J. Sullinger makes 2-pt jump shot from 17 ft (assist by J. Crowder),19,17
39,1,5:18.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,19,17
40,1,5:17.0,,Defensive rebound by J. Sullinger,19,17
41,1,5:11.0,,I. Thomas makes 2-pt layup at rim,19,19
42,1,4:46.0,Def 3 sec tech foul by A. Johnson,,19,19
43,1,4:46.0,,Boston full timeout,19,19
44,1,4:46.0,,E. Turner enters the game for A. Johnson,19,19
45,1,4:46.0,,M. Smart enters the game for A. Bradley,19,19
46,1,4:46.0,W. Johnson enters the game for P. Pierce,,19,19
47,1,4:46.0,C. Paul misses technical free throw,,19,19
48,1,4:46.0,Offensive rebound by Team,,19,19
49,1,4:35.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by C. Paul),,22,19
50,1,4:15.0,,E. Turner makes 2-pt jump shot from 6 ft,22,21
51,1,3:53.0,J. Redick makes 2-pt jump shot from 22 ft (assist by D. Jordan),,24,21
52,1,3:42.0,,I. Thomas misses 2-pt layup from 1 ft,24,21
53,1,3:41.0,Defensive rebound by D. Jordan,,24,21
54,1,3:39.0,Turnover by D. Jordan (bad pass),,24,21
55,1,3:39.0,J. Crawford enters the game for L. Mbah a Moute,,24,21
56,1,3:33.0,,E. Turner misses 2-pt jump shot from 17 ft,24,21
57,1,3:32.0,Defensive rebound by D. Jordan,,24,21
58,1,3:17.0,C. Paul makes 2-pt jump shot from 13 ft,,26,21
59,1,3:03.0,,J. Sullinger makes 2-pt layup from 1 ft (assist by M. Smart),26,23
60,1,2:48.0,D. Jordan makes 2-pt layup from 1 ft (assist by J. Crawford),,28,23
61,1,2:48.0,Shooting block foul by I. Thomas (drawn by D. Jordan),,28,23
62,1,2:48.0,LA Clippers full timeout,,28,23
63,1,2:48.0,,K. Olynyk enters the game for J. Sullinger,28,23
64,1,2:48.0,D. Jordan misses free throw 1 of 1,,28,23
65,1,2:48.0,,Defensive rebound by E. Turner,28,23
66,1,2:32.0,,M. Smart misses 3-pt jump shot from 22 ft,28,23
67,1,2:31.0,Defensive rebound by Team,,28,23
68,1,2:31.0,,Loose ball foul by K. Olynyk (drawn by D. Jordan),28,23
69,1,2:07.0,D. Jordan misses 2-pt jump shot from 3 ft,,28,23
70,1,2:06.0,,Defensive rebound by Team,28,23
71,1,1:55.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by I. Thomas),28,26
72,1,1:33.0,D. Jordan makes 2-pt dunk at rim (assist by W. Johnson),,30,26
73,1,1:21.0,,Shooting block foul by W. Johnson (drawn by I. Thomas),30,26
74,1,1:21.0,,I. Thomas makes free throw 1 of 2,30,27
75,1,1:21.0,L. Stephenson enters the game for J. Redick,,30,27
76,1,1:21.0,,I. Thomas makes free throw 2 of 2,30,28
77,1,1:14.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,32,28
78,1,1:14.0,Shooting block foul by M. Smart (drawn by D. Jordan),,32,28
79,1,1:14.0,D. Jordan makes free throw 1 of 1,,33,28
80,1,1:02.0,,Shooting foul by W. Johnson (drawn by I. Thomas),33,28
81,1,1:02.0,,I. Thomas makes free throw 1 of 3,33,29
82,1,1:02.0,,I. Thomas makes free throw 2 of 3,33,30
83,1,1:02.0,,J. Jerebko enters the game for J. Crowder,33,30
84,1,1:02.0,,I. Thomas makes free throw 3 of 3,33,31
85,1,1:01.0,Personal take foul by J. Jerebko (drawn by D. Jordan),,33,31
86,1,1:01.0,D. Jordan makes free throw 1 of 2,,34,31
87,1,1:01.0,D. Jordan makes free throw 2 of 2,,35,31
88,1,0:51.0,,K. Olynyk misses 3-pt jump shot from 26 ft,35,31
89,1,0:50.0,Defensive rebound by J. Crawford,,35,31
90,1,0:39.0,Personal foul by E. Turner (drawn by C. Paul),,35,31
91,1,0:39.0,C. Paul makes free throw 1 of 2,,36,31
92,1,0:39.0,C. Paul makes free throw 2 of 2,,37,31
93,1,0:30.0,L. Mbah a Moute enters the game for W. Johnson,,37,31
94,1,0:18.0,,E. Turner makes 2-pt jump shot from 12 ft,37,33
95,1,0:03.0,C. Paul misses 3-pt jump shot from 25 ft,,37,33
96,1,0:02.0,Offensive rebound by D. Jordan,,37,33
97,1,0:01.0,D. Jordan misses 2-pt hook shot from 6 ft,,37,33
98,1,0:00.0,Offensive rebound by Team,,37,33
99,2,11:38.0,,Turnover by M. Smart (lost ball; steal by C. Aldrich),37,33
100,2,11:28.0,Offensive foul by C. Aldrich (drawn by J. Jerebko),,37,33
101,2,11:28.0,Turnover by C. Aldrich (offensive foul),,37,33
102,2,11:15.0,,K. Olynyk misses 2-pt jump shot from 19 ft,37,33
103,2,11:14.0,Defensive rebound by J. Crawford,,37,33
104,2,11:06.0,C. Aldrich makes 2-pt hook shot from 4 ft (assist by J. Crawford),,39,33
105,2,10:53.0,,E. Turner misses 2-pt jump shot from 17 ft (block by W. Johnson),39,33
106,2,10:52.0,Defensive rebound by Team,,39,33
107,2,10:39.0,Shooting foul by J. Jerebko (drawn by J. Crawford),,39,33
108,2,10:39.0,J. Crawford makes free throw 1 of 2,,40,33
109,2,10:39.0,J. Crawford makes free throw 2 of 2,,41,33
110,2,10:25.0,,A. Bradley makes 2-pt layup at rim,41,35
111,2,10:08.0,J. Crawford misses 3-pt jump shot from 24 ft,,41,35
112,2,10:07.0,Offensive rebound by P. Prigioni,,41,35
113,2,9:59.0,W. Johnson misses 3-pt jump shot from 23 ft,,41,35
114,2,9:58.0,,Defensive rebound by J. Jerebko,41,35
115,2,9:42.0,,M. Smart makes 2-pt layup from 1 ft (assist by K. Olynyk),41,37
116,2,9:18.0,Turnover by J. Crawford (lost ball; steal by A. Bradley),,41,37
117,2,9:15.0,,Shooting foul by C. Aldrich (drawn by K. Olynyk),41,37
118,2,9:15.0,,K. Olynyk makes free throw 1 of 2,41,38
119,2,9:15.0,,K. Olynyk makes free throw 2 of 2,41,39
120,2,8:56.0,J. Crawford misses 2-pt jump shot from 18 ft,,41,39
121,2,8:55.0,,Defensive rebound by K. Olynyk,41,39
122,2,8:46.0,,M. Smart makes 3-pt jump shot from 25 ft,41,42
123,2,8:17.0,L. Stephenson makes 3-pt jump shot from 23 ft (assist by C. Aldrich),,44,42
124,2,8:11.0,,Shooting foul by C. Aldrich (drawn by M. Smart),44,42
125,2,8:11.0,Official timeout,,44,42
126,2,8:11.0,J. Ayres enters the game for C. Aldrich,,44,42
127,2,8:11.0,,M. Smart makes free throw 1 of 2,44,43
128,2,8:11.0,,M. Smart makes free throw 2 of 2,44,44
129,2,8:01.0,Shooting foul by K. Olynyk (drawn by L. Stephenson),,44,44
130,2,8:01.0,L. Stephenson makes free throw 1 of 2,,45,44
131,2,8:01.0,L. Stephenson misses free throw 2 of 2,,45,44
132,2,8:01.0,,Defensive rebound by E. Turner,45,44
133,2,7:40.0,,E. Turner makes 2-pt layup from 2 ft,45,46
134,2,7:40.0,,Shooting foul by J. Ayres (drawn by E. Turner),45,46
135,2,7:40.0,,E. Turner misses free throw 1 of 1,45,46
136,2,7:40.0,Defensive rebound by W. Johnson,,45,46
137,2,7:24.0,L. Stephenson misses 2-pt jump shot from 10 ft,,45,46
138,2,7:23.0,Offensive rebound by J. Ayres,,45,46
139,2,7:22.0,J. Ayres makes 2-pt layup at rim,,47,46
140,2,7:05.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by K. Olynyk),47,49
141,2,6:46.0,J. Crawford misses 2-pt jump shot from 15 ft,,47,49
142,2,6:45.0,Offensive rebound by P. Prigioni,,47,49
143,2,6:38.0,Turnover by L. Stephenson (bad pass),,47,49
144,2,6:38.0,C. Paul enters the game for P. Prigioni,,47,49
145,2,6:24.0,,K. Olynyk misses 3-pt jump shot from 23 ft,47,49
146,2,6:23.0,Defensive rebound by W. Johnson,,47,49
147,2,6:17.0,J. Ayres makes 2-pt layup at rim (assist by C. Paul),,49,49
148,2,6:08.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by E. Turner),49,52
149,2,6:01.0,Personal foul by K. Olynyk (drawn by C. Paul),,49,52
150,2,6:01.0,D. Jordan enters the game for W. Johnson,,49,52
151,2,6:01.0,P. Pierce enters the game for L. Stephenson,,49,52
152,2,6:01.0,J. Redick enters the game for J. Ayres,,49,52
153,2,6:01.0,,J. Sullinger enters the game for K. Olynyk,49,52
154,2,5:56.0,Turnover by D. Jordan (bad pass; steal by J. Sullinger),,49,52
155,2,5:43.0,,J. Jerebko misses 3-pt jump shot from 23 ft,49,52
156,2,5:42.0,,Offensive rebound by J. Sullinger,49,52
157,2,5:38.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by J. Sullinger),49,55
158,2,5:21.0,Personal foul by M. Smart (drawn by C. Paul),,49,55
159,2,5:21.0,,Boston full timeout,49,55
160,2,5:21.0,,J. Crowder enters the game for J. Jerebko,49,55
161,2,5:11.0,J. Crawford misses 2-pt jump shot from 18 ft,,49,55
162,2,5:10.0,,Defensive rebound by J. Sullinger,49,55
163,2,4:53.0,,A. Bradley misses 2-pt jump shot from 14 ft,49,55
164,2,4:52.0,Defensive rebound by C. Paul,,49,55
165,2,4:43.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by C. Paul),,52,55
166,2,4:34.0,,Shooting foul by P. Pierce (drawn by J. Crowder),52,55
167,2,4:34.0,,J. Crowder makes free throw 1 of 2,52,56
168,2,4:34.0,,I. Thomas enters the game for E. Turner,52,56
169,2,4:34.0,,J. Crowder makes free throw 2 of 2,52,57
170,2,4:18.0,J. Redick makes 2-pt jump shot from 17 ft (assist by D. Jordan),,54,57
171,2,4:11.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by I. Thomas),54,60
172,2,3:52.0,J. Crawford misses 2-pt jump shot from 19 ft,,54,60
173,2,3:51.0,,Defensive rebound by J. Crowder,54,60
174,2,3:40.0,,I. Thomas misses 2-pt jump shot from 12 ft,54,60
175,2,3:39.0,,Offensive rebound by J. Sullinger,54,60
176,2,3:37.0,,J. Sullinger misses 2-pt layup from 1 ft (block by D. Jordan),54,60
177,2,3:35.0,Defensive rebound by P. Pierce,,54,60
178,2,3:29.0,J. Redick makes 2-pt jump shot from 17 ft (assist by C. Paul),,56,60
179,2,3:11.0,,Personal foul by C. Paul (drawn by J. Crowder),56,60
180,2,3:11.0,,J. Crowder makes free throw 1 of 2,56,61
181,2,3:11.0,L. Mbah a Moute enters the game for J. Crawford,,56,61
182,2,3:11.0,,E. Turner enters the game for M. Smart,56,61
183,2,3:11.0,,J. Crowder makes free throw 2 of 2,56,62
184,2,2:53.0,J. Redick makes 2-pt layup from 1 ft (assist by D. Jordan),,58,62
185,2,2:42.0,,Turnover by I. Thomas (bad pass; steal by C. Paul),58,62
186,2,2:38.0,C. Paul makes 2-pt layup from 2 ft (assist by P. Pierce),,60,62
187,2,2:34.0,,Personal foul by C. Paul (drawn by I. Thomas),60,62
188,2,2:34.0,LA Clippers full timeout,,60,62
189,2,2:34.0,,I. Thomas makes free throw 1 of 2,60,63
190,2,2:34.0,,I. Thomas makes free throw 2 of 2,60,64
191,2,2:21.0,P. Pierce misses 2-pt jump shot from 5 ft,,60,64
192,2,2:20.0,Offensive rebound by Team,,60,64
193,2,2:20.0,,Loose ball foul by J. Sullinger (drawn by D. Jordan),60,64
194,2,2:20.0,D. Jordan misses free throw 1 of 2,,60,64
195,2,2:20.0,Offensive rebound by Team,,60,64
196,2,2:20.0,,K. Olynyk enters the game for E. Turner,60,64
197,2,2:20.0,D. Jordan misses free throw 2 of 2,,60,64
198,2,2:20.0,,Defensive rebound by J. Crowder,60,64
199,2,2:01.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by J. Sullinger),60,67
200,2,1:45.0,P. Pierce misses 2-pt jump shot from 11 ft,,60,67
201,2,1:43.0,,Defensive rebound by Team,60,67
202,2,1:30.0,,I. Thomas makes 2-pt layup from 1 ft (assist by J. Sullinger),60,69
203,2,1:05.0,L. Mbah a Moute makes 2-pt jump shot from 18 ft (assist by C. Paul),,62,69
204,2,0:53.0,,I. Thomas misses 3-pt jump shot from 25 ft,62,69
205,2,0:52.0,,Offensive rebound by J. Sullinger,62,69
206,2,0:39.0,,Shooting foul by D. Jordan (drawn by K. Olynyk),62,69
207,2,0:39.0,,K. Olynyk makes free throw 1 of 2,62,70
208,2,0:39.0,J. Crawford enters the game for L. Mbah a Moute,,62,70
209,2,0:39.0,,K. Olynyk makes free throw 2 of 2,62,71
210,2,0:34.0,C. Paul misses 2-pt jump shot from 17 ft,,62,71
211,2,0:33.0,,Defensive rebound by K. Olynyk,62,71
212,2,0:20.0,,J. Sullinger misses 2-pt jump shot from 10 ft,62,71
213,2,0:19.0,Defensive rebound by D. Jordan,,62,71
214,2,0:15.0,LA Clippers full timeout,,62,71
215,2,0:15.0,,E. Turner enters the game for K. Olynyk,62,71
216,2,0:15.0,,M. Smart enters the game for I. Thomas,62,71
217,2,0:11.0,Personal take foul by J. Sullinger (drawn by D. Jordan),,62,71
218,2,0:11.0,D. Jordan makes free throw 1 of 2,,63,71
219,2,0:11.0,,I. Thomas enters the game for E. Turner,63,71
220,2,0:11.0,L. Mbah a Moute enters the game for J. Crawford,,63,71
221,2,0:11.0,D. Jordan makes free throw 2 of 2,,64,71
222,2,0:02.0,,J. Crowder misses 3-pt jump shot from 22 ft,64,71
223,2,0:01.0,Defensive rebound by P. Pierce,,64,71
224,3,11:37.0,,J. Crowder misses 2-pt layup at rim,64,71
225,3,11:36.0,Defensive rebound by L. Mbah a Moute,,64,71
226,3,11:29.0,D. Jordan misses 2-pt layup at rim (block by M. Smart),,64,71
227,3,11:28.0,,Defensive rebound by J. Crowder,64,71
228,3,11:22.0,,Shooting foul by C. Paul (drawn by M. Smart),64,71
229,3,11:22.0,,M. Smart makes free throw 1 of 3,64,72
230,3,11:22.0,,M. Smart makes free throw 2 of 3,64,73
231,3,11:22.0,,M. Smart makes free throw 3 of 3,64,74
232,3,11:09.0,J. Redick makes 2-pt jump shot from 19 ft (assist by C. Paul),,66,74
233,3,10:54.0,,J. Sullinger makes 2-pt jump shot from 18 ft (assist by I. Thomas),66,76
234,3,10:30.0,C. Paul misses 3-pt jump shot from 24 ft,,66,76
235,3,10:29.0,,Defensive rebound by J. Sullinger,66,76
236,3,10:22.0,,I. Thomas misses 3-pt jump shot from 25 ft,66,76
237,3,10:21.0,Defensive rebound by D. Jordan,,66,76
238,3,10:08.0,Offensive foul by P. Pierce (drawn by I. Thomas),,66,76
239,3,10:08.0,Turnover by P. Pierce (offensive foul),,66,76
240,3,9:58.0,,A. Bradley misses 2-pt jump shot from 18 ft,66,76
241,3,9:57.0,Defensive rebound by D. Jordan,,66,76
242,3,9:48.0,J. Redick misses 3-pt jump shot from 26 ft,,66,76
243,3,9:47.0,,Defensive rebound by J. Sullinger,66,76
244,3,9:36.0,,J. Sullinger makes 2-pt layup at rim (assist by M. Smart),66,78
245,3,9:13.0,C. Paul makes 2-pt jump shot from 18 ft,,68,78
246,3,8:51.0,,Shooting foul by L. Mbah a Moute (drawn by J. Crowder),68,78
247,3,8:51.0,,J. Crowder misses free throw 1 of 2,68,78
248,3,8:51.0,,Offensive rebound by Team,68,78
249,3,8:51.0,,J. Crowder makes free throw 2 of 2,68,79
250,3,8:37.0,Personal foul by A. Bradley (drawn by P. Pierce),,68,79
251,3,8:37.0,J. Crawford enters the game for L. Mbah a Moute,,68,79
252,3,8:29.0,Personal foul by M. Smart (drawn by J. Crawford),,68,79
253,3,8:19.0,Turnover by J. Redick (bad pass; steal by J. Crowder),,68,79
254,3,8:13.0,,A. Bradley misses 3-pt jump shot from 25 ft,68,79
255,3,8:12.0,Defensive rebound by J. Crawford,,68,79
256,3,8:00.0,Turnover by J. Crawford (lost ball; steal by M. Smart),,68,79
257,3,7:59.0,,Personal foul by J. Crawford (drawn by M. Smart),68,79
258,3,7:47.0,,A. Bradley makes 2-pt layup at rim (assist by J. Sullinger),68,81
259,3,7:25.0,Shooting foul by J. Crowder (drawn by J. Crawford),,68,81
260,3,7:25.0,J. Crawford makes free throw 1 of 2,,69,81
261,3,7:25.0,W. Johnson enters the game for P. Pierce,,69,81
262,3,7:25.0,J. Crawford misses free throw 2 of 2,,69,81
263,3,7:25.0,,Defensive rebound by I. Thomas,69,81
264,3,7:08.0,,J. Crowder misses 3-pt jump shot from 24 ft,69,81
265,3,7:07.0,Defensive rebound by D. Jordan,,69,81
266,3,6:59.0,J. Crawford makes 2-pt jump shot from 19 ft,,71,81
267,3,6:41.0,,J. Sullinger misses 2-pt jump shot from 11 ft,71,81
268,3,6:40.0,Defensive rebound by D. Jordan,,71,81
269,3,6:32.0,J. Crawford makes 2-pt jump shot from 11 ft,,73,81
270,3,6:17.0,,I. Thomas makes 2-pt layup from 1 ft,73,83
271,3,6:00.0,D. Jordan makes 2-pt layup at rim (assist by J. Crawford),,75,83
272,3,6:00.0,Shooting foul by A. Bradley (drawn by D. Jordan),,75,83
273,3,6:00.0,D. Jordan misses free throw 1 of 1,,75,83
274,3,6:00.0,,Defensive rebound by J. Crowder,75,83
275,3,5:44.0,,Boston full timeout,75,83
276,3,5:44.0,,E. Turner enters the game for J. Sullinger,75,83
277,3,5:44.0,,A. Johnson enters the game for M. Smart,75,83
278,3,5:39.0,,A. Bradley misses 2-pt jump shot from 19 ft,75,83
279,3,5:38.0,,Offensive rebound by Team,75,83
280,3,5:29.0,,I. Thomas makes 2-pt layup at rim,75,85
281,3,5:09.0,J. Crawford misses 3-pt jump shot from 25 ft,,75,85
282,3,5:07.0,Offensive rebound by D. Jordan,,75,85
283,3,5:07.0,D. Jordan misses 2-pt layup at rim,,75,85
284,3,5:06.0,,Defensive rebound by I. Thomas,75,85
285,3,4:58.0,,Turnover by A. Bradley (bad pass; steal by C. Paul),75,85
286,3,4:55.0,Shooting foul by J. Crowder (drawn by W. Johnson),,75,85
287,3,4:55.0,W. Johnson makes free throw 1 of 2,,76,85
288,3,4:55.0,,M. Smart enters the game for A. Bradley,76,85
289,3,4:55.0,W. Johnson makes free throw 2 of 2,,77,85
290,3,4:41.0,,Personal foul by J. Crawford (drawn by E. Turner),77,85
291,3,4:33.0,,Turnover by A. Johnson (traveling),77,85
292,3,4:24.0,Shooting foul by M. Smart (drawn by J. Redick),,77,85
293,3,4:24.0,J. Redick makes free throw 1 of 2,,78,85
294,3,4:24.0,J. Redick makes free throw 2 of 2,,79,85
295,3,4:13.0,,Turnover by I. Thomas (bad pass; steal by C. Paul),79,85
296,3,4:13.0,Personal foul by I. Thomas (drawn by C. Paul),,79,85
297,3,4:13.0,C. Paul makes free throw 1 of 2,,80,85
298,3,4:13.0,C. Paul makes free throw 2 of 2,,81,85
299,3,4:03.0,,I. Thomas misses 2-pt layup at rim (block by W. Johnson),81,85
300,3,4:02.0,Defensive rebound by W. Johnson,,81,85
301,3,3:57.0,J. Redick misses 3-pt jump shot from 25 ft,,81,85
302,3,3:56.0,Offensive rebound by D. Jordan,,81,85
303,3,3:48.0,J. Redick misses 2-pt jump shot from 5 ft,,81,85
304,3,3:47.0,,Defensive rebound by M. Smart,81,85
305,3,3:40.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by M. Smart),81,88
306,3,3:40.0,LA Clippers full timeout,,81,88
307,3,3:40.0,,J. Jerebko enters the game for M. Smart,81,88
308,3,3:40.0,L. Stephenson enters the game for J. Redick,,81,88
309,3,3:18.0,C. Paul makes 2-pt jump shot from 19 ft,,83,88
310,3,3:06.0,,J. Crowder makes 2-pt layup at rim (assist by E. Turner),83,90
311,3,3:06.0,,Shooting foul by L. Stephenson (drawn by J. Crowder),83,90
312,3,3:06.0,,J. Crowder makes free throw 1 of 1,83,91
313,3,2:43.0,C. Paul makes 2-pt jump shot from 20 ft,,85,91
314,3,2:25.0,,E. Turner misses 2-pt layup from 1 ft (block by D. Jordan),85,91
315,3,2:24.0,,Offensive rebound by Team,85,91
316,3,2:17.0,,Shooting foul by D. Jordan (drawn by I. Thomas),85,91
317,3,2:17.0,,I. Thomas makes free throw 1 of 2,85,92
318,3,2:17.0,,I. Thomas makes free throw 2 of 2,85,93
319,3,2:06.0,Shooting foul by E. Turner (drawn by J. Crawford),,85,93
320,3,2:06.0,J. Crawford makes free throw 1 of 3,,86,93
321,3,2:06.0,J. Crawford makes free throw 2 of 3,,87,93
322,3,2:06.0,J. Crawford makes free throw 3 of 3,,88,93
323,3,1:42.0,,E. Turner misses 2-pt jump shot from 16 ft,88,93
324,3,1:41.0,,Offensive rebound by E. Turner,88,93
325,3,1:37.0,,A. Johnson misses 2-pt layup from 1 ft (block by W. Johnson),88,93
326,3,1:35.0,Defensive rebound by D. Jordan,,88,93
327,3,1:19.0,J. Crawford misses 2-pt layup from 1 ft,,88,93
328,3,1:18.0,,Defensive rebound by J. Jerebko,88,93
329,3,1:08.0,,I. Thomas makes 3-pt jump shot from 22 ft (assist by E. Turner),88,96
330,3,0:43.0,C. Paul misses 2-pt jump shot from 18 ft,,88,96
331,3,0:42.0,,Defensive rebound by J. Jerebko,88,96
332,3,0:36.0,,I. Thomas makes 2-pt layup at rim (assist by E. Turner),88,98
333,3,0:30.0,J. Crawford misses 3-pt jump shot from 25 ft,,88,98
334,3,0:27.0,,Defensive rebound by Team,88,98
335,3,0:12.0,,Turnover by A. Johnson (lost ball),88,98
336,3,0:12.0,P. Pierce enters the game for D. Jordan,,88,98
337,3,0:12.0,J. Redick enters the game for L. Stephenson,,88,98
338,3,0:12.0,,A. Bradley enters the game for A. Johnson,88,98
339,3,0:01.0,C. Paul makes 3-pt jump shot from 27 ft,,91,98
340,4,11:47.0,W. Johnson makes 2-pt jump shot from 18 ft (assist by C. Paul),,93,98
341,4,11:27.0,,T. Zeller makes 2-pt jump shot from 16 ft (assist by E. Turner),93,100
342,4,11:11.0,C. Paul makes 2-pt jump shot from 6 ft,,95,100
343,4,10:47.0,,Turnover by A. Bradley (bad pass; steal by L. Stephenson),95,100
344,4,10:35.0,W. Johnson misses 3-pt jump shot from 23 ft,,95,100
345,4,10:34.0,Offensive rebound by C. Aldrich,,95,100
346,4,10:31.0,W. Johnson misses 2-pt jump shot from 18 ft,,95,100
347,4,10:30.0,,Defensive rebound by M. Smart,95,100
348,4,10:25.0,,Turnover by M. Smart (bad pass; steal by W. Johnson),95,100
349,4,10:14.0,C. Paul makes 3-pt jump shot from 25 ft,,98,100
350,4,9:55.0,,E. Turner misses 2-pt jump shot from 4 ft (block by C. Aldrich),98,100
351,4,9:55.0,,Offensive rebound by Team,98,100
352,4,9:52.0,,J. Jerebko misses 2-pt layup from 2 ft (block by W. Johnson),98,100
353,4,9:51.0,Defensive rebound by L. Stephenson,,98,100
354,4,9:47.0,L. Stephenson makes 2-pt layup at rim,,100,100
355,4,9:33.0,,A. Bradley makes 2-pt hook shot from 11 ft (assist by M. Smart),100,102
356,4,9:18.0,,Offensive charge foul by W. Johnson (drawn by T. Zeller),100,102
357,4,9:18.0,Turnover by W. Johnson (offensive foul),,100,102
358,4,9:10.0,,Shooting foul by L. Stephenson (drawn by E. Turner),100,102
359,4,9:10.0,,E. Turner makes free throw 1 of 2,100,103
360,4,9:10.0,,E. Turner misses free throw 2 of 2,100,103
361,4,9:10.0,Defensive rebound by J. Crawford,,100,103
362,4,8:48.0,C. Paul makes 3-pt jump shot from 24 ft,,103,103
363,4,8:33.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by E. Turner),103,106
364,4,8:14.0,L. Stephenson makes 3-pt jump shot from 23 ft (assist by C. Aldrich),,106,106
365,4,8:11.0,Technical foul by L. Stephenson,,106,106
366,4,8:11.0,Official timeout,,106,106
367,4,8:11.0,,J. Crowder enters the game for J. Jerebko,106,106
368,4,8:11.0,J. Redick enters the game for W. Johnson,,106,106
369,4,8:11.0,,A. Bradley makes technical free throw,106,107
370,4,8:02.0,,Turnover by T. Zeller (traveling),106,107
371,4,7:50.0,C. Paul misses 3-pt jump shot from 24 ft,,106,107
372,4,7:49.0,,Defensive rebound by T. Zeller,106,107
373,4,7:34.0,,M. Smart misses 2-pt jump shot from 16 ft,106,107
374,4,7:34.0,Defensive rebound by L. Stephenson,,106,107
375,4,7:29.0,Offensive foul by C. Aldrich (drawn by M. Smart),,106,107
376,4,7:29.0,Turnover by C. Aldrich (offensive foul),,106,107
377,4,7:29.0,D. Jordan enters the game for C. Aldrich,,106,107
378,4,7:18.0,,E. Turner misses 2-pt jump shot from 17 ft,106,107
379,4,7:17.0,Defensive rebound by C. Paul,,106,107
380,4,7:12.0,Turnover by C. Paul (bad pass),,106,107
