,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
111,2,9:25.0,,T. Lyles misses 2-pt jump shot from 6 ft,25,27
112,2,9:23.0,Defensive rebound by D. Booker,,25,27
113,2,9:16.0,R. Price misses 2-pt jump shot from 21 ft,,25,27
114,2,9:15.0,,Defensive rebound by J. Ingles,25,27
115,2,9:03.0,,Personal foul by R. Price,25,27
116,2,8:51.0,,S. Mack makes 2-pt jump shot from 18 ft,25,29
117,2,8:33.0,A. Goodwin misses 2-pt layup from 2 ft (block by R. Gobert),,25,29
118,2,8:31.0,Offensive rebound by A. Goodwin,,25,29
119,2,8:25.0,A. Goodwin misses 3-pt jump shot from 24 ft,,25,29
120,2,8:23.0,,Defensive rebound by S. Mack,25,29
121,2,8:18.0,,S. Mack misses 3-pt jump shot from 23 ft,25,29
122,2,8:17.0,Defensive rebound by Team,,25,29
123,2,8:17.0,Official timeout,,25,29
124,2,8:17.0,,T. Burke enters the game for J. Ingles,25,29
125,2,8:03.0,J. Leuer makes 3-pt jump shot from 24 ft (assist by D. Booker),,28,29
126,2,7:41.0,,S. Mack makes 2-pt jump shot from 3 ft,28,31
127,2,7:25.0,J. Leuer makes 2-pt jump shot from 14 ft (assist by D. Booker),,30,31
128,2,7:11.0,,T. Burke misses 2-pt jump shot from 21 ft,30,31
129,2,7:09.0,,Offensive rebound by R. Gobert,30,31
130,2,7:00.0,,C. Johnson makes 3-pt jump shot from 24 ft (assist by T. Burke),30,34
131,2,6:39.0,R. Price misses 3-pt jump shot from 24 ft,,30,34
132,2,6:37.0,,Defensive rebound by T. Lyles,30,34
133,2,6:22.0,,Turnover by R. Gobert (bad pass; steal by D. Booker),30,34
134,2,6:15.0,D. Booker misses 3-pt jump shot from 24 ft,,30,34
135,2,6:14.0,,Defensive rebound by S. Mack,30,34
136,2,6:10.0,,Personal block foul by R. Price,30,34
137,2,6:10.0,,D. Favors enters the game for R. Gobert,30,34
138,2,6:02.0,,Turnover by T. Lyles (bad pass),30,34
139,2,5:41.0,M. Teletović misses 3-pt jump shot from 23 ft,,30,34
140,2,5:40.0,,Defensive rebound by S. Mack,30,34
141,2,5:36.0,,Turnover by S. Mack (bad pass; steal by J. Leuer),30,34
142,2,5:35.0,Personal foul by T. Burke,,30,34
143,2,5:35.0,,Utah full timeout,30,34
144,2,5:35.0,B. Knight enters the game for A. Goodwin,,30,34
145,2,5:35.0,,R. Neto enters the game for S. Mack,30,34
146,2,5:35.0,,R. Hood enters the game for C. Johnson,30,34
147,2,5:25.0,M. Teletović misses 3-pt jump shot from 24 ft,,30,34
148,2,5:23.0,,Defensive rebound by D. Favors,30,34
149,2,5:07.0,,T. Burke misses 3-pt jump shot from 24 ft,30,34
150,2,5:05.0,Defensive rebound by B. Knight,,30,34
151,2,4:58.0,Personal foul by T. Burke,,30,34
152,2,4:47.0,Turnover by D. Booker (bad pass; steal by T. Lyles),,30,34
153,2,4:44.0,,Shooting foul by R. Price (drawn by T. Lyles),30,34
154,2,4:44.0,,T. Lyles makes free throw 1 of 2,30,35
155,2,4:44.0,P. Tucker enters the game for R. Price,,30,35
156,2,4:44.0,A. Goodwin enters the game for D. Booker,,30,35
157,2,4:44.0,,T. Lyles makes free throw 2 of 2,30,36
158,2,4:32.0,J. Leuer makes 2-pt jump shot from 3 ft,,32,36
159,2,4:09.0,,R. Neto makes 3-pt jump shot from 25 ft (assist by T. Burke),32,39
160,2,3:58.0,B. Knight misses 2-pt jump shot from 18 ft,,32,39
161,2,3:56.0,,Defensive rebound by T. Burke,32,39
162,2,3:50.0,,T. Burke misses 2-pt layup from 3 ft,32,39
163,2,3:47.0,Defensive rebound by J. Leuer,,32,39
164,2,3:38.0,T. Chandler enters the game for J. Leuer,,32,39
165,2,3:38.0,A. Len enters the game for M. Teletović,,32,39
166,2,3:38.0,D. Booker enters the game for A. Goodwin,,32,39
167,2,3:34.0,D. Booker makes 2-pt jump shot from 18 ft (assist by A. Len),,34,39
168,2,3:19.0,,Turnover by T. Burke (lost ball; steal by D. Booker),34,39
169,2,3:11.0,T. Chandler makes 2-pt layup from 2 ft (assist by D. Booker),,36,39
170,2,2:48.0,,D. Favors makes 2-pt hook shot at rim,36,41
171,2,2:26.0,A. Len misses 2-pt jump shot from 4 ft,,36,41
172,2,2:25.0,,Defensive rebound by D. Favors,36,41
173,2,2:14.0,,T. Lyles makes 2-pt jump shot from 11 ft,36,43
174,2,1:57.0,A. Len misses 2-pt jump shot from 4 ft,,36,43
175,2,1:55.0,Offensive rebound by T. Chandler,,36,43
176,2,1:55.0,T. Chandler makes 2-pt dunk at rim,,38,43
177,2,1:50.0,,Utah full timeout,38,43
178,2,1:50.0,Phoenix full timeout,,38,43
179,2,1:50.0,,S. Mack enters the game for R. Neto,38,43
180,2,1:50.0,,J. Ingles enters the game for T. Burke,38,43
181,2,1:50.0,,R. Gobert enters the game for D. Favors,38,43
182,2,1:42.0,,T. Lyles misses 3-pt jump shot from 24 ft,38,43
183,2,1:41.0,Defensive rebound by B. Knight,,38,43
184,2,1:26.0,Turnover by A. Len (bad pass; steal by R. Hood),,38,43
185,2,1:15.0,,T. Lyles misses 3-pt jump shot from 24 ft,38,43
186,2,1:14.0,Defensive rebound by B. Knight,,38,43
187,2,1:08.0,D. Booker misses 3-pt jump shot from 24 ft,,38,43
188,2,1:07.0,,Defensive rebound by R. Gobert,38,43
189,2,0:53.0,,S. Mack misses 2-pt jump shot from 8 ft,38,43
190,2,0:52.0,Defensive rebound by A. Len,,38,43
191,2,0:50.0,Turnover by A. Len (bad pass; steal by J. Ingles),,38,43
192,2,0:40.0,,R. Hood misses 2-pt jump shot from 6 ft,38,43
193,2,0:39.0,Defensive rebound by B. Knight,,38,43
194,2,0:17.0,B. Knight misses 3-pt jump shot from 24 ft,,38,43
195,2,0:15.0,,Defensive rebound by Team,38,43
196,2,0:01.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by S. Mack),38,46
197,2,0:00.0,Turnover by T. Chandler (bad pass; steal by T. Lyles),,38,46
198,3,11:42.0,,D. Favors misses 2-pt jump shot from 18 ft,38,46
199,3,11:40.0,Defensive rebound by P. Tucker,,38,46
200,3,11:29.0,A. Len misses 2-pt jump shot from 18 ft,,38,46
201,3,11:27.0,,Defensive rebound by R. Hood,38,46
202,3,11:08.0,,R. Hood misses 2-pt jump shot from 18 ft,38,46
203,3,11:06.0,,Offensive rebound by R. Gobert,38,46
204,3,11:06.0,,R. Gobert misses 2-pt layup from 2 ft,38,46
205,3,11:04.0,Defensive rebound by B. Knight,,38,46
206,3,10:48.0,T. Chandler misses 2-pt jump shot from 17 ft,,38,46
207,3,10:46.0,,Defensive rebound by S. Mack,38,46
208,3,10:35.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by S. Mack),38,49
209,3,10:19.0,A. Len misses 2-pt jump shot from 16 ft,,38,49
210,3,10:18.0,,Defensive rebound by R. Gobert,38,49
211,3,10:06.0,,R. Hood misses 2-pt jump shot from 18 ft,38,49
212,3,10:05.0,,Offensive rebound by Team,38,49
213,3,10:05.0,,Personal foul by T. Chandler,38,49
214,3,9:58.0,,D. Favors misses 2-pt jump shot from 16 ft,38,49
215,3,9:56.0,Defensive rebound by A. Len,,38,49
216,3,9:47.0,D. Booker misses 2-pt jump shot from 21 ft,,38,49
217,3,9:46.0,,Defensive rebound by S. Mack,38,49
218,3,9:42.0,,S. Mack misses 2-pt layup from 3 ft (block by B. Knight),38,49
219,3,9:42.0,,Offensive rebound by Team,38,49
220,3,9:36.0,,R. Hood misses 3-pt jump shot from 25 ft,38,49
221,3,9:34.0,Defensive rebound by D. Booker,,38,49
222,3,9:29.0,D. Booker misses 2-pt jump shot from 3 ft (block by R. Gobert),,38,49
223,3,9:29.0,Offensive rebound by Team,,38,49
224,3,9:27.0,Personal foul by J. Ingles,,38,49
225,3,9:17.0,Turnover by A. Len (bad pass; steal by J. Ingles),,38,49
226,3,9:08.0,,Shooting foul by P. Tucker (drawn by D. Favors),38,49
227,3,9:08.0,,D. Favors makes free throw 1 of 2,38,50
228,3,9:08.0,,D. Favors makes free throw 2 of 2,38,51
229,3,8:53.0,Turnover by B. Knight (bad pass),,38,51
230,3,8:41.0,,Turnover by J. Ingles (bad pass),38,51
231,3,8:30.0,Turnover by T. Chandler (bad pass; steal by D. Favors),,38,51
232,3,8:11.0,,Shooting foul by T. Chandler (drawn by R. Gobert),38,51
233,3,8:11.0,,R. Gobert makes free throw 1 of 2,38,52
234,3,8:11.0,M. Teletović enters the game for T. Chandler,,38,52
235,3,8:11.0,,R. Gobert misses free throw 2 of 2,38,52
236,3,8:10.0,Defensive rebound by A. Len,,38,52
237,3,8:07.0,Phoenix full timeout,,38,52
238,3,7:59.0,A. Len misses 2-pt jump shot from 4 ft (block by R. Gobert),,38,52
239,3,7:59.0,Offensive rebound by Team,,38,52
240,3,7:50.0,M. Teletović misses 2-pt jump shot from 10 ft,,38,52
241,3,7:49.0,,Defensive rebound by J. Ingles,38,52
242,3,7:30.0,,R. Hood makes 2-pt jump shot from 9 ft,38,54
243,3,7:20.0,M. Teletović misses 3-pt jump shot from 26 ft,,38,54
244,3,7:18.0,,Defensive rebound by J. Ingles,38,54
245,3,7:07.0,,D. Favors makes 2-pt hook shot from 4 ft,38,56
246,3,6:58.0,Phoenix full timeout,,38,56
247,3,6:58.0,R. Price enters the game for D. Booker,,38,56
248,3,6:49.0,Personal foul by S. Mack,,38,56
249,3,6:41.0,B. Knight misses 2-pt jump shot from 22 ft,,38,56
250,3,6:40.0,Offensive rebound by B. Knight,,38,56
251,3,6:33.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by B. Knight),,41,56
252,3,6:18.0,,Def 3 sec tech foul by A. Len,41,56
253,3,6:18.0,,R. Hood misses technical free throw,41,56
254,3,6:18.0,,Offensive rebound by Team,41,56
255,3,6:07.0,,R. Hood misses 3-pt jump shot from 25 ft,41,56
256,3,6:05.0,,Offensive rebound by D. Favors,41,56
257,3,5:56.0,,T. Booker enters the game for D. Favors,41,56
258,3,5:56.0,,R. Neto enters the game for S. Mack,41,56
259,3,5:50.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Neto),41,59
260,3,5:30.0,M. Teletović makes 2-pt jump shot from 10 ft,,43,59
261,3,5:06.0,,T. Booker misses 2-pt layup from 2 ft,43,59
262,3,5:05.0,,Offensive rebound by R. Gobert,43,59
263,3,5:05.0,,R. Gobert makes 2-pt dunk at rim,43,61
264,3,4:55.0,A. Len makes 2-pt layup from 2 ft (assist by M. Teletović),,45,61
265,3,4:55.0,Shooting foul by T. Booker (drawn by A. Len),,45,61
266,3,4:55.0,A. Len makes free throw 1 of 1,,46,61
267,3,4:34.0,,R. Neto misses 3-pt jump shot from 24 ft,46,61
268,3,4:33.0,Defensive rebound by R. Price,,46,61
269,3,4:29.0,P. Tucker misses 2-pt layup from 1 ft,,46,61
270,3,4:27.0,,Defensive rebound by R. Gobert,46,61
271,3,4:21.0,,Personal foul by P. Tucker,46,61
272,3,4:14.0,,R. Hood misses 3-pt jump shot from 23 ft,46,61
273,3,4:13.0,Defensive rebound by A. Len,,46,61
274,3,4:02.0,Turnover by B. Knight (bad pass; steal by T. Booker),,46,61
275,3,3:58.0,,J. Ingles makes 2-pt layup from 1 ft (assist by T. Booker),46,63
276,3,3:49.0,A. Len misses 2-pt hook shot from 5 ft,,46,63
277,3,3:48.0,,Defensive rebound by R. Gobert,46,63
278,3,3:28.0,,Turnover by R. Hood (lost ball; steal by P. Tucker),46,63
279,3,3:17.0,B. Knight makes 3-pt jump shot from 23 ft,,49,63
280,3,2:58.0,,T. Booker makes 2-pt layup from 3 ft,49,65
281,3,2:44.0,B. Knight makes 2-pt jump shot from 14 ft,,51,65
282,3,2:27.0,,C. Johnson enters the game for J. Ingles,51,65
283,3,2:23.0,,C. Johnson misses 2-pt jump shot from 4 ft,51,65
284,3,2:21.0,Defensive rebound by M. Teletović,,51,65
285,3,2:20.0,Personal foul by C. Johnson,,51,65
286,3,2:14.0,Turnover by B. Knight (kicked ball),,51,65
287,3,2:14.0,J. Leuer enters the game for A. Len,,51,65
288,3,1:56.0,,Turnover by R. Hood (discontinued dribble),51,65
289,3,1:56.0,,D. Favors enters the game for R. Gobert,51,65
290,3,1:56.0,D. Booker enters the game for B. Knight,,51,65
291,3,1:43.0,J. Leuer misses 2-pt jump shot from 6 ft,,51,65
292,3,1:39.0,,Defensive rebound by T. Booker,51,65
293,3,1:30.0,,D. Favors misses 2-pt jump shot from 5 ft,51,65
294,3,1:28.0,Defensive rebound by J. Leuer,,51,65
295,3,1:22.0,M. Teletović misses 3-pt jump shot from 23 ft,,51,65
296,3,1:22.0,Offensive rebound by J. Leuer,,51,65
297,3,1:22.0,J. Leuer makes 2-pt layup from 2 ft,,53,65
298,3,1:22.0,Shooting foul by D. Favors (drawn by J. Leuer),,53,65
299,3,1:22.0,J. Leuer makes free throw 1 of 1,,54,65
300,3,1:14.0,,Shooting foul by M. Teletović (drawn by R. Neto),54,65
301,3,1:14.0,,R. Neto makes 2-pt layup from 3 ft,54,67
302,3,1:14.0,,R. Neto misses free throw 1 of 1,54,67
303,3,1:13.0,Defensive rebound by M. Teletović,,54,67
304,3,0:58.0,R. Price misses 3-pt jump shot from 24 ft,,54,67
305,3,0:57.0,,Defensive rebound by T. Booker,54,67
306,3,0:39.0,,R. Hood makes 2-pt jump shot from 2 ft,54,69
307,3,0:36.0,Turnover by J. Leuer (bad pass; steal by C. Johnson),,54,69
308,3,0:33.0,,T. Booker makes 2-pt layup from 3 ft (assist by C. Johnson),54,71
309,3,0:17.0,M. Teletović misses 3-pt jump shot from 24 ft,,54,71
310,3,0:15.0,,Defensive rebound by R. Hood,54,71
311,3,0:03.0,,D. Favors misses 2-pt jump shot from 13 ft,54,71
312,3,0:01.0,Defensive rebound by J. Leuer,,54,71
313,4,11:50.0,Turnover by T. Chandler (3 sec),,54,71
314,4,11:36.0,,Turnover by D. Favors (lost ball; steal by T. Chandler),54,71
315,4,11:31.0,Turnover by A. Goodwin (lost ball; steal by R. Neto),,54,71
316,4,11:27.0,,T. Booker makes 2-pt dunk at rim (assist by S. Mack),54,73
317,4,11:10.0,Offensive foul by D. Booker (drawn by C. Johnson),,54,73
318,4,11:10.0,Turnover by D. Booker (offensive foul),,54,73
319,4,11:02.0,,S. Mack makes 2-pt jump shot from 16 ft,54,75
320,4,10:54.0,D. Booker misses 2-pt jump shot from 7 ft (block by C. Johnson),,54,75
321,4,10:50.0,,Defensive rebound by D. Favors,54,75
322,4,10:36.0,,R. Neto misses 2-pt jump shot from 10 ft,54,75
323,4,10:34.0,,Offensive rebound by C. Johnson,54,75
324,4,10:26.0,,C. Johnson misses 3-pt jump shot from 25 ft,54,75
325,4,10:25.0,,Offensive rebound by T. Booker,54,75
326,4,10:21.0,,R. Neto makes 3-pt jump shot from 24 ft (assist by T. Booker),54,78
327,4,10:21.0,Phoenix full timeout,,54,78
328,4,10:21.0,P. Tucker enters the game for R. Price,,54,78
329,4,10:10.0,B. Knight enters the game for A. Goodwin,,54,78
330,4,10:10.0,A. Len enters the game for J. Leuer,,54,78
331,4,10:08.0,Personal foul by R. Neto,,54,78
332,4,10:06.0,Offensive foul by T. Chandler (drawn by R. Neto),,54,78
333,4,10:06.0,Turnover by T. Chandler (offensive foul),,54,78
334,4,9:51.0,,D. Favors misses 2-pt jump shot from 19 ft,54,78
335,4,9:50.0,Defensive rebound by A. Len,,54,78
336,4,9:41.0,B. Knight makes 2-pt jump shot from 14 ft (assist by A. Len),,56,78
337,4,9:24.0,,R. Neto makes 2-pt layup from 3 ft,56,80
338,4,9:24.0,,Shooting foul by A. Len (drawn by R. Neto),56,80
339,4,9:24.0,,T. Lyles enters the game for T. Booker,56,80
340,4,9:24.0,,R. Neto makes free throw 1 of 1,56,81
341,4,9:13.0,B. Knight misses 3-pt jump shot from 22 ft,,56,81
342,4,9:12.0,,Defensive rebound by C. Johnson,56,81
343,4,8:58.0,,Turnover by S. Mack (bad pass),56,81
344,4,8:58.0,,R. Gobert enters the game for D. Favors,56,81
345,4,8:42.0,A. Len misses 3-pt jump shot from 23 ft,,56,81
346,4,8:39.0,,Defensive rebound by C. Johnson,56,81
347,4,8:23.0,,S. Mack makes 2-pt layup from 3 ft,56,83
348,4,8:10.0,B. Knight misses 2-pt jump shot from 21 ft,,56,83
349,4,8:08.0,,Defensive rebound by R. Gobert,56,83
350,4,8:01.0,,Personal foul by T. Chandler,56,83
351,4,7:50.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by S. Mack),56,86
352,4,7:33.0,D. Booker misses 3-pt jump shot from 25 ft,,56,86
353,4,7:31.0,,Defensive rebound by C. Johnson,56,86
354,4,7:23.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by S. Mack),56,89
355,4,7:23.0,Phoenix full timeout,,56,89
356,4,7:23.0,C. Budinger enters the game for P. Tucker,,56,89
357,4,7:23.0,J. Jenkins enters the game for D. Booker,,56,89
358,4,7:23.0,,J. Ingles enters the game for R. Neto,56,89
359,4,7:04.0,J. Jenkins misses 2-pt jump shot from 17 ft,,56,89
360,4,7:02.0,Offensive rebound by A. Len,,56,89
361,4,6:51.0,J. Jenkins misses 3-pt jump shot from 24 ft,,56,89
362,4,6:49.0,,Defensive rebound by R. Gobert,56,89
363,4,6:33.0,,T. Lyles makes 2-pt layup from 3 ft,56,91
364,4,6:17.0,A. Len misses 2-pt jump shot from 13 ft,,56,91
365,4,6:16.0,,Defensive rebound by S. Mack,56,91
366,4,6:03.0,,C. Johnson misses 2-pt jump shot from 6 ft,56,91
367,4,6:01.0,,Offensive rebound by R. Gobert,56,91
368,4,6:01.0,,R. Gobert makes 2-pt dunk at rim,56,93
369,4,5:44.0,J. Jenkins makes 2-pt jump shot from 21 ft,,58,93
370,4,5:30.0,,S. Mack makes 3-pt jump shot from 24 ft,58,96
371,4,5:10.0,B. Knight makes 3-pt jump shot from 24 ft (assist by C. Budinger),,61,96
372,4,5:10.0,,Utah full timeout,61,96
373,4,5:10.0,M. Teletović enters the game for T. Chandler,,61,96
374,4,5:10.0,J. Leuer enters the game for B. Knight,,61,96
375,4,5:10.0,,T. Burke enters the game for C. Johnson,61,96
376,4,5:10.0,,R. Neto enters the game for R. Gobert,61,96
377,4,5:10.0,,J. Withey enters the game for S. Mack,61,96
378,4,5:10.0,R. Price enters the game for A. Len,,61,96
379,4,4:51.0,,J. Withey misses 2-pt hook shot from 2 ft,61,96
380,4,4:50.0,Defensive rebound by J. Leuer,,61,96
381,4,4:41.0,R. Price misses 2-pt jump shot from 6 ft,,61,96
382,4,4:41.0,,Defensive rebound by J. Withey,61,96
383,4,4:41.0,,Personal foul by R. Price,61,96
384,4,4:31.0,,T. Lyles misses 2-pt jump shot from 23 ft,61,96
385,4,4:29.0,Defensive rebound by C. Budinger,,61,96
386,4,4:22.0,Shooting foul by J. Withey (drawn by J. Leuer),,61,96
387,4,4:22.0,J. Leuer misses free throw 1 of 2,,61,96
388,4,4:22.0,Offensive rebound by Team,,61,96
389,4,4:22.0,,C. Johnson enters the game for J. Ingles,61,96
390,4,4:22.0,J. Leuer misses free throw 2 of 2,,61,96
391,4,4:19.0,,Defensive rebound by J. Withey,61,96
392,4,4:00.0,,T. Burke misses 3-pt jump shot from 24 ft,61,96
393,4,3:59.0,Defensive rebound by J. Leuer,,61,96
394,4,3:54.0,Personal foul by R. Neto,,61,96
395,4,3:47.0,Offensive foul by R. Price (drawn by R. Neto),,61,96
396,4,3:47.0,Turnover by R. Price (offensive foul),,61,96
397,4,3:28.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by T. Lyles),61,99
398,4,3:06.0,C. Budinger misses 2-pt jump shot from 9 ft,,61,99
399,4,3:05.0,Offensive rebound by J. Leuer,,61,99
