,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,NEW ORLEANS_ACTION,SACRAMENTO_SCORE,NEW ORLEANS_SCORE
48,1,5:37.0,O. Casspi misses 2-pt layup from 1 ft,,17,19
49,1,5:36.0,,Defensive rebound by Ö. Aşık,17,19
50,1,5:26.0,,R. Anderson misses 3-pt jump shot from 25 ft,17,19
51,1,5:25.0,Defensive rebound by Team,,17,19
52,1,5:08.0,D. Cousins misses 2-pt jump shot from 18 ft,,17,19
53,1,5:07.0,,Defensive rebound by N. Cole,17,19
54,1,5:00.0,,Turnover by N. Cole (bad pass; steal by J. Anderson),17,19
55,1,4:57.0,Turnover by J. Anderson (lost ball),,17,19
56,1,4:57.0,,J. Holiday enters the game for B. Dejean-Jones,17,19
57,1,4:41.0,,R. Anderson makes 2-pt jump shot from 8 ft (assist by J. Holiday),17,21
58,1,4:32.0,M. Belinelli misses 3-pt jump shot from 23 ft,,17,21
59,1,4:32.0,,Defensive rebound by Ö. Aşık,17,21
60,1,4:17.0,,R. Anderson misses 2-pt jump shot from 11 ft,17,21
61,1,4:17.0,Defensive rebound by D. Cousins,,17,21
62,1,4:14.0,Turnover by D. Cousins (lost ball),,17,21
63,1,3:59.0,,Personal foul by R. Rondo (drawn by N. Cole),17,21
64,1,3:44.0,,R. Anderson makes 2-pt jump shot from 14 ft (assist by N. Cole),17,23
65,1,3:34.0,R. Rondo misses 2-pt layup from 2 ft (block by Ö. Aşık),,17,23
66,1,3:32.0,,Defensive rebound by Ö. Aşık,17,23
67,1,3:22.0,,J. Holiday misses 2-pt jump shot from 6 ft,17,23
68,1,3:22.0,,Offensive rebound by J. Holiday,17,23
69,1,3:17.0,,Ö. Aşık makes 2-pt dunk at rim (assist by J. Holiday),17,25
70,1,3:05.0,Turnover by R. Rondo (bad pass; steal by A. Gee),,17,25
71,1,2:49.0,,R. Anderson makes 2-pt layup from 2 ft (assist by N. Cole),17,27
72,1,2:36.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,19,27
73,1,2:29.0,,J. Holiday makes 2-pt jump shot from 15 ft,19,29
74,1,2:13.0,O. Casspi misses 3-pt jump shot from 29 ft,,19,29
75,1,2:13.0,,Defensive rebound by Ö. Aşık,19,29
76,1,2:07.0,,N. Cole misses 2-pt layup from 2 ft,19,29
77,1,2:06.0,,Offensive rebound by R. Anderson,19,29
78,1,2:06.0,,R. Anderson makes 2-pt layup from 1 ft,19,31
79,1,2:04.0,Sacramento full timeout,,19,31
80,1,2:04.0,,New Orleans full timeout,19,31
81,1,2:04.0,,K. Perkins enters the game for Ö. Aşık,19,31
82,1,2:04.0,,T. Douglas enters the game for N. Cole,19,31
83,1,1:46.0,J. Anderson misses 3-pt jump shot from 24 ft,,19,31
84,1,1:46.0,,Defensive rebound by T. Douglas,19,31
85,1,1:28.0,,J. Holiday makes 2-pt jump shot from 17 ft,19,33
86,1,1:13.0,D. Cousins misses 2-pt jump shot from 17 ft,,19,33
87,1,1:13.0,,Defensive rebound by A. Gee,19,33
88,1,0:52.0,,T. Douglas makes 2-pt jump shot from 11 ft (assist by J. Holiday),19,35
89,1,0:39.0,R. Rondo misses 3-pt jump shot from 25 ft,,19,35
90,1,0:39.0,,Defensive rebound by T. Douglas,19,35
91,1,0:15.0,,J. Holiday misses 2-pt jump shot from 14 ft,19,35
92,1,0:14.0,,Offensive rebound by Team,19,35
93,1,0:14.0,Q. Acy enters the game for R. Rondo,,19,35
94,1,0:14.0,D. Collison enters the game for O. Casspi,,19,35
95,1,0:02.0,,Shooting foul by Q. Acy (drawn by J. Holiday),19,35
96,1,0:02.0,,J. Holiday makes free throw 1 of 2,19,36
97,1,0:02.0,,J. Holiday makes free throw 2 of 2,19,37
98,1,0:00.0,M. Belinelli misses 3-pt jump shot from 45 ft,,19,37
99,1,0:00.0,Offensive rebound by Team,,19,37
100,2,11:49.0,D. Collison makes 2-pt jump shot from 16 ft,,21,37
101,2,11:35.0,,J. Holiday misses 2-pt layup from 1 ft (block by K. Koufos),21,37
102,2,11:35.0,,Offensive rebound by Team,21,37
103,2,11:34.0,,Turnover by B. Dejean-Jones (bad pass),21,37
104,2,11:24.0,Personal foul by T. Douglas (drawn by M. Belinelli),,21,37
105,2,11:13.0,K. Koufos misses 2-pt layup from 1 ft,,21,37
106,2,11:12.0,,Defensive rebound by D. Cunningham,21,37
107,2,11:04.0,,Personal foul by K. Koufos (drawn by T. Douglas),21,37
108,2,10:55.0,,A. Ajinça misses 2-pt jump shot from 6 ft,21,37
109,2,10:54.0,Defensive rebound by Q. Acy,,21,37
110,2,10:38.0,M. Belinelli makes 2-pt jump shot from 17 ft (assist by K. Koufos),,23,37
111,2,10:25.0,,J. Holiday makes 2-pt layup from 1 ft,23,39
112,2,10:15.0,D. Collison misses 2-pt jump shot from 15 ft,,23,39
113,2,10:14.0,,Defensive rebound by A. Ajinça,23,39
114,2,10:05.0,,J. Holiday makes 3-pt jump shot from 24 ft,23,42
115,2,9:53.0,M. Belinelli misses 2-pt jump shot from 17 ft,,23,42
116,2,9:52.0,Offensive rebound by Q. Acy,,23,42
117,2,9:52.0,Personal foul by B. Dejean-Jones (drawn by Q. Acy),,23,42
118,2,9:33.0,M. Belinelli misses 2-pt jump shot from 21 ft,,23,42
119,2,9:33.0,,Defensive rebound by A. Ajinça,23,42
120,2,9:20.0,,J. Holiday misses 2-pt jump shot from 15 ft,23,42
121,2,9:20.0,Defensive rebound by K. Koufos,,23,42
122,2,9:11.0,D. Collison makes 2-pt layup from 1 ft,,25,42
123,2,8:57.0,,Turnover by A. Ajinça (lost ball),25,42
124,2,8:57.0,Official timeout,,25,42
125,2,8:57.0,B. McLemore enters the game for J. Anderson,,25,42
126,2,8:38.0,K. Koufos misses 2-pt hook shot from 7 ft,,25,42
127,2,8:37.0,Offensive rebound by Team,,25,42
128,2,8:24.0,Q. Acy makes 3-pt jump shot from 23 ft (assist by B. McLemore),,28,42
129,2,8:09.0,,J. Holiday makes 2-pt layup from 1 ft,28,44
130,2,7:55.0,B. McLemore misses 2-pt jump shot from 3 ft (block by A. Ajinça),,28,44
131,2,7:55.0,,Defensive rebound by Team,28,44
132,2,7:55.0,,R. Anderson enters the game for A. Ajinça,28,44
133,2,7:41.0,,J. Holiday misses 3-pt jump shot from 27 ft,28,44
134,2,7:40.0,Defensive rebound by Q. Acy,,28,44
135,2,7:31.0,B. McLemore misses 2-pt layup from 4 ft,,28,44
136,2,7:30.0,,Defensive rebound by R. Anderson,28,44
137,2,7:24.0,,T. Douglas misses 2-pt layup from 1 ft (block by K. Koufos),28,44
138,2,7:20.0,Defensive rebound by B. McLemore,,28,44
139,2,7:08.0,M. Belinelli misses 2-pt jump shot from 9 ft,,28,44
140,2,7:08.0,Offensive rebound by Team,,28,44
141,2,7:08.0,,Loose ball foul by D. Cunningham (drawn by K. Koufos),28,44
142,2,7:01.0,Shooting foul by B. Dejean-Jones (drawn by M. Belinelli),,28,44
143,2,7:01.0,M. Belinelli makes free throw 1 of 2,,29,44
144,2,7:01.0,D. Cousins enters the game for K. Koufos,,29,44
145,2,7:01.0,,Ö. Aşık enters the game for D. Cunningham,29,44
146,2,7:01.0,,N. Cole enters the game for T. Douglas,29,44
147,2,7:01.0,M. Belinelli makes free throw 2 of 2,,30,44
148,2,6:54.0,,N. Cole misses 2-pt layup from 1 ft,30,44
149,2,6:53.0,Defensive rebound by D. Cousins,,30,44
150,2,6:39.0,D. Cousins misses 2-pt hook shot from 4 ft,,30,44
151,2,6:38.0,,Defensive rebound by N. Cole,30,44
152,2,6:24.0,,Shooting foul by D. Cousins (drawn by R. Anderson),30,44
153,2,6:24.0,,R. Anderson makes free throw 1 of 2,30,45
154,2,6:24.0,,R. Anderson makes free throw 2 of 2,30,46
155,2,6:02.0,Shooting foul by Ö. Aşık (drawn by D. Cousins),,30,46
156,2,6:02.0,D. Cousins misses free throw 1 of 2,,30,46
157,2,6:02.0,Offensive rebound by Team,,30,46
158,2,6:02.0,D. Cousins makes free throw 2 of 2,,31,46
159,2,5:41.0,,B. Dejean-Jones misses 2-pt layup from 1 ft (block by D. Cousins),31,46
160,2,5:40.0,Defensive rebound by Q. Acy,,31,46
161,2,5:27.0,M. Belinelli makes 2-pt jump shot from 22 ft (assist by D. Cousins),,33,46
162,2,5:19.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by B. Dejean-Jones),33,49
163,2,5:08.0,D. Collison misses 2-pt layup from 2 ft,,33,49
164,2,5:07.0,,Defensive rebound by Ö. Aşık,33,49
165,2,5:01.0,,B. Dejean-Jones misses 3-pt jump shot from 25 ft,33,49
166,2,4:58.0,Defensive rebound by Q. Acy,,33,49
167,2,4:44.0,D. Collison misses 2-pt layup from 1 ft (block by Ö. Aşık),,33,49
168,2,4:44.0,,Defensive rebound by Ö. Aşık,33,49
169,2,4:44.0,,Turnover by Ö. Aşık (bad pass),33,49
170,2,4:44.0,,New Orleans full timeout,33,49
171,2,4:44.0,R. Rondo enters the game for M. Belinelli,,33,49
172,2,4:30.0,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),,35,49
173,2,4:15.0,Violation by Q. Acy (def goaltending),,35,49
174,2,4:15.0,,B. Dejean-Jones makes 2-pt layup from 1 ft (assist by J. Holiday),35,51
175,2,4:06.0,Personal foul by N. Cole (drawn by B. McLemore),,35,51
176,2,4:06.0,B. McLemore misses free throw 1 of 2,,35,51
177,2,4:06.0,Offensive rebound by Team,,35,51
178,2,4:06.0,,K. Perkins enters the game for Ö. Aşık,35,51
179,2,4:06.0,B. McLemore makes free throw 2 of 2,,36,51
180,2,3:55.0,,B. Dejean-Jones makes 3-pt jump shot from 24 ft (assist by J. Holiday),36,54
181,2,3:34.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by R. Rondo),,39,54
182,2,3:18.0,,Turnover by K. Perkins (step out of bounds),39,54
183,2,3:10.0,Turnover by D. Cousins (bad pass),,39,54
184,2,2:56.0,,R. Anderson misses 3-pt jump shot from 25 ft,39,54
185,2,2:55.0,,Offensive rebound by R. Anderson,39,54
186,2,2:49.0,,R. Anderson misses 3-pt jump shot from 24 ft,39,54
187,2,2:49.0,Defensive rebound by B. McLemore,,39,54
188,2,2:40.0,D. Cousins makes 2-pt jump shot from 19 ft,,41,54
189,2,2:28.0,,J. Holiday makes 2-pt layup from 1 ft (assist by N. Cole),41,56
190,2,2:10.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Rondo),,44,56
191,2,1:58.0,,Turnover by K. Perkins (traveling),44,56
192,2,1:58.0,Sacramento full timeout,,44,56
193,2,1:58.0,W. Cauley-Stein enters the game for Q. Acy,,44,56
194,2,1:58.0,,A. Gee enters the game for B. Dejean-Jones,44,56
195,2,1:58.0,,T. Douglas enters the game for J. Holiday,44,56
196,2,1:47.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,46,56
197,2,1:31.0,,Turnover by T. Douglas (bad pass; steal by R. Rondo),46,56
198,2,1:25.0,D. Collison makes 2-pt layup from 2 ft (assist by R. Rondo),,48,56
199,2,1:06.0,,Shooting foul by W. Cauley-Stein (drawn by R. Anderson),48,56
200,2,1:06.0,,R. Anderson makes free throw 1 of 2,48,57
201,2,1:06.0,,R. Anderson makes free throw 2 of 2,48,58
202,2,0:54.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,50,58
203,2,0:45.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by N. Cole),50,61
204,2,0:41.0,Personal foul by K. Perkins (drawn by W. Cauley-Stein),,50,61
205,2,0:41.0,W. Cauley-Stein makes free throw 1 of 2,,51,61
206,2,0:41.0,W. Cauley-Stein makes free throw 2 of 2,,52,61
207,2,0:25.0,,R. Anderson makes 2-pt jump shot from 20 ft (assist by N. Cole),52,63
208,2,0:06.0,Personal foul by N. Cole (drawn by R. Rondo),,52,63
209,2,0:06.0,R. Rondo misses free throw 1 of 2,,52,63
210,2,0:06.0,Offensive rebound by Team,,52,63
211,2,0:06.0,Q. Acy enters the game for D. Cousins,,52,63
212,2,0:06.0,,J. Holiday enters the game for K. Perkins,52,63
213,2,0:06.0,J. Anderson enters the game for B. McLemore,,52,63
214,2,0:06.0,R. Rondo makes free throw 2 of 2,,53,63
215,2,0:01.0,,T. Douglas misses 2-pt layup from 2 ft (block by W. Cauley-Stein),53,63
216,2,0:00.0,Defensive rebound by Q. Acy,,53,63
217,3,11:45.0,D. Cousins misses 2-pt layup from 2 ft,,53,63
218,3,11:43.0,Offensive rebound by Q. Acy,,53,63
219,3,11:39.0,B. McLemore misses 3-pt jump shot from 23 ft,,53,63
220,3,11:39.0,,Defensive rebound by Team,53,63
221,3,11:30.0,,B. Dejean-Jones makes 3-pt jump shot from 25 ft (assist by N. Cole),53,66
222,3,11:16.0,Turnover by Q. Acy (lost ball; steal by A. Gee),,53,66
223,3,11:15.0,,Personal foul by R. Rondo (drawn by N. Cole),53,66
224,3,11:03.0,,N. Cole misses 2-pt jump shot from 17 ft,53,66
225,3,11:02.0,Defensive rebound by O. Casspi,,53,66
226,3,10:55.0,Shooting foul by Ö. Aşık (drawn by D. Cousins),,53,66
227,3,10:55.0,D. Cousins makes free throw 1 of 2,,54,66
228,3,10:55.0,D. Cousins makes free throw 2 of 2,,55,66
229,3,10:34.0,,Shooting foul by O. Casspi (drawn by B. Dejean-Jones),55,66
230,3,10:34.0,,B. Dejean-Jones misses free throw 1 of 2,55,66
231,3,10:34.0,,Offensive rebound by Team,55,66
232,3,10:34.0,,B. Dejean-Jones misses free throw 2 of 2,55,66
233,3,10:33.0,Defensive rebound by R. Rondo,,55,66
234,3,10:20.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,57,66
235,3,10:01.0,Offensive charge foul by R. Anderson (drawn by D. Cousins),,57,66
236,3,10:01.0,,Turnover by R. Anderson (offensive foul),57,66
237,3,9:44.0,B. McLemore misses 2-pt jump shot from 16 ft,,57,66
238,3,9:43.0,,Defensive rebound by Ö. Aşık,57,66
239,3,9:32.0,,Personal foul by Q. Acy (drawn by R. Anderson),57,66
240,3,9:26.0,,R. Anderson misses 2-pt layup from 2 ft,57,66
241,3,9:24.0,Defensive rebound by D. Cousins,,57,66
242,3,9:14.0,R. Rondo makes 2-pt layup from 2 ft,,59,66
243,3,8:59.0,,N. Cole makes 2-pt jump shot from 18 ft,59,68
244,3,8:43.0,D. Cousins misses 2-pt jump shot from 21 ft,,59,68
245,3,8:42.0,,Defensive rebound by Team,59,68
246,3,8:30.0,,N. Cole makes 2-pt layup at rim,59,70
247,3,8:18.0,B. McLemore makes 2-pt layup from 2 ft,,61,70
248,3,8:14.0,,N. Cole misses 2-pt layup at rim,61,70
249,3,8:12.0,Defensive rebound by O. Casspi,,61,70
250,3,8:00.0,R. Rondo makes 2-pt jump shot from 17 ft,,63,70
251,3,7:42.0,,N. Cole makes 2-pt layup from 1 ft,63,72
252,3,7:30.0,Turnover by R. Rondo (lost ball; steal by B. Dejean-Jones),,63,72
253,3,7:24.0,,A. Gee misses 3-pt jump shot from 24 ft,63,72
254,3,7:24.0,Defensive rebound by D. Cousins,,63,72
255,3,7:20.0,Turnover by D. Cousins (bad pass; steal by A. Gee),,63,72
256,3,7:15.0,,N. Cole misses 2-pt layup from 3 ft,63,72
257,3,7:13.0,Defensive rebound by Q. Acy,,63,72
258,3,7:10.0,O. Casspi misses 2-pt layup from 1 ft (block by B. Dejean-Jones),,63,72
259,3,7:09.0,Offensive rebound by B. McLemore,,63,72
260,3,7:07.0,O. Casspi misses 2-pt jump shot from 6 ft,,63,72
261,3,7:06.0,,Defensive rebound by R. Anderson,63,72
262,3,7:00.0,,R. Anderson misses 3-pt jump shot from 24 ft,63,72
263,3,6:57.0,,Offensive rebound by Ö. Aşık,63,72
264,3,6:56.0,,Ö. Aşık misses 2-pt layup from 1 ft (block by D. Cousins),63,72
265,3,6:55.0,Defensive rebound by D. Cousins,,63,72
266,3,6:49.0,Q. Acy misses 2-pt layup from 1 ft,,63,72
267,3,6:47.0,,Defensive rebound by Ö. Aşık,63,72
268,3,6:42.0,,New Orleans full timeout,63,72
269,3,6:42.0,,A. Ajinça enters the game for Ö. Aşık,63,72
270,3,6:42.0,,J. Holiday enters the game for N. Cole,63,72
271,3,6:42.0,W. Cauley-Stein enters the game for O. Casspi,,63,72
272,3,6:42.0,J. Anderson enters the game for Q. Acy,,63,72
273,3,6:34.0,,Shooting foul by B. McLemore (drawn by J. Holiday),63,72
274,3,6:34.0,,J. Holiday makes free throw 1 of 2,63,73
275,3,6:34.0,,J. Holiday makes free throw 2 of 2,63,74
276,3,6:15.0,B. McLemore makes 2-pt layup from 1 ft,,65,74
277,3,5:59.0,,A. Ajinça misses 2-pt layup from 1 ft,65,74
278,3,5:57.0,,Offensive rebound by R. Anderson,65,74
279,3,5:57.0,,R. Anderson makes 2-pt layup from 1 ft,65,76
280,3,5:45.0,Personal foul by A. Ajinça (drawn by D. Cousins),,65,76
281,3,5:35.0,B. McLemore misses 3-pt jump shot from 24 ft,,65,76
282,3,5:35.0,,Defensive rebound by A. Ajinça,65,76
283,3,5:27.0,,B. Dejean-Jones misses 3-pt jump shot from 25 ft,65,76
284,3,5:26.0,Defensive rebound by J. Anderson,,65,76
285,3,5:16.0,B. McLemore misses 3-pt jump shot from 24 ft,,65,76
286,3,5:16.0,,Defensive rebound by J. Holiday,65,76
287,3,5:13.0,,Shooting foul by R. Rondo (drawn by A. Gee),65,76
288,3,5:13.0,,A. Gee makes free throw 1 of 2,65,77
289,3,5:13.0,,A. Gee makes free throw 2 of 2,65,78
290,3,4:55.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Cousins),,67,78
291,3,4:46.0,,Offensive foul by A. Ajinça (drawn by R. Rondo),67,78
292,3,4:46.0,,Turnover by A. Ajinça (offensive foul),67,78
293,3,4:34.0,J. Anderson makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,70,78
294,3,4:21.0,,J. Holiday makes 2-pt layup from 1 ft,70,80
295,3,4:15.0,Shooting foul by A. Gee (drawn by B. McLemore),,70,80
296,3,4:15.0,B. McLemore makes free throw 1 of 2,,71,80
297,3,4:15.0,B. McLemore makes free throw 2 of 2,,72,80
298,3,3:58.0,,B. Dejean-Jones misses 2-pt jump shot from 11 ft,72,80
299,3,3:58.0,Defensive rebound by D. Cousins,,72,80
300,3,3:53.0,R. Rondo makes 2-pt layup from 2 ft,,74,80
301,3,3:38.0,,B. Dejean-Jones misses 3-pt jump shot from 23 ft,74,80
302,3,3:36.0,Defensive rebound by R. Rondo,,74,80
303,3,3:33.0,Shooting foul by J. Holiday (drawn by R. Rondo),,74,80
304,3,3:33.0,R. Rondo misses free throw 1 of 2,,74,80
305,3,3:33.0,Offensive rebound by Team,,74,80
306,3,3:33.0,,N. Cole enters the game for B. Dejean-Jones,74,80
307,3,3:33.0,M. Belinelli enters the game for B. McLemore,,74,80
308,3,3:33.0,R. Rondo makes free throw 2 of 2,,75,80
309,3,3:13.0,,N. Cole misses 3-pt jump shot from 25 ft,75,80
310,3,3:12.0,Defensive rebound by D. Cousins,,75,80
311,3,3:03.0,D. Cousins misses 2-pt layup from 2 ft,,75,80
312,3,3:03.0,,Defensive rebound by A. Ajinça,75,80
313,3,2:51.0,,A. Gee makes 2-pt dunk at rim (assist by J. Holiday),75,82
314,3,2:32.0,J. Anderson makes 2-pt layup from 1 ft (assist by R. Rondo),,77,82
315,3,2:20.0,,J. Holiday misses 3-pt jump shot from 25 ft,77,82
316,3,2:19.0,Defensive rebound by D. Cousins,,77,82
317,3,2:12.0,J. Anderson misses 3-pt jump shot from 25 ft,,77,82
318,3,2:11.0,,Defensive rebound by J. Holiday,77,82
319,3,2:05.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Holiday),77,85
320,3,2:04.0,Sacramento full timeout,,77,85
321,3,1:51.0,Shooting foul by A. Gee (drawn by W. Cauley-Stein),,77,85
322,3,1:51.0,W. Cauley-Stein makes free throw 1 of 2,,78,85
323,3,1:51.0,W. Cauley-Stein makes free throw 2 of 2,,79,85
324,3,1:36.0,,N. Cole makes 3-pt jump shot from 25 ft (assist by J. Holiday),79,88
325,3,1:21.0,D. Collison enters the game for J. Anderson,,79,88
326,3,1:08.0,D. Collison misses 3-pt jump shot from 24 ft,,79,88
327,3,1:07.0,,Defensive rebound by A. Ajinça,79,88
328,3,1:00.0,,J. Holiday makes free throw 1 of 2,79,89
329,3,1:00.0,,Personal foul by D. Collison (drawn by J. Holiday),79,89
330,3,1:00.0,,J. Holiday makes free throw 2 of 2,79,90
331,3,0:36.0,Turnover by Team (shot clock),,79,90
332,3,0:36.0,K. Koufos enters the game for D. Cousins,,79,90
333,3,0:20.0,,R. Anderson misses 2-pt jump shot from 21 ft,79,90
334,3,0:19.0,Defensive rebound by M. Belinelli,,79,90
335,3,0:18.0,Turnover by M. Belinelli (lost ball; steal by A. Gee),,79,90
336,3,0:18.0,,Shooting foul by K. Koufos (drawn by A. Gee),79,90
337,3,0:18.0,,A. Gee makes free throw 1 of 2,79,91
338,3,0:18.0,D. Cousins enters the game for W. Cauley-Stein,,79,91
339,3,0:18.0,O. Casspi enters the game for K. Koufos,,79,91
340,3,0:18.0,,A. Gee makes free throw 2 of 2,79,92
341,3,0:03.0,O. Casspi misses 3-pt jump shot from 24 ft,,79,92
342,3,0:02.0,,Defensive rebound by R. Anderson,79,92
343,3,0:00.0,,R. Anderson misses 3-pt jump shot from 72 ft,79,92
344,3,0:00.0,,Offensive rebound by Team,79,92
345,4,11:49.0,,Turnover by A. Ajinça (lost ball; steal by O. Casspi),79,92
346,4,11:31.0,M. Belinelli misses 3-pt jump shot from 27 ft,,79,92
347,4,11:31.0,,Defensive rebound by R. Anderson,79,92
348,4,11:22.0,,J. Holiday misses 2-pt layup from 2 ft,79,92
349,4,11:21.0,,Offensive rebound by A. Ajinça,79,92
350,4,11:21.0,,A. Ajinça makes 2-pt layup from 1 ft,79,94
351,4,11:06.0,D. Collison misses 2-pt jump shot from 23 ft,,79,94
352,4,11:06.0,,Defensive rebound by Team,79,94
353,4,11:06.0,Q. Acy enters the game for W. Cauley-Stein,,79,94
354,4,10:54.0,,J. Holiday misses 2-pt jump shot from 6 ft,79,94
355,4,10:54.0,,Offensive rebound by B. Dejean-Jones,79,94
356,4,10:46.0,,Shooting foul by K. Koufos (drawn by R. Anderson),79,94
357,4,10:46.0,,R. Anderson misses free throw 1 of 2,79,94
358,4,10:46.0,,Offensive rebound by Team,79,94
359,4,10:46.0,,R. Anderson makes free throw 2 of 2,79,95
360,4,10:36.0,Turnover by O. Casspi (bad pass; steal by B. Dejean-Jones),,79,95
361,4,10:33.0,,Shooting foul by O. Casspi (drawn by B. Dejean-Jones),79,95
362,4,10:33.0,,B. Dejean-Jones misses free throw 1 of 2,79,95
363,4,10:33.0,,Offensive rebound by Team,79,95
364,4,10:33.0,,D. Cunningham enters the game for R. Anderson,79,95
365,4,10:33.0,,B. Dejean-Jones misses free throw 2 of 2,79,95
366,4,10:31.0,Defensive rebound by Q. Acy,,79,95
367,4,10:09.0,Q. Acy misses 3-pt jump shot from 23 ft,,79,95
368,4,10:07.0,,Defensive rebound by Team,79,95
369,4,9:57.0,Violation by Q. Acy (kicked ball),,79,95
370,4,9:57.0,D. Cousins enters the game for K. Koufos,,79,95
371,4,9:47.0,,A. Ajinça misses 2-pt hook shot from 5 ft,79,95
372,4,9:45.0,Defensive rebound by O. Casspi,,79,95
373,4,9:41.0,Turnover by D. Cousins (lost ball; steal by A. Ajinça),,79,95
374,4,9:36.0,,N. Cole makes 2-pt layup from 1 ft (assist by A. Ajinça),79,97
375,4,9:35.0,Sacramento full timeout,,79,97
376,4,9:35.0,R. Rondo enters the game for M. Belinelli,,79,97
377,4,9:10.0,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),,81,97
