,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
66,1,4:14.0,,K. Bryant makes free throw 1 of 1,7,11
67,1,3:59.0,J. Withey makes 2-pt dunk at rim (assist by R. Neto),,9,11
68,1,3:50.0,,D. Russell misses 2-pt layup from 2 ft,9,11
69,1,3:46.0,,Offensive rebound by T. Black,9,11
70,1,3:46.0,,T. Black misses 2-pt layup at rim,9,11
71,1,3:43.0,Defensive rebound by R. Neto,,9,11
72,1,3:40.0,T. Booker makes 2-pt layup from 2 ft (assist by R. Neto),,11,11
73,1,3:20.0,,K. Bryant makes 2-pt jump shot from 19 ft (assist by D. Russell),11,13
74,1,3:09.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Hood),,14,13
75,1,3:00.0,,K. Bryant makes 3-pt jump shot from 23 ft (assist by M. Huertas),14,16
76,1,2:38.0,R. Hood misses 3-pt jump shot from 25 ft,,14,16
77,1,2:37.0,,Defensive rebound by M. Huertas,14,16
78,1,2:28.0,,K. Bryant misses 3-pt jump shot from 25 ft,14,16
79,1,2:27.0,Defensive rebound by Team,,14,16
80,1,2:27.0,,Loose ball foul by T. Black,14,16
81,1,2:27.0,,LA Lakers full timeout,14,16
82,1,2:27.0,T. Lyles enters the game for J. Withey,,14,16
83,1,2:09.0,T. Lyles misses 3-pt jump shot from 23 ft,,14,16
84,1,2:08.0,,Defensive rebound by T. Black,14,16
85,1,1:47.0,,Shooting foul by R. Hood (drawn by K. Bryant),14,16
86,1,1:47.0,,K. Bryant makes free throw 1 of 3,14,17
87,1,1:47.0,,K. Bryant makes free throw 2 of 3,14,18
88,1,1:47.0,C. Johnson enters the game for R. Hood,,14,18
89,1,1:47.0,,K. Bryant makes free throw 3 of 3,14,19
90,1,1:32.0,C. Johnson makes 3-pt jump shot from 25 ft (assist by T. Booker),,17,19
91,1,1:15.0,,K. Bryant misses 3-pt jump shot from 25 ft,17,19
92,1,1:14.0,Defensive rebound by T. Lyles,,17,19
93,1,1:04.0,Personal foul by K. Bryant,,17,19
94,1,0:56.0,R. Neto makes 2-pt layup at rim,,19,19
95,1,0:37.0,,K. Bryant misses 3-pt jump shot from 23 ft,19,19
96,1,0:35.0,Defensive rebound by J. Ingles,,19,19
97,1,0:28.0,R. Neto makes 2-pt layup from 1 ft,,21,19
98,1,0:04.0,,D. Russell misses 3-pt jump shot from 24 ft,21,19
99,1,0:03.0,Defensive rebound by T. Booker,,21,19
100,2,11:42.0,,L. Nance makes 2-pt dunk at rim (assist by M. Huertas),21,21
101,2,11:25.0,C. Johnson makes 2-pt layup at rim,,23,21
102,2,11:05.0,,T. Black makes 2-pt layup from 1 ft (assist by M. Huertas),23,23
103,2,10:50.0,J. Ingles misses 3-pt jump shot from 25 ft,,23,23
104,2,10:48.0,,Defensive rebound by L. Nance,23,23
105,2,10:37.0,,Turnover by T. Black (bad pass; steal by T. Lyles),23,23
106,2,10:17.0,R. Neto misses 3-pt jump shot from 24 ft,,23,23
107,2,10:16.0,Offensive rebound by T. Booker,,23,23
108,2,10:09.0,T. Lyles misses 2-pt jump shot from 16 ft,,23,23
109,2,10:05.0,,Defensive rebound by J. Randle,23,23
110,2,9:59.0,,J. Randle misses 2-pt jump shot from 7 ft,23,23
111,2,9:55.0,Defensive rebound by C. Johnson,,23,23
112,2,9:41.0,T. Lyles makes 2-pt layup from 1 ft (assist by J. Ingles),,25,23
113,2,9:41.0,Shooting foul by T. Black (drawn by T. Lyles),,25,23
114,2,9:41.0,J. Withey enters the game for T. Booker,,25,23
115,2,9:41.0,S. Mack enters the game for R. Neto,,25,23
116,2,9:41.0,T. Lyles makes free throw 1 of 1,,26,23
117,2,9:30.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by M. Huertas),26,25
118,2,9:15.0,Personal foul by J. Randle,,26,25
119,2,9:06.0,T. Lyles misses 3-pt jump shot from 24 ft,,26,25
120,2,9:04.0,,Defensive rebound by L. Nance,26,25
121,2,8:47.0,,J. Clarkson misses 2-pt jump shot from 19 ft,26,25
122,2,8:44.0,Defensive rebound by T. Lyles,,26,25
123,2,8:29.0,T. Lyles makes 2-pt jump shot from 20 ft (assist by J. Ingles),,28,25
124,2,8:17.0,,Turnover by M. Huertas (lost ball; steal by J. Withey),28,25
125,2,8:16.0,Personal take foul by M. Huertas,,28,25
126,2,8:16.0,Official timeout,,28,25
127,2,8:16.0,G. Hayward enters the game for C. Johnson,,28,25
128,2,7:56.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Lyles),,31,25
129,2,7:39.0,,Turnover by M. Huertas (bad pass; steal by T. Lyles),31,25
130,2,7:29.0,J. Ingles misses 3-pt jump shot from 25 ft,,31,25
131,2,7:28.0,,Defensive rebound by J. Clarkson,31,25
132,2,7:18.0,,Shooting foul by J. Withey (drawn by L. Nance),31,25
133,2,7:18.0,,L. Nance makes free throw 1 of 2,31,26
134,2,7:18.0,R. Hood enters the game for J. Ingles,,31,26
135,2,7:18.0,,L. Nance makes free throw 2 of 2,31,27
136,2,7:02.0,Shooting foul by T. Black (drawn by G. Hayward),,31,27
137,2,7:02.0,G. Hayward makes free throw 1 of 2,,32,27
138,2,7:02.0,G. Hayward makes free throw 2 of 2,,33,27
139,2,6:47.0,,J. Randle misses 2-pt jump shot from 19 ft,33,27
140,2,6:45.0,,Offensive rebound by T. Black,33,27
141,2,6:38.0,,M. Huertas makes 2-pt jump shot from 5 ft,33,29
142,2,6:38.0,,Violation by Team (jump ball),33,29
143,2,6:13.0,S. Mack misses 3-pt jump shot from 23 ft,,33,29
144,2,6:13.0,Offensive rebound by Team,,33,29
145,2,6:13.0,Turnover by Team (shot clock),,33,29
146,2,6:13.0,T. Booker enters the game for T. Lyles,,33,29
147,2,6:13.0,,R. Hibbert enters the game for T. Black,33,29
148,2,6:13.0,,K. Bryant enters the game for L. Nance,33,29
149,2,5:58.0,,K. Bryant misses 3-pt jump shot from 22 ft,33,29
150,2,5:57.0,Defensive rebound by J. Withey,,33,29
151,2,5:50.0,T. Booker makes 2-pt layup from 1 ft (assist by G. Hayward),,35,29
152,2,5:35.0,,J. Randle misses 2-pt layup at rim,35,29
153,2,5:33.0,,Offensive rebound by J. Clarkson,35,29
154,2,5:33.0,,J. Clarkson makes 2-pt layup from 1 ft,35,31
155,2,5:21.0,Shooting foul by J. Randle (drawn by J. Withey),,35,31
156,2,5:21.0,J. Withey makes 2-pt layup from 2 ft (assist by T. Booker),,37,31
157,2,5:21.0,,LA Lakers full timeout,37,31
158,2,5:21.0,,D. Russell enters the game for M. Huertas,37,31
159,2,5:21.0,J. Withey makes free throw 1 of 1,,38,31
160,2,5:08.0,,Personal foul by J. Withey,38,31
161,2,5:08.0,T. Lyles enters the game for J. Withey,,38,31
162,2,4:56.0,,K. Bryant makes 2-pt layup at rim,38,33
163,2,4:35.0,T. Lyles makes 2-pt layup from 1 ft (assist by R. Hood),,40,33
164,2,4:21.0,,Shooting foul by S. Mack (drawn by K. Bryant),40,33
165,2,4:21.0,,K. Bryant misses free throw 1 of 2,40,33
166,2,4:21.0,,Offensive rebound by Team,40,33
167,2,4:21.0,C. Johnson enters the game for R. Hood,,40,33
168,2,4:21.0,,K. Bryant makes free throw 2 of 2,40,34
169,2,4:00.0,S. Mack makes 2-pt layup from 1 ft,,42,34
170,2,4:00.0,Shooting foul by D. Russell (drawn by S. Mack),,42,34
171,2,4:00.0,S. Mack makes free throw 1 of 1,,43,34
172,2,3:39.0,,K. Bryant makes 3-pt jump shot from 24 ft (assist by D. Russell),43,37
173,2,3:24.0,G. Hayward makes 3-pt jump shot from 24 ft,,46,37
174,2,3:08.0,,K. Bryant misses 3-pt jump shot from 26 ft,46,37
175,2,3:07.0,Defensive rebound by S. Mack,,46,37
176,2,2:57.0,G. Hayward makes 2-pt jump shot from 8 ft (assist by S. Mack),,48,37
177,2,2:45.0,Utah full timeout,,48,37
178,2,2:35.0,,K. Bryant misses 3-pt jump shot from 24 ft,48,37
179,2,2:34.0,Defensive rebound by S. Mack,,48,37
180,2,2:18.0,T. Lyles makes 2-pt jump shot from 8 ft (assist by S. Mack),,50,37
181,2,1:54.0,,J. Clarkson misses 3-pt jump shot from 24 ft,50,37
182,2,1:53.0,,Offensive rebound by J. Clarkson,50,37
183,2,1:52.0,,Turnover by J. Clarkson (bad pass; steal by T. Booker),50,37
184,2,1:46.0,T. Booker misses 2-pt layup from 1 ft,,50,37
185,2,1:43.0,Offensive rebound by T. Lyles,,50,37
186,2,1:43.0,T. Lyles makes 2-pt layup at rim,,52,37
187,2,1:24.0,,K. Bryant misses 2-pt layup from 1 ft,52,37
188,2,1:24.0,,Offensive rebound by Team,52,37
189,2,1:24.0,,Personal foul by T. Booker,52,37
190,2,1:23.0,,R. Kelly enters the game for R. Hibbert,52,37
191,2,1:15.0,,D. Russell makes 2-pt layup from 2 ft,52,39
192,2,0:59.0,Turnover by T. Booker (bad pass; steal by D. Russell),,52,39
193,2,0:56.0,,J. Randle makes 2-pt dunk at rim (assist by D. Russell),52,41
194,2,0:46.0,T. Lyles misses 3-pt jump shot from 24 ft,,52,41
195,2,0:44.0,Offensive rebound by S. Mack,,52,41
196,2,0:43.0,T. Booker makes 2-pt layup at rim (assist by S. Mack),,54,41
197,2,0:34.0,,Shooting foul by T. Booker (drawn by K. Bryant),54,41
198,2,0:34.0,,K. Bryant misses free throw 1 of 2,54,41
199,2,0:34.0,,Offensive rebound by Team,54,41
200,2,0:34.0,,K. Bryant makes free throw 2 of 2,54,42
201,2,0:19.0,S. Mack makes 2-pt layup from 1 ft,,56,42
202,2,0:19.0,Shooting foul by D. Russell (drawn by S. Mack),,56,42
203,2,0:19.0,J. Ingles enters the game for T. Booker,,56,42
204,2,0:19.0,S. Mack makes free throw 1 of 1,,57,42
205,2,0:00.0,,K. Bryant misses 2-pt jump shot from 11 ft,57,42
206,2,0:00.0,,Offensive rebound by Team,57,42
207,3,11:48.0,,Personal foul by T. Lyles,57,42
208,3,11:42.0,,D. Russell makes 2-pt jump shot from 9 ft (assist by K. Bryant),57,44
209,3,11:19.0,R. Hood makes 2-pt jump shot from 7 ft,,59,44
210,3,11:04.0,,D. Russell misses 2-pt layup from 2 ft,59,44
211,3,11:01.0,Defensive rebound by T. Lyles,,59,44
212,3,10:55.0,Personal foul by R. Hibbert,,59,44
213,3,10:44.0,S. Mack misses 2-pt jump shot from 10 ft,,59,44
214,3,10:43.0,,Defensive rebound by D. Russell,59,44
215,3,10:33.0,,K. Bryant makes 2-pt layup at rim (assist by D. Russell),59,46
216,3,10:21.0,G. Hayward misses 3-pt jump shot from 24 ft,,59,46
217,3,10:19.0,,Defensive rebound by J. Randle,59,46
218,3,10:09.0,,K. Bryant makes 2-pt jump shot from 8 ft,59,48
219,3,9:56.0,T. Lyles misses 2-pt jump shot from 7 ft,,59,48
220,3,9:53.0,,Defensive rebound by K. Bryant,59,48
221,3,9:45.0,,K. Bryant misses 3-pt jump shot from 25 ft,59,48
222,3,9:44.0,,Offensive rebound by R. Hibbert,59,48
223,3,9:40.0,,K. Bryant makes 2-pt layup at rim (assist by R. Hibbert),59,50
224,3,9:40.0,Utah full timeout,,59,50
225,3,9:40.0,C. Johnson enters the game for R. Hood,,59,50
226,3,9:25.0,G. Hayward misses 3-pt jump shot from 24 ft,,59,50
227,3,9:24.0,,Defensive rebound by J. Clarkson,59,50
228,3,9:00.0,,K. Bryant misses 3-pt jump shot from 31 ft,59,50
229,3,8:59.0,,Offensive rebound by R. Hibbert,59,50
230,3,8:41.0,,K. Bryant misses 2-pt jump shot from 12 ft,59,50
231,3,8:38.0,Defensive rebound by T. Lyles,,59,50
232,3,8:26.0,Offensive foul by S. Mack (drawn by R. Hibbert),,59,50
233,3,8:26.0,Turnover by S. Mack (offensive foul),,59,50
234,3,8:05.0,,Turnover by K. Bryant (lost ball),59,50
235,3,7:44.0,J. Withey misses 2-pt layup at rim,,59,50
236,3,7:41.0,,Defensive rebound by J. Randle,59,50
237,3,7:36.0,,K. Bryant misses 3-pt jump shot from 25 ft,59,50
238,3,7:36.0,Defensive rebound by Team,,59,50
239,3,7:23.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Withey),,62,50
240,3,7:09.0,,D. Russell misses 3-pt jump shot from 24 ft,62,50
241,3,7:08.0,Defensive rebound by T. Lyles,,62,50
242,3,7:02.0,Turnover by T. Lyles (bad pass; steal by K. Bryant),,62,50
243,3,6:39.0,,K. Bryant misses 3-pt jump shot from 26 ft,62,50
244,3,6:38.0,,Offensive rebound by Team,62,50
245,3,6:38.0,,Turnover by Team (shot clock),62,50
246,3,6:20.0,Turnover by G. Hayward (lost ball; steal by J. Randle),,62,50
247,3,6:14.0,,J. Clarkson makes 2-pt dunk at rim (assist by J. Randle),62,52
248,3,6:00.0,Turnover by T. Lyles (bad pass),,62,52
249,3,6:00.0,,M. Huertas enters the game for J. Clarkson,62,52
250,3,6:00.0,R. Neto enters the game for S. Mack,,62,52
251,3,5:36.0,,K. Bryant makes 2-pt layup from 1 ft,62,54
252,3,5:24.0,Turnover by C. Johnson (bad pass; steal by D. Russell),,62,54
253,3,5:24.0,,Personal take foul by C. Johnson,62,54
254,3,5:24.0,,L. Nance enters the game for J. Randle,62,54
255,3,5:24.0,T. Booker enters the game for J. Withey,,62,54
256,3,5:03.0,,K. Bryant makes 2-pt jump shot from 12 ft,62,56
257,3,4:46.0,G. Hayward misses 2-pt jump shot from 8 ft,,62,56
258,3,4:43.0,Offensive rebound by T. Lyles,,62,56
259,3,4:38.0,G. Hayward misses 2-pt dunk at rim,,62,56
260,3,4:35.0,,Defensive rebound by M. Huertas,62,56
261,3,4:33.0,,Turnover by M. Huertas (bad pass; steal by T. Lyles),62,56
262,3,4:29.0,G. Hayward makes 2-pt layup at rim (assist by C. Johnson),,64,56
263,3,4:29.0,Shooting foul by M. Huertas (drawn by G. Hayward),,64,56
264,3,4:29.0,J. Ingles enters the game for C. Johnson,,64,56
265,3,4:29.0,G. Hayward misses free throw 1 of 1,,64,56
266,3,4:28.0,,Defensive rebound by R. Hibbert,64,56
267,3,4:12.0,,K. Bryant makes 3-pt jump shot from 22 ft,64,59
268,3,3:54.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by J. Ingles),,67,59
269,3,3:36.0,,D. Russell makes 2-pt layup from 1 ft (assist by R. Hibbert),67,61
270,3,3:36.0,,Shooting foul by T. Lyles (drawn by D. Russell),67,61
271,3,3:36.0,S. Mack enters the game for G. Hayward,,67,61
272,3,3:36.0,,T. Black enters the game for R. Hibbert,67,61
273,3,3:36.0,,D. Russell makes free throw 1 of 1,67,62
274,3,3:20.0,Shooting foul by L. Nance (drawn by T. Lyles),,67,62
275,3,3:20.0,T. Lyles makes free throw 1 of 2,,68,62
276,3,3:20.0,T. Lyles misses free throw 2 of 2,,68,62
277,3,3:19.0,,Defensive rebound by D. Russell,68,62
278,3,3:01.0,,K. Bryant misses 3-pt jump shot from 24 ft,68,62
279,3,3:00.0,Defensive rebound by T. Lyles,,68,62
280,3,2:51.0,T. Booker misses 2-pt layup at rim,,68,62
281,3,2:50.0,,Defensive rebound by T. Black,68,62
282,3,2:42.0,,M. Huertas misses 2-pt layup from 1 ft,68,62
283,3,2:40.0,Defensive rebound by T. Booker,,68,62
284,3,2:35.0,Shooting foul by T. Black (drawn by T. Booker),,68,62
285,3,2:35.0,,LA Lakers full timeout,68,62
286,3,2:35.0,T. Booker misses free throw 1 of 2,,68,62
287,3,2:35.0,Offensive rebound by Team,,68,62
288,3,2:35.0,T. Booker misses free throw 2 of 2,,68,62
289,3,2:33.0,,Defensive rebound by D. Russell,68,62
290,3,2:22.0,,D. Russell makes 2-pt jump shot from 7 ft,68,64
291,3,2:06.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Lyles),,71,64
292,3,1:54.0,,Turnover by D. Russell (lost ball; steal by T. Lyles),71,64
293,3,1:49.0,J. Withey enters the game for T. Lyles,,71,64
294,3,1:34.0,S. Mack makes 2-pt jump shot from 6 ft (assist by R. Neto),,73,64
295,3,1:19.0,,Turnover by D. Russell (bad pass; steal by J. Ingles),73,64
296,3,1:16.0,Turnover by S. Mack (bad pass),,73,64
297,3,1:01.0,,K. Bryant makes 2-pt layup from 1 ft,73,66
298,3,0:37.0,R. Neto misses 3-pt jump shot from 24 ft,,73,66
299,3,0:35.0,,Defensive rebound by T. Black,73,66
300,3,0:25.0,,Offensive foul by L. Nance (drawn by T. Booker),73,66
301,3,0:25.0,,Turnover by L. Nance (offensive foul),73,66
302,3,0:05.0,J. Withey makes 2-pt dunk at rim (assist by R. Neto),,75,66
303,3,0:03.0,,K. Bryant misses 3-pt jump shot from 26 ft,75,66
304,3,0:00.0,Defensive rebound by J. Withey,,75,66
305,4,11:34.0,S. Mack makes 2-pt jump shot from 20 ft (assist by J. Ingles),,77,66
306,4,11:18.0,,K. Bryant misses 3-pt jump shot from 23 ft,77,66
307,4,11:17.0,,Offensive rebound by L. Nance,77,66
308,4,11:13.0,,L. Nance makes 2-pt layup at rim,77,68
309,4,11:05.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by S. Mack),,80,68
310,4,10:45.0,,Turnover by T. Black (bad pass; steal by J. Ingles),80,68
311,4,10:40.0,R. Neto makes 2-pt layup at rim (assist by S. Mack),,82,68
312,4,10:22.0,,K. Bryant misses 2-pt jump shot from 17 ft,82,68
313,4,10:19.0,Defensive rebound by J. Withey,,82,68
314,4,10:10.0,J. Withey misses 2-pt jump shot from 5 ft,,82,68
315,4,10:09.0,,Defensive rebound by T. Black,82,68
316,4,10:04.0,,K. Bryant misses 2-pt layup at rim (block by J. Withey),82,68
317,4,10:04.0,,Offensive rebound by Team,82,68
318,4,10:04.0,R. Hood enters the game for R. Neto,,82,68
319,4,10:04.0,,J. Clarkson enters the game for D. Russell,82,68
320,4,9:59.0,,T. Black makes 2-pt dunk at rim (assist by M. Huertas),82,70
321,4,9:38.0,Turnover by J. Withey (lost ball; steal by L. Nance),,82,70
322,4,9:31.0,,K. Bryant makes 3-pt jump shot from 25 ft (assist by M. Huertas),82,73
323,4,9:31.0,Utah full timeout,,82,73
324,4,9:31.0,T. Lyles enters the game for J. Withey,,82,73
325,4,9:15.0,T. Lyles makes 3-pt jump shot from 24 ft (assist by R. Hood),,85,73
326,4,8:58.0,,K. Bryant makes 3-pt jump shot from 24 ft,85,76
327,4,8:38.0,J. Ingles misses 3-pt jump shot from 24 ft,,85,76
328,4,8:36.0,,Defensive rebound by M. Huertas,85,76
329,4,8:22.0,,K. Bryant misses 3-pt jump shot from 24 ft,85,76
330,4,8:21.0,Defensive rebound by T. Lyles,,85,76
331,4,7:57.0,S. Mack misses 2-pt layup from 1 ft,,85,76
332,4,7:55.0,,Defensive rebound by K. Bryant,85,76
333,4,7:52.0,,J. Clarkson makes 2-pt dunk at rim (assist by K. Bryant),85,78
334,4,7:36.0,R. Hood misses 2-pt layup from 1 ft (block by T. Black),,85,78
335,4,7:31.0,,Defensive rebound by T. Black,85,78
336,4,7:30.0,,L. Nance makes 2-pt dunk at rim (assist by J. Clarkson),85,80
337,4,7:30.0,Utah full timeout,,85,80
338,4,7:30.0,,J. Randle enters the game for T. Black,85,80
339,4,7:30.0,G. Hayward enters the game for R. Hood,,85,80
340,4,7:30.0,J. Withey enters the game for S. Mack,,85,80
341,4,7:30.0,C. Johnson enters the game for T. Booker,,85,80
342,4,7:30.0,R. Neto enters the game for J. Ingles,,85,80
343,4,7:05.0,C. Johnson misses 3-pt jump shot from 22 ft,,85,80
344,4,7:04.0,,Defensive rebound by J. Randle,85,80
345,4,6:53.0,,Personal foul by G. Hayward,85,80
346,4,6:44.0,,K. Bryant misses 2-pt jump shot from 5 ft,85,80
347,4,6:43.0,Defensive rebound by T. Lyles,,85,80
348,4,6:41.0,Turnover by T. Lyles (bad pass),,85,80
349,4,6:17.0,,J. Clarkson makes 2-pt jump shot from 7 ft (assist by K. Bryant),85,82
350,4,5:55.0,R. Neto makes 2-pt jump shot from 11 ft,,87,82
351,4,5:41.0,,K. Bryant makes 2-pt jump shot from 11 ft,87,84
352,4,5:20.0,G. Hayward makes 2-pt layup at rim,,89,84
353,4,5:05.0,,K. Bryant misses 2-pt jump shot from 9 ft,89,84
354,4,5:01.0,Defensive rebound by J. Withey,,89,84
355,4,4:53.0,C. Johnson misses 3-pt jump shot from 24 ft,,89,84
356,4,4:51.0,,Defensive rebound by M. Huertas,89,84
357,4,4:43.0,,D. Russell enters the game for M. Huertas,89,84
358,4,4:43.0,T. Booker enters the game for J. Withey,,89,84
359,4,4:43.0,S. Mack enters the game for R. Neto,,89,84
360,4,4:38.0,,Personal foul by C. Johnson,89,84
361,4,4:27.0,,K. Bryant misses 2-pt jump shot from 8 ft,89,84
362,4,4:22.0,Defensive rebound by G. Hayward,,89,84
363,4,4:18.0,G. Hayward makes 2-pt dunk at rim (assist by T. Lyles),,91,84
364,4,4:11.0,,Turnover by J. Randle (bad pass; steal by T. Lyles),91,84
365,4,3:59.0,Turnover by C. Johnson (bad pass; steal by J. Clarkson),,91,84
366,4,3:52.0,,K. Bryant misses 2-pt layup at rim,91,84
367,4,3:50.0,Defensive rebound by C. Johnson,,91,84
368,4,3:46.0,T. Booker makes 2-pt dunk at rim (assist by G. Hayward),,93,84
369,4,3:46.0,,LA Lakers full timeout,93,84
370,4,3:34.0,,D. Russell misses 2-pt jump shot from 6 ft,93,84
371,4,3:33.0,Defensive rebound by S. Mack,,93,84
372,4,3:33.0,Personal foul by D. Russell,,93,84
373,4,3:20.0,Shooting block foul by J. Clarkson (drawn by G. Hayward),,93,84
374,4,3:20.0,G. Hayward misses free throw 1 of 2,,93,84
375,4,3:20.0,Offensive rebound by Team,,93,84
376,4,3:20.0,G. Hayward makes free throw 2 of 2,,94,84
377,4,3:05.0,,K. Bryant makes 2-pt layup at rim,94,86
378,4,2:46.0,S. Mack misses 3-pt jump shot from 24 ft,,94,86
379,4,2:45.0,Offensive rebound by T. Booker,,94,86
380,4,2:36.0,C. Johnson makes 2-pt layup from 1 ft (assist by G. Hayward),,96,86
381,4,2:16.0,,Shooting foul by G. Hayward (drawn by K. Bryant),96,86
382,4,2:16.0,,K. Bryant makes free throw 1 of 2,96,87
383,4,2:16.0,J. Ingles enters the game for C. Johnson,,96,87
384,4,2:16.0,,K. Bryant makes free throw 2 of 2,96,88
385,4,1:51.0,G. Hayward misses 2-pt layup at rim (block by J. Randle),,96,88
386,4,1:47.0,,Defensive rebound by J. Randle,96,88
387,4,1:45.0,,K. Bryant makes 2-pt layup at rim,96,90
388,4,1:34.0,Turnover by S. Mack (traveling),,96,90
389,4,1:27.0,,K. Bryant makes 2-pt jump shot from 14 ft,96,92
390,4,1:08.0,G. Hayward misses 3-pt jump shot from 24 ft,,96,92
391,4,1:07.0,,Defensive rebound by L. Nance,96,92
392,4,1:00.0,,K. Bryant makes 3-pt jump shot from 25 ft,96,95
393,4,0:44.0,S. Mack misses 3-pt jump shot from 24 ft,,96,95
394,4,0:43.0,,Defensive rebound by D. Russell,96,95
