,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
122,2,8:13.0,,T. Lyles enters the game for T. Booker,28,28
123,2,8:06.0,,R. Hood makes 2-pt layup from 2 ft,28,30
124,2,7:48.0,N. Bjelica makes 3-pt jump shot from 24 ft (assist by T. Jones),,31,30
125,2,7:31.0,,R. Hood misses 3-pt jump shot from 24 ft,31,30
126,2,7:30.0,Defensive rebound by N. Bjelica,,31,30
127,2,7:06.0,S. Muhammad makes 3-pt jump shot from 24 ft (assist by N. Bjelica),,34,30
128,2,6:41.0,,Turnover by R. Hood (lost ball; steal by T. Prince),34,30
129,2,6:34.0,N. Bjelica makes 2-pt layup from 2 ft (assist by S. Muhammad),,36,30
130,2,6:24.0,,Turnover by Team (turnover),36,30
131,2,6:24.0,A. Wiggins enters the game for T. Prince,,36,30
132,2,6:06.0,S. Muhammad misses 3-pt jump shot from 24 ft,,36,30
133,2,6:05.0,,Defensive rebound by R. Neto,36,30
134,2,6:00.0,,G. Hayward enters the game for C. Johnson,36,30
135,2,6:00.0,,J. Withey enters the game for R. Gobert,36,30
136,2,6:00.0,Z. LaVine enters the game for T. Jones,,36,30
137,2,5:58.0,,Turnover by R. Neto (lost ball; steal by G. Smith),36,30
138,2,5:47.0,Minnesota full timeout,,36,30
139,2,5:47.0,,S. Mack enters the game for R. Neto,36,30
140,2,5:37.0,A. Wiggins misses 2-pt layup from 3 ft,,36,30
141,2,5:37.0,,Defensive rebound by S. Mack,36,30
142,2,5:16.0,,T. Lyles makes 2-pt jump shot from 3 ft,36,32
143,2,5:16.0,,Shooting foul by G. Smith (drawn by T. Lyles),36,32
144,2,5:16.0,R. Rubio enters the game for S. Muhammad,,36,32
145,2,5:16.0,,T. Lyles makes free throw 1 of 1,36,33
146,2,4:58.0,G. Smith makes 2-pt dunk at rim (assist by Z. LaVine),,38,33
147,2,4:33.0,,G. Hayward misses 2-pt jump shot from 16 ft,38,33
148,2,4:32.0,,Offensive rebound by J. Withey,38,33
149,2,4:32.0,,J. Withey makes 2-pt layup from 1 ft,38,35
150,2,4:22.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by R. Rubio),,41,35
151,2,4:01.0,,T. Lyles makes 2-pt layup from 1 ft,41,37
152,2,3:43.0,G. Smith makes 2-pt layup from 1 ft (assist by R. Rubio),,43,37
153,2,3:19.0,,T. Lyles makes 2-pt jump shot from 11 ft,43,39
154,2,3:19.0,,Shooting foul by A. Wiggins (drawn by T. Lyles),43,39
155,2,3:19.0,K. Towns enters the game for G. Smith,,43,39
156,2,3:19.0,,T. Lyles misses free throw 1 of 1,43,39
157,2,3:19.0,Defensive rebound by N. Bjelica,,43,39
158,2,3:09.0,Turnover by R. Rubio (lost ball; steal by T. Lyles),,43,39
159,2,3:03.0,,S. Mack makes 2-pt layup from 2 ft,43,41
160,2,2:57.0,Minnesota full timeout,,43,41
161,2,2:57.0,,R. Gobert enters the game for J. Withey,43,41
162,2,2:47.0,Def 3 sec tech foul by R. Gobert,,43,41
163,2,2:47.0,R. Rubio makes technical free throw,,44,41
164,2,2:39.0,Turnover by A. Wiggins (bad pass; steal by R. Hood),,44,41
165,2,2:34.0,,S. Mack makes 2-pt layup from 1 ft (assist by R. Hood),44,43
166,2,2:28.0,Turnover by R. Rubio (bad pass; steal by G. Hayward),,44,43
167,2,2:25.0,,Turnover by G. Hayward (lost ball; steal by Z. LaVine),44,43
168,2,2:19.0,Turnover by Z. LaVine (dbl dribble),,44,43
169,2,2:11.0,,Shooting foul by A. Wiggins (drawn by G. Hayward),44,43
170,2,2:11.0,,G. Hayward misses free throw 1 of 2,44,43
171,2,2:11.0,,Offensive rebound by Team,44,43
172,2,2:11.0,S. Muhammad enters the game for A. Wiggins,,44,43
173,2,2:11.0,Technical foul by A. Wiggins,,44,43
174,2,2:11.0,,G. Hayward makes technical free throw,44,44
175,2,2:11.0,,G. Hayward makes free throw 2 of 2,44,45
176,2,1:56.0,Personal foul by T. Lyles,,44,45
177,2,1:56.0,S. Muhammad makes free throw 1 of 2,,45,45
178,2,1:56.0,S. Muhammad misses free throw 2 of 2,,45,45
179,2,1:55.0,Offensive rebound by N. Bjelica,,45,45
180,2,1:41.0,S. Muhammad makes 2-pt layup from 3 ft (assist by R. Rubio),,47,45
181,2,1:21.0,,Turnover by S. Mack (lost ball; steal by R. Rubio),47,45
182,2,1:14.0,S. Muhammad misses 2-pt jump shot from 3 ft (block by T. Lyles),,47,45
183,2,1:12.0,Offensive rebound by R. Rubio,,47,45
184,2,1:09.0,S. Muhammad makes 2-pt dunk at rim (assist by R. Rubio),,49,45
185,2,0:57.0,Violation by N. Bjelica (kicked ball),,49,45
186,2,0:51.0,,Personal foul by S. Muhammad,49,45
187,2,0:51.0,,G. Hayward misses free throw 1 of 2,49,45
188,2,0:51.0,,Offensive rebound by Team,49,45
189,2,0:51.0,,G. Hayward makes free throw 2 of 2,49,46
190,2,0:42.0,K. Towns misses 2-pt jump shot from 11 ft,,49,46
191,2,0:41.0,,Defensive rebound by T. Lyles,49,46
192,2,0:34.0,,Shooting foul by S. Muhammad (drawn by G. Hayward),49,46
193,2,0:34.0,,G. Hayward makes free throw 1 of 2,49,47
194,2,0:34.0,,G. Hayward makes free throw 2 of 2,49,48
195,2,0:17.0,R. Rubio misses 2-pt jump shot from 19 ft,,49,48
196,2,0:16.0,,Defensive rebound by G. Hayward,49,48
197,2,0:01.0,,R. Hood makes 3-pt jump shot from 22 ft (assist by G. Hayward),49,51
198,3,11:43.0,Z. LaVine misses 3-pt jump shot from 25 ft,,49,51
199,3,11:42.0,Offensive rebound by Z. LaVine,,49,51
200,3,11:28.0,R. Rubio misses 2-pt jump shot from 17 ft,,49,51
201,3,11:27.0,,Defensive rebound by R. Gobert,49,51
202,3,11:04.0,,R. Gobert makes 2-pt jump shot from 17 ft (assist by T. Lyles),49,53
203,3,10:46.0,Personal foul by G. Hayward,,49,53
204,3,10:39.0,G. Dieng misses 2-pt jump shot from 17 ft,,49,53
205,3,10:36.0,,Defensive rebound by T. Lyles,49,53
206,3,10:26.0,,R. Gobert makes 2-pt hook shot from 3 ft (assist by S. Mack),49,55
207,3,10:09.0,Z. LaVine misses 3-pt jump shot from 23 ft,,49,55
208,3,10:08.0,,Defensive rebound by R. Gobert,49,55
209,3,9:47.0,,S. Mack misses 2-pt jump shot from 3 ft,49,55
210,3,9:46.0,,Offensive rebound by Team,49,55
211,3,9:46.0,N. Bjelica enters the game for G. Dieng,,49,55
212,3,9:38.0,,G. Hayward makes 2-pt jump shot from 21 ft,49,57
213,3,9:37.0,Minnesota full timeout,,49,57
214,3,9:17.0,R. Rubio misses 3-pt jump shot from 23 ft,,49,57
215,3,9:17.0,,Defensive rebound by Team,49,57
216,3,9:06.0,,Turnover by R. Gobert (lost ball; steal by R. Rubio),49,57
217,3,9:02.0,K. Towns makes 2-pt dunk from 1 ft (assist by R. Rubio),,51,57
218,3,8:43.0,,R. Hood makes 2-pt jump shot from 12 ft,51,59
219,3,8:22.0,K. Towns makes 2-pt jump shot from 19 ft (assist by Z. LaVine),,53,59
220,3,8:05.0,,T. Lyles misses 3-pt jump shot from 23 ft,53,59
221,3,8:05.0,Defensive rebound by R. Rubio,,53,59
222,3,7:53.0,K. Towns makes 2-pt jump shot from 7 ft (assist by Z. LaVine),,55,59
223,3,7:53.0,Shooting foul by R. Hood (drawn by K. Towns),,55,59
224,3,7:53.0,K. Towns makes free throw 1 of 1,,56,59
225,3,7:30.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by S. Mack),56,62
226,3,7:15.0,K. Towns makes 2-pt jump shot from 21 ft,,58,62
227,3,7:01.0,,Turnover by R. Gobert (traveling),58,62
228,3,6:51.0,K. Towns misses 2-pt layup from 3 ft (block by R. Gobert),,58,62
229,3,6:51.0,Offensive rebound by Team,,58,62
230,3,6:48.0,K. Towns makes 3-pt jump shot from 24 ft (assist by R. Rubio),,61,62
231,3,6:23.0,,T. Lyles misses 2-pt jump shot from 4 ft,61,62
232,3,6:22.0,,Offensive rebound by R. Gobert,61,62
233,3,6:22.0,,R. Gobert makes 2-pt dunk at rim,61,64
234,3,6:06.0,A. Wiggins makes 2-pt jump shot from 5 ft,,63,64
235,3,5:49.0,,Shooting foul by K. Towns (drawn by T. Lyles),63,64
236,3,5:49.0,,T. Lyles misses free throw 1 of 2,63,64
237,3,5:49.0,,Offensive rebound by Team,63,64
238,3,5:49.0,,J. Withey enters the game for R. Gobert,63,64
239,3,5:49.0,,T. Lyles makes free throw 2 of 2,63,65
240,3,5:36.0,Shooting foul by J. Withey (drawn by K. Towns),,63,65
241,3,5:36.0,K. Towns makes free throw 1 of 2,,64,65
242,3,5:36.0,,T. Booker enters the game for T. Lyles,64,65
243,3,5:36.0,K. Towns misses free throw 2 of 2,,64,65
244,3,5:34.0,,Defensive rebound by J. Withey,64,65
245,3,5:22.0,,S. Mack makes 3-pt jump shot from 23 ft (assist by R. Hood),64,68
246,3,5:07.0,K. Towns misses 2-pt layup from 1 ft (block by J. Withey),,64,68
247,3,5:04.0,,Defensive rebound by Team,64,68
248,3,4:50.0,,J. Withey misses 2-pt jump shot from 14 ft,64,68
249,3,4:49.0,Defensive rebound by R. Rubio,,64,68
250,3,4:33.0,K. Towns misses 2-pt layup from 2 ft,,64,68
251,3,4:32.0,,Defensive rebound by J. Withey,64,68
252,3,4:17.0,,S. Mack misses 2-pt layup from 2 ft (block by K. Towns),64,68
253,3,4:17.0,,Offensive rebound by Team,64,68
254,3,4:13.0,,Offensive foul by T. Booker (drawn by R. Rubio),64,68
255,3,4:13.0,,Turnover by T. Booker (offensive foul),64,68
256,3,4:13.0,,J. Ingles enters the game for R. Hood,64,68
257,3,3:57.0,A. Wiggins misses 3-pt jump shot from 24 ft,,64,68
258,3,3:56.0,,Defensive rebound by S. Mack,64,68
259,3,3:35.0,,J. Withey makes 2-pt layup from 1 ft (assist by S. Mack),64,70
260,3,3:20.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,66,70
261,3,3:00.0,,Turnover by S. Mack (palming),66,70
262,3,3:00.0,,R. Neto enters the game for S. Mack,66,70
263,3,3:00.0,S. Muhammad enters the game for R. Rubio,,66,70
264,3,2:42.0,Turnover by S. Muhammad (bad pass; steal by T. Booker),,66,70
265,3,2:37.0,,Shooting foul by N. Bjelica (drawn by J. Ingles),66,70
266,3,2:37.0,,Utah full timeout,66,70
267,3,2:37.0,G. Dieng enters the game for K. Towns,,66,70
268,3,2:37.0,,R. Gobert enters the game for J. Withey,66,70
269,3,2:37.0,,J. Ingles makes free throw 1 of 2,66,71
270,3,2:37.0,,J. Ingles misses free throw 2 of 2,66,71
271,3,2:37.0,Defensive rebound by Z. LaVine,,66,71
272,3,2:22.0,A. Wiggins makes 2-pt layup from 1 ft,,68,71
273,3,2:07.0,,T. Booker makes 2-pt dunk from 1 ft,68,73
274,3,1:46.0,A. Wiggins misses 2-pt dunk at rim,,68,73
275,3,1:45.0,,Defensive rebound by T. Booker,68,73
276,3,1:40.0,,Personal block foul by Z. LaVine,68,73
277,3,1:28.0,,R. Neto misses 3-pt jump shot from 23 ft,68,73
278,3,1:27.0,,Offensive rebound by Team,68,73
279,3,1:18.0,,Turnover by G. Hayward (bad pass; steal by G. Dieng),68,73
280,3,1:08.0,Turnover by Z. LaVine (step out of bounds),,68,73
281,3,0:58.0,,T. Booker misses 2-pt jump shot from 3 ft,68,73
282,3,0:58.0,,Offensive rebound by R. Gobert,68,73
283,3,0:57.0,Loose ball foul by G. Dieng,,68,73
284,3,0:57.0,,R. Gobert misses free throw 1 of 2,68,73
285,3,0:57.0,,Offensive rebound by Team,68,73
286,3,0:57.0,,R. Gobert makes free throw 2 of 2,68,74
287,3,0:39.0,Z. LaVine misses 2-pt jump shot from 21 ft,,68,74
288,3,0:39.0,,Defensive rebound by R. Gobert,68,74
289,3,0:27.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Booker),68,77
290,3,0:08.0,Personal foul by R. Neto,,68,77
291,3,0:02.0,A. Wiggins misses 2-pt jump shot from 18 ft,,68,77
292,3,0:02.0,,Defensive rebound by J. Ingles,68,77
293,4,11:35.0,,R. Neto makes 3-pt jump shot from 24 ft,68,80
294,4,11:10.0,A. Wiggins makes 2-pt jump shot from 12 ft,,70,80
295,4,10:46.0,,T. Booker misses 2-pt jump shot from 17 ft,70,80
296,4,10:45.0,Defensive rebound by R. Rubio,,70,80
297,4,10:34.0,Turnover by G. Smith (lost ball),,70,80
298,4,10:34.0,,T. Lyles enters the game for T. Booker,70,80
299,4,10:34.0,Z. LaVine enters the game for A. Wiggins,,70,80
300,4,10:16.0,,R. Hood makes 2-pt jump shot from 11 ft,70,82
301,4,10:07.0,Z. LaVine misses 2-pt layup from 1 ft (block by R. Gobert),,70,82
302,4,10:07.0,Offensive rebound by Team,,70,82
303,4,10:07.0,K. Towns enters the game for G. Smith,,70,82
304,4,10:07.0,Minnesota full timeout,,70,82
305,4,10:06.0,Turnover by K. Towns (step out of bounds),,70,82
306,4,9:57.0,,Personal foul by R. Rubio,70,82
307,4,9:56.0,,Personal foul by K. Towns,70,82
308,4,9:48.0,,T. Lyles misses 2-pt jump shot from 18 ft,70,82
309,4,9:47.0,,Offensive rebound by R. Neto,70,82
310,4,9:38.0,,R. Hood misses 3-pt jump shot from 24 ft,70,82
311,4,9:36.0,Defensive rebound by N. Bjelica,,70,82
312,4,9:20.0,N. Bjelica misses 3-pt jump shot from 25 ft,,70,82
313,4,9:19.0,,Defensive rebound by R. Neto,70,82
314,4,8:56.0,,T. Lyles misses 2-pt jump shot from 7 ft,70,82
315,4,8:53.0,,Offensive rebound by R. Gobert,70,82
316,4,8:53.0,,R. Gobert makes 2-pt layup from 1 ft,70,84
317,4,8:38.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by K. Towns),,73,84
318,4,8:12.0,,R. Hood makes 2-pt jump shot from 17 ft,73,86
319,4,7:58.0,N. Bjelica makes 2-pt layup from 2 ft (assist by R. Rubio),,75,86
320,4,7:40.0,,Turnover by R. Neto (lost ball; steal by R. Rubio),75,86
321,4,7:35.0,Personal foul by J. Ingles,,75,86
322,4,7:35.0,A. Wiggins enters the game for Z. LaVine,,75,86
323,4,7:35.0,,S. Mack enters the game for R. Neto,75,86
324,4,7:35.0,,J. Withey enters the game for R. Gobert,75,86
325,4,7:32.0,,G. Hayward enters the game for J. Ingles,75,86
326,4,7:19.0,K. Towns misses 2-pt hook shot from 10 ft,,75,86
327,4,7:19.0,,Defensive rebound by S. Mack,75,86
328,4,7:02.0,,Turnover by T. Lyles (bad pass; steal by R. Rubio),75,86
329,4,6:58.0,R. Rubio makes 2-pt layup from 1 ft,,77,86
330,4,6:58.0,,Utah full timeout,77,86
331,4,6:58.0,Z. LaVine enters the game for N. Bjelica,,77,86
332,4,6:46.0,,G. Hayward makes 2-pt jump shot from 5 ft,77,88
333,4,6:32.0,Turnover by K. Towns (bad pass),,77,88
334,4,6:22.0,,G. Hayward makes 2-pt dunk at rim,77,90
335,4,6:06.0,Z. LaVine misses 3-pt jump shot from 24 ft,,77,90
336,4,6:06.0,,Defensive rebound by T. Lyles,77,90
337,4,5:49.0,,S. Mack misses 3-pt jump shot from 22 ft,77,90
338,4,5:49.0,Defensive rebound by K. Towns,,77,90
339,4,5:39.0,Shooting foul by J. Withey (drawn by K. Towns),,77,90
340,4,5:39.0,K. Towns makes free throw 1 of 2,,78,90
341,4,5:39.0,,R. Gobert enters the game for J. Withey,78,90
342,4,5:39.0,Minnesota full timeout,,78,90
343,4,5:39.0,K. Towns makes free throw 2 of 2,,79,90
344,4,5:31.0,,R. Hood misses 2-pt jump shot from 6 ft,79,90
345,4,5:30.0,Defensive rebound by K. Towns,,79,90
346,4,5:28.0,Turnover by K. Towns (bad pass; steal by R. Hood),,79,90
347,4,5:19.0,,G. Hayward misses 3-pt jump shot from 24 ft,79,90
348,4,5:19.0,Defensive rebound by R. Rubio,,79,90
349,4,5:03.0,A. Wiggins misses 3-pt jump shot from 24 ft,,79,90
350,4,5:02.0,,Defensive rebound by G. Hayward,79,90
351,4,4:51.0,,Personal foul by Z. LaVine,79,90
352,4,4:42.0,,S. Mack misses 3-pt jump shot from 23 ft,79,90
353,4,4:42.0,,Offensive rebound by T. Lyles,79,90
354,4,4:30.0,,Shooting foul by Z. LaVine (drawn by R. Hood),79,90
355,4,4:30.0,,R. Hood makes free throw 1 of 2,79,91
356,4,4:30.0,N. Bjelica enters the game for S. Muhammad,,79,91
357,4,4:30.0,,R. Hood makes free throw 2 of 2,79,92
358,4,4:10.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,81,92
359,4,3:51.0,,T. Lyles misses 2-pt jump shot from 2 ft,81,92
360,4,3:50.0,Defensive rebound by K. Towns,,81,92
361,4,3:42.0,K. Towns misses 2-pt layup from 1 ft (block by R. Gobert),,81,92
362,4,3:41.0,,Defensive rebound by R. Gobert,81,92
363,4,3:38.0,,Personal foul by R. Rubio,81,92
364,4,3:38.0,,S. Mack makes free throw 1 of 2,81,93
365,4,3:38.0,,S. Mack makes free throw 2 of 2,81,94
366,4,3:29.0,Shooting foul by G. Hayward (drawn by A. Wiggins),,81,94
367,4,3:29.0,A. Wiggins misses free throw 1 of 2,,81,94
368,4,3:29.0,Offensive rebound by Team,,81,94
369,4,3:29.0,A. Wiggins misses free throw 2 of 2,,81,94
370,4,3:27.0,,Defensive rebound by R. Gobert,81,94
371,4,3:07.0,,G. Hayward misses 2-pt jump shot from 9 ft,81,94
372,4,3:06.0,,Offensive rebound by R. Gobert,81,94
373,4,2:48.0,,T. Lyles misses 2-pt jump shot from 2 ft,81,94
374,4,2:48.0,,Offensive rebound by T. Lyles,81,94
375,4,2:28.0,,S. Mack makes 2-pt jump shot from 17 ft,81,96
376,4,2:04.0,N. Bjelica misses 2-pt jump shot from 20 ft,,81,96
377,4,2:03.0,,Defensive rebound by R. Hood,81,96
378,4,1:41.0,,T. Lyles misses 2-pt layup from 2 ft,81,96
379,4,1:40.0,Defensive rebound by K. Towns,,81,96
380,4,1:32.0,R. Rubio misses 3-pt jump shot from 24 ft,,81,96
381,4,1:32.0,Offensive rebound by N. Bjelica,,81,96
382,4,1:27.0,R. Rubio misses 3-pt jump shot from 22 ft,,81,96
383,4,1:27.0,Offensive rebound by Team,,81,96
384,4,1:27.0,Minnesota full timeout,,81,96
385,4,1:27.0,T. Jones enters the game for A. Wiggins,,81,96
386,4,1:27.0,D. Rudež enters the game for K. Towns,,81,96
387,4,1:27.0,G. Smith enters the game for Z. LaVine,,81,96
388,4,1:27.0,A. Payne enters the game for R. Rubio,,81,96
389,4,1:26.0,N. Bjelica makes 2-pt layup from 1 ft (assist by D. Rudež),,83,96
390,4,1:12.0,,R. Hood makes 2-pt jump shot from 15 ft,83,98
391,4,1:10.0,Personal foul by G. Hayward,,83,98
392,4,1:10.0,,J. Ingles enters the game for G. Hayward,83,98
