,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
102,2,10:59.0,,Offensive rebound by Team,33,23
103,2,10:59.0,,P. Pressey makes free throw 2 of 2,33,24
104,2,10:43.0,D. West misses 2-pt layup from 1 ft,,33,24
105,2,10:43.0,,Defensive rebound by J. Leuer,33,24
106,2,10:37.0,,P. Pressey makes 2-pt layup at rim,33,26
107,2,10:24.0,Turnover by D. West (bad pass; steal by S. Weems),,33,26
108,2,10:18.0,,J. Leuer makes 2-pt dunk from 1 ft (assist by A. Goodwin),33,28
109,2,10:18.0,San Antonio full timeout,,33,28
110,2,10:06.0,Turnover by P. Mills (bad pass; steal by M. Teletović),,33,28
111,2,10:00.0,,A. Goodwin misses 2-pt layup from 2 ft (block by B. Diaw),33,28
112,2,9:59.0,,Offensive rebound by A. Goodwin,33,28
113,2,9:56.0,,A. Goodwin misses 2-pt layup from 2 ft (block by B. Diaw),33,28
114,2,9:55.0,Defensive rebound by B. Diaw,,33,28
115,2,9:51.0,B. Diaw misses 2-pt layup at rim (block by J. Leuer),,33,28
116,2,9:51.0,Offensive rebound by Team,,33,28
117,2,9:38.0,P. Mills makes 3-pt jump shot from 24 ft (assist by D. West),,36,28
118,2,9:12.0,,A. Goodwin makes 3-pt jump shot from 25 ft (assist by M. Teletović),36,31
119,2,8:49.0,B. Diaw makes 2-pt layup from 1 ft,,38,31
120,2,8:31.0,,A. Goodwin misses 3-pt jump shot from 25 ft,38,31
121,2,8:31.0,Defensive rebound by P. Mills,,38,31
122,2,8:24.0,P. Mills misses 2-pt jump shot from 21 ft (block by P. Pressey),,38,31
123,2,8:23.0,,Defensive rebound by A. Goodwin,38,31
124,2,8:09.0,,A. Goodwin makes 2-pt layup at rim (assist by S. Weems),38,33
125,2,7:51.0,K. Anderson makes 2-pt jump shot from 17 ft (assist by D. West),,40,33
126,2,7:34.0,,J. Leuer misses 2-pt jump shot from 18 ft,40,33
127,2,7:33.0,Defensive rebound by K. Anderson,,40,33
128,2,7:24.0,Personal foul by A. Goodwin (drawn by B. Diaw),,40,33
129,2,7:24.0,T. Parker enters the game for P. Mills,,40,33
130,2,7:24.0,J. Simmons enters the game for R. Butler,,40,33
131,2,7:17.0,B. Diaw makes 3-pt jump shot from 24 ft (assist by T. Parker),,43,33
132,2,7:02.0,,S. Weems makes 2-pt layup at rim (assist by J. Leuer),43,35
133,2,6:57.0,Personal foul by M. Teletović (drawn by B. Diaw),,43,35
134,2,6:57.0,R. McCallum enters the game for K. Anderson,,43,35
135,2,6:57.0,D. Green enters the game for J. Simmons,,43,35
136,2,6:41.0,D. West makes 2-pt layup from 2 ft (assist by B. Diaw),,45,35
137,2,6:29.0,,J. Leuer makes 2-pt dunk at rim (assist by P. Pressey),45,37
138,2,6:08.0,D. West misses 2-pt jump shot from 7 ft,,45,37
139,2,6:07.0,,Defensive rebound by A. Goodwin,45,37
140,2,6:03.0,,Turnover by A. Goodwin (bad pass),45,37
141,2,6:03.0,L. Aldridge enters the game for B. Diaw,,45,37
142,2,5:49.0,R. McCallum misses 2-pt layup from 2 ft,,45,37
143,2,5:49.0,,Defensive rebound by J. Leuer,45,37
144,2,5:36.0,,M. Teletović makes 2-pt layup at rim,45,39
145,2,5:36.0,,Shooting foul by D. Green (drawn by M. Teletović),45,39
146,2,5:36.0,Official timeout,,45,39
147,2,5:36.0,,R. Price enters the game for A. Goodwin,45,39
148,2,5:36.0,,A. Len enters the game for P. Pressey,45,39
149,2,5:36.0,,P. Tucker enters the game for S. Weems,45,39
150,2,5:36.0,,D. Booker enters the game for J. Leuer,45,39
151,2,5:36.0,,M. Teletović makes free throw 1 of 1,45,40
152,2,5:24.0,Personal foul by M. Teletović (drawn by D. West),,45,40
153,2,5:24.0,T. Duncan enters the game for D. West,,45,40
154,2,5:24.0,,K. Humphries enters the game for M. Teletović,45,40
155,2,5:19.0,Personal foul by R. Price (drawn by T. Duncan),,45,40
156,2,5:19.0,T. Duncan misses free throw 1 of 2,,45,40
157,2,5:19.0,Offensive rebound by Team,,45,40
158,2,5:19.0,T. Duncan makes free throw 2 of 2,,46,40
159,2,5:07.0,,A. Len misses 2-pt jump shot from 4 ft (block by L. Aldridge),46,40
160,2,5:06.0,Defensive rebound by D. Green,,46,40
161,2,5:00.0,T. Parker makes 2-pt layup from 1 ft,,48,40
162,2,4:46.0,,K. Humphries misses 2-pt layup from 4 ft (block by T. Duncan),48,40
163,2,4:46.0,Defensive rebound by Team,,48,40
164,2,4:46.0,J. Simmons enters the game for R. McCallum,,48,40
165,2,4:33.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by T. Duncan),,50,40
166,2,4:21.0,,A. Len misses 2-pt jump shot from 15 ft,50,40
167,2,4:21.0,,Offensive rebound by Team,50,40
168,2,4:21.0,Loose ball foul by L. Aldridge (drawn by K. Humphries),,50,40
169,2,4:08.0,,K. Humphries misses 3-pt jump shot from 24 ft,50,40
170,2,4:08.0,Defensive rebound by Team,,50,40
171,2,3:57.0,T. Parker misses 2-pt jump shot from 10 ft,,50,40
172,2,3:55.0,,Defensive rebound by D. Booker,50,40
173,2,3:48.0,,A. Len misses 2-pt jump shot from 15 ft,50,40
174,2,3:47.0,Defensive rebound by L. Aldridge,,50,40
175,2,3:41.0,Personal foul by R. Price (drawn by T. Parker),,50,40
176,2,3:41.0,T. Parker makes free throw 1 of 2,,51,40
177,2,3:41.0,,P. Pressey enters the game for R. Price,51,40
178,2,3:41.0,T. Parker makes free throw 2 of 2,,52,40
179,2,3:34.0,,P. Pressey misses 2-pt layup from 1 ft,52,40
180,2,3:33.0,,Offensive rebound by A. Len,52,40
181,2,3:33.0,,A. Len makes 2-pt dunk at rim,52,42
182,2,3:19.0,T. Parker misses 2-pt jump shot from 6 ft,,52,42
183,2,3:17.0,,Defensive rebound by A. Len,52,42
184,2,3:05.0,,A. Len makes 2-pt dunk at rim (assist by K. Humphries),52,44
185,2,3:05.0,,Shooting foul by T. Duncan (drawn by A. Len),52,44
186,2,3:05.0,,A. Len makes free throw 1 of 1,52,45
187,2,2:46.0,D. Green makes 3-pt jump shot from 25 ft (assist by J. Simmons),,55,45
188,2,2:31.0,,D. Booker misses 3-pt jump shot from 22 ft (block by D. Green),55,45
189,2,2:31.0,Defensive rebound by J. Simmons,,55,45
190,2,2:31.0,Personal foul by P. Tucker (drawn by J. Simmons),,55,45
191,2,2:31.0,,Phoenix full timeout,55,45
192,2,2:31.0,J. Simmons makes free throw 1 of 2,,56,45
193,2,2:31.0,J. Simmons makes free throw 2 of 2,,57,45
194,2,2:14.0,,K. Humphries misses 2-pt jump shot from 20 ft,57,45
195,2,2:13.0,Defensive rebound by D. Green,,57,45
196,2,1:59.0,T. Duncan misses 2-pt hook shot from 9 ft,,57,45
197,2,1:57.0,,Defensive rebound by A. Len,57,45
198,2,1:51.0,,Shooting foul by D. Green (drawn by D. Booker),57,45
199,2,1:51.0,,D. Booker makes free throw 1 of 2,57,46
200,2,1:51.0,,D. Booker makes free throw 2 of 2,57,47
201,2,1:25.0,J. Simmons makes 2-pt layup at rim,,59,47
202,2,1:18.0,,D. Booker misses 2-pt jump shot from 20 ft,59,47
203,2,1:17.0,Defensive rebound by T. Duncan,,59,47
204,2,1:02.0,T. Duncan misses 2-pt jump shot from 7 ft,,59,47
205,2,1:02.0,,Defensive rebound by D. Booker,59,47
206,2,1:02.0,Technical foul by T. Duncan,,59,47
207,2,1:02.0,,D. Booker makes technical free throw,59,48
208,2,0:45.0,,A. Len makes 2-pt dunk at rim (assist by D. Booker),59,50
209,2,0:31.0,Shooting foul by P. Pressey (drawn by T. Parker),,59,50
210,2,0:31.0,T. Parker makes free throw 1 of 2,,60,50
211,2,0:31.0,,M. Teletović enters the game for K. Humphries,60,50
212,2,0:31.0,K. Anderson enters the game for T. Duncan,,60,50
213,2,0:31.0,T. Parker misses free throw 2 of 2,,60,50
214,2,0:31.0,,Defensive rebound by A. Len,60,50
215,2,0:05.0,,P. Pressey misses 3-pt jump shot from 30 ft,60,50
216,2,0:05.0,Defensive rebound by T. Parker,,60,50
217,2,0:00.0,L. Aldridge misses 3-pt jump shot from 29 ft,,60,50
218,2,0:00.0,Offensive rebound by Team,,60,50
219,3,11:47.0,,A. Len misses 2-pt hook shot from 2 ft,60,50
220,3,11:45.0,,Offensive rebound by D. Booker,60,50
221,3,11:41.0,,Shooting foul by T. Duncan (drawn by A. Len),60,50
222,3,11:41.0,,A. Len makes free throw 1 of 2,60,51
223,3,11:41.0,,A. Len makes free throw 2 of 2,60,52
224,3,11:27.0,T. Parker misses 2-pt jump shot from 21 ft,,60,52
225,3,11:26.0,,Defensive rebound by P. Tucker,60,52
226,3,11:19.0,,Personal foul by T. Parker (drawn by R. Price),60,52
227,3,11:01.0,,R. Price makes 3-pt jump shot from 26 ft (assist by K. Humphries),60,55
228,3,10:31.0,K. Anderson misses 2-pt jump shot from 5 ft,,60,55
229,3,10:31.0,,Defensive rebound by A. Len,60,55
230,3,10:26.0,,D. Booker makes 2-pt jump shot from 15 ft (assist by R. Price),60,57
231,3,10:07.0,Personal foul by D. Booker (drawn by D. Green),,60,57
232,3,9:53.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by T. Parker),,62,57
233,3,9:40.0,,P. Tucker misses 2-pt jump shot from 3 ft (block by K. Anderson),62,57
234,3,9:39.0,,Offensive rebound by P. Tucker,62,57
235,3,9:38.0,,P. Tucker misses 2-pt layup at rim,62,57
236,3,9:36.0,,Offensive rebound by A. Len,62,57
237,3,9:36.0,,A. Len makes 2-pt layup from 2 ft,62,59
238,3,9:21.0,T. Parker misses 2-pt jump shot from 3 ft (block by R. Price),,62,59
239,3,9:19.0,Offensive rebound by K. Anderson,,62,59
240,3,9:13.0,T. Parker makes 3-pt jump shot from 23 ft (assist by D. Green),,65,59
241,3,8:53.0,,A. Len makes 2-pt dunk at rim (assist by R. Price),65,61
242,3,8:38.0,K. Anderson misses 2-pt jump shot from 19 ft,,65,61
243,3,8:38.0,,Defensive rebound by R. Price,65,61
244,3,8:28.0,,Turnover by A. Len (bad pass; steal by T. Duncan),65,61
245,3,8:27.0,Personal block foul by A. Len (drawn by T. Duncan),,65,61
246,3,8:09.0,L. Aldridge makes 2-pt jump shot from 10 ft,,67,61
247,3,7:50.0,,D. Booker misses 2-pt jump shot from 17 ft,67,61
248,3,7:48.0,,Offensive rebound by A. Len,67,61
249,3,7:42.0,,R. Price makes 2-pt layup from 2 ft,67,63
250,3,7:23.0,Shooting foul by A. Len (drawn by T. Duncan),,67,63
251,3,7:23.0,T. Duncan makes free throw 1 of 2,,68,63
252,3,7:23.0,T. Duncan makes free throw 2 of 2,,69,63
253,3,7:10.0,,K. Humphries makes 2-pt dunk at rim (assist by D. Booker),69,65
254,3,6:49.0,Personal foul by A. Len (drawn by L. Aldridge),,69,65
255,3,6:49.0,B. Diaw enters the game for T. Duncan,,69,65
256,3,6:44.0,T. Parker makes 2-pt layup from 2 ft,,71,65
257,3,6:36.0,,D. Booker makes 2-pt layup from 2 ft (assist by R. Price),71,67
258,3,6:11.0,T. Parker makes 2-pt layup from 2 ft,,73,67
259,3,6:00.0,,R. Price misses 2-pt jump shot from 19 ft,73,67
260,3,6:00.0,,Offensive rebound by K. Humphries,73,67
261,3,5:42.0,,R. Price makes 2-pt layup from 1 ft,73,69
262,3,5:27.0,Turnover by K. Anderson (bad pass; steal by K. Humphries),,73,69
263,3,5:22.0,,Phoenix full timeout,73,69
264,3,5:22.0,P. Mills enters the game for B. Diaw,,73,69
265,3,5:22.0,B. Diaw enters the game for K. Anderson,,73,69
266,3,5:22.0,R. Butler enters the game for T. Parker,,73,69
267,3,5:19.0,,D. Booker misses 2-pt jump shot from 19 ft,73,69
268,3,5:19.0,Defensive rebound by L. Aldridge,,73,69
269,3,4:57.0,L. Aldridge makes 2-pt jump shot from 9 ft,,75,69
270,3,4:37.0,,P. Tucker misses 3-pt jump shot from 23 ft,75,69
271,3,4:37.0,,Offensive rebound by A. Len,75,69
272,3,4:37.0,,Shooting foul by P. Mills (drawn by A. Len),75,69
273,3,4:37.0,,A. Len makes free throw 1 of 2,75,70
274,3,4:37.0,,P. Pressey enters the game for R. Price,75,70
275,3,4:37.0,,M. Teletović enters the game for K. Humphries,75,70
276,3,4:37.0,D. West enters the game for L. Aldridge,,75,70
277,3,4:37.0,,A. Goodwin enters the game for D. Booker,75,70
278,3,4:37.0,,A. Len makes free throw 2 of 2,75,71
279,3,4:30.0,Personal foul by P. Pressey (drawn by P. Mills),,75,71
280,3,4:30.0,P. Mills misses free throw 1 of 2,,75,71
281,3,4:30.0,Offensive rebound by Team,,75,71
282,3,4:30.0,P. Mills makes free throw 2 of 2,,76,71
283,3,4:18.0,,Turnover by P. Pressey (bad pass; steal by R. Butler),76,71
284,3,4:10.0,R. Butler makes 2-pt layup at rim (assist by P. Mills),,78,71
285,3,4:00.0,,A. Goodwin misses 2-pt layup from 2 ft,78,71
286,3,3:58.0,Defensive rebound by D. Green,,78,71
287,3,3:54.0,Shooting block foul by P. Pressey (drawn by R. Butler),,78,71
288,3,3:54.0,R. Butler misses free throw 1 of 2,,78,71
289,3,3:54.0,Offensive rebound by Team,,78,71
290,3,3:54.0,J. Simmons enters the game for D. Green,,78,71
291,3,3:54.0,R. Butler makes free throw 2 of 2,,79,71
292,3,3:46.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by P. Tucker),79,74
293,3,3:29.0,D. West makes 2-pt jump shot from 13 ft (assist by P. Mills),,81,74
294,3,3:22.0,,P. Pressey makes 2-pt jump shot from 3 ft,81,76
295,3,3:22.0,,Shooting foul by P. Mills (drawn by P. Pressey),81,76
296,3,3:22.0,,J. Leuer enters the game for A. Len,81,76
297,3,3:22.0,San Antonio full timeout,,81,76
298,3,3:22.0,,S. Weems enters the game for P. Tucker,81,76
299,3,3:22.0,,P. Pressey misses free throw 1 of 1,81,76
300,3,3:21.0,Defensive rebound by R. Butler,,81,76
301,3,3:01.0,Turnover by B. Diaw (bad pass),,81,76
302,3,2:44.0,,S. Weems makes 2-pt dunk at rim,81,78
303,3,2:27.0,J. Simmons misses 2-pt layup from 1 ft,,81,78
304,3,2:25.0,,Defensive rebound by J. Leuer,81,78
305,3,2:12.0,,J. Leuer makes 2-pt layup at rim,81,80
306,3,2:04.0,Personal block foul by P. Pressey (drawn by P. Mills),,81,80
307,3,2:04.0,P. Mills makes free throw 1 of 2,,82,80
308,3,2:04.0,K. Anderson enters the game for B. Diaw,,82,80
309,3,2:04.0,P. Mills makes free throw 2 of 2,,83,80
310,3,1:55.0,,J. Leuer makes 2-pt dunk at rim (assist by M. Teletović),83,82
311,3,1:38.0,Turnover by J. Simmons (bad pass; steal by J. Leuer),,83,82
312,3,1:32.0,,J. Leuer misses 2-pt jump shot from 4 ft,83,82
313,3,1:30.0,Defensive rebound by J. Simmons,,83,82
314,3,1:23.0,P. Mills misses 3-pt jump shot from 24 ft,,83,82
315,3,1:23.0,,Defensive rebound by P. Pressey,83,82
316,3,1:15.0,,S. Weems misses 3-pt jump shot from 48 ft (block by R. Butler),83,82
317,3,1:14.0,Defensive rebound by D. West,,83,82
318,3,0:59.0,Shooting foul by M. Teletović (drawn by J. Simmons),,83,82
319,3,0:59.0,J. Simmons makes free throw 1 of 2,,84,82
320,3,0:59.0,J. Simmons makes free throw 2 of 2,,85,82
321,3,0:50.0,,S. Weems misses 3-pt jump shot from 24 ft,85,82
322,3,0:50.0,Defensive rebound by P. Mills,,85,82
323,3,0:32.0,D. West misses 2-pt layup from 2 ft,,85,82
324,3,0:31.0,Offensive rebound by D. West,,85,82
325,3,0:30.0,D. West misses 2-pt layup from 1 ft (block by P. Pressey),,85,82
326,3,0:28.0,Offensive rebound by D. West,,85,82
327,3,0:26.0,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Anderson),,88,82
328,3,0:06.0,,Turnover by P. Pressey (bad pass; steal by R. Butler),88,82
329,3,0:03.0,Turnover by K. Anderson (bad pass; steal by P. Pressey),,88,82
330,3,0:03.0,,M. Teletović misses 3-pt jump shot from 26 ft,88,82
331,3,0:02.0,,Offensive rebound by P. Pressey,88,82
332,4,11:41.0,Turnover by K. Anderson (bad pass),,88,82
333,4,11:22.0,,A. Goodwin misses 3-pt jump shot from 26 ft,88,82
334,4,11:21.0,Defensive rebound by Team,,88,82
335,4,11:03.0,,Offensive charge foul by J. Simmons (drawn by A. Goodwin),88,82
336,4,11:03.0,Turnover by J. Simmons (offensive foul),,88,82
337,4,10:41.0,Offensive charge foul by A. Goodwin (drawn by P. Mills),,88,82
338,4,10:41.0,,Turnover by A. Goodwin (offensive foul),88,82
339,4,10:41.0,T. Parker enters the game for J. Simmons,,88,82
340,4,10:22.0,T. Parker misses 3-pt jump shot from 23 ft,,88,82
341,4,10:21.0,,Defensive rebound by A. Goodwin,88,82
342,4,10:17.0,,Turnover by P. Pressey (bad pass; steal by D. West),88,82
343,4,10:11.0,R. Butler makes 2-pt dunk at rim (assist by P. Mills),,90,82
344,4,10:10.0,,Phoenix full timeout,90,82
345,4,10:10.0,L. Aldridge enters the game for D. West,,90,82
346,4,10:00.0,,Personal foul by K. Anderson (drawn by M. Teletović),90,82
347,4,9:54.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by P. Pressey),90,85
348,4,9:40.0,R. Butler misses 2-pt jump shot from 5 ft,,90,85
349,4,9:38.0,Offensive rebound by R. Butler,,90,85
350,4,9:38.0,R. Butler makes 2-pt layup from 1 ft,,92,85
351,4,9:17.0,,Personal foul by L. Aldridge (drawn by A. Goodwin),92,85
352,4,9:17.0,D. Green enters the game for P. Mills,,92,85
353,4,9:13.0,,Shooting foul by T. Parker (drawn by J. Leuer),92,85
354,4,9:13.0,,J. Leuer makes free throw 1 of 2,92,86
355,4,9:13.0,,J. Leuer makes free throw 2 of 2,92,87
356,4,9:07.0,R. Butler makes 2-pt dunk at rim (assist by T. Parker),,94,87
357,4,9:07.0,Shooting foul by P. Pressey (drawn by R. Butler),,94,87
358,4,9:07.0,R. Butler misses free throw 1 of 1,,94,87
359,4,9:06.0,Offensive rebound by L. Aldridge,,94,87
360,4,9:05.0,L. Aldridge misses 2-pt layup from 1 ft,,94,87
361,4,9:03.0,,Defensive rebound by J. Leuer,94,87
362,4,8:59.0,,Shooting foul by R. Butler (drawn by P. Pressey),94,87
363,4,8:59.0,,P. Pressey makes free throw 1 of 2,94,88
364,4,8:59.0,,P. Pressey misses free throw 2 of 2,94,88
365,4,8:58.0,,Offensive rebound by M. Teletović,94,88
366,4,8:48.0,,Shooting foul by T. Parker (drawn by A. Goodwin),94,88
367,4,8:48.0,,A. Goodwin makes free throw 1 of 2,94,89
368,4,8:48.0,,A. Goodwin makes free throw 2 of 2,94,90
369,4,8:37.0,R. Butler misses 2-pt jump shot from 9 ft,,94,90
370,4,8:35.0,,Defensive rebound by J. Leuer,94,90
371,4,8:27.0,,J. Leuer makes 3-pt jump shot from 25 ft (assist by M. Teletović),94,93
372,4,8:11.0,T. Parker makes 2-pt layup from 2 ft,,96,93
373,4,8:01.0,,A. Goodwin misses 2-pt layup from 1 ft (block by D. Green),96,93
374,4,8:01.0,,Offensive rebound by Team,96,93
375,4,7:49.0,,S. Weems misses 2-pt layup at rim,96,93
376,4,7:48.0,Defensive rebound by R. Butler,,96,93
377,4,7:43.0,T. Parker misses 2-pt layup from 1 ft (block by P. Pressey),,96,93
378,4,7:43.0,,Defensive rebound by Team,96,93
379,4,7:36.0,,Shooting foul by L. Aldridge (drawn by S. Weems),96,93
380,4,7:36.0,,S. Weems misses free throw 1 of 2,96,93
381,4,7:36.0,,Offensive rebound by Team,96,93
382,4,7:36.0,P. Mills enters the game for R. Butler,,96,93
383,4,7:36.0,San Antonio full timeout,,96,93
384,4,7:36.0,B. Diaw enters the game for K. Anderson,,96,93
385,4,7:36.0,,S. Weems misses free throw 2 of 2,96,93
386,4,7:36.0,,Offensive rebound by A. Goodwin,96,93
387,4,7:35.0,,A. Goodwin makes 2-pt layup from 1 ft,96,95
388,4,7:23.0,L. Aldridge makes 2-pt layup from 1 ft (assist by B. Diaw),,98,95
389,4,7:11.0,,M. Teletović makes 2-pt layup from 2 ft (assist by J. Leuer),98,97
