,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
68,1,2:08.0,E. Millsap misses 2-pt jump shot from 4 ft,,17,16
69,1,2:08.0,Offensive rebound by Team,,17,16
70,1,2:02.0,Personal foul by N. Collison (drawn by T. Burke),,17,16
71,1,2:02.0,J. Withey enters the game for D. Favors,,17,16
72,1,1:46.0,G. Hayward misses 3-pt jump shot from 25 ft,,17,16
73,1,1:46.0,Offensive rebound by J. Withey,,17,16
74,1,1:34.0,G. Hayward makes 2-pt jump shot from 16 ft,,19,16
75,1,1:17.0,,N. Collison misses 2-pt layup at rim,19,16
76,1,1:17.0,Defensive rebound by J. Withey,,19,16
77,1,1:06.0,E. Millsap misses 3-pt jump shot from 22 ft,,19,16
78,1,1:04.0,,Defensive rebound by E. Freedom,19,16
79,1,0:51.0,,D. Waiters misses 3-pt jump shot from 24 ft,19,16
80,1,0:50.0,Defensive rebound by G. Hayward,,19,16
81,1,0:42.0,E. Millsap misses 3-pt jump shot from 22 ft,,19,16
82,1,0:41.0,,Defensive rebound by K. Durant,19,16
83,1,0:35.0,,D. Waiters misses 2-pt jump shot from 3 ft,19,16
84,1,0:34.0,,Offensive rebound by D. Waiters,19,16
85,1,0:34.0,,D. Waiters misses 2-pt layup from 1 ft,19,16
86,1,0:34.0,Defensive rebound by Team,,19,16
87,1,0:12.0,J. Withey makes 2-pt jump shot from 11 ft (assist by E. Millsap),,21,16
88,1,0:00.0,,Turnover by K. Durant (lost ball; steal by G. Hayward),21,16
89,2,11:38.0,,N. Collison misses 2-pt jump shot from 3 ft,21,16
90,2,11:37.0,Defensive rebound by J. Withey,,21,16
91,2,11:26.0,Shooting foul by E. Freedom (drawn by R. Hood),,21,16
92,2,11:26.0,R. Hood makes free throw 1 of 2,,22,16
93,2,11:26.0,R. Hood makes free throw 2 of 2,,23,16
94,2,11:17.0,,Personal foul by J. Withey (drawn by E. Freedom),23,16
95,2,11:09.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by D. Waiters),23,19
96,2,10:41.0,T. Burke makes 2-pt layup at rim,,25,19
97,2,10:14.0,,E. Freedom makes 2-pt jump shot from 9 ft (assist by D. Waiters),25,21
98,2,9:49.0,R. Hood makes 3-pt jump shot from 24 ft (assist by E. Millsap),,28,21
99,2,9:32.0,,Turnover by D. Waiters (bad pass; steal by T. Booker),28,21
100,2,9:26.0,E. Millsap makes 2-pt layup at rim (assist by T. Booker),,30,21
101,2,8:59.0,,E. Freedom misses 2-pt jump shot from 12 ft,30,21
102,2,8:59.0,Defensive rebound by T. Booker,,30,21
103,2,8:52.0,T. Burke makes 2-pt jump shot from 16 ft,,32,21
104,2,8:52.0,Shooting foul by D. Augustin (drawn by T. Burke),,32,21
105,2,8:52.0,Official timeout,,32,21
106,2,8:52.0,,R. Westbrook enters the game for D. Augustin,32,21
107,2,8:52.0,,S. Ibaka enters the game for N. Collison,32,21
108,2,8:52.0,J. Ingles enters the game for E. Millsap,,32,21
109,2,8:52.0,T. Burke makes free throw 1 of 1,,33,21
110,2,8:32.0,,A. Morrow misses 3-pt jump shot from 23 ft,33,21
111,2,8:32.0,,Offensive rebound by S. Ibaka,33,21
112,2,8:24.0,,E. Freedom makes 2-pt layup at rim (assist by D. Waiters),33,23
113,2,8:06.0,Offensive foul by T. Booker (drawn by D. Waiters),,33,23
114,2,8:06.0,Turnover by T. Booker (offensive foul),,33,23
115,2,8:06.0,D. Favors enters the game for T. Booker,,33,23
116,2,8:06.0,T. Lyles enters the game for J. Withey,,33,23
117,2,7:47.0,,Shooting foul by T. Burke (drawn by R. Westbrook),33,23
118,2,7:47.0,,R. Westbrook makes free throw 1 of 2,33,24
119,2,7:47.0,,R. Westbrook misses free throw 2 of 2,33,24
120,2,7:45.0,Defensive rebound by T. Burke,,33,24
121,2,7:31.0,T. Burke misses 2-pt jump shot from 12 ft (block by E. Freedom),,33,24
122,2,7:30.0,,Defensive rebound by R. Westbrook,33,24
123,2,7:23.0,,R. Westbrook misses 2-pt layup from 1 ft (block by T. Lyles),33,24
124,2,7:23.0,,Offensive rebound by E. Freedom,33,24
125,2,7:13.0,,A. Morrow misses 2-pt jump shot from 23 ft,33,24
126,2,7:11.0,Defensive rebound by Team,,33,24
127,2,7:11.0,A. Burks enters the game for R. Hood,,33,24
128,2,6:49.0,D. Favors makes 2-pt jump shot from 9 ft,,35,24
129,2,6:29.0,,E. Freedom makes 2-pt jump shot from 12 ft (assist by R. Westbrook),35,26
130,2,6:11.0,A. Burks misses 2-pt jump shot from 15 ft,,35,26
131,2,6:10.0,,Defensive rebound by R. Westbrook,35,26
132,2,6:06.0,,R. Westbrook makes 2-pt layup from 1 ft,35,28
133,2,6:06.0,,Shooting foul by T. Lyles (drawn by R. Westbrook),35,28
134,2,6:06.0,,K. Durant enters the game for A. Morrow,35,28
135,2,6:06.0,,S. Adams enters the game for E. Freedom,35,28
136,2,6:06.0,G. Hayward enters the game for J. Ingles,,35,28
137,2,6:06.0,E. Millsap enters the game for T. Burke,,35,28
138,2,6:06.0,,R. Westbrook makes free throw 1 of 1,35,29
139,2,5:46.0,D. Favors misses 2-pt jump shot from 5 ft (block by S. Ibaka),,35,29
140,2,5:44.0,Offensive rebound by D. Favors,,35,29
141,2,5:43.0,D. Favors makes 2-pt layup from 1 ft,,37,29
142,2,5:33.0,,R. Westbrook misses 2-pt jump shot from 11 ft,37,29
143,2,5:32.0,Defensive rebound by T. Lyles,,37,29
144,2,5:22.0,D. Favors misses 2-pt jump shot from 11 ft,,37,29
145,2,5:21.0,,Defensive rebound by S. Ibaka,37,29
146,2,5:02.0,,S. Adams misses 2-pt jump shot from 3 ft,37,29
147,2,5:01.0,Defensive rebound by D. Favors,,37,29
148,2,4:53.0,Offensive foul by G. Hayward (drawn by K. Durant),,37,29
149,2,4:53.0,Turnover by G. Hayward (offensive foul),,37,29
150,2,4:53.0,,Oklahoma City full timeout,37,29
151,2,4:53.0,,A. Roberson enters the game for D. Waiters,37,29
152,2,4:40.0,,Turnover by K. Durant (lost ball; steal by E. Millsap),37,29
153,2,4:26.0,A. Burks makes 2-pt jump shot from 15 ft,,39,29
154,2,4:11.0,,K. Durant misses 2-pt jump shot from 4 ft,39,29
155,2,4:10.0,,Offensive rebound by S. Adams,39,29
156,2,4:10.0,,S. Adams misses 2-pt layup from 2 ft,39,29
157,2,4:09.0,Defensive rebound by T. Lyles,,39,29
158,2,4:01.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by T. Lyles),,42,29
159,2,4:00.0,,Oklahoma City full timeout,42,29
160,2,4:00.0,,D. Waiters enters the game for S. Adams,42,29
161,2,3:50.0,,S. Ibaka misses 2-pt jump shot from 20 ft,42,29
162,2,3:49.0,Defensive rebound by Team,,42,29
163,2,3:37.0,G. Hayward makes 2-pt layup from 2 ft,,44,29
164,2,3:37.0,Shooting foul by A. Roberson (drawn by G. Hayward),,44,29
165,2,3:37.0,G. Hayward misses free throw 1 of 1,,44,29
166,2,3:37.0,,Defensive rebound by K. Durant,44,29
167,2,3:23.0,,D. Waiters misses 2-pt jump shot from 14 ft,44,29
168,2,3:18.0,Defensive rebound by T. Lyles,,44,29
169,2,2:58.0,A. Burks misses 2-pt jump shot from 20 ft,,44,29
170,2,2:58.0,,Defensive rebound by Team,44,29
171,2,2:58.0,,A. Morrow enters the game for A. Roberson,44,29
172,2,2:50.0,,Shooting foul by T. Lyles (drawn by S. Ibaka),44,29
173,2,2:50.0,,S. Ibaka makes free throw 1 of 2,44,30
174,2,2:50.0,R. Hood enters the game for T. Lyles,,44,30
175,2,2:50.0,,S. Ibaka makes free throw 2 of 2,44,31
176,2,2:39.0,G. Hayward misses 3-pt jump shot from 24 ft,,44,31
177,2,2:39.0,,Defensive rebound by A. Morrow,44,31
178,2,2:24.0,,S. Ibaka misses 2-pt jump shot from 18 ft,44,31
179,2,2:24.0,Defensive rebound by A. Burks,,44,31
180,2,2:21.0,Personal foul by R. Westbrook (drawn by A. Burks),,44,31
181,2,2:21.0,,Technical foul by R. Westbrook,44,31
182,2,2:21.0,A. Burks makes technical free throw,,45,31
183,2,2:21.0,Utah full timeout,,45,31
184,2,2:11.0,Turnover by R. Hood (lost ball; steal by A. Morrow),,45,31
185,2,2:09.0,,Personal foul by E. Millsap (drawn by A. Morrow),45,31
186,2,2:09.0,,A. Morrow makes free throw 1 of 2,45,32
187,2,2:09.0,,A. Morrow makes free throw 2 of 2,45,33
188,2,1:55.0,A. Burks makes 3-pt jump shot from 23 ft,,48,33
189,2,1:37.0,,R. Westbrook misses 2-pt jump shot from 16 ft,48,33
190,2,1:36.0,Defensive rebound by Team,,48,33
191,2,1:21.0,E. Millsap misses 2-pt jump shot from 3 ft (block by A. Morrow),,48,33
192,2,1:20.0,,Defensive rebound by A. Morrow,48,33
193,2,1:16.0,,Shooting foul by A. Burks (drawn by R. Westbrook),48,33
194,2,1:16.0,,R. Westbrook makes free throw 1 of 2,48,34
195,2,1:16.0,,R. Westbrook makes free throw 2 of 2,48,35
196,2,0:57.0,R. Hood makes 3-pt jump shot from 24 ft (assist by E. Millsap),,51,35
197,2,0:50.0,,Personal foul by E. Millsap (drawn by R. Westbrook),51,35
198,2,0:50.0,,R. Westbrook misses free throw 1 of 2,51,35
199,2,0:50.0,,Offensive rebound by Team,51,35
200,2,0:50.0,,R. Westbrook makes free throw 2 of 2,51,36
201,2,0:33.0,G. Hayward misses 2-pt jump shot from 16 ft,,51,36
202,2,0:32.0,,Defensive rebound by R. Westbrook,51,36
203,2,0:27.0,,Turnover by K. Durant (lost ball),51,36
204,2,0:05.0,A. Burks misses 2-pt jump shot from 3 ft (block by K. Durant),,51,36
205,2,0:03.0,,Defensive rebound by R. Westbrook,51,36
206,2,0:01.0,,Oklahoma City full timeout,51,36
207,2,0:01.0,J. Withey enters the game for A. Burks,,51,36
208,2,0:00.0,,R. Westbrook makes 2-pt jump shot from 15 ft,51,38
209,3,11:47.0,,K. Durant makes 2-pt jump shot from 16 ft (assist by R. Westbrook),51,40
210,3,11:21.0,R. Hood makes 2-pt jump shot from 17 ft,,53,40
211,3,11:07.0,,Shooting foul by G. Hayward (drawn by K. Durant),53,40
212,3,11:07.0,,K. Durant makes free throw 1 of 2,53,41
213,3,11:07.0,,K. Durant makes free throw 2 of 2,53,42
214,3,10:48.0,A. Burks misses 3-pt jump shot from 24 ft,,53,42
215,3,10:48.0,,Defensive rebound by S. Adams,53,42
216,3,10:42.0,,R. Westbrook makes 2-pt jump shot from 15 ft,53,44
217,3,10:18.0,R. Hood misses 2-pt hook shot from 5 ft,,53,44
218,3,10:18.0,,Defensive rebound by S. Ibaka,53,44
219,3,10:12.0,,R. Westbrook makes 2-pt jump shot from 3 ft,53,46
220,3,10:12.0,,Shooting foul by T. Lyles (drawn by R. Westbrook),53,46
221,3,10:12.0,,R. Westbrook makes free throw 1 of 1,53,47
222,3,9:53.0,G. Hayward misses 2-pt jump shot from 12 ft,,53,47
223,3,9:53.0,,Defensive rebound by R. Westbrook,53,47
224,3,9:47.0,,K. Durant makes 3-pt jump shot from 26 ft,53,50
225,3,9:46.0,Utah full timeout,,53,50
226,3,9:33.0,Shooting foul by A. Roberson (drawn by G. Hayward),,53,50
227,3,9:33.0,G. Hayward makes free throw 1 of 2,,54,50
228,3,9:33.0,G. Hayward makes free throw 2 of 2,,55,50
229,3,9:19.0,,Turnover by A. Roberson (traveling),55,50
230,3,9:02.0,G. Hayward makes 2-pt jump shot from 18 ft,,57,50
231,3,8:42.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by A. Roberson),57,53
232,3,8:24.0,Shooting foul by S. Ibaka (drawn by A. Burks),,57,53
233,3,8:24.0,A. Burks misses free throw 1 of 2,,57,53
234,3,8:24.0,Offensive rebound by Team,,57,53
235,3,8:24.0,A. Burks makes free throw 2 of 2,,58,53
236,3,8:08.0,,Shooting foul by G. Hayward (drawn by K. Durant),58,53
237,3,8:08.0,,K. Durant makes free throw 1 of 2,58,54
238,3,8:08.0,,K. Durant makes free throw 2 of 2,58,55
239,3,7:50.0,R. Hood misses 2-pt layup from 3 ft,,58,55
240,3,7:45.0,Offensive rebound by T. Lyles,,58,55
241,3,7:38.0,Turnover by A. Burks (bad pass; steal by R. Westbrook),,58,55
242,3,7:32.0,,Shooting foul by D. Favors (drawn by R. Westbrook),58,55
243,3,7:32.0,,R. Westbrook makes 2-pt jump shot from 5 ft,58,57
244,3,7:32.0,E. Millsap enters the game for R. Hood,,58,57
245,3,7:32.0,,R. Westbrook makes free throw 1 of 1,58,58
246,3,7:10.0,Turnover by T. Lyles (bad pass; steal by K. Durant),,58,58
247,3,7:00.0,,S. Adams makes 2-pt layup from 1 ft (assist by K. Durant),58,60
248,3,7:00.0,,Shooting foul by D. Favors (drawn by S. Adams),58,60
249,3,7:00.0,T. Booker enters the game for T. Lyles,,58,60
250,3,7:00.0,,S. Adams makes free throw 1 of 1,58,61
251,3,6:49.0,Turnover by G. Hayward (lost ball; steal by A. Roberson),,58,61
252,3,6:45.0,,A. Roberson makes 2-pt dunk at rim,58,63
253,3,6:44.0,Utah full timeout,,58,63
254,3,6:37.0,Personal foul by A. Roberson (drawn by G. Hayward),,58,63
255,3,6:26.0,A. Burks makes 2-pt layup from 1 ft,,60,63
256,3,6:19.0,,S. Ibaka misses 3-pt jump shot from 24 ft,60,63
257,3,6:18.0,Defensive rebound by E. Millsap,,60,63
258,3,6:02.0,D. Favors misses 2-pt layup at rim (block by S. Ibaka),,60,63
259,3,6:01.0,Offensive rebound by T. Booker,,60,63
260,3,6:01.0,T. Booker misses 2-pt layup from 1 ft,,60,63
261,3,6:00.0,,Defensive rebound by S. Adams,60,63
262,3,5:56.0,,Shooting foul by T. Booker (drawn by K. Durant),60,63
263,3,5:56.0,,K. Durant makes free throw 1 of 2,60,64
264,3,5:56.0,,D. Waiters enters the game for A. Roberson,60,64
265,3,5:56.0,,K. Durant misses free throw 2 of 2,60,64
266,3,5:55.0,Defensive rebound by D. Favors,,60,64
267,3,5:43.0,T. Booker makes 2-pt layup from 1 ft (assist by E. Millsap),,62,64
268,3,5:19.0,,K. Durant makes 2-pt layup from 1 ft,62,66
269,3,5:10.0,D. Favors misses 2-pt jump shot from 18 ft,,62,66
270,3,5:10.0,,Defensive rebound by R. Westbrook,62,66
271,3,4:56.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by R. Westbrook),62,69
272,3,4:38.0,Shooting foul by K. Durant (drawn by G. Hayward),,62,69
273,3,4:38.0,G. Hayward makes free throw 1 of 2,,63,69
274,3,4:38.0,G. Hayward makes free throw 2 of 2,,64,69
275,3,4:21.0,,Turnover by S. Adams (3 sec),64,69
276,3,4:00.0,T. Booker makes 2-pt jump shot from 13 ft (assist by G. Hayward),,66,69
277,3,3:46.0,,R. Westbrook misses 2-pt jump shot from 10 ft,66,69
278,3,3:45.0,Defensive rebound by E. Millsap,,66,69
279,3,3:36.0,A. Burks makes 2-pt layup from 1 ft,,68,69
280,3,3:36.0,Shooting foul by S. Adams (drawn by A. Burks),,68,69
281,3,3:36.0,A. Burks makes free throw 1 of 1,,69,69
282,3,3:25.0,,Personal foul by A. Burks (drawn by K. Durant),69,69
283,3,3:25.0,,K. Durant makes free throw 1 of 2,69,70
284,3,3:25.0,,D. Augustin enters the game for R. Westbrook,69,70
285,3,3:25.0,,N. Collison enters the game for S. Ibaka,69,70
286,3,3:25.0,,K. Durant makes free throw 2 of 2,69,71
287,3,3:07.0,A. Burks makes 2-pt jump shot from 21 ft,,71,71
288,3,2:41.0,,K. Durant misses 3-pt jump shot from 25 ft,71,71
289,3,2:41.0,Defensive rebound by A. Burks,,71,71
290,3,2:27.0,Shooting foul by K. Durant (drawn by A. Burks),,71,71
291,3,2:27.0,A. Burks misses free throw 1 of 2,,71,71
292,3,2:27.0,Offensive rebound by Team,,71,71
293,3,2:27.0,R. Hood enters the game for D. Favors,,71,71
294,3,2:27.0,J. Withey enters the game for E. Millsap,,71,71
295,3,2:27.0,,E. Freedom enters the game for S. Adams,71,71
296,3,2:27.0,A. Burks misses free throw 2 of 2,,71,71
297,3,2:27.0,,Defensive rebound by E. Freedom,71,71
298,3,2:13.0,T. Burke enters the game for A. Burks,,71,71
299,3,2:06.0,,E. Freedom misses 2-pt jump shot from 8 ft,71,71
300,3,2:06.0,Defensive rebound by J. Withey,,71,71
301,3,1:41.0,G. Hayward makes 2-pt jump shot from 4 ft (assist by T. Burke),,73,71
302,3,1:13.0,,D. Waiters misses 3-pt jump shot from 23 ft,73,71
303,3,1:12.0,Defensive rebound by R. Hood,,73,71
304,3,1:08.0,Flagrant foul type 1 by N. Collison (drawn by R. Hood),,73,71
305,3,1:08.0,R. Hood makes flagrant free throw 1 of 2,,74,71
306,3,1:08.0,R. Hood misses flagrant free throw 2 of 2,,74,71
307,3,1:08.0,Offensive rebound by Team,,74,71
308,3,0:59.0,R. Hood misses 3-pt jump shot from 24 ft,,74,71
309,3,0:59.0,Offensive rebound by Team,,74,71
310,3,0:44.0,T. Burke makes 2-pt jump shot from 9 ft,,76,71
311,3,0:33.0,,K. Durant misses 3-pt jump shot from 23 ft,76,71
312,3,0:32.0,Defensive rebound by Team,,76,71
313,3,0:19.0,G. Hayward misses 2-pt jump shot from 10 ft,,76,71
314,3,0:18.0,,Defensive rebound by E. Freedom,76,71
315,3,0:00.0,,K. Durant misses 3-pt jump shot from 25 ft,76,71
316,3,0:00.0,,Offensive rebound by Team,76,71
317,4,11:37.0,R. Hood makes 3-pt jump shot from 22 ft (assist by J. Ingles),,79,71
318,4,11:17.0,,E. Freedom makes 2-pt jump shot from 9 ft,79,73
319,4,10:54.0,T. Burke makes 3-pt jump shot from 25 ft (assist by R. Hood),,82,73
320,4,10:43.0,,Personal foul by T. Booker (drawn by E. Freedom),82,73
321,4,10:43.0,T. Lyles enters the game for T. Booker,,82,73
322,4,10:32.0,,Shooting foul by J. Withey (drawn by E. Freedom),82,73
323,4,10:32.0,,E. Freedom makes free throw 1 of 2,82,74
324,4,10:32.0,,E. Freedom makes free throw 2 of 2,82,75
325,4,10:20.0,Turnover by R. Hood (traveling),,82,75
326,4,10:11.0,,Personal foul by T. Lyles (drawn by E. Freedom),82,75
327,4,10:11.0,T. Booker enters the game for T. Lyles,,82,75
328,4,9:59.0,,Shooting foul by J. Withey (drawn by N. Collison),82,75
329,4,9:59.0,,N. Collison makes free throw 1 of 2,82,76
330,4,9:59.0,T. Lyles enters the game for J. Withey,,82,76
331,4,9:59.0,,N. Collison makes free throw 2 of 2,82,77
332,4,9:45.0,J. Ingles misses 3-pt jump shot from 26 ft,,82,77
333,4,9:45.0,,Defensive rebound by E. Freedom,82,77
334,4,9:31.0,,D. Waiters makes 2-pt layup from 1 ft,82,79
335,4,9:10.0,J. Ingles misses 3-pt jump shot from 25 ft,,82,79
336,4,9:10.0,,Defensive rebound by E. Freedom,82,79
337,4,8:56.0,,Turnover by E. Freedom (bad pass),82,79
338,4,8:56.0,Official timeout,,82,79
339,4,8:56.0,,S. Ibaka enters the game for N. Collison,82,79
340,4,8:56.0,,R. Westbrook enters the game for D. Augustin,82,79
341,4,8:56.0,E. Millsap enters the game for T. Lyles,,82,79
342,4,8:56.0,D. Favors enters the game for J. Ingles,,82,79
343,4,8:34.0,D. Favors makes 2-pt jump shot from 12 ft,,84,79
344,4,8:13.0,,Turnover by S. Ibaka (lost ball; steal by T. Burke),84,79
345,4,7:53.0,D. Favors misses 2-pt jump shot from 14 ft,,84,79
346,4,7:52.0,Offensive rebound by E. Millsap,,84,79
347,4,7:33.0,D. Favors makes 2-pt dunk at rim (assist by T. Burke),,86,79
348,4,7:31.0,,Oklahoma City full timeout,86,79
349,4,7:31.0,,K. Durant enters the game for E. Freedom,86,79
350,4,7:31.0,,S. Adams enters the game for A. Morrow,86,79
351,4,7:20.0,,R. Westbrook misses 2-pt jump shot from 14 ft,86,79
352,4,7:19.0,,Offensive rebound by S. Ibaka,86,79
353,4,7:15.0,,K. Durant misses 3-pt jump shot from 24 ft,86,79
354,4,7:14.0,Defensive rebound by R. Hood,,86,79
355,4,6:49.0,R. Hood misses 2-pt layup from 1 ft,,86,79
356,4,6:48.0,Offensive rebound by R. Hood,,86,79
357,4,6:48.0,R. Hood makes 2-pt layup from 1 ft,,88,79
358,4,6:34.0,,K. Durant makes 2-pt jump shot from 14 ft (assist by R. Westbrook),88,81
359,4,6:06.0,R. Hood misses 3-pt jump shot from 29 ft,,88,81
360,4,6:06.0,Offensive rebound by Team,,88,81
361,4,6:06.0,Turnover by Team (shot clock),,88,81
362,4,6:06.0,G. Hayward enters the game for R. Hood,,88,81
363,4,6:06.0,A. Burks enters the game for T. Burke,,88,81
364,4,5:53.0,,Shooting foul by D. Favors (drawn by K. Durant),88,81
365,4,5:53.0,,K. Durant makes free throw 1 of 2,88,82
366,4,5:53.0,,K. Durant makes free throw 2 of 2,88,83
367,4,5:47.0,Personal foul by S. Adams (drawn by E. Millsap),,88,83
368,4,5:34.0,G. Hayward misses 2-pt jump shot from 20 ft,,88,83
369,4,5:33.0,Offensive rebound by T. Booker,,88,83
370,4,5:33.0,Shooting foul by R. Westbrook (drawn by T. Booker),,88,83
371,4,5:33.0,T. Booker misses free throw 1 of 2,,88,83
372,4,5:33.0,Offensive rebound by Team,,88,83
373,4,5:33.0,T. Booker misses free throw 2 of 2,,88,83
374,4,5:32.0,,Defensive rebound by S. Adams,88,83
375,4,5:12.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by K. Durant),88,85
376,4,4:57.0,A. Burks misses 2-pt layup from 1 ft (block by R. Westbrook),,88,85
377,4,4:57.0,Offensive rebound by Team,,88,85
378,4,4:46.0,E. Millsap misses 3-pt jump shot from 22 ft,,88,85
379,4,4:45.0,,Defensive rebound by R. Westbrook,88,85
380,4,4:39.0,,R. Westbrook misses 2-pt jump shot from 2 ft,88,85
381,4,4:39.0,Defensive rebound by Team,,88,85
382,4,4:22.0,D. Favors makes 2-pt dunk at rim (assist by A. Burks),,90,85
383,4,4:01.0,,R. Westbrook misses 3-pt jump shot from 24 ft,90,85
384,4,4:00.0,Defensive rebound by E. Millsap,,90,85
385,4,3:46.0,A. Burks misses 2-pt layup from 1 ft (block by S. Ibaka),,90,85
386,4,3:45.0,Offensive rebound by D. Favors,,90,85
387,4,3:45.0,D. Favors misses 2-pt layup from 1 ft (block by S. Adams),,90,85
388,4,3:42.0,Offensive rebound by E. Millsap,,90,85
389,4,3:37.0,Turnover by E. Millsap (bad pass; steal by S. Ibaka),,90,85
390,4,3:32.0,,K. Durant makes 2-pt dunk at rim (assist by D. Waiters),90,87
391,4,3:31.0,Utah full timeout,,90,87
392,4,3:31.0,R. Hood enters the game for E. Millsap,,90,87
