,QUARTER,TIME_REMAINING,UTAH_ACTION,CHARLOTTE_ACTION,UTAH_SCORE,CHARLOTTE_SCORE
49,1,4:37.0,,C. Zeller misses 2-pt layup from 1 ft,17,21
50,1,4:36.0,Defensive rebound by T. Lyles,,17,21
51,1,4:18.0,T. Burke makes 3-pt jump shot from 25 ft (assist by R. Hood),,20,21
52,1,3:58.0,,K. Walker misses 2-pt jump shot from 10 ft,20,21
53,1,3:57.0,Defensive rebound by R. Gobert,,20,21
54,1,3:49.0,Shooting foul by C. Zeller (drawn by R. Gobert),,20,21
55,1,3:49.0,R. Gobert makes free throw 1 of 2,,21,21
56,1,3:49.0,C. Johnson enters the game for T. Lyles,,21,21
57,1,3:49.0,T. Booker enters the game for R. Hood,,21,21
58,1,3:49.0,,J. Lin enters the game for N. Batum,21,21
59,1,3:49.0,R. Gobert misses free throw 2 of 2,,21,21
60,1,3:47.0,,Defensive rebound by M. Williams,21,21
61,1,3:26.0,,F. Kaminsky misses 2-pt jump shot from 18 ft,21,21
62,1,3:25.0,Defensive rebound by R. Gobert,,21,21
63,1,3:20.0,Offensive foul by T. Booker (drawn by J. Lin),,21,21
64,1,3:20.0,Turnover by T. Booker (offensive foul),,21,21
65,1,3:03.0,,K. Walker makes 2-pt jump shot from 11 ft,21,23
66,1,2:45.0,C. Johnson makes 2-pt layup from 2 ft (assist by R. Gobert),,23,23
67,1,2:45.0,Shooting foul by K. Walker (drawn by C. Johnson),,23,23
68,1,2:45.0,Utah full timeout,,23,23
69,1,2:45.0,C. Johnson makes free throw 1 of 1,,24,23
70,1,2:24.0,,K. Walker makes 2-pt jump shot from 10 ft,24,25
71,1,2:11.0,G. Hayward makes 2-pt jump shot from 18 ft (assist by T. Burke),,26,25
72,1,1:52.0,,M. Williams misses 2-pt jump shot from 6 ft (block by R. Gobert),26,25
73,1,1:50.0,,Offensive rebound by F. Kaminsky,26,25
74,1,1:43.0,,K. Walker misses 3-pt jump shot from 26 ft,26,25
75,1,1:42.0,Defensive rebound by G. Hayward,,26,25
76,1,1:29.0,T. Burke misses 3-pt jump shot from 24 ft,,26,25
77,1,1:27.0,,Defensive rebound by J. Lin,26,25
78,1,1:19.0,,C. Zeller misses 2-pt dunk at rim (block by R. Gobert),26,25
79,1,1:17.0,Defensive rebound by T. Burke,,26,25
80,1,1:13.0,T. Burke misses 2-pt layup from 1 ft,,26,25
81,1,1:10.0,,Defensive rebound by F. Kaminsky,26,25
82,1,0:59.0,,Shooting foul by C. Johnson (drawn by M. Williams),26,25
83,1,0:59.0,,M. Williams makes free throw 1 of 2,26,26
84,1,0:59.0,J. Withey enters the game for R. Gobert,,26,26
85,1,0:59.0,,M. Williams makes free throw 2 of 2,26,27
86,1,0:48.0,G. Hayward misses 2-pt jump shot from 20 ft,,26,27
87,1,0:47.0,,Defensive rebound by K. Walker,26,27
88,1,0:38.0,,M. Williams misses 3-pt jump shot from 23 ft,26,27
89,1,0:35.0,Defensive rebound by T. Booker,,26,27
90,1,0:28.0,G. Hayward makes 2-pt layup from 1 ft,,28,27
91,1,0:07.0,,K. Walker makes 2-pt jump shot from 18 ft,28,29
92,1,0:00.0,C. Johnson misses 3-pt jump shot from 24 ft,,28,29
93,1,0:00.0,Offensive rebound by Team,,28,29
94,2,11:41.0,R. Hood misses 2-pt jump shot from 15 ft,,28,29
95,2,11:40.0,,Defensive rebound by P. Hairston,28,29
96,2,11:26.0,,F. Kaminsky makes 2-pt dunk at rim (assist by S. Hawes),28,31
97,2,11:02.0,C. Johnson misses 2-pt jump shot from 11 ft,,28,31
98,2,11:01.0,,Defensive rebound by P. Hairston,28,31
99,2,10:48.0,,Turnover by F. Kaminsky (bad pass),28,31
100,2,10:32.0,R. Hood misses 3-pt jump shot from 24 ft,,28,31
101,2,10:31.0,Offensive rebound by C. Johnson,,28,31
102,2,10:27.0,T. Burke misses 2-pt jump shot from 20 ft,,28,31
103,2,10:26.0,,Defensive rebound by Team,28,31
104,2,10:09.0,,F. Kaminsky misses 2-pt jump shot from 3 ft (block by T. Booker),28,31
105,2,10:08.0,Defensive rebound by R. Hood,,28,31
106,2,9:56.0,R. Hood misses 2-pt layup at rim,,28,31
107,2,9:55.0,Offensive rebound by T. Booker,,28,31
108,2,9:45.0,Turnover by T. Booker (bad pass; steal by J. Lin),,28,31
109,2,9:41.0,,J. Lin makes 2-pt layup at rim,28,33
110,2,9:16.0,T. Burke misses 2-pt jump shot from 10 ft,,28,33
111,2,9:15.0,,Defensive rebound by F. Kaminsky,28,33
112,2,8:58.0,,N. Batum misses 2-pt jump shot from 13 ft,28,33
113,2,8:55.0,Defensive rebound by J. Withey,,28,33
114,2,8:45.0,C. Johnson misses 2-pt jump shot from 14 ft,,28,33
115,2,8:44.0,,Defensive rebound by J. Lin,28,33
116,2,8:38.0,,N. Batum misses 2-pt layup from 1 ft,28,33
117,2,8:38.0,,Offensive rebound by J. Lin,28,33
118,2,8:34.0,,P. Hairston misses 3-pt jump shot from 28 ft,28,33
119,2,8:33.0,Defensive rebound by T. Booker,,28,33
120,2,8:22.0,Utah full timeout,,28,33
121,2,8:22.0,,T. Daniels enters the game for P. Hairston,28,33
122,2,8:22.0,J. Ingles enters the game for C. Johnson,,28,33
123,2,8:17.0,Def 3 sec tech foul by S. Hawes,,28,33
124,2,8:17.0,R. Hood makes technical free throw,,29,33
125,2,8:03.0,R. Hood misses 3-pt jump shot from 25 ft,,29,33
126,2,8:02.0,,Defensive rebound by J. Lin,29,33
127,2,7:39.0,,T. Daniels misses 3-pt jump shot from 28 ft,29,33
128,2,7:39.0,,Offensive rebound by Team,29,33
129,2,7:39.0,Loose ball foul by R. Hood (drawn by F. Kaminsky),,29,33
130,2,7:39.0,G. Hayward enters the game for R. Hood,,29,33
131,2,7:23.0,,F. Kaminsky misses 2-pt layup from 2 ft (block by J. Withey),29,33
132,2,7:23.0,,Offensive rebound by F. Kaminsky,29,33
133,2,7:23.0,,Shooting foul by J. Withey (drawn by F. Kaminsky),29,33
134,2,7:23.0,,F. Kaminsky makes 2-pt layup from 2 ft,29,35
135,2,7:23.0,,F. Kaminsky makes free throw 1 of 1,29,36
136,2,7:12.0,T. Burke makes 2-pt jump shot from 10 ft,,31,36
137,2,6:55.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by J. Lin),31,38
138,2,6:44.0,Personal foul by T. Daniels (drawn by J. Ingles),,31,38
139,2,6:44.0,T. Lyles enters the game for T. Booker,,31,38
140,2,6:44.0,R. Gobert enters the game for J. Withey,,31,38
141,2,6:33.0,Turnover by T. Lyles (step out of bounds),,31,38
142,2,6:21.0,,F. Kaminsky makes 2-pt dunk at rim (assist by J. Lin),31,40
143,2,6:16.0,Utah full timeout,,31,40
144,2,6:05.0,T. Lyles misses 2-pt jump shot from 7 ft,,31,40
145,2,6:04.0,Offensive rebound by R. Gobert,,31,40
146,2,5:54.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,33,40
147,2,5:35.0,,F. Kaminsky misses 2-pt jump shot from 6 ft (block by T. Lyles),33,40
148,2,5:32.0,Defensive rebound by T. Lyles,,33,40
149,2,5:24.0,G. Hayward misses 2-pt jump shot from 8 ft,,33,40
150,2,5:23.0,Offensive rebound by R. Gobert,,33,40
151,2,5:23.0,R. Gobert makes 2-pt layup from 1 ft,,35,40
152,2,5:23.0,,Charlotte full timeout,35,40
153,2,5:23.0,R. Neto enters the game for T. Burke,,35,40
154,2,5:23.0,,K. Walker enters the game for F. Kaminsky,35,40
155,2,5:23.0,,M. Williams enters the game for J. Lin,35,40
156,2,5:23.0,,C. Zeller enters the game for S. Hawes,35,40
157,2,5:12.0,,Turnover by K. Walker (bad pass),35,40
158,2,4:54.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by T. Lyles),,38,40
159,2,4:41.0,,N. Batum makes 2-pt jump shot from 17 ft,38,42
160,2,4:10.0,R. Neto misses 2-pt layup from 2 ft,,38,42
161,2,4:08.0,,Defensive rebound by C. Zeller,38,42
162,2,3:54.0,,K. Walker makes 2-pt jump shot from 17 ft,38,44
163,2,3:28.0,Turnover by R. Gobert (lost ball; steal by T. Daniels),,38,44
164,2,3:15.0,,T. Daniels misses 3-pt jump shot from 27 ft,38,44
165,2,3:14.0,Defensive rebound by R. Gobert,,38,44
166,2,2:58.0,T. Lyles misses 3-pt jump shot from 23 ft,,38,44
167,2,2:57.0,,Defensive rebound by M. Williams,38,44
168,2,2:48.0,Official timeout,,38,44
169,2,2:37.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),38,47
170,2,2:20.0,Turnover by G. Hayward (lost ball; steal by N. Batum),,38,47
171,2,2:19.0,,Personal foul by J. Ingles (drawn by N. Batum),38,47
172,2,2:00.0,,K. Walker makes 3-pt jump shot from 25 ft,38,50
173,2,1:41.0,G. Hayward misses 3-pt jump shot from 25 ft,,38,50
174,2,1:39.0,Offensive rebound by J. Ingles,,38,50
175,2,1:33.0,R. Neto makes 3-pt jump shot from 25 ft (assist by G. Hayward),,41,50
176,2,1:21.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),41,52
177,2,1:04.0,G. Hayward misses 2-pt jump shot from 5 ft,,41,52
178,2,1:03.0,,Defensive rebound by N. Batum,41,52
179,2,0:53.0,,K. Walker misses 2-pt layup from 1 ft,41,52
180,2,0:51.0,Defensive rebound by R. Gobert,,41,52
181,2,0:37.0,Personal foul by M. Williams (drawn by R. Gobert),,41,52
182,2,0:31.0,Shooting foul by M. Williams (drawn by R. Gobert),,41,52
183,2,0:31.0,R. Gobert misses free throw 1 of 2,,41,52
184,2,0:31.0,Offensive rebound by Team,,41,52
185,2,0:31.0,C. Johnson enters the game for J. Ingles,,41,52
186,2,0:31.0,R. Gobert misses free throw 2 of 2,,41,52
187,2,0:29.0,,Defensive rebound by K. Walker,41,52
188,2,0:08.0,,Turnover by T. Daniels (bad pass),41,52
189,2,0:03.0,G. Hayward makes 2-pt jump shot from 11 ft,,43,52
190,2,0:01.0,,Turnover by K. Walker (traveling),43,52
191,3,11:50.0,Personal foul by P. Hairston (drawn by G. Hayward),,43,52
192,3,11:34.0,R. Neto misses 3-pt jump shot from 24 ft,,43,52
193,3,11:33.0,Offensive rebound by T. Lyles,,43,52
194,3,11:12.0,R. Hood misses 2-pt jump shot from 8 ft,,43,52
195,3,11:10.0,,Defensive rebound by N. Batum,43,52
196,3,11:00.0,,C. Zeller misses 2-pt layup from 1 ft,43,52
197,3,10:58.0,Defensive rebound by R. Gobert,,43,52
198,3,10:39.0,R. Neto misses 3-pt jump shot from 25 ft,,43,52
199,3,10:37.0,,Defensive rebound by N. Batum,43,52
200,3,10:18.0,,K. Walker misses 2-pt jump shot from 10 ft,43,52
201,3,10:17.0,Defensive rebound by R. Hood,,43,52
202,3,10:09.0,G. Hayward misses 2-pt jump shot from 18 ft,,43,52
203,3,10:07.0,Offensive rebound by T. Lyles,,43,52
204,3,9:54.0,G. Hayward misses 3-pt jump shot from 23 ft,,43,52
205,3,9:53.0,,Defensive rebound by P. Hairston,43,52
206,3,9:45.0,,Shooting foul by R. Gobert (drawn by K. Walker),43,52
207,3,9:45.0,,K. Walker makes free throw 1 of 2,43,53
208,3,9:45.0,T. Burke enters the game for R. Neto,,43,53
209,3,9:45.0,,K. Walker makes free throw 2 of 2,43,54
210,3,9:30.0,R. Hood misses 2-pt layup from 1 ft,,43,54
211,3,9:28.0,,Defensive rebound by C. Zeller,43,54
212,3,9:12.0,,Turnover by C. Zeller (lost ball; steal by G. Hayward),43,54
213,3,8:58.0,G. Hayward misses 3-pt jump shot from 25 ft,,43,54
214,3,8:57.0,,Defensive rebound by M. Williams,43,54
215,3,8:53.0,,Shooting foul by G. Hayward (drawn by C. Zeller),43,54
216,3,8:53.0,,C. Zeller misses free throw 1 of 2,43,54
217,3,8:53.0,,Offensive rebound by Team,43,54
218,3,8:53.0,,C. Zeller makes free throw 2 of 2,43,55
219,3,8:36.0,R. Hood makes 3-pt jump shot from 26 ft (assist by T. Burke),,46,55
220,3,8:08.0,,M. Williams makes 2-pt jump shot from 3 ft (assist by K. Walker),46,57
221,3,7:51.0,T. Lyles makes 2-pt jump shot from 18 ft (assist by R. Hood),,48,57
222,3,7:28.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),48,59
223,3,7:12.0,Utah full timeout,,48,59
224,3,7:12.0,C. Johnson enters the game for T. Lyles,,48,59
225,3,7:04.0,G. Hayward misses 3-pt jump shot from 25 ft,,48,59
226,3,7:03.0,,Defensive rebound by N. Batum,48,59
227,3,6:56.0,,Personal foul by R. Hood (drawn by N. Batum),48,59
228,3,6:56.0,J. Ingles enters the game for R. Hood,,48,59
229,3,6:48.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by C. Zeller),48,62
230,3,6:30.0,T. Burke makes 2-pt jump shot from 18 ft,,50,62
231,3,6:13.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),50,65
232,3,6:03.0,Personal foul by N. Batum (drawn by J. Ingles),,50,65
233,3,5:50.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Ingles),,53,65
234,3,5:34.0,,Turnover by N. Batum (traveling),53,65
235,3,5:34.0,,F. Kaminsky enters the game for P. Hairston,53,65
236,3,5:23.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by R. Gobert),,56,65
237,3,5:22.0,,Charlotte full timeout,56,65
238,3,5:22.0,T. Booker enters the game for C. Johnson,,56,65
239,3,5:12.0,,N. Batum misses 2-pt jump shot from 18 ft,56,65
240,3,5:11.0,Defensive rebound by T. Booker,,56,65
241,3,4:58.0,J. Ingles misses 3-pt jump shot from 23 ft,,56,65
242,3,4:57.0,,Defensive rebound by C. Zeller,56,65
243,3,4:39.0,,Turnover by F. Kaminsky (lost ball; steal by T. Burke),56,65
244,3,4:33.0,T. Burke makes 2-pt layup at rim,,58,65
245,3,4:13.0,,Turnover by M. Williams (bad pass; steal by J. Ingles),58,65
246,3,4:07.0,T. Booker misses 2-pt layup from 1 ft,,58,65
247,3,4:06.0,,Defensive rebound by F. Kaminsky,58,65
248,3,4:04.0,,Personal foul by T. Burke (drawn by K. Walker),58,65
249,3,4:04.0,,J. Lin enters the game for N. Batum,58,65
250,3,3:55.0,,K. Walker makes 2-pt layup from 1 ft,58,67
251,3,3:55.0,,Shooting foul by T. Burke (drawn by K. Walker),58,67
252,3,3:55.0,,K. Walker makes free throw 1 of 1,58,68
253,3,3:37.0,T. Burke misses 3-pt jump shot from 24 ft,,58,68
254,3,3:33.0,,Defensive rebound by M. Williams,58,68
255,3,3:24.0,,F. Kaminsky misses 2-pt jump shot from 4 ft,58,68
256,3,3:23.0,Defensive rebound by R. Gobert,,58,68
257,3,3:15.0,G. Hayward misses 3-pt jump shot from 25 ft,,58,68
258,3,3:13.0,,Defensive rebound by C. Zeller,58,68
259,3,3:06.0,J. Withey enters the game for R. Gobert,,58,68
260,3,2:51.0,,K. Walker misses 3-pt jump shot from 25 ft,58,68
261,3,2:50.0,Defensive rebound by T. Burke,,58,68
262,3,2:34.0,T. Burke misses 2-pt jump shot from 15 ft,,58,68
263,3,2:32.0,Offensive rebound by T. Booker,,58,68
264,3,2:32.0,T. Booker makes 2-pt layup at rim,,60,68
265,3,2:17.0,,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),60,70
266,3,2:01.0,Turnover by J. Ingles (bad pass; steal by M. Williams),,60,70
267,3,1:52.0,T. Lyles enters the game for T. Booker,,60,70
268,3,1:52.0,,S. Hawes enters the game for C. Zeller,60,70
269,3,1:52.0,,P. Hairston enters the game for M. Williams,60,70
270,3,1:52.0,C. Johnson enters the game for J. Ingles,,60,70
271,3,1:45.0,,Turnover by J. Lin (traveling),60,70
272,3,1:25.0,J. Withey makes 2-pt layup from 1 ft (assist by G. Hayward),,62,70
273,3,1:00.0,,P. Hairston misses 2-pt layup from 1 ft (block by T. Lyles),62,70
274,3,0:59.0,Defensive rebound by T. Burke,,62,70
275,3,0:47.0,G. Hayward misses 2-pt layup from 1 ft,,62,70
276,3,0:46.0,,Defensive rebound by K. Walker,62,70
277,3,0:37.0,,J. Lin makes 3-pt jump shot from 25 ft (assist by K. Walker),62,73
278,3,0:30.0,T. Burke makes 2-pt jump shot from 16 ft,,64,73
279,3,0:09.0,,K. Walker misses 2-pt layup from 2 ft,64,73
280,3,0:08.0,Defensive rebound by G. Hayward,,64,73
281,3,0:04.0,T. Burke misses 2-pt layup from 2 ft (block by P. Hairston),,64,73
282,3,0:02.0,,Defensive rebound by P. Hairston,64,73
283,3,0:01.0,,K. Walker misses 3-pt jump shot from 32 ft,64,73
284,3,0:00.0,,Offensive rebound by Team,64,73
285,4,11:42.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by J. Lin),64,76
286,4,11:20.0,T. Lyles misses 2-pt layup from 2 ft (block by F. Kaminsky),,64,76
287,4,11:17.0,,Defensive rebound by N. Batum,64,76
288,4,11:11.0,,Shooting foul by C. Johnson (drawn by F. Kaminsky),64,76
289,4,11:11.0,,F. Kaminsky makes free throw 1 of 2,64,77
290,4,11:11.0,,F. Kaminsky misses free throw 2 of 2,64,77
291,4,11:10.0,Defensive rebound by T. Lyles,,64,77
292,4,11:01.0,Personal foul by N. Batum (drawn by R. Hood),,64,77
293,4,11:01.0,R. Neto enters the game for T. Burke,,64,77
294,4,11:01.0,T. Booker enters the game for J. Withey,,64,77
295,4,10:46.0,R. Neto misses 2-pt jump shot from 13 ft,,64,77
296,4,10:44.0,Offensive rebound by T. Lyles,,64,77
297,4,10:39.0,R. Hood makes 3-pt jump shot from 25 ft (assist by T. Lyles),,67,77
298,4,10:20.0,,J. Lin misses 2-pt jump shot from 20 ft,67,77
299,4,10:19.0,Defensive rebound by C. Johnson,,67,77
300,4,10:00.0,T. Booker makes 2-pt hook shot from 7 ft (assist by R. Neto),,69,77
301,4,9:42.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by N. Batum),69,79
302,4,9:34.0,Personal foul by N. Batum (drawn by R. Hood),,69,79
303,4,9:22.0,T. Lyles makes 3-pt jump shot from 23 ft (assist by T. Booker),,72,79
304,4,9:03.0,,N. Batum misses 2-pt jump shot from 13 ft,72,79
305,4,9:02.0,Defensive rebound by T. Lyles,,72,79
306,4,8:55.0,R. Hood misses 3-pt jump shot from 25 ft,,72,79
307,4,8:54.0,Offensive rebound by T. Booker,,72,79
308,4,8:54.0,Shooting foul by F. Kaminsky (drawn by T. Booker),,72,79
309,4,8:54.0,Official timeout,,72,79
310,4,8:54.0,T. Booker makes free throw 1 of 2,,73,79
311,4,8:54.0,T. Booker makes free throw 2 of 2,,74,79
312,4,8:38.0,,T. Daniels makes 3-pt jump shot from 29 ft (assist by N. Batum),74,82
313,4,8:20.0,T. Booker makes 2-pt layup from 1 ft,,76,82
314,4,8:07.0,,Turnover by N. Batum (lost ball; steal by T. Booker),76,82
315,4,8:02.0,T. Booker makes 2-pt dunk at rim,,78,82
316,4,7:48.0,,J. Lin makes 2-pt jump shot from 11 ft,78,84
317,4,7:24.0,T. Lyles misses 2-pt layup from 1 ft (block by S. Hawes),,78,84
318,4,7:22.0,,Defensive rebound by F. Kaminsky,78,84
319,4,7:14.0,,Turnover by N. Batum (bad pass),78,84
320,4,7:14.0,,K. Walker enters the game for N. Batum,78,84
321,4,7:00.0,Turnover by R. Hood (lost ball; steal by K. Walker),,78,84
322,4,6:54.0,,T. Daniels misses 2-pt jump shot from 22 ft,78,84
323,4,6:53.0,Defensive rebound by C. Johnson,,78,84
324,4,6:47.0,Utah full timeout,,78,84
325,4,6:47.0,R. Gobert enters the game for T. Lyles,,78,84
326,4,6:47.0,G. Hayward enters the game for C. Johnson,,78,84
327,4,6:47.0,,M. Williams enters the game for T. Daniels,78,84
328,4,6:35.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by R. Neto),,81,84
329,4,6:19.0,,S. Hawes misses 3-pt jump shot from 25 ft,81,84
330,4,6:17.0,,Offensive rebound by F. Kaminsky,81,84
331,4,6:07.0,,F. Kaminsky makes 2-pt layup from 1 ft,81,86
332,4,5:42.0,T. Booker misses 3-pt jump shot from 23 ft,,81,86
333,4,5:41.0,,Defensive rebound by J. Lin,81,86
334,4,5:34.0,,J. Lin misses 2-pt layup from 1 ft,81,86
335,4,5:33.0,Defensive rebound by R. Gobert,,81,86
336,4,5:15.0,T. Booker makes 2-pt hook shot from 7 ft,,83,86
337,4,4:54.0,,M. Williams misses 2-pt layup from 1 ft,83,86
338,4,4:53.0,Defensive rebound by G. Hayward,,83,86
339,4,4:42.0,R. Neto makes 3-pt jump shot from 23 ft (assist by G. Hayward),,86,86
340,4,4:33.0,,Charlotte full timeout,86,86
341,4,4:33.0,,C. Zeller enters the game for F. Kaminsky,86,86
342,4,4:33.0,,N. Batum enters the game for S. Hawes,86,86
343,4,4:33.0,T. Burke enters the game for R. Hood,,86,86
344,4,4:21.0,,K. Walker misses 2-pt layup from 1 ft,86,86
345,4,4:20.0,Defensive rebound by T. Booker,,86,86
346,4,4:10.0,Turnover by G. Hayward (bad pass),,86,86
347,4,3:46.0,,K. Walker misses 2-pt jump shot from 19 ft,86,86
348,4,3:45.0,Defensive rebound by G. Hayward,,86,86
349,4,3:34.0,Shooting foul by C. Zeller (drawn by R. Neto),,86,86
350,4,3:34.0,R. Neto makes free throw 1 of 2,,87,86
351,4,3:34.0,R. Hood enters the game for T. Burke,,87,86
352,4,3:34.0,R. Neto makes free throw 2 of 2,,88,86
353,4,3:10.0,,J. Lin makes 2-pt jump shot from 18 ft,88,88
354,4,2:43.0,R. Hood makes 2-pt jump shot from 7 ft,,90,88
355,4,2:29.0,,Personal foul by T. Booker (drawn by N. Batum),90,88
356,4,2:20.0,,K. Walker makes 2-pt jump shot from 18 ft,90,90
357,4,2:00.0,R. Neto misses 3-pt jump shot from 23 ft,,90,90
358,4,1:59.0,,Defensive rebound by Team,90,90
359,4,1:59.0,T. Burke enters the game for R. Neto,,90,90
360,4,1:48.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by K. Walker),90,93
361,4,1:31.0,T. Booker misses 3-pt jump shot from 23 ft,,90,93
362,4,1:29.0,Offensive rebound by R. Hood,,90,93
363,4,1:25.0,R. Hood misses 3-pt jump shot from 25 ft,,90,93
364,4,1:24.0,,Defensive rebound by K. Walker,90,93
365,4,1:16.0,,Turnover by K. Walker (bad pass),90,93
366,4,1:16.0,Utah full timeout,,90,93
367,4,1:10.0,R. Hood misses 3-pt jump shot from 24 ft,,90,93
368,4,1:08.0,,Defensive rebound by N. Batum,90,93
369,4,0:55.0,,K. Walker misses 2-pt jump shot from 18 ft,90,93
370,4,0:52.0,Defensive rebound by Team,,90,93
371,4,0:27.0,T. Burke misses 3-pt jump shot from 25 ft,,90,93
372,4,0:25.0,Offensive rebound by G. Hayward,,90,93
373,4,0:23.0,Shooting foul by C. Zeller (drawn by G. Hayward),,90,93
374,4,0:23.0,G. Hayward makes free throw 1 of 2,,91,93
375,4,0:23.0,G. Hayward makes free throw 2 of 2,,92,93
376,4,0:23.0,,Charlotte full timeout,92,93
377,4,0:23.0,,F. Kaminsky enters the game for C. Zeller,92,93
378,4,0:23.0,,Personal foul by R. Hood (drawn by N. Batum),92,93
379,4,0:23.0,,Charlotte full timeout,92,93
380,4,0:17.0,,Personal foul by G. Hayward (drawn by K. Walker),92,93
381,4,0:17.0,,K. Walker makes free throw 1 of 2,92,94
382,4,0:17.0,,C. Zeller enters the game for F. Kaminsky,92,94
383,4,0:17.0,,K. Walker makes free throw 2 of 2,92,95
384,4,0:13.0,T. Burke makes 3-pt jump shot from 23 ft (assist by G. Hayward),,95,95
385,4,0:01.0,,K. Walker misses 3-pt jump shot from 26 ft,95,95
386,4,0:00.0,,Offensive rebound by N. Batum,95,95
387,1OT,4:44.0,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),,97,95
388,1OT,4:32.0,,Personal foul by R. Gobert (drawn by N. Batum),97,95
389,1OT,4:26.0,,N. Batum misses 3-pt jump shot from 25 ft,97,95
390,1OT,4:24.0,Defensive rebound by R. Gobert,,97,95
