,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
391,4,7:59.0,W. Johnson makes 2-pt dunk at rim (assist by J. Green),,81,93
392,4,7:45.0,,M. Teletović misses 3-pt jump shot from 25 ft,81,93
393,4,7:45.0,Defensive rebound by J. Green,,81,93
394,4,7:41.0,Turnover by J. Green (lost ball; steal by C. Budinger),,81,93
395,4,7:35.0,,C. Budinger makes 2-pt layup at rim (assist by A. Goodwin),81,95
396,4,7:23.0,P. Prigioni makes 2-pt jump shot from 4 ft,,83,95
397,4,7:07.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by A. Williams),83,98
398,4,6:54.0,J. Ayres misses 2-pt layup at rim (block by A. Williams),,83,98
399,4,6:53.0,,Defensive rebound by J. Jenkins,83,98
400,4,6:41.0,,M. Teletović makes 2-pt layup at rim (assist by A. Williams),83,100
401,4,6:29.0,W. Johnson misses 3-pt jump shot from 24 ft,,83,100
402,4,6:29.0,,Defensive rebound by A. Williams,83,100
403,4,6:12.0,,A. Goodwin misses 3-pt jump shot from 24 ft,83,100
404,4,6:11.0,Defensive rebound by J. Ayres,,83,100
405,4,6:11.0,LA Clippers full timeout,,83,100
406,4,6:11.0,B. Dawson enters the game for J. Green,,83,100
407,4,5:51.0,W. Johnson makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,86,100
408,4,5:26.0,,A. Williams misses 2-pt layup at rim,86,100
409,4,5:25.0,,Offensive rebound by A. Williams,86,100
410,4,5:25.0,,A. Williams makes 2-pt layup at rim,86,102
411,4,5:16.0,C. Wilcox misses 3-pt jump shot from 24 ft,,86,102
412,4,5:16.0,,Defensive rebound by A. Williams,86,102
413,4,4:58.0,,M. Teletović misses 2-pt layup from 1 ft,86,102
414,4,4:58.0,Defensive rebound by J. Ayres,,86,102
415,4,4:58.0,Personal foul by M. Teletović,,86,102
416,4,4:48.0,C. Wilcox makes 2-pt layup at rim (assist by J. Ayres),,88,102
417,4,4:35.0,,M. Teletović misses 2-pt layup from 1 ft,88,102
418,4,4:34.0,,Offensive rebound by M. Teletović,88,102
419,4,4:31.0,,M. Teletović misses 2-pt layup from 1 ft,88,102
420,4,4:31.0,,Offensive rebound by M. Teletović,88,102
421,4,4:25.0,,M. Teletović makes 2-pt jump shot from 12 ft,88,104
422,4,4:06.0,Turnover by P. Prigioni (bad pass; steal by A. Goodwin),,88,104
423,4,4:02.0,,J. Jenkins makes 2-pt layup at rim (assist by C. Budinger),88,106
424,4,3:52.0,W. Johnson makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,91,106
425,4,3:43.0,,J. Leuer enters the game for M. Teletović,91,106
426,4,3:43.0,C. Aldrich enters the game for J. Ayres,,91,106
427,4,3:34.0,,A. Goodwin misses 2-pt layup from 1 ft,91,106
428,4,3:33.0,Defensive rebound by C. Aldrich,,91,106
429,4,3:32.0,Personal foul by J. Jenkins,,91,106
430,4,3:23.0,B. Dawson misses 2-pt jump shot from 7 ft,,91,106
431,4,3:22.0,,Defensive rebound by A. Williams,91,106
432,4,3:18.0,,C. Budinger makes 2-pt dunk at rim (assist by J. Jenkins),91,108
433,4,3:00.0,C. Wilcox makes 2-pt jump shot from 19 ft,,93,108
434,4,2:44.0,,J. Jenkins misses 2-pt jump shot from 20 ft,93,108
435,4,2:43.0,Defensive rebound by C. Aldrich,,93,108
436,4,2:33.0,P. Prigioni makes 2-pt layup from 1 ft,,95,108
437,4,2:14.0,,A. Goodwin misses 3-pt jump shot from 24 ft,95,108
438,4,2:14.0,,Offensive rebound by J. Leuer,95,108
439,4,2:09.0,,A. Williams misses 2-pt layup from 2 ft (block by C. Aldrich),95,108
440,4,2:08.0,Defensive rebound by C. Aldrich,,95,108
441,4,2:04.0,Shooting foul by A. Goodwin (drawn by B. Dawson),,95,108
442,4,2:04.0,B. Dawson makes 2-pt layup from 1 ft,,97,108
443,4,2:04.0,,Phoenix full timeout,97,108
444,4,2:04.0,,J. Leuer makes 2-pt jump shot from 8 ft (assist by J. Jenkins),97,110
445,4,2:04.0,B. Dawson makes free throw 1 of 1,,98,110
446,4,1:30.0,C. Wilcox makes 3-pt jump shot from 25 ft (assist by P. Prigioni),,101,110
447,4,1:22.0,,J. Leuer makes 2-pt jump shot from 7 ft (assist by A. Goodwin),101,112
448,4,1:11.0,C. Aldrich makes 2-pt layup from 2 ft (assist by P. Prigioni),,103,112
449,4,0:59.0,,J. Jenkins makes 2-pt jump shot from 21 ft (assist by A. Goodwin),103,114
450,4,0:47.0,Shooting foul by J. Leuer (drawn by C. Aldrich),,103,114
451,4,0:47.0,C. Aldrich makes free throw 1 of 2,,104,114
452,4,0:47.0,C. Aldrich makes free throw 2 of 2,,105,114
453,4,0:23.0,,A. Goodwin misses 3-pt jump shot from 25 ft,105,114
454,4,0:22.0,,Offensive rebound by Team,105,114
455,4,0:22.0,,Turnover by Team (shot clock),105,114
