,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,BROOKLYN_ACTION,MEMPHIS_SCORE,BROOKLYN_SCORE
95,2,11:45.0,M. Chalmers makes 2-pt jump shot from 20 ft,,24,27
96,2,11:31.0,,T. Young makes 2-pt layup from 2 ft (assist by S. Larkin),24,29
97,2,11:13.0,V. Carter makes 2-pt jump shot from 18 ft,,26,29
98,2,10:44.0,,T. Young misses 2-pt jump shot from 18 ft,26,29
99,2,10:42.0,Defensive rebound by M. Chalmers,,26,29
100,2,10:41.0,Personal foul by M. Brown (drawn by R. Hollins),,26,29
101,2,10:41.0,,C. McCullough enters the game for T. Young,26,29
102,2,10:30.0,V. Carter misses 2-pt jump shot from 7 ft,,26,29
103,2,10:29.0,Offensive rebound by V. Carter,,26,29
104,2,10:29.0,Personal foul by C. McCullough (drawn by V. Carter),,26,29
105,2,10:29.0,V. Carter makes free throw 1 of 2,,27,29
106,2,10:29.0,V. Carter makes free throw 2 of 2,,28,29
107,2,10:08.0,,S. Larkin misses 2-pt jump shot from 19 ft,28,29
108,2,10:07.0,Defensive rebound by M. Chalmers,,28,29
109,2,9:58.0,V. Carter misses 3-pt jump shot from 25 ft,,28,29
110,2,9:57.0,,Defensive rebound by S. Larkin,28,29
111,2,9:48.0,,S. Larkin misses 2-pt jump shot from 19 ft,28,29
112,2,9:47.0,,Offensive rebound by Team,28,29
113,2,9:47.0,M. Conley enters the game for M. Barnes,,28,29
114,2,9:40.0,,C. McCullough misses 3-pt jump shot from 23 ft,28,29
115,2,9:39.0,,Offensive rebound by B. Bogdanović,28,29
116,2,9:32.0,,B. Bogdanović misses 2-pt jump shot from 5 ft,28,29
117,2,9:31.0,,Offensive rebound by T. Robinson,28,29
118,2,9:30.0,,T. Robinson misses 2-pt layup at rim,28,29
119,2,9:29.0,Defensive rebound by Team,,28,29
120,2,9:05.0,M. Conley makes 3-pt jump shot from 23 ft (assist by J. Green),,31,29
121,2,8:53.0,,Offensive foul by C. McCullough (drawn by M. Chalmers),31,29
122,2,8:53.0,,Turnover by C. McCullough (offensive foul),31,29
123,2,8:53.0,Official timeout,,31,29
124,2,8:40.0,J. Green makes 2-pt dunk at rim (assist by M. Conley),,33,29
125,2,8:17.0,,Turnover by T. Robinson (bad pass),33,29
126,2,8:02.0,V. Carter makes 2-pt dunk at rim (assist by M. Chalmers),,35,29
127,2,8:01.0,,Brooklyn full timeout,35,29
128,2,8:01.0,,T. Young enters the game for C. McCullough,35,29
129,2,8:01.0,,B. Lopez enters the game for T. Robinson,35,29
130,2,7:45.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,35,29
131,2,7:44.0,Defensive rebound by M. Chalmers,,35,29
132,2,7:31.0,Turnover by V. Carter (bad pass),,35,29
133,2,7:15.0,,T. Young makes 2-pt hook shot from 7 ft,35,31
134,2,7:02.0,Personal foul by T. Young (drawn by M. Conley),,35,31
135,2,7:02.0,Z. Randolph enters the game for M. Chalmers,,35,31
136,2,6:49.0,V. Carter makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,38,31
137,2,6:31.0,,M. Brown misses 3-pt jump shot from 25 ft,38,31
138,2,6:30.0,,Offensive rebound by B. Bogdanović,38,31
139,2,6:29.0,,B. Bogdanović misses 2-pt layup from 2 ft,38,31
140,2,6:28.0,Defensive rebound by V. Carter,,38,31
141,2,6:20.0,Turnover by M. Conley (bad pass; steal by B. Lopez),,38,31
142,2,6:14.0,,Turnover by S. Larkin (bad pass; steal by J. Green),38,31
143,2,5:59.0,M. Conley misses 2-pt jump shot from 13 ft,,38,31
144,2,5:58.0,,Defensive rebound by T. Young,38,31
145,2,5:54.0,,M. Brown misses 2-pt layup from 2 ft,38,31
146,2,5:53.0,Defensive rebound by Team,,38,31
147,2,5:53.0,,J. Johnson enters the game for B. Bogdanović,38,31
148,2,5:53.0,,D. Sloan enters the game for S. Larkin,38,31
149,2,5:53.0,,W. Ellington enters the game for M. Brown,38,31
150,2,5:31.0,Turnover by Z. Randolph (3 sec),,38,31
151,2,5:18.0,,Shooting foul by R. Hollins (drawn by B. Lopez),38,31
152,2,5:18.0,,B. Lopez makes free throw 1 of 2,38,32
153,2,5:18.0,T. Allen enters the game for J. Green,,38,32
154,2,5:18.0,C. Lee enters the game for V. Carter,,38,32
155,2,5:18.0,,B. Lopez makes free throw 2 of 2,38,33
156,2,5:01.0,R. Hollins misses 2-pt hook shot from 8 ft,,38,33
157,2,5:00.0,,Defensive rebound by D. Sloan,38,33
158,2,4:43.0,,T. Young misses 2-pt jump shot from 8 ft,38,33
159,2,4:42.0,Defensive rebound by Z. Randolph,,38,33
160,2,4:32.0,C. Lee makes 2-pt jump shot from 3 ft,,40,33
161,2,4:20.0,,B. Lopez makes 2-pt layup from 2 ft (assist by D. Sloan),40,35
162,2,4:08.0,,Violation by B. Lopez (kicked ball),40,35
163,2,4:08.0,Memphis full timeout,,40,35
164,2,4:08.0,J. Green enters the game for R. Hollins,,40,35
165,2,3:59.0,C. Lee misses 3-pt jump shot from 23 ft,,40,35
166,2,3:57.0,,Defensive rebound by B. Lopez,40,35
167,2,3:40.0,,Turnover by B. Lopez (3 sec),40,35
168,2,3:26.0,Z. Randolph makes 2-pt jump shot from 6 ft (assist by T. Allen),,42,35
169,2,3:04.0,,B. Lopez makes 2-pt jump shot from 9 ft,42,37
170,2,2:50.0,M. Conley makes 2-pt layup from 2 ft,,44,37
171,2,2:39.0,,Personal foul by Z. Randolph (drawn by B. Lopez),44,37
172,2,2:31.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by D. Sloan),44,40
173,2,2:17.0,M. Conley makes 2-pt layup from 2 ft (assist by Z. Randolph),,46,40
174,2,2:01.0,,B. Lopez makes 2-pt jump shot from 18 ft (assist by D. Sloan),46,42
175,2,1:39.0,Z. Randolph makes 2-pt jump shot from 17 ft (assist by C. Lee),,48,42
176,2,1:21.0,,B. Lopez misses 2-pt jump shot from 14 ft,48,42
177,2,1:20.0,Defensive rebound by T. Allen,,48,42
178,2,1:14.0,Turnover by C. Lee (traveling),,48,42
179,2,1:00.0,,Shooting foul by C. Lee (drawn by W. Ellington),48,42
180,2,1:00.0,,W. Ellington misses free throw 1 of 2,48,42
181,2,1:00.0,,Offensive rebound by Team,48,42
182,2,1:00.0,,W. Ellington makes free throw 2 of 2,48,43
183,2,0:44.0,Z. Randolph misses 2-pt layup from 1 ft,,48,43
184,2,0:43.0,,Defensive rebound by J. Johnson,48,43
185,2,0:39.0,,Shooting foul by J. Green (drawn by B. Lopez),48,43
186,2,0:39.0,,B. Lopez makes free throw 1 of 2,48,44
187,2,0:39.0,,M. Brown enters the game for T. Young,48,44
188,2,0:39.0,,B. Lopez makes free throw 2 of 2,48,45
189,2,0:30.0,T. Allen makes 2-pt jump shot from 18 ft (assist by M. Conley),,50,45
190,2,0:12.0,,Turnover by J. Johnson (bad pass),50,45
191,2,0:12.0,V. Carter enters the game for T. Allen,,50,45
192,2,0:04.0,Personal foul by D. Sloan (drawn by M. Conley),,50,45
193,2,0:04.0,,T. Robinson enters the game for B. Lopez,50,45
194,2,0:03.0,C. Lee misses 2-pt jump shot from 14 ft,,50,45
195,2,0:02.0,Offensive rebound by J. Green,,50,45
196,2,0:01.0,J. Green misses 2-pt layup from 1 ft,,50,45
197,2,0:00.0,Offensive rebound by Team,,50,45
198,3,11:39.0,T. Allen misses 2-pt jump shot from 17 ft,,50,45
199,3,11:38.0,Offensive rebound by M. Conley,,50,45
200,3,11:23.0,M. Conley makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,53,45
201,3,11:06.0,,D. Sloan misses 3-pt jump shot from 23 ft,53,45
202,3,11:05.0,Defensive rebound by Z. Randolph,,53,45
203,3,10:57.0,M. Conley makes 3-pt jump shot from 24 ft (assist by T. Allen),,56,45
204,3,10:32.0,,J. Johnson misses 2-pt jump shot from 8 ft,56,45
205,3,10:31.0,Defensive rebound by J. Green,,56,45
206,3,10:23.0,C. Lee makes 2-pt layup from 2 ft,,58,45
207,3,10:23.0,,Brooklyn full timeout,58,45
208,3,10:01.0,,T. Young misses 2-pt jump shot from 6 ft (block by Z. Randolph),58,45
209,3,10:00.0,,Offensive rebound by T. Young,58,45
210,3,9:59.0,,Turnover by Team (shot clock),58,45
211,3,9:37.0,J. Green makes 2-pt layup from 3 ft (assist by C. Lee),,60,45
212,3,9:23.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Sloan),60,47
213,3,9:09.0,M. Conley misses 2-pt jump shot from 16 ft,,60,47
214,3,9:08.0,,Defensive rebound by D. Sloan,60,47
215,3,8:43.0,,B. Lopez misses 2-pt jump shot from 21 ft,60,47
216,3,8:42.0,Defensive rebound by J. Green,,60,47
217,3,8:28.0,Z. Randolph misses 2-pt jump shot from 18 ft,,60,47
218,3,8:27.0,,Defensive rebound by T. Young,60,47
219,3,8:17.0,,Personal foul by J. Green (drawn by D. Sloan),60,47
220,3,8:14.0,,W. Ellington makes 2-pt layup from 2 ft (assist by B. Lopez),60,49
221,3,8:14.0,,Shooting foul by J. Green (drawn by W. Ellington),60,49
222,3,8:14.0,,W. Ellington makes free throw 1 of 1,60,50
223,3,7:53.0,J. Green makes 2-pt jump shot from 8 ft (assist by Z. Randolph),,62,50
224,3,7:38.0,,T. Robinson enters the game for T. Young,62,50
225,3,7:25.0,,B. Lopez misses 2-pt jump shot from 21 ft,62,50
226,3,7:24.0,Defensive rebound by T. Allen,,62,50
227,3,7:02.0,J. Green makes 3-pt jump shot from 25 ft (assist by M. Conley),,65,50
228,3,6:50.0,,Turnover by T. Robinson (lost ball; steal by T. Allen),65,50
229,3,6:36.0,C. Lee misses 3-pt jump shot from 24 ft,,65,50
230,3,6:35.0,,Defensive rebound by B. Lopez,65,50
231,3,6:29.0,,W. Ellington misses 3-pt jump shot from 24 ft,65,50
232,3,6:28.0,Defensive rebound by T. Allen,,65,50
233,3,6:22.0,Turnover by T. Allen (lost ball; steal by T. Robinson),,65,50
234,3,6:16.0,,J. Johnson misses 3-pt jump shot from 24 ft,65,50
235,3,6:15.0,Defensive rebound by J. Green,,65,50
236,3,6:15.0,Memphis full timeout,,65,50
237,3,6:15.0,J. Green enters the game for J. Green,,65,50
238,3,6:15.0,,S. Larkin enters the game for D. Sloan,65,50
239,3,6:15.0,,B. Bogdanović enters the game for J. Johnson,65,50
240,3,5:49.0,J. Green misses 3-pt jump shot from 22 ft,,65,50
241,3,5:48.0,Offensive rebound by Z. Randolph,,65,50
242,3,5:43.0,Shooting foul by T. Robinson (drawn by Z. Randolph),,65,50
243,3,5:43.0,Z. Randolph makes free throw 1 of 2,,66,50
244,3,5:43.0,Z. Randolph makes free throw 2 of 2,,67,50
245,3,5:27.0,,Turnover by W. Ellington (lost ball; steal by M. Conley),67,50
246,3,5:14.0,M. Conley makes 2-pt layup from 1 ft,,69,50
247,3,5:14.0,Shooting foul by S. Larkin (drawn by M. Conley),,69,50
248,3,5:14.0,,M. Brown enters the game for W. Ellington,69,50
249,3,5:14.0,M. Conley makes free throw 1 of 1,,70,50
250,3,4:57.0,,S. Larkin misses 2-pt layup from 1 ft,70,50
251,3,4:56.0,,Offensive rebound by B. Lopez,70,50
252,3,4:55.0,,B. Lopez makes 2-pt dunk at rim,70,52
253,3,4:40.0,M. Conley misses 3-pt jump shot from 24 ft,,70,52
254,3,4:39.0,,Defensive rebound by T. Robinson,70,52
255,3,4:29.0,,B. Lopez misses 2-pt hook shot from 7 ft,70,52
256,3,4:28.0,Defensive rebound by T. Allen,,70,52
257,3,4:12.0,Z. Randolph misses 2-pt jump shot from 19 ft,,70,52
258,3,4:11.0,,Defensive rebound by T. Robinson,70,52
259,3,4:06.0,,Shooting foul by C. Lee (drawn by B. Bogdanović),70,52
260,3,4:06.0,,B. Bogdanović makes free throw 1 of 2,70,53
261,3,4:06.0,M. Barnes enters the game for T. Allen,,70,53
262,3,4:06.0,M. Chalmers enters the game for M. Conley,,70,53
263,3,4:06.0,,B. Bogdanović makes free throw 2 of 2,70,54
264,3,3:42.0,Z. Randolph makes 3-pt jump shot from 22 ft,,73,54
265,3,3:27.0,,T. Robinson makes 2-pt layup from 2 ft (assist by M. Brown),73,56
266,3,2:58.0,J. Green makes 3-pt jump shot from 24 ft,,76,56
267,3,2:51.0,,Personal foul by C. Lee (drawn by M. Brown),76,56
268,3,2:48.0,,Turnover by M. Brown (bad pass; steal by C. Lee),76,56
269,3,2:41.0,J. Green makes 3-pt jump shot from 23 ft (assist by M. Chalmers),,79,56
270,3,2:20.0,,M. Brown misses 2-pt jump shot from 18 ft,79,56
271,3,2:19.0,,Offensive rebound by T. Robinson,79,56
272,3,2:18.0,,T. Robinson makes 2-pt dunk at rim,79,58
273,3,2:04.0,J. Green makes 3-pt jump shot from 26 ft (assist by M. Chalmers),,82,58
274,3,2:04.0,,Brooklyn full timeout,82,58
275,3,2:04.0,,C. McCullough enters the game for B. Lopez,82,58
276,3,2:04.0,R. Hollins enters the game for Z. Randolph,,82,58
277,3,1:56.0,,Personal foul by R. Hollins (drawn by S. Larkin),82,58
278,3,1:56.0,,S. Larkin makes free throw 1 of 2,82,59
279,3,1:56.0,,S. Larkin makes free throw 2 of 2,82,60
280,3,1:37.0,R. Hollins makes 2-pt dunk at rim (assist by C. Lee),,84,60
281,3,1:26.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by M. Brown),84,63
282,3,1:07.0,C. Lee makes 2-pt layup from 2 ft,,86,63
283,3,0:57.0,,Turnover by B. Bogdanović (bad pass; steal by J. Green),86,63
284,3,0:53.0,J. Green makes 2-pt layup at rim,,88,63
285,3,0:53.0,Shooting foul by M. Brown (drawn by J. Green),,88,63
286,3,0:53.0,J. Green makes free throw 1 of 1,,89,63
287,3,0:38.0,,Turnover by C. McCullough (lost ball),89,63
288,3,0:28.0,C. Lee misses 2-pt jump shot from 22 ft,,89,63
289,3,0:27.0,,Defensive rebound by S. Larkin,89,63
290,3,0:05.0,,Turnover by S. Larkin (bad pass; steal by C. Lee),89,63
291,3,0:00.0,J. Green misses 3-pt jump shot from 24 ft,,89,63
292,3,0:00.0,Offensive rebound by Team,,89,63
293,4,11:42.0,,Shooting foul by M. Barnes (drawn by T. Robinson),89,63
294,4,11:42.0,,T. Robinson misses free throw 1 of 2,89,63
295,4,11:42.0,,Offensive rebound by Team,89,63
296,4,11:42.0,,S. Karasev enters the game for B. Bogdanović,89,63
297,4,11:42.0,,T. Robinson misses free throw 2 of 2,89,63
298,4,11:41.0,Defensive rebound by J. Green,,89,63
299,4,11:24.0,J. Green misses 3-pt jump shot from 28 ft,,89,63
300,4,11:23.0,,Defensive rebound by T. Robinson,89,63
301,4,11:13.0,,Turnover by T. Robinson (bad pass; steal by V. Carter),89,63
302,4,11:10.0,Turnover by M. Chalmers (traveling),,89,63
303,4,10:54.0,,T. Robinson misses 2-pt jump shot from 11 ft,89,63
304,4,10:52.0,Defensive rebound by M. Chalmers,,89,63
305,4,10:45.0,M. Chalmers misses 2-pt jump shot from 18 ft,,89,63
306,4,10:44.0,,Defensive rebound by C. McCullough,89,63
307,4,10:32.0,,C. McCullough makes 2-pt jump shot from 17 ft (assist by S. Larkin),89,65
308,4,10:15.0,M. Chalmers makes 2-pt jump shot from 8 ft (assist by V. Carter),,91,65
309,4,9:51.0,,C. McCullough misses 2-pt jump shot from 17 ft,91,65
310,4,9:50.0,,Offensive rebound by T. Robinson,91,65
311,4,9:38.0,,T. Robinson makes 2-pt jump shot from 18 ft (assist by S. Larkin),91,67
312,4,9:22.0,M. Barnes misses 2-pt jump shot from 4 ft,,91,67
313,4,9:21.0,Offensive rebound by R. Hollins,,91,67
314,4,9:17.0,M. Barnes misses 2-pt jump shot from 5 ft,,91,67
315,4,9:16.0,,Defensive rebound by S. Larkin,91,67
316,4,9:05.0,,C. McCullough misses 3-pt jump shot from 24 ft,91,67
317,4,9:04.0,Defensive rebound by M. Chalmers,,91,67
318,4,8:59.0,J. Green misses 2-pt layup from 2 ft,,91,67
319,4,8:58.0,,Defensive rebound by T. Robinson,91,67
320,4,8:50.0,,M. Brown makes 3-pt jump shot from 24 ft (assist by S. Larkin),91,70
321,4,8:50.0,Memphis full timeout,,91,70
322,4,8:50.0,J. Green enters the game for M. Barnes,,91,70
323,4,8:35.0,R. Hollins misses 2-pt layup from 3 ft (block by T. Robinson),,91,70
324,4,8:33.0,Offensive rebound by J. Green,,91,70
325,4,8:28.0,J. Green makes 2-pt jump shot from 17 ft,,93,70
326,4,8:05.0,,M. Brown misses 3-pt jump shot from 22 ft,93,70
327,4,8:04.0,,Offensive rebound by Team,93,70
328,4,8:03.0,,Turnover by Team (shot clock),93,70
329,4,7:51.0,V. Carter misses 2-pt jump shot from 19 ft,,93,70
330,4,7:50.0,,Defensive rebound by T. Robinson,93,70
331,4,7:34.0,,S. Larkin misses 3-pt jump shot from 24 ft,93,70
332,4,7:33.0,Defensive rebound by M. Chalmers,,93,70
333,4,7:20.0,M. Chalmers makes 2-pt jump shot from 6 ft,,95,70
334,4,6:57.0,,T. Robinson misses 2-pt jump shot from 15 ft,95,70
335,4,6:56.0,Defensive rebound by V. Carter,,95,70
336,4,6:41.0,R. Hollins misses 2-pt dunk at rim (block by T. Robinson),,95,70
337,4,6:39.0,,Defensive rebound by S. Larkin,95,70
338,4,6:25.0,,C. McCullough makes 3-pt jump shot from 25 ft (assist by S. Larkin),95,73
339,4,6:00.0,V. Carter makes 2-pt dunk at rim (assist by J. Green),,97,73
340,4,5:51.0,,Shooting foul by J. Green (drawn by M. Brown),97,73
341,4,5:51.0,Official timeout,,97,73
342,4,5:51.0,M. Conley enters the game for J. Green,,97,73
343,4,5:51.0,,B. Bogdanović enters the game for C. McCullough,97,73
344,4,5:51.0,,M. Brown misses free throw 1 of 2,97,73
345,4,5:51.0,,Offensive rebound by Team,97,73
346,4,5:51.0,,M. Brown makes free throw 2 of 2,97,74
347,4,5:35.0,M. Chalmers makes 2-pt jump shot from 16 ft (assist by R. Hollins),,99,74
348,4,5:11.0,,B. Bogdanović makes 3-pt jump shot from 26 ft,99,77
349,4,4:47.0,V. Carter misses 3-pt jump shot from 26 ft,,99,77
350,4,4:46.0,Offensive rebound by R. Hollins,,99,77
351,4,4:45.0,R. Hollins makes 2-pt jump shot from 4 ft,,101,77
352,4,4:22.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by S. Karasev),101,80
353,4,3:59.0,J. Green makes 2-pt dunk at rim (assist by V. Carter),,103,80
354,4,3:41.0,,Shooting foul by M. Chalmers (drawn by T. Robinson),103,80
355,4,3:41.0,,T. Robinson misses free throw 1 of 2,103,80
356,4,3:41.0,,Offensive rebound by Team,103,80
357,4,3:41.0,,T. Robinson makes free throw 2 of 2,103,81
358,4,3:28.0,M. Chalmers misses 2-pt layup from 1 ft,,103,81
359,4,3:27.0,,Defensive rebound by T. Robinson,103,81
360,4,3:12.0,,S. Karasev misses 3-pt jump shot from 24 ft,103,81
361,4,3:11.0,Defensive rebound by M. Conley,,103,81
362,4,3:06.0,Offensive foul by R. Hollins (drawn by M. Brown),,103,81
363,4,3:06.0,Turnover by R. Hollins (offensive foul),,103,81
364,4,3:06.0,,C. McCullough enters the game for B. Bogdanović,103,81
365,4,3:06.0,,Brooklyn full timeout,103,81
366,4,3:06.0,C. Lee enters the game for M. Conley,,103,81
367,4,2:47.0,,M. Brown makes 3-pt jump shot from 23 ft,103,84
368,4,2:27.0,Shooting foul by C. McCullough (drawn by J. Green),,103,84
369,4,2:27.0,J. Green makes free throw 1 of 2,,104,84
370,4,2:27.0,J. Green makes free throw 2 of 2,,105,84
371,4,2:09.0,,Personal foul by J. Green (drawn by S. Larkin),105,84
372,4,2:03.0,,S. Larkin makes 2-pt jump shot from 18 ft,105,86
373,4,1:42.0,J. Green misses 2-pt jump shot from 18 ft,,105,86
374,4,1:41.0,,Defensive rebound by Team,105,86
375,4,1:32.0,,M. Brown makes 3-pt jump shot from 24 ft (assist by S. Larkin),105,89
376,4,1:16.0,V. Carter misses 3-pt jump shot from 27 ft,,105,89
377,4,1:15.0,Offensive rebound by R. Hollins,,105,89
378,4,0:54.0,M. Chalmers makes 2-pt jump shot from 21 ft,,107,89
379,4,0:54.0,,Brooklyn full timeout,107,89
380,4,0:44.0,,Shooting foul by J. Green (drawn by T. Robinson),107,89
381,4,0:44.0,,T. Robinson misses free throw 1 of 2,107,89
382,4,0:44.0,,Offensive rebound by Team,107,89
383,4,0:44.0,,T. Robinson makes free throw 2 of 2,107,90
384,4,0:31.0,C. Lee makes 2-pt layup from 2 ft,,109,90
385,4,0:31.0,,Brooklyn full timeout,109,90
386,4,0:28.0,,T. Robinson misses 2-pt layup from 1 ft,109,90
