,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
41,1,7:16.0,,A. Johnson makes 2-pt layup at rim,8,4
42,1,6:54.0,Offensive foul by L. Deng (drawn by J. Crowder),,8,4
43,1,6:54.0,Turnover by L. Deng (offensive foul),,8,4
44,1,6:39.0,,J. Crowder misses 3-pt jump shot from 24 ft,8,4
45,1,6:38.0,Defensive rebound by G. Dragić,,8,4
46,1,6:27.0,A. Stoudemire makes 2-pt dunk at rim (assist by G. Dragić),,10,4
47,1,6:10.0,,J. Sullinger makes 2-pt layup at rim (assist by J. Crowder),10,6
48,1,5:54.0,J. Winslow misses 3-pt jump shot from 23 ft,,10,6
49,1,5:53.0,,Defensive rebound by A. Bradley,10,6
50,1,5:38.0,,Turnover by J. Sullinger (bad pass; steal by L. Deng),10,6
51,1,5:31.0,Shooting foul by J. Sullinger (drawn by G. Dragić),,10,6
52,1,5:31.0,G. Dragić makes free throw 1 of 2,,11,6
53,1,5:31.0,,E. Turner enters the game for J. Sullinger,11,6
54,1,5:31.0,,M. Smart enters the game for A. Bradley,11,6
55,1,5:31.0,G. Green enters the game for D. Wade,,11,6
56,1,5:31.0,G. Dragić makes free throw 2 of 2,,12,6
57,1,5:21.0,,Shooting foul by G. Dragić (drawn by I. Thomas),12,6
58,1,5:21.0,,I. Thomas misses free throw 1 of 2,12,6
59,1,5:21.0,,Offensive rebound by Team,12,6
60,1,5:21.0,,I. Thomas makes free throw 2 of 2,12,7
61,1,5:14.0,G. Dragić makes 2-pt layup at rim,,14,7
62,1,5:04.0,,I. Thomas misses 2-pt layup at rim,14,7
63,1,5:03.0,,Offensive rebound by A. Johnson,14,7
64,1,5:02.0,,A. Johnson misses 2-pt layup from 1 ft,14,7
65,1,5:01.0,Defensive rebound by G. Dragić,,14,7
66,1,4:58.0,Turnover by J. Winslow (offensive foul),,14,7
67,1,4:58.0,Offensive foul by J. Winslow (drawn by M. Smart),,14,7
68,1,4:48.0,,M. Smart misses 3-pt jump shot from 25 ft,14,7
69,1,4:47.0,Defensive rebound by L. Deng,,14,7
70,1,4:38.0,J. Winslow makes 2-pt layup from 1 ft (assist by L. Deng),,16,7
71,1,4:27.0,,Turnover by M. Smart (bad pass; steal by G. Green),16,7
72,1,4:21.0,L. Deng makes 2-pt layup from 1 ft (assist by G. Green),,18,7
73,1,4:02.0,,E. Turner misses 2-pt jump shot from 12 ft,18,7
74,1,4:01.0,Defensive rebound by L. Deng,,18,7
75,1,3:58.0,Turnover by L. Deng (lost ball; steal by J. Crowder),,18,7
76,1,3:56.0,,Shooting foul by A. Stoudemire (drawn by J. Crowder),18,7
77,1,3:56.0,,J. Crowder makes free throw 1 of 2,18,8
78,1,3:56.0,,T. Zeller enters the game for A. Johnson,18,8
79,1,3:56.0,,J. Jerebko enters the game for I. Thomas,18,8
80,1,3:56.0,H. Whiteside enters the game for A. Stoudemire,,18,8
81,1,3:56.0,,J. Crowder misses free throw 2 of 2,18,8
82,1,3:55.0,Defensive rebound by H. Whiteside,,18,8
83,1,3:41.0,G. Dragić makes 2-pt jump shot from 15 ft,,20,8
84,1,3:28.0,,T. Zeller makes 2-pt jump shot from 19 ft (assist by E. Turner),20,10
85,1,3:21.0,Miami full timeout,,20,10
86,1,3:02.0,G. Green misses 2-pt jump shot from 17 ft,,20,10
87,1,3:00.0,Offensive rebound by Team,,20,10
88,1,3:00.0,Turnover by Team (shot clock),,20,10
89,1,2:49.0,,J. Crowder misses 2-pt layup from 1 ft,20,10
90,1,2:48.0,,Offensive rebound by Team,20,10
91,1,2:42.0,,M. Smart makes 2-pt jump shot from 14 ft (assist by E. Turner),20,12
92,1,2:30.0,G. Dragić makes 2-pt layup from 2 ft,,22,12
93,1,2:19.0,,E. Turner makes 2-pt jump shot from 11 ft,22,14
94,1,1:58.0,Shooting foul by M. Smart (drawn by L. Deng),,22,14
95,1,1:58.0,L. Deng misses free throw 1 of 2,,22,14
96,1,1:58.0,Offensive rebound by Team,,22,14
97,1,1:58.0,J. Richardson enters the game for J. Winslow,,22,14
98,1,1:58.0,D. Wade enters the game for G. Dragić,,22,14
99,1,1:58.0,L. Deng makes free throw 2 of 2,,23,14
100,1,1:46.0,,Turnover by J. Jerebko (lost ball),23,14
101,1,1:46.0,J. McRoberts enters the game for L. Deng,,23,14
102,1,1:34.0,G. Green misses 2-pt jump shot from 13 ft,,23,14
103,1,1:33.0,Offensive rebound by H. Whiteside,,23,14
104,1,1:32.0,H. Whiteside misses 2-pt layup at rim,,23,14
105,1,1:29.0,,Defensive rebound by T. Zeller,23,14
106,1,1:21.0,,M. Smart misses 2-pt jump shot from 3 ft (block by H. Whiteside),23,14
107,1,1:20.0,Defensive rebound by H. Whiteside,,23,14
108,1,1:16.0,Shooting foul by J. Jerebko (drawn by D. Wade),,23,14
109,1,1:16.0,D. Wade misses free throw 1 of 2,,23,14
110,1,1:16.0,Offensive rebound by Team,,23,14
111,1,1:16.0,D. Wade makes free throw 2 of 2,,24,14
112,1,1:04.0,,T. Zeller makes 2-pt jump shot from 18 ft (assist by E. Turner),24,16
113,1,0:45.0,H. Whiteside misses 2-pt jump shot from 9 ft,,24,16
114,1,0:44.0,Offensive rebound by Team,,24,16
115,1,0:44.0,,Loose ball foul by M. Smart (drawn by J. Richardson),24,16
116,1,0:44.0,J. Richardson makes free throw 1 of 2,,25,16
117,1,0:44.0,J. Richardson makes free throw 2 of 2,,26,16
118,1,0:32.0,,Shooting foul by J. McRoberts (drawn by T. Zeller),26,16
119,1,0:32.0,,T. Zeller makes free throw 1 of 2,26,17
120,1,0:32.0,,T. Zeller makes free throw 2 of 2,26,18
121,1,0:24.0,Turnover by D. Wade (lost ball; steal by J. Crowder),,26,18
122,1,0:16.0,,J. Jerebko misses 2-pt layup at rim (block by H. Whiteside),26,18
123,1,0:15.0,Defensive rebound by H. Whiteside,,26,18
124,1,0:01.0,D. Wade misses 3-pt jump shot from 26 ft,,26,18
125,1,0:00.0,,Defensive rebound by J. Jerebko,26,18
126,2,11:46.0,,T. Zeller misses 2-pt jump shot from 7 ft (block by H. Whiteside),26,18
127,2,11:45.0,,Offensive rebound by Team,26,18
128,2,11:42.0,,T. Zeller misses 2-pt jump shot from 16 ft,26,18
129,2,11:41.0,Defensive rebound by H. Whiteside,,26,18
130,2,11:20.0,J. McRoberts misses 3-pt jump shot from 25 ft,,26,18
131,2,11:19.0,,Defensive rebound by J. Jerebko,26,18
132,2,11:11.0,,Shooting foul by J. Richardson (drawn by M. Smart),26,18
133,2,11:11.0,,M. Smart misses free throw 1 of 2,26,18
134,2,11:11.0,,Offensive rebound by Team,26,18
135,2,11:11.0,,M. Smart makes free throw 2 of 2,26,19
136,2,11:00.0,Turnover by D. Wade (bad pass; steal by M. Smart),,26,19
137,2,10:53.0,,Turnover by A. Bradley (bad pass; steal by H. Whiteside),26,19
138,2,10:43.0,J. Richardson makes 2-pt layup from 1 ft (assist by D. Wade),,28,19
139,2,10:30.0,,E. Turner makes 2-pt jump shot from 13 ft (assist by J. Jerebko),28,21
140,2,10:09.0,Turnover by G. Green (bad pass; steal by E. Turner),,28,21
141,2,10:03.0,,J. Jerebko makes 3-pt jump shot from 23 ft (assist by E. Turner),28,24
142,2,9:52.0,Miami full timeout,,28,24
143,2,9:51.0,Turnover by J. Richardson (back court),,28,24
144,2,9:34.0,,T. Zeller makes 2-pt layup at rim (assist by E. Turner),28,26
145,2,9:17.0,Turnover by D. Wade (lost ball; steal by A. Bradley),,28,26
146,2,9:08.0,,E. Turner makes 2-pt dunk at rim (assist by M. Smart),28,28
147,2,8:47.0,J. McRoberts misses 2-pt jump shot from 19 ft,,28,28
148,2,8:46.0,Offensive rebound by H. Whiteside,,28,28
149,2,8:45.0,H. Whiteside makes 2-pt layup at rim,,30,28
150,2,8:28.0,,J. Jerebko makes 2-pt jump shot from 9 ft,30,30
151,2,8:11.0,J. McRoberts makes 2-pt jump shot from 12 ft,,32,30
152,2,7:56.0,,Shooting foul by J. McRoberts (drawn by E. Turner),32,30
153,2,7:56.0,,E. Turner misses free throw 1 of 2,32,30
154,2,7:56.0,,Offensive rebound by Team,32,30
155,2,7:56.0,,E. Turner makes free throw 2 of 2,32,31
156,2,7:44.0,H. Whiteside misses 2-pt hook shot from 6 ft,,32,31
157,2,7:43.0,,Defensive rebound by E. Turner,32,31
158,2,7:31.0,,E. Turner makes 2-pt jump shot from 12 ft,32,33
159,2,7:15.0,Shooting foul by M. Smart (drawn by J. Richardson),,32,33
160,2,7:15.0,J. Richardson makes free throw 1 of 2,,33,33
161,2,7:15.0,G. Dragić enters the game for G. Green,,33,33
162,2,7:15.0,L. Deng enters the game for J. McRoberts,,33,33
163,2,7:15.0,J. Richardson makes free throw 2 of 2,,34,33
164,2,7:00.0,,E. Turner misses 2-pt jump shot from 15 ft,34,33
165,2,6:59.0,,Offensive rebound by M. Smart,34,33
166,2,6:59.0,,M. Smart makes 2-pt layup from 1 ft,34,35
167,2,6:47.0,D. Wade makes 2-pt jump shot from 16 ft (assist by G. Dragić),,36,35
168,2,6:30.0,,A. Bradley misses 2-pt jump shot from 16 ft,36,35
169,2,6:29.0,Defensive rebound by D. Wade,,36,35
170,2,6:20.0,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Wade),,38,35
171,2,6:20.0,Shooting foul by J. Jerebko (drawn by H. Whiteside),,38,35
172,2,6:20.0,,I. Thomas enters the game for M. Smart,38,35
173,2,6:20.0,H. Whiteside makes free throw 1 of 1,,39,35
174,2,6:02.0,,I. Thomas misses 2-pt jump shot from 8 ft,39,35
175,2,6:01.0,,Offensive rebound by I. Thomas,39,35
176,2,5:54.0,,Turnover by J. Jerebko (bad pass; steal by J. Richardson),39,35
177,2,5:39.0,G. Dragić misses 2-pt jump shot from 16 ft,,39,35
178,2,5:38.0,Offensive rebound by D. Wade,,39,35
179,2,5:35.0,D. Wade misses 2-pt layup at rim,,39,35
180,2,5:34.0,Offensive rebound by G. Dragić,,39,35
181,2,5:33.0,G. Dragić makes 2-pt layup at rim,,41,35
182,2,5:33.0,,Boston full timeout,41,35
183,2,5:33.0,,J. Sullinger enters the game for T. Zeller,41,35
184,2,5:33.0,,J. Crowder enters the game for J. Jerebko,41,35
185,2,5:33.0,J. Winslow enters the game for D. Wade,,41,35
186,2,5:16.0,,Turnover by I. Thomas (bad pass; steal by J. Richardson),41,35
187,2,5:15.0,Turnover by J. Richardson (bad pass; steal by J. Crowder),,41,35
188,2,5:05.0,,Personal foul by H. Whiteside (drawn by J. Sullinger),41,35
189,2,5:03.0,,Personal block foul by J. Richardson (drawn by I. Thomas),41,35
190,2,4:53.0,,E. Turner makes 2-pt jump shot from 15 ft (assist by J. Sullinger),41,37
191,2,4:29.0,J. Richardson makes 2-pt jump shot from 6 ft (assist by G. Dragić),,43,37
192,2,4:22.0,,I. Thomas misses 2-pt layup from 1 ft (block by J. Winslow),43,37
193,2,4:21.0,,Offensive rebound by I. Thomas,43,37
194,2,4:18.0,,J. Crowder makes 2-pt dunk at rim (assist by E. Turner),43,39
195,2,3:52.0,Turnover by Team (shot clock),,43,39
196,2,3:39.0,,I. Thomas misses 2-pt layup at rim,43,39
197,2,3:38.0,Defensive rebound by H. Whiteside,,43,39
198,2,3:31.0,J. Winslow makes 2-pt layup at rim (assist by J. Richardson),,45,39
199,2,3:04.0,,E. Turner misses 2-pt jump shot from 13 ft,45,39
200,2,3:03.0,,Offensive rebound by Team,45,39
201,2,3:03.0,Loose ball foul by J. Winslow (drawn by J. Sullinger),,45,39
202,2,3:03.0,,J. Sullinger makes free throw 1 of 2,45,40
203,2,3:03.0,,A. Johnson enters the game for E. Turner,45,40
204,2,3:03.0,,J. Sullinger makes free throw 2 of 2,45,41
205,2,2:57.0,J. Winslow misses 2-pt jump shot from 5 ft,,45,41
206,2,2:56.0,,Defensive rebound by J. Sullinger,45,41
207,2,2:43.0,,I. Thomas misses 2-pt jump shot from 17 ft,45,41
208,2,2:42.0,Defensive rebound by H. Whiteside,,45,41
209,2,2:40.0,Personal foul by J. Crowder (drawn by L. Deng),,45,41
210,2,2:40.0,Official timeout,,45,41
211,2,2:25.0,L. Deng misses 2-pt jump shot from 11 ft,,45,41
212,2,2:24.0,Offensive rebound by J. Winslow,,45,41
213,2,2:22.0,J. Winslow misses 2-pt layup from 1 ft (block by J. Sullinger),,45,41
214,2,2:21.0,,Defensive rebound by J. Sullinger,45,41
215,2,2:12.0,,J. Sullinger makes 2-pt layup at rim (assist by I. Thomas),45,43
216,2,1:57.0,Shooting foul by J. Crowder (drawn by L. Deng),,45,43
217,2,1:57.0,L. Deng misses free throw 1 of 2,,45,43
218,2,1:57.0,Offensive rebound by Team,,45,43
219,2,1:57.0,L. Deng misses free throw 2 of 2,,45,43
220,2,1:57.0,,Defensive rebound by A. Johnson,45,43
221,2,1:42.0,,J. Crowder misses 2-pt jump shot from 6 ft,45,43
222,2,1:41.0,Defensive rebound by L. Deng,,45,43
223,2,1:34.0,G. Dragić misses 2-pt jump shot from 11 ft,,45,43
224,2,1:33.0,Offensive rebound by L. Deng,,45,43
225,2,1:33.0,L. Deng makes 2-pt dunk at rim,,47,43
226,2,1:23.0,,I. Thomas misses 2-pt layup from 2 ft (block by H. Whiteside),47,43
227,2,1:22.0,,Offensive rebound by A. Johnson,47,43
228,2,1:18.0,,J. Crowder misses 3-pt jump shot from 25 ft,47,43
229,2,1:17.0,Defensive rebound by H. Whiteside,,47,43
230,2,1:12.0,,Offensive charge foul by G. Dragić (drawn by J. Crowder),47,43
231,2,1:12.0,Turnover by G. Dragić (offensive foul),,47,43
232,2,1:12.0,D. Wade enters the game for J. Winslow,,47,43
233,2,1:12.0,G. Green enters the game for G. Dragić,,47,43
234,2,1:00.0,,J. Sullinger misses 2-pt jump shot from 19 ft,47,43
235,2,1:00.0,Defensive rebound by L. Deng,,47,43
236,2,0:51.0,D. Wade makes 2-pt jump shot from 16 ft,,49,43
237,2,0:51.0,,Boston full timeout,49,43
238,2,0:51.0,,E. Turner enters the game for A. Johnson,49,43
239,2,0:51.0,,J. Jerebko enters the game for J. Crowder,49,43
240,2,0:29.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by J. Jerebko),49,46
241,2,0:24.0,Miami full timeout,,49,46
242,2,0:06.0,D. Wade misses 2-pt jump shot from 11 ft,,49,46
243,2,0:03.0,,Defensive rebound by Team,49,46
244,2,0:03.0,,T. Rozier enters the game for J. Sullinger,49,46
245,2,0:03.0,G. Dragić enters the game for H. Whiteside,,49,46
246,3,11:44.0,,A. Bradley misses 3-pt jump shot from 26 ft,49,46
247,3,11:44.0,Defensive rebound by D. Wade,,49,46
248,3,11:23.0,D. Wade misses 2-pt jump shot from 20 ft,,49,46
249,3,11:22.0,,Defensive rebound by J. Sullinger,49,46
250,3,11:14.0,,J. Sullinger misses 2-pt jump shot from 19 ft,49,46
251,3,11:13.0,Defensive rebound by D. Wade,,49,46
252,3,11:06.0,D. Wade makes 2-pt jump shot from 7 ft,,51,46
253,3,11:06.0,Shooting foul by A. Bradley (drawn by D. Wade),,51,46
254,3,11:06.0,D. Wade makes free throw 1 of 1,,52,46
255,3,10:49.0,,J. Sullinger makes 2-pt jump shot from 6 ft,52,48
256,3,10:36.0,G. Dragić misses 2-pt layup from 2 ft,,52,48
257,3,10:35.0,,Defensive rebound by A. Johnson,52,48
258,3,10:23.0,,I. Thomas misses 3-pt jump shot from 25 ft,52,48
259,3,10:22.0,Defensive rebound by A. Stoudemire,,52,48
260,3,10:15.0,D. Wade misses 2-pt jump shot from 16 ft,,52,48
261,3,10:14.0,,Defensive rebound by J. Sullinger,52,48
262,3,10:02.0,,J. Crowder makes 2-pt layup from 1 ft (assist by A. Bradley),52,50
263,3,9:47.0,L. Deng misses 2-pt layup from 2 ft (block by A. Johnson),,52,50
264,3,9:46.0,,Defensive rebound by J. Crowder,52,50
265,3,9:40.0,,A. Johnson misses 2-pt layup from 2 ft (block by A. Stoudemire),52,50
266,3,9:39.0,Defensive rebound by J. Winslow,,52,50
267,3,9:17.0,Turnover by G. Dragić (bad pass),,52,50
268,3,9:06.0,,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),52,52
269,3,9:06.0,,Shooting foul by G. Dragić (drawn by A. Johnson),52,52
270,3,9:06.0,,A. Johnson makes free throw 1 of 1,52,53
271,3,8:50.0,Personal foul by I. Thomas (drawn by G. Dragić),,52,53
272,3,8:40.0,D. Wade misses 2-pt jump shot from 10 ft,,52,53
273,3,8:38.0,,Defensive rebound by J. Sullinger,52,53
274,3,8:32.0,,A. Bradley makes 2-pt layup at rim (assist by I. Thomas),52,55
275,3,8:11.0,J. Winslow misses 2-pt jump shot from 15 ft,,52,55
276,3,8:09.0,,Defensive rebound by J. Sullinger,52,55
277,3,8:04.0,,A. Bradley makes 2-pt layup from 1 ft (assist by J. Sullinger),52,57
278,3,8:04.0,Miami full timeout,,52,57
279,3,7:50.0,L. Deng misses 3-pt jump shot from 23 ft,,52,57
280,3,7:49.0,Offensive rebound by J. Winslow,,52,57
281,3,7:35.0,L. Deng makes 2-pt layup from 1 ft (assist by D. Wade),,54,57
282,3,7:19.0,,I. Thomas makes 2-pt jump shot from 5 ft (assist by A. Bradley),54,59
283,3,7:14.0,Personal foul by J. Sullinger (drawn by A. Stoudemire),,54,59
284,3,7:00.0,A. Stoudemire misses 2-pt layup at rim (block by J. Sullinger),,54,59
285,3,6:59.0,Offensive rebound by A. Stoudemire,,54,59
286,3,6:58.0,A. Stoudemire misses 2-pt layup at rim (block by A. Johnson),,54,59
287,3,6:57.0,,Defensive rebound by Team,54,59
288,3,6:51.0,,Turnover by I. Thomas (bad pass; steal by G. Dragić),54,59
289,3,6:43.0,G. Dragić makes 2-pt jump shot from 15 ft,,56,59
290,3,6:23.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Sullinger),56,62
291,3,6:01.0,D. Wade misses 2-pt layup at rim,,56,62
292,3,6:00.0,,Defensive rebound by J. Sullinger,56,62
293,3,5:53.0,,Offensive foul by A. Bradley (drawn by J. Winslow),56,62
294,3,5:53.0,,Turnover by A. Bradley (offensive foul),56,62
295,3,5:31.0,G. Dragić makes 2-pt jump shot from 4 ft,,58,62
296,3,5:12.0,,A. Johnson misses 2-pt hook shot from 6 ft,58,62
297,3,5:11.0,Defensive rebound by J. Winslow,,58,62
298,3,5:02.0,D. Wade makes 2-pt jump shot from 20 ft (assist by J. Winslow),,60,62
299,3,4:48.0,,I. Thomas misses 2-pt jump shot from 11 ft,60,62
300,3,4:48.0,Defensive rebound by A. Stoudemire,,60,62
301,3,4:40.0,Personal foul by I. Thomas (drawn by G. Dragić),,60,62
302,3,4:40.0,H. Whiteside enters the game for A. Stoudemire,,60,62
303,3,4:40.0,,M. Smart enters the game for A. Bradley,60,62
304,3,4:40.0,,E. Turner enters the game for J. Sullinger,60,62
305,3,4:40.0,J. Richardson enters the game for D. Wade,,60,62
306,3,4:34.0,G. Dragić misses 3-pt jump shot from 25 ft,,60,62
307,3,4:32.0,,Defensive rebound by A. Johnson,60,62
308,3,4:22.0,,J. Crowder makes 2-pt jump shot from 13 ft (assist by M. Smart),60,64
309,3,4:01.0,Shooting foul by M. Smart (drawn by J. Richardson),,60,64
310,3,4:01.0,J. Richardson makes free throw 1 of 2,,61,64
311,3,4:01.0,J. Richardson misses free throw 2 of 2,,61,64
312,3,4:01.0,,Defensive rebound by E. Turner,61,64
313,3,3:53.0,,Personal foul by J. Richardson (drawn by M. Smart),61,64
314,3,3:41.0,,J. Crowder misses 2-pt jump shot from 17 ft,61,64
315,3,3:40.0,Defensive rebound by H. Whiteside,,61,64
316,3,3:30.0,G. Dragić makes 2-pt jump shot from 8 ft,,63,64
317,3,3:20.0,,I. Thomas misses 2-pt jump shot from 16 ft,63,64
318,3,3:19.0,,Offensive rebound by J. Crowder,63,64
319,3,3:18.0,,J. Crowder makes 2-pt layup from 1 ft,63,66
320,3,3:08.0,Turnover by G. Dragić (bad pass; steal by J. Crowder),,63,66
321,3,3:06.0,,Personal foul by G. Dragić (drawn by M. Smart),63,66
322,3,3:06.0,,T. Zeller enters the game for A. Johnson,63,66
323,3,2:45.0,,T. Zeller misses 2-pt jump shot from 15 ft,63,66
324,3,2:44.0,Defensive rebound by L. Deng,,63,66
325,3,2:31.0,Turnover by J. Richardson (lost ball; steal by J. Crowder),,63,66
326,3,2:25.0,,M. Smart misses 2-pt layup at rim (block by J. Richardson),63,66
327,3,2:23.0,Defensive rebound by J. Richardson,,63,66
328,3,2:15.0,J. Winslow misses 2-pt jump shot from 7 ft,,63,66
329,3,2:14.0,Offensive rebound by L. Deng,,63,66
330,3,2:14.0,L. Deng misses 2-pt layup at rim,,63,66
331,3,2:13.0,,Defensive rebound by M. Smart,63,66
332,3,2:07.0,,M. Smart makes 2-pt layup at rim,63,68
333,3,1:44.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. Winslow),,66,68
334,3,1:28.0,Violation by H. Whiteside (def goaltending),,66,68
335,3,1:28.0,,J. Crowder makes 2-pt jump shot from 8 ft,66,70
336,3,1:28.0,,Shooting foul by L. Deng (drawn by J. Crowder),66,70
337,3,1:28.0,,Boston full timeout,66,70
338,3,1:28.0,Technical foul by H. Whiteside,,66,70
339,3,1:28.0,,E. Turner makes technical free throw,66,71
340,3,1:28.0,,J. Jerebko enters the game for I. Thomas,66,71
341,3,1:28.0,G. Green enters the game for L. Deng,,66,71
342,3,1:28.0,,J. Crowder makes free throw 1 of 1,66,72
343,3,1:16.0,G. Dragić makes 2-pt jump shot from 15 ft,,68,72
344,3,1:01.0,,J. Crowder misses 3-pt jump shot from 25 ft,68,72
345,3,1:00.0,Defensive rebound by G. Dragić,,68,72
346,3,0:40.0,G. Green misses 2-pt jump shot from 20 ft,,68,72
347,3,0:40.0,,Defensive rebound by T. Zeller,68,72
348,3,0:22.0,,T. Zeller misses 2-pt jump shot from 18 ft,68,72
349,3,0:19.0,Defensive rebound by G. Green,,68,72
350,3,0:13.0,J. Winslow misses 2-pt layup at rim,,68,72
351,3,0:12.0,Offensive rebound by H. Whiteside,,68,72
352,3,0:12.0,H. Whiteside makes 2-pt layup at rim,,70,72
353,3,0:01.0,,E. Turner misses 2-pt layup at rim (block by J. Richardson),70,72
354,3,0:01.0,Defensive rebound by Team,,70,72
355,3,0:00.0,G. Green misses 3-pt jump shot from 60 ft,,70,72
356,3,0:00.0,Offensive rebound by Team,,70,72
357,4,11:44.0,D. Wade makes 2-pt jump shot from 8 ft,,72,72
358,4,11:27.0,,E. Turner misses 2-pt layup from 1 ft (block by H. Whiteside),72,72
359,4,11:26.0,,Offensive rebound by E. Turner,72,72
360,4,11:25.0,,Shooting foul by G. Green (drawn by A. Bradley),72,72
361,4,11:25.0,,A. Bradley makes free throw 1 of 2,72,73
362,4,11:25.0,,A. Bradley makes free throw 2 of 2,72,74
363,4,11:11.0,J. Richardson makes 2-pt jump shot from 20 ft (assist by J. McRoberts),,74,74
364,4,10:58.0,,T. Zeller misses 2-pt jump shot from 18 ft,74,74
365,4,10:57.0,Defensive rebound by D. Wade,,74,74
366,4,10:48.0,D. Wade makes 2-pt jump shot from 17 ft,,76,74
367,4,10:34.0,,E. Turner misses 2-pt jump shot from 18 ft,76,74
368,4,10:31.0,Defensive rebound by J. Richardson,,76,74
369,4,10:21.0,D. Wade misses 2-pt jump shot from 15 ft,,76,74
370,4,10:20.0,,Defensive rebound by E. Turner,76,74
371,4,10:14.0,,T. Zeller makes 2-pt layup at rim (assist by E. Turner),76,76
372,4,9:48.0,H. Whiteside makes 2-pt jump shot from 19 ft (assist by J. McRoberts),,78,76
373,4,9:25.0,,M. Smart makes 3-pt jump shot from 25 ft,78,79
374,4,8:59.0,G. Green misses 2-pt layup from 1 ft,,78,79
375,4,8:58.0,,Defensive rebound by M. Smart,78,79
376,4,8:44.0,,J. Jerebko misses 2-pt layup from 2 ft (block by H. Whiteside),78,79
377,4,8:43.0,Defensive rebound by Team,,78,79
378,4,8:43.0,Official timeout,,78,79
379,4,8:34.0,D. Wade makes 2-pt jump shot from 17 ft (assist by J. McRoberts),,80,79
380,4,8:15.0,,A. Bradley misses 2-pt jump shot from 21 ft,80,79
381,4,8:14.0,Defensive rebound by H. Whiteside,,80,79
382,4,8:01.0,D. Wade misses 2-pt jump shot from 20 ft,,80,79
383,4,8:00.0,Offensive rebound by H. Whiteside,,80,79
384,4,7:59.0,H. Whiteside makes 2-pt layup at rim,,82,79
385,4,7:39.0,,J. Jerebko makes 3-pt jump shot from 23 ft (assist by E. Turner),82,82
