,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CHARLOTTE_ACTION,GOLDEN STATE_SCORE,CHARLOTTE_SCORE
236,3,9:45.0,,Offensive rebound by J. Lamb,65,55
237,3,9:39.0,,M. Williams misses 3-pt jump shot from 24 ft,65,55
238,3,9:38.0,Defensive rebound by D. Green,,65,55
239,3,9:32.0,Personal foul by K. Walker (drawn by S. Curry),,65,55
240,3,9:26.0,Turnover by K. Thompson (lost ball; steal by N. Batum),,65,55
241,3,9:19.0,,K. Walker misses 3-pt jump shot from 25 ft,65,55
242,3,9:18.0,,Offensive rebound by C. Zeller,65,55
243,3,9:09.0,,N. Batum misses 2-pt layup from 1 ft,65,55
244,3,9:09.0,Defensive rebound by Team,,65,55
245,3,9:09.0,,Loose ball foul by C. Zeller (drawn by A. Bogut),65,55
246,3,8:44.0,Turnover by Team (shot clock),,65,55
247,3,8:32.0,,Offensive foul by N. Batum (drawn by D. Green),65,55
248,3,8:32.0,,Turnover by N. Batum (offensive foul),65,55
249,3,8:14.0,S. Curry makes 2-pt layup from 1 ft,,67,55
250,3,8:08.0,,K. Walker misses 2-pt layup from 1 ft (block by A. Bogut),67,55
251,3,8:06.0,Defensive rebound by K. Thompson,,67,55
252,3,7:54.0,B. Rush makes 2-pt dunk at rim (assist by D. Green),,69,55
253,3,7:33.0,,C. Zeller misses 2-pt layup from 1 ft (block by B. Rush),69,55
254,3,7:33.0,Defensive rebound by Team,,69,55
255,3,7:26.0,Shooting foul by K. Walker (drawn by S. Curry),,69,55
256,3,7:26.0,S. Curry makes free throw 1 of 3,,70,55
257,3,7:26.0,S. Curry makes free throw 2 of 3,,71,55
258,3,7:26.0,S. Curry makes free throw 3 of 3,,72,55
259,3,7:02.0,,J. Lamb makes 2-pt layup from 2 ft,72,57
260,3,6:58.0,,Offensive charge foul by S. Curry (drawn by K. Walker),72,57
261,3,6:58.0,Turnover by S. Curry (offensive foul),,72,57
262,3,6:50.0,,K. Walker misses 2-pt jump shot from 17 ft,72,57
263,3,6:49.0,Defensive rebound by D. Green,,72,57
264,3,6:49.0,Turnover by D. Green (step out of bounds),,72,57
265,3,6:37.0,,J. Lamb makes 3-pt jump shot from 23 ft,72,60
266,3,6:25.0,Turnover by D. Green (lost ball; steal by N. Batum),,72,60
267,3,6:17.0,,J. Lamb makes 2-pt layup at rim (assist by K. Walker),72,62
268,3,5:56.0,S. Curry misses 2-pt jump shot from 13 ft,,72,62
269,3,5:55.0,,Defensive rebound by J. Lamb,72,62
270,3,5:43.0,,M. Williams misses 3-pt jump shot from 25 ft,72,62
271,3,5:41.0,Defensive rebound by S. Curry,,72,62
272,3,5:18.0,K. Thompson misses 2-pt layup from 1 ft (block by N. Batum),,72,62
273,3,5:16.0,,Defensive rebound by C. Zeller,72,62
274,3,5:12.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by K. Walker),72,64
275,3,5:12.0,Golden State full timeout,,72,64
276,3,5:12.0,,F. Kaminsky enters the game for M. Williams,72,64
277,3,5:12.0,A. Iguodala enters the game for B. Rush,,72,64
278,3,4:55.0,S. Curry makes 2-pt layup at rim (assist by A. Iguodala),,74,64
279,3,4:31.0,,J. Lamb misses 3-pt jump shot from 25 ft,74,64
280,3,4:29.0,,Offensive rebound by N. Batum,74,64
281,3,4:26.0,,K. Walker misses 3-pt jump shot from 25 ft,74,64
282,3,4:26.0,Defensive rebound by Team,,74,64
283,3,4:26.0,,Loose ball foul by F. Kaminsky (drawn by K. Thompson),74,64
284,3,4:05.0,D. Green misses 3-pt jump shot from 25 ft,,74,64
285,3,4:03.0,Offensive rebound by A. Bogut,,74,64
286,3,3:59.0,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Bogut),,77,64
287,3,3:42.0,,Personal foul by A. Iguodala (drawn by J. Lamb),77,64
288,3,3:42.0,F. Ezeli enters the game for A. Bogut,,77,64
289,3,3:42.0,,S. Hawes enters the game for C. Zeller,77,64
290,3,3:28.0,,S. Hawes misses 3-pt jump shot from 23 ft,77,64
291,3,3:26.0,Defensive rebound by D. Green,,77,64
292,3,3:18.0,Shooting foul by F. Kaminsky (drawn by D. Green),,77,64
293,3,3:18.0,D. Green misses free throw 1 of 2,,77,64
294,3,3:18.0,Offensive rebound by Team,,77,64
295,3,3:18.0,D. Green misses free throw 2 of 2,,77,64
296,3,3:17.0,,Defensive rebound by N. Batum,77,64
297,3,3:04.0,,N. Batum makes 2-pt jump shot from 8 ft,77,66
298,3,3:04.0,,Shooting foul by K. Thompson (drawn by N. Batum),77,66
299,3,3:04.0,,N. Batum misses free throw 1 of 1,77,66
300,3,3:01.0,Defensive rebound by D. Green,,77,66
301,3,2:48.0,F. Ezeli misses 2-pt jump shot from 13 ft,,77,66
302,3,2:47.0,,Defensive rebound by J. Lamb,77,66
303,3,2:39.0,,Turnover by J. Lamb (lost ball; steal by A. Iguodala),77,66
304,3,2:34.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,79,66
305,3,2:09.0,,J. Lamb misses 2-pt layup from 2 ft (block by A. Iguodala),79,66
306,3,2:07.0,,Offensive rebound by J. Lamb,79,66
307,3,2:07.0,,J. Lamb misses 2-pt jump shot from 7 ft,79,66
308,3,2:07.0,Defensive rebound by Team,,79,66
309,3,2:07.0,,Charlotte full timeout,79,66
310,3,2:07.0,S. Livingston enters the game for K. Thompson,,79,66
311,3,2:07.0,,J. Lin enters the game for J. Lamb,79,66
312,3,1:53.0,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,82,66
313,3,1:35.0,,K. Walker makes 2-pt layup from 1 ft (assist by N. Batum),82,68
314,3,1:29.0,S. Curry makes 3-pt jump shot from 29 ft,,85,68
315,3,1:09.0,,F. Kaminsky makes 2-pt dunk at rim (assist by S. Hawes),85,70
316,3,0:58.0,S. Curry makes 2-pt layup from 1 ft,,87,70
317,3,0:43.0,,Turnover by S. Hawes (traveling),87,70
318,3,0:33.0,S. Curry makes 3-pt jump shot from 28 ft (assist by S. Livingston),,90,70
319,3,0:14.0,,K. Walker misses 2-pt layup from 1 ft,90,70
320,3,0:14.0,,Offensive rebound by S. Hawes,90,70
321,3,0:14.0,,S. Hawes makes 2-pt dunk at rim,90,72
322,3,0:03.0,S. Curry makes 3-pt jump shot from 30 ft,,93,72
323,3,0:00.0,,K. Walker misses 3-pt jump shot from 53 ft,93,72
324,3,0:00.0,,Offensive rebound by Team,93,72
325,4,11:46.0,M. Speights makes 2-pt jump shot from 18 ft (assist by S. Livingston),,95,72
326,4,11:26.0,,B. Roberts misses 2-pt jump shot from 19 ft,95,72
327,4,11:25.0,Defensive rebound by S. Livingston,,95,72
328,4,11:20.0,F. Ezeli makes 2-pt layup from 1 ft (assist by A. Iguodala),,97,72
329,4,11:20.0,Shooting foul by F. Kaminsky (drawn by F. Ezeli),,97,72
330,4,11:20.0,F. Ezeli makes free throw 1 of 1,,98,72
331,4,10:58.0,,F. Kaminsky misses 2-pt jump shot from 19 ft,98,72
332,4,10:57.0,,Offensive rebound by S. Hawes,98,72
333,4,10:52.0,,J. Lin misses 3-pt jump shot from 26 ft,98,72
334,4,10:51.0,,Offensive rebound by F. Kaminsky,98,72
335,4,10:46.0,,J. Lin makes 3-pt jump shot from 26 ft (assist by B. Roberts),98,75
336,4,10:26.0,L. Barbosa misses 2-pt jump shot from 15 ft,,98,75
337,4,10:25.0,,Defensive rebound by B. Roberts,98,75
338,4,10:17.0,,Shooting foul by F. Ezeli (drawn by F. Kaminsky),98,75
339,4,10:17.0,,F. Kaminsky misses free throw 1 of 2,98,75
340,4,10:17.0,,Offensive rebound by Team,98,75
341,4,10:17.0,,F. Kaminsky makes free throw 2 of 2,98,76
342,4,10:02.0,A. Iguodala makes 2-pt jump shot from 18 ft (assist by M. Speights),,100,76
343,4,9:43.0,,S. Hawes misses 2-pt jump shot from 12 ft,100,76
344,4,9:42.0,Defensive rebound by M. Speights,,100,76
345,4,9:28.0,F. Ezeli makes 2-pt dunk at rim (assist by S. Livingston),,102,76
346,4,9:15.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by M. Williams),102,79
347,4,8:48.0,A. Iguodala makes 3-pt jump shot from 26 ft (assist by M. Speights),,105,79
348,4,8:36.0,,B. Roberts misses 2-pt jump shot from 10 ft,105,79
349,4,8:34.0,Defensive rebound by F. Ezeli,,105,79
350,4,8:24.0,S. Livingston misses 2-pt jump shot from 7 ft,,105,79
351,4,8:23.0,,Defensive rebound by B. Roberts,105,79
352,4,8:22.0,,Personal foul by M. Speights (drawn by B. Roberts),105,79
353,4,8:22.0,Official timeout,,105,79
354,4,8:22.0,,T. Daniels enters the game for M. Williams,105,79
355,4,8:10.0,,F. Kaminsky misses 2-pt hook shot from 6 ft,105,79
356,4,8:08.0,Defensive rebound by S. Livingston,,105,79
357,4,7:50.0,A. Iguodala misses 3-pt jump shot from 23 ft,,105,79
358,4,7:49.0,,Defensive rebound by B. Roberts,105,79
359,4,7:43.0,,F. Kaminsky makes 3-pt jump shot from 27 ft (assist by B. Roberts),105,82
360,4,7:15.0,M. Speights misses 2-pt jump shot from 4 ft (block by J. Lin),,105,82
361,4,7:14.0,Offensive rebound by Team,,105,82
362,4,7:14.0,Turnover by Team (shot clock),,105,82
363,4,7:02.0,,S. Hawes makes 2-pt layup from 1 ft (assist by J. Lin),105,84
364,4,6:42.0,F. Ezeli misses 2-pt hook shot from 10 ft,,105,84
365,4,6:41.0,,Defensive rebound by B. Roberts,105,84
366,4,6:31.0,,Shooting foul by F. Ezeli (drawn by S. Hawes),105,84
367,4,6:31.0,,S. Hawes makes free throw 1 of 2,105,85
368,4,6:31.0,K. Thompson enters the game for A. Iguodala,,105,85
369,4,6:31.0,,A. Harrison enters the game for J. Lin,105,85
370,4,6:31.0,,S. Hawes makes free throw 2 of 2,105,86
371,4,6:19.0,L. Barbosa misses 3-pt jump shot from 24 ft,,105,86
372,4,6:19.0,Offensive rebound by F. Ezeli,,105,86
373,4,6:19.0,Shooting foul by F. Kaminsky (drawn by F. Ezeli),,105,86
374,4,6:19.0,F. Ezeli makes free throw 1 of 2,,106,86
375,4,6:19.0,,T. Hansbrough enters the game for S. Hawes,106,86
376,4,6:19.0,F. Ezeli makes free throw 2 of 2,,107,86
377,4,6:08.0,,B. Roberts misses 2-pt jump shot from 16 ft,107,86
378,4,6:07.0,Defensive rebound by M. Speights,,107,86
379,4,5:57.0,M. Speights misses 2-pt jump shot from 21 ft,,107,86
380,4,5:57.0,,Defensive rebound by Team,107,86
381,4,5:57.0,Loose ball foul by F. Ezeli (drawn by F. Kaminsky),,107,86
382,4,5:57.0,,Charlotte full timeout,107,86
383,4,5:57.0,J. Thompson enters the game for F. Ezeli,,107,86
384,4,5:57.0,J. McAdoo enters the game for L. Barbosa,,107,86
385,4,5:57.0,B. Rush enters the game for M. Speights,,107,86
386,4,5:35.0,,T. Daniels misses 3-pt jump shot from 27 ft,107,86
