,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
100,2,11:22.0,Defensive rebound by A. Afflalo,,25,30
101,2,11:08.0,D. Williams misses 2-pt jump shot from 15 ft,,25,30
102,2,11:07.0,,Defensive rebound by N. Mirotić,25,30
103,2,10:59.0,,N. Mirotić misses 3-pt jump shot from 25 ft,25,30
104,2,10:58.0,Defensive rebound by L. Galloway,,25,30
105,2,10:50.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by D. Williams),,28,30
106,2,10:27.0,,D. McDermott misses 3-pt jump shot from 25 ft,28,30
107,2,10:26.0,,Offensive rebound by B. Portis,28,30
108,2,10:12.0,,B. Portis makes 2-pt hook shot from 4 ft (assist by A. Brooks),28,32
109,2,9:55.0,A. Afflalo misses 2-pt jump shot from 9 ft,,28,32
110,2,9:54.0,,Defensive rebound by B. Portis,28,32
111,2,9:46.0,,A. Brooks makes 2-pt layup from 3 ft (assist by B. Portis),28,34
112,2,9:30.0,K. Porziņģis makes 2-pt jump shot from 13 ft,,30,34
113,2,9:05.0,,B. Portis misses 2-pt jump shot from 9 ft,30,34
114,2,9:04.0,Defensive rebound by K. Porziņģis,,30,34
115,2,8:57.0,L. Galloway misses 2-pt jump shot from 22 ft,,30,34
116,2,8:56.0,,Defensive rebound by B. Portis,30,34
117,2,8:48.0,,Shooting foul by K. Porziņģis (drawn by B. Portis),30,34
118,2,8:48.0,,Chicago full timeout,30,34
119,2,8:48.0,R. Lopez enters the game for K. Porziņģis,,30,34
120,2,8:48.0,,B. Portis misses free throw 1 of 2,30,34
121,2,8:48.0,,Offensive rebound by Team,30,34
122,2,8:48.0,,B. Portis misses free throw 2 of 2,30,34
123,2,8:46.0,Defensive rebound by A. Afflalo,,30,34
124,2,8:33.0,Shooting foul by D. McDermott (drawn by A. Afflalo),,30,34
125,2,8:33.0,A. Afflalo makes 2-pt jump shot from 10 ft,,32,34
126,2,8:33.0,,J. Butler enters the game for J. Holiday,32,34
127,2,8:33.0,A. Afflalo makes free throw 1 of 1,,33,34
128,2,8:21.0,,Personal foul by R. Lopez,33,34
129,2,8:13.0,,A. Brooks misses 2-pt jump shot from 15 ft,33,34
130,2,8:12.0,Defensive rebound by A. Afflalo,,33,34
131,2,8:05.0,R. Lopez makes 2-pt hook shot from 3 ft (assist by A. Afflalo),,35,34
132,2,7:45.0,,A. Brooks makes 2-pt jump shot from 8 ft,35,36
133,2,7:26.0,D. Williams makes 2-pt jump shot from 15 ft (assist by A. Afflalo),,37,36
134,2,7:10.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by B. Portis),37,39
135,2,6:49.0,A. Afflalo misses 2-pt jump shot from 13 ft,,37,39
136,2,6:48.0,Offensive rebound by R. Lopez,,37,39
137,2,6:47.0,Personal foul by B. Portis,,37,39
138,2,6:47.0,,D. Rose enters the game for A. Brooks,37,39
139,2,6:47.0,,P. Gasol enters the game for B. Portis,37,39
140,2,6:47.0,J. Calderón enters the game for L. Galloway,,37,39
141,2,6:47.0,C. Anthony enters the game for D. Williams,,37,39
142,2,6:32.0,C. Anthony makes 2-pt jump shot from 9 ft,,39,39
143,2,6:32.0,Shooting foul by J. Butler (drawn by C. Anthony),,39,39
144,2,6:32.0,C. Anthony misses free throw 1 of 1,,39,39
145,2,6:30.0,,Defensive rebound by D. McDermott,39,39
146,2,6:11.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by P. Gasol),39,42
147,2,5:52.0,R. Lopez misses 2-pt layup from 2 ft (block by P. Gasol),,39,42
148,2,5:49.0,Offensive rebound by R. Lopez,,39,42
149,2,5:48.0,R. Lopez misses 2-pt layup from 1 ft,,39,42
150,2,5:47.0,,Defensive rebound by J. Butler,39,42
151,2,5:40.0,,Shooting foul by J. Grant (drawn by D. McDermott),39,42
152,2,5:40.0,,Chicago full timeout,39,42
153,2,5:40.0,,D. McDermott makes free throw 1 of 2,39,43
154,2,5:40.0,,D. McDermott makes free throw 2 of 2,39,44
155,2,5:21.0,J. Grant makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,42,44
156,2,5:08.0,,J. Butler misses 2-pt jump shot from 19 ft,42,44
157,2,5:07.0,Defensive rebound by J. Grant,,42,44
158,2,4:48.0,J. Grant makes 2-pt layup from 2 ft (assist by C. Anthony),,44,44
159,2,4:27.0,,J. Butler makes 2-pt jump shot from 13 ft (assist by D. McDermott),44,46
160,2,4:11.0,Turnover by C. Anthony (bad pass; steal by J. Butler),,44,46
161,2,4:04.0,,D. Rose misses 2-pt jump shot from 21 ft,44,46
162,2,4:03.0,Defensive rebound by J. Grant,,44,46
163,2,3:46.0,C. Anthony misses 2-pt jump shot from 21 ft,,44,46
164,2,3:45.0,Offensive rebound by R. Lopez,,44,46
165,2,3:45.0,R. Lopez makes 2-pt layup from 2 ft,,46,46
166,2,3:45.0,Shooting foul by D. Rose (drawn by R. Lopez),,46,46
167,2,3:45.0,K. Porziņģis enters the game for J. Grant,,46,46
168,2,3:45.0,,M. Dunleavy enters the game for N. Mirotić,46,46
169,2,3:45.0,,T. Gibson enters the game for D. McDermott,46,46
170,2,3:45.0,R. Lopez makes free throw 1 of 1,,47,46
171,2,3:22.0,,D. Rose makes 2-pt jump shot from 4 ft (assist by P. Gasol),47,48
172,2,3:02.0,A. Afflalo misses 2-pt jump shot from 21 ft,,47,48
173,2,3:01.0,,Defensive rebound by D. Rose,47,48
174,2,2:45.0,,D. Rose misses 3-pt jump shot from 25 ft,47,48
175,2,2:44.0,Defensive rebound by A. Afflalo,,47,48
176,2,2:33.0,A. Afflalo misses 2-pt layup from 2 ft,,47,48
177,2,2:32.0,Offensive rebound by A. Afflalo,,47,48
178,2,2:28.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,50,48
179,2,2:12.0,,T. Gibson misses 2-pt layup from 1 ft,50,48
180,2,2:11.0,Defensive rebound by K. Porziņģis,,50,48
181,2,2:05.0,C. Anthony makes 2-pt jump shot from 20 ft,,52,48
182,2,2:04.0,,Chicago full timeout,52,48
183,2,2:04.0,New York full timeout,,52,48
184,2,1:53.0,,P. Gasol misses 2-pt jump shot from 20 ft,52,48
185,2,1:51.0,,Offensive rebound by J. Butler,52,48
186,2,1:47.0,,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by J. Butler),52,51
187,2,1:32.0,A. Afflalo makes 2-pt jump shot from 15 ft (assist by J. Calderón),,54,51
188,2,1:13.0,,D. Rose misses 2-pt layup from 2 ft (block by R. Lopez),54,51
189,2,1:12.0,Defensive rebound by Team,,54,51
190,2,0:56.0,A. Afflalo misses 2-pt jump shot from 20 ft,,54,51
191,2,0:55.0,,Defensive rebound by P. Gasol,54,51
192,2,0:51.0,,D. Rose makes 2-pt layup from 1 ft (assist by M. Dunleavy),54,53
193,2,0:31.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by C. Anthony),,57,53
194,2,0:15.0,,M. Dunleavy makes 2-pt layup from 2 ft (assist by J. Butler),57,55
195,2,0:00.0,R. Lopez misses 2-pt jump shot from 6 ft (block by T. Gibson),,57,55
196,2,0:00.0,Offensive rebound by Team,,57,55
197,3,11:37.0,C. Anthony misses 2-pt jump shot from 15 ft,,57,55
198,3,11:35.0,,Defensive rebound by M. Dunleavy,57,55
199,3,11:24.0,,Turnover by M. Dunleavy (bad pass; steal by S. Vujačić),57,55
200,3,11:05.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,57,55
201,3,11:03.0,Offensive rebound by R. Lopez,,57,55
202,3,11:03.0,R. Lopez makes 2-pt layup from 3 ft,,59,55
203,3,10:43.0,,J. Butler misses 3-pt jump shot from 23 ft,59,55
204,3,10:42.0,Defensive rebound by K. Porziņģis,,59,55
205,3,10:26.0,R. Lopez misses 2-pt jump shot from 5 ft,,59,55
206,3,10:25.0,,Defensive rebound by M. Dunleavy,59,55
207,3,10:14.0,,P. Gasol misses 2-pt jump shot from 6 ft,59,55
208,3,10:13.0,Defensive rebound by S. Vujačić,,59,55
209,3,10:00.0,Shooting foul by T. Gibson (drawn by K. Porziņģis),,59,55
210,3,10:00.0,K. Porziņģis makes free throw 1 of 2,,60,55
211,3,10:00.0,K. Porziņģis misses free throw 2 of 2,,60,55
212,3,9:58.0,,Defensive rebound by P. Gasol,60,55
213,3,9:39.0,,D. Rose misses 3-pt jump shot from 22 ft,60,55
214,3,9:38.0,Defensive rebound by K. Porziņģis,,60,55
215,3,9:28.0,Turnover by K. Porziņģis (bad pass; steal by P. Gasol),,60,55
216,3,9:24.0,,Shooting foul by C. Anthony (drawn by T. Gibson),60,55
217,3,9:24.0,,T. Gibson misses free throw 1 of 2,60,55
218,3,9:24.0,,Offensive rebound by Team,60,55
219,3,9:24.0,,T. Gibson makes free throw 2 of 2,60,56
220,3,9:06.0,R. Lopez makes 2-pt hook shot from 1 ft (assist by J. Calderón),,62,56
221,3,8:45.0,,P. Gasol makes 2-pt jump shot from 20 ft (assist by J. Butler),62,58
222,3,8:24.0,C. Anthony misses 2-pt jump shot from 4 ft,,62,58
223,3,8:23.0,Offensive rebound by K. Porziņģis,,62,58
224,3,8:23.0,Shooting foul by T. Gibson (drawn by K. Porziņģis),,62,58
225,3,8:23.0,K. Porziņģis misses free throw 1 of 2,,62,58
226,3,8:23.0,Offensive rebound by Team,,62,58
227,3,8:23.0,K. Porziņģis makes free throw 2 of 2,,63,58
228,3,8:06.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,63,58
229,3,8:05.0,Defensive rebound by S. Vujačić,,63,58
230,3,7:59.0,K. Porziņģis makes 2-pt dunk at rim (assist by R. Lopez),,65,58
231,3,7:57.0,,Chicago full timeout,65,58
232,3,7:49.0,,Personal foul by R. Lopez,65,58
233,3,7:37.0,,D. Rose misses 2-pt layup from 2 ft,65,58
234,3,7:36.0,Defensive rebound by J. Calderón,,65,58
235,3,7:22.0,Shooting foul by T. Gibson (drawn by K. Porziņģis),,65,58
236,3,7:22.0,K. Porziņģis makes free throw 1 of 2,,66,58
237,3,7:22.0,,N. Mirotić enters the game for T. Gibson,66,58
238,3,7:22.0,K. Porziņģis makes free throw 2 of 2,,67,58
239,3,7:02.0,,D. Rose makes 2-pt jump shot from 15 ft (assist by M. Dunleavy),67,60
240,3,6:44.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),,70,60
241,3,6:22.0,,Personal foul by C. Anthony,70,60
242,3,6:16.0,,J. Butler misses 2-pt layup from 3 ft (block by S. Vujačić),70,60
243,3,6:14.0,Defensive rebound by S. Vujačić,,70,60
244,3,6:07.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,70,60
245,3,6:06.0,Offensive rebound by R. Lopez,,70,60
246,3,6:04.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Lopez),,73,60
247,3,5:48.0,,P. Gasol misses 2-pt layup from 1 ft,73,60
248,3,5:47.0,Defensive rebound by S. Vujačić,,73,60
249,3,5:29.0,J. Calderón makes 2-pt jump shot from 16 ft,,75,60
250,3,5:13.0,,J. Butler makes 2-pt jump shot from 17 ft,75,62
251,3,5:03.0,C. Anthony makes 3-pt jump shot from 24 ft,,78,62
252,3,4:55.0,,Shooting foul by S. Vujačić (drawn by J. Butler),78,62
253,3,4:55.0,,J. Butler makes free throw 1 of 2,78,63
254,3,4:55.0,,T. Gibson enters the game for P. Gasol,78,63
255,3,4:55.0,,D. McDermott enters the game for M. Dunleavy,78,63
256,3,4:55.0,,A. Brooks enters the game for D. Rose,78,63
257,3,4:55.0,A. Afflalo enters the game for S. Vujačić,,78,63
258,3,4:55.0,K. Séraphin enters the game for R. Lopez,,78,63
259,3,4:55.0,,J. Butler misses free throw 2 of 2,78,63
260,3,4:53.0,Defensive rebound by K. Séraphin,,78,63
261,3,4:32.0,A. Afflalo misses 2-pt jump shot from 11 ft,,78,63
262,3,4:31.0,,Defensive rebound by J. Butler,78,63
263,3,4:23.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by A. Brooks),78,66
264,3,4:05.0,K. Porziņģis makes 2-pt jump shot from 19 ft (assist by J. Calderón),,80,66
265,3,3:43.0,,D. McDermott misses 3-pt jump shot from 24 ft,80,66
266,3,3:42.0,Defensive rebound by K. Séraphin,,80,66
267,3,3:26.0,C. Anthony misses 3-pt jump shot from 24 ft,,80,66
268,3,3:26.0,,Defensive rebound by Team,80,66
269,3,3:12.0,,N. Mirotić misses 2-pt layup from 2 ft (block by K. Séraphin),80,66
270,3,3:11.0,Defensive rebound by K. Séraphin,,80,66
271,3,3:11.0,Turnover by K. Séraphin (lost ball; steal by T. Gibson),,80,66
272,3,3:04.0,,T. Gibson misses 2-pt layup at rim,80,66
273,3,3:03.0,Defensive rebound by C. Anthony,,80,66
274,3,3:01.0,Turnover by C. Anthony (bad pass; steal by J. Butler),,80,66
275,3,3:00.0,,Personal foul by K. Porziņģis,80,66
276,3,3:00.0,,T. Gibson makes free throw 1 of 2,80,67
277,3,3:00.0,D. Williams enters the game for K. Porziņģis,,80,67
278,3,3:00.0,,J. Holiday enters the game for J. Butler,80,67
279,3,3:00.0,,T. Gibson makes free throw 2 of 2,80,68
280,3,2:42.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by J. Calderón),,83,68
281,3,2:32.0,,N. Mirotić misses 2-pt layup from 2 ft,83,68
282,3,2:31.0,Defensive rebound by A. Afflalo,,83,68
283,3,2:24.0,D. Williams makes 2-pt layup from 1 ft,,85,68
284,3,2:24.0,,Chicago full timeout,85,68
285,3,2:24.0,New York full timeout,,85,68
286,3,2:24.0,,B. Portis enters the game for T. Gibson,85,68
287,3,2:12.0,,J. Holiday misses 3-pt jump shot from 24 ft,85,68
288,3,2:11.0,Defensive rebound by K. Séraphin,,85,68
289,3,1:48.0,A. Afflalo makes 2-pt jump shot from 20 ft,,87,68
290,3,1:33.0,,Turnover by A. Brooks (lost ball),87,68
291,3,1:33.0,,J. Butler enters the game for J. Holiday,87,68
292,3,1:13.0,C. Anthony misses 2-pt jump shot from 10 ft,,87,68
293,3,1:12.0,,Defensive rebound by B. Portis,87,68
294,3,1:07.0,,J. Butler makes 2-pt layup from 1 ft (assist by A. Brooks),87,70
295,3,0:46.0,C. Anthony makes 3-pt jump shot from 23 ft (assist by K. Séraphin),,90,70
296,3,0:37.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by A. Brooks),90,73
297,3,0:24.0,A. Afflalo makes 2-pt jump shot from 19 ft (assist by K. Séraphin),,92,73
298,3,0:01.0,,J. Butler misses 2-pt layup from 1 ft,92,73
299,3,0:00.0,Defensive rebound by J. Calderón,,92,73
300,4,11:49.0,,A. Brooks makes 3-pt jump shot from 25 ft,92,76
301,4,11:34.0,Shooting foul by N. Mirotić (drawn by K. Séraphin),,92,76
302,4,11:34.0,K. Séraphin makes free throw 1 of 2,,93,76
303,4,11:34.0,K. Séraphin makes free throw 2 of 2,,94,76
304,4,11:17.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Butler),94,79
305,4,10:57.0,A. Afflalo misses 3-pt jump shot from 24 ft (block by J. Butler),,94,79
306,4,10:55.0,,Defensive rebound by D. McDermott,94,79
307,4,10:47.0,,Turnover by B. Portis (lost ball),94,79
308,4,10:35.0,D. Williams makes 2-pt layup from 1 ft,,96,79
309,4,10:14.0,,Turnover by A. Brooks (bad pass; steal by L. Galloway),96,79
310,4,10:11.0,L. Galloway makes 2-pt layup from 1 ft (assist by A. Afflalo),,98,79
311,4,10:10.0,,Chicago full timeout,98,79
312,4,10:10.0,,D. Rose enters the game for J. Butler,98,79
313,4,10:10.0,,J. Holiday enters the game for A. Brooks,98,79
314,4,9:53.0,,N. Mirotić misses 2-pt jump shot from 9 ft,98,79
315,4,9:52.0,Defensive rebound by K. Séraphin,,98,79
316,4,9:33.0,K. Séraphin misses 2-pt jump shot from 4 ft (block by J. Holiday),,98,79
317,4,9:31.0,,Defensive rebound by D. McDermott,98,79
318,4,9:26.0,,Turnover by B. Portis (lost ball; steal by K. Séraphin),98,79
319,4,9:17.0,J. Grant makes 3-pt jump shot from 25 ft (assist by A. Afflalo),,101,79
320,4,9:03.0,,J. Holiday misses 2-pt jump shot from 5 ft,101,79
321,4,9:02.0,,Offensive rebound by J. Holiday,101,79
322,4,8:56.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by D. Rose),101,82
323,4,8:37.0,D. Williams makes 2-pt jump shot from 17 ft,,103,82
324,4,8:24.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by B. Portis),103,85
325,4,8:09.0,L. Galloway misses 2-pt jump shot from 19 ft,,103,85
326,4,8:07.0,,Defensive rebound by N. Mirotić,103,85
327,4,7:58.0,,B. Portis makes 2-pt jump shot from 17 ft (assist by D. Rose),103,87
328,4,7:58.0,New York full timeout,,103,87
329,4,7:58.0,,M. Dunleavy enters the game for D. McDermott,103,87
330,4,7:58.0,C. Anthony enters the game for K. Séraphin,,103,87
331,4,7:58.0,J. Calderón enters the game for D. Williams,,103,87
332,4,7:58.0,R. Lopez enters the game for L. Galloway,,103,87
333,4,7:43.0,Turnover by A. Afflalo (lost ball),,103,87
334,4,7:33.0,,B. Portis misses 2-pt dunk at rim,103,87
335,4,7:32.0,Defensive rebound by R. Lopez,,103,87
336,4,7:12.0,C. Anthony misses 3-pt jump shot from 24 ft,,103,87
337,4,7:11.0,Offensive rebound by R. Lopez,,103,87
338,4,7:11.0,R. Lopez misses 2-pt layup from 2 ft,,103,87
339,4,7:09.0,Offensive rebound by J. Grant,,103,87
340,4,7:03.0,J. Grant misses 3-pt jump shot from 25 ft,,103,87
341,4,7:02.0,,Defensive rebound by J. Holiday,103,87
342,4,6:54.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by D. Rose),103,89
343,4,6:27.0,C. Anthony makes 2-pt jump shot from 19 ft,,105,89
344,4,6:11.0,,D. Rose makes 2-pt jump shot from 7 ft,105,91
345,4,5:55.0,J. Grant misses 2-pt layup from 2 ft,,105,91
346,4,5:53.0,,Defensive rebound by N. Mirotić,105,91
347,4,5:48.0,,N. Mirotić misses 3-pt jump shot from 24 ft,105,91
348,4,5:46.0,Defensive rebound by A. Afflalo,,105,91
349,4,5:22.0,C. Anthony misses 2-pt jump shot from 22 ft,,105,91
350,4,5:18.0,Offensive rebound by R. Lopez,,105,91
351,4,5:18.0,R. Lopez misses 2-pt layup from 1 ft,,105,91
352,4,5:17.0,,Defensive rebound by D. Rose,105,91
353,4,5:13.0,,B. Portis makes 2-pt dunk at rim (assist by J. Holiday),105,93
354,4,5:10.0,New York full timeout,,105,93
355,4,5:10.0,,P. Gasol enters the game for B. Portis,105,93
356,4,5:10.0,,J. Butler enters the game for J. Holiday,105,93
357,4,5:10.0,K. Porziņģis enters the game for J. Grant,,105,93
358,4,4:44.0,J. Calderón misses 3-pt jump shot from 24 ft,,105,93
359,4,4:43.0,,Defensive rebound by M. Dunleavy,105,93
360,4,4:31.0,,D. Rose makes 2-pt jump shot from 8 ft (assist by J. Butler),105,95
361,4,4:12.0,K. Porziņģis makes 2-pt jump shot from 20 ft (assist by J. Calderón),,107,95
362,4,3:45.0,,D. Rose makes 3-pt jump shot from 26 ft (assist by P. Gasol),107,98
363,4,3:25.0,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Calderón),,109,98
364,4,3:08.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Butler),109,101
365,4,2:37.0,C. Anthony makes 3-pt jump shot from 24 ft,,112,101
366,4,2:24.0,,Personal foul by A. Afflalo,112,101
367,4,2:24.0,,Chicago full timeout,112,101
368,4,2:17.0,,Personal foul by K. Porziņģis,112,101
369,4,2:17.0,,N. Mirotić makes free throw 1 of 3,112,102
370,4,2:17.0,,N. Mirotić makes free throw 2 of 3,112,103
371,4,2:17.0,,N. Mirotić makes free throw 3 of 3,112,104
372,4,1:59.0,C. Anthony misses 2-pt jump shot from 18 ft,,112,104
373,4,1:57.0,,Defensive rebound by D. Rose,112,104
374,4,1:38.0,,J. Butler misses 2-pt layup from 2 ft (block by R. Lopez),112,104
375,4,1:36.0,Defensive rebound by R. Lopez,,112,104
376,4,1:16.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,112,104
377,4,1:15.0,,Defensive rebound by M. Dunleavy,112,104
