,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
32,1,6:21.0,,R. Hood makes 2-pt jump shot from 7 ft,10,12
33,1,6:05.0,K. Leonard makes 2-pt dunk at rim (assist by T. Duncan),,12,12
34,1,5:43.0,,Shooting foul by T. Duncan (drawn by D. Favors),12,12
35,1,5:43.0,,D. Favors makes free throw 1 of 2,12,13
36,1,5:43.0,M. Ginóbili enters the game for D. Green,,12,13
37,1,5:43.0,,D. Favors makes free throw 2 of 2,12,14
38,1,5:26.0,T. Parker misses 2-pt jump shot from 21 ft,,12,14
39,1,5:25.0,,Defensive rebound by D. Favors,12,14
40,1,5:12.0,,R. Hood makes 2-pt jump shot from 3 ft,12,16
41,1,4:45.0,M. Ginóbili misses 2-pt jump shot from 13 ft,,12,16
42,1,4:45.0,,Defensive rebound by G. Hayward,12,16
43,1,4:26.0,,S. Mack makes 2-pt jump shot from 9 ft,12,18
44,1,4:04.0,M. Ginóbili makes 2-pt jump shot from 18 ft,,14,18
45,1,3:46.0,,Turnover by R. Hood (lost ball),14,18
46,1,3:46.0,P. Mills enters the game for T. Parker,,14,18
47,1,3:46.0,K. Anderson enters the game for K. Leonard,,14,18
48,1,3:46.0,,J. Ingles enters the game for G. Hayward,14,18
49,1,3:46.0,D. West enters the game for T. Duncan,,14,18
50,1,3:32.0,L. Aldridge makes 2-pt jump shot from 8 ft (assist by M. Ginóbili),,16,18
51,1,3:13.0,,S. Mack misses 2-pt jump shot from 17 ft,16,18
52,1,3:12.0,Defensive rebound by M. Ginóbili,,16,18
53,1,3:03.0,Turnover by P. Mills (lost ball; steal by J. Ingles),,16,18
54,1,2:59.0,,Turnover by R. Hood (bad pass; steal by K. Anderson),16,18
55,1,2:49.0,,Utah full timeout,16,18
56,1,2:49.0,,T. Lyles enters the game for D. Favors,16,18
57,1,2:34.0,L. Aldridge makes 2-pt layup from 2 ft (assist by K. Anderson),,18,18
58,1,2:19.0,,R. Hood misses 3-pt jump shot from 24 ft,18,18
59,1,2:18.0,,Offensive rebound by R. Gobert,18,18
60,1,2:16.0,,Turnover by R. Gobert (lost ball; steal by P. Mills),18,18
61,1,2:10.0,Personal foul by R. Gobert,,18,18
62,1,2:01.0,L. Aldridge misses 2-pt hook shot from 1 ft,,18,18
63,1,2:01.0,,Defensive rebound by T. Lyles,18,18
64,1,1:39.0,,R. Hood misses 3-pt jump shot from 23 ft,18,18
65,1,1:39.0,Defensive rebound by K. Anderson,,18,18
66,1,1:19.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,18,18
67,1,1:18.0,Offensive rebound by L. Aldridge,,18,18
68,1,1:08.0,M. Ginóbili makes 2-pt layup from 3 ft,,20,18
69,1,0:48.0,,T. Lyles makes 2-pt jump shot from 11 ft,20,20
70,1,0:29.0,Shooting foul by R. Gobert (drawn by K. Anderson),,20,20
71,1,0:29.0,K. Anderson makes free throw 1 of 2,,21,20
72,1,0:29.0,,D. Favors enters the game for R. Gobert,21,20
73,1,0:29.0,D. Green enters the game for L. Aldridge,,21,20
74,1,0:29.0,K. Anderson makes free throw 2 of 2,,22,20
75,1,0:11.0,,R. Hood misses 3-pt jump shot from 24 ft,22,20
76,1,0:10.0,Defensive rebound by D. West,,22,20
77,1,0:02.0,D. West makes 3-pt jump shot from 24 ft (assist by P. Mills),,25,20
78,1,0:01.0,,D. Favors misses 3-pt jump shot from 52 ft,25,20
79,1,0:00.0,,Offensive rebound by Team,25,20
80,2,11:46.0,,Personal foul by P. Mills,25,20
81,2,11:33.0,,T. Lyles misses 2-pt jump shot from 7 ft,25,20
82,2,11:32.0,Defensive rebound by D. Green,,25,20
83,2,11:23.0,Shooting foul by T. Lyles (drawn by K. Leonard),,25,20
84,2,11:23.0,K. Leonard makes free throw 1 of 2,,26,20
85,2,11:23.0,K. Leonard makes free throw 2 of 2,,27,20
86,2,11:04.0,,C. Johnson misses 3-pt jump shot from 23 ft,27,20
87,2,11:03.0,Defensive rebound by K. Anderson,,27,20
88,2,10:49.0,K. Anderson makes 2-pt jump shot from 13 ft,,29,20
89,2,10:42.0,,Utah full timeout,29,20
90,2,10:42.0,,G. Hayward enters the game for J. Ingles,29,20
91,2,10:23.0,,C. Johnson misses 3-pt jump shot from 22 ft,29,20
92,2,10:23.0,Defensive rebound by P. Mills,,29,20
93,2,10:18.0,Offensive foul by K. Leonard (drawn by R. Neto),,29,20
94,2,10:18.0,Turnover by K. Leonard (offensive foul),,29,20
95,2,10:08.0,,T. Lyles misses 3-pt jump shot from 23 ft,29,20
96,2,10:07.0,Defensive rebound by K. Leonard,,29,20
97,2,9:54.0,K. Leonard makes 2-pt jump shot from 10 ft,,31,20
98,2,9:42.0,,Personal foul by P. Mills,31,20
99,2,9:42.0,,J. Ingles enters the game for C. Johnson,31,20
100,2,9:27.0,,R. Neto misses 2-pt jump shot from 22 ft,31,20
101,2,9:27.0,Defensive rebound by D. West,,31,20
102,2,9:08.0,,T. Booker enters the game for D. Favors,31,20
103,2,9:03.0,K. Anderson misses 2-pt jump shot from 16 ft,,31,20
104,2,9:02.0,,Defensive rebound by G. Hayward,31,20
105,2,8:52.0,,G. Hayward misses 2-pt jump shot from 7 ft,31,20
106,2,8:52.0,Defensive rebound by K. Anderson,,31,20
107,2,8:45.0,D. Green misses 3-pt jump shot from 22 ft,,31,20
108,2,8:44.0,,Defensive rebound by J. Ingles,31,20
109,2,8:33.0,,Personal foul by K. Leonard,31,20
110,2,8:21.0,,T. Lyles makes 2-pt jump shot from 11 ft,31,22
111,2,7:59.0,K. Leonard misses 2-pt jump shot from 20 ft,,31,22
112,2,7:59.0,,Defensive rebound by T. Lyles,31,22
113,2,7:48.0,,G. Hayward misses 2-pt hook shot from 2 ft,31,22
114,2,7:47.0,Defensive rebound by D. Green,,31,22
115,2,7:41.0,D. Green misses 3-pt jump shot from 24 ft,,31,22
116,2,7:40.0,,Defensive rebound by R. Neto,31,22
117,2,7:33.0,,Turnover by R. Neto (lost ball; steal by D. Green),31,22
118,2,7:12.0,D. West makes 2-pt jump shot from 8 ft,,33,22
119,2,6:52.0,,T. Booker makes 2-pt layup from 2 ft (assist by J. Ingles),33,24
120,2,6:52.0,,Shooting foul by P. Mills (drawn by T. Booker),33,24
121,2,6:52.0,,S. Mack enters the game for R. Neto,33,24
122,2,6:52.0,T. Duncan enters the game for D. West,,33,24
123,2,6:52.0,L. Aldridge enters the game for K. Anderson,,33,24
124,2,6:52.0,M. Ginóbili enters the game for D. Green,,33,24
125,2,6:52.0,,D. Favors enters the game for T. Lyles,33,24
126,2,6:52.0,,T. Booker makes free throw 1 of 1,33,25
127,2,6:37.0,Personal foul by S. Mack,,33,25
128,2,6:22.0,K. Leonard makes 2-pt jump shot from 19 ft,,35,25
129,2,6:10.0,,Personal foul by M. Ginóbili,35,25
130,2,6:10.0,,J. Ingles makes free throw 1 of 2,35,26
131,2,6:10.0,,J. Ingles makes free throw 2 of 2,35,27
132,2,5:57.0,Turnover by T. Duncan (bad pass),,35,27
133,2,5:57.0,,Utah full timeout,35,27
134,2,5:57.0,T. Parker enters the game for P. Mills,,35,27
135,2,5:57.0,,R. Hood enters the game for J. Ingles,35,27
136,2,5:41.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Hood),35,29
137,2,5:28.0,K. Leonard misses 2-pt jump shot from 14 ft,,35,29
138,2,5:28.0,,Defensive rebound by T. Booker,35,29
139,2,5:11.0,,D. Favors makes 2-pt jump shot from 13 ft,35,31
140,2,4:52.0,T. Parker misses 2-pt jump shot from 5 ft (block by D. Favors),,35,31
141,2,4:52.0,,Defensive rebound by S. Mack,35,31
142,2,4:33.0,,T. Booker makes 2-pt jump shot from 7 ft (assist by S. Mack),35,33
143,2,4:19.0,Personal foul by G. Hayward,,35,33
144,2,4:13.0,,R. Gobert enters the game for D. Favors,35,33
145,2,4:07.0,M. Ginóbili misses 2-pt jump shot from 8 ft,,35,33
146,2,4:07.0,,Defensive rebound by T. Booker,35,33
147,2,3:46.0,,R. Hood misses 2-pt jump shot from 6 ft,35,33
148,2,3:45.0,Defensive rebound by T. Parker,,35,33
149,2,3:37.0,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by T. Parker),,38,33
150,2,3:24.0,,S. Mack misses 2-pt layup from 3 ft,38,33
151,2,3:23.0,Defensive rebound by L. Aldridge,,38,33
152,2,3:21.0,,Technical foul by S. Mack,38,33
153,2,3:21.0,K. Leonard makes technical free throw,,39,33
154,2,3:21.0,,T. Lyles enters the game for T. Booker,39,33
155,2,3:11.0,Turnover by M. Ginóbili (bad pass; steal by R. Gobert),,39,33
156,2,2:50.0,,R. Hood makes 2-pt jump shot from 12 ft,39,35
157,2,2:50.0,San Antonio full timeout,,39,35
158,2,2:34.0,T. Parker makes 2-pt layup from 2 ft,,41,35
159,2,2:15.0,,G. Hayward misses 2-pt jump shot from 12 ft,41,35
160,2,2:15.0,Defensive rebound by K. Leonard,,41,35
161,2,1:56.0,K. Leonard misses 3-pt jump shot from 24 ft,,41,35
162,2,1:55.0,,Defensive rebound by R. Hood,41,35
163,2,1:38.0,,S. Mack misses 2-pt jump shot from 9 ft (block by T. Duncan),41,35
164,2,1:37.0,Defensive rebound by T. Parker,,41,35
165,2,1:22.0,T. Duncan misses 2-pt jump shot from 2 ft,,41,35
166,2,1:21.0,,Defensive rebound by R. Gobert,41,35
167,2,1:09.0,,T. Lyles misses 2-pt jump shot from 10 ft,41,35
168,2,1:08.0,Defensive rebound by K. Leonard,,41,35
169,2,0:45.0,K. Leonard misses 2-pt jump shot from 6 ft,,41,35
170,2,0:45.0,,Defensive rebound by R. Gobert,41,35
171,2,0:37.0,,Personal foul by T. Duncan,41,35
172,2,0:37.0,,R. Gobert makes free throw 1 of 2,41,36
173,2,0:37.0,,D. Favors enters the game for T. Lyles,41,36
174,2,0:37.0,,R. Gobert makes free throw 2 of 2,41,37
175,2,0:22.0,T. Duncan misses 2-pt jump shot from 9 ft,,41,37
176,2,0:21.0,Offensive rebound by L. Aldridge,,41,37
177,2,0:08.0,Personal foul by S. Mack,,41,37
178,2,0:01.0,Shooting foul by G. Hayward (drawn by K. Leonard),,41,37
179,2,0:01.0,K. Leonard makes free throw 1 of 2,,42,37
180,2,0:01.0,K. Leonard misses free throw 2 of 2,,42,37
181,2,0:00.0,,Defensive rebound by R. Gobert,42,37
182,3,11:44.0,,R. Hood misses 3-pt jump shot from 23 ft,42,37
183,3,11:43.0,Defensive rebound by L. Aldridge,,42,37
184,3,11:29.0,Turnover by L. Aldridge (bad pass; steal by G. Hayward),,42,37
185,3,11:24.0,,Shooting foul by D. Green (drawn by G. Hayward),42,37
186,3,11:24.0,,G. Hayward misses free throw 1 of 2,42,37
187,3,11:24.0,,Offensive rebound by Team,42,37
188,3,11:24.0,,G. Hayward makes free throw 2 of 2,42,38
189,3,11:04.0,Shooting foul by D. Favors (drawn by K. Leonard),,42,38
190,3,11:04.0,K. Leonard makes free throw 1 of 2,,43,38
191,3,11:04.0,K. Leonard makes free throw 2 of 2,,44,38
192,3,10:46.0,,Turnover by R. Gobert (lost ball; steal by L. Aldridge),44,38
193,3,10:30.0,L. Aldridge misses 2-pt jump shot from 11 ft,,44,38
194,3,10:29.0,,Defensive rebound by R. Gobert,44,38
195,3,10:10.0,,S. Mack misses 2-pt jump shot from 6 ft,44,38
196,3,10:10.0,Defensive rebound by K. Leonard,,44,38
197,3,9:57.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Duncan),,46,38
198,3,9:36.0,,R. Hood misses 2-pt jump shot from 4 ft,46,38
199,3,9:36.0,,Offensive rebound by R. Gobert,46,38
200,3,9:33.0,,R. Gobert misses 2-pt jump shot from 1 ft (block by T. Duncan),46,38
201,3,9:33.0,,Offensive rebound by Team,46,38
202,3,9:30.0,,Shooting foul by D. Green (drawn by G. Hayward),46,38
203,3,9:30.0,,G. Hayward makes free throw 1 of 3,46,39
204,3,9:30.0,,G. Hayward makes free throw 2 of 3,46,40
205,3,9:30.0,K. Anderson enters the game for D. Green,,46,40
206,3,9:30.0,,G. Hayward makes free throw 3 of 3,46,41
207,3,9:09.0,T. Parker misses 2-pt jump shot from 20 ft,,46,41
208,3,9:08.0,,Defensive rebound by G. Hayward,46,41
209,3,9:00.0,,Turnover by S. Mack (bad pass; steal by K. Leonard),46,41
210,3,8:59.0,Personal foul by R. Hood,,46,41
211,3,8:48.0,T. Duncan misses 2-pt hook shot from 3 ft,,46,41
212,3,8:47.0,,Defensive rebound by R. Hood,46,41
213,3,8:22.0,,R. Gobert misses 2-pt hook shot from 3 ft,46,41
214,3,8:22.0,Defensive rebound by T. Duncan,,46,41
215,3,8:09.0,L. Aldridge misses 2-pt layup from 2 ft,,46,41
216,3,8:08.0,,Defensive rebound by R. Hood,46,41
217,3,8:05.0,,Shooting foul by K. Anderson (drawn by R. Hood),46,41
218,3,8:05.0,,R. Hood makes free throw 1 of 2,46,42
219,3,8:05.0,,R. Hood makes free throw 2 of 2,46,43
220,3,7:47.0,Personal foul by D. Favors,,46,43
221,3,7:37.0,Turnover by L. Aldridge (bad pass; steal by S. Mack),,46,43
222,3,7:34.0,,Personal foul by K. Leonard,46,43
223,3,7:25.0,,Shooting foul by L. Aldridge (drawn by R. Gobert),46,43
224,3,7:25.0,,R. Gobert makes free throw 1 of 2,46,44
225,3,7:25.0,,R. Gobert makes free throw 2 of 2,46,45
226,3,7:13.0,Personal foul by R. Gobert,,46,45
227,3,7:13.0,,T. Booker enters the game for R. Gobert,46,45
228,3,7:04.0,K. Anderson makes 2-pt jump shot from 6 ft,,48,45
229,3,6:44.0,,G. Hayward makes 2-pt jump shot from 14 ft,48,47
230,3,6:34.0,Personal foul by T. Booker,,48,47
231,3,6:34.0,T. Parker makes free throw 1 of 2,,49,47
232,3,6:34.0,T. Parker makes free throw 2 of 2,,50,47
233,3,6:26.0,,G. Hayward misses 2-pt layup from 1 ft (block by K. Leonard),50,47
234,3,6:26.0,,Offensive rebound by Team,50,47
235,3,6:11.0,,S. Mack makes 2-pt jump shot from 4 ft (assist by T. Booker),50,49
236,3,5:56.0,Shooting foul by R. Hood (drawn by T. Duncan),,50,49
237,3,5:56.0,,Utah full timeout,50,49
238,3,5:56.0,M. Ginóbili enters the game for K. Leonard,,50,49
239,3,5:56.0,T. Duncan makes free throw 1 of 2,,51,49
240,3,5:56.0,T. Duncan makes free throw 2 of 2,,52,49
241,3,5:33.0,,R. Hood misses 2-pt jump shot from 18 ft,52,49
242,3,5:33.0,Defensive rebound by T. Parker,,52,49
243,3,5:27.0,T. Parker misses 2-pt layup from 2 ft,,52,49
244,3,5:27.0,Offensive rebound by Team,,52,49
245,3,5:27.0,,Loose ball foul by T. Booker,52,49
246,3,5:27.0,T. Duncan makes free throw 1 of 2,,53,49
247,3,5:27.0,,J. Ingles enters the game for R. Hood,53,49
248,3,5:27.0,T. Duncan misses free throw 2 of 2,,53,49
249,3,5:27.0,,Defensive rebound by T. Booker,53,49
250,3,5:11.0,,Turnover by S. Mack (lost ball; steal by L. Aldridge),53,49
251,3,4:51.0,Turnover by T. Parker (bad pass),,53,49
252,3,4:51.0,D. West enters the game for T. Duncan,,53,49
253,3,4:51.0,,R. Gobert enters the game for D. Favors,53,49
254,3,4:40.0,,Personal foul by K. Anderson,53,49
255,3,4:40.0,,R. Gobert misses free throw 1 of 2,53,49
256,3,4:40.0,,Offensive rebound by Team,53,49
257,3,4:40.0,P. Mills enters the game for T. Parker,,53,49
258,3,4:40.0,,R. Gobert misses free throw 2 of 2,53,49
259,3,4:39.0,Defensive rebound by L. Aldridge,,53,49
260,3,4:28.0,M. Ginóbili makes 2-pt jump shot from 4 ft,,55,49
261,3,4:13.0,,S. Mack makes 2-pt jump shot from 17 ft,55,51
262,3,4:07.0,San Antonio full timeout,,55,51
263,3,4:07.0,,R. Neto enters the game for S. Mack,55,51
264,3,4:07.0,,T. Lyles enters the game for T. Booker,55,51
265,3,3:50.0,P. Mills misses 3-pt jump shot from 22 ft,,55,51
266,3,3:49.0,,Defensive rebound by G. Hayward,55,51
267,3,3:24.0,,Turnover by J. Ingles (bad pass),55,51
268,3,3:09.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by K. Anderson),,57,51
269,3,2:52.0,,Turnover by R. Gobert (bad pass; steal by L. Aldridge),57,51
270,3,2:49.0,Personal foul by J. Ingles,,57,51
271,3,2:49.0,M. Ginóbili makes free throw 1 of 2,,58,51
272,3,2:49.0,M. Ginóbili makes free throw 2 of 2,,59,51
273,3,2:31.0,,T. Lyles misses 3-pt jump shot from 24 ft,59,51
274,3,2:29.0,Defensive rebound by M. Ginóbili,,59,51
275,3,2:19.0,M. Ginóbili makes 3-pt jump shot from 23 ft,,62,51
276,3,2:00.0,,R. Neto misses 2-pt jump shot from 14 ft,62,51
277,3,1:59.0,Defensive rebound by L. Aldridge,,62,51
278,3,1:48.0,D. West makes 2-pt layup from 2 ft (assist by K. Anderson),,64,51
279,3,1:30.0,,Personal foul by D. West,64,51
280,3,1:30.0,,T. Lyles makes free throw 1 of 2,64,52
281,3,1:30.0,,T. Lyles makes free throw 2 of 2,64,53
282,3,1:08.0,P. Mills misses 2-pt jump shot from 16 ft,,64,53
283,3,1:08.0,Offensive rebound by L. Aldridge,,64,53
284,3,0:50.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,64,53
285,3,0:49.0,,Defensive rebound by T. Lyles,64,53
286,3,0:35.0,,T. Lyles misses 2-pt jump shot from 3 ft,64,53
287,3,0:35.0,Defensive rebound by D. West,,64,53
288,3,0:29.0,P. Mills makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),,67,53
289,3,0:08.0,,T. Lyles misses 2-pt jump shot from 21 ft,67,53
290,3,0:07.0,,Offensive rebound by J. Ingles,67,53
291,3,0:01.0,,G. Hayward misses 3-pt jump shot from 24 ft,67,53
292,3,0:00.0,,Offensive rebound by Team,67,53
293,4,11:48.0,Personal foul by J. Ingles,,67,53
294,4,11:33.0,D. Green makes 2-pt layup from 1 ft,,69,53
295,4,11:12.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Hood),69,56
296,4,10:58.0,D. West misses 2-pt jump shot from 9 ft,,69,56
297,4,10:58.0,,Defensive rebound by R. Hood,69,56
298,4,10:46.0,,J. Ingles makes 3-pt jump shot from 24 ft,69,59
299,4,10:19.0,Turnover by Team (shot clock),,69,59
300,4,10:02.0,,D. Favors makes 2-pt dunk at rim (assist by R. Hood),69,61
301,4,10:02.0,San Antonio full timeout,,69,61
302,4,9:47.0,K. Leonard misses 2-pt jump shot from 10 ft,,69,61
303,4,9:47.0,,Defensive rebound by R. Hood,69,61
304,4,9:33.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by D. Favors),69,64
305,4,9:19.0,P. Mills misses 2-pt jump shot from 18 ft,,69,64
306,4,9:18.0,,Defensive rebound by D. Favors,69,64
307,4,8:58.0,,Turnover by R. Neto (bad pass),69,64
308,4,8:46.0,D. West makes 2-pt jump shot from 16 ft (assist by P. Mills),,71,64
309,4,8:19.0,,T. Lyles misses 2-pt jump shot from 3 ft,71,64
310,4,8:19.0,Defensive rebound by K. Leonard,,71,64
311,4,8:14.0,K. Leonard makes 2-pt dunk at rim,,73,64
312,4,8:00.0,,Turnover by D. Favors (bad pass),73,64
313,4,8:00.0,,S. Mack enters the game for R. Neto,73,64
314,4,8:00.0,,R. Gobert enters the game for T. Lyles,73,64
315,4,8:00.0,,T. Booker enters the game for D. Favors,73,64
316,4,7:34.0,K. Leonard misses 3-pt jump shot from 24 ft,,73,64
317,4,7:34.0,,Defensive rebound by S. Mack,73,64
318,4,7:18.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by R. Gobert),73,67
319,4,6:59.0,M. Bonner misses 3-pt jump shot from 24 ft (block by T. Booker),,73,67
320,4,6:57.0,,Defensive rebound by S. Mack,73,67
321,4,6:55.0,,T. Booker makes 2-pt layup from 1 ft (assist by S. Mack),73,69
322,4,6:33.0,P. Mills makes 3-pt jump shot from 24 ft (assist by D. West),,76,69
323,4,6:11.0,,T. Booker misses 2-pt dunk at rim,76,69
324,4,6:10.0,,Offensive rebound by R. Hood,76,69
325,4,6:06.0,,S. Mack makes 3-pt jump shot from 24 ft (assist by R. Hood),76,72
326,4,5:47.0,San Antonio full timeout,,76,72
327,4,5:47.0,L. Aldridge enters the game for D. West,,76,72
328,4,5:47.0,T. Duncan enters the game for M. Bonner,,76,72
329,4,5:47.0,T. Parker enters the game for P. Mills,,76,72
330,4,5:37.0,T. Parker misses 2-pt jump shot from 20 ft,,76,72
331,4,5:37.0,,Defensive rebound by R. Hood,76,72
332,4,5:23.0,,J. Ingles makes 2-pt layup from 2 ft,76,74
333,4,5:23.0,,Shooting foul by D. Green (drawn by J. Ingles),76,74
334,4,5:23.0,,J. Ingles misses free throw 1 of 1,76,74
335,4,5:22.0,Defensive rebound by K. Leonard,,76,74
336,4,5:04.0,Shooting foul by T. Booker (drawn by K. Leonard),,76,74
337,4,5:04.0,K. Leonard makes free throw 1 of 2,,77,74
338,4,5:04.0,,G. Hayward enters the game for S. Mack,77,74
339,4,5:04.0,K. Leonard makes free throw 2 of 2,,78,74
340,4,4:46.0,,R. Hood makes 2-pt jump shot from 7 ft,78,76
341,4,4:26.0,K. Leonard misses 3-pt jump shot from 23 ft,,78,76
342,4,4:24.0,,Defensive rebound by Team,78,76
343,4,4:24.0,K. Anderson enters the game for T. Duncan,,78,76
344,4,4:11.0,,Turnover by G. Hayward (bad pass; steal by D. Green),78,76
345,4,4:06.0,K. Anderson makes 2-pt dunk at rim (assist by T. Parker),,80,76
346,4,3:49.0,,R. Hood makes 2-pt jump shot from 3 ft,80,78
347,4,3:25.0,K. Leonard misses 2-pt jump shot from 6 ft,,80,78
348,4,3:24.0,,Defensive rebound by T. Booker,80,78
349,4,3:17.0,,Turnover by R. Hood (bad pass; steal by L. Aldridge),80,78
350,4,3:01.0,L. Aldridge misses 2-pt jump shot from 18 ft,,80,78
351,4,3:00.0,,Defensive rebound by R. Gobert,80,78
352,4,2:53.0,,Utah full timeout,80,78
353,4,2:48.0,,R. Hood makes 2-pt dunk at rim (assist by T. Booker),80,80
354,4,2:22.0,L. Aldridge misses 2-pt jump shot from 19 ft,,80,80
355,4,2:22.0,,Defensive rebound by R. Gobert,80,80
356,4,2:09.0,,Offensive foul by J. Ingles (drawn by D. Green),80,80
357,4,2:09.0,,Turnover by J. Ingles (offensive foul),80,80
358,4,1:59.0,K. Anderson makes 3-pt jump shot from 23 ft (assist by T. Parker),,83,80
359,4,1:37.0,,R. Hood makes 2-pt jump shot from 10 ft,83,82
360,4,1:16.0,T. Parker misses 2-pt jump shot from 19 ft (block by R. Gobert),,83,82
361,4,1:15.0,,Defensive rebound by T. Booker,83,82
362,4,1:01.0,,R. Hood makes 2-pt jump shot from 7 ft,83,84
363,4,0:38.0,T. Parker makes 3-pt jump shot from 23 ft,,86,84
364,4,0:38.0,,Utah full timeout,86,84
365,4,0:38.0,,S. Mack enters the game for T. Booker,86,84
366,4,0:28.0,,G. Hayward makes 2-pt jump shot from 3 ft,86,86
367,4,0:07.0,T. Parker misses 2-pt layup from 2 ft (block by R. Gobert),,86,86
368,4,0:07.0,Offensive rebound by Team,,86,86
369,4,0:07.0,San Antonio full timeout,,86,86
370,4,0:07.0,,T. Booker enters the game for S. Mack,86,86
371,4,0:05.0,K. Leonard makes 2-pt jump shot from 15 ft (assist by K. Anderson),,88,86
372,4,0:05.0,,Utah full timeout,88,86
373,4,0:05.0,,S. Mack enters the game for T. Booker,88,86
374,4,0:01.0,,R. Hood misses 3-pt jump shot from 24 ft,88,86
375,4,0:00.0,Defensive rebound by D. Green,,88,86
