,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,BROOKLYN_ACTION,LA LAKERS_SCORE,BROOKLYN_SCORE
86,1,3:31.0,,W. Ellington enters the game for R. Hollis-Jefferson,13,19
87,1,3:31.0,L. Williams makes free throw 3 of 3,,14,19
88,1,3:12.0,,B. Lopez misses 2-pt hook shot from 6 ft,14,19
89,1,3:11.0,Defensive rebound by T. Black,,14,19
90,1,3:05.0,Shooting foul by B. Bogdanović (drawn by T. Black),,14,19
91,1,3:05.0,T. Black makes free throw 1 of 2,,15,19
92,1,3:05.0,N. Young enters the game for J. Clarkson,,15,19
93,1,3:05.0,T. Black misses free throw 2 of 2,,15,19
94,1,3:03.0,Offensive rebound by Team,,15,19
95,1,2:43.0,N. Young misses 3-pt jump shot from 24 ft,,15,19
96,1,2:42.0,,Defensive rebound by B. Lopez,15,19
97,1,2:23.0,,Turnover by T. Young (bad pass),15,19
98,1,2:23.0,,Brooklyn full timeout,15,19
99,1,2:23.0,,A. Bargnani enters the game for B. Lopez,15,19
100,1,2:10.0,L. Nance misses 2-pt jump shot from 19 ft,,15,19
101,1,2:09.0,Offensive rebound by Team,,15,19
102,1,2:08.0,,Loose ball foul by A. Bargnani (drawn by T. Black),15,19
103,1,2:08.0,T. Black makes free throw 1 of 2,,16,19
104,1,2:08.0,,T. Robinson enters the game for T. Young,16,19
105,1,2:08.0,T. Black misses free throw 2 of 2,,16,19
106,1,2:06.0,,Defensive rebound by T. Robinson,16,19
107,1,1:46.0,,A. Bargnani misses 2-pt jump shot from 6 ft (block by N. Young),16,19
108,1,1:45.0,,Offensive rebound by Team,16,19
109,1,1:42.0,,J. Jack misses 2-pt jump shot from 13 ft,16,19
110,1,1:41.0,,Offensive rebound by T. Robinson,16,19
111,1,1:39.0,,T. Robinson makes 2-pt layup from 1 ft,16,21
112,1,1:22.0,L. Williams makes 2-pt layup from 1 ft,,18,21
113,1,1:10.0,,J. Jack makes 2-pt jump shot from 20 ft,18,23
114,1,0:49.0,L. Williams misses 3-pt jump shot from 25 ft,,18,23
115,1,0:48.0,,Defensive rebound by T. Robinson,18,23
116,1,0:40.0,,W. Ellington makes 2-pt jump shot from 22 ft,18,25
117,1,0:26.0,Offensive foul by L. Nance (drawn by W. Ellington),,18,25
118,1,0:26.0,Turnover by L. Nance (offensive foul),,18,25
119,1,0:06.0,,T. Robinson makes 2-pt dunk at rim (assist by J. Jack),18,27
120,1,0:01.0,N. Young misses 3-pt jump shot from 32 ft,,18,27
121,1,0:00.0,Offensive rebound by Team,,18,27
122,2,11:47.0,L. Williams misses 2-pt jump shot from 19 ft,,18,27
123,2,11:46.0,Offensive rebound by Team,,18,27
124,2,11:44.0,N. Young misses 2-pt jump shot from 16 ft,,18,27
125,2,11:43.0,,Defensive rebound by Team,18,27
126,2,11:43.0,Loose ball foul by L. Nance (drawn by T. Robinson),,18,27
127,2,11:23.0,,A. Bargnani misses 2-pt jump shot from 7 ft,18,27
128,2,11:22.0,,Offensive rebound by T. Robinson,18,27
129,2,11:11.0,,W. Ellington misses 3-pt jump shot from 25 ft,18,27
130,2,11:10.0,Defensive rebound by L. Nance,,18,27
131,2,11:03.0,K. Bryant misses 2-pt jump shot from 15 ft,,18,27
132,2,11:02.0,Offensive rebound by T. Black,,18,27
133,2,11:00.0,Turnover by T. Black (lost ball),,18,27
134,2,10:36.0,,T. Robinson misses 2-pt jump shot from 8 ft,18,27
135,2,10:35.0,Defensive rebound by L. Nance,,18,27
136,2,10:28.0,Personal foul by S. Larkin,,18,27
137,2,10:24.0,R. Hibbert enters the game for T. Black,,18,27
138,2,10:20.0,,J. Johnson enters the game for W. Ellington,18,27
139,2,10:19.0,Shooting foul by T. Robinson (drawn by K. Bryant),,18,27
140,2,10:19.0,K. Bryant makes free throw 1 of 2,,19,27
141,2,10:19.0,K. Bryant makes free throw 2 of 2,,20,27
142,2,10:08.0,,T. Robinson makes 2-pt layup from 2 ft (assist by S. Larkin),20,29
143,2,9:46.0,L. Nance makes 2-pt jump shot from 20 ft (assist by L. Williams),,22,29
144,2,9:27.0,,Personal foul by L. Nance (drawn by A. Bargnani),22,29
145,2,9:15.0,,J. Johnson misses 2-pt jump shot from 6 ft,22,29
146,2,9:14.0,Defensive rebound by L. Nance,,22,29
147,2,9:04.0,K. Bryant makes 2-pt layup from 1 ft,,24,29
148,2,8:54.0,,Offensive foul by A. Bargnani (drawn by K. Bryant),24,29
149,2,8:54.0,,Turnover by A. Bargnani (offensive foul),24,29
150,2,8:54.0,Official timeout,,24,29
151,2,8:54.0,,B. Lopez enters the game for A. Bargnani,24,29
152,2,8:46.0,K. Bryant misses 2-pt jump shot from 18 ft,,24,29
153,2,8:45.0,,Defensive rebound by Team,24,29
154,2,8:45.0,Loose ball foul by R. Hibbert (drawn by B. Lopez),,24,29
155,2,8:45.0,T. Black enters the game for R. Hibbert,,24,29
156,2,8:45.0,J. Randle enters the game for L. Nance,,24,29
157,2,8:34.0,,B. Lopez misses 3-pt jump shot from 24 ft,24,29
158,2,8:33.0,Defensive rebound by K. Bryant,,24,29
159,2,8:25.0,Turnover by K. Bryant (bad pass; steal by B. Bogdanović),,24,29
160,2,8:18.0,,Turnover by T. Robinson (bad pass; steal by T. Black),24,29
161,2,8:10.0,Shooting foul by S. Larkin (drawn by L. Williams),,24,29
162,2,8:10.0,L. Williams makes free throw 1 of 2,,25,29
163,2,8:10.0,L. Williams makes free throw 2 of 2,,26,29
164,2,7:55.0,,Shooting foul by T. Black (drawn by B. Lopez),26,29
165,2,7:55.0,,B. Lopez makes free throw 1 of 2,26,30
166,2,7:55.0,D. Russell enters the game for L. Williams,,26,30
167,2,7:55.0,J. Clarkson enters the game for N. Young,,26,30
168,2,7:55.0,,B. Lopez makes free throw 2 of 2,26,31
169,2,7:34.0,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Randle),,29,31
170,2,7:24.0,,B. Lopez misses 2-pt jump shot from 11 ft,29,31
171,2,7:23.0,,Offensive rebound by Team,29,31
172,2,7:22.0,,Personal foul by J. Randle (drawn by T. Robinson),29,31
173,2,7:22.0,,T. Robinson misses free throw 1 of 2,29,31
174,2,7:22.0,,Offensive rebound by Team,29,31
175,2,7:22.0,M. World Peace enters the game for K. Bryant,,29,31
176,2,7:22.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,29,31
177,2,7:22.0,,T. Robinson makes free throw 2 of 2,29,32
178,2,7:14.0,Personal foul by R. Hollis-Jefferson (drawn by J. Clarkson),,29,32
179,2,7:14.0,,T. Young enters the game for T. Robinson,29,32
180,2,7:14.0,,W. Ellington enters the game for R. Hollis-Jefferson,29,32
181,2,7:06.0,M. World Peace misses 3-pt jump shot from 26 ft,,29,32
182,2,7:05.0,,Defensive rebound by S. Larkin,29,32
183,2,6:52.0,,T. Young misses 2-pt layup from 2 ft (block by J. Randle),29,32
184,2,6:50.0,Defensive rebound by Team,,29,32
185,2,6:32.0,Personal foul by W. Ellington (drawn by J. Randle),,29,32
186,2,6:32.0,J. Randle makes free throw 1 of 2,,30,32
187,2,6:32.0,J. Randle makes free throw 2 of 2,,31,32
188,2,6:17.0,,Turnover by S. Larkin (lost ball; steal by J. Clarkson),31,32
189,2,6:17.0,Personal foul by S. Larkin (drawn by J. Clarkson),,31,32
190,2,6:17.0,J. Clarkson misses free throw 1 of 2,,31,32
191,2,6:17.0,Offensive rebound by Team,,31,32
192,2,6:17.0,,J. Jack enters the game for S. Larkin,31,32
193,2,6:17.0,J. Clarkson makes free throw 2 of 2,,32,32
194,2,5:55.0,,J. Johnson misses 3-pt jump shot from 25 ft,32,32
195,2,5:54.0,Defensive rebound by M. World Peace,,32,32
196,2,5:42.0,J. Clarkson misses 3-pt jump shot from 26 ft,,32,32
197,2,5:41.0,,Defensive rebound by B. Lopez,32,32
198,2,5:33.0,,T. Young makes 2-pt jump shot from 6 ft,32,34
199,2,5:23.0,Offensive foul by T. Black (drawn by J. Jack),,32,34
200,2,5:23.0,Turnover by T. Black (offensive foul),,32,34
201,2,5:23.0,,Brooklyn full timeout,32,34
202,2,5:23.0,K. Bryant enters the game for M. World Peace,,32,34
203,2,5:13.0,,Turnover by J. Johnson (bad pass; steal by D. Russell),32,34
204,2,5:01.0,D. Russell misses 2-pt layup from 1 ft (block by B. Lopez),,32,34
205,2,5:00.0,Offensive rebound by D. Russell,,32,34
206,2,4:59.0,Shooting foul by B. Lopez (drawn by D. Russell),,32,34
207,2,4:59.0,,Technical foul by Team,32,34
208,2,4:59.0,K. Bryant misses technical free throw,,32,34
209,2,4:59.0,Offensive rebound by Team,,32,34
210,2,4:59.0,D. Russell makes free throw 1 of 2,,33,34
211,2,4:59.0,D. Russell makes free throw 2 of 2,,34,34
212,2,4:41.0,,B. Lopez makes 2-pt jump shot from 20 ft (assist by J. Johnson),34,36
213,2,4:28.0,K. Bryant misses 3-pt jump shot from 24 ft,,34,36
214,2,4:26.0,,Defensive rebound by W. Ellington,34,36
215,2,4:16.0,,Turnover by J. Jack (bad pass),34,36
216,2,4:01.0,D. Russell makes 2-pt jump shot from 18 ft,,36,36
217,2,3:42.0,,W. Ellington misses 2-pt jump shot from 18 ft,36,36
218,2,3:41.0,Defensive rebound by J. Randle,,36,36
219,2,3:31.0,T. Black makes 2-pt dunk at rim (assist by K. Bryant),,38,36
220,2,3:27.0,,Brooklyn full timeout,38,36
221,2,3:27.0,B. Bass enters the game for T. Black,,38,36
222,2,3:27.0,,B. Bogdanović enters the game for W. Ellington,38,36
223,2,3:12.0,,B. Lopez makes 2-pt layup from 2 ft (assist by T. Young),38,38
224,2,2:57.0,Shooting foul by J. Johnson (drawn by J. Randle),,38,38
225,2,2:57.0,LA Lakers full timeout,,38,38
226,2,2:57.0,J. Randle misses free throw 1 of 2,,38,38
227,2,2:57.0,Offensive rebound by Team,,38,38
228,2,2:57.0,J. Randle makes free throw 2 of 2,,39,38
229,2,2:43.0,,J. Jack makes 2-pt jump shot from 19 ft,39,40
230,2,2:27.0,Def 3 sec tech foul by B. Lopez,,39,40
231,2,2:27.0,K. Bryant makes technical free throw,,40,40
232,2,2:21.0,B. Bass makes 2-pt dunk at rim (assist by J. Clarkson),,42,40
233,2,2:06.0,,J. Jack makes 2-pt jump shot from 19 ft,42,42
234,2,1:48.0,K. Bryant makes 2-pt layup from 2 ft (assist by J. Randle),,44,42
235,2,1:34.0,,Def 3 sec tech foul by B. Bass,44,42
236,2,1:34.0,,J. Johnson makes technical free throw,44,43
237,2,1:17.0,,J. Johnson makes 2-pt jump shot from 14 ft,44,45
238,2,1:02.0,D. Russell makes 3-pt jump shot from 25 ft (assist by K. Bryant),,47,45
239,2,0:48.0,,J. Johnson makes 2-pt jump shot from 5 ft,47,47
240,2,0:41.0,D. Russell makes 3-pt jump shot from 25 ft,,50,47
241,2,0:31.0,,J. Jack misses 3-pt jump shot from 24 ft,50,47
242,2,0:30.0,Defensive rebound by B. Bass,,50,47
243,2,0:08.0,K. Bryant makes 2-pt jump shot from 13 ft,,52,47
244,2,0:03.0,,T. Young misses 3-pt jump shot from 23 ft,52,47
245,2,0:01.0,Defensive rebound by J. Randle,,52,47
246,3,11:38.0,J. Randle makes 2-pt jump shot from 7 ft,,54,47
247,3,11:21.0,,J. Jack misses 2-pt jump shot from 7 ft,54,47
248,3,11:20.0,Defensive rebound by R. Hibbert,,54,47
249,3,11:13.0,Turnover by K. Bryant (bad pass; steal by R. Hollis-Jefferson),,54,47
250,3,11:05.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by T. Young),54,50
251,3,10:53.0,D. Russell makes 2-pt jump shot from 16 ft,,56,50
252,3,10:35.0,,B. Lopez misses 2-pt jump shot from 14 ft,56,50
253,3,10:34.0,Defensive rebound by D. Russell,,56,50
254,3,10:22.0,Shooting foul by B. Lopez (drawn by J. Randle),,56,50
255,3,10:22.0,J. Randle misses free throw 1 of 2,,56,50
256,3,10:22.0,Offensive rebound by Team,,56,50
257,3,10:22.0,J. Randle makes free throw 2 of 2,,57,50
258,3,10:12.0,,J. Jack makes 2-pt jump shot from 18 ft,57,52
259,3,10:04.0,D. Russell misses 3-pt jump shot from 24 ft,,57,52
260,3,10:02.0,Offensive rebound by J. Clarkson,,57,52
261,3,9:51.0,J. Clarkson misses 3-pt jump shot from 24 ft,,57,52
262,3,9:49.0,,Defensive rebound by R. Hollis-Jefferson,57,52
263,3,9:32.0,,T. Young makes 2-pt dunk at rim (assist by J. Jack),57,54
264,3,9:15.0,D. Russell makes 2-pt layup from 1 ft (assist by R. Hibbert),,59,54
265,3,8:47.0,,T. Young misses 2-pt jump shot from 6 ft,59,54
266,3,8:45.0,Defensive rebound by R. Hibbert,,59,54
267,3,8:40.0,J. Clarkson makes 2-pt layup from 2 ft,,61,54
268,3,8:34.0,,Brooklyn full timeout,61,54
269,3,8:23.0,,T. Young misses 2-pt jump shot from 20 ft,61,54
270,3,8:21.0,Defensive rebound by J. Randle,,61,54
271,3,8:12.0,Turnover by J. Clarkson (discontinued dribble),,61,54
272,3,8:00.0,,B. Lopez makes 2-pt hook shot from 6 ft (assist by J. Jack),61,56
273,3,7:45.0,K. Bryant misses 2-pt jump shot from 17 ft,,61,56
274,3,7:44.0,,Defensive rebound by R. Hollis-Jefferson,61,56
275,3,7:32.0,,J. Jack misses 2-pt layup from 1 ft,61,56
276,3,7:31.0,,Offensive rebound by T. Young,61,56
277,3,7:30.0,,T. Young makes 2-pt hook shot from 2 ft,61,58
278,3,7:19.0,D. Russell makes 2-pt jump shot from 19 ft,,63,58
279,3,7:01.0,,J. Jack misses 3-pt jump shot from 23 ft,63,58
280,3,7:00.0,,Offensive rebound by J. Jack,63,58
281,3,6:56.0,,J. Johnson misses 3-pt jump shot from 24 ft,63,58
282,3,6:55.0,,Offensive rebound by R. Hollis-Jefferson,63,58
283,3,6:50.0,,J. Jack misses 3-pt jump shot from 24 ft,63,58
284,3,6:49.0,Defensive rebound by D. Russell,,63,58
285,3,6:37.0,J. Randle misses 2-pt jump shot from 11 ft,,63,58
286,3,6:36.0,,Defensive rebound by B. Lopez,63,58
287,3,6:31.0,,T. Young makes 2-pt layup from 1 ft (assist by J. Jack),63,60
288,3,6:08.0,J. Clarkson misses 2-pt layup from 1 ft,,63,60
289,3,6:07.0,,Defensive rebound by T. Young,63,60
290,3,5:53.0,,B. Lopez makes 2-pt hook shot from 1 ft (assist by J. Jack),63,62
291,3,5:36.0,J. Clarkson makes 2-pt layup from 1 ft,,65,62
292,3,5:36.0,Shooting foul by J. Jack (drawn by J. Clarkson),,65,62
293,3,5:36.0,L. Williams enters the game for D. Russell,,65,62
294,3,5:36.0,J. Clarkson makes free throw 1 of 1,,66,62
295,3,5:27.0,,J. Jack makes 2-pt jump shot from 17 ft,66,64
296,3,5:13.0,J. Clarkson misses 3-pt jump shot from 26 ft,,66,64
297,3,5:12.0,,Defensive rebound by R. Hollis-Jefferson,66,64
298,3,5:05.0,,T. Young makes 2-pt layup from 2 ft (assist by J. Jack),66,66
299,3,4:59.0,LA Lakers full timeout,,66,66
300,3,4:59.0,M. World Peace enters the game for K. Bryant,,66,66
301,3,4:47.0,M. World Peace makes 3-pt jump shot from 22 ft (assist by J. Clarkson),,69,66
302,3,4:20.0,,B. Lopez misses 2-pt jump shot from 16 ft,69,66
303,3,4:19.0,,Offensive rebound by T. Young,69,66
304,3,4:13.0,,J. Johnson misses 2-pt jump shot from 8 ft,69,66
305,3,4:12.0,,Offensive rebound by R. Hollis-Jefferson,69,66
306,3,4:07.0,,J. Jack misses 2-pt jump shot from 11 ft,69,66
307,3,4:05.0,Defensive rebound by R. Hibbert,,69,66
308,3,4:05.0,,Technical foul by J. Jack,69,66
309,3,4:05.0,L. Williams makes technical free throw,,70,66
310,3,3:54.0,Personal foul by R. Hollis-Jefferson,,70,66
311,3,3:49.0,Personal foul by T. Young (drawn by J. Clarkson),,70,66
312,3,3:49.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,70,66
313,3,3:49.0,,A. Bargnani enters the game for B. Lopez,70,66
314,3,3:36.0,Turnover by J. Randle (traveling),,70,66
315,3,3:25.0,,T. Young makes 2-pt jump shot from 6 ft (assist by J. Jack),70,68
316,3,3:13.0,L. Williams misses 3-pt jump shot from 22 ft,,70,68
317,3,3:11.0,,Defensive rebound by J. Jack,70,68
318,3,2:58.0,,J. Johnson makes 2-pt jump shot from 17 ft,70,70
319,3,2:43.0,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Williams),,72,70
320,3,2:43.0,Shooting foul by A. Bargnani (drawn by J. Clarkson),,72,70
321,3,2:43.0,L. Nance enters the game for J. Randle,,72,70
322,3,2:43.0,J. Clarkson makes free throw 1 of 1,,73,70
323,3,2:20.0,,T. Young misses 3-pt jump shot from 24 ft,73,70
324,3,2:19.0,Defensive rebound by R. Hibbert,,73,70
325,3,2:12.0,R. Hibbert makes 2-pt dunk at rim (assist by J. Clarkson),,75,70
326,3,2:02.0,,Personal foul by J. Clarkson (drawn by J. Jack),75,70
327,3,2:02.0,T. Black enters the game for R. Hibbert,,75,70
328,3,2:02.0,N. Young enters the game for J. Clarkson,,75,70
329,3,2:02.0,,T. Robinson enters the game for T. Young,75,70
330,3,1:50.0,,T. Robinson misses 2-pt jump shot from 6 ft,75,70
331,3,1:49.0,Defensive rebound by L. Nance,,75,70
332,3,1:31.0,M. World Peace misses 3-pt jump shot from 23 ft,,75,70
333,3,1:30.0,,Defensive rebound by J. Jack,75,70
334,3,1:22.0,,T. Robinson makes 2-pt layup from 2 ft (assist by J. Jack),75,72
335,3,1:06.0,N. Young misses 2-pt jump shot from 18 ft,,75,72
336,3,1:04.0,,Defensive rebound by T. Robinson,75,72
337,3,0:54.0,,J. Jack misses 2-pt jump shot from 9 ft,75,72
338,3,0:53.0,Defensive rebound by T. Black,,75,72
339,3,0:41.0,L. Williams makes 2-pt jump shot from 9 ft,,77,72
340,3,0:21.0,,J. Jack misses 3-pt jump shot from 23 ft (block by M. World Peace),77,72
341,3,0:20.0,,Offensive rebound by Team,77,72
342,3,0:20.0,,W. Ellington enters the game for J. Johnson,77,72
343,3,0:17.0,,J. Jack misses 2-pt jump shot from 13 ft,77,72
344,3,0:15.0,Defensive rebound by M. World Peace,,77,72
345,3,0:13.0,Personal foul by J. Jack (drawn by L. Nance),,77,72
346,3,0:13.0,L. Nance misses free throw 1 of 2,,77,72
347,3,0:13.0,Offensive rebound by Team,,77,72
348,3,0:13.0,,S. Larkin enters the game for J. Jack,77,72
349,3,0:13.0,L. Nance makes free throw 2 of 2,,78,72
350,3,0:05.0,,Personal foul by L. Williams,78,72
351,3,0:03.0,,W. Ellington misses 2-pt jump shot from 17 ft,78,72
352,3,0:02.0,Defensive rebound by Team,,78,72
353,3,0:02.0,,Loose ball foul by T. Robinson (drawn by T. Black),78,72
354,3,0:02.0,T. Black misses free throw 1 of 2,,78,72
355,3,0:02.0,Offensive rebound by Team,,78,72
356,3,0:02.0,T. Black makes free throw 2 of 2,,79,72
357,4,11:38.0,,B. Lopez misses 2-pt jump shot from 20 ft,79,72
358,4,11:37.0,Defensive rebound by L. Williams,,79,72
359,4,11:27.0,L. Williams misses 2-pt jump shot from 17 ft,,79,72
360,4,11:25.0,,Defensive rebound by T. Robinson,79,72
361,4,11:19.0,,Personal foul by K. Bryant (drawn by W. Ellington),79,72
362,4,11:11.0,,Shooting foul by T. Black (drawn by B. Lopez),79,72
363,4,11:11.0,,B. Lopez makes free throw 1 of 2,79,73
364,4,11:11.0,,B. Lopez makes free throw 2 of 2,79,74
365,4,10:58.0,L. Nance makes 2-pt jump shot from 16 ft (assist by K. Bryant),,81,74
366,4,10:39.0,,S. Larkin misses 2-pt jump shot from 21 ft,81,74
367,4,10:38.0,Defensive rebound by K. Bryant,,81,74
368,4,10:31.0,K. Bryant misses 3-pt jump shot from 24 ft,,81,74
369,4,10:30.0,,Defensive rebound by B. Bogdanović,81,74
370,4,10:25.0,,Turnover by B. Bogdanović (offensive foul),81,74
371,4,10:25.0,,Offensive foul by B. Bogdanović (drawn by T. Black),81,74
372,4,10:06.0,K. Bryant makes 2-pt layup from 3 ft,,83,74
373,4,9:54.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by B. Lopez),83,77
374,4,9:42.0,L. Williams misses 3-pt jump shot from 23 ft,,83,77
375,4,9:41.0,,Defensive rebound by T. Robinson,83,77
376,4,9:40.0,,Personal foul by K. Bryant (drawn by T. Robinson),83,77
377,4,9:30.0,,S. Larkin misses 3-pt jump shot from 24 ft,83,77
378,4,9:29.0,Defensive rebound by T. Black,,83,77
379,4,9:11.0,N. Young misses 3-pt jump shot from 24 ft,,83,77
380,4,9:10.0,,Defensive rebound by Team,83,77
381,4,8:58.0,,Shooting foul by T. Black (drawn by B. Lopez),83,77
382,4,8:58.0,Official timeout,,83,77
383,4,8:58.0,R. Hibbert enters the game for T. Black,,83,77
384,4,8:58.0,,A. Bargnani enters the game for T. Robinson,83,77
385,4,8:58.0,,R. Hollis-Jefferson enters the game for W. Ellington,83,77
386,4,8:58.0,,B. Lopez makes free throw 1 of 2,83,78
387,4,8:58.0,,B. Lopez makes free throw 2 of 2,83,79
388,4,8:41.0,Shooting foul by A. Bargnani (drawn by L. Nance),,83,79
389,4,8:41.0,L. Nance misses free throw 1 of 2,,83,79
390,4,8:41.0,Offensive rebound by Team,,83,79
