,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
55,1,4:48.0,,Shooting foul by I. Mahinmi (drawn by D. Wade),16,7
56,1,4:48.0,,D. Wade misses free throw 1 of 2,16,7
57,1,4:48.0,,Offensive rebound by Team,16,7
58,1,4:48.0,J. Hill enters the game for I. Mahinmi,,16,7
59,1,4:48.0,,D. Wade makes free throw 2 of 2,16,8
60,1,4:22.0,M. Turner makes 2-pt jump shot from 14 ft,,18,8
61,1,4:12.0,,L. Deng misses 3-pt jump shot from 24 ft,18,8
62,1,4:11.0,Defensive rebound by M. Turner,,18,8
63,1,4:02.0,M. Ellis misses 2-pt jump shot from 20 ft,,18,8
64,1,4:01.0,,Defensive rebound by J. Winslow,18,8
65,1,3:49.0,,L. Deng misses 2-pt jump shot from 6 ft,18,8
66,1,3:48.0,Defensive rebound by J. Hill,,18,8
67,1,3:43.0,Turnover by G. Hill (bad pass; steal by D. Wade),,18,8
68,1,3:34.0,,B. Udrih enters the game for G. Dragić,18,8
69,1,3:34.0,,G. Green enters the game for D. Wade,18,8
70,1,3:34.0,,J. McRoberts enters the game for L. Deng,18,8
71,1,3:23.0,,G. Green misses 3-pt jump shot from 23 ft,18,8
72,1,3:22.0,Defensive rebound by G. Hill,,18,8
73,1,3:13.0,P. George misses 2-pt layup from 1 ft,,18,8
74,1,3:12.0,Offensive rebound by M. Turner,,18,8
75,1,3:11.0,M. Turner makes 2-pt layup from 1 ft,,20,8
76,1,2:57.0,,Personal foul by J. Hill (drawn by G. Green),20,8
77,1,2:57.0,Indiana full timeout,,20,8
78,1,2:57.0,J. Young enters the game for M. Ellis,,20,8
79,1,2:57.0,S. Hill enters the game for G. Hill,,20,8
80,1,2:43.0,,Shooting foul by M. Turner (drawn by J. McRoberts),20,8
81,1,2:43.0,,J. McRoberts misses free throw 1 of 3,20,8
82,1,2:43.0,,Offensive rebound by Team,20,8
83,1,2:43.0,,J. McRoberts misses free throw 2 of 3,20,8
84,1,2:43.0,,Offensive rebound by Team,20,8
85,1,2:43.0,L. Allen enters the game for M. Turner,,20,8
86,1,2:43.0,,J. McRoberts makes free throw 3 of 3,20,9
87,1,2:26.0,J. Hill misses 2-pt layup from 1 ft,,20,9
88,1,2:25.0,,Defensive rebound by J. Winslow,20,9
89,1,2:17.0,,H. Whiteside misses 2-pt jump shot from 5 ft,20,9
90,1,2:16.0,,Offensive rebound by H. Whiteside,20,9
91,1,2:16.0,,Shooting foul by L. Allen (drawn by H. Whiteside),20,9
92,1,2:16.0,,H. Whiteside makes free throw 1 of 2,20,10
93,1,2:16.0,,H. Whiteside makes free throw 2 of 2,20,11
94,1,2:07.0,Personal block foul by B. Udrih (drawn by P. George),,20,11
95,1,2:00.0,J. Young makes 2-pt jump shot from 19 ft (assist by J. Hill),,22,11
96,1,1:43.0,,J. Winslow misses 2-pt layup from 1 ft,22,11
97,1,1:42.0,Defensive rebound by P. George,,22,11
98,1,1:26.0,Personal foul by J. McRoberts (drawn by P. George),,22,11
99,1,1:15.0,J. Hill misses 2-pt jump shot from 1 ft (block by G. Green),,22,11
100,1,1:14.0,Offensive rebound by Team,,22,11
101,1,1:09.0,J. Young makes 2-pt jump shot from 9 ft (assist by S. Hill),,24,11
102,1,0:52.0,,H. Whiteside makes 2-pt jump shot from 15 ft (assist by G. Green),24,13
103,1,0:29.0,J. Hill misses 2-pt hook shot from 8 ft,,24,13
104,1,0:28.0,,Defensive rebound by J. McRoberts,24,13
105,1,0:18.0,,Turnover by J. McRoberts (bad pass; steal by P. George),24,13
106,1,0:18.0,Personal foul by J. Winslow (drawn by P. George),,24,13
107,1,0:18.0,P. George misses free throw 1 of 2,,24,13
108,1,0:18.0,Offensive rebound by Team,,24,13
109,1,0:18.0,,G. Dragić enters the game for B. Udrih,24,13
110,1,0:18.0,P. George makes free throw 2 of 2,,25,13
111,1,0:00.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),25,15
112,2,11:38.0,L. Allen makes 2-pt jump shot from 21 ft (assist by J. Young),,27,15
113,2,11:19.0,,Shooting foul by J. Hill (drawn by G. Dragić),27,15
114,2,11:19.0,,G. Dragić misses free throw 1 of 2,27,15
115,2,11:19.0,,Offensive rebound by Team,27,15
116,2,11:19.0,,G. Dragić makes free throw 2 of 2,27,16
117,2,11:07.0,C. Budinger misses 2-pt jump shot from 18 ft,,27,16
118,2,11:06.0,,Defensive rebound by H. Whiteside,27,16
119,2,10:54.0,,G. Green misses 3-pt jump shot from 23 ft,27,16
120,2,10:53.0,Defensive rebound by J. Young,,27,16
121,2,10:40.0,J. Hill makes 2-pt jump shot from 14 ft,,29,16
122,2,10:17.0,,H. Whiteside makes 2-pt hook shot from 6 ft,29,18
123,2,10:04.0,J. Young makes 2-pt jump shot from 16 ft,,31,18
124,2,9:54.0,,Personal foul by L. Allen (drawn by H. Whiteside),31,18
125,2,9:44.0,,J. Winslow misses 2-pt layup from 2 ft,31,18
126,2,9:43.0,Defensive rebound by S. Hill,,31,18
127,2,9:33.0,J. Hill misses 2-pt jump shot from 11 ft,,31,18
128,2,9:32.0,,Defensive rebound by H. Whiteside,31,18
129,2,9:26.0,,G. Dragić makes 2-pt layup from 1 ft,31,20
130,2,9:11.0,J. Young misses 2-pt layup from 1 ft,,31,20
131,2,9:10.0,,Defensive rebound by G. Dragić,31,20
132,2,8:47.0,,J. McRoberts misses 3-pt jump shot from 26 ft,31,20
133,2,8:46.0,Defensive rebound by S. Hill,,31,20
134,2,8:42.0,Shooting foul by G. Dragić (drawn by J. Hill),,31,20
135,2,8:42.0,Official timeout,,31,20
136,2,8:42.0,,J. Richardson enters the game for G. Green,31,20
137,2,8:42.0,J. Hill misses free throw 1 of 2,,31,20
138,2,8:42.0,Offensive rebound by Team,,31,20
139,2,8:42.0,J. Hill misses free throw 2 of 2,,31,20
140,2,8:41.0,,Defensive rebound by H. Whiteside,31,20
141,2,8:29.0,,J. McRoberts misses 2-pt jump shot from 17 ft,31,20
142,2,8:28.0,,Offensive rebound by Team,31,20
143,2,8:20.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. McRoberts),31,22
144,2,7:57.0,Turnover by S. Hill (lost ball),,31,22
145,2,7:41.0,,Turnover by G. Dragić (bad pass; steal by C. Budinger),31,22
146,2,7:35.0,J. Young makes 2-pt jump shot from 5 ft,,33,22
147,2,7:18.0,,G. Dragić misses 2-pt jump shot from 7 ft,33,22
148,2,7:17.0,,Offensive rebound by G. Dragić,33,22
149,2,7:02.0,,J. McRoberts makes 3-pt jump shot from 25 ft (assist by G. Dragić),33,25
150,2,6:45.0,J. Young makes 2-pt jump shot from 9 ft,,35,25
151,2,6:35.0,,Shooting foul by S. Hill (drawn by J. Winslow),35,25
152,2,6:35.0,,J. Winslow makes free throw 1 of 2,35,26
153,2,6:35.0,I. Mahinmi enters the game for S. Hill,,35,26
154,2,6:35.0,M. Ellis enters the game for J. Young,,35,26
155,2,6:35.0,G. Hill enters the game for J. Hill,,35,26
156,2,6:35.0,,J. Winslow misses free throw 2 of 2,35,26
157,2,6:33.0,Defensive rebound by L. Allen,,35,26
158,2,6:21.0,C. Budinger makes 3-pt jump shot from 25 ft (assist by I. Mahinmi),,38,26
159,2,6:21.0,,Miami full timeout,38,26
160,2,6:21.0,,D. Wade enters the game for J. McRoberts,38,26
161,2,6:21.0,,L. Deng enters the game for J. Richardson,38,26
162,2,6:05.0,,D. Wade misses 2-pt jump shot from 14 ft,38,26
163,2,6:04.0,,Offensive rebound by J. Winslow,38,26
164,2,5:59.0,,L. Deng makes 2-pt jump shot from 19 ft (assist by J. Winslow),38,28
165,2,5:42.0,Turnover by C. Budinger (bad pass; steal by J. Winslow),,38,28
166,2,5:38.0,,J. Winslow makes 2-pt jump shot from 4 ft,38,30
167,2,5:38.0,Indiana full timeout,,38,30
168,2,5:38.0,P. George enters the game for L. Allen,,38,30
169,2,5:38.0,M. Turner enters the game for C. Budinger,,38,30
170,2,5:38.0,,B. Udrih enters the game for G. Dragić,38,30
171,2,5:20.0,I. Mahinmi misses 2-pt jump shot from 5 ft,,38,30
172,2,5:19.0,,Defensive rebound by H. Whiteside,38,30
173,2,5:05.0,,H. Whiteside misses 2-pt jump shot from 11 ft,38,30
174,2,5:04.0,Defensive rebound by M. Ellis,,38,30
175,2,4:59.0,Turnover by I. Mahinmi (bad pass),,38,30
176,2,4:48.0,,D. Wade misses 2-pt jump shot from 16 ft,38,30
177,2,4:47.0,Defensive rebound by P. George,,38,30
178,2,4:35.0,M. Ellis misses 2-pt jump shot from 20 ft,,38,30
179,2,4:34.0,,Defensive rebound by H. Whiteside,38,30
180,2,4:21.0,,L. Deng misses 3-pt jump shot from 23 ft,38,30
181,2,4:20.0,Defensive rebound by M. Ellis,,38,30
182,2,4:10.0,M. Turner makes 2-pt jump shot from 6 ft (assist by P. George),,40,30
183,2,3:45.0,,H. Whiteside misses 2-pt jump shot from 11 ft,40,30
184,2,3:44.0,,Offensive rebound by L. Deng,40,30
185,2,3:43.0,,L. Deng misses 2-pt jump shot from 3 ft (block by M. Turner),40,30
186,2,3:42.0,Defensive rebound by G. Hill,,40,30
187,2,3:32.0,Shooting foul by H. Whiteside (drawn by I. Mahinmi),,40,30
188,2,3:32.0,I. Mahinmi makes free throw 1 of 2,,41,30
189,2,3:32.0,I. Mahinmi makes free throw 2 of 2,,42,30
190,2,3:20.0,,Turnover by D. Wade (bad pass; steal by P. George),42,30
191,2,3:16.0,P. George makes 2-pt layup from 1 ft,,44,30
192,2,2:59.0,,Personal foul by I. Mahinmi (drawn by H. Whiteside),44,30
193,2,2:59.0,J. Hill enters the game for I. Mahinmi,,44,30
194,2,2:52.0,,J. Winslow misses 2-pt layup from 2 ft (block by J. Hill),44,30
195,2,2:51.0,,Offensive rebound by Team,44,30
196,2,2:50.0,,Offensive foul by L. Deng (drawn by P. George),44,30
197,2,2:50.0,,Turnover by L. Deng (offensive foul),44,30
198,2,2:41.0,M. Ellis misses 2-pt jump shot from 19 ft,,44,30
199,2,2:40.0,,Defensive rebound by Team,44,30
200,2,2:40.0,,G. Dragić enters the game for B. Udrih,44,30
201,2,2:26.0,,D. Wade misses 2-pt jump shot from 11 ft,44,30
202,2,2:23.0,,Offensive rebound by H. Whiteside,44,30
203,2,2:20.0,,H. Whiteside misses 2-pt layup at rim,44,30
204,2,2:19.0,,Offensive rebound by H. Whiteside,44,30
205,2,2:16.0,,H. Whiteside makes 2-pt layup from 1 ft,44,32
206,2,2:15.0,Turnover by J. Hill (bad pass; steal by J. Winslow),,44,32
207,2,2:14.0,,D. Wade misses 2-pt jump shot from 9 ft,44,32
208,2,2:13.0,,Offensive rebound by H. Whiteside,44,32
209,2,2:12.0,,H. Whiteside makes 2-pt jump shot from 9 ft,44,34
210,2,2:11.0,Indiana full timeout,,44,34
211,2,2:00.0,Personal foul by L. Deng (drawn by J. Hill),,44,34
212,2,1:46.0,M. Ellis misses 3-pt jump shot from 26 ft,,44,34
213,2,1:45.0,,Defensive rebound by H. Whiteside,44,34
214,2,1:31.0,,G. Dragić makes 3-pt jump shot from 24 ft,44,37
215,2,1:08.0,P. George misses 2-pt jump shot from 13 ft,,44,37
216,2,1:07.0,,Defensive rebound by D. Wade,44,37
217,2,1:01.0,,L. Deng misses 2-pt layup from 1 ft (block by M. Ellis),44,37
218,2,1:00.0,,Offensive rebound by G. Dragić,44,37
219,2,0:58.0,,J. Winslow makes 2-pt layup from 1 ft (assist by D. Wade),44,39
220,2,0:43.0,Turnover by G. Hill (bad pass; steal by J. Winslow),,44,39
221,2,0:40.0,,J. McRoberts enters the game for L. Deng,44,39
222,2,0:40.0,L. Allen enters the game for M. Turner,,44,39
223,2,0:27.0,,G. Dragić misses 2-pt jump shot from 7 ft,44,39
224,2,0:26.0,Defensive rebound by L. Allen,,44,39
225,2,0:09.0,Turnover by P. George (bad pass; steal by J. McRoberts),,44,39
226,2,0:03.0,,G. Dragić makes 2-pt layup from 1 ft (assist by D. Wade),44,41
227,2,0:00.0,M. Ellis misses 3-pt jump shot from 30 ft,,44,41
228,2,0:00.0,Offensive rebound by Team,,44,41
229,3,11:45.0,M. Ellis misses 2-pt jump shot from 20 ft,,44,41
230,3,11:44.0,,Defensive rebound by G. Dragić,44,41
231,3,11:27.0,,D. Wade misses 2-pt layup from 3 ft,44,41
232,3,11:26.0,Defensive rebound by P. George,,44,41
233,3,11:10.0,I. Mahinmi misses 2-pt layup from 1 ft,,44,41
234,3,11:09.0,,Defensive rebound by A. Stoudemire,44,41
235,3,10:58.0,,A. Stoudemire misses 2-pt layup from 2 ft (block by M. Turner),44,41
236,3,10:57.0,,Offensive rebound by A. Stoudemire,44,41
237,3,10:53.0,,G. Dragić makes 2-pt jump shot from 16 ft (assist by A. Stoudemire),44,43
238,3,10:38.0,M. Turner misses 2-pt jump shot from 13 ft,,44,43
239,3,10:37.0,,Defensive rebound by J. Winslow,44,43
240,3,10:24.0,,D. Wade misses 2-pt jump shot from 4 ft,44,43
241,3,10:23.0,Defensive rebound by P. George,,44,43
242,3,10:17.0,M. Ellis makes 2-pt layup from 1 ft,,46,43
243,3,9:50.0,,Turnover by Team (shot clock),46,43
244,3,9:33.0,G. Hill misses 2-pt jump shot from 15 ft,,46,43
245,3,9:32.0,,Defensive rebound by L. Deng,46,43
246,3,9:27.0,,Shooting foul by M. Turner (drawn by L. Deng),46,43
247,3,9:27.0,,L. Deng makes free throw 1 of 2,46,44
248,3,9:27.0,,L. Deng makes free throw 2 of 2,46,45
249,3,9:10.0,P. George makes 2-pt jump shot from 21 ft (assist by M. Turner),,48,45
250,3,8:54.0,,A. Stoudemire makes 2-pt layup from 1 ft (assist by G. Dragić),48,47
251,3,8:44.0,Shooting foul by D. Wade (drawn by P. George),,48,47
252,3,8:44.0,P. George makes free throw 1 of 2,,49,47
253,3,8:44.0,P. George makes free throw 2 of 2,,50,47
254,3,8:36.0,,D. Wade misses 2-pt jump shot from 5 ft,50,47
255,3,8:35.0,,Offensive rebound by L. Deng,50,47
256,3,8:34.0,,L. Deng makes 2-pt layup from 1 ft,50,49
257,3,8:26.0,Shooting foul by A. Stoudemire (drawn by I. Mahinmi),,50,49
258,3,8:26.0,I. Mahinmi makes free throw 1 of 2,,51,49
259,3,8:26.0,I. Mahinmi misses free throw 2 of 2,,51,49
260,3,8:25.0,,Defensive rebound by L. Deng,51,49
261,3,8:09.0,,G. Dragić misses 3-pt jump shot from 24 ft,51,49
262,3,8:08.0,Defensive rebound by P. George,,51,49
263,3,8:04.0,Personal foul by G. Dragić (drawn by M. Turner),,51,49
264,3,7:54.0,M. Turner misses 2-pt jump shot from 12 ft,,51,49
265,3,7:53.0,,Defensive rebound by L. Deng,51,49
266,3,7:43.0,,A. Stoudemire makes 2-pt layup from 1 ft (assist by J. Winslow),51,51
267,3,7:30.0,M. Turner makes 2-pt hook shot from 8 ft (assist by P. George),,53,51
268,3,7:20.0,,G. Dragić misses 2-pt layup from 2 ft,53,51
269,3,7:19.0,Defensive rebound by Team,,53,51
270,3,7:08.0,Turnover by P. George (bad pass),,53,51
271,3,6:53.0,,G. Dragić misses 2-pt jump shot from 17 ft,53,51
272,3,6:52.0,,Offensive rebound by L. Deng,53,51
273,3,6:51.0,,L. Deng misses 2-pt layup from 1 ft,53,51
274,3,6:50.0,,Offensive rebound by J. Winslow,53,51
275,3,6:42.0,,D. Wade misses 2-pt jump shot from 6 ft,53,51
276,3,6:41.0,,Offensive rebound by L. Deng,53,51
277,3,6:40.0,,L. Deng makes 2-pt layup from 2 ft,53,53
278,3,6:40.0,,Shooting foul by M. Turner (drawn by L. Deng),53,53
279,3,6:40.0,L. Allen enters the game for M. Turner,,53,53
280,3,6:40.0,,J. McRoberts enters the game for D. Wade,53,53
281,3,6:40.0,,L. Deng makes free throw 1 of 1,53,54
282,3,6:31.0,Personal foul by J. Winslow (drawn by P. George),,53,54
283,3,6:28.0,Turnover by G. Hill (bad pass; steal by J. Winslow),,53,54
284,3,6:22.0,,L. Deng makes 2-pt layup from 1 ft (assist by G. Dragić),53,56
285,3,6:22.0,Indiana full timeout,,53,56
286,3,6:04.0,P. George makes 2-pt layup from 2 ft,,55,56
287,3,6:04.0,Shooting foul by L. Deng (drawn by P. George),,55,56
288,3,6:04.0,P. George makes free throw 1 of 1,,56,56
289,3,5:43.0,,L. Deng misses 2-pt jump shot from 7 ft,56,56
290,3,5:42.0,,Offensive rebound by Team,56,56
291,3,5:42.0,,H. Whiteside enters the game for A. Stoudemire,56,56
292,3,5:34.0,,Shooting foul by L. Allen (drawn by G. Dragić),56,56
293,3,5:34.0,,G. Dragić makes free throw 1 of 2,56,57
294,3,5:34.0,,G. Dragić misses free throw 2 of 2,56,57
295,3,5:33.0,Defensive rebound by P. George,,56,57
296,3,5:14.0,P. George misses 2-pt jump shot from 17 ft,,56,57
297,3,5:13.0,,Defensive rebound by J. McRoberts,56,57
298,3,4:50.0,,L. Deng misses 3-pt jump shot from 23 ft,56,57
299,3,4:49.0,,Offensive rebound by G. Dragić,56,57
300,3,4:44.0,,H. Whiteside misses 2-pt layup from 2 ft,56,57
301,3,4:43.0,Defensive rebound by Team,,56,57
302,3,4:43.0,,Loose ball foul by J. Winslow (drawn by I. Mahinmi),56,57
303,3,4:43.0,I. Mahinmi makes free throw 1 of 2,,57,57
304,3,4:43.0,I. Mahinmi misses free throw 2 of 2,,57,57
305,3,4:42.0,,Defensive rebound by L. Deng,57,57
306,3,4:19.0,,J. McRoberts makes 2-pt layup from 2 ft,57,59
307,3,4:07.0,G. Hill misses 2-pt jump shot from 19 ft,,57,59
308,3,4:06.0,,Defensive rebound by H. Whiteside,57,59
309,3,4:00.0,,L. Deng misses 2-pt jump shot from 3 ft (block by I. Mahinmi),57,59
310,3,3:59.0,,Offensive rebound by L. Deng,57,59
311,3,3:55.0,,H. Whiteside makes 2-pt jump shot from 2 ft,57,61
312,3,3:41.0,Shooting foul by H. Whiteside (drawn by M. Ellis),,57,61
313,3,3:41.0,M. Ellis makes free throw 1 of 2,,58,61
314,3,3:41.0,J. Young enters the game for G. Hill,,58,61
315,3,3:41.0,M. Ellis makes free throw 2 of 2,,59,61
316,3,3:38.0,,Personal foul by P. George (drawn by L. Deng),59,61
317,3,3:38.0,J. Hill enters the game for I. Mahinmi,,59,61
318,3,3:38.0,S. Hill enters the game for M. Ellis,,59,61
319,3,3:18.0,,J. McRoberts makes 2-pt jump shot from 5 ft,59,63
320,3,2:57.0,P. George misses 3-pt jump shot from 23 ft,,59,63
321,3,2:56.0,Offensive rebound by Team,,59,63
322,3,2:56.0,,Miami full timeout,59,63
323,3,2:44.0,J. Young misses 2-pt jump shot from 13 ft,,59,63
324,3,2:43.0,,Defensive rebound by L. Deng,59,63
325,3,2:30.0,,H. Whiteside makes 2-pt hook shot from 4 ft (assist by J. McRoberts),59,65
326,3,2:17.0,P. George makes 2-pt jump shot from 15 ft (assist by J. Young),,61,65
327,3,2:17.0,Shooting foul by J. Winslow (drawn by P. George),,61,65
328,3,2:17.0,,D. Wade enters the game for G. Dragić,61,65
329,3,2:17.0,,J. Richardson enters the game for J. Winslow,61,65
330,3,2:17.0,P. George makes free throw 1 of 1,,62,65
331,3,1:56.0,,D. Wade misses 2-pt jump shot from 17 ft,62,65
332,3,1:55.0,Defensive rebound by J. Hill,,62,65
333,3,1:39.0,L. Allen makes 2-pt jump shot from 8 ft (assist by J. Young),,64,65
334,3,1:19.0,,Shooting foul by P. George (drawn by L. Deng),64,65
335,3,1:19.0,,L. Deng misses free throw 1 of 2,64,65
336,3,1:19.0,,Offensive rebound by Team,64,65
337,3,1:19.0,,L. Deng misses free throw 2 of 2,64,65
338,3,1:19.0,,Offensive rebound by Team,64,65
339,3,1:18.0,Loose ball foul by S. Hill (drawn by H. Whiteside),,64,65
340,3,1:18.0,,H. Whiteside misses free throw 1 of 2,64,65
341,3,1:18.0,,Offensive rebound by Team,64,65
342,3,1:18.0,,H. Whiteside makes free throw 2 of 2,64,66
343,3,1:05.0,S. Hill misses 2-pt layup from 2 ft (block by H. Whiteside),,64,66
344,3,1:04.0,Offensive rebound by S. Hill,,64,66
345,3,1:03.0,S. Hill misses 2-pt jump shot from 3 ft (block by H. Whiteside),,64,66
346,3,1:03.0,,Defensive rebound by J. McRoberts,64,66
347,3,0:58.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. McRoberts),64,68
348,3,0:52.0,P. George makes 3-pt jump shot from 25 ft,,67,68
349,3,0:36.0,,D. Wade misses 2-pt jump shot from 17 ft,67,68
350,3,0:32.0,Defensive rebound by L. Allen,,67,68
351,3,0:31.0,Personal foul by L. Deng (drawn by L. Allen),,67,68
352,3,0:31.0,L. Allen makes free throw 1 of 2,,68,68
353,3,0:31.0,,G. Green enters the game for L. Deng,68,68
354,3,0:31.0,,G. Dragić enters the game for J. Richardson,68,68
355,3,0:31.0,L. Allen makes free throw 2 of 2,,69,68
356,3,0:21.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),69,70
357,3,0:02.0,J. Young misses 2-pt jump shot from 18 ft,,69,70
358,3,0:01.0,,Defensive rebound by J. McRoberts,69,70
359,4,11:46.0,,D. Wade misses 2-pt jump shot from 12 ft,69,70
360,4,11:45.0,,Offensive rebound by H. Whiteside,69,70
361,4,11:37.0,,Turnover by D. Wade (lost ball),69,70
362,4,11:22.0,M. Ellis misses 3-pt jump shot from 25 ft,,69,70
363,4,11:21.0,,Defensive rebound by J. Richardson,69,70
364,4,11:05.0,,H. Whiteside misses 2-pt jump shot from 17 ft,69,70
365,4,11:04.0,Defensive rebound by L. Allen,,69,70
366,4,10:46.0,J. Hill makes 2-pt hook shot from 7 ft,,71,70
367,4,10:29.0,,J. McRoberts makes 2-pt jump shot from 5 ft (assist by H. Whiteside),71,72
368,4,10:11.0,J. Hill makes 2-pt hook shot from 7 ft,,73,72
369,4,9:55.0,,J. Richardson misses 2-pt layup from 2 ft,73,72
370,4,9:54.0,Defensive rebound by L. Allen,,73,72
371,4,9:48.0,M. Ellis misses 2-pt layup from 2 ft,,73,72
372,4,9:47.0,,Defensive rebound by J. McRoberts,73,72
373,4,9:30.0,,H. Whiteside misses 2-pt jump shot from 9 ft,73,72
374,4,9:29.0,Defensive rebound by J. Young,,73,72
375,4,9:16.0,Turnover by J. Young (bad pass; steal by J. McRoberts),,73,72
376,4,9:13.0,,Shooting foul by J. Hill (drawn by D. Wade),73,72
377,4,9:13.0,,D. Wade makes free throw 1 of 2,73,73
378,4,9:13.0,,D. Wade makes free throw 2 of 2,73,74
379,4,8:59.0,J. Hill misses 2-pt jump shot from 14 ft,,73,74
380,4,8:58.0,,Defensive rebound by J. McRoberts,73,74
381,4,8:47.0,,Turnover by J. McRoberts (bad pass; steal by S. Hill),73,74
382,4,8:45.0,Personal foul by J. McRoberts (drawn by S. Hill),,73,74
383,4,8:45.0,Official timeout,,73,74
384,4,8:32.0,J. Hill misses 2-pt jump shot from 14 ft,,73,74
385,4,8:31.0,,Defensive rebound by H. Whiteside,73,74
386,4,8:04.0,,H. Whiteside misses 2-pt jump shot from 15 ft,73,74
387,4,8:03.0,Defensive rebound by J. Hill,,73,74
388,4,7:54.0,Turnover by L. Allen (lost ball; steal by J. Richardson),,73,74
389,4,7:48.0,,J. McRoberts misses 3-pt jump shot from 24 ft,73,74
390,4,7:47.0,,Offensive rebound by Team,73,74
391,4,7:47.0,Loose ball foul by J. Hill (drawn by H. Whiteside),,73,74
392,4,7:47.0,,G. Dragić enters the game for J. Richardson,73,74
393,4,7:36.0,,J. McRoberts misses 2-pt layup from 1 ft,73,74
394,4,7:35.0,Defensive rebound by Team,,73,74
395,4,7:35.0,,Loose ball foul by J. McRoberts (drawn by J. Hill),73,74
