,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
100,1,1:06.0,,Loose ball foul by T. Hansbrough (drawn by L. Galloway),21,18
101,1,1:06.0,L. Galloway misses free throw 1 of 2,,21,18
102,1,1:06.0,Offensive rebound by Team,,21,18
103,1,1:06.0,L. Amundson enters the game for C. Anthony,,21,18
104,1,1:06.0,L. Galloway makes free throw 2 of 2,,22,18
105,1,0:49.0,,K. Walker makes 2-pt jump shot from 13 ft,22,20
106,1,0:30.0,J. Grant misses 3-pt jump shot from 25 ft,,22,20
107,1,0:29.0,,Defensive rebound by F. Kaminsky,22,20
108,1,0:01.0,,F. Kaminsky misses 2-pt jump shot from 20 ft,22,20
109,1,0:01.0,Defensive rebound by D. Williams,,22,20
110,1,0:00.0,D. Williams misses 3-pt jump shot from 45 ft,,22,20
111,1,0:00.0,Offensive rebound by Team,,22,20
112,2,11:41.0,,F. Kaminsky misses 2-pt layup at rim (block by K. Séraphin),22,20
113,2,11:39.0,Defensive rebound by L. Galloway,,22,20
114,2,11:37.0,,Violation by T. Hansbrough (kicked ball),22,20
115,2,11:25.0,Turnover by L. Amundson (traveling),,22,20
116,2,11:13.0,,J. Lin misses 2-pt jump shot from 17 ft,22,20
117,2,11:12.0,Defensive rebound by D. Williams,,22,20
118,2,11:08.0,Shooting foul by T. Daniels (drawn by D. Williams),,22,20
119,2,11:08.0,D. Williams misses free throw 1 of 2,,22,20
120,2,11:08.0,Offensive rebound by Team,,22,20
121,2,11:08.0,K. Porziņģis enters the game for K. Séraphin,,22,20
122,2,11:08.0,D. Williams misses free throw 2 of 2,,22,20
123,2,11:07.0,,Defensive rebound by T. Hansbrough,22,20
124,2,10:55.0,,Shooting foul by L. Galloway (drawn by T. Hansbrough),22,20
125,2,10:55.0,,T. Hansbrough makes free throw 1 of 2,22,21
126,2,10:55.0,,T. Hansbrough misses free throw 2 of 2,22,21
127,2,10:53.0,Defensive rebound by D. Williams,,22,21
128,2,10:42.0,D. Williams makes 2-pt layup from 1 ft (assist by L. Amundson),,24,21
129,2,10:27.0,,J. Lin misses 2-pt layup from 2 ft (block by K. Porziņģis),24,21
130,2,10:26.0,Defensive rebound by L. Amundson,,24,21
131,2,10:24.0,L. Galloway makes 2-pt layup at rim (assist by D. Williams),,26,21
132,2,10:24.0,,Charlotte full timeout,26,21
133,2,10:24.0,A. Afflalo enters the game for J. Grant,,26,21
134,2,10:12.0,,T. Daniels makes 2-pt jump shot from 16 ft (assist by B. Roberts),26,23
135,2,9:57.0,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by L. Galloway),,28,23
136,2,9:42.0,,T. Daniels misses 3-pt jump shot from 26 ft,28,23
137,2,9:40.0,,Offensive rebound by J. Lin,28,23
138,2,9:27.0,,F. Kaminsky makes 2-pt layup from 2 ft,28,25
139,2,9:27.0,,Shooting foul by L. Amundson (drawn by F. Kaminsky),28,25
140,2,9:27.0,,F. Kaminsky misses free throw 1 of 1,28,25
141,2,9:25.0,Defensive rebound by D. Williams,,28,25
142,2,9:13.0,K. Porziņģis misses 2-pt jump shot from 21 ft,,28,25
143,2,9:11.0,,Defensive rebound by B. Roberts,28,25
144,2,9:03.0,,J. Lin misses 3-pt jump shot from 23 ft,28,25
145,2,9:02.0,Defensive rebound by L. Galloway,,28,25
146,2,8:56.0,Shooting foul by T. Daniels (drawn by D. Williams),,28,25
147,2,8:56.0,D. Williams makes free throw 1 of 2,,29,25
148,2,8:56.0,,P. Hairston enters the game for T. Daniels,29,25
149,2,8:56.0,D. Williams misses free throw 2 of 2,,29,25
150,2,8:53.0,,Defensive rebound by J. Lin,29,25
151,2,8:43.0,,B. Roberts makes 2-pt jump shot from 19 ft,29,27
152,2,8:33.0,Shooting foul by F. Kaminsky (drawn by K. Porziņģis),,29,27
153,2,8:33.0,K. Porziņģis makes free throw 1 of 2,,30,27
154,2,8:33.0,J. Grant enters the game for D. Williams,,30,27
155,2,8:33.0,C. Anthony enters the game for L. Galloway,,30,27
156,2,8:33.0,K. Porziņģis makes free throw 2 of 2,,31,27
157,2,8:11.0,,P. Hairston makes 3-pt jump shot from 25 ft (assist by J. Lin),31,30
158,2,7:53.0,Shooting foul by F. Kaminsky (drawn by K. Porziņģis),,31,30
159,2,7:53.0,K. Porziņģis misses free throw 1 of 2,,31,30
160,2,7:53.0,Offensive rebound by Team,,31,30
161,2,7:53.0,K. Porziņģis makes free throw 2 of 2,,32,30
162,2,7:45.0,,Charlotte full timeout,32,30
163,2,7:37.0,,Shooting foul by L. Amundson (drawn by B. Roberts),32,30
164,2,7:37.0,,B. Roberts makes free throw 1 of 2,32,31
165,2,7:37.0,R. Lopez enters the game for L. Amundson,,32,31
166,2,7:37.0,J. Calderón enters the game for J. Grant,,32,31
167,2,7:37.0,,B. Roberts makes free throw 2 of 2,32,32
168,2,7:17.0,Def 3 sec tech foul by T. Hansbrough,,32,32
169,2,7:17.0,C. Anthony misses technical free throw,,32,32
170,2,7:17.0,Offensive rebound by Team,,32,32
171,2,7:17.0,,S. Hawes enters the game for T. Hansbrough,32,32
172,2,7:06.0,A. Afflalo misses 2-pt jump shot from 16 ft,,32,32
173,2,7:05.0,,Defensive rebound by S. Hawes,32,32
174,2,6:50.0,,P. Hairston misses 3-pt jump shot from 24 ft,32,32
175,2,6:49.0,Defensive rebound by R. Lopez,,32,32
176,2,6:35.0,Turnover by C. Anthony (lost ball; steal by P. Hairston),,32,32
177,2,6:25.0,,S. Hawes misses 2-pt layup from 1 ft (block by K. Porziņģis),32,32
178,2,6:25.0,,Offensive rebound by Team,32,32
179,2,6:23.0,,Shooting foul by K. Porziņģis (drawn by F. Kaminsky),32,32
180,2,6:23.0,,F. Kaminsky makes free throw 1 of 2,32,33
181,2,6:23.0,,F. Kaminsky misses free throw 2 of 2,32,33
182,2,6:22.0,Defensive rebound by R. Lopez,,32,33
183,2,6:07.0,C. Anthony misses 2-pt jump shot from 14 ft,,32,33
184,2,6:06.0,,Defensive rebound by Team,32,33
185,2,6:06.0,,K. Walker enters the game for B. Roberts,32,33
186,2,6:06.0,,M. Williams enters the game for F. Kaminsky,32,33
187,2,5:55.0,,Turnover by K. Walker (traveling),32,33
188,2,5:55.0,Official timeout,,32,33
189,2,5:41.0,C. Anthony misses 2-pt jump shot from 14 ft,,32,33
190,2,5:39.0,Offensive rebound by R. Lopez,,32,33
191,2,5:20.0,C. Anthony makes 2-pt layup from 1 ft,,34,33
192,2,4:57.0,,K. Walker misses 3-pt jump shot from 25 ft,34,33
193,2,4:56.0,,Offensive rebound by M. Williams,34,33
194,2,4:56.0,,M. Williams makes 2-pt jump shot from 7 ft,34,35
195,2,4:56.0,,Shooting foul by K. Porziņģis (drawn by M. Williams),34,35
196,2,4:56.0,D. Williams enters the game for K. Porziņģis,,34,35
197,2,4:56.0,,M. Williams misses free throw 1 of 1,34,35
198,2,4:54.0,Defensive rebound by D. Williams,,34,35
199,2,4:46.0,J. Calderón makes 2-pt jump shot from 19 ft,,36,35
200,2,4:23.0,,K. Walker misses 3-pt jump shot from 25 ft,36,35
201,2,4:23.0,,Offensive rebound by Team,36,35
202,2,4:18.0,,J. Lin makes 2-pt layup at rim (assist by P. Hairston),36,37
203,2,4:06.0,J. Calderón misses 2-pt jump shot from 18 ft,,36,37
204,2,4:02.0,Offensive rebound by A. Afflalo,,36,37
205,2,4:02.0,A. Afflalo misses 2-pt jump shot from 6 ft,,36,37
206,2,3:59.0,,Defensive rebound by S. Hawes,36,37
207,2,3:57.0,,Shooting foul by A. Afflalo (drawn by J. Lin),36,37
208,2,3:57.0,,J. Lin makes free throw 1 of 2,36,38
209,2,3:57.0,,J. Lin makes free throw 2 of 2,36,39
210,2,3:45.0,Turnover by A. Afflalo (traveling),,36,39
211,2,3:32.0,,S. Hawes makes 2-pt jump shot from 16 ft (assist by J. Lin),36,41
212,2,3:11.0,R. Lopez makes 2-pt hook shot from 6 ft (assist by D. Williams),,38,41
213,2,2:56.0,,S. Hawes misses 3-pt jump shot from 26 ft,38,41
214,2,2:54.0,Defensive rebound by D. Williams,,38,41
215,2,2:39.0,Shooting foul by S. Hawes (drawn by R. Lopez),,38,41
216,2,2:39.0,New York full timeout,,38,41
217,2,2:39.0,L. Galloway enters the game for A. Afflalo,,38,41
218,2,2:39.0,,A. Harrison enters the game for P. Hairston,38,41
219,2,2:39.0,R. Lopez misses free throw 1 of 2,,38,41
220,2,2:39.0,Offensive rebound by Team,,38,41
221,2,2:39.0,R. Lopez makes free throw 2 of 2,,39,41
222,2,2:26.0,New York full timeout,,39,41
223,2,2:21.0,,J. Lin misses 2-pt jump shot from 17 ft,39,41
224,2,2:20.0,Defensive rebound by C. Anthony,,39,41
225,2,2:18.0,Turnover by R. Lopez (offensive foul),,39,41
226,2,2:18.0,Offensive foul by R. Lopez (drawn by S. Hawes),,39,41
227,2,2:18.0,Technical foul by Team,,39,41
228,2,2:18.0,,J. Lin makes technical free throw,39,42
229,2,2:09.0,,Turnover by J. Lin (bad pass),39,42
230,2,1:55.0,L. Galloway misses 2-pt jump shot from 17 ft,,39,42
231,2,1:54.0,Offensive rebound by D. Williams,,39,42
232,2,1:53.0,D. Williams misses 2-pt layup from 1 ft,,39,42
233,2,1:50.0,,Defensive rebound by S. Hawes,39,42
234,2,1:46.0,,K. Walker misses 2-pt layup at rim,39,42
235,2,1:43.0,Defensive rebound by L. Galloway,,39,42
236,2,1:42.0,Shooting foul by J. Lin (drawn by D. Williams),,39,42
237,2,1:42.0,D. Williams makes free throw 1 of 2,,40,42
238,2,1:42.0,D. Williams makes free throw 2 of 2,,41,42
239,2,1:25.0,,Turnover by J. Lin (bad pass),41,42
240,2,1:07.0,Turnover by R. Lopez (traveling),,41,42
241,2,0:58.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by J. Lin),41,45
242,2,0:35.0,R. Lopez misses 2-pt hook shot from 7 ft,,41,45
243,2,0:34.0,,Defensive rebound by M. Williams,41,45
244,2,0:28.0,,Turnover by K. Walker (bad pass),41,45
245,2,0:28.0,,B. Roberts enters the game for J. Lin,41,45
246,2,0:07.0,J. Calderón misses 3-pt jump shot from 25 ft,,41,45
247,2,0:06.0,Offensive rebound by D. Williams,,41,45
248,2,0:02.0,C. Anthony makes 2-pt jump shot from 18 ft (assist by D. Williams),,43,45
249,3,11:47.0,,M. Williams misses 3-pt jump shot from 25 ft,43,45
250,3,11:45.0,Defensive rebound by J. Calderón,,43,45
251,3,11:22.0,C. Anthony misses 2-pt jump shot from 15 ft,,43,45
252,3,11:21.0,,Defensive rebound by S. Hawes,43,45
253,3,11:13.0,,K. Walker misses 2-pt jump shot from 6 ft,43,45
254,3,11:11.0,Defensive rebound by K. Porziņģis,,43,45
255,3,10:49.0,R. Lopez misses 2-pt jump shot from 10 ft,,43,45
256,3,10:49.0,Offensive rebound by Team,,43,45
257,3,10:49.0,Turnover by Team (shot clock),,43,45
258,3,10:28.0,,P. Hairston misses 2-pt jump shot from 7 ft,43,45
259,3,10:27.0,Defensive rebound by C. Anthony,,43,45
260,3,10:26.0,Personal foul by P. Hairston (drawn by K. Porziņģis),,43,45
261,3,10:15.0,A. Afflalo misses 2-pt jump shot from 5 ft (block by J. Lin),,43,45
262,3,10:15.0,,Defensive rebound by Team,43,45
263,3,10:04.0,,M. Williams misses 3-pt jump shot from 24 ft,43,45
264,3,10:03.0,Defensive rebound by J. Calderón,,43,45
265,3,9:58.0,Offensive foul by A. Afflalo (drawn by J. Lin),,43,45
266,3,9:58.0,Turnover by A. Afflalo (offensive foul),,43,45
267,3,9:51.0,,Shooting foul by J. Calderón (drawn by K. Walker),43,45
268,3,9:51.0,,K. Walker makes free throw 1 of 2,43,46
269,3,9:51.0,,K. Walker makes free throw 2 of 2,43,47
270,3,9:29.0,J. Calderón misses 3-pt jump shot from 25 ft,,43,47
271,3,9:28.0,,Defensive rebound by P. Hairston,43,47
272,3,9:19.0,,Turnover by K. Walker (lost ball; steal by J. Calderón),43,47
273,3,9:13.0,C. Anthony misses 3-pt jump shot from 25 ft,,43,47
274,3,9:11.0,,Defensive rebound by P. Hairston,43,47
275,3,8:59.0,,K. Walker makes 3-pt jump shot from 25 ft,43,50
276,3,8:59.0,New York full timeout,,43,50
277,3,8:59.0,D. Williams enters the game for R. Lopez,,43,50
278,3,8:59.0,L. Galloway enters the game for A. Afflalo,,43,50
279,3,8:44.0,K. Porziņģis makes 2-pt dunk at rim (assist by J. Calderón),,45,50
280,3,8:31.0,,Shooting foul by L. Galloway (drawn by J. Lin),45,50
281,3,8:31.0,,J. Lin makes free throw 1 of 2,45,51
282,3,8:31.0,,J. Lin makes free throw 2 of 2,45,52
283,3,8:11.0,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Calderón),,48,52
284,3,7:57.0,,P. Hairston misses 3-pt jump shot from 27 ft,48,52
285,3,7:56.0,Defensive rebound by C. Anthony,,48,52
286,3,7:51.0,L. Galloway makes 2-pt layup from 2 ft,,50,52
287,3,7:38.0,,Personal foul by C. Anthony (drawn by S. Hawes),50,52
288,3,7:28.0,,J. Lin misses 2-pt jump shot from 19 ft,50,52
289,3,7:27.0,Defensive rebound by D. Williams,,50,52
290,3,7:13.0,K. Porziņģis misses 2-pt jump shot from 18 ft,,50,52
291,3,7:12.0,,Defensive rebound by M. Williams,50,52
292,3,7:07.0,,J. Lin makes 3-pt jump shot from 24 ft (assist by K. Walker),50,55
293,3,6:45.0,C. Anthony misses 2-pt jump shot from 18 ft,,50,55
294,3,6:44.0,,Defensive rebound by P. Hairston,50,55
295,3,6:30.0,,J. Lin makes 2-pt layup at rim,50,57
296,3,6:00.0,Offensive foul by K. Porziņģis (drawn by K. Walker),,50,57
297,3,6:00.0,Turnover by K. Porziņģis (offensive foul),,50,57
298,3,6:00.0,K. Séraphin enters the game for K. Porziņģis,,50,57
299,3,5:37.0,,P. Hairston makes 2-pt layup from 1 ft (assist by J. Lin),50,59
300,3,5:22.0,J. Calderón makes 2-pt jump shot from 16 ft (assist by K. Séraphin),,52,59
301,3,5:10.0,,Shooting foul by C. Anthony (drawn by P. Hairston),52,59
302,3,5:10.0,,P. Hairston makes free throw 1 of 2,52,60
303,3,5:10.0,,P. Hairston makes free throw 2 of 2,52,61
304,3,5:02.0,Personal foul by M. Williams (drawn by C. Anthony),,52,61
305,3,4:47.0,K. Séraphin misses 2-pt jump shot from 5 ft,,52,61
306,3,4:46.0,,Defensive rebound by K. Walker,52,61
307,3,4:40.0,,P. Hairston makes 2-pt layup at rim (assist by K. Walker),52,63
308,3,4:40.0,,Shooting foul by K. Séraphin (drawn by P. Hairston),52,63
309,3,4:40.0,,P. Hairston makes free throw 1 of 1,52,64
310,3,4:24.0,K. Séraphin misses 2-pt jump shot from 17 ft,,52,64
311,3,4:23.0,,Defensive rebound by M. Williams,52,64
312,3,4:16.0,,K. Walker misses 2-pt jump shot from 17 ft,52,64
313,3,4:15.0,Defensive rebound by L. Galloway,,52,64
314,3,4:00.0,D. Williams misses 3-pt jump shot from 25 ft,,52,64
315,3,3:58.0,,Defensive rebound by K. Walker,52,64
316,3,3:51.0,,Shooting foul by D. Williams (drawn by J. Lin),52,64
317,3,3:51.0,,J. Lin makes free throw 1 of 2,52,65
318,3,3:51.0,,J. Lin makes free throw 2 of 2,52,66
319,3,3:36.0,L. Galloway misses 3-pt jump shot from 24 ft,,52,66
320,3,3:36.0,Offensive rebound by Team,,52,66
321,3,3:36.0,,Loose ball foul by P. Hairston (drawn by D. Williams),52,66
322,3,3:36.0,,Violation by Team (delay of game),52,66
323,3,3:36.0,,F. Kaminsky enters the game for P. Hairston,52,66
324,3,3:19.0,Turnover by D. Williams (lost ball; steal by K. Walker),,52,66
325,3,3:03.0,,K. Walker misses 2-pt jump shot from 19 ft,52,66
326,3,3:02.0,Defensive rebound by C. Anthony,,52,66
327,3,2:55.0,Turnover by K. Séraphin (traveling),,52,66
328,3,2:55.0,,Charlotte full timeout,52,66
329,3,2:55.0,J. Grant enters the game for C. Anthony,,52,66
330,3,2:55.0,L. Amundson enters the game for J. Calderón,,52,66
331,3,2:55.0,A. Afflalo enters the game for K. Séraphin,,52,66
332,3,2:41.0,,J. Lin misses 2-pt layup at rim,52,66
333,3,2:39.0,Defensive rebound by D. Williams,,52,66
334,3,2:26.0,A. Afflalo misses 3-pt jump shot from 25 ft,,52,66
335,3,2:26.0,,Defensive rebound by Team,52,66
336,3,2:26.0,Loose ball foul by L. Amundson,,52,66
337,3,2:26.0,,M. Williams makes free throw 1 of 2,52,67
338,3,2:26.0,,M. Williams makes free throw 2 of 2,52,68
339,3,2:08.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by J. Grant),,55,68
340,3,1:48.0,,K. Walker misses 2-pt jump shot from 18 ft,55,68
341,3,1:46.0,Defensive rebound by J. Grant,,55,68
342,3,1:42.0,D. Williams misses 2-pt jump shot from 3 ft (block by K. Walker),,55,68
343,3,1:42.0,Offensive rebound by Team,,55,68
344,3,1:42.0,,T. Daniels enters the game for M. Williams,55,68
345,3,1:42.0,,T. Hansbrough enters the game for S. Hawes,55,68
346,3,1:27.0,J. Grant misses 2-pt jump shot from 6 ft,,55,68
347,3,1:26.0,,Defensive rebound by T. Hansbrough,55,68
348,3,1:13.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by T. Hansbrough),55,71
349,3,0:59.0,Shooting foul by F. Kaminsky (drawn by D. Williams),,55,71
350,3,0:59.0,D. Williams makes free throw 1 of 2,,56,71
351,3,0:59.0,D. Williams misses free throw 2 of 2,,56,71
352,3,0:57.0,,Defensive rebound by F. Kaminsky,56,71
353,3,0:50.0,,Personal foul by J. Grant (drawn by J. Lin),56,71
354,3,0:50.0,,J. Lin makes free throw 1 of 2,56,72
355,3,0:50.0,,J. Lin makes free throw 2 of 2,56,73
356,3,0:34.0,J. Grant misses 3-pt jump shot from 22 ft,,56,73
357,3,0:32.0,,Defensive rebound by K. Walker,56,73
358,3,0:13.0,,K. Walker makes 3-pt jump shot from 24 ft,56,76
359,3,0:00.0,D. Williams misses 3-pt jump shot from 24 ft,,56,76
360,3,0:00.0,,Defensive rebound by Team,56,76
361,3,0:00.0,Loose ball foul by L. Amundson,,56,76
362,3,0:00.0,,F. Kaminsky misses free throw 1 of 2,56,76
363,3,0:00.0,,Offensive rebound by Team,56,76
364,3,0:00.0,,F. Kaminsky makes free throw 2 of 2,56,77
365,4,11:44.0,Shooting foul by T. Hansbrough (drawn by D. Williams),,56,77
366,4,11:44.0,D. Williams makes free throw 1 of 2,,57,77
367,4,11:44.0,D. Williams misses free throw 2 of 2,,57,77
368,4,11:43.0,,Defensive rebound by M. Williams,57,77
369,4,11:29.0,,T. Daniels misses 2-pt jump shot from 21 ft,57,77
370,4,11:28.0,Defensive rebound by K. Porziņģis,,57,77
371,4,11:09.0,D. Williams makes 2-pt layup at rim (assist by S. Vujačić),,59,77
372,4,10:46.0,,Personal foul by L. Amundson,59,77
373,4,10:42.0,,T. Daniels misses 3-pt jump shot from 24 ft,59,77
374,4,10:40.0,,Offensive rebound by M. Williams,59,77
375,4,10:33.0,,K. Walker misses 3-pt jump shot from 25 ft,59,77
376,4,10:32.0,Defensive rebound by L. Amundson,,59,77
377,4,10:17.0,Shooting foul by T. Daniels (drawn by D. Williams),,59,77
378,4,10:17.0,D. Williams makes free throw 1 of 2,,60,77
379,4,10:17.0,,P. Hairston enters the game for T. Daniels,60,77
380,4,10:17.0,D. Williams makes free throw 2 of 2,,61,77
381,4,9:51.0,,Turnover by B. Roberts (bad pass; steal by S. Vujačić),61,77
382,4,9:48.0,D. Williams makes 2-pt dunk at rim (assist by S. Vujačić),,63,77
383,4,9:48.0,,Charlotte full timeout,63,77
384,4,9:48.0,,F. Kaminsky enters the game for M. Williams,63,77
385,4,9:27.0,,K. Walker misses 2-pt jump shot from 13 ft,63,77
386,4,9:25.0,Defensive rebound by D. Williams,,63,77
387,4,9:19.0,D. Williams misses 2-pt jump shot from 17 ft,,63,77
388,4,9:16.0,Offensive rebound by L. Amundson,,63,77
389,4,9:16.0,L. Amundson makes 2-pt dunk at rim,,65,77
390,4,8:52.0,,Shooting foul by K. Porziņģis (drawn by K. Walker),65,77
391,4,8:52.0,,K. Walker makes free throw 1 of 2,65,78
392,4,8:52.0,J. Calderón enters the game for L. Galloway,,65,78
393,4,8:52.0,,K. Walker makes free throw 2 of 2,65,79
