,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
34,1,7:32.0,,K. Bryant makes free throw 2 of 3,15,2
35,1,7:32.0,R. Felton enters the game for C. Parsons,,15,2
36,1,7:32.0,,K. Bryant makes free throw 3 of 3,15,3
37,1,7:21.0,W. Matthews misses 2-pt jump shot from 4 ft,,15,3
38,1,7:20.0,,Defensive rebound by J. Randle,15,3
39,1,7:11.0,,J. Randle makes 2-pt dunk at rim,15,5
40,1,7:00.0,D. Williams misses 2-pt jump shot from 3 ft (block by R. Hibbert),,15,5
41,1,6:58.0,,Defensive rebound by J. Randle,15,5
42,1,6:54.0,,J. Randle misses 2-pt layup at rim,15,5
43,1,6:52.0,Defensive rebound by D. Williams,,15,5
44,1,6:44.0,D. Williams makes 2-pt jump shot from 15 ft,,17,5
45,1,6:29.0,,Shooting foul by R. Felton (drawn by J. Clarkson),17,5
46,1,6:29.0,,J. Clarkson makes free throw 1 of 2,17,6
47,1,6:29.0,D. Powell enters the game for D. Nowitzki,,17,6
48,1,6:29.0,D. Harris enters the game for W. Matthews,,17,6
49,1,6:29.0,Violation by D. Harris (lane),,17,6
50,1,6:29.0,,J. Clarkson makes free throw 2 of 2,17,7
51,1,6:12.0,Z. Pachulia makes 2-pt jump shot from 2 ft,,19,7
52,1,6:02.0,,D. Russell misses 3-pt jump shot from 25 ft,19,7
53,1,6:00.0,Defensive rebound by Z. Pachulia,,19,7
54,1,5:56.0,,Violation by R. Hibbert (kicked ball),19,7
55,1,5:56.0,,L. Williams enters the game for D. Russell,19,7
56,1,5:45.0,D. Harris misses 3-pt jump shot from 24 ft,,19,7
57,1,5:45.0,,Defensive rebound by J. Randle,19,7
58,1,5:34.0,,L. Williams misses 2-pt jump shot from 16 ft,19,7
59,1,5:32.0,,Offensive rebound by R. Hibbert,19,7
60,1,5:25.0,,J. Randle makes 2-pt layup from 1 ft,19,9
61,1,5:16.0,R. Felton misses 2-pt layup from 1 ft (block by J. Clarkson),,19,9
62,1,5:15.0,,Defensive rebound by R. Hibbert,19,9
63,1,5:11.0,,J. Clarkson misses 2-pt layup from 1 ft,19,9
64,1,5:10.0,Defensive rebound by Z. Pachulia,,19,9
65,1,5:05.0,Dallas full timeout,,19,9
66,1,5:05.0,,N. Young enters the game for K. Bryant,19,9
67,1,5:05.0,J. Barea enters the game for D. Williams,,19,9
68,1,4:57.0,D. Powell misses 2-pt jump shot from 15 ft,,19,9
69,1,4:56.0,,Defensive rebound by J. Randle,19,9
70,1,4:44.0,,J. Randle makes 2-pt layup from 2 ft (assist by L. Williams),19,11
71,1,4:29.0,Z. Pachulia misses 2-pt jump shot from 4 ft,,19,11
72,1,4:29.0,,Defensive rebound by J. Randle,19,11
73,1,4:24.0,,Offensive foul by R. Hibbert (drawn by Z. Pachulia),19,11
74,1,4:24.0,,Turnover by R. Hibbert (offensive foul),19,11
75,1,4:24.0,,B. Bass enters the game for R. Hibbert,19,11
76,1,4:10.0,R. Felton makes 3-pt jump shot from 23 ft (assist by J. Barea),,22,11
77,1,3:56.0,,J. Randle makes 2-pt jump shot from 19 ft (assist by J. Clarkson),22,13
78,1,3:36.0,D. Harris misses 2-pt layup from 1 ft,,22,13
79,1,3:35.0,,Defensive rebound by J. Randle,22,13
80,1,3:31.0,,Turnover by L. Williams (bad pass),22,13
81,1,3:20.0,D. Powell misses 2-pt jump shot from 15 ft,,22,13
82,1,3:20.0,,Defensive rebound by B. Bass,22,13
83,1,3:06.0,,Turnover by J. Randle (traveling),22,13
84,1,3:06.0,,R. Kelly enters the game for J. Randle,22,13
85,1,2:49.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by D. Powell),,24,13
86,1,2:34.0,,R. Kelly misses 2-pt jump shot from 3 ft,24,13
87,1,2:32.0,Defensive rebound by D. Powell,,24,13
88,1,2:20.0,Z. Pachulia misses 2-pt layup from 2 ft,,24,13
89,1,2:18.0,,Defensive rebound by B. Bass,24,13
90,1,2:15.0,,Offensive foul by L. Williams (drawn by D. Harris),24,13
91,1,2:15.0,,Turnover by L. Williams (offensive foul),24,13
92,1,2:15.0,D. Nowitzki enters the game for Z. Pachulia,,24,13
93,1,2:05.0,Personal foul by J. Clarkson (drawn by D. Nowitzki),,24,13
94,1,1:55.0,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by J. Barea),,26,13
95,1,1:37.0,,N. Young makes 3-pt jump shot from 24 ft (assist by B. Bass),26,16
96,1,1:26.0,D. Powell makes 2-pt layup from 2 ft (assist by J. Barea),,28,16
97,1,1:13.0,,Shooting foul by D. Harris (drawn by N. Young),28,16
98,1,1:13.0,,N. Young makes free throw 1 of 2,28,17
99,1,1:13.0,,N. Young makes free throw 2 of 2,28,18
100,1,1:04.0,D. Harris makes 2-pt layup at rim (assist by J. Barea),,30,18
101,1,0:48.0,,J. Clarkson misses 2-pt jump shot from 10 ft,30,18
102,1,0:47.0,Defensive rebound by D. Nowitzki,,30,18
103,1,0:32.0,Turnover by D. Powell (bad pass; steal by R. Kelly),,30,18
104,1,0:28.0,,B. Bass makes 2-pt dunk at rim (assist by J. Clarkson),30,20
105,1,0:28.0,,Shooting foul by D. Nowitzki (drawn by B. Bass),30,20
106,1,0:28.0,,B. Bass makes free throw 1 of 1,30,21
107,1,0:03.0,J. Barea makes 2-pt layup from 2 ft,,32,21
108,1,0:00.0,,R. Kelly misses 3-pt jump shot from 43 ft,32,21
109,1,0:00.0,,Offensive rebound by Team,32,21
110,2,11:47.0,,L. Williams misses 3-pt jump shot from 25 ft,32,21
111,2,11:46.0,Defensive rebound by C. Parsons,,32,21
112,2,11:29.0,D. Harris misses 3-pt jump shot from 25 ft,,32,21
113,2,11:28.0,Offensive rebound by D. Powell,,32,21
114,2,11:13.0,D. Nowitzki makes 2-pt dunk at rim (assist by C. Parsons),,34,21
115,2,10:49.0,,B. Bass misses 2-pt layup at rim,34,21
116,2,10:49.0,Defensive rebound by Team,,34,21
117,2,10:31.0,D. Harris makes 3-pt jump shot from 23 ft (assist by J. Barea),,37,21
118,2,10:13.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by M. Huertas),37,24
119,2,9:50.0,D. Harris misses 2-pt layup from 1 ft,,37,24
120,2,9:49.0,,Defensive rebound by R. Kelly,37,24
121,2,9:37.0,,L. Williams misses 3-pt jump shot from 22 ft,37,24
122,2,9:37.0,,Offensive rebound by M. Huertas,37,24
123,2,9:33.0,,M. Huertas misses 2-pt layup from 1 ft (block by D. Powell),37,24
124,2,9:32.0,Defensive rebound by D. Nowitzki,,37,24
125,2,9:30.0,Personal take foul by M. Huertas (drawn by D. Harris),,37,24
126,2,9:30.0,W. Matthews enters the game for D. Harris,,37,24
127,2,9:21.0,J. Barea misses 2-pt jump shot from 3 ft (block by M. Huertas),,37,24
128,2,9:20.0,,Defensive rebound by B. Bass,37,24
129,2,9:20.0,,Personal take foul by C. Parsons (drawn by M. Huertas),37,24
130,2,9:01.0,,N. Young misses 2-pt jump shot from 19 ft,37,24
131,2,9:00.0,,Offensive rebound by B. Bass,37,24
132,2,8:57.0,,B. Bass makes 2-pt dunk at rim,37,26
133,2,8:47.0,Personal foul by N. Young (drawn by D. Nowitzki),,37,26
134,2,8:47.0,Official timeout,,37,26
135,2,8:47.0,D. Williams enters the game for J. Barea,,37,26
136,2,8:31.0,C. Parsons makes 2-pt layup at rim,,39,26
137,2,8:17.0,,N. Young makes 3-pt jump shot from 23 ft (assist by R. Kelly),39,29
138,2,8:05.0,C. Parsons misses 2-pt jump shot from 6 ft,,39,29
139,2,8:03.0,,Defensive rebound by R. Kelly,39,29
140,2,7:39.0,,R. Kelly misses 3-pt jump shot from 24 ft,39,29
141,2,7:37.0,Defensive rebound by D. Nowitzki,,39,29
142,2,7:25.0,D. Powell makes 2-pt layup from 1 ft (assist by D. Nowitzki),,41,29
143,2,7:06.0,,N. Young misses 3-pt jump shot from 25 ft,41,29
144,2,7:05.0,Defensive rebound by D. Powell,,41,29
145,2,6:57.0,C. Parsons misses 3-pt jump shot from 23 ft,,41,29
146,2,6:56.0,,Defensive rebound by R. Kelly,41,29
147,2,6:47.0,,L. Williams misses 3-pt jump shot from 23 ft,41,29
148,2,6:45.0,Defensive rebound by Team,,41,29
149,2,6:45.0,,K. Bryant enters the game for L. Williams,41,29
150,2,6:45.0,C. Villanueva enters the game for D. Powell,,41,29
151,2,6:45.0,Z. Pachulia enters the game for D. Nowitzki,,41,29
152,2,6:34.0,D. Williams misses 2-pt jump shot from 10 ft,,41,29
153,2,6:34.0,Offensive rebound by Team,,41,29
154,2,6:34.0,,R. Hibbert enters the game for B. Bass,41,29
155,2,6:31.0,C. Villanueva misses 2-pt jump shot from 18 ft,,41,29
156,2,6:30.0,,Defensive rebound by R. Hibbert,41,29
157,2,6:15.0,,K. Bryant misses 3-pt jump shot from 25 ft,41,29
158,2,6:14.0,Defensive rebound by C. Parsons,,41,29
159,2,6:07.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by C. Parsons),,44,29
160,2,6:00.0,,LA Lakers full timeout,44,29
161,2,6:00.0,,J. Randle enters the game for N. Young,44,29
162,2,6:00.0,,J. Clarkson enters the game for R. Kelly,44,29
163,2,6:00.0,,D. Russell enters the game for M. Huertas,44,29
164,2,5:43.0,,D. Russell misses 3-pt jump shot from 23 ft,44,29
165,2,5:42.0,Defensive rebound by C. Parsons,,44,29
166,2,5:25.0,W. Matthews misses 3-pt jump shot from 24 ft,,44,29
167,2,5:25.0,,Defensive rebound by Team,44,29
168,2,5:25.0,Loose ball foul by Z. Pachulia (drawn by R. Hibbert),,44,29
169,2,5:07.0,,Shooting foul by W. Matthews (drawn by K. Bryant),44,29
170,2,5:07.0,,K. Bryant makes free throw 1 of 2,44,30
171,2,5:07.0,,K. Bryant makes free throw 2 of 2,44,31
172,2,4:44.0,C. Villanueva misses 3-pt jump shot from 25 ft,,44,31
173,2,4:44.0,,Defensive rebound by D. Russell,44,31
174,2,4:36.0,,Shooting foul by Z. Pachulia (drawn by K. Bryant),44,31
175,2,4:36.0,,K. Bryant makes free throw 1 of 2,44,32
176,2,4:36.0,D. Powell enters the game for Z. Pachulia,,44,32
177,2,4:36.0,D. Harris enters the game for C. Parsons,,44,32
178,2,4:36.0,,K. Bryant makes free throw 2 of 2,44,33
179,2,4:21.0,D. Harris misses 2-pt jump shot from 19 ft,,44,33
180,2,4:20.0,Offensive rebound by D. Powell,,44,33
181,2,4:14.0,D. Williams makes 3-pt jump shot from 25 ft (assist by D. Powell),,47,33
182,2,4:00.0,,K. Bryant misses 2-pt jump shot from 12 ft,47,33
183,2,3:59.0,Defensive rebound by D. Harris,,47,33
184,2,3:48.0,D. Williams makes 2-pt layup from 2 ft,,49,33
185,2,3:34.0,,J. Clarkson misses 3-pt jump shot from 24 ft,49,33
186,2,3:34.0,,Offensive rebound by Team,49,33
187,2,3:34.0,Loose ball foul by D. Powell (drawn by R. Hibbert),,49,33
188,2,3:34.0,,R. Hibbert misses free throw 1 of 2,49,33
189,2,3:34.0,,Offensive rebound by Team,49,33
190,2,3:34.0,,R. Hibbert makes free throw 2 of 2,49,34
191,2,3:29.0,Dallas full timeout,,49,34
192,2,3:29.0,D. Nowitzki enters the game for C. Villanueva,,49,34
193,2,3:20.0,D. Williams misses 3-pt jump shot from 23 ft,,49,34
194,2,3:19.0,,Defensive rebound by K. Bryant,49,34
195,2,3:10.0,,J. Randle makes 2-pt jump shot from 4 ft,49,36
196,2,3:10.0,,Shooting foul by D. Powell (drawn by J. Randle),49,36
197,2,3:10.0,,J. Randle makes free throw 1 of 1,49,37
198,2,2:58.0,D. Powell misses 2-pt jump shot from 5 ft,,49,37
199,2,2:57.0,,Defensive rebound by J. Randle,49,37
200,2,2:45.0,,Shooting foul by D. Harris (drawn by R. Hibbert),49,37
201,2,2:45.0,,R. Hibbert makes free throw 1 of 2,49,38
202,2,2:45.0,Z. Pachulia enters the game for D. Powell,,49,38
203,2,2:45.0,R. Felton enters the game for W. Matthews,,49,38
204,2,2:45.0,,R. Hibbert misses free throw 2 of 2,49,38
205,2,2:43.0,Defensive rebound by Z. Pachulia,,49,38
206,2,2:35.0,Turnover by D. Harris (bad pass; steal by J. Randle),,49,38
207,2,2:26.0,,K. Bryant misses 2-pt jump shot from 12 ft,49,38
208,2,2:26.0,,Offensive rebound by Team,49,38
209,2,2:26.0,Loose ball foul by D. Nowitzki (drawn by J. Randle),,49,38
210,2,2:26.0,,J. Randle misses free throw 1 of 2,49,38
211,2,2:26.0,,Offensive rebound by Team,49,38
212,2,2:26.0,,J. Randle misses free throw 2 of 2,49,38
213,2,2:24.0,Defensive rebound by D. Nowitzki,,49,38
214,2,2:07.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Williams),,52,38
215,2,1:48.0,,J. Randle misses 2-pt jump shot from 3 ft (block by Z. Pachulia),52,38
216,2,1:48.0,,Offensive rebound by Team,52,38
217,2,1:44.0,,K. Bryant misses 3-pt jump shot from 25 ft,52,38
218,2,1:44.0,Defensive rebound by D. Harris,,52,38
219,2,1:32.0,R. Felton misses 3-pt jump shot from 24 ft,,52,38
220,2,1:31.0,,Defensive rebound by J. Randle,52,38
221,2,1:10.0,,J. Randle misses 2-pt layup from 1 ft,52,38
222,2,1:10.0,,Offensive rebound by Team,52,38
223,2,1:10.0,J. Barea enters the game for D. Williams,,52,38
224,2,1:06.0,,D. Russell misses 2-pt jump shot from 14 ft,52,38
225,2,1:05.0,,Offensive rebound by R. Hibbert,52,38
226,2,1:00.0,,J. Clarkson makes 3-pt jump shot from 24 ft (assist by R. Hibbert),52,41
227,2,0:46.0,Turnover by J. Barea (lost ball; steal by J. Clarkson),,52,41
228,2,0:41.0,,J. Randle makes 2-pt dunk at rim (assist by J. Clarkson),52,43
229,2,0:41.0,Dallas full timeout,,52,43
230,2,0:41.0,W. Matthews enters the game for D. Harris,,52,43
231,2,0:33.0,J. Barea misses 3-pt jump shot from 25 ft,,52,43
232,2,0:31.0,Offensive rebound by R. Felton,,52,43
233,2,0:13.0,Shooting foul by J. Randle (drawn by D. Nowitzki),,52,43
234,2,0:13.0,D. Nowitzki makes free throw 1 of 2,,53,43
235,2,0:13.0,D. Nowitzki makes free throw 2 of 2,,54,43
236,2,0:06.0,D. Powell enters the game for D. Nowitzki,,54,43
237,2,0:01.0,,J. Randle misses 2-pt layup from 2 ft,54,43
238,2,0:00.0,,Offensive rebound by R. Hibbert,54,43
239,2,0:00.0,,R. Hibbert makes 2-pt layup from 1 ft,54,45
240,3,11:40.0,,Turnover by J. Randle (bad pass; steal by R. Felton),54,45
241,3,11:23.0,Offensive foul by Z. Pachulia (drawn by R. Hibbert),,54,45
242,3,11:23.0,Turnover by Z. Pachulia (offensive foul),,54,45
243,3,11:06.0,,K. Bryant misses 3-pt jump shot from 23 ft,54,45
244,3,11:06.0,Defensive rebound by D. Nowitzki,,54,45
245,3,10:52.0,D. Williams makes 2-pt layup from 1 ft (assist by Z. Pachulia),,56,45
246,3,10:41.0,,D. Russell makes 2-pt jump shot from 16 ft,56,47
247,3,10:26.0,W. Matthews misses 3-pt jump shot from 24 ft,,56,47
248,3,10:20.0,Offensive rebound by W. Matthews,,56,47
249,3,10:20.0,W. Matthews misses 3-pt jump shot from 25 ft,,56,47
250,3,10:20.0,,Defensive rebound by J. Randle,56,47
251,3,10:15.0,,D. Russell misses 3-pt jump shot from 24 ft,56,47
252,3,10:13.0,,Offensive rebound by K. Bryant,56,47
253,3,10:11.0,,K. Bryant makes 2-pt layup from 1 ft,56,49
254,3,10:02.0,D. Williams misses 2-pt layup at rim (block by D. Russell),,56,49
255,3,10:01.0,,Defensive rebound by D. Russell,56,49
256,3,9:56.0,,J. Clarkson misses 3-pt jump shot from 25 ft,56,49
257,3,9:54.0,Defensive rebound by Z. Pachulia,,56,49
258,3,9:36.0,D. Nowitzki makes 2-pt jump shot from 10 ft,,58,49
259,3,9:16.0,,J. Randle misses 2-pt layup from 2 ft,58,49
260,3,9:16.0,Defensive rebound by D. Nowitzki,,58,49
261,3,9:09.0,Turnover by R. Felton (bad pass; steal by J. Randle),,58,49
262,3,9:02.0,,J. Randle misses 2-pt layup from 1 ft,58,49
263,3,9:01.0,Defensive rebound by W. Matthews,,58,49
264,3,8:55.0,D. Williams misses 3-pt jump shot from 24 ft,,58,49
265,3,8:53.0,,Defensive rebound by R. Hibbert,58,49
266,3,8:42.0,,Offensive foul by R. Hibbert (drawn by D. Williams),58,49
267,3,8:42.0,,Turnover by R. Hibbert (offensive foul),58,49
268,3,8:28.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,58,49
269,3,8:28.0,,Defensive rebound by R. Hibbert,58,49
270,3,8:15.0,,R. Hibbert misses 2-pt layup from 1 ft,58,49
271,3,8:14.0,Defensive rebound by Z. Pachulia,,58,49
272,3,8:06.0,Shooting foul by K. Bryant (drawn by Z. Pachulia),,58,49
273,3,8:06.0,Z. Pachulia makes free throw 1 of 2,,59,49
274,3,8:06.0,Z. Pachulia makes free throw 2 of 2,,60,49
275,3,7:57.0,,Turnover by R. Hibbert (bad pass; steal by D. Nowitzki),60,49
276,3,7:51.0,Z. Pachulia misses 2-pt layup from 1 ft (block by J. Randle),,60,49
277,3,7:48.0,,Defensive rebound by D. Russell,60,49
278,3,7:41.0,,K. Bryant misses 2-pt layup from 1 ft,60,49
279,3,7:41.0,Defensive rebound by D. Williams,,60,49
280,3,7:41.0,Personal foul by J. Clarkson (drawn by W. Matthews),,60,49
281,3,7:19.0,Z. Pachulia makes 2-pt jump shot from 3 ft (assist by R. Felton),,62,49
282,3,6:53.0,,K. Bryant makes 3-pt jump shot from 23 ft (assist by J. Randle),62,52
283,3,6:36.0,Personal foul by K. Bryant (drawn by W. Matthews),,62,52
284,3,6:36.0,D. Powell enters the game for D. Nowitzki,,62,52
285,3,6:22.0,W. Matthews misses 3-pt jump shot from 24 ft,,62,52
286,3,6:22.0,,Defensive rebound by Team,62,52
287,3,6:04.0,,J. Randle makes 2-pt hook shot from 4 ft (assist by R. Hibbert),62,54
288,3,6:02.0,Dallas full timeout,,62,54
289,3,5:44.0,R. Felton makes 2-pt jump shot from 15 ft (assist by D. Williams),,64,54
290,3,5:18.0,,D. Russell makes 3-pt jump shot from 24 ft (assist by J. Randle),64,57
291,3,5:01.0,D. Williams misses 3-pt jump shot from 25 ft,,64,57
292,3,5:00.0,Offensive rebound by Z. Pachulia,,64,57
293,3,4:52.0,R. Felton makes 2-pt jump shot from 5 ft,,66,57
294,3,4:37.0,,K. Bryant misses 3-pt jump shot from 24 ft,66,57
295,3,4:37.0,Defensive rebound by Z. Pachulia,,66,57
296,3,4:15.0,Z. Pachulia makes 2-pt hook shot from 3 ft (assist by W. Matthews),,68,57
297,3,3:55.0,,D. Russell makes 3-pt jump shot from 24 ft (assist by J. Randle),68,60
298,3,3:42.0,R. Felton makes 2-pt jump shot from 3 ft,,70,60
299,3,3:42.0,,LA Lakers full timeout,70,60
300,3,3:42.0,,L. Williams enters the game for K. Bryant,70,60
301,3,3:42.0,,N. Young enters the game for R. Hibbert,70,60
302,3,3:42.0,,B. Bass enters the game for D. Russell,70,60
303,3,3:42.0,D. Harris enters the game for W. Matthews,,70,60
304,3,3:26.0,,J. Randle makes 2-pt layup from 1 ft,70,62
305,3,3:26.0,,Shooting foul by D. Powell (drawn by J. Randle),70,62
306,3,3:26.0,D. Nowitzki enters the game for Z. Pachulia,,70,62
307,3,3:26.0,,J. Randle misses free throw 1 of 1,70,62
308,3,3:23.0,Defensive rebound by D. Powell,,70,62
309,3,3:04.0,D. Harris makes 2-pt jump shot from 16 ft,,72,62
310,3,2:50.0,,Turnover by N. Young (lost ball; steal by D. Harris),72,62
311,3,2:44.0,D. Harris misses 3-pt jump shot from 25 ft,,72,62
312,3,2:44.0,,Defensive rebound by J. Randle,72,62
313,3,2:44.0,,Personal foul by D. Powell (drawn by J. Randle),72,62
314,3,2:44.0,C. Villanueva enters the game for D. Powell,,72,62
315,3,2:44.0,,R. Kelly enters the game for J. Randle,72,62
316,3,2:29.0,,B. Bass misses 2-pt jump shot from 14 ft,72,62
317,3,2:28.0,Defensive rebound by D. Williams,,72,62
318,3,2:24.0,D. Harris misses 2-pt jump shot from 3 ft (block by N. Young),,72,62
319,3,2:24.0,Offensive rebound by Team,,72,62
320,3,2:11.0,Turnover by D. Nowitzki (bad pass),,72,62
321,3,2:11.0,J. Barea enters the game for D. Williams,,72,62
322,3,1:49.0,,R. Kelly misses 2-pt jump shot from 3 ft (block by C. Villanueva),72,62
323,3,1:48.0,Defensive rebound by D. Nowitzki,,72,62
324,3,1:35.0,D. Nowitzki makes 2-pt jump shot from 5 ft (assist by R. Felton),,74,62
325,3,1:24.0,,J. Clarkson makes 2-pt layup from 1 ft,74,64
326,3,1:12.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by J. Barea),,77,64
327,3,1:00.0,,J. Clarkson misses 2-pt jump shot from 18 ft,77,64
328,3,1:00.0,Defensive rebound by C. Villanueva,,77,64
329,3,0:44.0,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by D. Harris),,79,64
330,3,0:35.0,,L. Williams misses 3-pt jump shot from 26 ft,79,64
331,3,0:34.0,Defensive rebound by D. Nowitzki,,79,64
332,3,0:11.0,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by D. Harris),,81,64
333,3,0:03.0,,Personal foul by R. Felton (drawn by R. Kelly),81,64
334,3,0:03.0,J. Evans enters the game for D. Nowitzki,,81,64
335,3,0:02.0,,J. Clarkson misses 3-pt jump shot from 25 ft,81,64
336,3,0:00.0,Defensive rebound by R. Felton,,81,64
337,4,11:41.0,Turnover by J. Barea (bad pass; steal by L. Williams),,81,64
338,4,11:36.0,,Turnover by L. Williams (bad pass; steal by D. Harris),81,64
339,4,11:22.0,Personal foul by N. Young (drawn by D. Nowitzki),,81,64
340,4,11:08.0,J. Barea misses 2-pt layup from 1 ft (block by R. Kelly),,81,64
341,4,11:07.0,,Defensive rebound by R. Kelly,81,64
342,4,10:54.0,,Shooting foul by D. Harris (drawn by B. Bass),81,64
343,4,10:54.0,,B. Bass misses free throw 1 of 2,81,64
344,4,10:54.0,,Offensive rebound by Team,81,64
345,4,10:54.0,D. Powell enters the game for D. Nowitzki,,81,64
346,4,10:54.0,,B. Bass makes free throw 2 of 2,81,65
347,4,10:33.0,C. Villanueva misses 2-pt layup from 2 ft,,81,65
348,4,10:33.0,,Defensive rebound by Team,81,65
349,4,10:21.0,,L. Williams makes 2-pt jump shot from 3 ft (assist by M. Huertas),81,67
350,4,10:16.0,J. Barea makes 2-pt layup from 2 ft,,83,67
351,4,10:16.0,Shooting foul by M. Huertas (drawn by J. Barea),,83,67
352,4,10:16.0,J. Barea makes free throw 1 of 1,,84,67
353,4,10:05.0,,L. Williams makes 3-pt jump shot from 24 ft,84,70
354,4,9:42.0,D. Powell makes 2-pt layup at rim (assist by J. Barea),,86,70
355,4,9:30.0,,N. Young misses 3-pt jump shot from 25 ft,86,70
356,4,9:29.0,Defensive rebound by D. Powell,,86,70
357,4,9:28.0,Personal foul by L. Williams,,86,70
358,4,9:27.0,,J. Randle enters the game for R. Kelly,86,70
359,4,9:23.0,,K. Bryant enters the game for N. Young,86,70
360,4,9:22.0,D. Powell makes 2-pt layup from 1 ft (assist by C. Villanueva),,88,70
361,4,9:22.0,Shooting foul by L. Williams (drawn by D. Powell),,88,70
362,4,9:22.0,D. Powell misses free throw 1 of 1,,88,70
363,4,9:11.0,,Defensive rebound by J. Randle,88,70
364,4,9:02.0,,B. Bass makes 2-pt dunk at rim (assist by M. Huertas),88,72
365,4,8:43.0,C. Villanueva misses 3-pt jump shot from 25 ft,,88,72
366,4,8:42.0,,Defensive rebound by J. Randle,88,72
367,4,8:32.0,,M. Huertas makes 2-pt layup at rim,88,74
368,4,8:32.0,Dallas full timeout,,88,74
369,4,8:16.0,W. Matthews misses 3-pt jump shot from 25 ft,,88,74
370,4,8:16.0,,Defensive rebound by Team,88,74
371,4,7:57.0,,K. Bryant misses 2-pt jump shot from 11 ft,88,74
372,4,7:57.0,Defensive rebound by C. Villanueva,,88,74
373,4,7:55.0,Personal foul by K. Bryant (drawn by W. Matthews),,88,74
374,4,7:55.0,W. Matthews misses free throw 1 of 2,,88,74
375,4,7:55.0,Offensive rebound by Team,,88,74
376,4,7:55.0,D. Williams enters the game for D. Harris,,88,74
377,4,7:55.0,W. Matthews makes free throw 2 of 2,,89,74
378,4,7:39.0,,M. Huertas makes 2-pt jump shot from 3 ft (assist by B. Bass),89,76
379,4,7:13.0,J. Barea makes 3-pt jump shot from 24 ft (assist by D. Williams),,92,76
380,4,7:00.0,,L. Williams misses 2-pt layup from 1 ft (block by D. Powell),92,76
381,4,7:00.0,,Offensive rebound by B. Bass,92,76
382,4,7:00.0,,Personal foul by C. Villanueva (drawn by B. Bass),92,76
383,4,7:00.0,J. Evans enters the game for W. Matthews,,92,76
384,4,7:00.0,,D. Russell enters the game for M. Huertas,92,76
385,4,6:51.0,,Shooting foul by C. Villanueva (drawn by J. Randle),92,76
