,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
51,1,5:17.0,,M. Williams misses 3-pt jump shot from 24 ft,20,9
52,1,5:16.0,,Offensive rebound by K. Love,20,9
53,1,5:12.0,,K. Love misses 2-pt jump shot from 8 ft,20,9
54,1,5:11.0,Defensive rebound by K. O'Quinn,,20,9
55,1,5:02.0,K. Séraphin makes 2-pt jump shot from 14 ft,,22,9
56,1,4:38.0,,M. Williams misses 2-pt jump shot from 8 ft,22,9
57,1,4:36.0,Defensive rebound by C. Anthony,,22,9
58,1,4:23.0,C. Anthony makes 2-pt jump shot from 17 ft,,24,9
59,1,4:05.0,,M. Dellavedova enters the game for M. Williams,24,9
60,1,4:05.0,,T. Thompson enters the game for T. Mozgov,24,9
61,1,4:05.0,L. Galloway enters the game for J. Calderón,,24,9
62,1,3:56.0,,L. James misses 3-pt jump shot from 24 ft,24,9
63,1,3:55.0,Defensive rebound by K. O'Quinn,,24,9
64,1,3:43.0,Turnover by K. O'Quinn (bad pass; steal by L. James),,24,9
65,1,3:37.0,,L. James makes 2-pt dunk at rim,24,11
66,1,3:23.0,K. Séraphin makes 2-pt hook shot at rim,,26,11
67,1,3:15.0,,K. Love misses 3-pt jump shot from 25 ft,26,11
68,1,3:14.0,Defensive rebound by C. Anthony,,26,11
69,1,3:04.0,C. Anthony misses 2-pt jump shot from 17 ft,,26,11
70,1,3:03.0,,Defensive rebound by K. Love,26,11
71,1,2:54.0,,K. Love makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),26,14
72,1,2:28.0,Turnover by S. Vujačić (lost ball; steal by L. James),,26,14
73,1,2:21.0,,L. James makes 2-pt dunk at rim (assist by R. Jefferson),26,16
74,1,2:04.0,S. Vujačić misses 2-pt jump shot from 22 ft,,26,16
75,1,2:04.0,,Defensive rebound by Team,26,16
76,1,2:04.0,L. Thomas enters the game for C. Anthony,,26,16
77,1,2:04.0,J. Grant enters the game for S. Vujačić,,26,16
78,1,2:04.0,,J. Cunningham enters the game for L. James,26,16
79,1,2:04.0,,J. Jones enters the game for K. Love,26,16
80,1,1:47.0,,J. Jones makes 2-pt jump shot from 15 ft (assist by M. Dellavedova),26,18
81,1,1:28.0,Shooting foul by J. Cunningham (drawn by J. Grant),,26,18
82,1,1:28.0,J. Grant makes free throw 1 of 2,,27,18
83,1,1:28.0,D. Williams enters the game for K. O'Quinn,,27,18
84,1,1:28.0,J. Grant makes free throw 2 of 2,,28,18
85,1,1:15.0,,Turnover by M. Dellavedova (bad pass; steal by L. Galloway),28,18
86,1,1:06.0,D. Williams makes 2-pt layup at rim,,30,18
87,1,0:44.0,,Shooting foul by K. Séraphin (drawn by J. Cunningham),30,18
88,1,0:44.0,,J. Cunningham misses free throw 1 of 2,30,18
89,1,0:44.0,,Offensive rebound by Team,30,18
90,1,0:44.0,,M. Williams enters the game for R. Jefferson,30,18
91,1,0:44.0,,J. Cunningham misses free throw 2 of 2,30,18
92,1,0:44.0,Defensive rebound by D. Williams,,30,18
93,1,0:28.0,L. Galloway makes 2-pt layup at rim (assist by L. Thomas),,32,18
94,1,0:07.0,,J. Jones misses 3-pt jump shot from 25 ft,32,18
95,1,0:06.0,,Offensive rebound by T. Thompson,32,18
96,1,0:00.0,,M. Williams misses 3-pt jump shot from 25 ft,32,18
97,1,0:00.0,,Offensive rebound by Team,32,18
98,2,11:41.0,,Turnover by T. Thompson (step out of bounds),32,18
99,2,11:22.0,J. Grant misses 2-pt jump shot from 16 ft,,32,18
100,2,11:21.0,,Defensive rebound by M. Dellavedova,32,18
101,2,11:10.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),32,20
102,2,11:02.0,L. Thomas makes 2-pt layup at rim (assist by J. Grant),,34,20
103,2,11:02.0,Shooting foul by M. Dellavedova (drawn by L. Thomas),,34,20
104,2,11:02.0,K. O'Quinn enters the game for K. Séraphin,,34,20
105,2,11:02.0,,A. Varejão enters the game for J. Jones,34,20
106,2,11:02.0,L. Thomas misses free throw 1 of 1,,34,20
107,2,10:59.0,,Defensive rebound by M. Williams,34,20
108,2,10:46.0,,T. Thompson misses 2-pt jump shot from 16 ft,34,20
109,2,10:46.0,Defensive rebound by D. Williams,,34,20
110,2,10:39.0,Turnover by D. Williams (bad pass; steal by A. Varejão),,34,20
111,2,10:38.0,,Shooting foul by J. Grant (drawn by J. Cunningham),34,20
112,2,10:38.0,,J. Cunningham misses free throw 1 of 2,34,20
113,2,10:38.0,,Offensive rebound by Team,34,20
114,2,10:38.0,,J. Cunningham makes free throw 2 of 2,34,21
115,2,10:21.0,L. Galloway misses 2-pt jump shot from 16 ft,,34,21
116,2,10:20.0,,Defensive rebound by A. Varejão,34,21
117,2,10:08.0,,M. Williams makes 2-pt jump shot from 7 ft,34,23
118,2,9:56.0,Turnover by L. Thomas (offensive foul),,34,23
119,2,9:56.0,,Offensive charge foul by L. Thomas (drawn by M. Dellavedova),34,23
120,2,9:56.0,,L. James enters the game for J. Cunningham,34,23
121,2,9:40.0,,M. Williams misses 2-pt jump shot from 16 ft,34,23
122,2,9:39.0,,Offensive rebound by T. Thompson,34,23
123,2,9:28.0,,Turnover by A. Varejão (bad pass; steal by L. Galloway),34,23
124,2,9:10.0,K. O'Quinn makes 2-pt jump shot from 12 ft,,36,23
125,2,8:57.0,,Personal foul by L. Thomas (drawn by L. James),36,23
126,2,8:57.0,Official timeout,,36,23
127,2,8:57.0,C. Anthony enters the game for L. Thomas,,36,23
128,2,8:57.0,K. Porziņģis enters the game for D. Williams,,36,23
129,2,8:57.0,,R. Jefferson enters the game for M. Dellavedova,36,23
130,2,8:50.0,,L. James misses 2-pt layup from 1 ft (block by K. Porziņģis),36,23
131,2,8:48.0,,Offensive rebound by L. James,36,23
132,2,8:44.0,,Turnover by L. James (lost ball; steal by K. Porziņģis),36,23
133,2,8:36.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,36,23
134,2,8:36.0,Offensive rebound by Team,,36,23
135,2,8:36.0,,Loose ball foul by T. Thompson (drawn by K. O'Quinn),36,23
136,2,8:24.0,C. Anthony misses 2-pt jump shot from 14 ft,,36,23
137,2,8:24.0,,Defensive rebound by A. Varejão,36,23
138,2,8:12.0,,L. James misses 2-pt layup from 2 ft,36,23
139,2,8:11.0,Defensive rebound by K. O'Quinn,,36,23
140,2,8:05.0,C. Anthony misses 3-pt jump shot from 23 ft,,36,23
141,2,8:04.0,,Defensive rebound by R. Jefferson,36,23
142,2,8:01.0,,Shooting foul by K. O'Quinn (drawn by L. James),36,23
143,2,8:01.0,,L. James makes 2-pt layup at rim (assist by R. Jefferson),36,25
144,2,8:01.0,,L. James misses free throw 1 of 1,36,25
145,2,7:57.0,Defensive rebound by C. Anthony,,36,25
146,2,7:54.0,Offensive foul by K. O'Quinn (drawn by R. Jefferson),,36,25
147,2,7:54.0,Turnover by K. O'Quinn (offensive foul),,36,25
148,2,7:54.0,,K. Love enters the game for T. Thompson,36,25
149,2,7:54.0,R. Lopez enters the game for K. O'Quinn,,36,25
150,2,7:36.0,,L. James makes 2-pt layup from 1 ft,36,27
151,2,7:36.0,,Shooting foul by K. Porziņģis (drawn by L. James),36,27
152,2,7:36.0,,L. James misses free throw 1 of 1,36,27
153,2,7:35.0,Defensive rebound by C. Anthony,,36,27
154,2,7:15.0,J. Grant misses 3-pt jump shot from 25 ft,,36,27
155,2,7:14.0,,Defensive rebound by M. Williams,36,27
156,2,7:08.0,,L. James misses 3-pt jump shot from 26 ft,36,27
157,2,7:08.0,Defensive rebound by Team,,36,27
158,2,6:53.0,C. Anthony misses 2-pt layup at rim,,36,27
159,2,6:52.0,,Defensive rebound by M. Williams,36,27
160,2,6:40.0,,K. Love makes 2-pt hook shot from 6 ft,36,29
161,2,6:33.0,Shooting foul by A. Varejão (drawn by J. Grant),,36,29
162,2,6:33.0,J. Grant makes free throw 1 of 2,,37,29
163,2,6:33.0,J. Grant makes free throw 2 of 2,,38,29
164,2,6:18.0,,Turnover by K. Love (bad pass),38,29
165,2,6:18.0,S. Vujačić enters the game for J. Grant,,38,29
166,2,5:57.0,,Cleveland full timeout,38,29
167,2,5:57.0,J. Calderón enters the game for L. Galloway,,38,29
168,2,5:57.0,,M. Dellavedova enters the game for M. Williams,38,29
169,2,5:57.0,,T. Mozgov enters the game for A. Varejão,38,29
170,2,5:54.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,38,29
171,2,5:53.0,,Defensive rebound by R. Jefferson,38,29
172,2,5:38.0,,K. Love misses 3-pt jump shot from 24 ft,38,29
173,2,5:38.0,Defensive rebound by S. Vujačić,,38,29
174,2,5:23.0,S. Vujačić misses 2-pt layup at rim,,38,29
175,2,5:21.0,,Defensive rebound by K. Love,38,29
176,2,5:20.0,,Shooting foul by R. Lopez (drawn by R. Jefferson),38,29
177,2,5:20.0,,R. Jefferson makes free throw 1 of 2,38,30
178,2,5:20.0,,R. Jefferson makes free throw 2 of 2,38,31
179,2,5:04.0,Personal foul by L. James (drawn by K. Porziņģis),,38,31
180,2,4:57.0,Turnover by S. Vujačić (lost ball; steal by L. James),,38,31
181,2,4:49.0,,R. Jefferson makes 2-pt layup at rim (assist by M. Dellavedova),38,33
182,2,4:38.0,C. Anthony misses 3-pt jump shot from 24 ft,,38,33
183,2,4:37.0,,Defensive rebound by T. Mozgov,38,33
184,2,4:24.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by L. James),38,35
185,2,4:11.0,S. Vujačić misses 3-pt jump shot from 23 ft,,38,35
186,2,4:10.0,,Defensive rebound by K. Love,38,35
187,2,3:53.0,,T. Mozgov misses 2-pt jump shot from 14 ft,38,35
188,2,3:53.0,Defensive rebound by C. Anthony,,38,35
189,2,3:44.0,S. Vujačić makes 2-pt layup at rim,,40,35
190,2,3:19.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by M. Dellavedova),40,37
191,2,3:11.0,J. Calderón misses 2-pt jump shot from 15 ft,,40,37
192,2,3:10.0,Offensive rebound by C. Anthony,,40,37
193,2,2:49.0,R. Lopez misses 2-pt jump shot from 13 ft,,40,37
194,2,2:47.0,Offensive rebound by K. Porziņģis,,40,37
195,2,2:47.0,K. Porziņģis makes 2-pt dunk at rim,,42,37
196,2,2:47.0,,Cleveland full timeout,42,37
197,2,2:47.0,New York full timeout,,42,37
198,2,2:47.0,,M. Williams enters the game for L. James,42,37
199,2,2:31.0,,K. Love misses 2-pt jump shot from 8 ft,42,37
200,2,2:29.0,Defensive rebound by K. Porziņģis,,42,37
201,2,2:22.0,R. Lopez makes 2-pt layup at rim (assist by J. Calderón),,44,37
202,2,2:08.0,,K. Love misses 3-pt jump shot from 25 ft,44,37
203,2,2:08.0,Defensive rebound by R. Lopez,,44,37
204,2,1:55.0,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by R. Lopez),,46,37
205,2,1:39.0,,M. Williams misses 2-pt jump shot from 17 ft,46,37
206,2,1:39.0,,Offensive rebound by Team,46,37
207,2,1:39.0,Loose ball foul by K. Porziņģis (drawn by K. Love),,46,37
208,2,1:39.0,,K. Love misses free throw 1 of 2,46,37
209,2,1:39.0,,Offensive rebound by Team,46,37
210,2,1:39.0,K. O'Quinn enters the game for K. Porziņģis,,46,37
211,2,1:39.0,,K. Love makes free throw 2 of 2,46,38
212,2,1:25.0,Turnover by R. Lopez (bad pass),,46,38
213,2,1:11.0,,R. Jefferson misses 3-pt jump shot from 24 ft,46,38
214,2,1:10.0,Defensive rebound by J. Calderón,,46,38
215,2,1:00.0,J. Calderón misses 2-pt jump shot from 5 ft,,46,38
216,2,0:58.0,,Defensive rebound by M. Dellavedova,46,38
217,2,0:54.0,,Turnover by M. Dellavedova (bad pass; steal by C. Anthony),46,38
218,2,0:40.0,C. Anthony misses 2-pt jump shot from 13 ft,,46,38
219,2,0:40.0,,Defensive rebound by M. Williams,46,38
220,2,0:33.0,,M. Williams misses 2-pt jump shot from 4 ft (block by K. O'Quinn),46,38
221,2,0:33.0,,Offensive rebound by Team,46,38
222,2,0:29.0,,K. Love misses 2-pt jump shot from 19 ft,46,38
223,2,0:28.0,Defensive rebound by S. Vujačić,,46,38
224,2,0:22.0,New York full timeout,,46,38
225,2,0:22.0,,T. Thompson enters the game for K. Love,46,38
226,2,0:22.0,D. Williams enters the game for R. Lopez,,46,38
227,2,0:05.0,Turnover by Team (3 sec),,46,38
228,2,0:00.0,,M. Williams misses 3-pt jump shot from 31 ft,46,38
229,2,0:00.0,,Offensive rebound by Team,46,38
230,3,11:43.0,,R. Jefferson misses 3-pt jump shot from 22 ft,46,38
231,3,11:43.0,Defensive rebound by K. Porziņģis,,46,38
232,3,11:23.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by J. Calderón),,49,38
233,3,11:07.0,,T. Mozgov misses 2-pt layup from 1 ft (block by C. Anthony),49,38
234,3,11:07.0,,Offensive rebound by Team,49,38
235,3,11:03.0,,M. Williams makes 2-pt jump shot from 18 ft (assist by L. James),49,40
236,3,10:36.0,C. Anthony misses 2-pt layup from 1 ft,,49,40
237,3,10:32.0,Offensive rebound by C. Anthony,,49,40
238,3,10:32.0,C. Anthony makes 2-pt jump shot from 3 ft,,51,40
239,3,10:13.0,,Turnover by L. James (bad pass; steal by K. Porziņģis),51,40
240,3,10:02.0,R. Lopez misses 2-pt hook shot from 7 ft,,51,40
241,3,10:00.0,,Defensive rebound by K. Love,51,40
242,3,9:53.0,,T. Mozgov makes 2-pt jump shot from 14 ft (assist by M. Williams),51,42
243,3,9:42.0,K. Porziņģis makes 2-pt dunk at rim (assist by C. Anthony),,53,42
244,3,9:24.0,,L. James makes 2-pt layup from 1 ft (assist by M. Williams),53,44
245,3,9:08.0,R. Lopez misses 2-pt hook shot from 7 ft,,53,44
246,3,9:04.0,,Defensive rebound by K. Love,53,44
247,3,9:04.0,,Shooting foul by K. Porziņģis (drawn by T. Mozgov),53,44
248,3,9:04.0,,T. Mozgov makes free throw 1 of 2,53,45
249,3,9:04.0,L. Thomas enters the game for K. Porziņģis,,53,45
250,3,9:04.0,,T. Mozgov makes free throw 2 of 2,53,46
251,3,8:54.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Calderón),,56,46
252,3,8:42.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by T. Mozgov),56,49
253,3,8:26.0,L. Thomas misses 2-pt jump shot from 19 ft,,56,49
254,3,8:25.0,,Defensive rebound by K. Love,56,49
255,3,8:14.0,,Shooting foul by C. Anthony (drawn by R. Jefferson),56,49
256,3,8:14.0,,R. Jefferson misses free throw 1 of 2,56,49
257,3,8:14.0,,Offensive rebound by Team,56,49
258,3,8:14.0,,R. Jefferson makes free throw 2 of 2,56,50
259,3,8:06.0,Personal foul by R. Jefferson (drawn by C. Anthony),,56,50
260,3,8:00.0,S. Vujačić misses 3-pt jump shot from 25 ft,,56,50
261,3,7:59.0,,Defensive rebound by K. Love,56,50
262,3,7:49.0,,Turnover by M. Williams (bad pass),56,50
263,3,7:31.0,Shooting foul by M. Williams (drawn by C. Anthony),,56,50
264,3,7:31.0,C. Anthony makes free throw 1 of 2,,57,50
265,3,7:31.0,C. Anthony misses free throw 2 of 2,,57,50
266,3,7:30.0,,Defensive rebound by T. Mozgov,57,50
267,3,7:15.0,,Shooting foul by R. Lopez (drawn by T. Mozgov),57,50
268,3,7:15.0,,T. Mozgov makes free throw 1 of 2,57,51
269,3,7:15.0,,T. Mozgov makes free throw 2 of 2,57,52
270,3,6:57.0,S. Vujačić misses 3-pt jump shot from 27 ft,,57,52
271,3,6:56.0,Offensive rebound by L. Thomas,,57,52
272,3,6:40.0,C. Anthony makes 2-pt jump shot from 16 ft,,59,52
273,3,6:24.0,,Def 3 sec tech foul by R. Lopez,59,52
274,3,6:24.0,,M. Williams makes technical free throw,59,53
275,3,6:24.0,L. Galloway enters the game for S. Vujačić,,59,53
276,3,6:11.0,,R. Jefferson makes 3-pt jump shot from 22 ft (assist by M. Williams),59,56
277,3,5:44.0,Offensive foul by R. Lopez (drawn by L. James),,59,56
278,3,5:44.0,Turnover by R. Lopez (offensive foul),,59,56
279,3,5:44.0,,Cleveland full timeout,59,56
280,3,5:44.0,K. Séraphin enters the game for R. Lopez,,59,56
281,3,5:24.0,,K. Love misses 2-pt jump shot from 21 ft,59,56
282,3,5:23.0,,Offensive rebound by L. James,59,56
283,3,5:19.0,,L. James makes 2-pt layup from 1 ft,59,58
284,3,5:03.0,K. Séraphin misses 2-pt jump shot from 6 ft,,59,58
285,3,5:03.0,,Defensive rebound by Team,59,58
286,3,5:03.0,,T. Thompson enters the game for K. Love,59,58
287,3,4:50.0,,L. James misses 2-pt layup from 1 ft (block by K. Séraphin),59,58
288,3,4:47.0,Defensive rebound by J. Calderón,,59,58
289,3,4:42.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by C. Anthony),,62,58
290,3,4:29.0,,Personal foul by L. Thomas (drawn by T. Thompson),62,58
291,3,4:29.0,J. Grant enters the game for J. Calderón,,62,58
292,3,4:18.0,,M. Williams makes 2-pt jump shot from 11 ft (assist by T. Mozgov),62,60
293,3,4:04.0,Shooting foul by T. Mozgov (drawn by L. Galloway),,62,60
294,3,4:04.0,L. Galloway misses free throw 1 of 2,,62,60
295,3,4:04.0,Offensive rebound by Team,,62,60
296,3,4:04.0,,M. Dellavedova enters the game for R. Jefferson,62,60
297,3,4:04.0,L. Galloway makes free throw 2 of 2,,63,60
298,3,3:57.0,,Shooting foul by J. Grant (drawn by M. Williams),63,60
299,3,3:57.0,,M. Williams makes free throw 1 of 2,63,61
300,3,3:57.0,,J. Jones enters the game for T. Mozgov,63,61
301,3,3:57.0,,M. Williams makes free throw 2 of 2,63,62
302,3,3:41.0,K. Séraphin misses 2-pt jump shot from 11 ft,,63,62
303,3,3:39.0,,Defensive rebound by L. James,63,62
304,3,3:33.0,,L. James misses 2-pt jump shot from 21 ft,63,62
305,3,3:32.0,Defensive rebound by Team,,63,62
306,3,3:22.0,Personal foul by M. Dellavedova (drawn by L. Thomas),,63,62
307,3,3:22.0,K. O'Quinn enters the game for K. Séraphin,,63,62
308,3,3:16.0,J. Grant misses 3-pt jump shot from 24 ft,,63,62
309,3,3:15.0,Offensive rebound by K. O'Quinn,,63,62
310,3,3:01.0,L. Galloway misses 2-pt jump shot from 8 ft,,63,62
311,3,2:58.0,,Defensive rebound by T. Thompson,63,62
312,3,2:54.0,,M. Williams misses 3-pt jump shot from 26 ft,63,62
313,3,2:51.0,Defensive rebound by K. O'Quinn,,63,62
314,3,2:46.0,Shooting foul by M. Williams (drawn by J. Grant),,63,62
315,3,2:46.0,New York full timeout,,63,62
316,3,2:46.0,,J. Cunningham enters the game for L. James,63,62
317,3,2:46.0,,R. Jefferson enters the game for M. Williams,63,62
318,3,2:46.0,D. Williams enters the game for C. Anthony,,63,62
319,3,2:46.0,J. Grant makes free throw 1 of 2,,64,62
320,3,2:46.0,J. Grant makes free throw 2 of 2,,65,62
321,3,2:37.0,,Shooting foul by D. Williams (drawn by J. Jones),65,62
322,3,2:37.0,,J. Jones makes free throw 1 of 3,65,63
323,3,2:37.0,,J. Jones makes free throw 2 of 3,65,64
324,3,2:37.0,,J. Jones makes free throw 3 of 3,65,65
325,3,2:16.0,K. O'Quinn makes 2-pt layup from 1 ft,,67,65
326,3,2:05.0,,Turnover by M. Dellavedova (bad pass; steal by K. O'Quinn),67,65
327,3,1:51.0,Shooting foul by J. Jones (drawn by D. Williams),,67,65
328,3,1:51.0,D. Williams makes free throw 1 of 2,,68,65
329,3,1:51.0,D. Williams makes free throw 2 of 2,,69,65
330,3,1:31.0,,T. Thompson misses 2-pt layup from 1 ft (block by K. O'Quinn),69,65
331,3,1:29.0,Defensive rebound by L. Galloway,,69,65
332,3,1:18.0,L. Thomas misses 2-pt jump shot from 3 ft (block by T. Thompson),,69,65
333,3,1:16.0,,Defensive rebound by R. Jefferson,69,65
334,3,1:11.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by R. Jefferson),69,68
335,3,0:59.0,J. Grant misses 2-pt jump shot from 19 ft,,69,68
336,3,0:58.0,,Defensive rebound by T. Thompson,69,68
337,3,0:51.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),69,70
338,3,0:31.0,L. Galloway misses 3-pt jump shot from 26 ft,,69,70
339,3,0:30.0,,Defensive rebound by T. Thompson,69,70
340,3,0:08.0,,M. Dellavedova misses 2-pt jump shot from 12 ft,69,70
341,3,0:07.0,Defensive rebound by Team,,69,70
342,3,0:00.0,J. Grant misses 2-pt layup from 1 ft,,69,70
343,3,0:00.0,Offensive rebound by Team,,69,70
344,4,11:42.0,D. Williams misses 2-pt layup at rim,,69,70
345,4,11:41.0,,Defensive rebound by T. Thompson,69,70
346,4,11:26.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),69,72
347,4,11:04.0,D. Williams misses 2-pt dunk at rim,,69,72
348,4,11:01.0,,Defensive rebound by T. Thompson,69,72
349,4,10:59.0,,Turnover by R. Jefferson (offensive goaltending),69,72
350,4,10:43.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by J. Grant),,72,72
351,4,10:26.0,,Personal foul by L. Galloway (drawn by J. Cunningham),72,72
352,4,10:18.0,,M. Dellavedova misses 2-pt jump shot from 4 ft,72,72
353,4,10:14.0,,Offensive rebound by M. Dellavedova,72,72
354,4,10:14.0,,M. Dellavedova misses 2-pt layup from 1 ft,72,72
355,4,10:09.0,Defensive rebound by J. Grant,,72,72
356,4,10:05.0,D. Williams makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),,75,72
357,4,9:40.0,,M. Dellavedova misses 2-pt jump shot from 18 ft,75,72
358,4,9:39.0,,Offensive rebound by Team,75,72
359,4,9:39.0,,Turnover by Team (shot clock),75,72
360,4,9:23.0,L. Galloway misses 2-pt layup at rim,,75,72
361,4,9:22.0,Offensive rebound by L. Galloway,,75,72
362,4,9:22.0,Turnover by L. Galloway (traveling),,75,72
363,4,9:22.0,,M. Williams enters the game for M. Dellavedova,75,72
364,4,9:22.0,,L. James enters the game for J. Cunningham,75,72
365,4,9:09.0,,T. Thompson makes 2-pt layup from 1 ft,75,74
366,4,8:56.0,K. O'Quinn misses 2-pt jump shot from 9 ft,,75,74
367,4,8:53.0,,Defensive rebound by T. Thompson,75,74
368,4,8:43.0,,Personal foul by K. O'Quinn (drawn by L. James),75,74
369,4,8:43.0,Official timeout,,75,74
370,4,8:43.0,R. Lopez enters the game for K. O'Quinn,,75,74
371,4,8:43.0,K. Porziņģis enters the game for D. Williams,,75,74
372,4,8:43.0,C. Anthony enters the game for C. Early,,75,74
373,4,8:31.0,,J. Jones misses 3-pt jump shot from 26 ft,75,74
374,4,8:31.0,Defensive rebound by Team,,75,74
375,4,8:06.0,R. Lopez misses 2-pt hook shot from 8 ft,,75,74
376,4,8:04.0,,Defensive rebound by R. Jefferson,75,74
377,4,7:56.0,,Def 3 sec tech foul by R. Lopez,75,74
378,4,7:56.0,,M. Williams makes technical free throw,75,75
379,4,7:56.0,,K. Love enters the game for J. Jones,75,75
380,4,7:47.0,,L. James misses 2-pt jump shot from 18 ft,75,75
381,4,7:47.0,Defensive rebound by L. Galloway,,75,75
382,4,7:38.0,R. Lopez misses 2-pt layup from 1 ft,,75,75
383,4,7:38.0,,Defensive rebound by K. Love,75,75
384,4,7:38.0,,Personal foul by K. Porziņģis (drawn by K. Love),75,75
385,4,7:38.0,,M. Dellavedova enters the game for R. Jefferson,75,75
386,4,7:38.0,J. Calderón enters the game for K. Porziņģis,,75,75
387,4,7:38.0,K. O'Quinn enters the game for J. Grant,,75,75
388,4,7:29.0,,M. Williams misses 3-pt jump shot from 27 ft,75,75
389,4,7:28.0,,Offensive rebound by K. Love,75,75
390,4,7:13.0,,Shooting foul by C. Anthony (drawn by L. James),75,75
391,4,7:13.0,,L. James makes free throw 1 of 2,75,76
