,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
41,1,6:30.0,K. Anderson misses 2-pt jump shot from 6 ft,,6,11
42,1,6:30.0,,Defensive rebound by N. Jokić,6,11
43,1,6:22.0,,J. Nurkić misses 2-pt layup from 2 ft (block by T. Duncan),6,11
44,1,6:21.0,Defensive rebound by D. West,,6,11
45,1,6:12.0,T. Duncan misses 2-pt layup from 2 ft,,6,11
46,1,6:11.0,Offensive rebound by T. Duncan,,6,11
47,1,6:11.0,T. Duncan makes 2-pt hook shot from 2 ft,,8,11
48,1,6:11.0,,Denver full timeout,8,11
49,1,6:11.0,B. Marjanović enters the game for T. Duncan,,8,11
50,1,5:50.0,,E. Mudiay makes 2-pt layup from 1 ft (assist by N. Jokić),8,13
51,1,5:28.0,A. Miller misses 2-pt jump shot from 15 ft,,8,13
52,1,5:27.0,,Defensive rebound by J. Nurkić,8,13
53,1,5:20.0,,Personal foul by D. West,8,13
54,1,5:20.0,P. Mills enters the game for J. Simmons,,8,13
55,1,5:20.0,K. Martin enters the game for A. Miller,,8,13
56,1,5:06.0,,E. Mudiay misses 2-pt jump shot from 10 ft,8,13
57,1,5:05.0,Defensive rebound by B. Marjanović,,8,13
58,1,4:53.0,K. Martin misses 2-pt jump shot from 15 ft,,8,13
59,1,4:52.0,,Defensive rebound by G. Harris,8,13
60,1,4:47.0,,G. Harris makes 2-pt layup from 1 ft,8,15
61,1,4:30.0,P. Mills misses 2-pt jump shot from 14 ft,,8,15
62,1,4:29.0,,Defensive rebound by E. Mudiay,8,15
63,1,4:24.0,,Turnover by E. Mudiay (bad pass; steal by P. Mills),8,15
64,1,4:17.0,K. Martin misses 3-pt jump shot from 25 ft,,8,15
65,1,4:16.0,,Defensive rebound by E. Mudiay,8,15
66,1,4:11.0,,N. Jokić misses 2-pt layup from 1 ft,8,15
67,1,4:09.0,Defensive rebound by D. West,,8,15
68,1,4:02.0,Turnover by K. Anderson (bad pass; steal by J. Sampson),,8,15
69,1,3:56.0,,Offensive foul by G. Harris (drawn by K. Martin),8,15
70,1,3:56.0,,Turnover by G. Harris (offensive foul),8,15
71,1,3:56.0,,J. Lauvergne enters the game for J. Sampson,8,15
72,1,3:56.0,,W. Barton enters the game for J. Nurkić,8,15
73,1,3:56.0,M. Bonner enters the game for D. West,,8,15
74,1,3:43.0,P. Mills misses 2-pt layup from 1 ft (block by J. Lauvergne),,8,15
75,1,3:38.0,,Defensive rebound by N. Jokić,8,15
76,1,3:33.0,,J. Lauvergne makes 2-pt jump shot from 19 ft,8,17
77,1,3:15.0,B. Marjanović makes 2-pt jump shot from 16 ft (assist by P. Mills),,10,17
78,1,3:02.0,,E. Mudiay makes 2-pt jump shot from 18 ft,10,19
79,1,2:43.0,M. Bonner misses 3-pt jump shot from 24 ft,,10,19
80,1,2:42.0,,Defensive rebound by J. Lauvergne,10,19
81,1,2:40.0,,Turnover by J. Lauvergne (bad pass; steal by K. Martin),10,19
82,1,2:34.0,K. Martin makes 2-pt jump shot from 18 ft,,12,19
83,1,2:20.0,,E. Mudiay makes 3-pt jump shot from 24 ft,12,22
84,1,1:58.0,B. Marjanović misses 2-pt jump shot from 12 ft,,12,22
85,1,1:57.0,,Defensive rebound by N. Jokić,12,22
86,1,1:49.0,,Turnover by J. Lauvergne (3 sec),12,22
87,1,1:49.0,San Antonio full timeout,,12,22
88,1,1:49.0,,A. Toupane enters the game for E. Mudiay,12,22
89,1,1:49.0,,D. Augustin enters the game for N. Jokić,12,22
90,1,1:49.0,J. Simmons enters the game for K. Anderson,,12,22
91,1,1:38.0,B. Marjanović makes 2-pt jump shot from 12 ft (assist by P. Mills),,14,22
92,1,1:14.0,,J. Lauvergne misses 2-pt jump shot from 19 ft,14,22
93,1,1:13.0,Defensive rebound by K. Martin,,14,22
94,1,1:09.0,Personal foul by G. Harris,,14,22
95,1,1:00.0,J. Simmons makes 2-pt layup from 3 ft,,16,22
96,1,0:40.0,,W. Barton misses 2-pt jump shot from 5 ft (block by B. Marjanović),16,22
97,1,0:39.0,Defensive rebound by P. Mills,,16,22
98,1,0:37.0,P. Mills makes 2-pt layup from 2 ft,,18,22
99,1,0:37.0,,Denver full timeout,18,22
100,1,0:37.0,,M. Miller enters the game for G. Harris,18,22
101,1,0:22.0,,D. Augustin makes 2-pt layup from 2 ft (assist by M. Miller),18,24
102,1,0:01.0,K. Martin misses 2-pt layup from 2 ft,,18,24
103,1,0:01.0,,Defensive rebound by M. Miller,18,24
104,2,11:42.0,B. Marjanović misses 2-pt jump shot from 13 ft,,18,24
105,2,11:41.0,,Defensive rebound by M. Miller,18,24
106,2,11:23.0,,M. Miller misses 3-pt jump shot from 26 ft,18,24
107,2,11:22.0,Defensive rebound by B. Marjanović,,18,24
108,2,11:16.0,K. Martin makes 3-pt jump shot from 24 ft (assist by P. Mills),,21,24
109,2,11:00.0,,W. Barton makes 2-pt layup from 2 ft,21,26
110,2,10:40.0,Personal foul by J. Lauvergne,,21,26
111,2,10:31.0,Turnover by K. Martin (lost ball; steal by W. Barton),,21,26
112,2,10:26.0,,Shooting foul by J. Simmons (drawn by J. Lauvergne),21,26
113,2,10:26.0,,J. Lauvergne makes free throw 1 of 2,21,27
114,2,10:26.0,,J. Lauvergne makes free throw 2 of 2,21,28
115,2,10:16.0,Shooting foul by A. Toupane (drawn by K. Martin),,21,28
116,2,10:16.0,K. Martin makes free throw 1 of 2,,22,28
117,2,10:16.0,K. Martin makes free throw 2 of 2,,23,28
118,2,10:03.0,,W. Barton makes 2-pt layup from 2 ft (assist by J. Lauvergne),23,30
119,2,9:44.0,P. Mills misses 2-pt jump shot from 16 ft,,23,30
120,2,9:44.0,Offensive rebound by B. Marjanović,,23,30
121,2,9:41.0,B. Marjanović makes 2-pt layup from 2 ft,,25,30
122,2,9:32.0,,Offensive foul by J. Lauvergne (drawn by P. Mills),25,30
123,2,9:32.0,,Turnover by J. Lauvergne (offensive foul),25,30
124,2,9:32.0,T. Duncan enters the game for B. Marjanović,,25,30
125,2,9:29.0,K. Anderson enters the game for J. Simmons,,25,30
126,2,9:29.0,,J. Nurkić enters the game for J. Lauvergne,25,30
127,2,9:10.0,P. Mills misses 2-pt jump shot from 18 ft,,25,30
128,2,9:10.0,,Defensive rebound by J. Nurkić,25,30
129,2,9:02.0,,D. Augustin misses 2-pt jump shot from 11 ft,25,30
130,2,9:01.0,Defensive rebound by K. Martin,,25,30
131,2,8:48.0,M. Bonner misses 3-pt jump shot from 23 ft,,25,30
132,2,8:47.0,,Defensive rebound by W. Barton,25,30
133,2,8:39.0,,Shooting foul by K. Anderson (drawn by A. Toupane),25,30
134,2,8:39.0,Official timeout,,25,30
135,2,8:39.0,A. Miller enters the game for P. Mills,,25,30
136,2,8:39.0,,A. Toupane makes free throw 1 of 2,25,31
137,2,8:39.0,,A. Toupane makes free throw 2 of 2,25,32
138,2,8:21.0,A. Miller makes 2-pt jump shot from 10 ft,,27,32
139,2,8:03.0,,Turnover by J. Nurkić (lost ball; steal by A. Miller),27,32
140,2,7:49.0,A. Miller misses 2-pt layup from 2 ft (block by A. Toupane),,27,32
141,2,7:48.0,,Defensive rebound by A. Toupane,27,32
142,2,7:40.0,,W. Barton misses 2-pt jump shot from 12 ft,27,32
143,2,7:39.0,Defensive rebound by M. Bonner,,27,32
144,2,7:32.0,K. Martin makes 3-pt jump shot from 24 ft,,30,32
145,2,7:16.0,,M. Miller misses 3-pt jump shot from 24 ft,30,32
146,2,7:15.0,Defensive rebound by M. Bonner,,30,32
147,2,6:59.0,K. Anderson makes 2-pt hook shot at rim,,32,32
148,2,6:43.0,,A. Toupane misses 2-pt jump shot from 18 ft,32,32
149,2,6:43.0,Defensive rebound by M. Bonner,,32,32
150,2,6:33.0,A. Miller makes 2-pt jump shot from 13 ft,,34,32
151,2,6:33.0,,Denver full timeout,34,32
152,2,6:33.0,,E. Mudiay enters the game for A. Toupane,34,32
153,2,6:33.0,,G. Harris enters the game for M. Miller,34,32
154,2,6:33.0,P. Mills enters the game for K. Martin,,34,32
155,2,6:33.0,J. Simmons enters the game for M. Bonner,,34,32
156,2,6:20.0,,Turnover by J. Nurkić (bad pass; steal by A. Miller),34,32
157,2,6:13.0,T. Duncan misses 2-pt layup from 2 ft,,34,32
158,2,6:12.0,Offensive rebound by T. Duncan,,34,32
159,2,6:11.0,T. Duncan makes 2-pt layup from 2 ft,,36,32
160,2,6:02.0,,Turnover by D. Augustin (bad pass),36,32
161,2,5:46.0,A. Miller makes 2-pt jump shot from 7 ft,,38,32
162,2,5:35.0,,D. Augustin makes 2-pt jump shot from 7 ft,38,34
163,2,5:14.0,K. Anderson misses 2-pt jump shot from 11 ft,,38,34
164,2,5:14.0,,Defensive rebound by J. Nurkić,38,34
165,2,4:59.0,,W. Barton makes 2-pt layup from 2 ft (assist by E. Mudiay),38,36
166,2,4:44.0,Shooting foul by W. Barton (drawn by J. Simmons),,38,36
167,2,4:44.0,J. Simmons makes free throw 1 of 2,,39,36
168,2,4:44.0,,J. Sampson enters the game for D. Augustin,39,36
169,2,4:44.0,J. Simmons makes free throw 2 of 2,,40,36
170,2,4:29.0,,E. Mudiay makes 2-pt jump shot from 15 ft,40,38
171,2,4:11.0,P. Mills misses 2-pt jump shot from 17 ft (block by E. Mudiay),,40,38
172,2,4:10.0,Offensive rebound by J. Simmons,,40,38
173,2,4:08.0,Turnover by J. Simmons (lost ball; steal by W. Barton),,40,38
174,2,4:05.0,,W. Barton makes 2-pt dunk at rim (assist by E. Mudiay),40,40
175,2,4:05.0,San Antonio full timeout,,40,40
176,2,3:59.0,A. Miller misses 2-pt layup from 2 ft (block by J. Sampson),,40,40
177,2,3:58.0,Offensive rebound by Team,,40,40
178,2,3:58.0,D. West enters the game for A. Miller,,40,40
179,2,3:47.0,T. Duncan makes 2-pt layup from 2 ft,,42,40
180,2,3:33.0,,Shooting foul by T. Duncan (drawn by J. Nurkić),42,40
181,2,3:33.0,,J. Nurkić makes free throw 1 of 2,42,41
182,2,3:33.0,,N. Jokić enters the game for G. Harris,42,41
183,2,3:33.0,,J. Nurkić misses free throw 2 of 2,42,41
184,2,3:32.0,Defensive rebound by D. West,,42,41
185,2,3:11.0,T. Duncan makes 2-pt jump shot from 5 ft,,44,41
186,2,3:02.0,,W. Barton misses 3-pt jump shot from 26 ft,44,41
187,2,3:02.0,Defensive rebound by P. Mills,,44,41
188,2,2:36.0,T. Duncan makes 2-pt jump shot from 3 ft (assist by P. Mills),,46,41
189,2,2:15.0,,N. Jokić makes 2-pt layup from 2 ft (assist by W. Barton),46,43
190,2,1:57.0,T. Duncan makes 2-pt jump shot from 19 ft (assist by P. Mills),,48,43
191,2,1:43.0,,J. Nurkić makes 2-pt jump shot from 20 ft (assist by W. Barton),48,45
192,2,1:27.0,Shooting foul by J. Nurkić (drawn by T. Duncan),,48,45
193,2,1:27.0,T. Duncan misses free throw 1 of 2,,48,45
194,2,1:27.0,Offensive rebound by Team,,48,45
195,2,1:27.0,T. Duncan makes free throw 2 of 2,,49,45
196,2,1:05.0,,N. Jokić misses 2-pt hook shot from 5 ft,49,45
197,2,1:02.0,,Offensive rebound by W. Barton,49,45
198,2,1:02.0,,J. Nurkić makes 2-pt layup from 3 ft,49,47
199,2,1:01.0,Personal foul by W. Barton,,49,47
200,2,1:01.0,P. Mills makes free throw 1 of 2,,50,47
201,2,1:01.0,P. Mills makes free throw 2 of 2,,51,47
202,2,0:47.0,,E. Mudiay misses 2-pt jump shot from 3 ft (block by P. Mills),51,47
203,2,0:46.0,Defensive rebound by K. Anderson,,51,47
204,2,0:41.0,P. Mills misses 3-pt jump shot from 24 ft,,51,47
205,2,0:41.0,,Defensive rebound by N. Jokić,51,47
206,2,0:29.0,,J. Nurkić makes 2-pt hook shot from 4 ft (assist by N. Jokić),51,49
207,2,0:08.0,D. West makes 2-pt jump shot from 7 ft (assist by P. Mills),,53,49
208,2,0:02.0,,W. Barton makes 2-pt layup from 3 ft,53,51
209,2,0:01.0,P. Mills misses 3-pt jump shot from 40 ft,,53,51
210,2,0:00.0,Offensive rebound by Team,,53,51
211,3,11:46.0,Turnover by J. Simmons (lost ball; steal by J. Nurkić),,53,51
212,3,11:43.0,,Shooting foul by J. Simmons (drawn by J. Sampson),53,51
213,3,11:43.0,,J. Sampson misses free throw 1 of 2,53,51
214,3,11:43.0,,Offensive rebound by Team,53,51
215,3,11:43.0,,J. Sampson makes free throw 2 of 2,53,52
216,3,11:27.0,T. Duncan makes 2-pt jump shot from 19 ft (assist by A. Miller),,55,52
217,3,10:58.0,,J. Sampson makes 2-pt hook shot from 3 ft,55,54
218,3,10:38.0,T. Duncan misses 2-pt jump shot from 21 ft,,55,54
219,3,10:37.0,,Defensive rebound by J. Sampson,55,54
220,3,10:31.0,,G. Harris misses 3-pt jump shot from 24 ft,55,54
221,3,10:30.0,Defensive rebound by D. West,,55,54
222,3,10:07.0,J. Simmons misses 2-pt layup from 2 ft (block by N. Jokić),,55,54
223,3,10:06.0,,Defensive rebound by J. Sampson,55,54
224,3,9:55.0,,J. Nurkić misses 2-pt layup from 2 ft,55,54
225,3,9:54.0,Defensive rebound by K. Anderson,,55,54
226,3,9:48.0,T. Duncan makes 2-pt layup from 2 ft (assist by D. West),,57,54
227,3,9:28.0,,N. Jokić makes 2-pt jump shot from 17 ft (assist by J. Nurkić),57,56
228,3,9:03.0,K. Anderson misses 2-pt jump shot from 16 ft,,57,56
229,3,9:02.0,,Defensive rebound by G. Harris,57,56
230,3,8:46.0,,J. Sampson makes 2-pt jump shot from 9 ft,57,58
231,3,8:33.0,Personal foul by J. Nurkić,,57,58
232,3,8:33.0,K. Martin enters the game for J. Simmons,,57,58
233,3,8:18.0,K. Anderson misses 2-pt hook shot from 10 ft,,57,58
234,3,8:18.0,,Defensive rebound by N. Jokić,57,58
235,3,8:01.0,,J. Sampson makes 3-pt jump shot from 23 ft (assist by N. Jokić),57,61
236,3,7:43.0,T. Duncan misses 2-pt hook shot from 8 ft,,57,61
237,3,7:42.0,,Defensive rebound by N. Jokić,57,61
238,3,7:21.0,,N. Jokić makes 2-pt jump shot from 6 ft,57,63
239,3,7:20.0,San Antonio full timeout,,57,63
240,3,7:11.0,Personal foul by J. Sampson,,57,63
241,3,6:58.0,D. West misses 2-pt jump shot from 7 ft,,57,63
242,3,6:57.0,,Defensive rebound by N. Jokić,57,63
243,3,6:48.0,,J. Nurkić misses 2-pt hook shot from 4 ft,57,63
244,3,6:48.0,Defensive rebound by K. Anderson,,57,63
245,3,6:35.0,A. Miller makes 2-pt layup from 2 ft (assist by T. Duncan),,59,63
246,3,6:12.0,,N. Jokić misses 3-pt jump shot from 25 ft,59,63
247,3,6:11.0,Defensive rebound by Team,,59,63
248,3,5:45.0,K. Anderson misses 2-pt jump shot from 17 ft,,59,63
249,3,5:44.0,,Defensive rebound by J. Nurkić,59,63
250,3,5:27.0,,E. Mudiay misses 3-pt jump shot from 26 ft,59,63
251,3,5:27.0,Defensive rebound by A. Miller,,59,63
252,3,5:22.0,K. Anderson misses 2-pt jump shot from 17 ft,,59,63
253,3,5:21.0,,Defensive rebound by E. Mudiay,59,63
254,3,5:13.0,,G. Harris misses 3-pt jump shot from 24 ft,59,63
255,3,5:12.0,Defensive rebound by A. Miller,,59,63
256,3,4:59.0,Turnover by A. Miller (bad pass; steal by J. Sampson),,59,63
257,3,4:55.0,,J. Sampson makes 2-pt dunk at rim,59,65
258,3,4:55.0,San Antonio full timeout,,59,65
259,3,4:55.0,,J. Lauvergne enters the game for J. Nurkić,59,65
260,3,4:55.0,,W. Barton enters the game for G. Harris,59,65
261,3,4:31.0,D. West misses 3-pt jump shot from 24 ft,,59,65
262,3,4:31.0,,Defensive rebound by J. Lauvergne,59,65
263,3,4:12.0,,W. Barton misses 3-pt jump shot from 25 ft,59,65
264,3,4:10.0,Defensive rebound by T. Duncan,,59,65
265,3,3:58.0,A. Miller misses 2-pt layup from 1 ft,,59,65
266,3,3:57.0,Offensive rebound by A. Miller,,59,65
267,3,3:54.0,D. West makes 2-pt layup from 2 ft (assist by A. Miller),,61,65
268,3,3:37.0,,E. Mudiay makes 3-pt jump shot from 24 ft (assist by J. Lauvergne),61,68
269,3,3:22.0,Shooting foul by J. Lauvergne (drawn by D. West),,61,68
270,3,3:22.0,D. West misses free throw 1 of 2,,61,68
271,3,3:22.0,Offensive rebound by Team,,61,68
272,3,3:22.0,B. Marjanović enters the game for T. Duncan,,61,68
273,3,3:22.0,J. Simmons enters the game for A. Miller,,61,68
274,3,3:22.0,P. Mills enters the game for K. Anderson,,61,68
275,3,3:22.0,D. West makes free throw 2 of 2,,62,68
276,3,2:58.0,,J. Lauvergne misses 2-pt layup from 1 ft (block by D. West),62,68
277,3,2:58.0,,Offensive rebound by J. Sampson,62,68
278,3,2:54.0,,J. Sampson misses 3-pt jump shot from 23 ft,62,68
279,3,2:53.0,,Offensive rebound by N. Jokić,62,68
280,3,2:36.0,,J. Lauvergne misses 2-pt layup from 2 ft (block by D. West),62,68
281,3,2:35.0,,Offensive rebound by J. Lauvergne,62,68
282,3,2:26.0,,J. Lauvergne makes 2-pt hook shot from 2 ft,62,70
283,3,2:22.0,Turnover by P. Mills (lost ball; steal by N. Jokić),,62,70
284,3,2:16.0,,J. Sampson makes 2-pt dunk at rim (assist by E. Mudiay),62,72
285,3,2:16.0,San Antonio full timeout,,62,72
286,3,2:16.0,,M. Miller enters the game for N. Jokić,62,72
287,3,2:16.0,M. Bonner enters the game for D. West,,62,72
288,3,1:57.0,P. Mills misses 2-pt jump shot from 22 ft,,62,72
289,3,1:57.0,,Defensive rebound by E. Mudiay,62,72
290,3,1:53.0,,Personal foul by J. Simmons,62,72
291,3,1:49.0,,Offensive foul by J. Lauvergne (drawn by J. Simmons),62,72
292,3,1:49.0,,Turnover by J. Lauvergne (offensive foul),62,72
293,3,1:38.0,K. Martin makes 2-pt layup from 2 ft (assist by P. Mills),,64,72
294,3,1:25.0,,J. Lauvergne misses 2-pt hook shot from 3 ft,64,72
295,3,1:24.0,Defensive rebound by B. Marjanović,,64,72
296,3,1:21.0,K. Martin makes 2-pt jump shot from 9 ft,,66,72
297,3,1:21.0,Shooting foul by W. Barton (drawn by K. Martin),,66,72
298,3,1:21.0,K. Martin makes free throw 1 of 1,,67,72
299,3,1:06.0,,Shooting foul by B. Marjanović (drawn by J. Sampson),67,72
300,3,1:06.0,,J. Sampson makes free throw 1 of 2,67,73
301,3,1:06.0,,J. Sampson makes free throw 2 of 2,67,74
302,3,0:49.0,M. Bonner makes 2-pt layup from 1 ft (assist by B. Marjanović),,69,74
303,3,0:33.0,,E. Mudiay misses 2-pt jump shot from 18 ft,69,74
304,3,0:33.0,Defensive rebound by P. Mills,,69,74
305,3,0:28.0,Personal foul by E. Mudiay,,69,74
306,3,0:28.0,B. Marjanović makes free throw 1 of 2,,70,74
307,3,0:28.0,,D. Augustin enters the game for J. Sampson,70,74
308,3,0:28.0,B. Marjanović makes free throw 2 of 2,,71,74
309,3,0:09.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by J. Lauvergne),71,77
310,3,0:00.0,Shooting foul by D. Augustin (drawn by B. Marjanović),,71,77
311,3,0:00.0,B. Marjanović makes free throw 1 of 2,,72,77
312,3,0:00.0,,N. Jokić enters the game for M. Miller,72,77
313,3,0:00.0,B. Marjanović misses free throw 2 of 2,,72,77
314,3,0:00.0,,Defensive rebound by J. Lauvergne,72,77
315,4,11:36.0,,Shooting foul by M. Bonner (drawn by J. Lauvergne),72,77
316,4,11:36.0,,J. Lauvergne makes free throw 1 of 2,72,78
317,4,11:36.0,,J. Lauvergne makes free throw 2 of 2,72,79
318,4,11:23.0,Personal foul by W. Barton,,72,79
319,4,11:15.0,P. Mills makes 3-pt jump shot from 25 ft (assist by B. Marjanović),,75,79
320,4,10:55.0,,A. Toupane makes 3-pt jump shot from 23 ft (assist by D. Augustin),75,82
321,4,10:54.0,,Violation by Team (delay of game),75,82
322,4,10:41.0,P. Mills misses 3-pt jump shot from 24 ft,,75,82
323,4,10:40.0,,Defensive rebound by J. Lauvergne,75,82
324,4,10:34.0,,A. Toupane misses 2-pt layup from 1 ft,75,82
325,4,10:32.0,Defensive rebound by J. Simmons,,75,82
326,4,10:28.0,Shooting foul by M. Miller (drawn by J. Simmons),,75,82
327,4,10:28.0,J. Simmons makes free throw 1 of 2,,76,82
328,4,10:28.0,T. Duncan enters the game for B. Marjanović,,76,82
329,4,10:28.0,K. Anderson enters the game for K. Martin,,76,82
330,4,10:28.0,D. West enters the game for M. Bonner,,76,82
331,4,10:28.0,J. Simmons makes free throw 2 of 2,,77,82
332,4,10:13.0,,A. Toupane misses 2-pt jump shot from 4 ft (block by D. West),77,82
333,4,10:11.0,Defensive rebound by J. Simmons,,77,82
334,4,10:04.0,D. West makes 2-pt layup at rim (assist by T. Duncan),,79,82
335,4,10:03.0,,Denver full timeout,79,82
336,4,10:03.0,,J. Nurkić enters the game for A. Toupane,79,82
337,4,9:48.0,,J. Nurkić makes 2-pt hook shot from 3 ft (assist by D. Augustin),79,84
338,4,9:27.0,Shooting foul by M. Miller (drawn by T. Duncan),,79,84
339,4,9:27.0,T. Duncan misses free throw 1 of 2,,79,84
340,4,9:27.0,Offensive rebound by Team,,79,84
341,4,9:27.0,T. Duncan makes free throw 2 of 2,,80,84
342,4,9:07.0,,D. Augustin misses 2-pt jump shot from 17 ft,80,84
343,4,9:07.0,Defensive rebound by T. Duncan,,80,84
344,4,8:48.0,J. Simmons misses 3-pt jump shot from 24 ft,,80,84
345,4,8:48.0,Offensive rebound by D. West,,80,84
346,4,8:45.0,J. Simmons makes 2-pt dunk at rim (assist by D. West),,82,84
347,4,8:45.0,Shooting foul by J. Nurkić (drawn by J. Simmons),,82,84
348,4,8:45.0,,N. Jokić enters the game for J. Lauvergne,82,84
349,4,8:45.0,A. Miller enters the game for P. Mills,,82,84
350,4,8:45.0,J. Simmons makes free throw 1 of 1,,83,84
351,4,8:29.0,,N. Jokić misses 3-pt jump shot from 24 ft,83,84
352,4,8:29.0,Defensive rebound by K. Anderson,,83,84
353,4,8:11.0,D. West makes 2-pt jump shot from 15 ft (assist by A. Miller),,85,84
354,4,7:55.0,,D. Augustin misses 3-pt jump shot from 25 ft,85,84
355,4,7:54.0,Defensive rebound by J. Simmons,,85,84
356,4,7:49.0,J. Simmons makes 2-pt layup from 2 ft,,87,84
357,4,7:35.0,,Shooting foul by D. West (drawn by W. Barton),87,84
358,4,7:35.0,,W. Barton misses free throw 1 of 2,87,84
359,4,7:35.0,,Offensive rebound by Team,87,84
360,4,7:35.0,,E. Mudiay enters the game for M. Miller,87,84
361,4,7:35.0,,G. Harris enters the game for D. Augustin,87,84
362,4,7:35.0,,W. Barton makes free throw 2 of 2,87,85
363,4,7:10.0,A. Miller misses 2-pt layup from 1 ft,,87,85
364,4,7:10.0,,Defensive rebound by E. Mudiay,87,85
365,4,7:00.0,,J. Nurkić misses 2-pt layup from 2 ft,87,85
366,4,6:59.0,Defensive rebound by T. Duncan,,87,85
367,4,6:52.0,K. Anderson misses 3-pt jump shot from 23 ft,,87,85
368,4,6:50.0,,Defensive rebound by Team,87,85
369,4,6:36.0,,J. Nurkić makes 2-pt hook shot from 5 ft (assist by G. Harris),87,87
370,4,6:17.0,A. Miller misses 2-pt layup from 2 ft (block by J. Nurkić),,87,87
371,4,6:16.0,,Defensive rebound by J. Nurkić,87,87
372,4,6:06.0,,W. Barton misses 2-pt jump shot from 11 ft,87,87
373,4,6:06.0,Defensive rebound by T. Duncan,,87,87
374,4,6:00.0,J. Simmons makes 2-pt layup from 1 ft (assist by A. Miller),,89,87
375,4,5:47.0,,J. Nurkić makes 2-pt jump shot from 20 ft (assist by G. Harris),89,89
376,4,5:24.0,Shooting foul by N. Jokić (drawn by D. West),,89,89
377,4,5:24.0,Official timeout,,89,89
378,4,5:24.0,K. Martin enters the game for K. Anderson,,89,89
379,4,5:24.0,D. West makes free throw 1 of 2,,90,89
380,4,5:24.0,D. West makes free throw 2 of 2,,91,89
381,4,5:05.0,,G. Harris misses 2-pt layup from 2 ft,91,89
382,4,5:04.0,,Offensive rebound by J. Nurkić,91,89
383,4,4:57.0,,E. Mudiay makes 3-pt jump shot from 25 ft (assist by G. Harris),91,92
384,4,4:33.0,Shooting foul by J. Nurkić (drawn by T. Duncan),,91,92
385,4,4:33.0,T. Duncan misses free throw 1 of 2,,91,92
386,4,4:33.0,Offensive rebound by Team,,91,92
387,4,4:33.0,T. Duncan makes free throw 2 of 2,,92,92
