,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHARLOTTE_ACTION,TORONTO_SCORE,CHARLOTTE_SCORE
154,2,5:54.0,,Personal foul by J. Johnson (drawn by F. Kaminsky),32,40
155,2,5:54.0,,Charlotte full timeout,32,40
156,2,5:54.0,L. Scola enters the game for J. Johnson,,32,40
157,2,5:46.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by T. Daniels),32,42
158,2,5:26.0,D. DeRozan makes 2-pt jump shot from 10 ft,,34,42
159,2,5:14.0,,P. Hairston misses 3-pt jump shot from 25 ft,34,42
160,2,5:13.0,Defensive rebound by Team,,34,42
161,2,5:13.0,,K. Walker enters the game for T. Daniels,34,42
162,2,4:49.0,L. Scola makes 2-pt layup from 1 ft (assist by C. Joseph),,36,42
163,2,4:38.0,,Personal foul by D. DeRozan (drawn by J. Lin),36,42
164,2,4:38.0,,M. Williams enters the game for F. Kaminsky,36,42
165,2,4:25.0,,K. Walker misses 3-pt jump shot from 24 ft,36,42
166,2,4:24.0,Defensive rebound by L. Scola,,36,42
167,2,4:13.0,K. Lowry misses 2-pt jump shot from 15 ft,,36,42
168,2,4:13.0,,Defensive rebound by Team,36,42
169,2,4:13.0,Loose ball foul by B. Biyombo (drawn by T. Hansbrough),,36,42
170,2,4:13.0,Technical foul by B. Biyombo,,36,42
171,2,4:13.0,,J. Lin makes technical free throw,36,43
172,2,4:02.0,,P. Hairston makes 3-pt jump shot from 24 ft (assist by K. Walker),36,46
173,2,3:40.0,D. DeRozan makes 2-pt jump shot from 17 ft,,38,46
174,2,3:25.0,,M. Williams misses 2-pt dunk at rim (block by B. Biyombo),38,46
175,2,3:23.0,Defensive rebound by D. DeRozan,,38,46
176,2,3:16.0,K. Lowry misses 3-pt jump shot from 24 ft,,38,46
177,2,3:14.0,,Defensive rebound by M. Williams,38,46
178,2,3:01.0,,K. Walker makes 2-pt jump shot from 18 ft,38,48
179,2,2:55.0,Toronto full timeout,,38,48
180,2,2:55.0,T. Ross enters the game for B. Biyombo,,38,48
181,2,2:55.0,P. Patterson enters the game for K. Lowry,,38,48
182,2,2:55.0,,F. Kaminsky enters the game for P. Hairston,38,48
183,2,2:39.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,41,48
184,2,2:17.0,,J. Lin makes 2-pt jump shot from 11 ft,41,50
185,2,1:59.0,Turnover by D. DeRozan (bad pass; steal by M. Williams),,41,50
186,2,1:54.0,,J. Lin makes 2-pt layup from 1 ft,41,52
187,2,1:35.0,L. Scola misses 2-pt layup from 1 ft (block by F. Kaminsky),,41,52
188,2,1:33.0,,Defensive rebound by F. Kaminsky,41,52
189,2,1:22.0,,K. Walker misses 3-pt jump shot from 25 ft,41,52
190,2,1:21.0,Defensive rebound by L. Scola,,41,52
191,2,1:04.0,Turnover by C. Joseph (bad pass),,41,52
192,2,1:04.0,Loose ball foul by P. Patterson (drawn by M. Williams),,41,52
193,2,1:04.0,,M. Williams makes free throw 1 of 2,41,53
194,2,1:04.0,,M. Williams makes free throw 2 of 2,41,54
195,2,0:53.0,T. Ross makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,44,54
196,2,0:34.0,,T. Hansbrough misses 2-pt jump shot from 4 ft,44,54
197,2,0:33.0,,Offensive rebound by T. Hansbrough,44,54
198,2,0:29.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,44,54
199,2,0:28.0,Defensive rebound by L. Scola,,44,54
200,2,0:08.0,P. Patterson misses 3-pt jump shot from 25 ft,,44,54
201,2,0:06.0,,Defensive rebound by M. Williams,44,54
202,2,0:00.0,,K. Walker makes 2-pt layup at rim,44,56
203,3,11:42.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),44,59
204,3,11:20.0,K. Lowry makes 2-pt layup from 1 ft,,46,59
205,3,10:57.0,,C. Zeller misses 2-pt hook shot from 6 ft,46,59
206,3,10:55.0,Defensive rebound by K. Lowry,,46,59
207,3,10:39.0,D. DeRozan makes 2-pt jump shot from 21 ft,,48,59
208,3,10:25.0,,M. Williams misses 3-pt jump shot from 25 ft,48,59
209,3,10:24.0,Defensive rebound by B. Biyombo,,48,59
210,3,10:15.0,K. Lowry misses 3-pt jump shot from 24 ft,,48,59
211,3,10:14.0,,Defensive rebound by P. Hairston,48,59
212,3,10:11.0,Technical foul by K. Lowry,,48,59
213,3,10:11.0,,K. Walker makes technical free throw,48,60
214,3,10:00.0,,J. Lin misses 2-pt jump shot from 3 ft (block by B. Biyombo),48,60
215,3,9:58.0,,Offensive rebound by C. Zeller,48,60
216,3,9:56.0,,C. Zeller misses 2-pt jump shot from 13 ft,48,60
217,3,9:56.0,,Offensive rebound by Team,48,60
218,3,9:48.0,,K. Walker makes 2-pt layup from 2 ft,48,62
219,3,9:30.0,D. DeRozan misses 3-pt jump shot from 24 ft,,48,62
220,3,9:29.0,,Defensive rebound by J. Lin,48,62
221,3,9:11.0,,C. Zeller makes 2-pt dunk at rim (assist by M. Williams),48,64
222,3,9:11.0,Toronto full timeout,,48,64
223,3,9:11.0,C. Joseph enters the game for L. Scola,,48,64
224,3,8:59.0,T. Ross misses 3-pt jump shot from 24 ft,,48,64
225,3,8:58.0,,Defensive rebound by K. Walker,48,64
226,3,8:47.0,,J. Lin misses 3-pt jump shot from 25 ft,48,64
227,3,8:46.0,Defensive rebound by B. Biyombo,,48,64
228,3,8:40.0,Shooting foul by C. Zeller (drawn by K. Lowry),,48,64
229,3,8:40.0,K. Lowry misses free throw 1 of 2,,48,64
230,3,8:40.0,Offensive rebound by Team,,48,64
231,3,8:40.0,K. Lowry makes free throw 2 of 2,,49,64
232,3,8:23.0,,Turnover by P. Hairston (lost ball; steal by T. Ross),49,64
233,3,8:15.0,D. DeRozan misses 2-pt layup from 1 ft,,49,64
234,3,8:13.0,Offensive rebound by K. Lowry,,49,64
235,3,8:10.0,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),,52,64
236,3,8:10.0,,Personal foul by C. Joseph (drawn by K. Walker),52,64
237,3,8:10.0,Toronto full timeout,,52,64
238,3,8:04.0,,C. Zeller misses 2-pt layup from 1 ft (block by B. Biyombo),52,64
239,3,8:02.0,Defensive rebound by K. Lowry,,52,64
240,3,7:56.0,T. Ross misses 3-pt jump shot from 24 ft,,52,64
241,3,7:54.0,,Defensive rebound by M. Williams,52,64
242,3,7:45.0,,Turnover by K. Walker (lost ball; steal by D. DeRozan),52,64
243,3,7:33.0,Shooting foul by C. Zeller (drawn by D. DeRozan),,52,64
244,3,7:33.0,D. DeRozan makes free throw 1 of 2,,53,64
245,3,7:33.0,,S. Hawes enters the game for C. Zeller,53,64
246,3,7:33.0,D. DeRozan makes free throw 2 of 2,,54,64
247,3,7:19.0,,Turnover by S. Hawes (bad pass; steal by K. Lowry),54,64
248,3,7:13.0,K. Lowry misses 3-pt jump shot from 25 ft,,54,64
249,3,7:12.0,,Defensive rebound by M. Williams,54,64
250,3,6:59.0,,P. Hairston misses 2-pt jump shot from 18 ft,54,64
251,3,6:58.0,Defensive rebound by B. Biyombo,,54,64
252,3,6:42.0,K. Lowry misses 3-pt jump shot from 25 ft,,54,64
253,3,6:41.0,,Defensive rebound by S. Hawes,54,64
254,3,6:30.0,,J. Lin misses 3-pt jump shot from 22 ft,54,64
255,3,6:29.0,,Offensive rebound by P. Hairston,54,64
256,3,6:29.0,,P. Hairston makes 2-pt layup from 1 ft,54,66
257,3,6:10.0,B. Biyombo misses 2-pt layup from 1 ft (block by M. Williams),,54,66
258,3,6:08.0,,Defensive rebound by S. Hawes,54,66
259,3,5:54.0,,S. Hawes makes 2-pt dunk at rim (assist by K. Walker),54,68
260,3,5:26.0,D. DeRozan makes 2-pt jump shot from 8 ft (assist by T. Ross),,56,68
261,3,5:07.0,,J. Lin misses 2-pt layup from 1 ft (block by D. DeRozan),56,68
262,3,5:07.0,,Offensive rebound by Team,56,68
263,3,5:07.0,P. Patterson enters the game for K. Lowry,,56,68
264,3,5:07.0,,F. Kaminsky enters the game for M. Williams,56,68
265,3,4:58.0,,J. Lin makes 2-pt layup at rim (assist by S. Hawes),56,70
266,3,4:38.0,Personal foul by J. Lin (drawn by D. DeRozan),,56,70
267,3,4:25.0,D. DeRozan misses 2-pt layup from 1 ft,,56,70
268,3,4:24.0,,Defensive rebound by F. Kaminsky,56,70
269,3,4:15.0,,J. Lin makes 2-pt layup at rim (assist by K. Walker),56,72
270,3,4:00.0,,Offensive charge foul by C. Joseph (drawn by J. Lin),56,72
271,3,4:00.0,Turnover by C. Joseph (offensive foul),,56,72
272,3,3:47.0,,J. Lin misses 2-pt layup from 1 ft,56,72
273,3,3:46.0,Defensive rebound by B. Biyombo,,56,72
274,3,3:35.0,C. Joseph makes 2-pt jump shot from 19 ft (assist by P. Patterson),,58,72
275,3,3:09.0,,K. Walker misses 2-pt layup from 1 ft,58,72
276,3,3:07.0,Defensive rebound by C. Joseph,,58,72
277,3,2:58.0,C. Joseph misses 3-pt jump shot from 25 ft,,58,72
278,3,2:58.0,Offensive rebound by B. Biyombo,,58,72
279,3,2:58.0,Shooting foul by J. Lin (drawn by B. Biyombo),,58,72
280,3,2:58.0,,Charlotte full timeout,58,72
281,3,2:58.0,J. Johnson enters the game for T. Ross,,58,72
282,3,2:58.0,,J. Lamb enters the game for J. Lin,58,72
283,3,2:58.0,B. Biyombo makes free throw 1 of 2,,59,72
284,3,2:58.0,B. Biyombo makes free throw 2 of 2,,60,72
285,3,2:40.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,60,72
286,3,2:39.0,Defensive rebound by B. Biyombo,,60,72
287,3,2:25.0,P. Patterson misses 3-pt jump shot from 25 ft,,60,72
288,3,2:24.0,,Defensive rebound by F. Kaminsky,60,72
289,3,2:14.0,,K. Walker misses 2-pt layup from 1 ft,60,72
290,3,2:13.0,Defensive rebound by B. Biyombo,,60,72
291,3,1:59.0,Turnover by J. Johnson (bad pass; steal by S. Hawes),,60,72
292,3,1:42.0,,Shooting foul by D. DeRozan (drawn by F. Kaminsky),60,72
293,3,1:42.0,,F. Kaminsky makes free throw 1 of 2,60,73
294,3,1:42.0,L. Scola enters the game for B. Biyombo,,60,73
295,3,1:42.0,,F. Kaminsky misses free throw 2 of 2,60,73
296,3,1:39.0,Defensive rebound by J. Johnson,,60,73
297,3,1:27.0,D. DeRozan misses 2-pt jump shot from 15 ft (block by K. Walker),,60,73
298,3,1:25.0,,Defensive rebound by K. Walker,60,73
299,3,1:21.0,,K. Walker makes 2-pt layup from 1 ft,60,75
300,3,1:14.0,D. DeRozan makes 2-pt layup from 1 ft,,62,75
301,3,0:57.0,,P. Hairston misses 3-pt jump shot from 24 ft,62,75
302,3,0:55.0,,Offensive rebound by K. Walker,62,75
303,3,0:54.0,,K. Walker makes 2-pt layup at rim,62,77
304,3,0:39.0,Personal foul by P. Hairston (drawn by D. DeRozan),,62,77
305,3,0:39.0,D. DeRozan misses free throw 1 of 2,,62,77
306,3,0:39.0,Offensive rebound by Team,,62,77
307,3,0:39.0,,T. Daniels enters the game for P. Hairston,62,77
308,3,0:39.0,D. DeRozan makes free throw 2 of 2,,63,77
309,3,0:30.0,,Turnover by J. Lamb (traveling),63,77
310,3,0:11.0,C. Joseph makes 2-pt jump shot from 5 ft (assist by P. Patterson),,65,77
311,3,0:01.0,,Turnover by K. Walker (bad pass; steal by P. Patterson),65,77
312,4,11:49.0,Shooting foul by S. Hawes (drawn by J. Johnson),,65,77
313,4,11:49.0,J. Johnson makes free throw 1 of 2,,66,77
314,4,11:49.0,J. Johnson makes free throw 2 of 2,,67,77
315,4,11:36.0,,Shooting foul by K. Lowry (drawn by J. Lamb),67,77
316,4,11:36.0,,J. Lamb makes free throw 1 of 2,67,78
317,4,11:36.0,,J. Lamb makes free throw 2 of 2,67,79
318,4,11:20.0,L. Scola misses 2-pt jump shot from 4 ft,,67,79
319,4,11:18.0,,Defensive rebound by S. Hawes,67,79
320,4,10:58.0,,Shooting foul by J. Johnson (drawn by J. Lin),67,79
321,4,10:58.0,,J. Lin misses free throw 1 of 2,67,79
322,4,10:58.0,,Offensive rebound by Team,67,79
323,4,10:58.0,,J. Lin misses free throw 2 of 2,67,79
324,4,10:57.0,Defensive rebound by L. Scola,,67,79
325,4,10:47.0,Shooting foul by S. Hawes (drawn by K. Lowry),,67,79
326,4,10:47.0,K. Lowry misses free throw 1 of 2,,67,79
327,4,10:47.0,Offensive rebound by Team,,67,79
328,4,10:47.0,K. Lowry makes free throw 2 of 2,,68,79
329,4,10:32.0,,J. Lamb misses 2-pt layup from 2 ft,68,79
330,4,10:31.0,Defensive rebound by N. Powell,,68,79
331,4,10:11.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by P. Patterson),,71,79
332,4,9:59.0,Offensive charge foul by J. Lin (drawn by L. Scola),,71,79
333,4,9:59.0,,Turnover by J. Lin (offensive foul),71,79
334,4,9:59.0,,K. Walker enters the game for T. Daniels,71,79
335,4,9:49.0,Turnover by J. Johnson (lost ball; steal by S. Hawes),,71,79
336,4,9:47.0,,Personal foul by K. Lowry (drawn by J. Lamb),71,79
337,4,9:31.0,,Shooting foul by L. Scola (drawn by J. Lin),71,79
338,4,9:31.0,,J. Lin makes free throw 1 of 2,71,80
339,4,9:31.0,,J. Lin makes free throw 2 of 2,71,81
340,4,9:11.0,P. Patterson makes 2-pt jump shot from 14 ft,,73,81
341,4,9:00.0,,Personal foul by L. Scola (drawn by F. Kaminsky),73,81
342,4,9:00.0,,F. Kaminsky makes free throw 1 of 2,73,82
343,4,9:00.0,B. Biyombo enters the game for L. Scola,,73,82
344,4,9:00.0,,F. Kaminsky makes free throw 2 of 2,73,83
345,4,8:40.0,J. Johnson misses 3-pt jump shot from 23 ft,,73,83
346,4,8:40.0,Offensive rebound by Team,,73,83
347,4,8:40.0,,Loose ball foul by S. Hawes (drawn by B. Biyombo),73,83
348,4,8:40.0,Official timeout,,73,83
349,4,8:40.0,T. Ross enters the game for N. Powell,,73,83
350,4,8:32.0,J. Johnson misses 2-pt jump shot from 3 ft (block by F. Kaminsky),,73,83
351,4,8:32.0,Offensive rebound by Team,,73,83
352,4,8:32.0,D. DeRozan enters the game for J. Johnson,,73,83
353,4,8:20.0,T. Ross misses 3-pt jump shot from 25 ft,,73,83
354,4,8:18.0,Offensive rebound by B. Biyombo,,73,83
355,4,8:18.0,B. Biyombo misses 2-pt layup at rim (block by S. Hawes),,73,83
356,4,8:15.0,Offensive rebound by Team,,73,83
357,4,8:15.0,,M. Williams enters the game for J. Lamb,73,83
358,4,8:07.0,D. DeRozan misses 2-pt jump shot from 19 ft,,73,83
359,4,8:06.0,,Defensive rebound by K. Walker,73,83
360,4,7:47.0,,J. Lin misses 2-pt jump shot from 9 ft,73,83
361,4,7:45.0,Defensive rebound by K. Lowry,,73,83
362,4,7:40.0,K. Lowry misses 2-pt layup from 1 ft (block by F. Kaminsky),,73,83
363,4,7:40.0,Offensive rebound by Team,,73,83
364,4,7:40.0,,C. Zeller enters the game for S. Hawes,73,83
365,4,7:27.0,D. DeRozan misses 2-pt jump shot from 19 ft,,73,83
366,4,7:26.0,,Defensive rebound by C. Zeller,73,83
367,4,7:08.0,,J. Lin makes 2-pt jump shot from 5 ft (assist by C. Zeller),73,85
368,4,6:52.0,K. Lowry misses 2-pt jump shot from 9 ft,,73,85
369,4,6:51.0,,Defensive rebound by C. Zeller,73,85
370,4,6:43.0,,K. Walker misses 2-pt layup from 1 ft (block by B. Biyombo),73,85
371,4,6:43.0,Defensive rebound by Team,,73,85
372,4,6:29.0,T. Ross makes 2-pt jump shot from 17 ft (assist by K. Lowry),,75,85
373,4,6:15.0,,Offensive foul by F. Kaminsky (drawn by K. Lowry),75,85
374,4,6:15.0,,Turnover by F. Kaminsky (offensive foul),75,85
375,4,5:58.0,P. Patterson misses 3-pt jump shot from 26 ft,,75,85
376,4,5:57.0,,Defensive rebound by M. Williams,75,85
377,4,5:45.0,,K. Walker misses 2-pt jump shot from 3 ft (block by B. Biyombo),75,85
378,4,5:43.0,Defensive rebound by P. Patterson,,75,85
379,4,5:39.0,K. Lowry misses 2-pt layup from 2 ft (block by J. Lin),,75,85
380,4,5:35.0,,Defensive rebound by M. Williams,75,85
381,4,5:25.0,,M. Williams misses 3-pt jump shot from 25 ft,75,85
382,4,5:24.0,Defensive rebound by B. Biyombo,,75,85
383,4,5:03.0,D. DeRozan misses 2-pt jump shot from 7 ft,,75,85
384,4,5:01.0,,Defensive rebound by F. Kaminsky,75,85
385,4,4:55.0,,Charlotte full timeout,75,85
386,4,4:55.0,C. Joseph enters the game for P. Patterson,,75,85
