,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
72,1,3:20.0,,E. Mudiay makes free throw 2 of 2,9,20
73,1,3:07.0,C. Johnson misses 2-pt jump shot from 16 ft,,9,20
74,1,3:03.0,Offensive rebound by R. Gobert,,9,20
75,1,3:03.0,R. Gobert makes 2-pt layup from 1 ft,,11,20
76,1,2:53.0,,Personal foul by C. Johnson (drawn by D. Gallinari),11,20
77,1,2:53.0,Utah full timeout,,11,20
78,1,2:53.0,,D. Gallinari makes free throw 1 of 2,11,21
79,1,2:53.0,,D. Gallinari makes free throw 2 of 2,11,22
80,1,2:35.0,T. Booker misses 2-pt jump shot from 15 ft,,11,22
81,1,2:34.0,,Defensive rebound by D. Gallinari,11,22
82,1,2:22.0,,D. Gallinari makes 2-pt jump shot from 22 ft (assist by E. Mudiay),11,24
83,1,2:13.0,A. Burks misses 2-pt jump shot from 23 ft,,11,24
84,1,2:11.0,,Defensive rebound by E. Mudiay,11,24
85,1,2:03.0,,Turnover by E. Mudiay (bad pass; steal by A. Burks),11,24
86,1,1:58.0,C. Johnson makes 3-pt jump shot from 22 ft (assist by A. Burks),,14,24
87,1,1:36.0,,J. Nelson enters the game for E. Mudiay,14,24
88,1,1:36.0,T. Lyles enters the game for R. Gobert,,14,24
89,1,1:36.0,J. Ingles enters the game for C. Johnson,,14,24
90,1,1:29.0,,D. Arthur misses 2-pt jump shot from 21 ft,14,24
91,1,1:28.0,Defensive rebound by T. Lyles,,14,24
92,1,1:08.0,T. Booker makes 2-pt jump shot from 16 ft (assist by A. Burks),,16,24
93,1,0:54.0,,R. Foye misses 2-pt jump shot from 21 ft,16,24
94,1,0:53.0,Defensive rebound by T. Burke,,16,24
95,1,0:49.0,T. Burke misses 2-pt layup from 2 ft (block by D. Gallinari),,16,24
96,1,0:49.0,Offensive rebound by Team,,16,24
97,1,0:49.0,,W. Barton enters the game for D. Gallinari,16,24
98,1,0:36.0,Turnover by T. Burke (bad pass; steal by W. Barton),,16,24
99,1,0:29.0,,Turnover by N. Jokić (traveling),16,24
100,1,0:06.0,T. Burke makes 3-pt jump shot from 24 ft,,19,24
101,2,11:45.0,,D. Arthur makes 2-pt jump shot from 15 ft (assist by R. Foye),19,26
102,2,11:19.0,T. Burke makes 2-pt jump shot from 18 ft (assist by T. Booker),,21,26
103,2,11:01.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by J. Nelson),21,29
104,2,10:54.0,Turnover by A. Burks (lost ball; steal by J. Nelson),,21,29
105,2,10:49.0,,W. Barton makes 2-pt layup at rim (assist by J. Nelson),21,31
106,2,10:49.0,Utah full timeout,,21,31
107,2,10:49.0,G. Hayward enters the game for A. Burks,,21,31
108,2,10:34.0,T. Burke misses 2-pt jump shot from 15 ft,,21,31
109,2,10:34.0,Offensive rebound by T. Booker,,21,31
110,2,10:29.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Ingles),,24,31
111,2,10:12.0,,D. Arthur misses 2-pt jump shot from 17 ft,24,31
112,2,10:12.0,,Offensive rebound by N. Jokić,24,31
113,2,10:07.0,,N. Jokić makes 2-pt jump shot from 3 ft,24,33
114,2,9:55.0,T. Lyles misses 2-pt jump shot from 18 ft,,24,33
115,2,9:54.0,,Defensive rebound by R. Foye,24,33
116,2,9:50.0,,Personal foul by T. Lyles (drawn by N. Jokić),24,33
117,2,9:50.0,D. Favors enters the game for T. Lyles,,24,33
118,2,9:44.0,,N. Jokić misses 2-pt jump shot from 11 ft,24,33
119,2,9:43.0,Defensive rebound by G. Hayward,,24,33
120,2,9:23.0,Turnover by T. Booker (traveling),,24,33
121,2,9:10.0,,N. Jokić misses 2-pt jump shot from 5 ft,24,33
122,2,9:09.0,Defensive rebound by T. Booker,,24,33
123,2,8:53.0,Personal foul by D. Arthur (drawn by D. Favors),,24,33
124,2,8:42.0,,Offensive charge foul by T. Burke (drawn by J. Nelson),24,33
125,2,8:42.0,Turnover by T. Burke (offensive foul),,24,33
126,2,8:25.0,,N. Jokić misses 2-pt layup from 1 ft,24,33
127,2,8:25.0,Defensive rebound by D. Favors,,24,33
128,2,8:04.0,D. Favors misses 2-pt jump shot from 13 ft,,24,33
129,2,8:02.0,Offensive rebound by T. Booker,,24,33
130,2,7:56.0,D. Favors makes 2-pt layup from 2 ft (assist by T. Booker),,26,33
131,2,7:45.0,,W. Barton makes 2-pt layup from 2 ft (assist by J. Nelson),26,35
132,2,7:38.0,T. Booker makes 3-pt jump shot from 25 ft (assist by J. Ingles),,29,35
133,2,7:38.0,,Denver full timeout,29,35
134,2,7:38.0,R. Hood enters the game for T. Burke,,29,35
135,2,7:38.0,A. Burks enters the game for J. Ingles,,29,35
136,2,7:38.0,,J. Hickson enters the game for D. Arthur,29,35
137,2,7:38.0,,K. Faried enters the game for N. Jokić,29,35
138,2,7:16.0,,W. Barton misses 3-pt jump shot from 25 ft,29,35
139,2,7:15.0,Defensive rebound by T. Booker,,29,35
140,2,7:02.0,G. Hayward misses 3-pt jump shot from 24 ft,,29,35
141,2,7:01.0,,Defensive rebound by J. Hickson,29,35
142,2,6:56.0,,Personal foul by T. Booker (drawn by K. Faried),29,35
143,2,6:56.0,,D. Gallinari enters the game for W. Barton,29,35
144,2,6:56.0,R. Gobert enters the game for T. Booker,,29,35
145,2,6:44.0,,D. Gallinari misses 2-pt layup from 2 ft,29,35
146,2,6:44.0,,Offensive rebound by D. Gallinari,29,35
147,2,6:44.0,,Shooting foul by R. Gobert (drawn by D. Gallinari),29,35
148,2,6:44.0,,D. Gallinari makes 2-pt layup from 2 ft,29,37
149,2,6:44.0,,D. Gallinari makes free throw 1 of 1,29,38
150,2,6:26.0,R. Hood misses 3-pt jump shot from 24 ft,,29,38
151,2,6:25.0,,Defensive rebound by R. Foye,29,38
152,2,6:22.0,,Shooting foul by R. Hood (drawn by D. Gallinari),29,38
153,2,6:22.0,,D. Gallinari makes free throw 1 of 2,29,39
154,2,6:22.0,J. Ingles enters the game for R. Hood,,29,39
155,2,6:22.0,,D. Gallinari makes free throw 2 of 2,29,40
156,2,6:03.0,A. Burks misses 2-pt jump shot from 12 ft,,29,40
157,2,6:02.0,,Defensive rebound by J. Hickson,29,40
158,2,5:49.0,,Turnover by J. Hickson (bad pass; steal by G. Hayward),29,40
159,2,5:39.0,A. Burks makes 3-pt jump shot from 23 ft (assist by G. Hayward),,32,40
160,2,5:14.0,,R. Foye misses 3-pt jump shot from 23 ft,32,40
161,2,5:12.0,Defensive rebound by Team,,32,40
162,2,5:12.0,,E. Mudiay enters the game for J. Nelson,32,40
163,2,5:12.0,,G. Harris enters the game for R. Foye,32,40
164,2,4:58.0,G. Hayward makes 2-pt jump shot from 19 ft (assist by A. Burks),,34,40
165,2,4:31.0,,Turnover by E. Mudiay (bad pass),34,40
166,2,4:15.0,A. Burks misses 3-pt jump shot from 24 ft,,34,40
167,2,4:15.0,Offensive rebound by R. Gobert,,34,40
168,2,4:15.0,Shooting foul by J. Hickson (drawn by R. Gobert),,34,40
169,2,4:15.0,R. Gobert makes free throw 1 of 2,,35,40
170,2,4:15.0,R. Gobert misses free throw 2 of 2,,35,40
171,2,4:14.0,,Defensive rebound by J. Hickson,35,40
172,2,4:08.0,,Denver full timeout,35,40
173,2,3:55.0,,J. Hickson misses 2-pt jump shot from 6 ft (block by R. Gobert),35,40
174,2,3:54.0,Defensive rebound by Team,,35,40
175,2,3:53.0,,Loose ball foul by K. Faried (drawn by J. Ingles),35,40
176,2,3:36.0,G. Hayward misses 2-pt jump shot from 18 ft,,35,40
177,2,3:34.0,,Defensive rebound by Team,35,40
178,2,3:12.0,,K. Faried misses 2-pt jump shot from 3 ft,35,40
179,2,3:12.0,Defensive rebound by R. Gobert,,35,40
180,2,3:12.0,,Loose ball foul by D. Gallinari (drawn by R. Gobert),35,40
181,2,3:12.0,T. Booker enters the game for D. Favors,,35,40
182,2,2:46.0,Turnover by Team (shot clock),,35,40
183,2,2:46.0,Official timeout,,35,40
184,2,2:32.0,,J. Hickson makes 2-pt layup from 1 ft (assist by D. Gallinari),35,42
185,2,2:15.0,G. Hayward misses 3-pt jump shot from 23 ft,,35,42
186,2,2:14.0,,Defensive rebound by K. Faried,35,42
187,2,2:06.0,T. Burke enters the game for G. Hayward,,35,42
188,2,2:06.0,,Denver full timeout,35,42
189,2,1:53.0,,J. Hickson misses 2-pt jump shot from 16 ft,35,42
190,2,1:52.0,,Offensive rebound by J. Hickson,35,42
191,2,1:39.0,,G. Harris misses 2-pt layup from 2 ft,35,42
192,2,1:39.0,Defensive rebound by Team,,35,42
193,2,1:28.0,A. Burks makes 2-pt jump shot from 15 ft,,37,42
194,2,1:20.0,,K. Faried misses 2-pt hook shot from 2 ft,37,42
195,2,1:18.0,Defensive rebound by R. Gobert,,37,42
196,2,1:07.0,T. Burke misses 3-pt jump shot from 25 ft,,37,42
197,2,1:06.0,,Defensive rebound by K. Faried,37,42
198,2,0:56.0,,E. Mudiay misses 3-pt jump shot from 25 ft,37,42
199,2,0:55.0,Defensive rebound by T. Booker,,37,42
200,2,0:38.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by A. Burks),,40,42
201,2,0:25.0,,Loose ball foul by J. Hickson (drawn by R. Gobert),40,42
202,2,0:25.0,,Turnover by J. Hickson (offensive foul),40,42
203,2,0:25.0,R. Gobert misses free throw 1 of 2,,40,42
204,2,0:25.0,Offensive rebound by Team,,40,42
205,2,0:25.0,,J. Nelson enters the game for J. Hickson,40,42
206,2,0:25.0,C. Johnson enters the game for T. Burke,,40,42
207,2,0:25.0,R. Gobert misses free throw 2 of 2,,40,42
208,2,0:24.0,,Defensive rebound by K. Faried,40,42
209,2,0:01.0,,Turnover by Team (shot clock),40,42
210,3,11:40.0,,D. Gallinari makes 2-pt jump shot from 17 ft,40,44
211,3,11:15.0,R. Neto misses 2-pt jump shot from 10 ft,,40,44
212,3,11:13.0,,Defensive rebound by J. Hickson,40,44
213,3,11:04.0,,E. Mudiay misses 2-pt layup from 2 ft (block by R. Gobert),40,44
214,3,11:03.0,Defensive rebound by R. Neto,,40,44
215,3,10:48.0,A. Burks makes 2-pt layup at rim,,42,44
216,3,10:37.0,,Shooting foul by R. Neto (drawn by J. Hickson),42,44
217,3,10:37.0,,J. Hickson misses free throw 1 of 2,42,44
218,3,10:37.0,,Offensive rebound by Team,42,44
219,3,10:37.0,,J. Hickson misses free throw 2 of 2,42,44
220,3,10:36.0,,Offensive rebound by D. Gallinari,42,44
221,3,10:25.0,,D. Gallinari makes 2-pt layup at rim,42,46
222,3,10:06.0,G. Hayward makes 2-pt layup from 1 ft,,44,46
223,3,9:53.0,,Turnover by G. Harris (step out of bounds),44,46
224,3,9:53.0,Turnover by A. Burks (traveling),,44,46
225,3,9:30.0,,J. Hickson misses 2-pt layup from 1 ft (block by R. Neto),44,46
226,3,9:28.0,Defensive rebound by T. Booker,,44,46
227,3,9:20.0,T. Booker makes 2-pt layup from 2 ft,,46,46
228,3,9:05.0,,G. Harris misses 2-pt jump shot from 17 ft,46,46
229,3,9:02.0,Defensive rebound by R. Gobert,,46,46
230,3,8:53.0,R. Neto misses 3-pt jump shot from 26 ft,,46,46
231,3,8:52.0,,Defensive rebound by D. Gallinari,46,46
232,3,8:47.0,,Turnover by J. Hickson (bad pass; steal by T. Booker),46,46
233,3,8:34.0,T. Booker misses 2-pt jump shot from 4 ft (block by G. Harris),,46,46
234,3,8:34.0,,Defensive rebound by E. Mudiay,46,46
235,3,8:34.0,,Personal foul by R. Neto (drawn by E. Mudiay),46,46
236,3,8:34.0,J. Ingles enters the game for R. Neto,,46,46
237,3,8:22.0,,Shooting foul by T. Booker (drawn by K. Faried),46,46
238,3,8:22.0,,K. Faried misses free throw 1 of 2,46,46
239,3,8:22.0,,Offensive rebound by Team,46,46
240,3,8:22.0,,K. Faried makes free throw 2 of 2,46,47
241,3,8:09.0,A. Burks misses 2-pt jump shot from 1 ft,,46,47
242,3,8:08.0,,Defensive rebound by K. Faried,46,47
243,3,7:52.0,,E. Mudiay makes 2-pt jump shot from 20 ft (assist by J. Hickson),46,49
244,3,7:40.0,Shooting foul by D. Gallinari (drawn by R. Gobert),,46,49
245,3,7:40.0,R. Gobert misses free throw 1 of 2,,46,49
246,3,7:40.0,Offensive rebound by Team,,46,49
247,3,7:40.0,R. Gobert makes free throw 2 of 2,,47,49
248,3,7:23.0,,E. Mudiay misses 2-pt jump shot from 6 ft,47,49
249,3,7:19.0,,Offensive rebound by E. Mudiay,47,49
250,3,7:19.0,,D. Gallinari makes 2-pt layup from 1 ft,47,51
251,3,7:01.0,J. Ingles misses 2-pt jump shot from 16 ft,,47,51
252,3,7:00.0,,Defensive rebound by K. Faried,47,51
253,3,6:56.0,,J. Hickson makes 2-pt dunk at rim (assist by E. Mudiay),47,53
254,3,6:55.0,Utah full timeout,,47,53
255,3,6:55.0,Violation by Team (jump ball),,47,53
256,3,6:37.0,Shooting foul by K. Faried (drawn by G. Hayward),,47,53
257,3,6:37.0,G. Hayward makes free throw 1 of 2,,48,53
258,3,6:37.0,G. Hayward makes free throw 2 of 2,,49,53
259,3,6:26.0,,Shooting foul by A. Burks (drawn by E. Mudiay),49,53
260,3,6:26.0,,E. Mudiay makes free throw 1 of 2,49,54
261,3,6:26.0,,E. Mudiay misses free throw 2 of 2,49,54
262,3,6:24.0,Defensive rebound by R. Gobert,,49,54
263,3,6:04.0,G. Hayward misses 2-pt jump shot from 20 ft,,49,54
264,3,6:02.0,,Defensive rebound by G. Harris,49,54
265,3,5:49.0,,D. Gallinari misses 3-pt jump shot from 25 ft,49,54
266,3,5:49.0,Defensive rebound by G. Hayward,,49,54
267,3,5:35.0,J. Ingles misses 3-pt jump shot from 25 ft,,49,54
268,3,5:35.0,,Defensive rebound by K. Faried,49,54
269,3,5:24.0,,K. Faried misses 2-pt dunk at rim (block by R. Gobert),49,54
270,3,5:22.0,Defensive rebound by A. Burks,,49,54
271,3,5:18.0,J. Ingles makes 2-pt layup from 1 ft (assist by A. Burks),,51,54
272,3,4:51.0,,D. Gallinari misses 2-pt jump shot from 16 ft,51,54
273,3,4:51.0,Defensive rebound by R. Gobert,,51,54
274,3,4:42.0,A. Burks makes 2-pt jump shot from 17 ft,,53,54
275,3,4:42.0,,Denver full timeout,53,54
276,3,4:42.0,T. Burke enters the game for A. Burks,,53,54
277,3,4:42.0,R. Hood enters the game for T. Booker,,53,54
278,3,4:42.0,T. Lyles enters the game for J. Ingles,,53,54
279,3,4:42.0,,Violation by Team (jump ball),53,54
280,3,4:34.0,,Shooting foul by T. Lyles (drawn by J. Hickson),53,54
281,3,4:34.0,,J. Hickson misses free throw 1 of 2,53,54
282,3,4:34.0,,Offensive rebound by Team,53,54
283,3,4:34.0,,J. Hickson misses free throw 2 of 2,53,54
284,3,4:33.0,Defensive rebound by Team,,53,54
285,3,4:33.0,,Loose ball foul by K. Faried (drawn by T. Lyles),53,54
286,3,4:17.0,R. Hood makes 3-pt jump shot from 24 ft (assist by G. Hayward),,56,54
287,3,3:56.0,,D. Gallinari makes 2-pt layup from 2 ft,56,56
288,3,3:44.0,T. Lyles makes 2-pt layup from 1 ft (assist by G. Hayward),,58,56
289,3,3:34.0,,Turnover by G. Harris (lost ball; steal by T. Lyles),58,56
290,3,3:29.0,G. Hayward makes 2-pt layup at rim (assist by T. Burke),,60,56
291,3,3:18.0,,Denver full timeout,60,56
292,3,3:18.0,,W. Barton enters the game for K. Faried,60,56
293,3,3:18.0,,N. Jokić enters the game for J. Hickson,60,56
294,3,3:18.0,,J. Nelson enters the game for G. Harris,60,56
295,3,3:18.0,,R. Foye enters the game for E. Mudiay,60,56
296,3,3:18.0,T. Booker enters the game for R. Gobert,,60,56
297,3,3:10.0,,Shooting foul by T. Lyles (drawn by R. Foye),60,56
298,3,3:10.0,,R. Foye makes free throw 1 of 2,60,57
299,3,3:10.0,,R. Foye makes free throw 2 of 2,60,58
300,3,2:52.0,T. Burke misses 2-pt jump shot from 18 ft,,60,58
301,3,2:51.0,,Defensive rebound by D. Gallinari,60,58
302,3,2:38.0,,R. Foye makes 3-pt jump shot from 24 ft (assist by J. Nelson),60,61
303,3,2:28.0,Personal foul by W. Barton (drawn by R. Hood),,60,61
304,3,2:28.0,J. Ingles enters the game for T. Lyles,,60,61
305,3,2:17.0,G. Hayward misses 2-pt jump shot from 12 ft,,60,61
306,3,2:15.0,,Defensive rebound by N. Jokić,60,61
307,3,2:04.0,,R. Foye misses 3-pt jump shot from 27 ft,60,61
308,3,2:02.0,Defensive rebound by G. Hayward,,60,61
309,3,1:40.0,T. Burke misses 2-pt jump shot from 12 ft,,60,61
310,3,1:40.0,,Defensive rebound by W. Barton,60,61
311,3,1:19.0,,R. Foye misses 3-pt jump shot from 24 ft,60,61
312,3,1:17.0,Defensive rebound by T. Burke,,60,61
313,3,1:05.0,T. Burke misses 2-pt layup from 2 ft (block by D. Gallinari),,60,61
314,3,1:02.0,,Defensive rebound by J. Nelson,60,61
315,3,0:55.0,,Personal foul by T. Booker (drawn by N. Jokić),60,61
316,3,0:55.0,,N. Jokić makes free throw 1 of 2,60,62
317,3,0:55.0,A. Burks enters the game for G. Hayward,,60,62
318,3,0:55.0,,N. Jokić misses free throw 2 of 2,60,62
319,3,0:54.0,Defensive rebound by T. Booker,,60,62
320,3,0:41.0,A. Burks makes 2-pt layup from 3 ft,,62,62
321,3,0:29.0,,J. Nelson misses 3-pt jump shot from 25 ft,62,62
322,3,0:29.0,Defensive rebound by J. Ingles,,62,62
323,3,0:08.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by A. Burks),,65,62
324,3,0:02.0,,Shooting foul by T. Burke (drawn by J. Nelson),65,62
325,3,0:02.0,,J. Nelson makes free throw 1 of 3,65,63
326,3,0:02.0,,J. Nelson makes free throw 2 of 3,65,64
327,3,0:02.0,R. Gobert enters the game for J. Ingles,,65,64
328,3,0:02.0,,J. Nelson misses free throw 3 of 3,65,64
329,3,0:02.0,,Offensive rebound by Team,65,64
330,3,0:02.0,J. Ingles enters the game for T. Burke,,65,64
331,3,0:00.0,,R. Foye misses 3-pt jump shot from 26 ft,65,64
332,3,0:00.0,,Offensive rebound by Team,65,64
333,4,11:43.0,A. Burks misses 2-pt jump shot from 4 ft,,65,64
334,4,11:42.0,,Defensive rebound by D. Arthur,65,64
335,4,11:38.0,,R. Foye misses 3-pt jump shot from 25 ft,65,64
336,4,11:37.0,Defensive rebound by R. Gobert,,65,64
337,4,11:36.0,Personal foul by N. Jokić (drawn by R. Gobert),,65,64
338,4,11:22.0,Turnover by R. Hood (bad pass; steal by D. Arthur),,65,64
339,4,11:16.0,,W. Barton misses 2-pt layup from 2 ft (block by R. Hood),65,64
340,4,11:14.0,Defensive rebound by R. Gobert,,65,64
341,4,11:04.0,T. Booker misses 2-pt jump shot from 4 ft,,65,64
342,4,11:03.0,,Defensive rebound by D. Arthur,65,64
343,4,10:58.0,,Personal foul by A. Burks (drawn by J. Nelson),65,64
344,4,10:58.0,T. Burke enters the game for J. Ingles,,65,64
345,4,10:44.0,,D. Arthur misses 3-pt jump shot from 25 ft,65,64
346,4,10:43.0,Defensive rebound by Team,,65,64
347,4,10:20.0,Turnover by T. Burke (bad pass; steal by D. Arthur),,65,64
348,4,10:12.0,,W. Barton makes 2-pt jump shot from 12 ft,65,66
349,4,9:53.0,Turnover by A. Burks (lost ball),,65,66
350,4,9:36.0,,Turnover by J. Nelson (bad pass; steal by T. Burke),65,66
351,4,9:36.0,Clear path foul by D. Arthur,,65,66
352,4,9:36.0,T. Burke makes clear path free throw 1 of 2,,66,66
353,4,9:36.0,T. Burke makes clear path free throw 2 of 2,,67,66
354,4,9:36.0,G. Hayward enters the game for A. Burks,,67,66
355,4,9:20.0,T. Burke makes 3-pt jump shot from 26 ft (assist by R. Hood),,70,66
356,4,8:56.0,,J. Nelson misses 2-pt jump shot from 21 ft,70,66
357,4,8:55.0,Defensive rebound by R. Gobert,,70,66
358,4,8:47.0,T. Booker makes 2-pt layup from 2 ft (assist by R. Hood),,72,66
359,4,8:32.0,,R. Foye makes 3-pt jump shot from 24 ft (assist by D. Arthur),72,69
360,4,8:10.0,T. Burke misses 3-pt jump shot from 25 ft,,72,69
361,4,8:07.0,Offensive rebound by T. Booker,,72,69
362,4,8:06.0,T. Booker makes 2-pt layup from 1 ft,,74,69
363,4,7:58.0,,Shooting foul by R. Hood (drawn by W. Barton),74,69
364,4,7:58.0,Official timeout,,74,69
365,4,7:58.0,J. Ingles enters the game for R. Gobert,,74,69
366,4,7:58.0,,D. Gallinari enters the game for R. Foye,74,69
367,4,7:58.0,,W. Barton makes free throw 1 of 2,74,70
368,4,7:58.0,,W. Barton makes free throw 2 of 2,74,71
369,4,7:40.0,T. Booker makes 2-pt layup from 1 ft (assist by R. Hood),,76,71
370,4,7:28.0,,W. Barton misses 3-pt jump shot from 25 ft,76,71
371,4,7:24.0,,Offensive rebound by D. Arthur,76,71
372,4,7:16.0,,D. Gallinari misses 3-pt jump shot from 24 ft,76,71
373,4,7:15.0,Defensive rebound by R. Hood,,76,71
374,4,6:54.0,T. Burke misses 3-pt jump shot from 23 ft,,76,71
375,4,6:53.0,Offensive rebound by T. Booker,,76,71
376,4,6:49.0,T. Burke makes 2-pt layup from 1 ft (assist by T. Booker),,78,71
377,4,6:49.0,,Denver full timeout,78,71
378,4,6:49.0,,K. Faried enters the game for N. Jokić,78,71
379,4,6:49.0,,E. Mudiay enters the game for W. Barton,78,71
380,4,6:49.0,A. Burks enters the game for T. Burke,,78,71
381,4,6:34.0,,J. Nelson makes 2-pt jump shot from 16 ft,78,73
382,4,6:16.0,R. Hood makes 3-pt jump shot from 25 ft,,81,73
383,4,6:04.0,,J. Nelson misses 3-pt jump shot from 26 ft,81,73
384,4,6:03.0,,Offensive rebound by D. Arthur,81,73
385,4,6:00.0,,D. Arthur misses 2-pt jump shot from 4 ft (block by T. Booker),81,73
386,4,5:59.0,Defensive rebound by A. Burks,,81,73
387,4,5:54.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by R. Hood),,84,73
388,4,5:54.0,,Technical foul by D. Arthur,84,73
389,4,5:54.0,A. Burks makes technical free throw,,85,73
390,4,5:54.0,R. Gobert enters the game for T. Booker,,85,73
391,4,5:54.0,,W. Barton enters the game for D. Arthur,85,73
392,4,5:41.0,,Turnover by J. Nelson (traveling),85,73
393,4,5:21.0,R. Gobert makes 2-pt dunk at rim (assist by A. Burks),,87,73
394,4,5:07.0,,Turnover by E. Mudiay (bad pass),87,73
