,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
390,4,2:26.0,G. Antetokounmpo makes 2-pt hook shot from 7 ft,,100,106
391,4,2:08.0,,L. James makes 2-pt layup from 1 ft (assist by K. Irving),100,108
392,4,1:47.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,100,108
393,4,1:46.0,,Defensive rebound by K. Love,100,108
394,4,1:28.0,,Personal foul by K. Middleton,100,108
395,4,1:28.0,,L. James misses free throw 1 of 2,100,108
396,4,1:28.0,,Offensive rebound by Team,100,108
397,4,1:28.0,,L. James misses free throw 2 of 2,100,108
398,4,1:27.0,Defensive rebound by G. Monroe,,100,108
399,4,1:17.0,J. Bayless makes 2-pt layup from 1 ft,,102,108
400,4,0:53.0,,K. Love misses 3-pt jump shot from 26 ft,102,108
401,4,0:52.0,Defensive rebound by J. Bayless,,102,108
402,4,0:44.0,Turnover by G. Antetokounmpo (traveling),,102,108
403,4,0:20.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Love),102,111
404,4,0:20.0,Milwaukee full timeout,,102,111
405,4,0:13.0,J. Bayless misses 2-pt layup at rim (block by L. James),,102,111
406,4,0:13.0,,Defensive rebound by K. Love,102,111
407,4,0:12.0,,Personal foul by G. Antetokounmpo,102,111
408,4,0:12.0,,K. Irving makes free throw 1 of 2,102,112
409,4,0:12.0,,J. McRae enters the game for L. James,102,112
410,4,0:12.0,,K. Irving makes free throw 2 of 2,102,113
411,4,0:06.0,G. Antetokounmpo makes 2-pt layup at rim,,104,113
