,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
104,1,0:05.0,,M. Speights misses 3-pt jump shot from 22 ft,27,40
105,1,0:03.0,Defensive rebound by E. Davis,,27,40
106,2,11:45.0,,M. Speights misses 2-pt jump shot from 19 ft,27,40
107,2,11:44.0,Defensive rebound by C. McCollum,,27,40
108,2,11:31.0,A. Crabbe makes 2-pt jump shot from 10 ft (assist by C. McCollum),,29,40
109,2,11:21.0,,Shooting foul by M. Leonard (drawn by L. Barbosa),29,40
110,2,11:21.0,,L. Barbosa makes free throw 1 of 2,29,41
111,2,11:21.0,,L. Barbosa makes free throw 2 of 2,29,42
112,2,11:05.0,C. McCollum misses 2-pt jump shot from 3 ft,,29,42
113,2,11:04.0,,Defensive rebound by A. Iguodala,29,42
114,2,11:01.0,,Shooting foul by G. Henderson (drawn by H. Barnes),29,42
115,2,11:01.0,,H. Barnes makes free throw 1 of 2,29,43
116,2,11:01.0,,H. Barnes makes free throw 2 of 2,29,44
117,2,10:47.0,Personal foul by M. Speights,,29,44
118,2,10:47.0,C. McCollum makes free throw 1 of 3,,30,44
119,2,10:47.0,C. McCollum makes free throw 2 of 3,,31,44
120,2,10:47.0,,A. Varejão enters the game for M. Speights,31,44
121,2,10:47.0,C. McCollum makes free throw 3 of 3,,32,44
122,2,10:26.0,,A. Varejão misses 2-pt jump shot from 18 ft,32,44
123,2,10:25.0,Defensive rebound by C. McCollum,,32,44
124,2,10:18.0,Turnover by E. Davis (lost ball),,32,44
125,2,10:08.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by A. Varejão),32,47
126,2,9:51.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by M. Leonard),,35,47
127,2,9:39.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by L. Barbosa),35,50
128,2,9:18.0,C. McCollum makes 3-pt jump shot from 22 ft (assist by G. Henderson),,38,50
129,2,9:10.0,,S. Livingston makes 2-pt jump shot from 12 ft,38,52
130,2,9:10.0,,Shooting foul by C. McCollum (drawn by S. Livingston),38,52
131,2,9:10.0,,K. Thompson enters the game for L. Barbosa,38,52
132,2,9:10.0,,S. Livingston makes free throw 1 of 1,38,53
133,2,9:02.0,Turnover by C. McCollum (lost ball),,38,53
134,2,8:43.0,,A. Varejão makes 2-pt hook shot from 5 ft,38,55
135,2,8:41.0,Portland full timeout,,38,55
136,2,8:22.0,C. McCollum makes 2-pt jump shot from 5 ft,,40,55
137,2,8:11.0,,Shooting foul by E. Davis (drawn by H. Barnes),40,55
138,2,8:11.0,,H. Barnes makes free throw 1 of 2,40,56
139,2,8:11.0,M. Harkless enters the game for E. Davis,,40,56
140,2,8:11.0,,H. Barnes misses free throw 2 of 2,40,56
141,2,8:09.0,Defensive rebound by Team,,40,56
142,2,8:07.0,,Loose ball foul by A. Varejão,40,56
143,2,7:50.0,A. Crabbe misses 3-pt jump shot from 26 ft,,40,56
144,2,7:50.0,,Defensive rebound by A. Varejão,40,56
145,2,7:41.0,,K. Thompson misses 3-pt jump shot from 26 ft,40,56
146,2,7:40.0,,Offensive rebound by A. Iguodala,40,56
147,2,7:29.0,,A. Iguodala misses 3-pt jump shot from 26 ft,40,56
148,2,7:27.0,,Offensive rebound by H. Barnes,40,56
149,2,7:12.0,,K. Thompson misses 2-pt jump shot from 15 ft,40,56
150,2,7:12.0,,Offensive rebound by Team,40,56
151,2,7:12.0,Loose ball foul by G. Henderson,,40,56
152,2,7:12.0,,H. Barnes makes free throw 1 of 2,40,57
153,2,7:12.0,,H. Barnes misses free throw 2 of 2,40,57
154,2,7:11.0,Defensive rebound by A. Crabbe,,40,57
155,2,6:59.0,C. McCollum misses 3-pt jump shot from 25 ft,,40,57
156,2,6:58.0,Offensive rebound by C. McCollum,,40,57
157,2,6:47.0,M. Harkless misses 2-pt layup from 2 ft,,40,57
158,2,6:46.0,,Defensive rebound by H. Barnes,40,57
159,2,6:41.0,,A. Varejão makes 2-pt layup from 2 ft (assist by A. Iguodala),40,59
160,2,6:23.0,C. McCollum misses 2-pt jump shot from 10 ft,,40,59
161,2,6:23.0,,Defensive rebound by A. Varejão,40,59
162,2,6:15.0,,K. Thompson makes 2-pt jump shot from 18 ft,40,61
163,2,6:15.0,Portland full timeout,,40,61
164,2,6:15.0,,D. Green enters the game for A. Iguodala,40,61
165,2,6:15.0,,S. Curry enters the game for A. Varejão,40,61
166,2,6:15.0,D. Lillard enters the game for C. McCollum,,40,61
167,2,6:15.0,M. Plumlee enters the game for M. Leonard,,40,61
168,2,6:06.0,D. Lillard misses 3-pt jump shot from 25 ft (block by S. Livingston),,40,61
169,2,6:03.0,Offensive rebound by D. Lillard,,40,61
170,2,6:01.0,M. Plumlee makes 2-pt jump shot from 4 ft (assist by G. Henderson),,42,61
171,2,6:01.0,Shooting foul by D. Green (drawn by M. Plumlee),,42,61
172,2,6:01.0,M. Plumlee makes free throw 1 of 1,,43,61
173,2,5:54.0,,Personal foul by D. Lillard,43,61
174,2,5:54.0,Official timeout,,43,61
175,2,5:54.0,,D. Green makes free throw 1 of 2,43,62
176,2,5:54.0,,D. Green makes free throw 2 of 2,43,63
177,2,5:43.0,Turnover by M. Plumlee (bad pass; steal by S. Curry),,43,63
178,2,5:33.0,Offensive charge foul by H. Barnes (drawn by G. Henderson),,43,63
179,2,5:33.0,,Turnover by H. Barnes (offensive foul),43,63
180,2,5:27.0,M. Plumlee misses 2-pt jump shot from 3 ft,,43,63
181,2,5:27.0,,Defensive rebound by H. Barnes,43,63
182,2,5:16.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),43,66
183,2,4:55.0,D. Lillard makes 2-pt jump shot from 3 ft (assist by M. Plumlee),,45,66
184,2,4:45.0,,D. Green misses 3-pt jump shot from 26 ft,45,66
185,2,4:44.0,Defensive rebound by A. Crabbe,,45,66
186,2,4:35.0,G. Henderson makes 3-pt jump shot from 26 ft (assist by D. Lillard),,48,66
187,2,4:27.0,,Golden State full timeout,48,66
188,2,4:27.0,,B. Rush enters the game for H. Barnes,48,66
189,2,4:27.0,,A. Bogut enters the game for S. Livingston,48,66
190,2,4:27.0,A. Aminu enters the game for G. Henderson,,48,66
191,2,4:27.0,C. McCollum enters the game for A. Crabbe,,48,66
192,2,4:17.0,,Turnover by D. Green (bad pass; steal by A. Aminu),48,66
193,2,4:07.0,A. Aminu makes 3-pt jump shot from 23 ft,,51,66
194,2,3:54.0,,Personal foul by M. Harkless,51,66
195,2,3:54.0,,S. Curry misses free throw 1 of 2,51,66
196,2,3:54.0,,Offensive rebound by Team,51,66
197,2,3:54.0,,S. Curry makes free throw 2 of 2,51,67
198,2,3:35.0,M. Harkless misses 3-pt jump shot from 23 ft,,51,67
199,2,3:35.0,,Defensive rebound by K. Thompson,51,67
200,2,3:19.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),51,70
201,2,3:09.0,D. Lillard misses 2-pt layup from 1 ft (block by A. Bogut),,51,70
202,2,3:08.0,,Defensive rebound by D. Green,51,70
203,2,2:57.0,,S. Curry misses 3-pt jump shot from 26 ft,51,70
204,2,2:57.0,Defensive rebound by Team,,51,70
205,2,2:57.0,,Golden State full timeout,51,70
206,2,2:45.0,C. McCollum misses 2-pt jump shot from 10 ft,,51,70
207,2,2:45.0,,Defensive rebound by Team,51,70
208,2,2:45.0,,Personal foul by M. Harkless,51,70
209,2,2:45.0,,B. Rush misses free throw 1 of 2,51,70
210,2,2:45.0,,Offensive rebound by Team,51,70
211,2,2:45.0,,B. Rush makes free throw 2 of 2,51,71
212,2,2:28.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,54,71
213,2,2:10.0,,S. Curry makes 2-pt jump shot from 5 ft (assist by A. Bogut),54,73
214,2,2:05.0,Turnover by M. Plumlee (lost ball),,54,73
215,2,1:51.0,,Turnover by S. Curry (bad pass; steal by D. Lillard),54,73
216,2,1:43.0,M. Plumlee makes 2-pt layup at rim (assist by C. McCollum),,56,73
217,2,1:24.0,,B. Rush makes 3-pt jump shot from 25 ft (assist by D. Green),56,76
218,2,1:01.0,C. McCollum makes 3-pt jump shot from 25 ft,,59,76
219,2,0:47.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Bogut),59,79
220,2,0:31.0,D. Lillard misses 2-pt layup from 2 ft,,59,79
221,2,0:30.0,Offensive rebound by M. Plumlee,,59,79
222,2,0:30.0,M. Plumlee makes 2-pt layup at rim,,61,79
223,2,0:05.0,,D. Green misses 3-pt jump shot from 23 ft,61,79
224,2,0:04.0,,Offensive rebound by Team,61,79
225,2,0:02.0,,S. Curry makes 2-pt jump shot from 18 ft (assist by A. Bogut),61,81
226,3,11:47.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by H. Barnes),61,84
227,3,11:26.0,C. McCollum makes 2-pt layup from 1 ft,,63,84
228,3,11:21.0,,Turnover by A. Bogut (bad pass; steal by C. McCollum),63,84
229,3,11:17.0,C. McCollum misses 2-pt jump shot from 4 ft,,63,84
230,3,11:17.0,,Defensive rebound by D. Green,63,84
231,3,11:12.0,,K. Thompson makes 2-pt jump shot from 17 ft,63,86
232,3,10:44.0,Turnover by Team (shot clock),,63,86
233,3,10:31.0,,S. Curry misses 3-pt jump shot from 26 ft,63,86
234,3,10:30.0,Defensive rebound by M. Plumlee,,63,86
235,3,10:20.0,N. Vonleh makes 3-pt jump shot from 24 ft (assist by D. Lillard),,66,86
236,3,10:01.0,,Personal foul by N. Vonleh,66,86
237,3,10:01.0,,D. Green makes free throw 1 of 2,66,87
238,3,10:01.0,,I. Clark enters the game for S. Curry,66,87
239,3,10:01.0,,D. Green makes free throw 2 of 2,66,88
240,3,9:51.0,D. Lillard misses 2-pt layup from 2 ft,,66,88
241,3,9:50.0,,Defensive rebound by D. Green,66,88
242,3,9:32.0,,D. Green misses 2-pt jump shot from 5 ft,66,88
243,3,9:31.0,,Offensive rebound by K. Thompson,66,88
244,3,9:27.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Bogut),66,91
245,3,9:01.0,N. Vonleh misses 3-pt jump shot from 25 ft,,66,91
246,3,9:01.0,,Defensive rebound by K. Thompson,66,91
247,3,8:56.0,,I. Clark misses 3-pt jump shot from 24 ft,66,91
248,3,8:55.0,Defensive rebound by D. Lillard,,66,91
249,3,8:47.0,D. Lillard misses 3-pt jump shot from 24 ft,,66,91
250,3,8:46.0,,Defensive rebound by D. Green,66,91
251,3,8:23.0,,A. Bogut makes 2-pt jump shot from 7 ft (assist by D. Green),66,93
252,3,8:05.0,D. Lillard misses 2-pt jump shot from 3 ft,,66,93
253,3,8:04.0,,Defensive rebound by A. Bogut,66,93
254,3,7:59.0,,H. Barnes misses 2-pt layup at rim,66,93
255,3,7:58.0,,Offensive rebound by I. Clark,66,93
256,3,7:58.0,,I. Clark misses 2-pt layup from 2 ft,66,93
257,3,7:56.0,Defensive rebound by M. Plumlee,,66,93
258,3,7:49.0,C. McCollum misses 2-pt jump shot from 4 ft (block by A. Bogut),,66,93
259,3,7:49.0,Offensive rebound by Team,,66,93
260,3,7:49.0,,S. Curry enters the game for I. Clark,66,93
261,3,7:42.0,D. Lillard misses 3-pt jump shot from 27 ft,,66,93
262,3,7:40.0,,Defensive rebound by A. Bogut,66,93
263,3,7:30.0,,A. Bogut misses 2-pt hook shot from 7 ft,66,93
264,3,7:30.0,Defensive rebound by M. Plumlee,,66,93
265,3,7:20.0,Personal foul by A. Bogut,,66,93
266,3,7:20.0,M. Plumlee makes free throw 1 of 2,,67,93
267,3,7:20.0,M. Plumlee makes free throw 2 of 2,,68,93
268,3,7:01.0,,K. Thompson makes 2-pt jump shot from 12 ft,68,95
269,3,6:39.0,D. Lillard misses 3-pt jump shot from 25 ft,,68,95
270,3,6:38.0,,Defensive rebound by D. Green,68,95
271,3,6:27.0,,K. Thompson misses 2-pt jump shot from 19 ft,68,95
272,3,6:27.0,,Offensive rebound by A. Bogut,68,95
273,3,6:27.0,,A. Bogut misses 2-pt layup from 2 ft,68,95
274,3,6:24.0,,Offensive rebound by A. Bogut,68,95
275,3,6:24.0,,A. Bogut misses 2-pt layup from 1 ft,68,95
276,3,6:23.0,,Offensive rebound by A. Bogut,68,95
277,3,6:23.0,,A. Bogut misses 2-pt layup from 1 ft,68,95
278,3,6:22.0,Defensive rebound by M. Plumlee,,68,95
279,3,6:16.0,Turnover by M. Plumlee (bad pass; steal by D. Green),,68,95
280,3,6:08.0,,Turnover by D. Green (bad pass),68,95
281,3,5:54.0,C. McCollum misses 3-pt jump shot from 26 ft,,68,95
282,3,5:53.0,,Defensive rebound by A. Bogut,68,95
283,3,5:47.0,Violation by M. Plumlee (def goaltending),,68,95
284,3,5:47.0,,S. Curry makes 2-pt layup from 2 ft,68,97
285,3,5:47.0,Portland full timeout,,68,97
286,3,5:47.0,,A. Iguodala enters the game for H. Barnes,68,97
287,3,5:47.0,,J. McAdoo enters the game for A. Bogut,68,97
288,3,5:47.0,M. Leonard enters the game for N. Vonleh,,68,97
289,3,5:47.0,M. Harkless enters the game for M. Plumlee,,68,97
290,3,5:27.0,A. Aminu misses 2-pt jump shot from 16 ft,,68,97
291,3,5:26.0,,Defensive rebound by K. Thompson,68,97
292,3,5:04.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),68,100
293,3,4:49.0,Def 3 sec tech foul by J. McAdoo,,68,100
294,3,4:49.0,D. Lillard makes technical free throw,,69,100
295,3,4:46.0,Personal foul by S. Curry,,69,100
296,3,4:41.0,Turnover by D. Lillard (bad pass; steal by S. Curry),,69,100
297,3,4:37.0,,Personal foul by A. Aminu,69,100
298,3,4:37.0,,A. Iguodala makes free throw 1 of 2,69,101
299,3,4:37.0,,A. Iguodala misses free throw 2 of 2,69,101
300,3,4:36.0,Defensive rebound by M. Leonard,,69,101
301,3,4:24.0,M. Harkless makes 2-pt dunk at rim (assist by D. Lillard),,71,101
302,3,4:09.0,,D. Green misses 2-pt jump shot from 6 ft,71,101
303,3,4:07.0,,Offensive rebound by J. McAdoo,71,101
304,3,4:07.0,,Shooting foul by A. Aminu (drawn by J. McAdoo),71,101
305,3,4:07.0,,J. McAdoo makes free throw 1 of 2,71,102
306,3,4:07.0,,L. Barbosa enters the game for K. Thompson,71,102
307,3,4:07.0,A. Crabbe enters the game for A. Aminu,,71,102
308,3,4:07.0,,J. McAdoo misses free throw 2 of 2,71,102
309,3,4:06.0,Defensive rebound by M. Leonard,,71,102
310,3,3:55.0,D. Lillard makes 3-pt jump shot from 25 ft,,74,102
311,3,3:45.0,,Shooting foul by C. McCollum (drawn by J. McAdoo),74,102
312,3,3:45.0,,J. McAdoo makes free throw 1 of 2,74,103
313,3,3:45.0,,J. McAdoo makes free throw 2 of 2,74,104
314,3,3:22.0,C. McCollum makes 3-pt jump shot from 29 ft (assist by M. Leonard),,77,104
315,3,3:03.0,,S. Curry misses 3-pt jump shot from 22 ft (block by A. Crabbe),77,104
316,3,3:02.0,,Offensive rebound by D. Green,77,104
317,3,3:01.0,,D. Green makes 2-pt layup from 2 ft,77,106
318,3,2:48.0,M. Leonard makes 3-pt jump shot from 26 ft (assist by D. Lillard),,80,106
319,3,2:25.0,,S. Curry misses 2-pt layup from 1 ft,80,106
320,3,2:24.0,Defensive rebound by M. Leonard,,80,106
321,3,2:16.0,D. Lillard makes 3-pt jump shot from 25 ft,,83,106
322,3,1:59.0,Loose ball foul by D. Lillard,,83,106
323,3,1:59.0,,Golden State full timeout,83,106
324,3,1:59.0,B. Roberts enters the game for C. McCollum,,83,106
325,3,1:59.0,,I. Clark enters the game for S. Curry,83,106
326,3,1:59.0,,A. Iguodala misses free throw 1 of 2,83,106
327,3,1:59.0,,Offensive rebound by Team,83,106
328,3,1:59.0,,A. Iguodala makes free throw 2 of 2,83,107
329,3,1:58.0,Personal take foul by I. Clark,,83,107
330,3,1:58.0,,S. Curry enters the game for I. Clark,83,107
331,3,1:58.0,,B. Rush enters the game for A. Iguodala,83,107
332,3,1:37.0,Turnover by M. Leonard (bad pass; steal by D. Green),,83,107
333,3,1:32.0,,Turnover by S. Curry (bad pass; steal by A. Crabbe),83,107
334,3,1:24.0,B. Roberts misses 2-pt layup from 2 ft,,83,107
335,3,1:23.0,,Defensive rebound by D. Green,83,107
336,3,1:09.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),83,110
337,3,0:42.0,M. Harkless misses 3-pt jump shot from 27 ft,,83,110
338,3,0:41.0,,Defensive rebound by J. McAdoo,83,110
339,3,0:34.0,,S. Curry misses 3-pt jump shot from 26 ft,83,110
340,3,0:33.0,Defensive rebound by M. Leonard,,83,110
341,3,0:13.0,D. Lillard makes 3-pt jump shot from 29 ft,,86,110
342,3,0:03.0,,D. Green misses 3-pt jump shot from 28 ft,86,110
343,3,0:02.0,,Offensive rebound by Team,86,110
344,4,11:49.0,B. Roberts makes 2-pt layup from 2 ft,,88,110
345,4,11:49.0,Shooting foul by H. Barnes (drawn by B. Roberts),,88,110
346,4,11:49.0,B. Roberts makes free throw 1 of 1,,89,110
347,4,11:32.0,,B. Rush misses 2-pt jump shot from 9 ft,89,110
348,4,11:31.0,Defensive rebound by M. Leonard,,89,110
349,4,11:12.0,M. Leonard makes 2-pt jump shot from 13 ft (assist by B. Roberts),,91,110
350,4,10:42.0,,A. Varejão misses 2-pt jump shot from 13 ft,91,110
351,4,10:41.0,Defensive rebound by M. Leonard,,91,110
352,4,10:35.0,B. Roberts makes 2-pt layup from 2 ft,,93,110
353,4,10:35.0,Shooting foul by L. Barbosa (drawn by B. Roberts),,93,110
354,4,10:35.0,B. Roberts misses free throw 1 of 1,,93,110
355,4,10:33.0,Offensive rebound by P. Connaughton,,93,110
356,4,10:31.0,B. Roberts makes 3-pt jump shot from 25 ft (assist by P. Connaughton),,96,110
357,4,10:31.0,,Golden State full timeout,96,110
358,4,10:31.0,,K. Thompson enters the game for L. Barbosa,96,110
359,4,10:20.0,,S. Livingston misses 2-pt jump shot from 12 ft,96,110
360,4,10:20.0,Defensive rebound by B. Roberts,,96,110
361,4,10:12.0,A. Crabbe misses 3-pt jump shot from 27 ft,,96,110
362,4,10:11.0,,Defensive rebound by B. Rush,96,110
363,4,10:00.0,,Shooting foul by A. Crabbe (drawn by K. Thompson),96,110
364,4,10:00.0,,K. Thompson makes free throw 1 of 2,96,111
365,4,10:00.0,,K. Thompson makes free throw 2 of 2,96,112
366,4,9:49.0,B. Roberts misses 2-pt jump shot from 5 ft (block by H. Barnes),,96,112
367,4,9:46.0,,Defensive rebound by B. Rush,96,112
368,4,9:33.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by B. Rush),96,114
369,4,9:32.0,Technical foul by Team,,96,114
370,4,9:32.0,,K. Thompson makes technical free throw,96,115
371,4,9:11.0,M. Leonard misses 2-pt hook shot from 7 ft,,96,115
372,4,9:10.0,,Defensive rebound by A. Varejão,96,115
373,4,9:05.0,,K. Thompson misses 3-pt jump shot from 26 ft,96,115
374,4,9:03.0,,Offensive rebound by H. Barnes,96,115
375,4,8:54.0,,Turnover by S. Livingston (bad pass),96,115
376,4,8:37.0,P. Connaughton misses 2-pt jump shot from 5 ft,,96,115
377,4,8:36.0,,Defensive rebound by A. Varejão,96,115
378,4,8:26.0,,K. Thompson makes 2-pt jump shot from 18 ft,96,117
379,4,8:02.0,P. Connaughton misses 3-pt jump shot from 25 ft (block by S. Livingston),,96,117
380,4,8:00.0,Offensive rebound by M. Leonard,,96,117
381,4,7:58.0,Turnover by Team (shot clock),,96,117
382,4,7:45.0,,Personal foul by M. Harkless,96,117
383,4,7:35.0,,A. Varejão misses 2-pt jump shot from 16 ft,96,117
384,4,7:32.0,Defensive rebound by M. Leonard,,96,117
385,4,7:26.0,Personal foul by A. Varejão,,96,117
386,4,7:12.0,P. Connaughton makes 3-pt jump shot from 25 ft (assist by B. Roberts),,99,117
387,4,6:53.0,,Shooting foul by M. Harkless (drawn by H. Barnes),99,117
388,4,6:53.0,,H. Barnes misses free throw 1 of 2,99,117
389,4,6:53.0,,Offensive rebound by Team,99,117
390,4,6:53.0,,H. Barnes makes free throw 2 of 2,99,118
391,4,6:39.0,P. Connaughton misses 2-pt jump shot from 13 ft,,99,118
