,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MILWAUKEE_ACTION,LA LAKERS_SCORE,MILWAUKEE_SCORE
64,1,4:01.0,,K. Middleton makes 2-pt jump shot from 13 ft,11,19
65,1,3:40.0,K. Bryant misses 3-pt jump shot from 28 ft,,11,19
66,1,3:39.0,,Defensive rebound by G. Monroe,11,19
67,1,3:25.0,,K. Middleton makes 2-pt jump shot from 6 ft,11,21
68,1,3:07.0,L. Williams misses 3-pt jump shot from 23 ft,,11,21
69,1,3:06.0,,Defensive rebound by M. Carter-Williams,11,21
70,1,3:03.0,,Shooting foul by B. Bass (drawn by G. Antetokounmpo),11,21
71,1,3:03.0,,G. Antetokounmpo misses free throw 1 of 2,11,21
72,1,3:03.0,,Offensive rebound by Team,11,21
73,1,3:03.0,N. Young enters the game for K. Bryant,,11,21
74,1,3:03.0,L. Nance enters the game for J. Randle,,11,21
75,1,3:03.0,,G. Antetokounmpo makes free throw 2 of 2,11,22
76,1,2:45.0,L. Nance makes 2-pt jump shot from 4 ft (assist by D. Russell),,13,22
77,1,2:29.0,,K. Middleton misses 2-pt jump shot from 13 ft,13,22
78,1,2:27.0,Defensive rebound by N. Young,,13,22
79,1,2:09.0,B. Bass makes 2-pt dunk at rim (assist by L. Nance),,15,22
80,1,1:55.0,,Personal foul by L. Nance,15,22
81,1,1:55.0,LA Lakers full timeout,,15,22
82,1,1:55.0,,R. Vaughn enters the game for J. Parker,15,22
83,1,1:55.0,,G. Antetokounmpo misses free throw 1 of 2,15,22
84,1,1:55.0,,Offensive rebound by Team,15,22
85,1,1:55.0,,G. Antetokounmpo makes free throw 2 of 2,15,23
86,1,1:38.0,N. Young misses 2-pt jump shot from 21 ft,,15,23
87,1,1:36.0,Offensive rebound by L. Nance,,15,23
88,1,1:29.0,B. Bass makes 2-pt jump shot from 13 ft (assist by D. Russell),,17,23
89,1,1:11.0,,G. Monroe makes 2-pt layup from 3 ft,17,25
90,1,0:54.0,Turnover by B. Bass (bad pass; steal by G. Monroe),,17,25
91,1,0:50.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),17,27
92,1,0:45.0,Shooting foul by G. Antetokounmpo (drawn by L. Williams),,17,27
93,1,0:45.0,L. Williams makes free throw 1 of 2,,18,27
94,1,0:45.0,L. Williams makes free throw 2 of 2,,19,27
95,1,0:24.0,,G. Monroe makes 2-pt hook shot from 9 ft,19,29
96,1,0:01.0,L. Williams misses 3-pt jump shot from 23 ft,,19,29
97,1,0:00.0,Offensive rebound by Team,,19,29
98,2,11:42.0,,O. Mayo makes 3-pt jump shot from 26 ft (assist by R. Vaughn),19,32
99,2,11:27.0,L. Williams misses 2-pt jump shot from 17 ft,,19,32
100,2,11:25.0,Offensive rebound by L. Nance,,19,32
101,2,11:11.0,N. Young misses 3-pt jump shot from 25 ft,,19,32
102,2,11:09.0,,Defensive rebound by J. Parker,19,32
103,2,11:02.0,,J. Parker misses 2-pt jump shot from 18 ft,19,32
104,2,11:01.0,Defensive rebound by B. Bass,,19,32
105,2,10:50.0,N. Young makes 2-pt jump shot from 18 ft (assist by J. Clarkson),,21,32
106,2,10:36.0,,M. Carter-Williams misses 2-pt jump shot from 7 ft,21,32
107,2,10:33.0,Defensive rebound by J. Clarkson,,21,32
108,2,10:31.0,Shooting block foul by O. Mayo (drawn by N. Young),,21,32
109,2,10:31.0,N. Young misses free throw 1 of 3,,21,32
110,2,10:31.0,Offensive rebound by Team,,21,32
111,2,10:31.0,N. Young makes free throw 2 of 3,,22,32
112,2,10:31.0,N. Young misses free throw 3 of 3,,22,32
113,2,10:29.0,,Defensive rebound by G. Monroe,22,32
114,2,10:15.0,,J. Parker makes 2-pt jump shot from 17 ft (assist by O. Mayo),22,34
115,2,9:56.0,Offensive foul by J. Clarkson (drawn by M. Carter-Williams),,22,34
116,2,9:56.0,Turnover by J. Clarkson (offensive foul),,22,34
117,2,9:46.0,,M. Carter-Williams misses 2-pt jump shot from 14 ft,22,34
118,2,9:46.0,Defensive rebound by Team,,22,34
119,2,9:36.0,L. Williams misses 2-pt layup at rim (block by J. Parker),,22,34
120,2,9:31.0,,Defensive rebound by G. Monroe,22,34
121,2,9:25.0,,O. Mayo misses 3-pt jump shot from 23 ft,22,34
122,2,9:23.0,Defensive rebound by L. Nance,,22,34
123,2,9:20.0,Shooting foul by R. Vaughn (drawn by B. Bass),,22,34
124,2,9:20.0,B. Bass makes free throw 1 of 2,,23,34
125,2,9:20.0,B. Bass makes free throw 2 of 2,,24,34
126,2,9:05.0,,R. Vaughn misses 3-pt jump shot from 26 ft,24,34
127,2,9:04.0,Defensive rebound by Team,,24,34
128,2,8:48.0,N. Young misses 3-pt jump shot from 26 ft,,24,34
129,2,8:47.0,Offensive rebound by B. Bass,,24,34
130,2,8:47.0,Shooting foul by R. Vaughn (drawn by B. Bass),,24,34
131,2,8:47.0,Official timeout,,24,34
132,2,8:47.0,B. Bass makes free throw 1 of 2,,25,34
133,2,8:47.0,B. Bass misses free throw 2 of 2,,25,34
134,2,8:46.0,,Defensive rebound by M. Carter-Williams,25,34
135,2,8:38.0,,Personal foul by J. Clarkson,25,34
136,2,8:30.0,,J. Parker misses 2-pt jump shot from 17 ft,25,34
137,2,8:29.0,Defensive rebound by B. Bass,,25,34
138,2,8:07.0,L. Williams misses 3-pt jump shot from 28 ft,,25,34
139,2,8:05.0,,Defensive rebound by J. Parker,25,34
140,2,7:59.0,,G. Monroe misses 2-pt layup from 1 ft,25,34
141,2,7:56.0,Defensive rebound by B. Bass,,25,34
142,2,7:50.0,J. Clarkson misses 2-pt layup from 2 ft (block by G. Monroe),,25,34
143,2,7:30.0,,Defensive rebound by J. Parker,25,34
144,2,7:30.0,,J. Parker makes 2-pt layup at rim (assist by G. Monroe),25,36
145,2,7:29.0,Personal foul by R. Vaughn,,25,36
146,2,7:19.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by L. Williams),,28,36
147,2,7:08.0,,Turnover by R. Vaughn (lost ball; steal by J. Clarkson),28,36
148,2,6:50.0,L. Nance misses 2-pt jump shot from 15 ft,,28,36
149,2,6:49.0,,Defensive rebound by J. Parker,28,36
150,2,6:43.0,,Shooting foul by L. Nance (drawn by M. Carter-Williams),28,36
151,2,6:43.0,,M. Carter-Williams makes 2-pt layup from 1 ft (assist by J. Parker),28,38
152,2,6:43.0,K. Bryant enters the game for N. Young,,28,38
153,2,6:43.0,J. Randle enters the game for L. Nance,,28,38
154,2,6:43.0,,M. Carter-Williams misses free throw 1 of 1,28,38
155,2,6:35.0,Defensive rebound by L. Williams,,28,38
156,2,6:22.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by L. Williams),,31,38
157,2,6:04.0,,Turnover by G. Monroe (bad pass; steal by J. Clarkson),31,38
158,2,5:44.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Randle),,34,38
159,2,5:44.0,,Milwaukee full timeout,34,38
160,2,5:44.0,R. Hibbert enters the game for B. Bass,,34,38
161,2,5:44.0,,M. Plumlee enters the game for O. Mayo,34,38
162,2,5:44.0,,K. Middleton enters the game for G. Monroe,34,38
163,2,5:44.0,,G. Antetokounmpo enters the game for R. Vaughn,34,38
164,2,5:29.0,,G. Antetokounmpo misses 2-pt jump shot from 21 ft,34,38
165,2,5:27.0,Defensive rebound by J. Randle,,34,38
166,2,5:09.0,L. Williams misses 2-pt jump shot from 18 ft,,34,38
167,2,5:08.0,,Defensive rebound by M. Carter-Williams,34,38
168,2,5:01.0,,Shooting foul by L. Williams (drawn by M. Carter-Williams),34,38
169,2,5:01.0,,M. Carter-Williams makes free throw 1 of 2,34,39
170,2,5:01.0,D. Russell enters the game for L. Williams,,34,39
171,2,5:01.0,,M. Carter-Williams makes free throw 2 of 2,34,40
172,2,4:48.0,J. Clarkson makes 3-pt jump shot from 27 ft (assist by K. Bryant),,37,40
173,2,4:48.0,Shooting foul by M. Plumlee (drawn by J. Clarkson),,37,40
174,2,4:48.0,J. Clarkson makes free throw 1 of 1,,38,40
175,2,4:36.0,,Shooting foul by J. Randle (drawn by M. Plumlee),38,40
176,2,4:36.0,,M. Plumlee misses free throw 1 of 2,38,40
177,2,4:36.0,,Offensive rebound by Team,38,40
178,2,4:36.0,,M. Plumlee misses free throw 2 of 2,38,40
179,2,4:34.0,Defensive rebound by J. Clarkson,,38,40
180,2,4:22.0,Turnover by K. Bryant (bad pass),,38,40
181,2,4:06.0,,Shooting foul by R. Hibbert (drawn by M. Plumlee),38,40
182,2,4:06.0,,M. Plumlee misses free throw 1 of 2,38,40
183,2,4:06.0,,Offensive rebound by Team,38,40
184,2,4:06.0,,M. Plumlee misses free throw 2 of 2,38,40
185,2,4:05.0,Defensive rebound by D. Russell,,38,40
186,2,3:48.0,J. Randle misses 2-pt jump shot from 20 ft,,38,40
187,2,3:46.0,,Defensive rebound by M. Plumlee,38,40
188,2,3:32.0,,G. Antetokounmpo misses 2-pt jump shot from 8 ft,38,40
189,2,3:30.0,Defensive rebound by D. Russell,,38,40
190,2,3:22.0,J. Clarkson misses 3-pt jump shot from 25 ft,,38,40
191,2,3:21.0,,Defensive rebound by G. Antetokounmpo,38,40
192,2,3:15.0,,J. Parker makes 2-pt layup from 1 ft,38,42
193,2,3:03.0,K. Bryant misses 2-pt jump shot from 21 ft,,38,42
194,2,3:03.0,,Defensive rebound by Team,38,42
195,2,2:43.0,,K. Middleton misses 2-pt jump shot from 21 ft,38,42
196,2,2:39.0,,Offensive rebound by G. Antetokounmpo,38,42
197,2,2:39.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,38,44
198,2,2:27.0,LA Lakers full timeout,,38,44
199,2,2:22.0,K. Bryant makes 2-pt jump shot from 14 ft,,40,44
200,2,2:06.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by G. Antetokounmpo),40,46
201,2,1:54.0,Turnover by J. Randle (bad pass; steal by K. Middleton),,40,46
202,2,1:54.0,,Personal foul by J. Randle,40,46
203,2,1:54.0,,K. Middleton makes free throw 1 of 2,40,47
204,2,1:54.0,,K. Middleton makes free throw 2 of 2,40,48
205,2,1:34.0,K. Bryant makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,43,48
206,2,1:21.0,,M. Plumlee makes 2-pt dunk at rim (assist by M. Carter-Williams),43,50
207,2,1:00.0,K. Bryant misses 3-pt jump shot from 25 ft,,43,50
208,2,1:00.0,,Defensive rebound by G. Antetokounmpo,43,50
209,2,0:48.0,,M. Plumlee makes 2-pt hook shot from 4 ft (assist by G. Antetokounmpo),43,52
210,2,0:33.0,Personal foul by M. Carter-Williams,,43,52
211,2,0:33.0,K. Bryant makes free throw 1 of 2,,44,52
212,2,0:33.0,K. Bryant makes free throw 2 of 2,,45,52
213,2,0:15.0,,M. Plumlee makes 2-pt dunk at rim (assist by G. Antetokounmpo),45,54
214,2,0:01.0,D. Russell makes 3-pt jump shot from 24 ft,,48,54
215,3,11:43.0,,J. Parker misses 2-pt jump shot from 19 ft,48,54
216,3,11:41.0,Defensive rebound by J. Randle,,48,54
217,3,11:27.0,Shooting block foul by O. Mayo (drawn by J. Randle),,48,54
218,3,11:27.0,J. Randle makes free throw 1 of 2,,49,54
219,3,11:27.0,J. Randle misses free throw 2 of 2,,49,54
220,3,11:23.0,,Defensive rebound by G. Antetokounmpo,49,54
221,3,11:12.0,,K. Middleton makes 2-pt jump shot from 6 ft (assist by M. Plumlee),49,56
222,3,11:05.0,Turnover by K. Bryant (bad pass; steal by G. Antetokounmpo),,49,56
223,3,10:59.0,,J. Parker makes 2-pt layup at rim (assist by G. Antetokounmpo),49,58
224,3,10:45.0,Personal foul by O. Mayo,,49,58
225,3,10:38.0,J. Clarkson misses 3-pt jump shot from 23 ft,,49,58
226,3,10:36.0,Offensive rebound by J. Clarkson,,49,58
227,3,10:24.0,Personal foul by J. Parker,,49,58
228,3,10:18.0,J. Randle makes 2-pt jump shot from 11 ft (assist by K. Bryant),,51,58
229,3,10:10.0,,K. Middleton misses 3-pt jump shot from 24 ft,51,58
230,3,10:07.0,,Offensive rebound by J. Parker,51,58
231,3,9:58.0,,J. Parker misses 2-pt jump shot from 15 ft,51,58
232,3,9:56.0,Defensive rebound by K. Bryant,,51,58
233,3,9:50.0,D. Russell misses 2-pt jump shot from 21 ft,,51,58
234,3,9:49.0,Offensive rebound by R. Hibbert,,51,58
235,3,9:49.0,Turnover by R. Hibbert (traveling),,51,58
236,3,9:39.0,,K. Middleton misses 2-pt jump shot from 8 ft,51,58
237,3,9:37.0,Defensive rebound by J. Randle,,51,58
238,3,9:18.0,J. Clarkson misses 2-pt jump shot from 5 ft (block by M. Plumlee),,51,58
239,3,9:17.0,,Defensive rebound by M. Plumlee,51,58
240,3,9:12.0,,J. Parker makes 2-pt dunk at rim (assist by O. Mayo),51,60
241,3,8:57.0,D. Russell misses 3-pt jump shot from 24 ft,,51,60
242,3,8:56.0,,Defensive rebound by Team,51,60
243,3,8:50.0,,G. Antetokounmpo makes 2-pt jump shot from 20 ft,51,62
244,3,8:28.0,K. Bryant misses 3-pt jump shot from 25 ft,,51,62
245,3,8:28.0,,Defensive rebound by Team,51,62
246,3,8:28.0,,Personal foul by J. Randle,51,62
247,3,8:13.0,,M. Plumlee makes 2-pt dunk at rim (assist by K. Middleton),51,64
248,3,8:03.0,Shooting foul by J. Parker (drawn by K. Bryant),,51,64
249,3,8:03.0,K. Bryant makes free throw 1 of 2,,52,64
250,3,8:03.0,K. Bryant makes free throw 2 of 2,,53,64
251,3,7:48.0,,O. Mayo makes 3-pt jump shot from 23 ft (assist by K. Middleton),53,67
252,3,7:22.0,K. Bryant misses 2-pt jump shot from 7 ft,,53,67
253,3,7:20.0,,Defensive rebound by G. Antetokounmpo,53,67
254,3,7:13.0,,O. Mayo makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),53,70
255,3,7:08.0,LA Lakers full timeout,,53,70
256,3,6:49.0,Turnover by J. Randle (bad pass),,53,70
257,3,6:32.0,,Turnover by J. Parker (bad pass),53,70
258,3,6:12.0,J. Randle misses 2-pt jump shot from 5 ft,,53,70
259,3,6:11.0,,Defensive rebound by O. Mayo,53,70
260,3,6:11.0,Loose ball foul by D. Russell,,53,70
261,3,5:58.0,,M. Plumlee makes 2-pt dunk at rim (assist by K. Middleton),53,72
262,3,5:39.0,K. Bryant misses 2-pt jump shot from 16 ft,,53,72
263,3,5:37.0,,Defensive rebound by O. Mayo,53,72
264,3,5:28.0,,Shooting foul by R. Hibbert (drawn by J. Parker),53,72
265,3,5:28.0,,J. Parker makes free throw 1 of 2,53,73
266,3,5:28.0,L. Williams enters the game for J. Clarkson,,53,73
267,3,5:28.0,,J. Parker misses free throw 2 of 2,53,73
268,3,5:26.0,Defensive rebound by J. Randle,,53,73
269,3,5:07.0,Shooting block foul by M. Plumlee (drawn by J. Randle),,53,73
270,3,5:07.0,J. Randle makes free throw 1 of 2,,54,73
271,3,5:07.0,J. Randle misses free throw 2 of 2,,54,73
272,3,5:05.0,Offensive rebound by R. Hibbert,,54,73
273,3,5:03.0,Shooting foul by J. Parker (drawn by L. Williams),,54,73
274,3,5:03.0,L. Williams makes free throw 1 of 3,,55,73
275,3,5:03.0,L. Williams makes free throw 2 of 3,,56,73
276,3,5:03.0,,M. Carter-Williams enters the game for J. Parker,56,73
277,3,5:03.0,,G. Monroe enters the game for M. Plumlee,56,73
278,3,5:03.0,L. Williams makes free throw 3 of 3,,57,73
279,3,4:55.0,,Shooting block foul by K. Bryant (drawn by K. Middleton),57,73
280,3,4:55.0,,K. Middleton misses free throw 1 of 2,57,73
281,3,4:55.0,,Offensive rebound by Team,57,73
282,3,4:55.0,,K. Middleton makes free throw 2 of 2,57,74
283,3,4:37.0,R. Hibbert misses 2-pt jump shot from 14 ft,,57,74
284,3,4:35.0,,Defensive rebound by G. Antetokounmpo,57,74
285,3,4:26.0,,K. Middleton misses 2-pt jump shot from 3 ft (block by R. Hibbert),57,74
286,3,4:24.0,,Offensive rebound by K. Middleton,57,74
287,3,4:15.0,,O. Mayo misses 3-pt jump shot from 25 ft,57,74
288,3,4:13.0,Defensive rebound by J. Randle,,57,74
289,3,4:06.0,Turnover by D. Russell (lost ball; steal by M. Carter-Williams),,57,74
290,3,4:00.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by O. Mayo),57,76
291,3,3:39.0,Shooting foul by K. Middleton (drawn by K. Bryant),,57,76
292,3,3:39.0,K. Bryant makes free throw 1 of 3,,58,76
293,3,3:39.0,K. Bryant misses free throw 2 of 3,,58,76
294,3,3:39.0,Offensive rebound by Team,,58,76
295,3,3:39.0,B. Bass enters the game for R. Hibbert,,58,76
296,3,3:39.0,,R. Vaughn enters the game for O. Mayo,58,76
297,3,3:39.0,K. Bryant makes free throw 3 of 3,,59,76
298,3,3:26.0,,G. Antetokounmpo misses 2-pt jump shot from 21 ft,59,76
299,3,3:25.0,Defensive rebound by D. Russell,,59,76
300,3,3:17.0,Turnover by L. Williams (lost ball; steal by K. Middleton),,59,76
301,3,3:13.0,,Shooting foul by B. Bass (drawn by K. Middleton),59,76
302,3,3:13.0,,K. Middleton makes free throw 1 of 2,59,77
303,3,3:13.0,N. Young enters the game for K. Bryant,,59,77
304,3,3:13.0,,K. Middleton makes free throw 2 of 2,59,78
305,3,3:00.0,B. Bass misses 2-pt layup from 2 ft,,59,78
306,3,2:57.0,Offensive rebound by D. Russell,,59,78
307,3,2:50.0,Shooting foul by G. Monroe (drawn by J. Randle),,59,78
308,3,2:50.0,,Milwaukee full timeout,59,78
309,3,2:50.0,J. Randle makes free throw 1 of 2,,60,78
310,3,2:50.0,J. Randle misses free throw 2 of 2,,60,78
311,3,2:48.0,,Defensive rebound by G. Monroe,60,78
312,3,2:33.0,,G. Monroe makes 2-pt hook shot at rim (assist by G. Antetokounmpo),60,80
313,3,2:08.0,J. Randle misses 2-pt layup from 2 ft,,60,80
314,3,2:07.0,,Defensive rebound by G. Monroe,60,80
315,3,2:01.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by R. Vaughn),60,82
316,3,1:41.0,B. Bass makes 2-pt jump shot from 12 ft (assist by D. Russell),,62,82
317,3,1:14.0,,G. Monroe misses 2-pt layup from 1 ft (block by J. Randle),62,82
318,3,1:14.0,,Offensive rebound by Team,62,82
319,3,1:14.0,L. Nance enters the game for J. Randle,,62,82
320,3,1:14.0,,Turnover by Team (shot clock),62,82
321,3,1:00.0,Turnover by L. Williams (lost ball; steal by G. Antetokounmpo),,62,82
322,3,0:56.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by R. Vaughn),62,84
323,3,0:40.0,Turnover by L. Williams (lost ball; steal by G. Monroe),,62,84
324,3,0:36.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),62,86
325,3,0:28.0,L. Williams misses 2-pt jump shot from 15 ft,,62,86
326,3,0:25.0,,Defensive rebound by K. Middleton,62,86
327,3,0:16.0,,Personal foul by L. Williams,62,86
328,3,0:16.0,,K. Middleton makes free throw 1 of 2,62,87
329,3,0:16.0,,K. Middleton makes free throw 2 of 2,62,88
330,3,0:03.0,D. Russell makes 3-pt jump shot from 26 ft,,65,88
331,3,0:00.0,,G. Monroe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),65,90
332,4,11:50.0,Turnover by B. Bass (bad pass; steal by M. Carter-Williams),,65,90
333,4,11:42.0,,G. Monroe makes 2-pt layup at rim (assist by R. Vaughn),65,92
334,4,11:37.0,Personal foul by R. Vaughn,,65,92
335,4,11:36.0,Turnover by N. Young (bad pass; steal by G. Antetokounmpo),,65,92
336,4,11:35.0,,Personal foul by B. Bass,65,92
337,4,11:25.0,,M. Carter-Williams misses 2-pt jump shot from 16 ft,65,92
338,4,11:23.0,Defensive rebound by L. Williams,,65,92
339,4,11:17.0,L. Williams misses 2-pt layup from 2 ft,,65,92
340,4,11:14.0,Offensive rebound by T. Black,,65,92
341,4,11:12.0,T. Black makes 2-pt layup from 1 ft,,67,92
342,4,11:12.0,Violation by Team (delay of game),,67,92
343,4,11:04.0,,O. Mayo makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),67,95
344,4,10:47.0,N. Young makes 3-pt jump shot from 25 ft,,70,95
345,4,10:26.0,,Personal foul by L. Williams,70,95
346,4,10:16.0,,G. Monroe misses 2-pt jump shot from 16 ft,70,95
347,4,10:14.0,Defensive rebound by L. Williams,,70,95
348,4,10:09.0,Shooting block foul by O. Mayo (drawn by L. Williams),,70,95
349,4,10:09.0,L. Williams misses free throw 1 of 2,,70,95
350,4,10:09.0,Offensive rebound by Team,,70,95
351,4,10:09.0,L. Williams makes free throw 2 of 2,,71,95
352,4,9:53.0,,M. Carter-Williams misses 2-pt jump shot from 6 ft,71,95
353,4,9:52.0,,Offensive rebound by M. Carter-Williams,71,95
354,4,9:46.0,,M. Carter-Williams makes 2-pt jump shot from 11 ft,71,97
355,4,9:36.0,L. Williams makes 2-pt layup at rim,,73,97
356,4,9:20.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,73,97
357,4,9:18.0,Defensive rebound by M. Huertas,,73,97
358,4,9:12.0,B. Bass makes 2-pt dunk at rim (assist by M. Huertas),,75,97
359,4,8:48.0,,R. Vaughn misses 2-pt jump shot from 15 ft,75,97
360,4,8:46.0,Defensive rebound by L. Williams,,75,97
361,4,8:40.0,Personal foul by M. Carter-Williams,,75,97
362,4,8:40.0,Official timeout,,75,97
363,4,8:40.0,,J. Parker enters the game for O. Mayo,75,97
364,4,8:31.0,Personal foul by G. Antetokounmpo,,75,97
365,4,8:18.0,B. Bass misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,75,97
366,4,8:17.0,,Defensive rebound by G. Antetokounmpo,75,97
367,4,8:16.0,,Personal foul by B. Bass,75,97
368,4,7:57.0,,R. Vaughn misses 2-pt jump shot from 14 ft,75,97
369,4,7:55.0,Defensive rebound by M. Huertas,,75,97
370,4,7:50.0,T. Black misses 2-pt layup from 2 ft (block by M. Carter-Williams),,75,97
371,4,7:47.0,,Defensive rebound by M. Carter-Williams,75,97
372,4,7:38.0,,J. Parker misses 2-pt jump shot from 12 ft,75,97
373,4,7:38.0,Defensive rebound by Team,,75,97
374,4,7:34.0,Shooting foul by G. Antetokounmpo (drawn by L. Williams),,75,97
375,4,7:34.0,L. Williams makes free throw 1 of 2,,76,97
376,4,7:34.0,R. Kelly enters the game for B. Bass,,76,97
377,4,7:34.0,L. Williams makes free throw 2 of 2,,77,97
378,4,7:19.0,,Turnover by R. Vaughn (bad pass; steal by L. Williams),77,97
379,4,7:10.0,L. Williams misses 3-pt jump shot from 24 ft,,77,97
380,4,7:09.0,,Defensive rebound by G. Antetokounmpo,77,97
381,4,7:09.0,,Personal foul by R. Kelly,77,97
382,4,6:58.0,,M. Carter-Williams misses 2-pt jump shot from 15 ft,77,97
383,4,6:55.0,,Offensive rebound by G. Monroe,77,97
384,4,6:55.0,,G. Monroe misses 2-pt layup from 1 ft,77,97
385,4,6:54.0,Defensive rebound by R. Kelly,,77,97
