,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DETROIT_ACTION,GOLDEN STATE_SCORE,DETROIT_SCORE
85,1,2:27.0,,Offensive rebound by Team,19,23
86,1,2:21.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,19,23
87,1,2:19.0,,Offensive rebound by Team,19,23
88,1,2:19.0,,Turnover by Team (shot clock),19,23
89,1,2:15.0,A. Iguodala misses 2-pt layup at rim,,19,23
90,1,2:12.0,Offensive rebound by F. Ezeli,,19,23
91,1,2:02.0,F. Ezeli makes 2-pt layup at rim,,21,23
92,1,1:52.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft,21,25
93,1,1:45.0,S. Curry makes 3-pt jump shot from 26 ft,,24,25
94,1,1:25.0,,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,24,27
95,1,1:12.0,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),,26,27
96,1,0:57.0,,E. İlyasova misses 2-pt jump shot from 16 ft,26,27
97,1,0:57.0,,Offensive rebound by A. Drummond,26,27
98,1,0:52.0,,Offensive foul by A. Drummond (drawn by D. Green),26,27
99,1,0:52.0,,Turnover by A. Drummond (offensive foul),26,27
100,1,0:52.0,,A. Baynes enters the game for A. Drummond,26,27
101,1,0:35.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),,29,27
102,1,0:18.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,29,27
103,1,0:18.0,Defensive rebound by S. Curry,,29,27
104,1,0:03.0,Shooting foul by A. Baynes (drawn by S. Curry),,29,27
105,1,0:03.0,S. Curry misses free throw 1 of 2,,29,27
106,1,0:03.0,Offensive rebound by Team,,29,27
107,1,0:03.0,S. Curry makes free throw 2 of 2,,30,27
108,1,0:01.0,,B. Jennings misses 3-pt jump shot from 41 ft,30,27
109,1,0:00.0,,Offensive rebound by Team,30,27
110,2,11:49.0,,Personal foul by A. Iguodala (drawn by M. Morris),30,27
111,2,11:49.0,,S. Johnson misses 2-pt jump shot from 19 ft,30,27
112,2,11:49.0,Defensive rebound by H. Barnes,,30,27
113,2,11:37.0,S. Livingston misses 2-pt hook shot from 5 ft,,30,27
114,2,11:36.0,Offensive rebound by F. Ezeli,,30,27
115,2,11:19.0,H. Barnes misses 2-pt layup from 1 ft,,30,27
116,2,11:10.0,,Defensive rebound by Team,30,27
117,2,10:52.0,,A. Baynes makes 2-pt hook shot from 6 ft,30,29
118,2,10:37.0,L. Barbosa misses 3-pt jump shot from 25 ft,,30,29
119,2,10:37.0,,Defensive rebound by M. Morris,30,29
120,2,10:28.0,,M. Morris misses 2-pt jump shot from 5 ft,30,29
121,2,10:27.0,,Offensive rebound by A. Baynes,30,29
122,2,10:24.0,,A. Baynes makes 2-pt layup at rim,30,31
123,2,10:19.0,S. Livingston makes 2-pt layup at rim,,32,31
124,2,10:19.0,Shooting foul by B. Jennings (drawn by S. Livingston),,32,31
125,2,10:19.0,S. Livingston makes free throw 1 of 1,,33,31
126,2,10:12.0,,Personal foul by A. Iguodala (drawn by M. Morris),33,31
127,2,9:59.0,,B. Jennings misses 2-pt jump shot from 3 ft (block by F. Ezeli),33,31
128,2,9:58.0,,Offensive rebound by A. Tolliver,33,31
129,2,9:55.0,,B. Jennings misses 3-pt jump shot from 24 ft,33,31
130,2,9:55.0,Defensive rebound by S. Livingston,,33,31
131,2,9:47.0,F. Ezeli misses 2-pt hook shot from 5 ft,,33,31
132,2,9:45.0,Offensive rebound by L. Barbosa,,33,31
133,2,9:38.0,L. Barbosa misses 2-pt jump shot from 5 ft (block by M. Morris),,33,31
134,2,9:37.0,,Defensive rebound by M. Morris,33,31
135,2,9:36.0,,Personal foul by L. Barbosa (drawn by M. Morris),33,31
136,2,9:25.0,,S. Johnson misses 2-pt layup at rim,33,31
137,2,9:25.0,Defensive rebound by L. Barbosa,,33,31
138,2,9:13.0,S. Livingston misses 2-pt jump shot from 12 ft,,33,31
139,2,9:13.0,,Defensive rebound by A. Baynes,33,31
140,2,9:05.0,,Shooting foul by S. Livingston (drawn by A. Tolliver),33,31
141,2,9:05.0,,A. Tolliver makes free throw 1 of 3,33,32
142,2,9:05.0,,A. Tolliver makes free throw 2 of 3,33,33
143,2,9:05.0,Golden State full timeout,,33,33
144,2,9:05.0,,A. Tolliver makes free throw 3 of 3,33,34
145,2,8:52.0,Turnover by S. Livingston (bad pass; steal by B. Jennings),,33,34
146,2,8:45.0,,A. Baynes makes 2-pt layup at rim (assist by M. Morris),33,36
147,2,8:26.0,H. Barnes misses 2-pt jump shot from 11 ft,,33,36
148,2,8:26.0,,Defensive rebound by B. Jennings,33,36
149,2,8:12.0,,A. Baynes makes 2-pt jump shot from 10 ft (assist by B. Jennings),33,38
150,2,8:04.0,L. Barbosa misses 2-pt jump shot from 3 ft (block by A. Baynes),,33,38
151,2,8:03.0,,Defensive rebound by A. Tolliver,33,38
152,2,7:48.0,,A. Baynes makes 2-pt layup at rim (assist by S. Johnson),33,40
153,2,7:24.0,F. Ezeli misses 2-pt hook shot from 5 ft,,33,40
154,2,7:23.0,,Defensive rebound by S. Johnson,33,40
155,2,7:11.0,,S. Johnson makes 2-pt jump shot from 16 ft,33,42
156,2,7:07.0,Golden State full timeout,,33,42
157,2,7:07.0,A. Bogut enters the game for A. Iguodala,,33,42
158,2,7:07.0,D. Green enters the game for F. Ezeli,,33,42
159,2,7:07.0,S. Curry enters the game for S. Livingston,,33,42
160,2,7:07.0,K. Thompson enters the game for L. Barbosa,,33,42
161,2,6:59.0,Turnover by A. Bogut (bad pass; steal by S. Johnson),,33,42
162,2,6:53.0,,B. Jennings makes 2-pt layup at rim (assist by S. Johnson),33,44
163,2,6:38.0,S. Curry misses 3-pt jump shot from 27 ft,,33,44
164,2,6:38.0,,Defensive rebound by A. Baynes,33,44
165,2,6:23.0,,B. Jennings misses 2-pt jump shot from 6 ft,33,44
166,2,6:23.0,Defensive rebound by A. Bogut,,33,44
167,2,6:20.0,K. Thompson makes 2-pt layup at rim (assist by D. Green),,35,44
168,2,6:20.0,Shooting foul by A. Tolliver (drawn by K. Thompson),,35,44
169,2,6:20.0,,R. Jackson enters the game for B. Jennings,35,44
170,2,6:20.0,,A. Drummond enters the game for A. Baynes,35,44
171,2,6:20.0,,K. Caldwell-Pope enters the game for S. Johnson,35,44
172,2,6:20.0,K. Thompson makes free throw 1 of 1,,36,44
173,2,6:05.0,,M. Morris makes 2-pt layup at rim,36,46
174,2,5:50.0,H. Barnes misses 2-pt jump shot from 5 ft (block by M. Morris),,36,46
175,2,5:49.0,,Defensive rebound by A. Drummond,36,46
176,2,5:44.0,,M. Morris misses 2-pt layup at rim,36,46
177,2,5:44.0,,Offensive rebound by M. Morris,36,46
178,2,5:42.0,Loose ball foul by A. Bogut (drawn by M. Morris),,36,46
179,2,5:42.0,Official timeout,,36,46
180,2,5:42.0,,E. İlyasova enters the game for A. Tolliver,36,46
181,2,5:42.0,,M. Morris misses free throw 1 of 2,36,46
182,2,5:42.0,,Offensive rebound by Team,36,46
183,2,5:42.0,,M. Morris makes free throw 2 of 2,36,47
184,2,5:30.0,S. Curry makes 2-pt jump shot from 16 ft,,38,47
185,2,5:13.0,,M. Morris makes 2-pt jump shot from 16 ft (assist by R. Jackson),38,49
186,2,5:00.0,S. Curry misses 3-pt jump shot from 27 ft,,38,49
187,2,5:00.0,Offensive rebound by D. Green,,38,49
188,2,4:57.0,D. Green misses 2-pt layup at rim,,38,49
189,2,4:56.0,Offensive rebound by A. Bogut,,38,49
190,2,4:53.0,A. Bogut makes 2-pt layup at rim,,40,49
191,2,4:37.0,,R. Jackson makes 2-pt layup at rim,40,51
192,2,4:17.0,H. Barnes misses 2-pt jump shot from 18 ft,,40,51
193,2,4:17.0,,Defensive rebound by M. Morris,40,51
194,2,4:04.0,,M. Morris misses 2-pt jump shot from 15 ft,40,51
195,2,4:03.0,Defensive rebound by S. Curry,,40,51
196,2,3:47.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Green),,43,51
197,2,3:19.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft,43,53
198,2,3:07.0,Turnover by K. Thompson (lost ball),,43,53
199,2,3:07.0,B. Rush enters the game for H. Barnes,,43,53
200,2,2:50.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by R. Jackson),43,55
201,2,2:35.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by D. Green),,45,55
202,2,2:19.0,,Personal foul by S. Curry (drawn by K. Caldwell-Pope),45,55
203,2,2:19.0,,Detroit full timeout,45,55
204,2,2:19.0,,A. Baynes enters the game for A. Drummond,45,55
205,2,2:19.0,,K. Caldwell-Pope misses free throw 1 of 2,45,55
206,2,2:19.0,,Offensive rebound by Team,45,55
207,2,2:19.0,,K. Caldwell-Pope makes free throw 2 of 2,45,56
208,2,1:58.0,S. Curry makes 2-pt layup at rim,,47,56
209,2,1:57.0,Technical foul by S. Curry,,47,56
210,2,1:57.0,,R. Jackson misses technical free throw,47,56
211,2,1:57.0,,Offensive rebound by Team,47,56
212,2,1:41.0,,Turnover by K. Caldwell-Pope (bad pass; steal by B. Rush),47,56
213,2,1:33.0,S. Curry misses 3-pt jump shot from 27 ft,,47,56
214,2,1:33.0,,Defensive rebound by E. İlyasova,47,56
215,2,1:23.0,Technical foul by D. Green,,47,56
216,2,1:23.0,,R. Jackson misses technical free throw,47,56
217,2,1:23.0,,Offensive rebound by Team,47,56
218,2,1:23.0,,Shooting foul by D. Green (drawn by M. Morris),47,56
219,2,1:23.0,,M. Morris makes free throw 1 of 2,47,57
220,2,1:23.0,,M. Morris makes free throw 2 of 2,47,58
221,2,1:06.0,B. Rush misses 3-pt jump shot from 23 ft,,47,58
222,2,1:06.0,,Defensive rebound by A. Baynes,47,58
223,2,0:55.0,,A. Baynes makes 2-pt jump shot from 14 ft (assist by R. Jackson),47,60
224,2,0:46.0,S. Curry misses 2-pt jump shot from 6 ft (block by K. Caldwell-Pope),,47,60
225,2,0:45.0,,Defensive rebound by K. Caldwell-Pope,47,60
226,2,0:42.0,,M. Morris makes 2-pt dunk at rim (assist by K. Caldwell-Pope),47,62
227,2,0:26.0,K. Thompson misses 3-pt jump shot from 23 ft,,47,62
228,2,0:26.0,Offensive rebound by Team,,47,62
229,2,0:08.0,K. Thompson makes 2-pt jump shot from 12 ft (assist by S. Curry),,49,62
230,2,0:02.0,,R. Jackson makes 3-pt jump shot from 26 ft,49,65
231,3,11:44.0,,K. Caldwell-Pope makes 2-pt jump shot from 14 ft (assist by M. Morris),49,67
232,3,11:27.0,K. Thompson misses 2-pt jump shot from 14 ft,,49,67
233,3,11:26.0,Offensive rebound by A. Bogut,,49,67
234,3,11:14.0,H. Barnes misses 3-pt jump shot from 22 ft,,49,67
235,3,11:14.0,,Defensive rebound by K. Caldwell-Pope,49,67
236,3,11:08.0,,Shooting foul by A. Bogut (drawn by A. Drummond),49,67
237,3,11:08.0,,A. Drummond makes free throw 1 of 2,49,68
238,3,11:08.0,,A. Drummond misses free throw 2 of 2,49,68
239,3,11:07.0,Defensive rebound by H. Barnes,,49,68
240,3,10:55.0,S. Curry misses 2-pt jump shot from 15 ft,,49,68
241,3,10:55.0,,Defensive rebound by E. İlyasova,49,68
242,3,10:42.0,Offensive charge foul by A. Drummond (drawn by A. Bogut),,49,68
243,3,10:42.0,,Turnover by A. Drummond (offensive foul),49,68
244,3,10:31.0,S. Curry makes 2-pt layup at rim (assist by D. Green),,51,68
245,3,10:11.0,,A. Drummond misses 2-pt layup at rim,51,68
246,3,10:11.0,Defensive rebound by Team,,51,68
247,3,10:11.0,,Loose ball foul by E. İlyasova (drawn by H. Barnes),51,68
248,3,9:49.0,S. Curry misses 2-pt jump shot from 18 ft,,51,68
249,3,9:48.0,,Defensive rebound by M. Morris,51,68
250,3,9:42.0,,A. Drummond misses 2-pt hook shot from 5 ft,51,68
251,3,9:39.0,Defensive rebound by A. Bogut,,51,68
252,3,9:35.0,D. Green misses 2-pt layup at rim,,51,68
253,3,9:33.0,,Defensive rebound by A. Drummond,51,68
254,3,9:33.0,,Personal foul by H. Barnes (drawn by M. Morris),51,68
255,3,9:23.0,,R. Jackson misses 3-pt jump shot from 26 ft,51,68
256,3,9:23.0,Defensive rebound by Team,,51,68
257,3,9:12.0,D. Green misses 2-pt jump shot from 4 ft (block by A. Drummond),,51,68
258,3,9:11.0,,Defensive rebound by K. Caldwell-Pope,51,68
259,3,9:07.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,51,68
260,3,9:06.0,,Offensive rebound by R. Jackson,51,68
261,3,9:00.0,,R. Jackson makes 2-pt jump shot from 10 ft,51,70
262,3,8:40.0,K. Thompson makes 2-pt jump shot from 14 ft (assist by S. Curry),,53,70
263,3,8:27.0,,A. Drummond misses 2-pt dunk at rim,53,70
264,3,8:24.0,Defensive rebound by H. Barnes,,53,70
265,3,8:21.0,S. Curry misses 2-pt jump shot from 6 ft (block by E. İlyasova),,53,70
266,3,8:18.0,Offensive rebound by S. Curry,,53,70
267,3,8:14.0,K. Thompson misses 2-pt jump shot from 14 ft,,53,70
268,3,8:14.0,,Defensive rebound by A. Drummond,53,70
269,3,8:05.0,,E. İlyasova misses 2-pt jump shot from 6 ft,53,70
270,3,8:04.0,Defensive rebound by A. Bogut,,53,70
271,3,8:00.0,Personal foul by K. Caldwell-Pope (drawn by S. Curry),,53,70
272,3,7:51.0,H. Barnes misses 2-pt jump shot from 5 ft (block by E. İlyasova),,53,70
273,3,7:49.0,,Defensive rebound by A. Drummond,53,70
274,3,7:45.0,,R. Jackson misses 2-pt layup at rim,53,70
275,3,7:44.0,,Offensive rebound by A. Drummond,53,70
276,3,7:43.0,,A. Drummond misses 2-pt layup from 2 ft,53,70
277,3,7:43.0,,Offensive rebound by A. Drummond,53,70
278,3,7:43.0,,A. Drummond misses 2-pt layup from 2 ft,53,70
279,3,7:38.0,Defensive rebound by K. Thompson,,53,70
280,3,7:30.0,Turnover by A. Bogut (bad pass; steal by A. Drummond),,53,70
281,3,7:20.0,,M. Morris misses 2-pt jump shot from 13 ft,53,70
282,3,7:20.0,Defensive rebound by D. Green,,53,70
283,3,7:05.0,S. Curry makes 3-pt jump shot from 25 ft (assist by H. Barnes),,56,70
284,3,6:54.0,,Shooting foul by A. Bogut (drawn by A. Drummond),56,70
285,3,6:54.0,,A. Drummond makes free throw 1 of 2,56,71
286,3,6:54.0,F. Ezeli enters the game for A. Bogut,,56,71
287,3,6:54.0,,A. Drummond misses free throw 2 of 2,56,71
288,3,6:53.0,,Offensive rebound by E. İlyasova,56,71
289,3,6:43.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,56,71
290,3,6:43.0,,Offensive rebound by Team,56,71
291,3,6:43.0,Loose ball foul by H. Barnes (drawn by A. Drummond),,56,71
292,3,6:40.0,,Turnover by M. Morris (bad pass; steal by S. Curry),56,71
293,3,6:26.0,Personal foul by K. Caldwell-Pope (drawn by S. Curry),,56,71
294,3,6:17.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,59,71
295,3,6:01.0,,R. Jackson makes 2-pt jump shot from 5 ft,59,73
296,3,5:50.0,K. Thompson misses 2-pt jump shot from 11 ft,,59,73
297,3,5:50.0,,Defensive rebound by M. Morris,59,73
298,3,5:38.0,,A. Drummond misses 2-pt jump shot from 4 ft,59,73
299,3,5:37.0,,Offensive rebound by A. Drummond,59,73
300,3,5:33.0,,A. Drummond misses 2-pt layup from 1 ft,59,73
301,3,5:32.0,,Offensive rebound by A. Drummond,59,73
302,3,5:30.0,,A. Drummond misses 2-pt layup at rim,59,73
303,3,5:29.0,Defensive rebound by K. Thompson,,59,73
304,3,5:28.0,Shooting foul by R. Jackson (drawn by K. Thompson),,59,73
305,3,5:28.0,,Detroit full timeout,59,73
306,3,5:28.0,A. Iguodala enters the game for H. Barnes,,59,73
307,3,5:28.0,K. Thompson makes free throw 1 of 3,,60,73
308,3,5:28.0,K. Thompson misses free throw 2 of 3,,60,73
309,3,5:28.0,Offensive rebound by Team,,60,73
310,3,5:28.0,K. Thompson makes free throw 3 of 3,,61,73
311,3,5:07.0,,M. Morris makes 2-pt jump shot from 16 ft (assist by R. Jackson),61,75
312,3,4:47.0,F. Ezeli makes 2-pt dunk at rim (assist by K. Thompson),,63,75
313,3,4:34.0,,R. Jackson misses 2-pt jump shot from 4 ft (block by F. Ezeli),63,75
314,3,4:33.0,Defensive rebound by S. Curry,,63,75
315,3,4:30.0,Turnover by D. Green (bad pass; steal by K. Caldwell-Pope),,63,75
316,3,4:18.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by R. Jackson),63,78
317,3,3:57.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,66,78
318,3,3:57.0,,Detroit full timeout,66,78
319,3,3:57.0,,S. Johnson enters the game for M. Morris,66,78
320,3,3:35.0,,Turnover by K. Caldwell-Pope (bad pass; steal by D. Green),66,78
321,3,3:18.0,S. Curry misses 3-pt jump shot from 25 ft,,66,78
322,3,3:17.0,,Defensive rebound by R. Jackson,66,78
323,3,3:05.0,,A. Drummond makes 2-pt jump shot from 9 ft (assist by S. Johnson),66,80
324,3,2:55.0,K. Thompson makes 2-pt layup at rim,,68,80
325,3,2:41.0,,R. Jackson misses 2-pt jump shot from 6 ft,68,80
326,3,2:41.0,Defensive rebound by F. Ezeli,,68,80
327,3,2:35.0,D. Green misses 2-pt layup from 1 ft (block by A. Drummond),,68,80
328,3,2:35.0,,Defensive rebound by Team,68,80
329,3,2:35.0,L. Barbosa enters the game for K. Thompson,,68,80
330,3,2:18.0,,S. Johnson misses 3-pt jump shot from 24 ft,68,80
331,3,2:18.0,Defensive rebound by S. Curry,,68,80
332,3,2:14.0,Personal foul by R. Jackson (drawn by S. Curry),,68,80
333,3,2:14.0,S. Curry makes free throw 1 of 2,,69,80
334,3,2:14.0,,S. Blake enters the game for R. Jackson,69,80
335,3,2:14.0,S. Curry makes free throw 2 of 2,,70,80
336,3,2:00.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,70,80
337,3,2:00.0,Defensive rebound by L. Barbosa,,70,80
338,3,1:58.0,Offensive foul by L. Barbosa (drawn by K. Caldwell-Pope),,70,80
339,3,1:58.0,Turnover by L. Barbosa (offensive foul),,70,80
340,3,1:40.0,,S. Blake makes 3-pt jump shot from 24 ft (assist by E. İlyasova),70,83
341,3,1:30.0,S. Curry makes 3-pt jump shot from 26 ft,,73,83
342,3,1:11.0,,K. Caldwell-Pope makes 2-pt jump shot from 19 ft,73,85
343,3,1:04.0,Offensive foul by F. Ezeli (drawn by K. Caldwell-Pope),,73,85
344,3,1:04.0,Turnover by F. Ezeli (offensive foul),,73,85
345,3,0:46.0,,Turnover by K. Caldwell-Pope (bad pass; steal by A. Iguodala),73,85
346,3,0:32.0,S. Curry misses 3-pt jump shot from 24 ft,,73,85
347,3,0:31.0,,Defensive rebound by E. İlyasova,73,85
348,3,0:24.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,73,85
349,3,0:23.0,,Offensive rebound by E. İlyasova,73,85
350,3,0:17.0,,E. İlyasova misses 2-pt jump shot from 10 ft (block by D. Green),73,85
351,3,0:15.0,Defensive rebound by F. Ezeli,,73,85
352,3,0:02.0,S. Curry misses 2-pt jump shot from 7 ft,,73,85
353,3,0:02.0,Offensive rebound by F. Ezeli,,73,85
354,3,0:02.0,Shooting foul by E. İlyasova (drawn by F. Ezeli),,73,85
355,3,0:02.0,F. Ezeli misses free throw 1 of 2,,73,85
356,3,0:02.0,Offensive rebound by Team,,73,85
357,3,0:02.0,F. Ezeli makes free throw 2 of 2,,74,85
358,3,0:02.0,Loose ball foul by D. Green (drawn by A. Drummond),,74,85
359,3,0:02.0,,A. Drummond misses free throw 1 of 2,74,85
360,3,0:02.0,,Offensive rebound by Team,74,85
361,3,0:02.0,,A. Drummond misses free throw 2 of 2,74,85
362,3,0:02.0,Defensive rebound by A. Iguodala,,74,85
363,3,0:01.0,Turnover by A. Iguodala (lost ball; steal by E. İlyasova),,74,85
364,4,11:47.0,L. Barbosa misses 2-pt layup from 1 ft,,74,85
365,4,11:46.0,,Defensive rebound by S. Blake,74,85
366,4,11:37.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by S. Blake),74,88
367,4,11:23.0,L. Barbosa misses 2-pt jump shot from 4 ft (block by A. Baynes),,74,88
368,4,11:23.0,Offensive rebound by Team,,74,88
369,4,11:23.0,,A. Drummond enters the game for A. Baynes,74,88
370,4,11:11.0,Turnover by Team (shot clock),,74,88
371,4,10:57.0,,S. Johnson misses 2-pt jump shot from 16 ft,74,88
372,4,10:57.0,Defensive rebound by A. Iguodala,,74,88
373,4,10:49.0,A. Iguodala misses 2-pt jump shot from 7 ft,,74,88
374,4,10:48.0,,Defensive rebound by S. Johnson,74,88
375,4,10:32.0,,S. Johnson makes 3-pt jump shot from 25 ft (assist by M. Morris),74,91
376,4,10:16.0,S. Livingston misses 2-pt jump shot from 16 ft,,74,91
377,4,10:16.0,,Defensive rebound by S. Blake,74,91
378,4,10:11.0,,Turnover by S. Blake (bad pass; steal by S. Livingston),74,91
379,4,10:02.0,H. Barnes misses 2-pt jump shot from 3 ft (block by S. Johnson),,74,91
380,4,10:01.0,,Defensive rebound by M. Morris,74,91
381,4,9:59.0,,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),74,93
382,4,9:59.0,Technical foul by Team,,74,93
