,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
409,4,1:59.0,,Personal foul by K. Caldwell-Pope (drawn by J. Teague),96,86
410,4,1:59.0,,J. Teague makes free throw 1 of 2,96,87
411,4,1:59.0,,J. Teague makes free throw 2 of 2,96,88
412,4,1:47.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,96,88
413,4,1:45.0,Offensive rebound by A. Drummond,,96,88
414,4,1:42.0,K. Caldwell-Pope misses 2-pt jump shot at rim,,96,88
415,4,1:39.0,Offensive rebound by E. İlyasova,,96,88
416,4,1:38.0,E. İlyasova misses 2-pt layup at rim (block by A. Horford),,96,88
417,4,1:36.0,Offensive rebound by K. Caldwell-Pope,,96,88
418,4,1:32.0,M. Morris misses 2-pt jump shot from 16 ft,,96,88
419,4,1:29.0,Offensive rebound by M. Morris,,96,88
420,4,1:15.0,Personal foul by K. Korver (drawn by R. Jackson),,96,88
421,4,1:04.0,Shooting foul by P. Millsap (drawn by E. İlyasova),,96,88
422,4,1:04.0,E. İlyasova misses free throw 1 of 2,,96,88
423,4,1:04.0,Offensive rebound by Team,,96,88
424,4,1:04.0,E. İlyasova makes free throw 2 of 2,,97,88
425,4,0:55.0,,Personal foul by E. İlyasova (drawn by P. Millsap),97,88
426,4,0:55.0,,P. Millsap makes free throw 1 of 2,97,89
427,4,0:55.0,,P. Millsap misses free throw 2 of 2,97,89
428,4,0:53.0,,Offensive rebound by A. Horford,97,89
429,4,0:46.0,,K. Korver misses 2-pt jump shot from 21 ft,97,89
430,4,0:44.0,Defensive rebound by A. Drummond,,97,89
431,4,0:44.0,Personal take foul by L. Patterson (drawn by A. Drummond),,97,89
432,4,0:44.0,A. Drummond makes free throw 1 of 2,,98,89
433,4,0:44.0,A. Drummond misses free throw 2 of 2,,98,89
434,4,0:43.0,,Defensive rebound by A. Horford,98,89
435,4,0:38.0,,J. Teague makes 2-pt layup from 1 ft,98,91
436,4,0:38.0,Personal take foul by J. Teague (drawn by M. Morris),,98,91
437,4,0:38.0,M. Morris makes free throw 1 of 2,,99,91
438,4,0:38.0,M. Morris makes free throw 2 of 2,,100,91
439,4,0:38.0,,Atlanta full timeout,100,91
440,4,0:29.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by A. Horford),100,94
441,4,0:29.0,Personal take foul by L. Patterson (drawn by K. Caldwell-Pope),,100,94
442,4,0:29.0,K. Caldwell-Pope makes free throw 1 of 2,,101,94
443,4,0:29.0,K. Caldwell-Pope makes free throw 2 of 2,,102,94
444,4,0:24.0,,J. Teague misses 2-pt layup from 2 ft (block by A. Drummond),102,94
445,4,0:22.0,Defensive rebound by E. İlyasova,,102,94
446,4,0:22.0,Personal take foul by L. Patterson (drawn by R. Jackson),,102,94
447,4,0:22.0,R. Jackson makes free throw 1 of 2,,103,94
448,4,0:22.0,R. Jackson makes free throw 2 of 2,,104,94
449,4,0:15.0,,K. Korver misses 3-pt jump shot from 25 ft,104,94
450,4,0:13.0,Defensive rebound by R. Jackson,,104,94
451,4,0:11.0,Personal take foul by A. Horford (drawn by R. Jackson),,104,94
452,4,0:11.0,R. Jackson makes free throw 1 of 2,,105,94
453,4,0:11.0,R. Jackson makes free throw 2 of 2,,106,94
454,4,0:06.0,,A. Horford misses 3-pt jump shot from 24 ft,106,94
455,4,0:03.0,Defensive rebound by A. Drummond,,106,94
