,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
379,4,6:55.0,,B. Jennings makes 3-pt jump shot from 26 ft,90,121
380,4,6:44.0,Shooting foul by B. Jennings (drawn by M. Brown),,90,121
381,4,6:44.0,M. Brown misses free throw 1 of 2,,90,121
382,4,6:44.0,Offensive rebound by Team,,90,121
383,4,6:44.0,T. Robinson enters the game for C. McCullough,,90,121
384,4,6:44.0,,D. Marble enters the game for J. Smith,90,121
385,4,6:44.0,S. Larkin enters the game for S. Karasev,,90,121
386,4,6:44.0,M. Brown makes free throw 2 of 2,,91,121
387,4,6:31.0,,Shooting foul by H. Sims (drawn by A. Nicholson),91,121
388,4,6:31.0,,A. Nicholson misses free throw 1 of 2,91,121
389,4,6:31.0,,Offensive rebound by Team,91,121
390,4,6:31.0,,A. Nicholson makes free throw 2 of 2,91,122
391,4,6:15.0,T. Robinson misses 2-pt jump shot from 10 ft,,91,122
392,4,6:14.0,Offensive rebound by H. Sims,,91,122
393,4,6:06.0,M. Brown misses 2-pt layup from 2 ft,,91,122
394,4,6:05.0,Offensive rebound by T. Robinson,,91,122
395,4,6:04.0,Shooting foul by D. Marble (drawn by T. Robinson),,91,122
396,4,6:04.0,T. Robinson misses free throw 1 of 2,,91,122
397,4,6:04.0,Offensive rebound by Team,,91,122
398,4,6:04.0,T. Robinson misses free throw 2 of 2,,91,122
399,4,6:04.0,,Defensive rebound by A. Nicholson,91,122
400,4,5:56.0,,C. Watson misses 2-pt jump shot from 22 ft,91,122
401,4,5:55.0,,Offensive rebound by Team,91,122
402,4,5:54.0,,Orlando full timeout,91,122
403,4,5:54.0,,S. Napier enters the game for B. Jennings,91,122
404,4,5:46.0,,D. Marble misses 3-pt jump shot from 24 ft,91,122
405,4,5:45.0,,Offensive rebound by M. Hezonja,91,122
406,4,5:40.0,,D. Marble makes 2-pt jump shot from 6 ft,91,124
407,4,5:22.0,H. Sims makes 2-pt layup from 2 ft (assist by S. Larkin),,93,124
408,4,4:58.0,,D. Marble makes 2-pt jump shot from 20 ft,93,126
409,4,4:40.0,Shooting foul by C. Watson (drawn by H. Sims),,93,126
410,4,4:40.0,H. Sims makes free throw 1 of 2,,94,126
411,4,4:40.0,H. Sims makes free throw 2 of 2,,95,126
412,4,4:24.0,,S. Napier misses 3-pt jump shot from 25 ft,95,126
413,4,4:23.0,Defensive rebound by T. Robinson,,95,126
414,4,4:13.0,Turnover by S. Larkin (lost ball; steal by M. Hezonja),,95,126
415,4,4:10.0,,Turnover by M. Hezonja (bad pass),95,126
416,4,4:10.0,Brooklyn full timeout,,95,126
417,4,4:09.0,Turnover by T. Robinson (bad pass),,95,126
418,4,3:59.0,,C. Watson misses 2-pt jump shot from 18 ft,95,126
419,4,3:58.0,Defensive rebound by M. Brown,,95,126
420,4,3:45.0,H. Sims misses 2-pt jump shot from 16 ft,,95,126
421,4,3:44.0,,Defensive rebound by M. Hezonja,95,126
422,4,3:29.0,,A. Nicholson makes 2-pt jump shot from 14 ft,95,128
423,4,3:13.0,W. Ellington makes 2-pt jump shot from 15 ft,,97,128
424,4,2:58.0,,M. Hezonja makes 3-pt jump shot from 24 ft (assist by A. Nicholson),97,131
425,4,2:38.0,M. Brown misses 2-pt layup from 2 ft,,97,131
426,4,2:37.0,,Defensive rebound by C. Watson,97,131
427,4,2:31.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by D. Marble),97,134
428,4,2:31.0,Brooklyn full timeout,,97,134
429,4,2:31.0,W. Reed enters the game for H. Sims,,97,134
430,4,2:31.0,S. Karasev enters the game for M. Brown,,97,134
431,4,2:13.0,W. Reed makes 2-pt layup from 2 ft (assist by S. Larkin),,99,134
432,4,1:57.0,,M. Hezonja misses 3-pt jump shot from 26 ft,99,134
433,4,1:56.0,Defensive rebound by S. Larkin,,99,134
434,4,1:49.0,Personal foul by M. Hezonja,,99,134
435,4,1:49.0,S. Karasev makes free throw 1 of 2,,100,134
436,4,1:49.0,S. Karasev makes free throw 2 of 2,,101,134
437,4,1:33.0,,A. Nicholson makes 2-pt layup from 2 ft,101,136
438,4,1:16.0,T. Robinson makes 2-pt layup from 2 ft,,103,136
439,4,1:16.0,Shooting foul by M. Hezonja (drawn by T. Robinson),,103,136
440,4,1:16.0,T. Robinson misses free throw 1 of 1,,103,136
441,4,1:15.0,,Defensive rebound by S. Napier,103,136
442,4,0:56.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by M. Hezonja),103,139
443,4,0:42.0,T. Robinson makes 2-pt layup from 2 ft,,105,139
444,4,0:31.0,,Personal foul by T. Robinson,105,139
445,4,0:24.0,,Shooting foul by W. Ellington (drawn by D. Marble),105,139
446,4,0:24.0,,D. Marble misses free throw 1 of 2,105,139
447,4,0:24.0,,Offensive rebound by Team,105,139
448,4,0:24.0,,D. Marble misses free throw 2 of 2,105,139
449,4,0:24.0,Defensive rebound by T. Robinson,,105,139
450,4,0:14.0,W. Ellington misses 3-pt jump shot from 24 ft,,105,139
451,4,0:13.0,,Defensive rebound by S. Napier,105,139
