,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
55,1,5:18.0,Z. LaVine enters the game for R. Rubio,,13,14
56,1,5:18.0,,W. Johnson enters the game for P. Pierce,13,14
57,1,5:18.0,,C. Paul makes free throw 2 of 2,13,15
58,1,4:56.0,T. Prince misses 2-pt jump shot from 17 ft,,13,15
59,1,4:53.0,,Defensive rebound by D. Jordan,13,15
60,1,4:41.0,,C. Paul makes 2-pt jump shot from 5 ft,13,17
61,1,4:12.0,A. Wiggins makes 2-pt layup from 2 ft,,15,17
62,1,3:51.0,,C. Paul misses 2-pt jump shot from 6 ft,15,17
63,1,3:49.0,Defensive rebound by Z. LaVine,,15,17
64,1,3:43.0,Z. LaVine misses 2-pt jump shot from 12 ft,,15,17
65,1,3:40.0,Offensive rebound by T. Prince,,15,17
66,1,3:38.0,D. Rudež makes 3-pt jump shot from 25 ft (assist by T. Prince),,18,17
67,1,3:33.0,,LA Clippers full timeout,18,17
68,1,3:33.0,S. Muhammad enters the game for T. Prince,,18,17
69,1,3:33.0,,J. Crawford enters the game for L. Mbah a Moute,18,17
70,1,3:33.0,,A. Rivers enters the game for J. Redick,18,17
71,1,3:23.0,,J. Crawford misses 2-pt jump shot from 10 ft,18,17
72,1,3:21.0,Defensive rebound by Z. LaVine,,18,17
73,1,3:15.0,Personal foul by J. Crawford (drawn by D. Rudež),,18,17
74,1,3:02.0,A. Wiggins makes 2-pt layup from 3 ft,,20,17
75,1,2:36.0,,C. Paul makes 3-pt jump shot from 28 ft,20,20
76,1,2:13.0,S. Muhammad misses 3-pt jump shot from 24 ft,,20,20
77,1,2:11.0,,Defensive rebound by C. Paul,20,20
78,1,1:51.0,,Shooting foul by A. Wiggins (drawn by J. Crawford),20,20
79,1,1:51.0,,J. Crawford makes free throw 1 of 2,20,21
80,1,1:51.0,,P. Prigioni enters the game for C. Paul,20,21
81,1,1:51.0,A. Miller enters the game for A. Wiggins,,20,21
82,1,1:51.0,,J. Crawford makes free throw 2 of 2,20,22
83,1,1:37.0,S. Muhammad makes 2-pt hook shot from 4 ft (assist by D. Rudež),,22,22
84,1,1:18.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by P. Prigioni),22,25
85,1,1:03.0,Personal foul by A. Rivers (drawn by Z. LaVine),,22,25
86,1,1:03.0,,C. Aldrich enters the game for D. Jordan,22,25
87,1,0:55.0,D. Rudež makes 3-pt jump shot from 26 ft (assist by A. Miller),,25,25
88,1,0:38.0,,Turnover by A. Rivers (bad pass),25,25
89,1,0:21.0,G. Dieng makes 2-pt layup from 2 ft (assist by A. Miller),,27,25
90,1,0:04.0,,Shooting foul by Z. LaVine (drawn by J. Crawford),27,25
91,1,0:04.0,,J. Crawford makes free throw 1 of 2,27,26
92,1,0:04.0,,J. Crawford makes free throw 2 of 2,27,27
93,2,11:41.0,,A. Rivers makes 2-pt jump shot from 20 ft,27,29
94,2,11:14.0,Turnover by G. Dieng (bad pass; steal by C. Aldrich),,27,29
95,2,11:08.0,,J. Crawford makes 2-pt layup from 1 ft (assist by P. Prigioni),27,31
96,2,10:40.0,Turnover by G. Dieng (bad pass),,27,31
97,2,10:25.0,,P. Prigioni misses 3-pt jump shot from 24 ft,27,31
98,2,10:23.0,,Offensive rebound by W. Johnson,27,31
99,2,10:21.0,,W. Johnson makes 2-pt jump shot from 14 ft,27,33
100,2,10:10.0,Minnesota full timeout,,27,33
101,2,10:00.0,Z. LaVine makes 3-pt jump shot from 26 ft,,30,33
102,2,9:40.0,,A. Rivers misses 2-pt jump shot from 9 ft,30,33
103,2,9:38.0,Defensive rebound by G. Dieng,,30,33
104,2,9:35.0,,L. Stephenson enters the game for W. Johnson,30,33
105,2,9:26.0,Z. LaVine misses 3-pt jump shot from 26 ft,,30,33
106,2,9:25.0,,Defensive rebound by J. Crawford,30,33
107,2,9:18.0,,J. Crawford misses 2-pt jump shot from 16 ft,30,33
108,2,9:16.0,,Offensive rebound by C. Aldrich,30,33
109,2,9:09.0,,A. Rivers misses 3-pt jump shot from 28 ft,30,33
110,2,9:08.0,Defensive rebound by G. Dieng,,30,33
111,2,8:57.0,Z. LaVine makes 2-pt layup from 1 ft,,32,33
112,2,8:39.0,,L. Stephenson makes 2-pt jump shot from 17 ft,32,35
113,2,8:24.0,D. Rudež makes 2-pt layup from 2 ft (assist by A. Miller),,34,35
114,2,8:10.0,,A. Rivers makes 2-pt layup from 2 ft,34,37
115,2,8:10.0,,Technical foul by A. Rivers,34,37
116,2,8:10.0,,Technical foul by A. Rivers,34,37
117,2,8:10.0,,J. Redick enters the game for A. Rivers,34,37
118,2,8:10.0,Z. LaVine misses technical free throw,,34,37
119,2,8:10.0,Offensive rebound by Team,,34,37
120,2,8:10.0,Z. LaVine misses technical free throw,,34,37
121,2,8:10.0,Offensive rebound by Team,,34,37
122,2,8:10.0,K. Towns enters the game for G. Dieng,,34,37
123,2,8:10.0,A. Wiggins enters the game for D. Rudež,,34,37
124,2,8:10.0,T. Prince enters the game for S. Muhammad,,34,37
125,2,7:46.0,Z. LaVine misses 3-pt jump shot from 25 ft,,34,37
126,2,7:42.0,Offensive rebound by K. Towns,,34,37
127,2,7:26.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by A. Miller),,37,37
128,2,7:03.0,,L. Stephenson misses 3-pt jump shot from 23 ft,37,37
129,2,7:02.0,,Offensive rebound by J. Crawford,37,37
130,2,7:01.0,,J. Crawford makes 2-pt hook shot from 5 ft,37,39
131,2,6:48.0,Turnover by A. Miller (bad pass; steal by J. Crawford),,37,39
132,2,6:35.0,,Shooting foul by A. Miller (drawn by J. Crawford),37,39
133,2,6:35.0,,J. Crawford makes free throw 1 of 2,37,40
134,2,6:35.0,,C. Paul enters the game for P. Prigioni,37,40
135,2,6:35.0,R. Rubio enters the game for A. Miller,,37,40
136,2,6:35.0,,J. Crawford makes free throw 2 of 2,37,41
137,2,6:23.0,Personal foul by C. Aldrich (drawn by K. Towns),,37,41
138,2,6:23.0,,D. Jordan enters the game for C. Aldrich,37,41
139,2,6:12.0,A. Wiggins makes 2-pt jump shot from 19 ft,,39,41
140,2,6:02.0,,J. Crawford misses 2-pt jump shot from 8 ft (block by A. Wiggins),39,41
141,2,6:02.0,Defensive rebound by K. Towns,,39,41
142,2,6:02.0,Personal foul by L. Stephenson (drawn by Z. LaVine),,39,41
143,2,5:49.0,A. Wiggins makes 2-pt jump shot from 9 ft,,41,41
144,2,5:35.0,,J. Crawford misses 2-pt jump shot from 12 ft,41,41
145,2,5:31.0,Defensive rebound by K. Towns,,41,41
146,2,5:23.0,Official timeout,,41,41
147,2,5:23.0,,P. Pierce enters the game for L. Stephenson,41,41
148,2,5:23.0,,L. Mbah a Moute enters the game for J. Crawford,41,41
149,2,5:19.0,K. Towns misses 2-pt jump shot from 21 ft,,41,41
150,2,5:18.0,,Defensive rebound by D. Jordan,41,41
151,2,5:07.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by C. Paul),41,43
152,2,4:44.0,T. Prince misses 2-pt jump shot from 13 ft,,41,43
153,2,4:43.0,,Defensive rebound by D. Jordan,41,43
154,2,4:35.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),41,46
155,2,4:08.0,A. Wiggins misses 2-pt jump shot from 19 ft,,41,46
156,2,4:06.0,,Defensive rebound by D. Jordan,41,46
157,2,3:52.0,,P. Pierce misses 2-pt jump shot from 5 ft,41,46
158,2,3:50.0,Defensive rebound by A. Wiggins,,41,46
159,2,3:42.0,Turnover by R. Rubio (bad pass; steal by D. Jordan),,41,46
160,2,3:32.0,,C. Paul misses 3-pt jump shot from 27 ft,41,46
161,2,3:31.0,Defensive rebound by T. Prince,,41,46
162,2,3:17.0,Z. LaVine makes 2-pt layup from 2 ft (assist by A. Wiggins),,43,46
163,2,3:17.0,Shooting foul by D. Jordan (drawn by Z. LaVine),,43,46
164,2,3:17.0,Z. LaVine makes free throw 1 of 1,,44,46
165,2,3:00.0,,J. Redick misses 3-pt jump shot from 25 ft,44,46
166,2,2:59.0,Defensive rebound by R. Rubio,,44,46
167,2,2:52.0,Offensive foul by A. Wiggins (drawn by L. Mbah a Moute),,44,46
168,2,2:52.0,Turnover by A. Wiggins (offensive foul),,44,46
169,2,2:52.0,,LA Clippers full timeout,44,46
170,2,2:44.0,,Turnover by L. Mbah a Moute (bad pass; steal by R. Rubio),44,46
171,2,2:40.0,Z. LaVine makes 2-pt layup from 2 ft (assist by R. Rubio),,46,46
172,2,2:25.0,,D. Jordan makes 2-pt dunk at rim (assist by P. Pierce),46,48
173,2,2:04.0,K. Towns misses 2-pt jump shot from 19 ft,,46,48
174,2,2:03.0,,Defensive rebound by D. Jordan,46,48
175,2,1:41.0,,C. Paul makes 3-pt jump shot from 24 ft (assist by P. Pierce),46,51
176,2,1:27.0,Z. LaVine misses 2-pt jump shot from 11 ft,,46,51
177,2,1:26.0,,Defensive rebound by D. Jordan,46,51
178,2,1:20.0,,D. Jordan makes 2-pt layup from 2 ft (assist by C. Paul),46,53
179,2,1:20.0,,Shooting foul by Z. LaVine (drawn by D. Jordan),46,53
180,2,1:20.0,G. Dieng enters the game for K. Towns,,46,53
181,2,1:20.0,,D. Jordan misses free throw 1 of 1,46,53
182,2,1:18.0,Defensive rebound by G. Dieng,,46,53
183,2,1:00.0,T. Prince makes 2-pt jump shot from 14 ft (assist by Z. LaVine),,48,53
184,2,0:48.0,,Turnover by P. Pierce (bad pass; steal by Z. LaVine),48,53
185,2,0:48.0,Personal take foul by C. Paul (drawn by Z. LaVine),,48,53
186,2,0:40.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,51,53
187,2,0:25.0,,Turnover by P. Pierce (bad pass; steal by R. Rubio),51,53
188,2,0:20.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,53,53
189,2,0:20.0,,LA Clippers full timeout,53,53
190,2,0:20.0,,J. Crawford enters the game for L. Mbah a Moute,53,53
191,2,0:20.0,D. Rudež enters the game for A. Wiggins,,53,53
192,2,0:20.0,A. Miller enters the game for R. Rubio,,53,53
193,2,0:05.0,,Personal foul by A. Miller (drawn by C. Paul),53,53
194,2,0:05.0,,C. Paul makes free throw 1 of 2,53,54
195,2,0:05.0,,L. Mbah a Moute enters the game for J. Crawford,53,54
196,2,0:05.0,,L. Stephenson enters the game for P. Pierce,53,54
197,2,0:05.0,,C. Paul makes free throw 2 of 2,53,55
198,2,0:01.0,Z. LaVine misses 2-pt jump shot from 17 ft,,53,55
199,2,0:00.0,Offensive rebound by Team,,53,55
200,3,11:45.0,,J. Redick misses 2-pt jump shot from 8 ft (block by K. Towns),53,55
201,3,11:45.0,,Offensive rebound by Team,53,55
202,3,11:40.0,,J. Redick misses 2-pt jump shot from 21 ft,53,55
203,3,11:39.0,Defensive rebound by G. Dieng,,53,55
204,3,11:25.0,K. Towns misses 2-pt jump shot from 21 ft,,53,55
205,3,11:24.0,,Defensive rebound by D. Jordan,53,55
206,3,11:12.0,,J. Redick misses 2-pt jump shot from 21 ft,53,55
207,3,11:11.0,Defensive rebound by K. Towns,,53,55
208,3,10:57.0,Turnover by R. Rubio (bad pass; steal by C. Paul),,53,55
209,3,10:56.0,,Personal take foul by G. Dieng (drawn by C. Paul),53,55
210,3,10:38.0,,Shooting foul by R. Rubio (drawn by J. Redick),53,55
211,3,10:38.0,,J. Redick makes free throw 1 of 2,53,56
212,3,10:38.0,,J. Redick makes free throw 2 of 2,53,57
213,3,10:16.0,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),,55,57
214,3,9:59.0,,P. Pierce misses 3-pt jump shot from 23 ft,55,57
215,3,9:57.0,Defensive rebound by G. Dieng,,55,57
216,3,9:53.0,Personal foul by L. Mbah a Moute (drawn by R. Rubio),,55,57
217,3,9:42.0,A. Wiggins misses 2-pt jump shot from 15 ft,,55,57
218,3,9:42.0,,Defensive rebound by Team,55,57
219,3,9:35.0,,D. Jordan makes 2-pt dunk from 2 ft (assist by P. Pierce),55,59
220,3,9:35.0,,Shooting foul by G. Dieng (drawn by D. Jordan),55,59
221,3,9:35.0,,D. Jordan misses free throw 1 of 1,55,59
222,3,9:35.0,Defensive rebound by K. Towns,,55,59
223,3,9:24.0,K. Towns makes 2-pt jump shot from 16 ft (assist by A. Wiggins),,57,59
224,3,9:11.0,,C. Paul misses 2-pt jump shot from 16 ft,57,59
225,3,9:10.0,Defensive rebound by R. Rubio,,57,59
226,3,9:08.0,Shooting foul by C. Paul (drawn by R. Rubio),,57,59
227,3,9:08.0,R. Rubio makes free throw 1 of 2,,58,59
228,3,9:08.0,R. Rubio makes free throw 2 of 2,,59,59
229,3,8:47.0,,D. Jordan misses 2-pt hook shot from 4 ft,59,59
230,3,8:43.0,Defensive rebound by G. Dieng,,59,59
231,3,8:25.0,G. Dieng misses 2-pt layup from 1 ft,,59,59
232,3,8:24.0,Offensive rebound by K. Towns,,59,59
233,3,8:24.0,K. Towns makes 2-pt dunk at rim,,61,59
234,3,7:59.0,,Turnover by P. Pierce (lost ball; steal by R. Rubio),61,59
235,3,7:54.0,A. Wiggins makes 2-pt layup from 2 ft,,63,59
236,3,7:38.0,,C. Paul misses 2-pt jump shot from 15 ft,63,59
237,3,7:35.0,Defensive rebound by K. Towns,,63,59
238,3,7:25.0,Shooting foul by P. Pierce (drawn by G. Dieng),,63,59
239,3,7:25.0,G. Dieng makes free throw 1 of 2,,64,59
240,3,7:25.0,,W. Johnson enters the game for P. Pierce,64,59
241,3,7:25.0,G. Dieng makes free throw 2 of 2,,65,59
242,3,7:14.0,,L. Mbah a Moute misses 2-pt jump shot from 15 ft,65,59
243,3,7:13.0,Defensive rebound by K. Towns,,65,59
244,3,6:56.0,T. Prince misses 2-pt jump shot from 20 ft,,65,59
245,3,6:55.0,,Defensive rebound by D. Jordan,65,59
246,3,6:50.0,,Turnover by L. Mbah a Moute (bad pass),65,59
247,3,6:50.0,Minnesota full timeout,,65,59
248,3,6:37.0,Personal foul by W. Johnson (drawn by G. Dieng),,65,59
249,3,6:22.0,A. Wiggins misses 2-pt jump shot from 17 ft,,65,59
250,3,6:21.0,Offensive rebound by G. Dieng,,65,59
251,3,6:08.0,G. Dieng misses 2-pt jump shot from 7 ft,,65,59
252,3,6:05.0,Offensive rebound by A. Wiggins,,65,59
253,3,6:05.0,A. Wiggins makes 2-pt layup from 1 ft,,67,59
254,3,5:47.0,,Shooting foul by K. Towns (drawn by D. Jordan),67,59
255,3,5:47.0,,D. Jordan misses free throw 1 of 2,67,59
256,3,5:47.0,,Offensive rebound by Team,67,59
257,3,5:47.0,,J. Crawford enters the game for L. Mbah a Moute,67,59
258,3,5:47.0,,D. Jordan misses free throw 2 of 2,67,59
259,3,5:45.0,Defensive rebound by R. Rubio,,67,59
260,3,5:28.0,G. Dieng makes 2-pt layup from 2 ft (assist by R. Rubio),,69,59
261,3,5:06.0,,J. Redick misses 2-pt layup from 2 ft (block by A. Wiggins),69,59
262,3,5:06.0,,Offensive rebound by Team,69,59
263,3,5:06.0,Z. LaVine enters the game for T. Prince,,69,59
264,3,5:01.0,,W. Johnson misses 3-pt jump shot from 26 ft,69,59
265,3,5:00.0,,Offensive rebound by C. Paul,69,59
266,3,4:56.0,,C. Paul misses 3-pt jump shot from 26 ft,69,59
267,3,4:55.0,Defensive rebound by Z. LaVine,,69,59
268,3,4:41.0,Turnover by A. Wiggins (bad pass),,69,59
269,3,4:29.0,,W. Johnson makes 3-pt jump shot from 25 ft (assist by C. Paul),69,62
270,3,4:07.0,R. Rubio misses 2-pt jump shot from 17 ft,,69,62
271,3,4:04.0,,Defensive rebound by W. Johnson,69,62
272,3,3:51.0,,C. Paul makes 2-pt jump shot from 17 ft,69,64
273,3,3:25.0,K. Towns makes 2-pt jump shot from 17 ft (assist by Z. LaVine),,71,64
274,3,3:04.0,,J. Crawford makes 3-pt jump shot from 27 ft (assist by C. Paul),71,67
275,3,2:47.0,Turnover by G. Dieng (lost ball; steal by C. Paul),,71,67
276,3,2:43.0,,Shooting foul by Z. LaVine (drawn by W. Johnson),71,67
277,3,2:43.0,,LA Clippers full timeout,71,67
278,3,2:43.0,D. Rudež enters the game for G. Dieng,,71,67
279,3,2:43.0,A. Miller enters the game for R. Rubio,,71,67
280,3,2:43.0,,W. Johnson misses free throw 1 of 2,71,67
281,3,2:43.0,,Offensive rebound by Team,71,67
282,3,2:43.0,,W. Johnson makes free throw 2 of 2,71,68
283,3,2:28.0,K. Towns makes 3-pt jump shot from 25 ft (assist by A. Miller),,74,68
284,3,2:08.0,,C. Paul makes 3-pt jump shot from 26 ft,74,71
285,3,1:41.0,K. Towns makes 2-pt layup from 2 ft (assist by A. Miller),,76,71
286,3,1:17.0,,J. Crawford misses 2-pt jump shot from 12 ft,76,71
287,3,1:14.0,,Offensive rebound by D. Jordan,76,71
288,3,1:10.0,,J. Crawford misses 3-pt jump shot from 23 ft,76,71
289,3,1:09.0,Defensive rebound by Z. LaVine,,76,71
290,3,0:57.0,Offensive foul by D. Rudež (drawn by J. Crawford),,76,71
291,3,0:57.0,Turnover by D. Rudež (offensive foul),,76,71
292,3,0:57.0,S. Muhammad enters the game for A. Wiggins,,76,71
293,3,0:57.0,,L. Stephenson enters the game for J. Redick,76,71
294,3,0:45.0,,C. Paul misses 3-pt jump shot from 26 ft,76,71
295,3,0:44.0,Defensive rebound by Team,,76,71
296,3,0:31.0,Turnover by A. Miller (bad pass; steal by D. Jordan),,76,71
297,3,0:24.0,,J. Crawford misses 3-pt jump shot from 24 ft,76,71
298,3,0:23.0,,Offensive rebound by C. Paul,76,71
299,3,0:03.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by C. Paul),76,74
300,3,0:01.0,A. Miller misses 3-pt jump shot from 52 ft,,76,74
301,3,0:00.0,Offensive rebound by Team,,76,74
302,4,11:42.0,Turnover by G. Dieng (lost ball; steal by W. Johnson),,76,74
303,4,11:18.0,,P. Prigioni misses 2-pt layup from 1 ft,76,74
304,4,11:15.0,Defensive rebound by S. Muhammad,,76,74
305,4,11:02.0,Shooting foul by C. Aldrich (drawn by G. Dieng),,76,74
306,4,11:02.0,G. Dieng makes free throw 1 of 2,,77,74
307,4,11:02.0,G. Dieng misses free throw 2 of 2,,77,74
308,4,11:02.0,,Defensive rebound by L. Stephenson,77,74
309,4,10:46.0,,C. Aldrich makes 2-pt layup from 3 ft (assist by J. Crawford),77,76
310,4,10:33.0,G. Dieng makes 2-pt layup from 1 ft (assist by A. Miller),,79,76
311,4,10:33.0,Shooting foul by C. Aldrich (drawn by G. Dieng),,79,76
312,4,10:33.0,G. Dieng makes free throw 1 of 1,,80,76
313,4,10:27.0,,Personal foul by Z. LaVine (drawn by P. Prigioni),80,76
314,4,10:24.0,,Offensive foul by P. Prigioni (drawn by A. Miller),80,76
315,4,10:24.0,,Turnover by P. Prigioni (offensive foul),80,76
316,4,10:13.0,A. Miller makes 2-pt jump shot from 11 ft,,82,76
317,4,10:13.0,Shooting foul by P. Prigioni (drawn by A. Miller),,82,76
318,4,10:13.0,A. Miller makes free throw 1 of 1,,83,76
319,4,9:59.0,,Turnover by L. Stephenson (bad pass),83,76
320,4,9:39.0,Shooting foul by C. Aldrich (drawn by S. Muhammad),,83,76
321,4,9:39.0,S. Muhammad makes free throw 1 of 2,,84,76
322,4,9:39.0,S. Muhammad makes free throw 2 of 2,,85,76
323,4,9:27.0,,Shooting foul by D. Rudež (drawn by J. Crawford),85,76
324,4,9:27.0,,J. Crawford makes free throw 1 of 2,85,77
325,4,9:27.0,,J. Crawford makes free throw 2 of 2,85,78
326,4,9:12.0,Z. LaVine misses 2-pt jump shot from 19 ft,,85,78
327,4,9:10.0,,Defensive rebound by J. Crawford,85,78
328,4,9:02.0,,J. Crawford makes 2-pt layup from 3 ft,85,80
329,4,8:47.0,Turnover by G. Dieng (traveling),,85,80
330,4,8:47.0,Official timeout,,85,80
331,4,8:28.0,,W. Johnson misses 3-pt jump shot from 27 ft,85,80
332,4,8:27.0,,Offensive rebound by C. Aldrich,85,80
333,4,8:26.0,,Shooting foul by G. Dieng (drawn by C. Aldrich),85,80
334,4,8:26.0,,C. Aldrich makes free throw 1 of 2,85,81
335,4,8:26.0,,C. Aldrich makes free throw 2 of 2,85,82
336,4,8:08.0,Turnover by Z. LaVine (bad pass; steal by P. Prigioni),,85,82
337,4,8:04.0,,P. Prigioni makes 2-pt layup from 1 ft,85,84
338,4,7:52.0,Minnesota full timeout,,85,84
339,4,7:52.0,T. Prince enters the game for D. Rudež,,85,84
340,4,7:52.0,R. Rubio enters the game for A. Miller,,85,84
341,4,7:52.0,A. Wiggins enters the game for S. Muhammad,,85,84
342,4,7:37.0,Turnover by Team (shot clock),,85,84
343,4,7:37.0,K. Towns enters the game for G. Dieng,,85,84
344,4,7:19.0,,J. Crawford misses 2-pt jump shot from 13 ft,85,84
345,4,7:18.0,Defensive rebound by K. Towns,,85,84
346,4,7:15.0,Turnover by K. Towns (bad pass; steal by W. Johnson),,85,84
347,4,7:10.0,,J. Crawford misses 3-pt jump shot from 23 ft,85,84
348,4,7:09.0,Defensive rebound by K. Towns,,85,84
349,4,7:00.0,R. Rubio misses 2-pt layup from 2 ft (block by C. Aldrich),,85,84
350,4,7:00.0,Offensive rebound by Team,,85,84
351,4,7:00.0,,D. Jordan enters the game for C. Aldrich,85,84
352,4,7:00.0,,C. Paul enters the game for P. Prigioni,85,84
353,4,6:52.0,Personal foul by W. Johnson (drawn by A. Wiggins),,85,84
354,4,6:52.0,A. Wiggins makes free throw 1 of 2,,86,84
355,4,6:52.0,A. Wiggins makes free throw 2 of 2,,87,84
356,4,6:38.0,,W. Johnson misses 3-pt jump shot from 24 ft,87,84
357,4,6:37.0,,Offensive rebound by D. Jordan,87,84
358,4,6:33.0,,L. Stephenson makes 2-pt layup from 2 ft,87,86
359,4,6:11.0,Turnover by A. Wiggins (lost ball; steal by W. Johnson),,87,86
360,4,6:06.0,,J. Crawford makes 2-pt layup from 1 ft (assist by W. Johnson),87,88
361,4,5:49.0,Z. LaVine makes 3-pt jump shot from 27 ft (assist by R. Rubio),,90,88
362,4,5:24.0,,Turnover by C. Paul (bad pass; steal by R. Rubio),90,88
363,4,5:24.0,,Loose ball foul by W. Johnson (drawn by K. Towns),90,88
364,4,5:24.0,K. Towns makes free throw 1 of 2,,91,88
365,4,5:24.0,K. Towns makes free throw 2 of 2,,92,88
366,4,5:13.0,,W. Johnson misses 3-pt jump shot from 25 ft,92,88
367,4,5:11.0,Defensive rebound by A. Wiggins,,92,88
368,4,5:10.0,Shooting foul by W. Johnson (drawn by A. Wiggins),,92,88
369,4,5:10.0,A. Wiggins makes free throw 1 of 2,,93,88
370,4,5:10.0,,J. Redick enters the game for L. Stephenson,93,88
371,4,5:10.0,A. Wiggins makes free throw 2 of 2,,94,88
372,4,5:02.0,,Turnover by D. Jordan (offensive goaltending),94,88
373,4,4:41.0,Z. LaVine makes 2-pt jump shot from 5 ft,,96,88
374,4,4:23.0,,Turnover by C. Paul (lost ball),96,88
375,4,4:11.0,A. Wiggins misses 2-pt jump shot from 10 ft (block by W. Johnson),,96,88
376,4,4:10.0,Offensive rebound by T. Prince,,96,88
377,4,3:55.0,K. Towns misses 2-pt layup from 3 ft (block by D. Jordan),,96,88
378,4,3:53.0,,Defensive rebound by D. Jordan,96,88
379,4,3:31.0,,C. Paul makes 3-pt jump shot from 26 ft (assist by J. Crawford),96,91
380,4,3:04.0,A. Wiggins misses 3-pt jump shot from 25 ft,,96,91
381,4,3:03.0,,Defensive rebound by Team,96,91
