,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
269,3,4:57.0,,V. Carter makes free throw 1 of 2,57,56
270,3,4:57.0,D. West enters the game for L. Aldridge,,57,56
271,3,4:57.0,,V. Carter makes free throw 2 of 2,57,57
272,3,4:40.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),,60,57
273,3,4:24.0,,V. Carter misses 2-pt jump shot from 6 ft (block by K. Leonard),60,57
274,3,4:23.0,,Offensive rebound by V. Carter,60,57
275,3,4:23.0,,V. Carter makes 2-pt layup from 6 ft,60,59
276,3,4:08.0,K. Leonard misses 3-pt jump shot from 25 ft,,60,59
277,3,4:07.0,,Defensive rebound by Team,60,59
278,3,4:07.0,P. Mills enters the game for T. Parker,,60,59
279,3,3:49.0,,Z. Randolph makes 2-pt layup from 3 ft,60,61
280,3,3:29.0,K. Leonard makes 2-pt layup from 3 ft (assist by M. Ginóbili),,62,61
281,3,3:09.0,,Turnover by Z. Randolph (lost ball; steal by K. Leonard),62,61
282,3,3:04.0,K. Anderson makes 2-pt layup from 1 ft,,64,61
283,3,3:04.0,Shooting foul by M. Barnes (drawn by K. Anderson),,64,61
284,3,3:04.0,K. Anderson misses free throw 1 of 1,,64,61
285,3,3:04.0,,Defensive rebound by M. Barnes,64,61
286,3,2:44.0,,Z. Randolph makes 2-pt layup from 3 ft (assist by J. Farmar),64,63
287,3,2:38.0,San Antonio full timeout,,64,63
288,3,2:38.0,,L. Stephenson enters the game for T. Allen,64,63
289,3,2:38.0,D. Green enters the game for K. Leonard,,64,63
290,3,2:38.0,B. Diaw enters the game for M. Ginóbili,,64,63
291,3,2:24.0,B. Diaw makes 2-pt jump shot from 4 ft,,66,63
292,3,2:03.0,,Z. Randolph misses 2-pt layup from 3 ft (block by D. Green),66,63
293,3,2:03.0,,Offensive rebound by Team,66,63
294,3,1:56.0,,M. Barnes makes 2-pt layup from 2 ft,66,65
295,3,1:56.0,,Shooting foul by B. Diaw (drawn by M. Barnes),66,65
296,3,1:56.0,J. Simmons enters the game for B. Diaw,,66,65
297,3,1:56.0,,J. Green enters the game for V. Carter,66,65
298,3,1:56.0,K. Leonard enters the game for D. Green,,66,65
299,3,1:56.0,,M. Barnes misses free throw 1 of 1,66,65
300,3,1:55.0,Defensive rebound by D. West,,66,65
301,3,1:36.0,K. Leonard misses 2-pt jump shot from 19 ft,,66,65
302,3,1:33.0,,Defensive rebound by J. Green,66,65
303,3,1:17.0,,M. Barnes makes 2-pt layup from 2 ft (assist by J. Green),66,67
304,3,0:55.0,D. West misses 2-pt layup from 3 ft,,66,67
305,3,0:53.0,,Defensive rebound by M. Barnes,66,67
306,3,0:45.0,,J. Green makes 2-pt hook shot from 5 ft (assist by M. Barnes),66,69
307,3,0:31.0,,Violation by J. Green (def goaltending),66,69
308,3,0:31.0,D. West makes 2-pt jump shot from 6 ft,,68,69
309,3,0:05.0,,J. Green makes 2-pt jump shot from 20 ft (assist by J. Farmar),68,71
310,3,0:00.0,P. Mills makes 2-pt layup from 2 ft,,70,71
311,4,11:46.0,,Turnover by M. Barnes (bad pass; steal by P. Mills),70,71
312,4,11:40.0,K. Leonard misses 2-pt layup from 2 ft (block by J. Green),,70,71
313,4,11:37.0,,Defensive rebound by X. Munford,70,71
314,4,11:34.0,,J. Green makes 2-pt layup from 2 ft (assist by X. Munford),70,73
315,4,11:18.0,K. Leonard makes 2-pt jump shot from 18 ft (assist by D. West),,72,73
316,4,11:04.0,,L. Stephenson misses 2-pt jump shot from 15 ft (block by K. Leonard),72,73
317,4,11:03.0,,Offensive rebound by Team,72,73
318,4,11:03.0,,Memphis full timeout,72,73
319,4,10:57.0,,Shooting foul by K. Anderson (drawn by J. Green),72,73
320,4,10:57.0,,J. Green misses free throw 1 of 2,72,73
321,4,10:57.0,,Offensive rebound by Team,72,73
322,4,10:57.0,,J. Green misses free throw 2 of 2,72,73
323,4,10:56.0,Defensive rebound by K. Leonard,,72,73
324,4,10:42.0,P. Mills misses 3-pt jump shot from 23 ft,,72,73
325,4,10:41.0,Offensive rebound by D. West,,72,73
326,4,10:30.0,Turnover by P. Mills (traveling),,72,73
327,4,10:12.0,,Turnover by J. Green (step out of bounds),72,73
328,4,9:47.0,B. Diaw makes 2-pt jump shot from 18 ft (assist by K. Anderson),,74,73
329,4,9:29.0,,M. Barnes misses 3-pt jump shot from 25 ft,74,73
330,4,9:27.0,Defensive rebound by K. Anderson,,74,73
331,4,9:19.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by D. West),,77,73
332,4,8:52.0,,M. Barnes misses 2-pt jump shot from 22 ft,77,73
333,4,8:49.0,Defensive rebound by K. Anderson,,77,73
334,4,8:38.0,B. Diaw misses 2-pt hook shot from 5 ft,,77,73
335,4,8:36.0,Offensive rebound by D. West,,77,73
336,4,8:24.0,K. Leonard misses 2-pt jump shot from 11 ft,,77,73
337,4,8:22.0,,Defensive rebound by M. Barnes,77,73
338,4,8:09.0,,L. Stephenson misses 3-pt jump shot from 25 ft,77,73
339,4,8:08.0,Defensive rebound by B. Diaw,,77,73
340,4,8:04.0,K. Anderson makes 2-pt dunk at rim (assist by B. Diaw),,79,73
341,4,8:04.0,,Memphis full timeout,79,73
342,4,8:04.0,,T. Allen enters the game for M. Barnes,79,73
343,4,8:04.0,,Z. Randolph enters the game for C. Andersen,79,73
344,4,8:04.0,T. Parker enters the game for P. Mills,,79,73
345,4,8:04.0,L. Aldridge enters the game for D. West,,79,73
346,4,7:49.0,,Turnover by Z. Randolph (lost ball; steal by K. Leonard),79,73
347,4,7:32.0,K. Leonard misses 2-pt jump shot from 5 ft,,79,73
348,4,7:30.0,,Defensive rebound by J. Green,79,73
349,4,7:23.0,,X. Munford makes 2-pt layup from 3 ft,79,75
350,4,6:55.0,Shooting foul by Z. Randolph (drawn by L. Aldridge),,79,75
351,4,6:55.0,L. Aldridge makes free throw 1 of 2,,80,75
352,4,6:55.0,,J. Farmar enters the game for X. Munford,80,75
353,4,6:55.0,D. Green enters the game for K. Anderson,,80,75
354,4,6:55.0,M. Ginóbili enters the game for K. Leonard,,80,75
355,4,6:55.0,L. Aldridge makes free throw 2 of 2,,81,75
356,4,6:38.0,,Z. Randolph misses 2-pt layup from 2 ft,81,75
357,4,6:37.0,,Offensive rebound by J. Green,81,75
358,4,6:37.0,,J. Green makes 2-pt layup from 2 ft,81,77
359,4,6:22.0,Shooting foul by T. Allen (drawn by M. Ginóbili),,81,77
360,4,6:22.0,M. Ginóbili makes free throw 1 of 2,,82,77
361,4,6:22.0,M. Ginóbili makes free throw 2 of 2,,83,77
362,4,6:03.0,,Turnover by J. Green (bad pass; steal by T. Parker),83,77
363,4,5:51.0,B. Diaw misses 3-pt jump shot from 25 ft,,83,77
364,4,5:50.0,,Defensive rebound by Z. Randolph,83,77
365,4,5:38.0,,Personal foul by M. Ginóbili,83,77
366,4,5:38.0,,M. Barnes enters the game for L. Stephenson,83,77
367,4,5:38.0,,V. Carter enters the game for J. Green,83,77
368,4,5:38.0,K. Leonard enters the game for B. Diaw,,83,77
369,4,5:26.0,,Z. Randolph makes 2-pt layup from 2 ft,83,79
370,4,4:59.0,K. Leonard misses 3-pt jump shot from 25 ft,,83,79
371,4,4:58.0,,Defensive rebound by V. Carter,83,79
372,4,4:42.0,,T. Allen misses 3-pt jump shot from 24 ft,83,79
373,4,4:42.0,,Offensive rebound by Z. Randolph,83,79
374,4,4:38.0,,Z. Randolph misses 2-pt layup from 2 ft,83,79
375,4,4:38.0,,Offensive rebound by M. Barnes,83,79
376,4,4:38.0,,M. Barnes makes 2-pt layup from 2 ft,83,81
377,4,4:21.0,T. Parker misses 2-pt jump shot from 11 ft,,83,81
378,4,4:20.0,,Defensive rebound by M. Barnes,83,81
379,4,4:08.0,,Personal foul by T. Parker,83,81
380,4,3:58.0,,T. Allen misses 2-pt layup from 2 ft,83,81
381,4,3:58.0,Defensive rebound by K. Leonard,,83,81
382,4,3:41.0,Def 3 sec tech foul by T. Allen,,83,81
383,4,3:41.0,K. Leonard makes technical free throw,,84,81
384,4,3:41.0,B. Diaw enters the game for T. Parker,,84,81
385,4,3:34.0,D. Green makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,87,81
386,4,3:11.0,,Turnover by J. Farmar (bad pass; steal by K. Leonard),87,81
387,4,3:08.0,Shooting foul by M. Barnes (drawn by K. Leonard),,87,81
388,4,3:08.0,K. Leonard makes free throw 1 of 2,,88,81
389,4,3:08.0,K. Leonard makes free throw 2 of 2,,89,81
