,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
100,1,0:38.0,,T. Snell makes free throw 1 of 2,26,22
101,1,0:38.0,,B. Portis enters the game for P. Gasol,26,22
102,1,0:38.0,,T. Snell makes free throw 2 of 2,26,23
103,1,0:28.0,D. Gooden misses 3-pt jump shot from 23 ft,,26,23
104,1,0:26.0,,Defensive rebound by B. Portis,26,23
105,1,0:21.0,,J. Butler makes 2-pt jump shot from 9 ft (assist by A. Brooks),26,25
106,1,0:03.0,D. Blair makes 2-pt jump shot from 13 ft (assist by R. Sessions),,28,25
107,1,0:00.0,,A. Brooks misses 3-pt jump shot from 39 ft,28,25
108,1,0:00.0,,Offensive rebound by Team,28,25
109,2,11:41.0,,A. Brooks makes 3-pt jump shot from 25 ft,28,28
110,2,11:18.0,K. Oubre misses 2-pt layup at rim,,28,28
111,2,11:17.0,,Defensive rebound by D. McDermott,28,28
112,2,11:10.0,,A. Brooks makes 2-pt layup from 1 ft,28,30
113,2,10:58.0,R. Sessions makes 2-pt layup from 3 ft,,30,30
114,2,10:39.0,,T. Snell misses 3-pt jump shot from 25 ft,30,30
115,2,10:38.0,Defensive rebound by R. Sessions,,30,30
116,2,10:29.0,G. Neal misses 2-pt jump shot from 5 ft,,30,30
117,2,10:28.0,Offensive rebound by D. Gooden,,30,30
118,2,10:28.0,D. Gooden makes 2-pt layup from 2 ft,,32,30
119,2,10:13.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Noah),32,33
120,2,10:01.0,G. Neal makes 3-pt jump shot from 26 ft,,35,33
121,2,10:01.0,Shooting foul by D. McDermott (drawn by G. Neal),,35,33
122,2,10:01.0,G. Neal makes free throw 1 of 1,,36,33
123,2,9:45.0,,D. McDermott misses 3-pt jump shot from 22 ft,36,33
124,2,9:44.0,Defensive rebound by K. Oubre,,36,33
125,2,9:26.0,G. Neal makes 2-pt jump shot from 18 ft,,38,33
126,2,9:26.0,Shooting foul by T. Snell (drawn by G. Neal),,38,33
127,2,9:26.0,G. Neal makes free throw 1 of 1,,39,33
128,2,9:04.0,,J. Noah misses 2-pt hook shot from 7 ft,39,33
129,2,9:03.0,Defensive rebound by R. Sessions,,39,33
130,2,8:54.0,D. Blair misses 2-pt jump shot from 12 ft,,39,33
131,2,8:53.0,,Defensive rebound by J. Noah,39,33
132,2,8:44.0,,Personal foul by D. Blair (drawn by T. Snell),39,33
133,2,8:44.0,,Chicago full timeout,39,33
134,2,8:44.0,,D. Rose enters the game for T. Snell,39,33
135,2,8:44.0,N. Hilário enters the game for D. Blair,,39,33
136,2,8:44.0,O. Porter enters the game for D. Gooden,,39,33
137,2,8:35.0,,B. Portis misses 2-pt jump shot from 20 ft,39,33
138,2,8:33.0,Defensive rebound by O. Porter,,39,33
139,2,8:23.0,O. Porter makes 3-pt jump shot from 24 ft (assist by R. Sessions),,42,33
140,2,8:08.0,,D. Rose makes 2-pt jump shot from 19 ft,42,35
141,2,7:53.0,N. Hilário misses 2-pt jump shot from 15 ft,,42,35
142,2,7:52.0,Offensive rebound by G. Neal,,42,35
143,2,7:52.0,G. Neal makes 2-pt layup from 1 ft,,44,35
144,2,7:33.0,,A. Brooks misses 2-pt layup from 2 ft,44,35
145,2,7:32.0,Defensive rebound by O. Porter,,44,35
146,2,7:26.0,K. Oubre makes 2-pt dunk at rim (assist by G. Neal),,46,35
147,2,7:11.0,,Turnover by J. Noah (bad pass),46,35
148,2,7:11.0,J. Wall enters the game for K. Oubre,,46,35
149,2,7:00.0,R. Sessions makes 2-pt jump shot from 16 ft,,48,35
150,2,6:46.0,,D. Rose misses 2-pt jump shot from 9 ft,48,35
151,2,6:45.0,,Offensive rebound by J. Noah,48,35
152,2,6:45.0,,J. Noah misses 2-pt layup at rim,48,35
153,2,6:43.0,,Offensive rebound by B. Portis,48,35
154,2,6:43.0,,B. Portis misses 2-pt layup from 2 ft,48,35
155,2,6:43.0,Defensive rebound by Team,,48,35
156,2,6:43.0,,P. Gasol enters the game for J. Noah,48,35
157,2,6:43.0,,J. Butler enters the game for A. Brooks,48,35
158,2,6:31.0,R. Sessions makes 2-pt jump shot from 10 ft,,50,35
159,2,6:30.0,,Chicago full timeout,50,35
160,2,6:30.0,,N. Mirotić enters the game for B. Portis,50,35
161,2,6:12.0,,J. Butler makes 2-pt layup from 1 ft,50,37
162,2,6:00.0,O. Porter misses 2-pt jump shot from 19 ft,,50,37
163,2,5:59.0,,Defensive rebound by P. Gasol,50,37
164,2,5:48.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by P. Gasol),50,39
165,2,5:33.0,O. Porter makes 2-pt jump shot from 20 ft (assist by G. Neal),,52,39
166,2,5:21.0,,Shooting foul by N. Hilário (drawn by J. Butler),52,39
167,2,5:21.0,,Chicago full timeout,52,39
168,2,5:21.0,G. Temple enters the game for G. Neal,,52,39
169,2,5:21.0,,J. Butler makes free throw 1 of 2,52,40
170,2,5:21.0,,J. Butler makes free throw 2 of 2,52,41
171,2,5:08.0,R. Sessions makes 2-pt jump shot from 10 ft,,54,41
172,2,4:53.0,,P. Gasol misses 2-pt layup from 1 ft,54,41
173,2,4:52.0,Defensive rebound by N. Hilário,,54,41
174,2,4:46.0,O. Porter makes 2-pt layup from 3 ft (assist by J. Wall),,56,41
175,2,4:37.0,,D. Rose makes 2-pt layup from 2 ft,56,43
176,2,4:22.0,N. Hilário misses 2-pt jump shot from 14 ft,,56,43
177,2,4:21.0,,Defensive rebound by P. Gasol,56,43
178,2,4:12.0,,Shooting foul by O. Porter (drawn by N. Mirotić),56,43
179,2,4:12.0,,N. Mirotić misses free throw 1 of 2,56,43
180,2,4:12.0,,Offensive rebound by Team,56,43
181,2,4:12.0,,T. Gibson enters the game for D. McDermott,56,43
182,2,4:12.0,D. Gooden enters the game for N. Hilário,,56,43
183,2,4:12.0,,N. Mirotić misses free throw 2 of 2,56,43
184,2,4:11.0,Defensive rebound by O. Porter,,56,43
185,2,3:48.0,G. Temple misses 3-pt jump shot from 23 ft,,56,43
186,2,3:46.0,,Defensive rebound by J. Butler,56,43
187,2,3:37.0,,Personal foul by O. Porter (drawn by T. Gibson),56,43
188,2,3:36.0,J. Dudley enters the game for R. Sessions,,56,43
189,2,3:24.0,,D. Rose misses 3-pt jump shot from 24 ft,56,43
190,2,3:23.0,Defensive rebound by Team,,56,43
191,2,3:00.0,Shooting foul by T. Gibson (drawn by D. Gooden),,56,43
192,2,3:00.0,D. Gooden makes free throw 1 of 2,,57,43
193,2,3:00.0,D. Gooden makes free throw 2 of 2,,58,43
194,2,2:45.0,,J. Butler makes 2-pt layup from 2 ft,58,45
195,2,2:26.0,O. Porter misses 3-pt jump shot from 24 ft,,58,45
196,2,2:25.0,,Defensive rebound by N. Mirotić,58,45
197,2,2:16.0,,Shooting foul by D. Gooden (drawn by P. Gasol),58,45
198,2,2:16.0,Washington full timeout,,58,45
199,2,2:16.0,,P. Gasol makes free throw 1 of 2,58,46
200,2,2:16.0,,P. Gasol misses free throw 2 of 2,58,46
201,2,2:15.0,Defensive rebound by D. Gooden,,58,46
202,2,2:00.0,D. Gooden makes 2-pt jump shot from 16 ft,,60,46
203,2,1:33.0,,J. Butler misses 2-pt jump shot from 14 ft,60,46
204,2,1:32.0,,Offensive rebound by P. Gasol,60,46
205,2,1:32.0,,Shooting foul by J. Wall (drawn by P. Gasol),60,46
206,2,1:32.0,,P. Gasol makes free throw 1 of 2,60,47
207,2,1:32.0,K. Oubre enters the game for G. Temple,,60,47
208,2,1:32.0,D. Blair enters the game for J. Dudley,,60,47
209,2,1:32.0,G. Neal enters the game for O. Porter,,60,47
210,2,1:32.0,,P. Gasol makes free throw 2 of 2,60,48
211,2,1:09.0,G. Neal misses 2-pt jump shot from 5 ft (block by N. Mirotić),,60,48
212,2,1:09.0,Offensive rebound by Team,,60,48
213,2,1:06.0,G. Neal makes 2-pt jump shot from 11 ft (assist by D. Gooden),,62,48
214,2,1:01.0,,N. Mirotić misses 2-pt layup from 2 ft (block by K. Oubre),62,48
215,2,1:00.0,Defensive rebound by J. Wall,,62,48
216,2,0:45.0,G. Neal misses 2-pt jump shot from 18 ft,,62,48
217,2,0:44.0,,Defensive rebound by P. Gasol,62,48
218,2,0:33.0,,D. Rose misses 2-pt jump shot from 21 ft,62,48
219,2,0:32.0,Defensive rebound by D. Blair,,62,48
220,2,0:08.0,Turnover by Team (shot clock),,62,48
221,2,0:08.0,,D. McDermott enters the game for T. Gibson,62,48
222,2,0:08.0,J. Eddie enters the game for D. Gooden,,62,48
223,2,0:00.0,,J. Butler misses 3-pt jump shot from 24 ft,62,48
224,2,0:00.0,,Offensive rebound by Team,62,48
225,3,11:41.0,,N. Mirotić misses 3-pt jump shot from 23 ft,62,48
226,3,11:40.0,Defensive rebound by N. Hilário,,62,48
227,3,11:23.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by J. Wall),,65,48
228,3,11:06.0,,P. Gasol makes 2-pt jump shot from 20 ft (assist by N. Mirotić),65,50
229,3,10:44.0,N. Hilário makes 2-pt dunk at rim (assist by J. Dudley),,67,50
230,3,10:28.0,,Def 3 sec tech foul by J. Dudley,67,50
231,3,10:28.0,,J. Butler makes technical free throw,67,51
232,3,10:21.0,,D. Rose makes 2-pt jump shot from 12 ft,67,53
233,3,10:16.0,N. Hilário makes 2-pt dunk at rim (assist by G. Temple),,69,53
234,3,9:56.0,,Turnover by P. Gasol (bad pass; steal by O. Porter),69,53
235,3,9:50.0,J. Wall misses 3-pt jump shot from 24 ft,,69,53
236,3,9:49.0,,Defensive rebound by P. Gasol,69,53
237,3,9:39.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by J. Butler),69,56
238,3,9:24.0,Turnover by N. Hilário (bad pass; steal by J. Butler),,69,56
239,3,9:18.0,,J. Butler misses 3-pt jump shot from 26 ft,69,56
240,3,9:15.0,,Offensive rebound by T. Gibson,69,56
241,3,9:13.0,,T. Gibson makes 2-pt dunk at rim,69,58
242,3,8:56.0,Turnover by J. Dudley (traveling),,69,58
243,3,8:30.0,,P. Gasol misses 2-pt jump shot from 17 ft,69,58
244,3,8:29.0,Defensive rebound by O. Porter,,69,58
245,3,8:19.0,,Violation by P. Gasol (kicked ball),69,58
246,3,8:13.0,O. Porter misses 2-pt jump shot from 8 ft,,69,58
247,3,8:12.0,,Defensive rebound by T. Gibson,69,58
248,3,8:06.0,,D. Rose makes 2-pt jump shot from 5 ft,69,60
249,3,8:06.0,,Shooting foul by J. Dudley (drawn by D. Rose),69,60
250,3,8:06.0,Washington full timeout,,69,60
251,3,8:06.0,,T. Snell enters the game for N. Mirotić,69,60
252,3,8:06.0,,D. Rose makes free throw 1 of 1,69,61
253,3,7:54.0,Turnover by J. Wall (bad pass; steal by J. Butler),,69,61
254,3,7:51.0,,J. Butler makes 2-pt dunk at rim,69,63
255,3,7:27.0,J. Wall misses 2-pt jump shot from 17 ft,,69,63
256,3,7:26.0,,Defensive rebound by T. Gibson,69,63
257,3,7:08.0,,Offensive foul by T. Gibson (drawn by J. Dudley),69,63
258,3,7:08.0,,Turnover by T. Gibson (offensive foul),69,63
259,3,7:08.0,D. Gooden enters the game for N. Hilário,,69,63
260,3,6:53.0,D. Gooden misses 2-pt jump shot from 6 ft,,69,63
261,3,6:52.0,Offensive rebound by D. Gooden,,69,63
262,3,6:48.0,J. Dudley makes 3-pt jump shot from 26 ft (assist by D. Gooden),,72,63
263,3,6:29.0,,J. Butler makes 2-pt jump shot from 7 ft,72,65
264,3,6:19.0,Turnover by J. Dudley (bad pass; steal by J. Butler),,72,65
265,3,6:15.0,Offensive charge foul by J. Butler (drawn by G. Temple),,72,65
266,3,6:15.0,,Turnover by J. Butler (offensive foul),72,65
267,3,5:54.0,O. Porter misses 2-pt jump shot from 21 ft,,72,65
268,3,5:53.0,Offensive rebound by D. Gooden,,72,65
269,3,5:35.0,G. Temple makes 2-pt jump shot from 22 ft (assist by J. Dudley),,74,65
270,3,5:18.0,,T. Gibson misses 2-pt jump shot from 15 ft,74,65
271,3,5:17.0,Defensive rebound by D. Gooden,,74,65
272,3,4:57.0,J. Wall misses 2-pt jump shot from 19 ft,,74,65
273,3,4:56.0,Offensive rebound by O. Porter,,74,65
274,3,4:56.0,O. Porter misses 2-pt layup from 1 ft,,74,65
275,3,4:56.0,Offensive rebound by D. Gooden,,74,65
276,3,4:56.0,D. Gooden makes 2-pt layup from 2 ft,,76,65
277,3,4:56.0,,Chicago full timeout,76,65
278,3,4:56.0,,J. Noah enters the game for T. Gibson,76,65
279,3,4:56.0,,N. Mirotić enters the game for P. Gasol,76,65
280,3,4:56.0,,A. Brooks enters the game for D. Rose,76,65
281,3,4:35.0,,T. Snell misses 2-pt jump shot from 7 ft,76,65
282,3,4:33.0,,Offensive rebound by N. Mirotić,76,65
283,3,4:33.0,,N. Mirotić misses 2-pt layup from 1 ft,76,65
284,3,4:32.0,,Offensive rebound by J. Noah,76,65
285,3,4:32.0,,J. Noah misses 2-pt layup from 1 ft,76,65
286,3,4:31.0,Defensive rebound by O. Porter,,76,65
287,3,4:24.0,G. Temple misses 3-pt jump shot from 22 ft,,76,65
288,3,4:23.0,,Defensive rebound by N. Mirotić,76,65
289,3,4:17.0,,J. Butler makes 3-pt jump shot from 22 ft (assist by A. Brooks),76,68
290,3,4:02.0,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),,79,68
291,3,3:43.0,,A. Brooks misses 3-pt jump shot from 25 ft,79,68
292,3,3:42.0,Defensive rebound by J. Wall,,79,68
293,3,3:36.0,D. Gooden misses 3-pt jump shot from 25 ft,,79,68
294,3,3:34.0,,Defensive rebound by J. Noah,79,68
295,3,3:21.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Noah),79,70
296,3,3:05.0,J. Wall makes 2-pt jump shot from 10 ft,,81,70
297,3,2:45.0,,T. Snell misses 3-pt jump shot from 26 ft,81,70
298,3,2:44.0,Defensive rebound by O. Porter,,81,70
299,3,2:25.0,Turnover by J. Wall (bad pass; steal by N. Mirotić),,81,70
300,3,2:19.0,,J. Noah misses 2-pt layup from 1 ft (block by J. Wall),81,70
301,3,2:19.0,,Offensive rebound by J. Butler,81,70
302,3,2:19.0,,Shooting foul by J. Wall (drawn by J. Butler),81,70
303,3,2:19.0,,J. Butler makes free throw 1 of 2,81,71
304,3,2:19.0,R. Sessions enters the game for J. Wall,,81,71
305,3,2:19.0,,J. Butler misses free throw 2 of 2,81,71
306,3,2:17.0,Defensive rebound by O. Porter,,81,71
307,3,1:59.0,R. Sessions misses 3-pt jump shot from 25 ft,,81,71
308,3,1:58.0,,Defensive rebound by N. Mirotić,81,71
309,3,1:49.0,,Personal foul by O. Porter (drawn by J. Butler),81,71
310,3,1:47.0,,Turnover by T. Snell (bad pass; steal by O. Porter),81,71
311,3,1:33.0,G. Temple misses 2-pt jump shot from 19 ft,,81,71
312,3,1:32.0,,Defensive rebound by N. Mirotić,81,71
313,3,1:23.0,,J. Noah misses 2-pt layup from 3 ft (block by G. Temple),81,71
314,3,1:21.0,Defensive rebound by R. Sessions,,81,71
315,3,1:00.0,O. Porter makes 2-pt jump shot from 19 ft (assist by R. Sessions),,83,71
316,3,0:46.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Butler),83,74
317,3,0:28.0,D. Gooden misses 3-pt jump shot from 24 ft,,83,74
318,3,0:27.0,,Defensive rebound by N. Mirotić,83,74
319,3,0:07.0,,J. Butler misses 2-pt layup from 2 ft (block by D. Gooden),83,74
320,3,0:06.0,Defensive rebound by D. Gooden,,83,74
321,3,0:06.0,Personal foul by J. Noah (drawn by D. Gooden),,83,74
322,3,0:06.0,D. Blair enters the game for J. Dudley,,83,74
323,3,0:06.0,J. Wall enters the game for D. Gooden,,83,74
324,3,0:06.0,,E. Moore enters the game for N. Mirotić,83,74
325,3,0:00.0,J. Wall misses 2-pt jump shot from 3 ft,,83,74
326,3,0:00.0,Offensive rebound by Team,,83,74
327,4,11:40.0,R. Sessions misses 2-pt jump shot from 4 ft,,83,74
328,4,11:39.0,Offensive rebound by D. Gooden,,83,74
329,4,11:39.0,D. Gooden misses 2-pt layup from 1 ft,,83,74
330,4,11:38.0,Offensive rebound by D. Gooden,,83,74
331,4,11:38.0,D. Gooden makes 2-pt layup from 1 ft,,85,74
332,4,11:28.0,,A. Brooks makes 3-pt jump shot from 23 ft (assist by N. Mirotić),85,77
333,4,11:11.0,Turnover by G. Neal (lost ball; steal by J. Noah),,85,77
334,4,11:09.0,,Shooting foul by R. Sessions (drawn by J. Butler),85,77
335,4,11:09.0,,J. Butler makes free throw 1 of 2,85,78
336,4,11:09.0,,J. Butler makes free throw 2 of 2,85,79
337,4,10:58.0,Turnover by R. Sessions (lost ball),,85,79
338,4,10:48.0,,A. Brooks makes 2-pt layup from 2 ft,85,81
339,4,10:43.0,Washington full timeout,,85,81
340,4,10:30.0,G. Neal misses 2-pt jump shot from 6 ft (block by N. Mirotić),,85,81
341,4,10:28.0,,Defensive rebound by N. Mirotić,85,81
342,4,10:20.0,,Turnover by D. McDermott (bad pass; steal by G. Neal),85,81
343,4,10:10.0,D. Blair makes 2-pt layup from 2 ft (assist by R. Sessions),,87,81
344,4,9:55.0,,D. McDermott misses 3-pt jump shot from 23 ft,87,81
345,4,9:52.0,Defensive rebound by D. Blair,,87,81
346,4,9:49.0,Shooting foul by J. Butler (drawn by R. Sessions),,87,81
347,4,9:49.0,R. Sessions makes free throw 1 of 2,,88,81
348,4,9:49.0,J. Dudley enters the game for O. Porter,,88,81
349,4,9:49.0,J. Wall enters the game for D. Gooden,,88,81
350,4,9:49.0,N. Hilário enters the game for D. Blair,,88,81
351,4,9:49.0,R. Sessions makes free throw 2 of 2,,89,81
352,4,9:34.0,,D. McDermott makes 3-pt jump shot from 22 ft (assist by J. Noah),89,84
353,4,9:34.0,,Shooting foul by G. Neal (drawn by D. McDermott),89,84
354,4,9:34.0,,D. Rose enters the game for A. Brooks,89,84
355,4,9:34.0,,D. McDermott makes free throw 1 of 1,89,85
356,4,9:15.0,,Offensive charge foul by G. Neal (drawn by D. Rose),89,85
357,4,9:15.0,Turnover by G. Neal (offensive foul),,89,85
358,4,9:15.0,G. Temple enters the game for G. Neal,,89,85
359,4,9:04.0,,J. Butler misses 2-pt layup from 1 ft,89,85
360,4,9:03.0,,Offensive rebound by J. Noah,89,85
361,4,9:03.0,,J. Noah misses 2-pt layup from 1 ft,89,85
362,4,9:02.0,,Offensive rebound by J. Noah,89,85
363,4,9:02.0,,J. Noah misses 2-pt layup from 1 ft,89,85
364,4,9:01.0,Defensive rebound by J. Dudley,,89,85
365,4,8:52.0,J. Wall makes 2-pt jump shot from 16 ft,,91,85
366,4,8:42.0,,Turnover by J. Noah (offensive foul),91,85
367,4,8:42.0,,Offensive foul by J. Noah (drawn by R. Sessions),91,85
368,4,8:33.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),,93,85
369,4,8:15.0,,D. Rose makes 2-pt jump shot from 5 ft,93,87
370,4,8:00.0,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Dudley),,96,87
371,4,7:57.0,,Chicago full timeout,96,87
372,4,7:57.0,,P. Gasol enters the game for J. Noah,96,87
373,4,7:45.0,,Turnover by D. Rose (bad pass; steal by J. Wall),96,87
374,4,7:38.0,J. Dudley misses 3-pt jump shot from 26 ft,,96,87
375,4,7:37.0,,Defensive rebound by D. McDermott,96,87
376,4,7:30.0,,Turnover by D. Rose (bad pass; steal by G. Temple),96,87
377,4,7:25.0,J. Wall makes 2-pt layup from 2 ft (assist by G. Temple),,98,87
378,4,7:13.0,,Personal foul by J. Dudley (drawn by N. Mirotić),98,87
379,4,7:03.0,,J. Butler misses 2-pt jump shot from 7 ft (block by N. Hilário),98,87
380,4,7:01.0,Defensive rebound by J. Wall,,98,87
381,4,6:49.0,J. Wall misses 2-pt jump shot from 19 ft,,98,87
382,4,6:48.0,,Defensive rebound by P. Gasol,98,87
383,4,6:39.0,,D. Rose misses 2-pt layup from 1 ft,98,87
384,4,6:39.0,Defensive rebound by Team,,98,87
385,4,6:26.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),,100,87
386,4,6:10.0,,P. Gasol misses 2-pt jump shot from 20 ft,100,87
387,4,6:09.0,Defensive rebound by R. Sessions,,100,87
388,4,5:56.0,R. Sessions makes 2-pt layup from 2 ft,,102,87
