,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
56,1,4:27.0,B. McLemore makes 2-pt dunk at rim (assist by R. Rondo),,12,12
57,1,4:14.0,,D. Williams misses 2-pt layup from 2 ft,12,12
58,1,4:13.0,Defensive rebound by D. Cousins,,12,12
59,1,4:04.0,D. Cousins misses 3-pt jump shot from 25 ft,,12,12
60,1,4:03.0,,Defensive rebound by C. Parsons,12,12
61,1,3:46.0,,Personal block foul by B. McLemore (drawn by W. Matthews),12,12
62,1,3:46.0,D. Collison enters the game for B. McLemore,,12,12
63,1,3:46.0,W. Cauley-Stein enters the game for Q. Acy,,12,12
64,1,3:37.0,,D. Lee makes 2-pt dunk at rim (assist by C. Parsons),12,14
65,1,3:12.0,R. Rondo misses 3-pt jump shot from 23 ft,,12,14
66,1,3:11.0,,Defensive rebound by D. Lee,12,14
67,1,2:53.0,,D. Lee misses 2-pt hook shot from 5 ft,12,14
68,1,2:51.0,Defensive rebound by D. Cousins,,12,14
69,1,2:47.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),,14,14
70,1,2:46.0,,Dallas full timeout,14,14
71,1,2:46.0,,D. Harris enters the game for C. Parsons,14,14
72,1,2:46.0,,D. Nowitzki enters the game for W. Matthews,14,14
73,1,2:46.0,,J. Barea enters the game for D. Williams,14,14
74,1,2:46.0,O. Casspi enters the game for R. Gay,,14,14
75,1,2:46.0,M. Belinelli enters the game for R. Rondo,,14,14
76,1,2:21.0,,D. Harris misses 2-pt jump shot from 18 ft,14,14
77,1,2:21.0,Defensive rebound by W. Cauley-Stein,,14,14
78,1,2:07.0,O. Casspi misses 3-pt jump shot from 23 ft,,14,14
79,1,2:06.0,,Defensive rebound by R. Felton,14,14
80,1,1:57.0,,D. Harris misses 3-pt jump shot from 23 ft,14,14
81,1,1:55.0,Defensive rebound by O. Casspi,,14,14
82,1,1:51.0,D. Cousins makes 2-pt dunk at rim (assist by O. Casspi),,16,14
83,1,1:43.0,,R. Felton makes 2-pt layup from 1 ft,16,16
84,1,1:43.0,,Shooting foul by M. Belinelli (drawn by R. Felton),16,16
85,1,1:43.0,,R. Felton makes free throw 1 of 1,16,17
86,1,1:27.0,Def 3 sec tech foul by D. Nowitzki,,16,17
87,1,1:27.0,M. Belinelli makes technical free throw,,17,17
88,1,1:27.0,K. Koufos enters the game for D. Cousins,,17,17
89,1,1:16.0,D. Collison makes 2-pt jump shot from 16 ft,,19,17
90,1,1:01.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by J. Barea),19,20
91,1,0:38.0,Offensive foul by D. Collison (drawn by J. Barea),,19,20
92,1,0:38.0,Turnover by D. Collison (offensive foul),,19,20
93,1,0:33.0,,J. Barea misses 2-pt jump shot from 5 ft,19,20
94,1,0:32.0,,Offensive rebound by D. Lee,19,20
95,1,0:32.0,,D. Lee makes 2-pt layup at rim,19,22
96,1,0:25.0,D. Collison misses 2-pt jump shot from 18 ft,,19,22
97,1,0:22.0,,Defensive rebound by R. Felton,19,22
98,1,0:03.0,,R. Felton makes 2-pt jump shot from 21 ft,19,24
99,2,11:47.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by K. Koufos),,22,24
100,2,11:35.0,,J. Barea makes 2-pt jump shot from 6 ft,22,26
101,2,11:22.0,M. Belinelli makes 2-pt jump shot from 15 ft,,24,26
102,2,11:22.0,Shooting foul by D. Harris (drawn by M. Belinelli),,24,26
103,2,11:22.0,M. Belinelli misses free throw 1 of 1,,24,26
104,2,11:22.0,,Defensive rebound by J. Barea,24,26
105,2,11:11.0,,D. Lee makes 2-pt layup from 1 ft (assist by J. Barea),24,28
106,2,11:02.0,M. Belinelli makes 2-pt layup at rim,,26,28
107,2,10:49.0,,J. Barea misses 2-pt jump shot from 9 ft,26,28
108,2,10:46.0,,Offensive rebound by D. Lee,26,28
109,2,10:43.0,,Turnover by D. Nowitzki (bad pass; steal by O. Casspi),26,28
110,2,10:39.0,O. Casspi makes 2-pt dunk at rim,,28,28
111,2,10:26.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,28,28
112,2,10:25.0,Defensive rebound by O. Casspi,,28,28
113,2,10:14.0,O. Casspi misses 3-pt jump shot from 26 ft,,28,28
114,2,10:13.0,Offensive rebound by K. Koufos,,28,28
115,2,10:05.0,W. Cauley-Stein misses 2-pt jump shot from 13 ft,,28,28
116,2,10:04.0,,Defensive rebound by D. Nowitzki,28,28
117,2,9:56.0,,Turnover by D. Harris (bad pass; steal by D. Collison),28,28
118,2,9:55.0,Personal take foul by D. Nowitzki (drawn by D. Collison),,28,28
119,2,9:55.0,R. Gay enters the game for W. Cauley-Stein,,28,28
120,2,9:45.0,R. Gay misses 2-pt hook shot from 9 ft,,28,28
121,2,9:43.0,Offensive rebound by K. Koufos,,28,28
122,2,9:37.0,D. Collison makes 2-pt jump shot from 16 ft (assist by K. Koufos),,30,28
123,2,9:14.0,,D. Nowitzki misses 2-pt layup from 4 ft,30,28
124,2,9:13.0,Defensive rebound by O. Casspi,,30,28
125,2,9:08.0,D. Collison misses 2-pt jump shot from 6 ft,,30,28
126,2,9:05.0,,Defensive rebound by J. Barea,30,28
127,2,8:57.0,,R. Felton misses 3-pt jump shot from 27 ft,30,28
128,2,8:57.0,Defensive rebound by M. Belinelli,,30,28
129,2,8:40.0,Shooting block foul by D. Lee (drawn by O. Casspi),,30,28
130,2,8:40.0,Official timeout,,30,28
131,2,8:40.0,,C. Parsons enters the game for D. Nowitzki,30,28
132,2,8:40.0,O. Casspi makes free throw 1 of 2,,31,28
133,2,8:40.0,O. Casspi makes free throw 2 of 2,,32,28
134,2,8:26.0,,D. Lee misses 2-pt jump shot from 4 ft (block by K. Koufos),32,28
135,2,8:26.0,,Offensive rebound by Team,32,28
136,2,8:23.0,,D. Harris makes 2-pt layup from 2 ft (assist by J. Barea),32,30
137,2,8:06.0,M. Belinelli misses 2-pt jump shot from 17 ft (block by R. Felton),,32,30
138,2,8:03.0,,Defensive rebound by D. Lee,32,30
139,2,8:00.0,,D. Harris makes 2-pt layup at rim (assist by C. Parsons),32,32
140,2,7:47.0,Personal foul by D. Harris (drawn by O. Casspi),,32,32
141,2,7:47.0,,D. Williams enters the game for D. Harris,32,32
142,2,7:47.0,,W. Matthews enters the game for J. Barea,32,32
143,2,7:47.0,R. Rondo enters the game for O. Casspi,,32,32
144,2,7:32.0,R. Rondo misses 2-pt jump shot from 21 ft,,32,32
145,2,7:32.0,,Defensive rebound by D. Williams,32,32
146,2,7:12.0,,R. Felton misses 2-pt jump shot from 22 ft,32,32
147,2,7:10.0,Defensive rebound by R. Gay,,32,32
148,2,7:00.0,M. Belinelli misses 3-pt jump shot from 25 ft,,32,32
149,2,6:58.0,,Defensive rebound by C. Parsons,32,32
150,2,6:45.0,,Shooting foul by R. Gay (drawn by C. Parsons),32,32
151,2,6:45.0,,C. Parsons misses free throw 1 of 2,32,32
152,2,6:45.0,,Offensive rebound by Team,32,32
153,2,6:45.0,,Z. Pachulia enters the game for D. Lee,32,32
154,2,6:45.0,D. Cousins enters the game for K. Koufos,,32,32
155,2,6:45.0,,C. Parsons makes free throw 2 of 2,32,33
156,2,6:30.0,R. Rondo makes 2-pt layup from 1 ft (assist by D. Cousins),,34,33
157,2,6:17.0,,C. Parsons makes 2-pt jump shot from 6 ft,34,35
158,2,6:05.0,R. Gay makes 2-pt jump shot from 15 ft (assist by D. Cousins),,36,35
159,2,5:45.0,,C. Parsons makes 2-pt layup from 2 ft,36,37
160,2,5:23.0,D. Collison makes 3-pt jump shot from 24 ft (assist by R. Gay),,39,37
161,2,4:59.0,,Turnover by C. Parsons (lost ball; steal by D. Cousins),39,37
162,2,4:52.0,M. Belinelli misses 3-pt jump shot from 26 ft,,39,37
163,2,4:51.0,,Defensive rebound by W. Matthews,39,37
164,2,4:43.0,,C. Parsons misses 3-pt jump shot from 23 ft,39,37
165,2,4:41.0,Defensive rebound by D. Cousins,,39,37
166,2,4:33.0,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),,41,37
167,2,4:33.0,,Dallas full timeout,41,37
168,2,4:33.0,,D. Harris enters the game for R. Felton,41,37
169,2,4:33.0,O. Casspi enters the game for M. Belinelli,,41,37
170,2,4:12.0,,C. Parsons makes 2-pt layup from 2 ft,41,39
171,2,3:45.0,D. Cousins misses 2-pt jump shot from 22 ft,,41,39
172,2,3:43.0,,Defensive rebound by D. Williams,41,39
173,2,3:21.0,,D. Harris misses 3-pt jump shot from 25 ft,41,39
174,2,3:21.0,,Offensive rebound by Team,41,39
175,2,3:18.0,,D. Nowitzki enters the game for D. Harris,41,39
176,2,3:10.0,,Z. Pachulia misses 2-pt hook shot from 4 ft,41,39
177,2,3:10.0,,Offensive rebound by Z. Pachulia,41,39
178,2,3:02.0,,W. Matthews misses 3-pt jump shot from 25 ft,41,39
179,2,3:02.0,Defensive rebound by D. Cousins,,41,39
180,2,2:47.0,O. Casspi misses 3-pt jump shot from 23 ft,,41,39
181,2,2:46.0,,Defensive rebound by W. Matthews,41,39
182,2,2:37.0,,Personal foul by D. Collison (drawn by W. Matthews),41,39
183,2,2:37.0,Sacramento full timeout,,41,39
184,2,2:37.0,B. McLemore enters the game for D. Collison,,41,39
185,2,2:34.0,,D. Williams makes 2-pt layup from 2 ft (assist by D. Nowitzki),41,41
186,2,2:11.0,R. Gay misses 2-pt jump shot from 3 ft,,41,41
187,2,2:09.0,,Defensive rebound by Z. Pachulia,41,41
188,2,1:55.0,,W. Matthews misses 2-pt jump shot from 10 ft,41,41
189,2,1:53.0,Defensive rebound by D. Cousins,,41,41
190,2,1:45.0,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),,43,41
191,2,1:26.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,43,41
192,2,1:24.0,Defensive rebound by D. Cousins,,43,41
193,2,1:14.0,R. Gay makes 2-pt layup from 2 ft,,45,41
194,2,1:14.0,,Dallas full timeout,45,41
195,2,1:14.0,,R. Felton enters the game for W. Matthews,45,41
196,2,1:00.0,,D. Williams misses 3-pt jump shot from 22 ft,45,41
197,2,1:00.0,Defensive rebound by O. Casspi,,45,41
198,2,0:51.0,Turnover by R. Gay (lost ball; steal by R. Felton),,45,41
199,2,0:45.0,,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by D. Williams),45,43
200,2,0:40.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Rondo),,48,43
201,2,0:27.0,,Z. Pachulia makes 2-pt jump shot from 15 ft (assist by D. Nowitzki),48,45
202,2,0:10.0,R. Rondo makes 2-pt layup from 1 ft,,50,45
203,3,11:50.0,D. Cousins misses 2-pt jump shot from 8 ft,,50,45
204,3,11:48.0,,Defensive rebound by D. Nowitzki,50,45
205,3,11:37.0,,Personal block foul by B. McLemore (drawn by W. Matthews),50,45
206,3,11:22.0,,D. Williams makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),50,48
207,3,11:02.0,D. Cousins makes 2-pt jump shot from 2 ft (assist by R. Rondo),,52,48
208,3,10:42.0,,D. Williams misses 2-pt jump shot from 23 ft,52,48
209,3,10:41.0,Defensive rebound by D. Cousins,,52,48
210,3,10:35.0,B. McLemore misses 2-pt layup from 2 ft,,52,48
211,3,10:34.0,Offensive rebound by R. Gay,,52,48
212,3,10:34.0,R. Gay makes 2-pt layup from 2 ft,,54,48
213,3,10:16.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by W. Matthews),54,51
214,3,10:06.0,Turnover by R. Rondo (bad pass; steal by W. Matthews),,54,51
215,3,10:04.0,,Turnover by D. Nowitzki (bad pass),54,51
216,3,9:50.0,R. Rondo makes 2-pt layup from 2 ft,,56,51
217,3,9:39.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by D. Nowitzki),56,53
218,3,9:25.0,Q. Acy makes 2-pt jump shot from 3 ft,,58,53
219,3,9:08.0,,D. Nowitzki makes 2-pt jump shot from 10 ft (assist by C. Parsons),58,55
220,3,8:39.0,R. Rondo misses 3-pt jump shot from 24 ft,,58,55
221,3,8:38.0,,Defensive rebound by W. Matthews,58,55
222,3,8:14.0,,D. Williams misses 3-pt jump shot from 25 ft,58,55
223,3,8:13.0,,Offensive rebound by C. Parsons,58,55
224,3,8:10.0,,C. Parsons misses 3-pt jump shot from 25 ft,58,55
225,3,8:09.0,Defensive rebound by Q. Acy,,58,55
226,3,8:06.0,Offensive foul by D. Cousins (drawn by D. Nowitzki),,58,55
227,3,8:06.0,Turnover by D. Cousins (offensive foul),,58,55
228,3,7:42.0,,Turnover by C. Parsons (bad pass; steal by R. Gay),58,55
229,3,7:38.0,B. McLemore makes 2-pt dunk at rim,,60,55
230,3,7:38.0,,Dallas full timeout,60,55
231,3,7:16.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,60,55
232,3,7:15.0,Defensive rebound by D. Cousins,,60,55
233,3,6:57.0,B. McLemore misses 3-pt jump shot from 25 ft,,60,55
234,3,6:56.0,,Defensive rebound by Z. Pachulia,60,55
235,3,6:48.0,,D. Williams makes 2-pt jump shot from 5 ft,60,57
236,3,6:22.0,D. Cousins misses 2-pt layup at rim,,60,57
237,3,6:21.0,Offensive rebound by D. Cousins,,60,57
238,3,6:21.0,D. Cousins makes 2-pt layup at rim,,62,57
239,3,6:00.0,,W. Matthews misses 2-pt jump shot from 13 ft,62,57
240,3,5:58.0,Defensive rebound by B. McLemore,,62,57
241,3,5:42.0,D. Cousins makes 2-pt jump shot from 7 ft,,64,57
242,3,5:19.0,,W. Matthews misses 2-pt jump shot from 17 ft,64,57
243,3,5:17.0,Defensive rebound by Q. Acy,,64,57
244,3,4:53.0,B. McLemore makes 3-pt jump shot from 27 ft,,67,57
245,3,4:52.0,,Dallas full timeout,67,57
246,3,4:52.0,,R. Felton enters the game for D. Nowitzki,67,57
247,3,4:52.0,,D. Lee enters the game for Z. Pachulia,67,57
248,3,4:36.0,,R. Felton misses 3-pt jump shot from 23 ft,67,57
249,3,4:33.0,,Offensive rebound by D. Lee,67,57
250,3,4:30.0,,D. Williams makes 2-pt jump shot from 17 ft,67,59
251,3,4:14.0,Turnover by D. Cousins (bad pass; steal by D. Lee),,67,59
252,3,4:09.0,,C. Parsons makes 2-pt layup from 1 ft (assist by W. Matthews),67,61
253,3,3:53.0,Turnover by D. Cousins (bad pass),,67,61
254,3,3:53.0,O. Casspi enters the game for Q. Acy,,67,61
255,3,3:42.0,,C. Parsons makes 2-pt layup from 2 ft,67,63
256,3,3:18.0,D. Cousins misses 2-pt layup from 1 ft (block by D. Lee),,67,63
257,3,3:16.0,,Defensive rebound by D. Lee,67,63
258,3,3:16.0,,Personal take foul by R. Rondo (drawn by R. Felton),67,63
259,3,3:16.0,Sacramento full timeout,,67,63
260,3,3:16.0,D. Collison enters the game for B. McLemore,,67,63
261,3,3:06.0,,D. Lee makes 2-pt layup from 1 ft (assist by C. Parsons),67,65
262,3,2:48.0,R. Gay misses 3-pt jump shot from 25 ft,,67,65
263,3,2:47.0,,Defensive rebound by R. Felton,67,65
264,3,2:37.0,,Offensive foul by D. Lee (drawn by R. Rondo),67,65
265,3,2:37.0,,Turnover by D. Lee (offensive foul),67,65
266,3,2:37.0,M. Belinelli enters the game for R. Gay,,67,65
267,3,2:22.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,69,65
268,3,2:06.0,,C. Parsons makes 2-pt layup from 1 ft (assist by D. Lee),69,67
269,3,1:47.0,O. Casspi misses 3-pt jump shot from 25 ft,,69,67
270,3,1:45.0,,Defensive rebound by R. Felton,69,67
271,3,1:27.0,,D. Williams misses 3-pt jump shot from 22 ft,69,67
272,3,1:27.0,Defensive rebound by R. Rondo,,69,67
273,3,1:18.0,R. Rondo makes 2-pt jump shot from 1 ft,,71,67
274,3,1:02.0,,C. Parsons makes 2-pt layup from 2 ft,71,69
275,3,0:54.0,R. Rondo misses 2-pt jump shot from 5 ft,,71,69
276,3,0:52.0,,Defensive rebound by D. Lee,71,69
277,3,0:46.0,,Offensive foul by D. Lee (drawn by D. Cousins),71,69
278,3,0:46.0,,Turnover by D. Lee (offensive foul),71,69
279,3,0:46.0,K. Koufos enters the game for D. Cousins,,71,69
280,3,0:46.0,,J. Barea enters the game for C. Parsons,71,69
281,3,0:46.0,,D. Harris enters the game for W. Matthews,71,69
282,3,0:46.0,,D. Nowitzki enters the game for D. Williams,71,69
283,3,0:46.0,,Z. Pachulia enters the game for D. Lee,71,69
284,3,0:32.0,R. Rondo misses 2-pt jump shot from 21 ft,,71,69
285,3,0:31.0,,Defensive rebound by D. Harris,71,69
286,3,0:21.0,,R. Felton misses 2-pt layup from 2 ft (block by O. Casspi),71,69
287,3,0:20.0,Defensive rebound by K. Koufos,,71,69
288,3,0:17.0,M. Belinelli makes 2-pt layup from 1 ft (assist by R. Rondo),,73,69
289,3,0:04.0,,Personal take foul by R. Rondo (drawn by D. Nowitzki),73,69
290,3,0:04.0,W. Cauley-Stein enters the game for O. Casspi,,73,69
291,3,0:01.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,73,69
292,3,0:00.0,,Offensive rebound by Team,73,69
293,4,11:43.0,,Turnover by J. Barea (lost ball),73,69
294,4,11:28.0,Turnover by M. Belinelli (bad pass),,73,69
295,4,11:19.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by D. Nowitzki),73,71
296,4,11:00.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by D. Collison),,76,71
297,4,10:41.0,,J. Barea misses 3-pt jump shot from 23 ft,76,71
298,4,10:41.0,,Offensive rebound by Z. Pachulia,76,71
299,4,10:35.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,76,71
300,4,10:34.0,,Offensive rebound by J. Barea,76,71
301,4,10:27.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,76,71
302,4,10:26.0,Defensive rebound by K. Koufos,,76,71
303,4,10:20.0,O. Casspi makes 2-pt jump shot from 6 ft (assist by D. Collison),,78,71
304,4,10:09.0,,Offensive foul by R. Felton (drawn by O. Casspi),78,71
305,4,10:09.0,,Turnover by R. Felton (offensive foul),78,71
306,4,10:09.0,,D. Lee enters the game for Z. Pachulia,78,71
307,4,10:02.0,D. Collison makes 2-pt layup from 1 ft,,80,71
308,4,10:01.0,,Dallas full timeout,80,71
309,4,9:42.0,,D. Harris misses 3-pt jump shot from 25 ft,80,71
310,4,9:42.0,,Offensive rebound by D. Lee,80,71
311,4,9:42.0,,Turnover by D. Lee (step out of bounds),80,71
312,4,9:28.0,D. Collison makes 2-pt jump shot from 21 ft,,82,71
313,4,9:11.0,Offensive charge foul by D. Nowitzki (drawn by O. Casspi),,82,71
314,4,9:11.0,,Turnover by D. Nowitzki (offensive foul),82,71
315,4,9:11.0,,C. Parsons enters the game for D. Nowitzki,82,71
316,4,9:11.0,,D. Williams enters the game for J. Barea,82,71
317,4,9:11.0,,W. Matthews enters the game for D. Harris,82,71
318,4,9:00.0,O. Casspi misses 3-pt jump shot from 27 ft,,82,71
319,4,8:59.0,,Defensive rebound by R. Felton,82,71
320,4,8:51.0,,W. Matthews misses 2-pt layup from 1 ft,82,71
321,4,8:50.0,,Offensive rebound by D. Lee,82,71
322,4,8:50.0,,D. Lee makes 2-pt dunk at rim,82,73
323,4,8:40.0,Personal foul by W. Matthews (drawn by M. Belinelli),,82,73
324,4,8:40.0,R. Rondo enters the game for B. McLemore,,82,73
325,4,8:36.0,Personal foul by W. Matthews (drawn by M. Belinelli),,82,73
326,4,8:26.0,M. Belinelli misses 2-pt jump shot from 21 ft,,82,73
327,4,8:25.0,,Defensive rebound by C. Parsons,82,73
328,4,8:13.0,,Turnover by C. Parsons (lost ball; steal by R. Rondo),82,73
329,4,8:10.0,Turnover by R. Rondo (bad pass),,82,73
330,4,7:57.0,,Turnover by R. Felton (lost ball; steal by R. Rondo),82,73
331,4,7:43.0,Personal block foul by C. Parsons (drawn by O. Casspi),,82,73
332,4,7:43.0,D. Cousins enters the game for K. Koufos,,82,73
333,4,7:43.0,R. Gay enters the game for O. Casspi,,82,73
334,4,7:43.0,,Z. Pachulia enters the game for D. Lee,82,73
335,4,7:30.0,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),,84,73
336,4,7:06.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by C. Parsons),84,76
337,4,6:48.0,R. Rondo makes 2-pt layup from 2 ft,,86,76
338,4,6:36.0,,D. Williams misses 2-pt jump shot from 16 ft,86,76
339,4,6:34.0,,Offensive rebound by Z. Pachulia,86,76
340,4,6:33.0,,Z. Pachulia misses 2-pt layup from 1 ft,86,76
341,4,6:31.0,Defensive rebound by R. Rondo,,86,76
342,4,6:26.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by R. Rondo),,89,76
343,4,6:26.0,,Dallas full timeout,89,76
344,4,6:17.0,,C. Parsons makes 2-pt layup from 1 ft,89,78
345,4,6:17.0,,Shooting foul by D. Cousins (drawn by C. Parsons),89,78
346,4,6:17.0,,C. Parsons misses free throw 1 of 1,89,78
347,4,6:16.0,Defensive rebound by R. Gay,,89,78
348,4,6:01.0,R. Rondo makes 2-pt layup from 1 ft (assist by D. Cousins),,91,78
349,4,5:45.0,,Personal foul by R. Gay (drawn by Z. Pachulia),91,78
350,4,5:45.0,,J. Barea enters the game for R. Felton,91,78
351,4,5:45.0,,D. Nowitzki enters the game for Z. Pachulia,91,78
352,4,5:37.0,,Personal foul by D. Cousins (drawn by C. Parsons),91,78
353,4,5:29.0,,J. Barea makes 2-pt layup from 1 ft,91,80
354,4,5:04.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. Cousins),,94,80
355,4,4:51.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,94,80
356,4,4:50.0,Defensive rebound by D. Cousins,,94,80
357,4,4:40.0,D. Cousins misses 3-pt jump shot from 27 ft,,94,80
358,4,4:39.0,,Defensive rebound by D. Williams,94,80
359,4,4:20.0,,C. Parsons makes 3-pt jump shot from 26 ft (assist by J. Barea),94,83
360,4,4:12.0,Personal foul by J. Barea,,94,83
361,4,4:06.0,Personal take foul by J. Barea,,94,83
362,4,4:06.0,R. Rondo makes free throw 1 of 2,,95,83
363,4,4:06.0,R. Rondo misses free throw 2 of 2,,95,83
364,4,4:05.0,Offensive rebound by D. Cousins,,95,83
365,4,4:04.0,Personal foul by D. Nowitzki (drawn by D. Cousins),,95,83
366,4,4:04.0,D. Cousins misses free throw 1 of 2,,95,83
367,4,4:04.0,Offensive rebound by Team,,95,83
368,4,4:04.0,D. Cousins makes free throw 2 of 2,,96,83
369,4,3:45.0,,D. Nowitzki makes 2-pt layup from 2 ft (assist by D. Williams),96,85
370,4,3:30.0,Personal take foul by J. Barea,,96,85
371,4,3:30.0,R. Rondo makes free throw 1 of 2,,97,85
372,4,3:30.0,R. Rondo misses free throw 2 of 2,,97,85
373,4,3:29.0,,Defensive rebound by C. Parsons,97,85
374,4,3:13.0,,Turnover by D. Nowitzki (lost ball; steal by R. Rondo),97,85
375,4,3:04.0,R. Gay misses 2-pt layup from 2 ft,,97,85
376,4,3:02.0,Offensive rebound by R. Gay,,97,85
377,4,3:00.0,Sacramento full timeout,,97,85
378,4,2:52.0,Turnover by R. Rondo (bad pass; steal by D. Williams),,97,85
379,4,2:47.0,,J. Barea makes 2-pt layup from 1 ft,97,87
380,4,2:32.0,D. Collison misses 3-pt jump shot from 25 ft,,97,87
381,4,2:31.0,,Defensive rebound by Team,97,87
