,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
97,1,1:24.0,,Turnover by L. Thomas (traveling),25,20
98,1,1:04.0,L. Patterson makes 3-pt jump shot from 24 ft (assist by D. Schröder),,28,20
99,1,0:45.0,,Turnover by J. Grant (step out of bounds),28,20
100,1,0:21.0,D. Schröder makes 2-pt jump shot from 3 ft,,30,20
101,1,0:01.0,,L. Thomas misses 2-pt layup from 3 ft,30,20
102,1,0:00.0,Defensive rebound by T. Splitter,,30,20
103,2,11:36.0,,K. O'Quinn makes 2-pt jump shot from 21 ft,30,22
104,2,11:16.0,Turnover by A. Horford (lost ball),,30,22
105,2,11:05.0,,Personal foul by L. Patterson (drawn by K. O'Quinn),30,22
106,2,11:02.0,,Turnover by J. Grant (bad pass),30,22
107,2,10:58.0,L. Patterson misses 3-pt jump shot from 25 ft,,30,22
108,2,10:56.0,,Defensive rebound by L. Thomas,30,22
109,2,10:46.0,,Shooting foul by M. Scott (drawn by D. Williams),30,22
110,2,10:46.0,,D. Williams makes free throw 1 of 2,30,23
111,2,10:46.0,,D. Williams misses free throw 2 of 2,30,23
112,2,10:44.0,Defensive rebound by A. Horford,,30,23
113,2,10:31.0,A. Horford misses 2-pt jump shot from 20 ft,,30,23
114,2,10:29.0,,Defensive rebound by L. Galloway,30,23
115,2,10:15.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Grant),30,26
116,2,9:55.0,Personal foul by J. Grant (drawn by D. Schröder),,30,26
117,2,9:47.0,D. Schröder misses 2-pt jump shot from 14 ft,,30,26
118,2,9:46.0,,Defensive rebound by J. Grant,30,26
119,2,9:40.0,,D. Williams misses 2-pt layup from 2 ft,30,26
120,2,9:38.0,,Offensive rebound by K. O'Quinn,30,26
121,2,9:38.0,,Turnover by K. O'Quinn (traveling),30,26
122,2,9:32.0,Personal foul by K. O'Quinn (drawn by A. Horford),,30,26
123,2,9:27.0,A. Horford misses 2-pt jump shot from 15 ft,,30,26
124,2,9:25.0,,Defensive rebound by L. Thomas,30,26
125,2,9:09.0,,J. Grant makes 2-pt layup from 2 ft (assist by K. O'Quinn),30,28
126,2,9:03.0,Atlanta full timeout,,30,28
127,2,9:03.0,K. Korver enters the game for J. Holiday,,30,28
128,2,8:53.0,M. Scott misses 2-pt jump shot from 20 ft,,30,28
129,2,8:51.0,,Defensive rebound by J. Grant,30,28
130,2,8:27.0,,L. Thomas misses 2-pt jump shot from 19 ft,30,28
131,2,8:26.0,,Offensive rebound by K. O'Quinn,30,28
132,2,8:24.0,,Personal foul by L. Patterson (drawn by K. O'Quinn),30,28
133,2,8:24.0,P. Millsap enters the game for M. Scott,,30,28
134,2,8:18.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by J. Grant),30,31
135,2,7:59.0,Turnover by P. Millsap (bad pass; steal by D. Williams),,30,31
136,2,7:55.0,,Turnover by D. Williams (lost ball; steal by P. Millsap),30,31
137,2,7:37.0,A. Horford makes 2-pt layup from 1 ft (assist by P. Millsap),,32,31
138,2,7:20.0,,D. Williams makes 2-pt dunk at rim (assist by K. O'Quinn),32,33
139,2,7:06.0,Turnover by D. Schröder (bad pass; steal by K. O'Quinn),,32,33
140,2,6:54.0,,D. Williams misses 3-pt jump shot from 24 ft,32,33
141,2,6:52.0,Defensive rebound by D. Schröder,,32,33
142,2,6:40.0,A. Horford makes 2-pt layup from 2 ft,,34,33
143,2,6:24.0,,J. Grant misses 2-pt layup from 2 ft,34,33
144,2,6:22.0,Defensive rebound by K. Korver,,34,33
145,2,6:17.0,L. Patterson makes 3-pt jump shot from 24 ft (assist by D. Schröder),,37,33
146,2,5:57.0,,D. Williams makes 2-pt jump shot from 18 ft (assist by L. Galloway),37,35
147,2,5:40.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by K. Korver),,40,35
148,2,5:37.0,,New York full timeout,40,35
149,2,5:37.0,J. Teague enters the game for A. Horford,,40,35
150,2,5:37.0,K. Bazemore enters the game for L. Patterson,,40,35
151,2,5:37.0,T. Splitter enters the game for D. Schröder,,40,35
152,2,5:37.0,,K. Porziņģis enters the game for K. O'Quinn,40,35
153,2,5:37.0,,C. Anthony enters the game for D. Williams,40,35
154,2,5:37.0,,S. Vujačić enters the game for J. Grant,40,35
155,2,5:37.0,,J. Calderón enters the game for L. Thomas,40,35
156,2,5:28.0,,Personal foul by T. Splitter (drawn by C. Anthony),40,35
157,2,5:19.0,,S. Vujačić misses 3-pt jump shot from 25 ft,40,35
158,2,5:17.0,Defensive rebound by P. Millsap,,40,35
159,2,5:09.0,K. Korver makes 3-pt jump shot from 24 ft (assist by P. Millsap),,43,35
160,2,4:54.0,,L. Galloway misses 3-pt jump shot from 25 ft,43,35
161,2,4:52.0,Defensive rebound by T. Splitter,,43,35
162,2,4:46.0,K. Korver makes 2-pt jump shot from 4 ft,,45,35
163,2,4:25.0,,C. Anthony misses 2-pt jump shot from 4 ft,45,35
164,2,4:23.0,,Offensive rebound by K. Porziņģis,45,35
165,2,4:23.0,,K. Porziņģis makes 2-pt dunk at rim,45,37
166,2,4:11.0,Personal foul by C. Anthony (drawn by P. Millsap),,45,37
167,2,4:11.0,,R. Lopez enters the game for L. Galloway,45,37
168,2,4:05.0,P. Millsap misses 2-pt jump shot from 6 ft,,45,37
169,2,4:03.0,,Defensive rebound by K. Porziņģis,45,37
170,2,3:59.0,,C. Anthony misses 3-pt jump shot from 25 ft,45,37
171,2,3:57.0,Defensive rebound by P. Millsap,,45,37
172,2,3:44.0,K. Bazemore misses 2-pt layup from 1 ft,,45,37
173,2,3:42.0,,Defensive rebound by R. Lopez,45,37
174,2,3:33.0,,Personal foul by K. Korver (drawn by K. Porziņģis),45,37
175,2,3:33.0,,K. Porziņģis makes free throw 1 of 2,45,38
176,2,3:33.0,,K. Porziņģis makes free throw 2 of 2,45,39
177,2,3:17.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by P. Millsap),,48,39
178,2,3:06.0,,Offensive foul by K. Porziņģis (drawn by J. Teague),48,39
179,2,3:06.0,,Turnover by K. Porziņģis (offensive foul),48,39
180,2,2:56.0,K. Korver makes 2-pt jump shot from 15 ft (assist by J. Teague),,50,39
181,2,2:46.0,,R. Lopez makes 2-pt hook shot from 3 ft (assist by J. Calderón),50,41
182,2,2:32.0,K. Bazemore misses 2-pt jump shot from 13 ft,,50,41
183,2,2:30.0,,Defensive rebound by K. Porziņģis,50,41
184,2,2:24.0,,Turnover by S. Vujačić (traveling),50,41
185,2,2:24.0,Official timeout,,50,41
186,2,2:24.0,L. Patterson enters the game for K. Korver,,50,41
187,2,2:14.0,P. Millsap misses 2-pt layup from 2 ft,,50,41
188,2,2:12.0,Offensive rebound by P. Millsap,,50,41
189,2,2:12.0,P. Millsap makes 2-pt layup at rim,,52,41
190,2,1:58.0,,J. Calderón misses 2-pt jump shot from 19 ft,52,41
191,2,1:55.0,,Offensive rebound by C. Anthony,52,41
192,2,1:55.0,,C. Anthony makes 2-pt layup from 2 ft,52,43
193,2,1:37.0,J. Teague makes 2-pt layup from 1 ft,,54,43
194,2,1:24.0,,R. Lopez makes 2-pt hook shot from 3 ft,54,45
195,2,1:14.0,T. Splitter makes 2-pt layup from 2 ft (assist by J. Teague),,56,45
196,2,1:14.0,Shooting foul by K. Porziņģis (drawn by T. Splitter),,56,45
197,2,1:14.0,,J. Grant enters the game for S. Vujačić,56,45
198,2,1:14.0,A. Horford enters the game for P. Millsap,,56,45
199,2,1:14.0,T. Splitter makes free throw 1 of 1,,57,45
200,2,0:59.0,,C. Anthony misses 3-pt jump shot from 23 ft,57,45
201,2,0:58.0,Defensive rebound by J. Teague,,57,45
202,2,0:54.0,L. Patterson makes 2-pt layup from 1 ft (assist by J. Teague),,59,45
203,2,0:43.0,,Turnover by R. Lopez (bad pass; steal by A. Horford),59,45
204,2,0:38.0,P. Millsap enters the game for T. Splitter,,59,45
205,2,0:38.0,,D. Williams enters the game for K. Porziņģis,59,45
206,2,0:31.0,A. Horford misses 2-pt layup from 1 ft,,59,45
207,2,0:29.0,,Defensive rebound by D. Williams,59,45
208,2,0:24.0,,D. Williams misses 3-pt jump shot from 25 ft,59,45
209,2,0:22.0,Defensive rebound by A. Horford,,59,45
210,2,0:05.0,J. Teague makes 2-pt layup from 1 ft,,61,45
211,2,0:00.0,,C. Anthony misses 3-pt jump shot from 25 ft,61,45
212,2,0:00.0,,Offensive rebound by Team,61,45
213,3,11:45.0,,R. Lopez misses 2-pt hook shot from 3 ft,61,45
214,3,11:43.0,,Offensive rebound by R. Lopez,61,45
215,3,11:42.0,,R. Lopez makes 2-pt dunk at rim,61,47
216,3,11:26.0,A. Horford makes 2-pt jump shot from 15 ft (assist by K. Bazemore),,63,47
217,3,11:11.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,63,47
218,3,11:09.0,,Offensive rebound by S. Vujačić,63,47
219,3,11:07.0,,Offensive foul by K. Porziņģis (drawn by K. Bazemore),63,47
220,3,11:07.0,,Turnover by K. Porziņģis (offensive foul),63,47
221,3,10:46.0,A. Horford makes 2-pt jump shot from 15 ft (assist by K. Korver),,65,47
222,3,10:36.0,,J. Calderón misses 2-pt jump shot from 17 ft,65,47
223,3,10:34.0,,Offensive rebound by C. Anthony,65,47
224,3,10:33.0,,C. Anthony makes 2-pt layup from 1 ft,65,49
225,3,10:23.0,A. Horford misses 3-pt jump shot from 25 ft,,65,49
226,3,10:19.0,,Defensive rebound by K. Porziņģis,65,49
227,3,10:12.0,,C. Anthony makes 2-pt jump shot from 15 ft,65,51
228,3,9:53.0,A. Horford misses 2-pt jump shot from 18 ft,,65,51
229,3,9:51.0,,Defensive rebound by C. Anthony,65,51
230,3,9:48.0,,Turnover by C. Anthony (bad pass; steal by A. Horford),65,51
231,3,9:43.0,K. Korver makes 3-pt jump shot from 24 ft (assist by K. Bazemore),,68,51
232,3,9:29.0,,C. Anthony misses 2-pt jump shot from 15 ft,68,51
233,3,9:28.0,,Offensive rebound by Team,68,51
234,3,9:25.0,,J. Calderón misses 2-pt jump shot from 14 ft,68,51
235,3,9:22.0,Defensive rebound by K. Korver,,68,51
236,3,9:09.0,Turnover by A. Horford (bad pass; steal by K. Porziņģis),,68,51
237,3,9:05.0,,K. Porziņģis makes 2-pt dunk at rim,68,53
238,3,8:50.0,A. Horford misses 3-pt jump shot from 24 ft,,68,53
239,3,8:48.0,,Defensive rebound by K. Porziņģis,68,53
240,3,8:40.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,68,53
241,3,8:39.0,,Offensive rebound by Team,68,53
242,3,8:39.0,,Personal foul by K. Bazemore (drawn by C. Anthony),68,53
243,3,8:33.0,,R. Lopez misses 2-pt jump shot from 10 ft,68,53
244,3,8:31.0,,Offensive rebound by K. Porziņģis,68,53
245,3,8:27.0,,S. Vujačić misses 3-pt jump shot from 24 ft,68,53
246,3,8:27.0,,Offensive rebound by Team,68,53
247,3,8:27.0,Loose ball foul by P. Millsap (drawn by C. Anthony),,68,53
248,3,8:24.0,,J. Calderón misses 3-pt jump shot from 24 ft,68,53
249,3,8:21.0,,Offensive rebound by S. Vujačić,68,53
250,3,8:10.0,,C. Anthony misses 2-pt jump shot from 15 ft,68,53
251,3,8:08.0,Defensive rebound by J. Teague,,68,53
252,3,8:04.0,Shooting foul by J. Calderón (drawn by J. Teague),,68,53
253,3,8:04.0,J. Teague misses free throw 1 of 2,,68,53
254,3,8:04.0,Offensive rebound by Team,,68,53
255,3,8:04.0,J. Teague makes free throw 2 of 2,,69,53
256,3,7:49.0,,C. Anthony makes 2-pt jump shot from 4 ft (assist by R. Lopez),69,55
257,3,7:36.0,Shooting foul by K. Porziņģis (drawn by J. Teague),,69,55
258,3,7:36.0,J. Teague makes free throw 1 of 2,,70,55
259,3,7:36.0,,Technical foul by Team,70,55
260,3,7:36.0,J. Teague makes technical free throw,,71,55
261,3,7:36.0,J. Teague makes free throw 2 of 2,,72,55
262,3,7:26.0,,Turnover by R. Lopez (bad pass; steal by P. Millsap),72,55
263,3,7:20.0,K. Bazemore misses 3-pt jump shot from 24 ft,,72,55
264,3,7:19.0,,Defensive rebound by Team,72,55
265,3,7:19.0,,L. Thomas enters the game for K. Porziņģis,72,55
266,3,7:05.0,,C. Anthony misses 2-pt layup from 1 ft,72,55
267,3,7:03.0,Defensive rebound by K. Korver,,72,55
268,3,6:57.0,J. Teague makes 2-pt layup from 1 ft,,74,55
269,3,6:45.0,,C. Anthony misses 2-pt jump shot from 3 ft,74,55
270,3,6:43.0,Defensive rebound by A. Horford,,74,55
271,3,6:39.0,J. Teague makes 2-pt jump shot from 7 ft,,76,55
272,3,6:38.0,,New York full timeout,76,55
273,3,6:38.0,,J. Grant enters the game for J. Calderón,76,55
274,3,6:38.0,T. Splitter enters the game for K. Bazemore,,76,55
275,3,6:25.0,,C. Anthony makes 2-pt jump shot from 12 ft,76,57
276,3,6:02.0,P. Millsap misses 3-pt jump shot from 25 ft,,76,57
277,3,6:00.0,,Defensive rebound by J. Grant,76,57
278,3,5:52.0,,R. Lopez misses 2-pt jump shot from 6 ft,76,57
279,3,5:50.0,,Offensive rebound by R. Lopez,76,57
280,3,5:47.0,,Turnover by R. Lopez (bad pass; steal by J. Teague),76,57
281,3,5:42.0,J. Teague makes 2-pt layup at rim,,78,57
282,3,5:42.0,Shooting foul by J. Grant (drawn by J. Teague),,78,57
283,3,5:42.0,J. Teague makes free throw 1 of 1,,79,57
284,3,5:25.0,,L. Thomas misses 2-pt jump shot from 19 ft,79,57
285,3,5:25.0,Defensive rebound by Team,,79,57
286,3,5:25.0,Personal foul by S. Vujačić (drawn by K. Korver),,79,57
287,3,5:25.0,,K. O'Quinn enters the game for R. Lopez,79,57
288,3,5:10.0,Turnover by P. Millsap (lost ball; steal by C. Anthony),,79,57
289,3,5:04.0,,S. Vujačić makes 3-pt jump shot from 25 ft (assist by J. Grant),79,60
290,3,4:49.0,T. Splitter misses 2-pt jump shot from 4 ft (block by K. O'Quinn),,79,60
291,3,4:46.0,,Defensive rebound by J. Grant,79,60
292,3,4:30.0,,C. Anthony misses 3-pt jump shot from 24 ft,79,60
293,3,4:29.0,,Offensive rebound by K. O'Quinn,79,60
294,3,4:28.0,,K. O'Quinn misses 2-pt layup from 1 ft (block by A. Horford),79,60
295,3,4:27.0,,Offensive rebound by Team,79,60
296,3,4:27.0,D. Schröder enters the game for J. Teague,,79,60
297,3,4:26.0,,Turnover by L. Thomas (bad pass; steal by P. Millsap),79,60
298,3,4:25.0,Personal foul by C. Anthony (drawn by P. Millsap),,79,60
299,3,4:25.0,P. Millsap makes free throw 1 of 2,,80,60
300,3,4:25.0,J. Holiday enters the game for A. Horford,,80,60
301,3,4:25.0,P. Millsap makes free throw 2 of 2,,81,60
302,3,4:14.0,,S. Vujačić misses 2-pt layup from 1 ft (block by T. Splitter),81,60
303,3,4:12.0,,Offensive rebound by Team,81,60
304,3,4:10.0,,S. Vujačić misses 2-pt jump shot from 16 ft,81,60
305,3,4:09.0,,Offensive rebound by Team,81,60
306,3,4:09.0,,D. Williams enters the game for C. Anthony,81,60
307,3,4:09.0,L. Patterson enters the game for K. Korver,,81,60
308,3,4:09.0,,L. Galloway enters the game for S. Vujačić,81,60
309,3,4:04.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by L. Galloway),81,62
310,3,3:54.0,Shooting foul by L. Thomas (drawn by P. Millsap),,81,62
311,3,3:54.0,P. Millsap misses free throw 1 of 2,,81,62
312,3,3:54.0,Offensive rebound by Team,,81,62
313,3,3:54.0,P. Millsap misses free throw 2 of 2,,81,62
314,3,3:53.0,,Defensive rebound by L. Galloway,81,62
315,3,3:46.0,,Shooting foul by T. Splitter (drawn by J. Grant),81,62
316,3,3:46.0,,J. Grant makes free throw 1 of 2,81,63
317,3,3:46.0,,J. Grant misses free throw 2 of 2,81,63
318,3,3:45.0,Defensive rebound by P. Millsap,,81,63
319,3,3:21.0,D. Schröder misses 3-pt jump shot from 24 ft,,81,63
320,3,3:19.0,,Defensive rebound by D. Williams,81,63
321,3,3:05.0,,L. Galloway misses 3-pt jump shot from 24 ft,81,63
322,3,3:03.0,Defensive rebound by P. Millsap,,81,63
323,3,2:56.0,D. Schröder misses 2-pt layup from 2 ft,,81,63
324,3,2:54.0,,Defensive rebound by J. Grant,81,63
325,3,2:42.0,Atlanta full timeout,,81,63
326,3,2:39.0,,J. Grant makes 2-pt jump shot from 13 ft (assist by L. Thomas),81,65
327,3,2:19.0,J. Holiday misses 3-pt jump shot from 25 ft,,81,65
328,3,2:17.0,Offensive rebound by Team,,81,65
329,3,2:13.0,P. Millsap misses 2-pt jump shot from 9 ft,,81,65
330,3,2:10.0,Offensive rebound by P. Millsap,,81,65
331,3,2:08.0,Turnover by L. Patterson (traveling),,81,65
332,3,1:51.0,Violation by P. Millsap (kicked ball),,81,65
333,3,1:44.0,,Shooting foul by L. Patterson (drawn by L. Thomas),81,65
334,3,1:44.0,,L. Thomas makes free throw 1 of 2,81,66
335,3,1:44.0,A. Horford enters the game for P. Millsap,,81,66
336,3,1:44.0,,L. Thomas makes free throw 2 of 2,81,67
337,3,1:30.0,D. Schröder misses 2-pt layup from 2 ft,,81,67
338,3,1:28.0,,Defensive rebound by L. Galloway,81,67
339,3,1:24.0,,Shooting foul by L. Patterson (drawn by D. Williams),81,67
340,3,1:24.0,,D. Williams makes free throw 1 of 2,81,68
341,3,1:24.0,,D. Williams makes free throw 2 of 2,81,69
342,3,1:11.0,A. Horford makes 2-pt layup from 2 ft (assist by T. Splitter),,83,69
343,3,1:02.0,,L. Thomas makes 3-pt jump shot from 24 ft,83,72
344,3,0:41.0,A. Horford misses 3-pt jump shot from 24 ft,,83,72
345,3,0:38.0,,Defensive rebound by L. Thomas,83,72
346,3,0:33.0,,J. Grant misses 2-pt layup from 1 ft,83,72
347,3,0:31.0,Defensive rebound by A. Horford,,83,72
348,3,0:24.0,Shooting foul by L. Thomas (drawn by A. Horford),,83,72
349,3,0:24.0,A. Horford makes free throw 1 of 2,,84,72
350,3,0:24.0,K. Bazemore enters the game for L. Patterson,,84,72
351,3,0:24.0,A. Horford misses free throw 2 of 2,,84,72
352,3,0:23.0,,Defensive rebound by K. O'Quinn,84,72
353,3,0:04.0,,Turnover by J. Grant (lost ball; steal by K. Bazemore),84,72
354,4,11:45.0,D. Schröder makes 2-pt layup from 2 ft,,86,72
355,4,11:27.0,,L. Thomas misses 3-pt jump shot from 23 ft,86,72
356,4,11:24.0,Defensive rebound by A. Horford,,86,72
357,4,11:10.0,D. Schröder makes 2-pt jump shot from 14 ft,,88,72
358,4,10:49.0,,D. Williams makes 2-pt layup from 2 ft (assist by K. O'Quinn),88,74
359,4,10:26.0,M. Scott makes 2-pt jump shot from 4 ft (assist by A. Horford),,90,74
360,4,10:10.0,Violation by A. Horford (kicked ball),,90,74
361,4,10:01.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by L. Galloway),90,77
362,4,9:49.0,D. Schröder makes 2-pt layup from 2 ft (assist by M. Scott),,92,77
363,4,9:38.0,,D. Williams misses 2-pt layup from 2 ft,92,77
364,4,9:36.0,Defensive rebound by M. Scott,,92,77
365,4,9:24.0,Personal foul by L. Galloway (drawn by K. Bazemore),,92,77
366,4,9:24.0,,C. Anthony enters the game for L. Galloway,92,77
367,4,9:24.0,,S. Vujačić enters the game for D. Williams,92,77
368,4,9:12.0,D. Schröder misses 3-pt jump shot from 25 ft,,92,77
369,4,9:10.0,Offensive rebound by A. Horford,,92,77
370,4,9:07.0,A. Horford makes 2-pt layup from 2 ft,,94,77
371,4,8:54.0,,C. Anthony misses 3-pt jump shot from 23 ft,94,77
372,4,8:52.0,,Offensive rebound by K. O'Quinn,94,77
373,4,8:46.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by J. Grant),94,79
374,4,8:29.0,K. Bazemore misses 2-pt jump shot from 5 ft,,94,79
375,4,8:27.0,Offensive rebound by A. Horford,,94,79
376,4,8:22.0,A. Horford misses 2-pt layup at rim,,94,79
377,4,8:20.0,,Defensive rebound by K. O'Quinn,94,79
378,4,8:18.0,,Turnover by K. O'Quinn (bad pass),94,79
379,4,8:18.0,Official timeout,,94,79
380,4,8:18.0,J. Teague enters the game for A. Horford,,94,79
381,4,8:18.0,T. Splitter enters the game for D. Schröder,,94,79
382,4,8:18.0,,K. Porziņģis enters the game for K. O'Quinn,94,79
383,4,8:09.0,M. Scott misses 2-pt jump shot from 6 ft,,94,79
384,4,8:07.0,,Defensive rebound by C. Anthony,94,79
