,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
48,1,6:19.0,,Offensive rebound by L. Scola,9,12
49,1,6:14.0,,L. Scola makes 2-pt jump shot from 2 ft,9,14
50,1,5:55.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,9,14
51,1,5:55.0,,Defensive rebound by J. Johnson,9,14
52,1,5:37.0,,L. Scola misses 2-pt layup from 2 ft,9,14
53,1,5:37.0,Defensive rebound by A. Tolliver,,9,14
54,1,5:25.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by M. Morris),,12,14
55,1,5:17.0,,Toronto full timeout,12,14
56,1,5:17.0,,P. Patterson enters the game for L. Scola,12,14
57,1,5:17.0,S. Johnson enters the game for M. Morris,,12,14
58,1,5:10.0,,Shooting foul by S. Johnson (drawn by J. Johnson),12,14
59,1,5:10.0,,J. Johnson makes free throw 1 of 2,12,15
60,1,5:10.0,,J. Johnson makes free throw 2 of 2,12,16
61,1,4:56.0,A. Tolliver misses 3-pt jump shot from 23 ft,,12,16
62,1,4:56.0,,Defensive rebound by J. Johnson,12,16
63,1,4:42.0,,K. Lowry misses 2-pt jump shot from 19 ft,12,16
64,1,4:42.0,Defensive rebound by S. Johnson,,12,16
65,1,4:32.0,S. Johnson misses 2-pt jump shot from 7 ft,,12,16
66,1,4:31.0,,Defensive rebound by J. Johnson,12,16
67,1,4:17.0,,D. DeRozan makes 2-pt jump shot from 8 ft,12,18
68,1,4:04.0,R. Jackson makes 2-pt jump shot from 15 ft,,14,18
69,1,3:43.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by P. Patterson),14,20
70,1,3:21.0,A. Drummond misses 2-pt layup from 2 ft,,14,20
71,1,3:20.0,,Defensive rebound by Team,14,20
72,1,3:20.0,,T. Ross enters the game for J. Johnson,14,20
73,1,3:02.0,,D. DeRozan misses 2-pt layup from 4 ft,14,20
74,1,3:02.0,Defensive rebound by A. Drummond,,14,20
75,1,2:51.0,R. Jackson misses 2-pt layup from 1 ft,,14,20
76,1,2:51.0,Offensive rebound by A. Drummond,,14,20
77,1,2:48.0,A. Drummond makes 2-pt layup from 1 ft,,16,20
78,1,2:26.0,,B. Biyombo makes 2-pt jump shot from 10 ft,16,22
79,1,2:16.0,Shooting foul by K. Lowry (drawn by R. Jackson),,16,22
80,1,2:16.0,R. Jackson misses free throw 1 of 2,,16,22
81,1,2:16.0,Offensive rebound by Team,,16,22
82,1,2:16.0,,C. Joseph enters the game for K. Lowry,16,22
83,1,2:16.0,M. Morris enters the game for A. Tolliver,,16,22
84,1,2:16.0,R. Jackson makes free throw 2 of 2,,17,22
85,1,2:02.0,,D. DeRozan makes 2-pt jump shot from 19 ft,17,24
86,1,1:42.0,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,,17,24
87,1,1:42.0,Offensive rebound by Team,,17,24
88,1,1:42.0,Turnover by K. Caldwell-Pope (traveling),,17,24
89,1,1:42.0,B. Jennings enters the game for R. Jackson,,17,24
90,1,1:25.0,,D. DeRozan makes 2-pt jump shot from 15 ft,17,26
91,1,1:03.0,M. Morris misses 2-pt jump shot from 18 ft,,17,26
92,1,1:02.0,,Defensive rebound by B. Biyombo,17,26
93,1,0:41.0,,P. Patterson misses 2-pt jump shot from 13 ft,17,26
94,1,0:40.0,Defensive rebound by A. Drummond,,17,26
95,1,0:25.0,S. Johnson misses 3-pt jump shot from 24 ft,,17,26
96,1,0:24.0,,Defensive rebound by B. Biyombo,17,26
97,1,0:02.0,,P. Patterson misses 3-pt jump shot from 22 ft,17,26
98,1,0:02.0,Defensive rebound by B. Jennings,,17,26
99,1,0:00.0,B. Jennings misses 3-pt jump shot from 64 ft,,17,26
100,1,0:00.0,Offensive rebound by Team,,17,26
101,2,11:42.0,,C. Joseph misses 2-pt jump shot from 20 ft,17,26
102,2,11:41.0,Defensive rebound by M. Morris,,17,26
103,2,11:24.0,M. Morris makes 2-pt jump shot from 16 ft,,19,26
104,2,11:07.0,,C. Joseph makes 2-pt layup from 1 ft,19,28
105,2,11:07.0,,Shooting foul by B. Jennings (drawn by C. Joseph),19,28
106,2,11:07.0,,C. Joseph makes free throw 1 of 1,19,29
107,2,10:54.0,M. Morris misses 2-pt jump shot from 21 ft,,19,29
108,2,10:54.0,,Defensive rebound by Team,19,29
109,2,10:36.0,,J. Valančiūnas misses 2-pt jump shot from 10 ft,19,29
110,2,10:36.0,Defensive rebound by M. Morris,,19,29
111,2,10:27.0,B. Jennings makes 3-pt jump shot from 24 ft,,22,29
112,2,10:18.0,,Personal foul by D. Hilliard (drawn by K. Lowry),22,29
113,2,10:09.0,,T. Ross makes 2-pt jump shot from 18 ft,22,31
114,2,9:46.0,M. Morris makes 2-pt jump shot from 13 ft,,24,31
115,2,9:31.0,,K. Lowry makes 2-pt jump shot from 19 ft,24,33
116,2,9:12.0,Turnover by D. Hilliard (lost ball; steal by K. Lowry),,24,33
117,2,9:08.0,,Turnover by J. Valančiūnas (bad pass; steal by M. Morris),24,33
118,2,9:02.0,Turnover by M. Morris (lost ball; steal by K. Lowry),,24,33
119,2,8:55.0,,K. Lowry misses 3-pt jump shot from 24 ft,24,33
120,2,8:54.0,Defensive rebound by B. Jennings,,24,33
121,2,8:51.0,Shooting block foul by K. Lowry (drawn by B. Jennings),,24,33
122,2,8:51.0,Official timeout,,24,33
123,2,8:51.0,B. Jennings misses free throw 1 of 2,,24,33
124,2,8:51.0,Offensive rebound by Team,,24,33
125,2,8:51.0,B. Jennings misses free throw 2 of 2,,24,33
126,2,8:50.0,,Defensive rebound by J. Valančiūnas,24,33
127,2,8:37.0,,C. Joseph makes 2-pt jump shot from 3 ft,24,35
128,2,8:21.0,S. Johnson misses 2-pt jump shot from 19 ft,,24,35
129,2,8:21.0,,Defensive rebound by K. Lowry,24,35
130,2,8:15.0,,C. Joseph misses 2-pt layup from 1 ft (block by B. Jennings),24,35
131,2,8:15.0,Defensive rebound by Team,,24,35
132,2,8:07.0,A. Baynes misses 2-pt jump shot from 2 ft,,24,35
133,2,8:06.0,,Defensive rebound by J. Valančiūnas,24,35
134,2,7:54.0,,Shooting foul by D. Hilliard (drawn by K. Lowry),24,35
135,2,7:54.0,,K. Lowry misses free throw 1 of 2,24,35
136,2,7:54.0,,Offensive rebound by Team,24,35
137,2,7:54.0,A. Tolliver enters the game for S. Johnson,,24,35
138,2,7:54.0,K. Caldwell-Pope enters the game for D. Hilliard,,24,35
139,2,7:54.0,,K. Lowry makes free throw 2 of 2,24,36
140,2,7:33.0,A. Baynes misses 2-pt jump shot from 20 ft,,24,36
141,2,7:32.0,,Defensive rebound by P. Patterson,24,36
142,2,7:18.0,,C. Joseph misses 2-pt hook shot from 6 ft,24,36
143,2,7:17.0,Defensive rebound by B. Jennings,,24,36
144,2,7:10.0,A. Tolliver misses 3-pt jump shot from 24 ft,,24,36
145,2,7:08.0,Offensive rebound by A. Tolliver,,24,36
146,2,7:05.0,A. Tolliver makes 2-pt layup from 2 ft,,26,36
147,2,6:50.0,,T. Ross misses 3-pt jump shot from 23 ft,26,36
148,2,6:49.0,,Offensive rebound by K. Lowry,26,36
149,2,6:46.0,,K. Lowry makes 2-pt layup from 2 ft,26,38
150,2,6:46.0,,Technical foul by K. Lowry,26,38
151,2,6:46.0,K. Caldwell-Pope misses technical free throw,,26,38
152,2,6:46.0,Offensive rebound by Team,,26,38
153,2,6:33.0,M. Morris makes 2-pt jump shot from 9 ft,,28,38
154,2,6:25.0,,Turnover by J. Valančiūnas (traveling),28,38
155,2,6:25.0,,L. Scola enters the game for P. Patterson,28,38
156,2,6:25.0,,D. DeRozan enters the game for C. Joseph,28,38
157,2,6:09.0,Turnover by A. Tolliver (bad pass; steal by D. DeRozan),,28,38
158,2,5:57.0,,Turnover by L. Scola (lost ball; steal by K. Caldwell-Pope),28,38
159,2,5:48.0,Shooting foul by D. DeRozan (drawn by B. Jennings),,28,38
160,2,5:48.0,,Toronto full timeout,28,38
161,2,5:48.0,A. Drummond enters the game for A. Baynes,,28,38
162,2,5:48.0,,J. Johnson enters the game for T. Ross,28,38
163,2,5:48.0,B. Jennings makes free throw 1 of 3,,29,38
164,2,5:48.0,B. Jennings makes free throw 2 of 3,,30,38
165,2,5:48.0,B. Jennings makes free throw 3 of 3,,31,38
166,2,5:39.0,,Turnover by K. Lowry (bad pass; steal by B. Jennings),31,38
167,2,5:33.0,B. Jennings makes 3-pt jump shot from 25 ft,,34,38
168,2,5:25.0,,Turnover by K. Lowry (bad pass; steal by B. Jennings),34,38
169,2,5:19.0,A. Drummond misses 2-pt layup from 2 ft,,34,38
170,2,5:19.0,,Defensive rebound by K. Lowry,34,38
171,2,5:16.0,,Shooting foul by K. Caldwell-Pope (drawn by K. Lowry),34,38
172,2,5:16.0,,K. Lowry makes free throw 1 of 2,34,39
173,2,5:16.0,,K. Lowry makes free throw 2 of 2,34,40
174,2,5:03.0,B. Jennings makes 3-pt jump shot from 22 ft (assist by K. Caldwell-Pope),,37,40
175,2,4:41.0,,D. DeRozan makes 2-pt layup from 1 ft,37,42
176,2,4:24.0,B. Jennings misses 3-pt jump shot from 24 ft,,37,42
177,2,4:22.0,Offensive rebound by Team,,37,42
178,2,4:22.0,,C. Joseph enters the game for K. Lowry,37,42
179,2,4:22.0,R. Jackson enters the game for B. Jennings,,37,42
180,2,4:10.0,A. Drummond misses 2-pt hook shot from 7 ft,,37,42
181,2,4:10.0,,Defensive rebound by J. Johnson,37,42
182,2,4:01.0,,D. DeRozan misses 2-pt jump shot from 7 ft,37,42
183,2,3:59.0,,Offensive rebound by J. Johnson,37,42
184,2,3:55.0,,J. Johnson makes 2-pt layup from 2 ft,37,44
185,2,3:54.0,Detroit full timeout,,37,44
186,2,3:54.0,,B. Biyombo enters the game for J. Valančiūnas,37,44
187,2,3:48.0,Def 3 sec tech foul by B. Biyombo,,37,44
188,2,3:48.0,R. Jackson makes technical free throw,,38,44
189,2,3:35.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,38,44
190,2,3:33.0,Offensive rebound by K. Caldwell-Pope,,38,44
191,2,3:28.0,K. Caldwell-Pope makes 2-pt jump shot from 11 ft,,40,44
192,2,3:11.0,,Turnover by D. DeRozan (bad pass; steal by M. Morris),40,44
193,2,3:07.0,Shooting foul by C. Joseph (drawn by K. Caldwell-Pope),,40,44
194,2,3:07.0,K. Caldwell-Pope makes free throw 1 of 2,,41,44
195,2,3:07.0,S. Johnson enters the game for M. Morris,,41,44
196,2,3:07.0,K. Caldwell-Pope makes free throw 2 of 2,,42,44
197,2,2:54.0,,L. Scola makes 3-pt jump shot from 24 ft (assist by C. Joseph),42,47
198,2,2:33.0,Turnover by K. Caldwell-Pope (lost ball; steal by L. Scola),,42,47
199,2,2:28.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by L. Scola),42,49
200,2,2:08.0,Shooting foul by B. Biyombo (drawn by A. Drummond),,42,49
201,2,2:08.0,A. Drummond misses free throw 1 of 2,,42,49
202,2,2:08.0,Offensive rebound by Team,,42,49
203,2,2:08.0,A. Drummond misses free throw 2 of 2,,42,49
204,2,2:07.0,,Defensive rebound by Team,42,49
205,2,2:07.0,,Personal foul by A. Tolliver (drawn by B. Biyombo),42,49
206,2,2:07.0,,B. Biyombo makes free throw 1 of 2,42,50
207,2,2:07.0,,B. Biyombo makes free throw 2 of 2,42,51
208,2,2:07.0,Personal take foul by L. Scola (drawn by A. Drummond),,42,51
209,2,2:07.0,A. Drummond makes free throw 1 of 2,,43,51
210,2,2:07.0,A. Drummond misses free throw 2 of 2,,43,51
211,2,2:05.0,,Defensive rebound by B. Biyombo,43,51
212,2,1:53.0,,D. DeRozan misses 2-pt jump shot from 9 ft,43,51
213,2,1:49.0,,Offensive rebound by D. DeRozan,43,51
214,2,1:42.0,,D. DeRozan misses 2-pt jump shot from 12 ft,43,51
215,2,1:41.0,Defensive rebound by A. Drummond,,43,51
216,2,1:35.0,A. Tolliver misses 3-pt jump shot from 25 ft,,43,51
217,2,1:34.0,,Defensive rebound by B. Biyombo,43,51
218,2,1:17.0,,C. Joseph makes 2-pt layup from 1 ft,43,53
219,2,1:17.0,Detroit full timeout,,43,53
220,2,1:17.0,A. Baynes enters the game for A. Drummond,,43,53
221,2,0:57.0,S. Johnson makes 2-pt jump shot from 15 ft,,45,53
222,2,0:41.0,,Personal foul by A. Tolliver (drawn by C. Joseph),45,53
223,2,0:41.0,,C. Joseph makes free throw 1 of 2,45,54
224,2,0:41.0,M. Morris enters the game for A. Tolliver,,45,54
225,2,0:41.0,,P. Patterson enters the game for L. Scola,45,54
226,2,0:41.0,,C. Joseph makes free throw 2 of 2,45,55
227,2,0:31.0,R. Jackson makes 2-pt jump shot from 16 ft,,47,55
228,2,0:13.0,,C. Joseph misses 2-pt layup from 4 ft,47,55
229,2,0:12.0,Defensive rebound by A. Baynes,,47,55
230,2,0:00.0,S. Johnson misses 2-pt jump shot from 20 ft,,47,55
231,2,0:00.0,Offensive rebound by Team,,47,55
232,3,11:39.0,,L. Scola makes 2-pt layup from 2 ft (assist by D. DeRozan),47,57
233,3,11:22.0,M. Morris makes 2-pt layup from 2 ft (assist by R. Jackson),,49,57
234,3,11:04.0,,D. DeRozan misses 2-pt layup from 2 ft (block by A. Drummond),49,57
235,3,11:04.0,,Offensive rebound by Team,49,57
236,3,11:00.0,,J. Johnson misses 2-pt layup from 2 ft,49,57
237,3,11:00.0,,Offensive rebound by J. Johnson,49,57
238,3,10:54.0,,J. Johnson makes 2-pt layup from 2 ft,49,59
239,3,10:34.0,M. Morris makes 3-pt jump shot from 22 ft (assist by A. Drummond),,52,59
240,3,10:12.0,,K. Lowry misses 2-pt jump shot from 7 ft,52,59
241,3,10:11.0,Defensive rebound by A. Drummond,,52,59
242,3,10:10.0,Personal foul by L. Scola (drawn by A. Drummond),,52,59
243,3,9:57.0,K. Caldwell-Pope makes 2-pt jump shot from 11 ft (assist by M. Morris),,54,59
244,3,9:39.0,,D. DeRozan misses 2-pt layup from 1 ft,54,59
245,3,9:39.0,Defensive rebound by A. Drummond,,54,59
246,3,9:33.0,R. Jackson makes 2-pt layup from 1 ft,,56,59
247,3,9:21.0,,Personal foul by A. Drummond (drawn by J. Valančiūnas),56,59
248,3,9:14.0,,D. DeRozan makes 2-pt jump shot from 3 ft,56,61
249,3,9:14.0,,Shooting foul by K. Caldwell-Pope (drawn by D. DeRozan),56,61
250,3,9:14.0,,D. DeRozan misses free throw 1 of 1,56,61
251,3,9:12.0,,Offensive rebound by D. DeRozan,56,61
252,3,9:05.0,,Shooting foul by A. Drummond (drawn by D. DeRozan),56,61
253,3,9:05.0,,D. DeRozan makes free throw 1 of 2,56,62
254,3,9:05.0,,D. DeRozan makes free throw 2 of 2,56,63
255,3,8:54.0,R. Jackson makes 2-pt layup from 2 ft,,58,63
256,3,8:40.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),58,66
257,3,8:26.0,R. Jackson misses 3-pt jump shot from 24 ft,,58,66
258,3,8:25.0,,Defensive rebound by Team,58,66
259,3,8:03.0,,Personal foul by A. Drummond (drawn by J. Valančiūnas),58,66
260,3,7:51.0,,K. Lowry misses 2-pt jump shot from 5 ft,58,66
261,3,7:50.0,Defensive rebound by A. Drummond,,58,66
262,3,7:48.0,Shooting foul by D. DeRozan (drawn by K. Caldwell-Pope),,58,66
263,3,7:48.0,K. Caldwell-Pope makes free throw 1 of 2,,59,66
264,3,7:48.0,K. Caldwell-Pope makes free throw 2 of 2,,60,66
265,3,7:24.0,,L. Scola misses 3-pt jump shot from 23 ft,60,66
266,3,7:23.0,,Offensive rebound by Team,60,66
267,3,7:23.0,,Turnover by Team (shot clock),60,66
268,3,7:08.0,M. Morris makes 2-pt layup from 2 ft,,62,66
269,3,7:08.0,Violation by Team (jump ball),,62,66
270,3,6:53.0,,Turnover by L. Scola (bad pass; steal by R. Jackson),62,66
271,3,6:50.0,Personal foul by K. Lowry (drawn by R. Jackson),,62,66
272,3,6:37.0,Personal foul by J. Johnson (drawn by M. Morris),,62,66
273,3,6:26.0,M. Morris misses 3-pt jump shot from 24 ft,,62,66
274,3,6:26.0,Offensive rebound by R. Jackson,,62,66
275,3,6:19.0,Turnover by R. Jackson (bad pass; steal by J. Johnson),,62,66
276,3,6:11.0,,Personal foul by A. Drummond (drawn by J. Valančiūnas),62,66
277,3,6:11.0,,J. Valančiūnas misses free throw 1 of 2,62,66
278,3,6:11.0,,Offensive rebound by Team,62,66
279,3,6:11.0,A. Baynes enters the game for A. Drummond,,62,66
280,3,6:11.0,,J. Valančiūnas makes free throw 2 of 2,62,67
281,3,5:51.0,K. Caldwell-Pope misses 2-pt jump shot from 10 ft,,62,67
282,3,5:50.0,Offensive rebound by M. Morris,,62,67
283,3,5:46.0,Turnover by M. Morris (lost ball; steal by J. Johnson),,62,67
284,3,5:38.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by L. Scola),62,69
285,3,5:22.0,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,,62,69
286,3,5:22.0,,Defensive rebound by K. Lowry,62,69
287,3,5:13.0,,K. Lowry misses 3-pt jump shot from 24 ft,62,69
288,3,5:12.0,Defensive rebound by A. Baynes,,62,69
289,3,5:05.0,R. Jackson makes 2-pt layup from 1 ft,,64,69
290,3,5:05.0,,Toronto full timeout,64,69
291,3,5:05.0,B. Jennings enters the game for M. Morris,,64,69
292,3,5:05.0,S. Johnson enters the game for R. Jackson,,64,69
293,3,5:05.0,,P. Patterson enters the game for J. Johnson,64,69
294,3,5:05.0,,T. Ross enters the game for L. Scola,64,69
295,3,4:46.0,,Turnover by D. DeRozan (lost ball),64,69
296,3,4:32.0,A. Tolliver misses 3-pt jump shot from 24 ft,,64,69
297,3,4:30.0,Offensive rebound by A. Baynes,,64,69
298,3,4:27.0,A. Baynes makes 2-pt layup from 2 ft,,66,69
299,3,4:17.0,,Shooting foul by A. Tolliver (drawn by J. Valančiūnas),66,69
300,3,4:17.0,,J. Valančiūnas makes free throw 1 of 2,66,70
301,3,4:17.0,,J. Valančiūnas misses free throw 2 of 2,66,70
302,3,4:16.0,Defensive rebound by S. Johnson,,66,70
303,3,4:04.0,B. Jennings makes 2-pt jump shot from 21 ft (assist by A. Baynes),,68,70
304,3,3:48.0,,Toronto full timeout,68,70
305,3,3:40.0,,D. DeRozan misses 2-pt jump shot from 17 ft,68,70
306,3,3:39.0,Defensive rebound by K. Caldwell-Pope,,68,70
307,3,3:32.0,B. Jennings misses 3-pt jump shot from 24 ft,,68,70
308,3,3:32.0,,Defensive rebound by Team,68,70
309,3,3:32.0,Loose ball foul by A. Baynes (drawn by J. Valančiūnas),,68,70
310,3,3:32.0,,J. Valančiūnas misses free throw 1 of 2,68,70
311,3,3:32.0,,Offensive rebound by Team,68,70
312,3,3:32.0,,C. Joseph enters the game for K. Lowry,68,70
313,3,3:32.0,,J. Valančiūnas makes free throw 2 of 2,68,71
314,3,3:15.0,S. Johnson misses 2-pt jump shot from 13 ft,,68,71
315,3,3:14.0,,Defensive rebound by J. Valančiūnas,68,71
316,3,3:08.0,,D. DeRozan makes 2-pt dunk at rim,68,73
317,3,2:54.0,Personal block foul by D. DeRozan (drawn by S. Johnson),,68,73
318,3,2:54.0,Detroit full timeout,,68,73
319,3,2:54.0,,B. Biyombo enters the game for J. Valančiūnas,68,73
320,3,2:54.0,S. Johnson makes free throw 1 of 2,,69,73
321,3,2:54.0,S. Johnson makes free throw 2 of 2,,70,73
322,3,2:40.0,,D. DeRozan makes 2-pt jump shot from 11 ft,70,75
323,3,2:24.0,Offensive foul by A. Baynes (drawn by B. Biyombo),,70,75
324,3,2:24.0,Turnover by A. Baynes (offensive foul),,70,75
325,3,2:24.0,M. Morris enters the game for A. Tolliver,,70,75
326,3,2:08.0,,B. Biyombo makes 2-pt jump shot from 14 ft (assist by P. Patterson),70,77
327,3,1:45.0,Personal foul by D. DeRozan (drawn by A. Baynes),,70,77
328,3,1:45.0,A. Baynes makes free throw 1 of 2,,71,77
329,3,1:45.0,,K. Lowry enters the game for D. DeRozan,71,77
330,3,1:45.0,R. Jackson enters the game for K. Caldwell-Pope,,71,77
331,3,1:45.0,A. Baynes makes free throw 2 of 2,,72,77
332,3,1:36.0,,Turnover by P. Patterson (bad pass),72,77
333,3,1:23.0,R. Jackson misses 2-pt jump shot from 7 ft,,72,77
334,3,1:22.0,,Defensive rebound by C. Joseph,72,77
335,3,1:19.0,,Personal foul by R. Jackson (drawn by B. Biyombo),72,77
336,3,1:19.0,,B. Biyombo makes free throw 1 of 2,72,78
337,3,1:19.0,,B. Biyombo makes free throw 2 of 2,72,79
338,3,1:02.0,A. Baynes misses 2-pt dunk at rim (block by B. Biyombo),,72,79
339,3,1:01.0,,Defensive rebound by B. Biyombo,72,79
340,3,0:55.0,,Shooting block foul by B. Jennings (drawn by K. Lowry),72,79
341,3,0:55.0,,K. Lowry misses free throw 1 of 2,72,79
342,3,0:55.0,,Offensive rebound by Team,72,79
343,3,0:55.0,,K. Lowry makes free throw 2 of 2,72,80
344,3,0:41.0,M. Morris misses 2-pt jump shot from 16 ft,,72,80
345,3,0:38.0,,Defensive rebound by K. Lowry,72,80
346,3,0:36.0,,Shooting block foul by R. Jackson (drawn by K. Lowry),72,80
347,3,0:36.0,,K. Lowry misses free throw 1 of 2,72,80
348,3,0:36.0,,Offensive rebound by Team,72,80
349,3,0:36.0,,K. Lowry makes free throw 2 of 2,72,81
350,3,0:16.0,A. Baynes misses 2-pt jump shot from 16 ft,,72,81
351,3,0:15.0,,Defensive rebound by K. Lowry,72,81
352,3,0:01.0,,K. Lowry misses 2-pt jump shot from 12 ft,72,81
353,3,0:00.0,,Offensive rebound by B. Biyombo,72,81
354,4,11:49.0,S. Johnson misses 2-pt layup from 2 ft (block by B. Biyombo),,72,81
355,4,11:47.0,Offensive rebound by Team,,72,81
356,4,11:37.0,S. Johnson misses 2-pt jump shot from 9 ft,,72,81
357,4,11:37.0,,Defensive rebound by B. Biyombo,72,81
358,4,11:13.0,,B. Biyombo misses 2-pt layup from 1 ft (block by M. Morris),72,81
359,4,11:13.0,,Offensive rebound by B. Biyombo,72,81
360,4,11:13.0,,B. Biyombo misses 2-pt jump shot from 1 ft (block by A. Drummond),72,81
361,4,11:13.0,,Offensive rebound by P. Patterson,72,81
362,4,11:13.0,,Turnover by Team (shot clock),72,81
363,4,10:58.0,S. Johnson makes 2-pt jump shot from 15 ft,,74,81
364,4,10:43.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by C. Joseph),74,84
365,4,10:27.0,M. Morris misses 3-pt jump shot from 25 ft,,74,84
366,4,10:25.0,,Defensive rebound by B. Biyombo,74,84
367,4,10:16.0,,C. Joseph makes 2-pt layup from 1 ft,74,86
368,4,10:16.0,Detroit full timeout,,74,86
369,4,10:16.0,K. Caldwell-Pope enters the game for S. Johnson,,74,86
370,4,9:52.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,74,86
371,4,9:52.0,,Defensive rebound by B. Biyombo,74,86
372,4,9:31.0,,C. Joseph makes 2-pt jump shot from 7 ft,74,88
373,4,9:19.0,R. Jackson misses 2-pt jump shot from 17 ft,,74,88
374,4,9:18.0,,Defensive rebound by C. Joseph,74,88
375,4,9:05.0,,P. Patterson makes 2-pt jump shot from 11 ft (assist by C. Joseph),74,90
376,4,8:45.0,Personal foul by K. Lowry (drawn by R. Jackson),,74,90
377,4,8:45.0,S. Johnson enters the game for A. Tolliver,,74,90
378,4,8:30.0,M. Morris misses 2-pt jump shot from 21 ft,,74,90
379,4,8:30.0,Offensive rebound by Team,,74,90
380,4,8:30.0,Turnover by Team (shot clock),,74,90
381,4,8:19.0,,C. Joseph makes 2-pt jump shot from 8 ft,74,92
382,4,8:19.0,Detroit full timeout,,74,92
383,4,7:56.0,R. Jackson misses 2-pt layup from 1 ft,,74,92
384,4,7:55.0,Offensive rebound by A. Drummond,,74,92
385,4,7:55.0,A. Drummond makes 2-pt layup from 3 ft,,76,92
386,4,7:55.0,Shooting foul by B. Biyombo (drawn by A. Drummond),,76,92
