,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
31,1,8:05.0,,Defensive rebound by Team,8,6
32,1,7:45.0,,Q. Acy makes 2-pt jump shot from 19 ft (assist by R. Rondo),8,8
33,1,7:33.0,K. Thompson misses 2-pt layup from 3 ft,,8,8
34,1,7:32.0,,Defensive rebound by Team,8,8
35,1,7:24.0,,Personal foul by S. Curry (drawn by R. Rondo),8,8
36,1,7:22.0,,Q. Acy makes 2-pt dunk at rim (assist by B. McLemore),8,10
37,1,7:22.0,,Shooting foul by D. Green (drawn by Q. Acy),8,10
38,1,7:22.0,,Q. Acy makes free throw 1 of 1,8,11
39,1,7:15.0,Personal foul by Q. Acy (drawn by S. Curry),,8,11
40,1,7:05.0,B. Rush makes 3-pt jump shot from 24 ft (assist by K. Thompson),,11,11
41,1,6:55.0,,D. Cousins makes 2-pt jump shot from 5 ft,11,13
42,1,6:36.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,14,13
43,1,6:22.0,,R. Gay makes 2-pt hook shot from 5 ft,14,15
44,1,6:10.0,Shooting foul by R. Rondo (drawn by D. Green),,14,15
45,1,6:10.0,D. Green makes free throw 1 of 2,,15,15
46,1,6:10.0,D. Green makes free throw 2 of 2,,16,15
47,1,5:58.0,,Offensive foul by B. McLemore (drawn by D. Green),16,15
48,1,5:58.0,,Turnover by B. McLemore (offensive foul),16,15
49,1,5:58.0,,Sacramento full timeout,16,15
50,1,5:48.0,Turnover by D. Green (bad pass; steal by D. Cousins),,16,15
51,1,5:43.0,Offensive charge foul by R. Rondo (drawn by S. Curry),,16,15
52,1,5:43.0,,Turnover by R. Rondo (offensive foul),16,15
53,1,5:43.0,A. Iguodala enters the game for B. Rush,,16,15
54,1,5:43.0,,D. Collison enters the game for R. Rondo,16,15
55,1,5:27.0,K. Thompson misses 3-pt jump shot from 25 ft,,16,15
56,1,5:26.0,,Defensive rebound by D. Cousins,16,15
57,1,5:17.0,,D. Cousins makes 2-pt jump shot from 5 ft,16,17
58,1,5:02.0,Personal foul by D. Cousins (drawn by A. Bogut),,16,17
59,1,4:56.0,Turnover by S. Curry (bad pass; steal by D. Cousins),,16,17
60,1,4:51.0,,B. McLemore makes 2-pt layup from 2 ft (assist by R. Gay),16,19
61,1,4:36.0,Turnover by K. Thompson (lost ball; steal by R. Gay),,16,19
62,1,4:31.0,,R. Gay makes 2-pt layup from 2 ft (assist by B. McLemore),16,21
63,1,4:19.0,K. Thompson misses 3-pt jump shot from 25 ft,,16,21
64,1,4:19.0,,Defensive rebound by Team,16,21
65,1,4:19.0,F. Ezeli enters the game for A. Bogut,,16,21
66,1,4:19.0,,M. Belinelli enters the game for Q. Acy,16,21
67,1,4:19.0,,K. Koufos enters the game for B. McLemore,16,21
68,1,4:09.0,,D. Collison misses 3-pt jump shot from 25 ft,16,21
69,1,4:09.0,Defensive rebound by Team,,16,21
70,1,3:57.0,D. Green misses 2-pt layup from 2 ft,,16,21
71,1,3:56.0,,Defensive rebound by D. Cousins,16,21
72,1,3:52.0,,D. Collison misses 2-pt layup from 4 ft (block by S. Curry),16,21
73,1,3:52.0,Defensive rebound by Team,,16,21
74,1,3:42.0,S. Curry misses 3-pt jump shot from 25 ft,,16,21
75,1,3:41.0,,Defensive rebound by D. Collison,16,21
76,1,3:34.0,,D. Collison misses 2-pt jump shot from 3 ft,16,21
77,1,3:33.0,,Offensive rebound by K. Koufos,16,21
78,1,3:31.0,,K. Koufos makes 2-pt hook shot from 3 ft,16,23
79,1,3:16.0,D. Green makes 3-pt jump shot from 24 ft (assist by S. Curry),,19,23
80,1,2:57.0,,D. Cousins misses 3-pt jump shot from 24 ft,19,23
81,1,2:57.0,,Offensive rebound by D. Cousins,19,23
82,1,2:51.0,,D. Cousins misses 2-pt jump shot from 3 ft,19,23
83,1,2:50.0,,Offensive rebound by Team,19,23
84,1,2:50.0,Golden State full timeout,,19,23
85,1,2:50.0,S. Livingston enters the game for S. Curry,,19,23
86,1,2:40.0,,D. Cousins makes 2-pt hook shot from 6 ft,19,25
87,1,2:20.0,D. Green makes 3-pt jump shot from 25 ft (assist by F. Ezeli),,22,25
88,1,2:03.0,,M. Belinelli misses 3-pt jump shot from 25 ft,22,25
89,1,2:02.0,Defensive rebound by D. Green,,22,25
90,1,1:55.0,F. Ezeli makes 2-pt dunk at rim (assist by A. Iguodala),,24,25
91,1,1:40.0,,D. Cousins misses 2-pt jump shot from 5 ft,24,25
92,1,1:39.0,Defensive rebound by F. Ezeli,,24,25
93,1,1:34.0,D. Green misses 2-pt layup from 2 ft (block by K. Koufos),,24,25
94,1,1:32.0,Offensive rebound by F. Ezeli,,24,25
95,1,1:31.0,F. Ezeli misses 2-pt layup from 2 ft (block by R. Gay),,24,25
96,1,1:29.0,,Defensive rebound by M. Belinelli,24,25
97,1,1:22.0,,D. Cousins misses 2-pt jump shot from 4 ft,24,25
98,1,1:22.0,Defensive rebound by K. Thompson,,24,25
99,1,1:04.0,F. Ezeli makes 2-pt layup from 2 ft (assist by S. Livingston),,26,25
100,1,0:46.0,,M. Belinelli misses 2-pt jump shot from 14 ft,26,25
101,1,0:46.0,Defensive rebound by F. Ezeli,,26,25
102,1,0:42.0,Turnover by S. Livingston (step out of bounds),,26,25
103,1,0:42.0,,B. McLemore enters the game for R. Gay,26,25
104,1,0:42.0,,W. Cauley-Stein enters the game for D. Cousins,26,25
105,1,0:34.0,,D. Collison misses 2-pt jump shot from 16 ft,26,25
106,1,0:33.0,Defensive rebound by S. Livingston,,26,25
107,1,0:25.0,Personal foul by W. Cauley-Stein (drawn by D. Green),,26,25
108,1,0:15.0,K. Thompson misses 3-pt jump shot from 25 ft,,26,25
109,1,0:14.0,,Defensive rebound by M. Belinelli,26,25
110,1,0:01.0,,W. Cauley-Stein makes 2-pt jump shot from 7 ft (assist by K. Koufos),26,27
111,2,11:41.0,Turnover by H. Barnes (bad pass),,26,27
112,2,11:35.0,,Personal foul by S. Livingston (drawn by M. Belinelli),26,27
113,2,11:28.0,,Turnover by K. Koufos (dbl dribble),26,27
114,2,11:13.0,A. Iguodala misses 3-pt jump shot from 24 ft,,26,27
115,2,11:12.0,Offensive rebound by H. Barnes,,26,27
116,2,10:56.0,I. Clark misses 2-pt jump shot from 8 ft,,26,27
117,2,10:55.0,,Defensive rebound by Team,26,27
118,2,10:45.0,,Turnover by B. McLemore (bad pass),26,27
119,2,10:21.0,Turnover by A. Iguodala (bad pass),,26,27
120,2,10:08.0,,W. Cauley-Stein misses 2-pt jump shot from 8 ft,26,27
121,2,10:08.0,,Offensive rebound by W. Cauley-Stein,26,27
122,2,10:02.0,,K. Koufos misses 2-pt jump shot from 5 ft (block by F. Ezeli),26,27
123,2,10:00.0,Defensive rebound by I. Clark,,26,27
124,2,9:57.0,Turnover by I. Clark (bad pass; steal by D. Collison),,26,27
125,2,9:55.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by D. Collison),26,29
126,2,9:50.0,Turnover by I. Clark (bad pass; steal by B. McLemore),,26,29
127,2,9:47.0,,Shooting foul by F. Ezeli (drawn by B. McLemore),26,29
128,2,9:47.0,,B. McLemore makes free throw 1 of 2,26,30
129,2,9:47.0,Golden State full timeout,,26,30
130,2,9:47.0,S. Curry enters the game for F. Ezeli,,26,30
131,2,9:47.0,K. Thompson enters the game for S. Livingston,,26,30
132,2,9:47.0,D. Green enters the game for I. Clark,,26,30
133,2,9:47.0,,B. McLemore makes free throw 2 of 2,26,31
134,2,9:35.0,D. Green makes 2-pt jump shot from 3 ft (assist by K. Thompson),,28,31
135,2,9:20.0,,M. Belinelli misses 2-pt jump shot from 20 ft,28,31
136,2,9:19.0,Defensive rebound by D. Green,,28,31
137,2,9:10.0,H. Barnes misses 2-pt jump shot from 20 ft,,28,31
138,2,9:09.0,,Defensive rebound by B. McLemore,28,31
139,2,8:56.0,,M. Belinelli misses 2-pt jump shot from 18 ft,28,31
140,2,8:55.0,Defensive rebound by K. Thompson,,28,31
141,2,8:41.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by H. Barnes),,31,31
142,2,8:41.0,Shooting foul by K. Koufos (drawn by A. Iguodala),,31,31
143,2,8:41.0,,R. Gay enters the game for K. Koufos,31,31
144,2,8:41.0,A. Iguodala misses free throw 1 of 1,,31,31
145,2,8:39.0,,Defensive rebound by R. Gay,31,31
146,2,8:35.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Collison),31,33
147,2,8:21.0,D. Green misses 3-pt jump shot from 24 ft,,31,33
148,2,8:20.0,,Defensive rebound by B. McLemore,31,33
149,2,8:13.0,,D. Collison makes 2-pt jump shot from 18 ft (assist by B. McLemore),31,35
150,2,7:55.0,Shooting foul by M. Belinelli (drawn by D. Green),,31,35
151,2,7:55.0,D. Green makes free throw 1 of 2,,32,35
152,2,7:55.0,D. Green makes free throw 2 of 2,,33,35
153,2,7:37.0,,Shooting foul by A. Iguodala (drawn by R. Gay),33,35
154,2,7:37.0,,R. Gay makes free throw 1 of 2,33,36
155,2,7:37.0,,R. Rondo enters the game for B. McLemore,33,36
156,2,7:37.0,,R. Gay misses free throw 2 of 2,33,36
157,2,7:36.0,Defensive rebound by D. Green,,33,36
158,2,7:18.0,K. Thompson misses 2-pt layup from 2 ft,,33,36
159,2,7:17.0,,Defensive rebound by R. Gay,33,36
160,2,7:09.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by R. Rondo),33,39
161,2,6:58.0,Personal foul by M. Belinelli (drawn by K. Thompson),,33,39
162,2,6:48.0,S. Curry makes 3-pt jump shot from 24 ft,,36,39
163,2,6:40.0,,R. Rondo misses 2-pt layup from 3 ft (block by A. Iguodala),36,39
164,2,6:38.0,Defensive rebound by A. Iguodala,,36,39
165,2,6:30.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,39,39
166,2,6:28.0,,Sacramento full timeout,39,39
167,2,6:28.0,,D. Cousins enters the game for W. Cauley-Stein,39,39
168,2,6:28.0,A. Bogut enters the game for A. Iguodala,,39,39
169,2,6:13.0,,D. Cousins misses 2-pt jump shot from 8 ft,39,39
170,2,6:12.0,Defensive rebound by D. Green,,39,39
171,2,6:07.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),,41,39
172,2,5:47.0,,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),41,41
173,2,5:24.0,S. Curry makes 2-pt jump shot from 9 ft,,43,41
174,2,5:13.0,,Shooting foul by A. Bogut (drawn by D. Cousins),43,41
175,2,5:13.0,,D. Cousins makes free throw 1 of 2,43,42
176,2,5:13.0,,Q. Acy enters the game for D. Collison,43,42
177,2,5:13.0,,D. Cousins makes free throw 2 of 2,43,43
178,2,4:59.0,S. Curry misses 2-pt jump shot from 9 ft,,43,43
179,2,4:59.0,,Defensive rebound by R. Gay,43,43
180,2,4:42.0,,M. Belinelli misses 3-pt jump shot from 24 ft,43,43
181,2,4:41.0,Defensive rebound by H. Barnes,,43,43
182,2,4:38.0,H. Barnes misses 2-pt layup from 2 ft,,43,43
183,2,4:36.0,,Defensive rebound by R. Rondo,43,43
184,2,4:31.0,,M. Belinelli misses 3-pt jump shot from 24 ft,43,43
185,2,4:31.0,Defensive rebound by Team,,43,43
186,2,4:31.0,,Loose ball foul by D. Cousins (drawn by K. Thompson),43,43
187,2,4:31.0,B. Rush enters the game for K. Thompson,,43,43
188,2,4:31.0,,B. McLemore enters the game for M. Belinelli,43,43
189,2,4:21.0,S. Curry misses 3-pt jump shot from 25 ft,,43,43
190,2,4:20.0,,Defensive rebound by R. Gay,43,43
191,2,4:16.0,Violation by S. Curry (kicked ball),,43,43
192,2,4:04.0,,Q. Acy misses 2-pt jump shot from 3 ft,43,43
193,2,4:03.0,Defensive rebound by S. Curry,,43,43
194,2,3:57.0,Shooting foul by Q. Acy (drawn by S. Curry),,43,43
195,2,3:57.0,S. Curry makes free throw 1 of 2,,44,43
196,2,3:57.0,A. Iguodala enters the game for H. Barnes,,44,43
197,2,3:57.0,S. Curry misses free throw 2 of 2,,44,43
198,2,3:56.0,,Defensive rebound by D. Cousins,44,43
199,2,3:44.0,,Shooting foul by A. Iguodala (drawn by D. Cousins),44,43
200,2,3:44.0,,D. Cousins makes free throw 1 of 2,44,44
201,2,3:44.0,,D. Cousins misses free throw 2 of 2,44,44
202,2,3:44.0,,Offensive rebound by Team,44,44
203,2,3:44.0,Technical foul by D. Green,,44,44
204,2,3:44.0,,B. McLemore misses technical free throw,44,44
205,2,3:44.0,,Offensive rebound by Team,44,44
206,2,3:34.0,,D. Cousins misses 2-pt layup from 2 ft,44,44
207,2,3:33.0,Defensive rebound by D. Green,,44,44
208,2,3:23.0,S. Curry makes 2-pt layup from 3 ft (assist by D. Green),,46,44
209,2,3:04.0,,Q. Acy makes 2-pt layup from 2 ft (assist by B. McLemore),46,46
210,2,2:48.0,Shooting foul by B. McLemore (drawn by S. Curry),,46,46
211,2,2:48.0,Official timeout,,46,46
212,2,2:48.0,H. Barnes enters the game for D. Green,,46,46
213,2,2:48.0,,Violation by Team (delay of game),46,46
214,2,2:48.0,S. Curry makes free throw 1 of 2,,47,46
215,2,2:48.0,S. Curry makes free throw 2 of 2,,48,46
216,2,2:34.0,,Shooting foul by A. Bogut (drawn by D. Cousins),48,46
217,2,2:34.0,,D. Cousins makes free throw 1 of 2,48,47
218,2,2:34.0,,D. Cousins makes free throw 2 of 2,48,48
219,2,2:20.0,S. Curry makes 3-pt jump shot from 28 ft,,51,48
220,2,2:04.0,,D. Cousins makes 2-pt jump shot from 6 ft,51,50
221,2,1:49.0,H. Barnes misses 2-pt jump shot from 7 ft,,51,50
222,2,1:49.0,,Defensive rebound by D. Cousins,51,50
223,2,1:42.0,,D. Cousins makes 2-pt jump shot from 16 ft,51,52
224,2,1:33.0,S. Curry makes 3-pt jump shot from 27 ft,,54,52
225,2,1:13.0,,D. Cousins makes 2-pt jump shot from 21 ft,54,54
226,2,1:04.0,H. Barnes makes 2-pt layup from 4 ft (assist by S. Curry),,56,54
227,2,1:04.0,Shooting foul by D. Cousins (drawn by H. Barnes),,56,54
228,2,1:04.0,,D. Collison enters the game for Q. Acy,56,54
229,2,1:04.0,,K. Koufos enters the game for D. Cousins,56,54
230,2,1:04.0,H. Barnes makes free throw 1 of 1,,57,54
231,2,0:49.0,,R. Gay makes 2-pt jump shot from 8 ft,57,56
232,2,0:33.0,S. Curry misses 3-pt jump shot from 27 ft,,57,56
233,2,0:32.0,,Defensive rebound by R. Gay,57,56
234,2,0:29.0,,Shooting foul by A. Iguodala (drawn by D. Collison),57,56
235,2,0:29.0,,D. Collison makes free throw 1 of 2,57,57
236,2,0:29.0,,S. Curry enters the game for R. Rondo,57,57
237,2,0:29.0,K. Thompson enters the game for A. Bogut,,57,57
238,2,0:29.0,D. Green enters the game for A. Iguodala,,57,57
239,2,0:29.0,,Q. Acy enters the game for K. Koufos,57,57
240,2,0:29.0,,D. Collison makes free throw 2 of 2,57,58
241,2,0:11.0,D. Green makes 3-pt jump shot from 28 ft (assist by S. Curry),,60,58
242,2,0:00.0,,R. Gay misses 3-pt jump shot from 25 ft,60,58
243,2,0:00.0,,Offensive rebound by Team,60,58
244,3,11:43.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by A. Bogut),,63,58
245,3,11:18.0,,R. Gay makes 2-pt jump shot from 7 ft,63,60
246,3,11:18.0,,Shooting foul by A. Bogut (drawn by R. Gay),63,60
247,3,11:18.0,,R. Gay misses free throw 1 of 1,63,60
248,3,11:17.0,Defensive rebound by A. Bogut,,63,60
249,3,10:55.0,B. Rush misses 3-pt jump shot from 22 ft,,63,60
250,3,10:54.0,,Defensive rebound by D. Cousins,63,60
251,3,10:35.0,,D. Cousins misses 2-pt jump shot from 19 ft,63,60
252,3,10:35.0,Defensive rebound by K. Thompson,,63,60
253,3,10:30.0,B. Rush makes 2-pt layup from 1 ft (assist by K. Thompson),,65,60
254,3,10:12.0,,R. Gay makes 2-pt jump shot from 18 ft (assist by R. Rondo),65,62
255,3,9:56.0,Personal foul by Q. Acy (drawn by D. Green),,65,62
256,3,9:50.0,Turnover by K. Thompson (back court),,65,62
257,3,9:44.0,,Offensive foul by D. Cousins (drawn by B. Rush),65,62
258,3,9:44.0,,Turnover by D. Cousins (offensive foul),65,62
259,3,9:44.0,,K. Koufos enters the game for D. Cousins,65,62
260,3,9:29.0,B. Rush makes 3-pt jump shot from 23 ft (assist by A. Bogut),,68,62
261,3,9:29.0,,Sacramento full timeout,68,62
262,3,9:17.0,,R. Rondo makes 2-pt jump shot from 8 ft,68,64
263,3,9:02.0,K. Thompson misses 2-pt jump shot from 7 ft,,68,64
264,3,9:02.0,Offensive rebound by A. Bogut,,68,64
265,3,9:02.0,A. Bogut makes 2-pt layup from 1 ft,,70,64
266,3,8:40.0,,R. Rondo misses 3-pt jump shot from 24 ft,70,64
267,3,8:39.0,Defensive rebound by B. Rush,,70,64
268,3,8:36.0,D. Green makes 2-pt layup from 1 ft (assist by B. Rush),,72,64
269,3,8:23.0,,Personal foul by S. Curry (drawn by B. McLemore),72,64
270,3,8:09.0,,R. Rondo misses 3-pt jump shot from 24 ft (block by D. Green),72,64
271,3,8:07.0,Defensive rebound by S. Curry,,72,64
272,3,8:07.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,74,64
273,3,8:06.0,,Sacramento full timeout,74,64
274,3,8:06.0,,M. Belinelli enters the game for B. McLemore,74,64
275,3,7:51.0,,R. Rondo misses 2-pt jump shot from 18 ft,74,64
276,3,7:50.0,Defensive rebound by A. Bogut,,74,64
277,3,7:39.0,Turnover by D. Green (bad pass; steal by K. Koufos),,74,64
278,3,7:33.0,,M. Belinelli misses 2-pt jump shot from 22 ft,74,64
279,3,7:32.0,Defensive rebound by A. Bogut,,74,64
280,3,7:25.0,B. Rush misses 3-pt jump shot from 24 ft,,74,64
281,3,7:25.0,,Defensive rebound by R. Gay,74,64
282,3,7:16.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by R. Rondo),74,67
283,3,7:01.0,S. Curry misses 2-pt jump shot from 6 ft,,74,67
284,3,7:00.0,,Defensive rebound by Q. Acy,74,67
285,3,6:48.0,,Personal foul by B. Rush (drawn by M. Belinelli),74,67
286,3,6:42.0,,Shooting foul by A. Bogut (drawn by Q. Acy),74,67
287,3,6:42.0,,Q. Acy makes free throw 1 of 2,74,68
288,3,6:42.0,,Q. Acy makes free throw 2 of 2,74,69
289,3,6:30.0,A. Bogut misses 2-pt jump shot from 6 ft (block by K. Koufos),,74,69
290,3,6:28.0,Offensive rebound by A. Bogut,,74,69
291,3,6:27.0,K. Thompson makes 2-pt layup from 1 ft (assist by A. Bogut),,76,69
292,3,6:02.0,,K. Koufos misses 2-pt jump shot from 9 ft,76,69
293,3,6:01.0,Defensive rebound by A. Bogut,,76,69
294,3,5:55.0,H. Barnes enters the game for A. Bogut,,76,69
295,3,5:55.0,,D. Collison enters the game for K. Koufos,76,69
296,3,5:53.0,K. Thompson makes 2-pt layup from 3 ft (assist by S. Curry),,78,69
297,3,5:38.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Rondo),78,71
298,3,5:25.0,K. Thompson misses 2-pt hook shot from 5 ft,,78,71
299,3,5:24.0,,Defensive rebound by Q. Acy,78,71
300,3,5:17.0,,Shooting foul by D. Green (drawn by R. Gay),78,71
301,3,5:17.0,,R. Gay makes free throw 1 of 2,78,72
302,3,5:17.0,Golden State full timeout,,78,72
303,3,5:17.0,A. Iguodala enters the game for B. Rush,,78,72
304,3,5:17.0,,R. Gay makes free throw 2 of 2,78,73
305,3,5:06.0,Turnover by A. Iguodala (bad pass),,78,73
306,3,4:47.0,,R. Gay misses 2-pt jump shot from 11 ft,78,73
307,3,4:47.0,Defensive rebound by S. Curry,,78,73
308,3,4:42.0,,Offensive charge foul by S. Curry (drawn by Q. Acy),78,73
309,3,4:42.0,Turnover by S. Curry (offensive foul),,78,73
310,3,4:26.0,,M. Belinelli misses 2-pt jump shot from 19 ft,78,73
311,3,4:25.0,Defensive rebound by D. Green,,78,73
312,3,4:11.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Thompson),,81,73
313,3,3:53.0,,Turnover by R. Rondo (bad pass; steal by D. Green),81,73
314,3,3:40.0,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),,83,73
315,3,3:18.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by R. Rondo),83,76
316,3,3:05.0,S. Curry misses 3-pt jump shot from 24 ft,,83,76
317,3,3:05.0,Offensive rebound by Team,,83,76
318,3,3:05.0,,Loose ball foul by R. Rondo (drawn by D. Green),83,76
319,3,3:05.0,F. Ezeli enters the game for D. Green,,83,76
320,3,3:05.0,,W. Cauley-Stein enters the game for Q. Acy,83,76
321,3,3:05.0,,B. McLemore enters the game for R. Rondo,83,76
322,3,2:55.0,K. Thompson makes 2-pt jump shot from 11 ft,,85,76
323,3,2:49.0,,D. Collison makes 2-pt layup from 1 ft,85,78
324,3,2:40.0,Personal foul by D. Collison (drawn by F. Ezeli),,85,78
325,3,2:32.0,A. Iguodala makes 2-pt layup from 1 ft (assist by S. Curry),,87,78
326,3,2:09.0,,W. Cauley-Stein misses 2-pt jump shot from 7 ft (block by K. Thompson),87,78
327,3,2:08.0,Defensive rebound by F. Ezeli,,87,78
328,3,2:05.0,Personal foul by B. McLemore (drawn by K. Thompson),,87,78
329,3,2:05.0,S. Livingston enters the game for K. Thompson,,87,78
330,3,2:05.0,,S. Curry enters the game for R. Gay,87,78
331,3,1:54.0,S. Curry makes 3-pt jump shot from 25 ft,,90,78
332,3,1:32.0,,D. Collison makes 2-pt jump shot from 6 ft (assist by S. Curry),90,80
333,3,1:13.0,S. Livingston makes 2-pt jump shot from 11 ft (assist by A. Iguodala),,92,80
334,3,1:01.0,,Personal foul by F. Ezeli (drawn by W. Cauley-Stein),92,80
335,3,1:01.0,,W. Cauley-Stein misses free throw 1 of 2,92,80
336,3,1:01.0,,Offensive rebound by Team,92,80
337,3,1:01.0,,W. Cauley-Stein misses free throw 2 of 2,92,80
338,3,1:00.0,,Offensive rebound by Team,92,80
339,3,0:50.0,,D. Collison misses 2-pt jump shot from 10 ft (block by S. Livingston),92,80
340,3,0:49.0,Defensive rebound by Team,,92,80
341,3,0:30.0,F. Ezeli makes 2-pt hook shot from 9 ft (assist by S. Curry),,94,80
342,3,0:14.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Collison),94,82
343,3,0:04.0,Shooting foul by W. Cauley-Stein (drawn by S. Curry),,94,82
344,3,0:04.0,S. Curry makes free throw 1 of 2,,95,82
345,3,0:04.0,D. Green enters the game for F. Ezeli,,95,82
346,3,0:04.0,S. Curry makes free throw 2 of 2,,96,82
347,3,0:00.0,,Flagrant foul type 1 by D. Green (drawn by W. Cauley-Stein),96,82
348,3,0:00.0,,W. Cauley-Stein makes flagrant free throw 1 of 2,96,83
349,3,0:00.0,,W. Cauley-Stein makes flagrant free throw 2 of 2,96,84
350,3,0:00.0,F. Ezeli enters the game for S. Curry,,96,84
351,4,11:46.0,,D. Cousins makes 2-pt layup from 3 ft,96,86
352,4,11:28.0,A. Iguodala misses 2-pt jump shot from 12 ft,,96,86
353,4,11:27.0,,Defensive rebound by M. Belinelli,96,86
354,4,11:16.0,,Shooting foul by S. Livingston (drawn by D. Collison),96,86
355,4,11:16.0,,D. Collison makes free throw 1 of 2,96,87
356,4,11:16.0,,D. Collison makes free throw 2 of 2,96,88
357,4,11:02.0,S. Livingston makes 2-pt jump shot from 9 ft,,98,88
358,4,10:46.0,,Personal foul by F. Ezeli (drawn by D. Cousins),98,88
359,4,10:40.0,,D. Cousins misses 2-pt jump shot from 6 ft,98,88
360,4,10:39.0,Defensive rebound by H. Barnes,,98,88
361,4,10:27.0,A. Iguodala misses 3-pt jump shot from 24 ft,,98,88
362,4,10:26.0,,Defensive rebound by D. Cousins,98,88
363,4,10:20.0,,Turnover by D. Cousins (bad pass; steal by F. Ezeli),98,88
364,4,9:59.0,H. Barnes makes 2-pt jump shot from 6 ft,,100,88
365,4,9:40.0,,M. Belinelli makes 2-pt jump shot from 22 ft (assist by D. Collison),100,90
366,4,9:13.0,A. Iguodala makes 2-pt jump shot from 13 ft,,102,90
367,4,9:00.0,,Personal foul by H. Barnes (drawn by D. Cousins),102,90
368,4,9:00.0,,R. Gay enters the game for B. McLemore,102,90
369,4,8:55.0,,D. Cousins misses 2-pt layup from 2 ft,102,90
370,4,8:54.0,Defensive rebound by S. Livingston,,102,90
371,4,8:49.0,,Offensive charge foul by H. Barnes (drawn by D. Collison),102,90
372,4,8:49.0,Turnover by H. Barnes (offensive foul),,102,90
373,4,8:49.0,Official timeout,,102,90
374,4,8:33.0,,Shooting foul by F. Ezeli (drawn by D. Cousins),102,90
375,4,8:33.0,,D. Cousins makes free throw 1 of 2,102,91
376,4,8:33.0,,D. Cousins misses free throw 2 of 2,102,91
377,4,8:33.0,Defensive rebound by F. Ezeli,,102,91
378,4,8:18.0,A. Iguodala makes 2-pt dunk at rim,,104,91
379,4,7:57.0,,D. Cousins makes 3-pt jump shot from 24 ft (assist by M. Belinelli),104,94
380,4,7:33.0,A. Iguodala misses 3-pt jump shot from 24 ft,,104,94
381,4,7:33.0,,Defensive rebound by D. Collison,104,94
