,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DETROIT_ACTION,PHOENIX_SCORE,DETROIT_SCORE
61,1,5:43.0,,E. İlyasova makes 3-pt jump shot from 27 ft (assist by R. Jackson),8,16
62,1,5:24.0,E. Bledsoe makes 2-pt layup at rim (assist by J. Leuer),,10,16
63,1,5:24.0,Shooting foul by M. Morris (drawn by E. Bledsoe),,10,16
64,1,5:24.0,,Detroit full timeout,10,16
65,1,5:24.0,E. Bledsoe makes free throw 1 of 1,,11,16
66,1,5:14.0,,Def 3 sec tech foul by J. Leuer,11,16
67,1,5:14.0,,R. Jackson makes technical free throw,11,17
68,1,5:05.0,,Shooting foul by J. Leuer (drawn by M. Morris),11,17
69,1,5:05.0,,M. Morris misses free throw 1 of 2,11,17
70,1,5:05.0,,Offensive rebound by Team,11,17
71,1,5:05.0,T. Warren enters the game for J. Leuer,,11,17
72,1,5:05.0,,M. Morris makes free throw 2 of 2,11,18
73,1,4:55.0,Turnover by P. Tucker (bad pass),,11,18
74,1,4:39.0,,Turnover by A. Drummond (traveling),11,18
75,1,4:39.0,D. Booker enters the game for B. Knight,,11,18
76,1,4:22.0,M. Teletović misses 3-pt jump shot from 26 ft,,11,18
77,1,4:21.0,,Defensive rebound by M. Morris,11,18
78,1,4:11.0,,R. Jackson misses 2-pt layup at rim,11,18
79,1,4:11.0,Defensive rebound by P. Tucker,,11,18
80,1,4:04.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,11,18
81,1,4:03.0,,Defensive rebound by A. Drummond,11,18
82,1,4:02.0,,Personal foul by E. Bledsoe (drawn by M. Morris),11,18
83,1,4:02.0,,M. Morris makes free throw 1 of 2,11,19
84,1,4:02.0,,S. Johnson enters the game for K. Caldwell-Pope,11,19
85,1,4:02.0,,M. Morris misses free throw 2 of 2,11,19
86,1,4:01.0,Defensive rebound by P. Tucker,,11,19
87,1,3:50.0,D. Booker makes 3-pt jump shot from 26 ft (assist by M. Teletović),,14,19
88,1,3:37.0,,E. İlyasova misses 3-pt jump shot from 27 ft,14,19
89,1,3:36.0,Defensive rebound by T. Warren,,14,19
90,1,3:28.0,T. Warren misses 2-pt jump shot from 14 ft,,14,19
91,1,3:27.0,,Defensive rebound by S. Johnson,14,19
92,1,3:26.0,,Turnover by M. Morris (lost ball; steal by T. Warren),14,19
93,1,3:17.0,E. Bledsoe misses 2-pt layup at rim,,14,19
94,1,3:16.0,,Defensive rebound by E. İlyasova,14,19
95,1,3:10.0,,R. Jackson makes 2-pt dunk at rim,14,21
96,1,2:52.0,D. Booker misses 2-pt jump shot from 18 ft,,14,21
97,1,2:52.0,,Defensive rebound by A. Drummond,14,21
98,1,2:43.0,,E. İlyasova misses 2-pt jump shot from 19 ft,14,21
99,1,2:43.0,,Offensive rebound by M. Morris,14,21
100,1,2:37.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by R. Jackson),14,24
101,1,2:37.0,Phoenix full timeout,,14,24
102,1,2:37.0,,S. Blake enters the game for R. Jackson,14,24
103,1,2:27.0,,Violation by A. Drummond (def goaltending),14,24
104,1,2:27.0,T. Warren makes 2-pt jump shot from 12 ft,,16,24
105,1,2:10.0,,S. Blake makes 2-pt jump shot from 19 ft,16,26
106,1,2:02.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,19,26
107,1,1:35.0,,E. İlyasova makes 3-pt jump shot from 24 ft,19,29
108,1,1:27.0,,Violation by A. Drummond (def goaltending),19,29
109,1,1:27.0,M. Teletović makes 2-pt jump shot from 3 ft (assist by E. Bledsoe),,21,29
110,1,1:18.0,,Turnover by E. İlyasova (lost ball; steal by E. Bledsoe),21,29
111,1,1:12.0,T. Warren makes 2-pt layup at rim (assist by E. Bledsoe),,23,29
112,1,0:49.0,,Turnover by S. Blake (bad pass; steal by E. Bledsoe),23,29
113,1,0:44.0,Turnover by E. Bledsoe (lost ball; steal by A. Drummond),,23,29
114,1,0:36.0,,Shooting foul by D. Booker (drawn by E. İlyasova),23,29
115,1,0:36.0,,E. İlyasova makes free throw 1 of 2,23,30
116,1,0:36.0,R. Price enters the game for E. Bledsoe,,23,30
117,1,0:36.0,,E. İlyasova makes free throw 2 of 2,23,31
118,1,0:11.0,D. Booker makes 3-pt jump shot from 26 ft (assist by P. Tucker),,26,31
119,1,0:01.0,,S. Johnson misses 2-pt jump shot from 12 ft,26,31
120,1,0:00.0,,Offensive rebound by Team,26,31
121,2,11:48.0,Shooting foul by A. Baynes (drawn by D. Booker),,26,31
122,2,11:48.0,D. Booker makes free throw 1 of 2,,27,31
123,2,11:48.0,D. Booker makes free throw 2 of 2,,28,31
124,2,11:23.0,,S. Johnson misses 3-pt jump shot from 29 ft,28,31
125,2,11:23.0,,Offensive rebound by Team,28,31
126,2,11:23.0,,Turnover by Team (shot clock),28,31
127,2,11:05.0,R. Price misses 2-pt jump shot from 12 ft,,28,31
128,2,11:02.0,Offensive rebound by A. Len,,28,31
129,2,10:58.0,A. Len misses 2-pt jump shot from 4 ft,,28,31
130,2,10:57.0,,Defensive rebound by A. Baynes,28,31
131,2,10:43.0,,S. Blake misses 2-pt layup at rim,28,31
132,2,10:41.0,Defensive rebound by A. Len,,28,31
133,2,10:31.0,D. Booker makes 2-pt layup at rim,,30,31
134,2,10:14.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,30,31
135,2,10:14.0,Defensive rebound by M. Teletović,,30,31
136,2,9:57.0,A. Len misses 2-pt jump shot from 16 ft,,30,31
137,2,9:57.0,,Defensive rebound by S. Blake,30,31
138,2,9:52.0,,S. Blake misses 3-pt jump shot from 26 ft,30,31
139,2,9:51.0,,Offensive rebound by A. Baynes,30,31
140,2,9:51.0,,A. Baynes misses 2-pt layup from 1 ft,30,31
141,2,9:49.0,,Offensive rebound by A. Baynes,30,31
142,2,9:46.0,,A. Baynes misses 2-pt jump shot from 3 ft,30,31
143,2,9:46.0,,Offensive rebound by Team,30,31
144,2,9:27.0,,S. Johnson misses 2-pt jump shot from 4 ft (block by A. Len),30,31
145,2,9:24.0,Defensive rebound by A. Len,,30,31
146,2,9:22.0,Turnover by A. Len (lost ball; steal by A. Tolliver),,30,31
147,2,9:16.0,,S. Johnson misses 3-pt jump shot from 26 ft,30,31
148,2,9:16.0,Defensive rebound by M. Teletović,,30,31
149,2,9:00.0,T. Warren makes 2-pt jump shot from 7 ft,,32,31
150,2,8:50.0,,Turnover by A. Baynes (traveling),32,31
151,2,8:50.0,Official timeout,,32,31
152,2,8:24.0,T. Warren misses 3-pt jump shot from 26 ft,,32,31
153,2,8:23.0,Offensive rebound by A. Len,,32,31
154,2,8:22.0,A. Len misses 2-pt jump shot from 6 ft,,32,31
155,2,8:20.0,,Defensive rebound by A. Tolliver,32,31
156,2,8:04.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,32,31
157,2,8:03.0,Defensive rebound by T. Warren,,32,31
158,2,7:53.0,M. Teletović misses 2-pt jump shot from 4 ft,,32,31
159,2,7:53.0,,Defensive rebound by Team,32,31
160,2,7:53.0,,Personal foul by R. Price (drawn by A. Baynes),32,31
161,2,7:53.0,J. Leuer enters the game for M. Teletović,,32,31
162,2,7:46.0,,Personal foul by D. Booker (drawn by K. Caldwell-Pope),32,31
163,2,7:32.0,,A. Tolliver makes 2-pt jump shot from 18 ft (assist by S. Johnson),32,33
164,2,7:18.0,A. Len makes 2-pt hook shot from 8 ft (assist by R. Price),,34,33
165,2,6:56.0,,S. Johnson makes 2-pt hook shot from 3 ft,34,35
166,2,6:47.0,T. Warren misses 2-pt layup from 1 ft,,34,35
167,2,6:46.0,Offensive rebound by A. Len,,34,35
168,2,6:46.0,A. Len makes 2-pt layup from 1 ft,,36,35
169,2,6:29.0,,Turnover by S. Johnson (bad pass),36,35
170,2,6:21.0,D. Booker makes 2-pt layup at rim (assist by R. Price),,38,35
171,2,6:21.0,Shooting foul by A. Baynes (drawn by D. Booker),,38,35
172,2,6:21.0,,A. Drummond enters the game for A. Baynes,38,35
173,2,6:21.0,Phoenix full timeout,,38,35
174,2,6:21.0,,R. Jackson enters the game for S. Johnson,38,35
175,2,6:21.0,,M. Morris enters the game for S. Blake,38,35
176,2,6:21.0,D. Booker makes free throw 1 of 1,,39,35
177,2,6:09.0,,Personal foul by T. Warren (drawn by M. Morris),39,35
178,2,6:09.0,,E. İlyasova enters the game for A. Tolliver,39,35
179,2,5:59.0,,R. Jackson makes 2-pt jump shot from 19 ft,39,37
180,2,5:48.0,Shooting foul by K. Caldwell-Pope (drawn by D. Booker),,39,37
181,2,5:48.0,D. Booker makes free throw 1 of 2,,40,37
182,2,5:48.0,E. Bledsoe enters the game for R. Price,,40,37
183,2,5:48.0,P. Tucker enters the game for T. Warren,,40,37
184,2,5:48.0,D. Booker makes free throw 2 of 2,,41,37
185,2,5:38.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),41,39
186,2,5:23.0,B. Knight enters the game for D. Booker,,41,39
187,2,5:23.0,Offensive foul by A. Len (drawn by E. İlyasova),,41,39
188,2,5:23.0,Turnover by A. Len (offensive foul),,41,39
189,2,5:11.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by R. Jackson),41,42
190,2,4:51.0,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),,43,42
191,2,4:46.0,,Detroit full timeout,43,42
192,2,4:46.0,M. Teletović enters the game for A. Len,,43,42
193,2,4:38.0,,A. Drummond misses 2-pt layup from 1 ft,43,42
194,2,4:37.0,,Offensive rebound by A. Drummond,43,42
195,2,4:34.0,,A. Drummond makes 2-pt layup at rim,43,44
196,2,4:18.0,Personal foul by R. Jackson (drawn by E. Bledsoe),,43,44
197,2,4:12.0,Turnover by E. Bledsoe (bad pass; steal by M. Morris),,43,44
198,2,4:07.0,,E. İlyasova makes 2-pt layup at rim (assist by M. Morris),43,46
199,2,3:45.0,Turnover by M. Teletović (lost ball; steal by E. İlyasova),,43,46
200,2,3:41.0,,Shooting foul by J. Leuer (drawn by M. Morris),43,46
201,2,3:41.0,,M. Morris makes free throw 1 of 2,43,47
202,2,3:41.0,C. Jefferson enters the game for J. Leuer,,43,47
203,2,3:41.0,,M. Morris makes free throw 2 of 2,43,48
204,2,3:26.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by B. Knight),,46,48
205,2,3:06.0,,R. Jackson misses 2-pt jump shot from 6 ft,46,48
206,2,3:05.0,Defensive rebound by E. Bledsoe,,46,48
207,2,2:58.0,M. Teletović makes 2-pt layup at rim (assist by E. Bledsoe),,48,48
208,2,2:48.0,,Shooting foul by P. Tucker (drawn by A. Drummond),48,48
209,2,2:48.0,,A. Drummond misses free throw 1 of 2,48,48
210,2,2:48.0,,Offensive rebound by Team,48,48
211,2,2:48.0,,A. Drummond misses free throw 2 of 2,48,48
212,2,2:47.0,Defensive rebound by C. Jefferson,,48,48
213,2,2:34.0,B. Knight misses 2-pt jump shot from 16 ft,,48,48
214,2,2:33.0,,Defensive rebound by A. Drummond,48,48
215,2,2:23.0,,E. İlyasova makes 2-pt layup at rim (assist by R. Jackson),48,50
216,2,2:01.0,C. Jefferson makes 2-pt layup from 1 ft (assist by P. Tucker),,50,50
217,2,1:57.0,,Personal take foul by C. Jefferson (drawn by A. Drummond),50,50
218,2,1:57.0,,A. Drummond makes free throw 1 of 2,50,51
219,2,1:57.0,,A. Drummond misses free throw 2 of 2,50,51
220,2,1:56.0,Defensive rebound by C. Jefferson,,50,51
221,2,1:42.0,B. Knight makes 3-pt jump shot from 26 ft,,53,51
222,2,1:38.0,,Personal take foul by C. Jefferson (drawn by A. Drummond),53,51
223,2,1:38.0,,A. Drummond misses free throw 1 of 2,53,51
224,2,1:38.0,,Offensive rebound by Team,53,51
225,2,1:38.0,,A. Drummond misses free throw 2 of 2,53,51
226,2,1:37.0,Defensive rebound by P. Tucker,,53,51
227,2,1:30.0,Personal foul by R. Jackson (drawn by E. Bledsoe),,53,51
228,2,1:30.0,E. Bledsoe makes free throw 1 of 2,,54,51
229,2,1:30.0,,A. Baynes enters the game for A. Drummond,54,51
230,2,1:30.0,E. Bledsoe makes free throw 2 of 2,,55,51
231,2,1:13.0,,Offensive foul by A. Baynes (drawn by E. Bledsoe),55,51
232,2,1:13.0,,Turnover by A. Baynes (offensive foul),55,51
233,2,1:01.0,E. Bledsoe makes 2-pt layup at rim,,57,51
234,2,0:46.0,,R. Jackson misses 2-pt jump shot from 7 ft,57,51
235,2,0:45.0,,Offensive rebound by M. Morris,57,51
236,2,0:44.0,,M. Morris misses 2-pt layup at rim,57,51
237,2,0:43.0,,Offensive rebound by A. Baynes,57,51
238,2,0:43.0,,A. Baynes misses 2-pt layup from 1 ft,57,51
239,2,0:42.0,,Offensive rebound by A. Baynes,57,51
240,2,0:42.0,,A. Baynes misses 2-pt layup from 1 ft,57,51
241,2,0:42.0,,Offensive rebound by Team,57,51
242,2,0:28.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by R. Jackson),57,54
243,2,0:03.0,C. Jefferson misses 2-pt jump shot from 5 ft,,57,54
244,2,0:03.0,,Defensive rebound by M. Morris,57,54
245,2,0:01.0,,R. Jackson makes 3-pt jump shot from 33 ft (assist by M. Morris),57,57
246,3,11:40.0,A. Len misses 2-pt jump shot from 3 ft (block by A. Drummond),,57,57
247,3,11:38.0,,Defensive rebound by M. Morris,57,57
248,3,11:30.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),57,60
249,3,11:12.0,B. Knight makes 2-pt jump shot from 19 ft,,59,60
250,3,10:49.0,,A. Drummond misses 2-pt hook shot from 6 ft,59,60
251,3,10:48.0,Defensive rebound by J. Leuer,,59,60
252,3,10:42.0,Offensive foul by E. Bledsoe (drawn by E. İlyasova),,59,60
253,3,10:42.0,Turnover by E. Bledsoe (offensive foul),,59,60
254,3,10:22.0,,M. Morris misses 2-pt jump shot from 17 ft,59,60
255,3,10:22.0,,Offensive rebound by Team,59,60
256,3,10:22.0,,Offensive foul by E. İlyasova (drawn by E. Bledsoe),59,60
257,3,10:22.0,,Turnover by E. İlyasova (offensive foul),59,60
258,3,10:10.0,B. Knight misses 2-pt layup at rim,,59,60
259,3,10:09.0,,Defensive rebound by A. Drummond,59,60
260,3,10:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,59,60
261,3,10:01.0,,Offensive rebound by K. Caldwell-Pope,59,60
262,3,9:49.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,59,60
263,3,9:49.0,Defensive rebound by B. Knight,,59,60
264,3,9:39.0,J. Leuer makes 3-pt jump shot from 27 ft (assist by B. Knight),,62,60
265,3,9:09.0,,K. Caldwell-Pope misses 2-pt layup at rim,62,60
266,3,9:09.0,,Offensive rebound by K. Caldwell-Pope,62,60
267,3,9:01.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),62,62
268,3,9:01.0,,Shooting foul by A. Len (drawn by A. Drummond),62,62
269,3,9:01.0,M. Teletović enters the game for A. Len,,62,62
270,3,9:01.0,,A. Drummond misses free throw 1 of 1,62,62
271,3,9:00.0,Defensive rebound by J. Leuer,,62,62
272,3,8:41.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by J. Leuer),,65,62
273,3,8:29.0,,A. Drummond misses 2-pt layup from 1 ft,65,62
274,3,8:29.0,Defensive rebound by E. Bledsoe,,65,62
275,3,8:21.0,J. Leuer makes 3-pt jump shot from 25 ft (assist by B. Knight),,68,62
276,3,8:20.0,,Detroit full timeout,68,62
277,3,7:59.0,,R. Jackson misses 3-pt jump shot from 24 ft,68,62
278,3,7:59.0,Defensive rebound by Team,,68,62
279,3,7:35.0,Turnover by Team (shot clock),,68,62
280,3,7:15.0,,R. Jackson makes 2-pt jump shot from 6 ft,68,64
281,3,6:54.0,B. Knight misses 3-pt jump shot from 24 ft,,68,64
282,3,6:54.0,,Defensive rebound by R. Jackson,68,64
283,3,6:51.0,,R. Jackson makes 2-pt layup at rim,68,66
284,3,6:33.0,J. Leuer makes 2-pt layup at rim (assist by P. Tucker),,70,66
285,3,6:13.0,,A. Drummond misses 2-pt hook shot from 4 ft,70,66
286,3,6:13.0,,Offensive rebound by M. Morris,70,66
287,3,6:08.0,,M. Morris makes 2-pt layup at rim,70,68
288,3,5:59.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by P. Tucker),,73,68
289,3,5:37.0,,Turnover by E. İlyasova (3 sec),73,68
290,3,5:12.0,M. Teletović misses 2-pt jump shot from 7 ft,,73,68
291,3,5:10.0,,Defensive rebound by M. Morris,73,68
292,3,5:06.0,,Personal foul by M. Teletović (drawn by A. Drummond),73,68
293,3,4:45.0,,R. Jackson misses 3-pt jump shot from 26 ft,73,68
294,3,4:45.0,,Offensive rebound by A. Drummond,73,68
295,3,4:40.0,,M. Morris makes 2-pt layup at rim (assist by K. Caldwell-Pope),73,70
296,3,4:29.0,B. Knight makes 2-pt layup at rim,,75,70
297,3,4:29.0,Shooting foul by A. Drummond (drawn by B. Knight),,75,70
298,3,4:29.0,B. Knight makes free throw 1 of 1,,76,70
299,3,4:15.0,,R. Jackson makes 2-pt layup at rim,76,72
300,3,3:59.0,E. Bledsoe makes 2-pt layup at rim,,78,72
301,3,3:43.0,,A. Drummond misses 2-pt hook shot from 5 ft,78,72
302,3,3:43.0,Defensive rebound by Team,,78,72
303,3,3:43.0,,Loose ball foul by E. İlyasova (drawn by M. Teletović),78,72
304,3,3:43.0,D. Booker enters the game for B. Knight,,78,72
305,3,3:43.0,,A. Tolliver enters the game for E. İlyasova,78,72
306,3,3:30.0,P. Tucker makes 2-pt jump shot from 20 ft (assist by E. Bledsoe),,80,72
307,3,3:08.0,,M. Morris makes 2-pt jump shot from 19 ft,80,74
308,3,2:56.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,80,74
309,3,2:55.0,,Defensive rebound by A. Tolliver,80,74
310,3,2:49.0,Offensive charge foul by K. Caldwell-Pope (drawn by J. Leuer),,80,74
311,3,2:49.0,,Turnover by K. Caldwell-Pope (offensive foul),80,74
312,3,2:49.0,Phoenix full timeout,,80,74
313,3,2:49.0,,S. Blake enters the game for K. Caldwell-Pope,80,74
314,3,2:49.0,,S. Johnson enters the game for R. Jackson,80,74
315,3,2:35.0,E. Bledsoe makes 2-pt layup at rim,,82,74
316,3,2:15.0,,Turnover by M. Morris (bad pass),82,74
317,3,2:04.0,Shooting foul by A. Drummond (drawn by J. Leuer),,82,74
318,3,2:04.0,J. Leuer makes free throw 1 of 2,,83,74
319,3,2:04.0,T. Warren enters the game for P. Tucker,,83,74
320,3,2:04.0,J. Leuer makes free throw 2 of 2,,84,74
321,3,1:47.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by S. Blake),84,77
322,3,1:32.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by J. Leuer),,87,77
323,3,1:12.0,,S. Johnson misses 2-pt jump shot from 4 ft (block by J. Leuer),87,77
324,3,1:11.0,Defensive rebound by D. Booker,,87,77
325,3,0:50.0,E. Bledsoe misses 2-pt jump shot from 15 ft,,87,77
326,3,0:50.0,,Defensive rebound by M. Morris,87,77
327,3,0:34.0,,Shooting foul by D. Booker (drawn by S. Johnson),87,77
328,3,0:34.0,,S. Johnson makes free throw 1 of 2,87,78
329,3,0:34.0,,S. Johnson makes free throw 2 of 2,87,79
330,3,0:15.0,E. Bledsoe makes 2-pt jump shot from 7 ft,,89,79
331,3,0:10.0,,Personal take foul by J. Leuer (drawn by A. Drummond),89,79
332,3,0:10.0,,A. Drummond makes free throw 1 of 2,89,80
333,3,0:10.0,,A. Drummond misses free throw 2 of 2,89,80
334,3,0:10.0,Defensive rebound by J. Leuer,,89,80
335,3,0:02.0,Turnover by E. Bledsoe (bad pass; steal by A. Drummond),,89,80
336,3,0:00.0,,A. Drummond misses 3-pt jump shot from 58 ft,89,80
337,3,0:00.0,,Offensive rebound by Team,89,80
338,4,11:49.0,,Turnover by S. Blake (traveling),89,80
339,4,11:33.0,D. Booker makes 3-pt jump shot from 26 ft (assist by B. Knight),,92,80
340,4,11:09.0,,A. Baynes misses 2-pt hook shot from 5 ft,92,80
341,4,11:08.0,Defensive rebound by T. Warren,,92,80
342,4,11:01.0,T. Warren misses 2-pt jump shot from 7 ft,,92,80
343,4,11:00.0,Offensive rebound by J. Leuer,,92,80
344,4,10:57.0,J. Leuer makes 2-pt dunk at rim,,94,80
345,4,10:39.0,,K. Caldwell-Pope makes 2-pt jump shot from 4 ft,94,82
346,4,10:27.0,B. Knight misses 3-pt jump shot from 26 ft,,94,82
347,4,10:26.0,,Defensive rebound by A. Tolliver,94,82
348,4,10:20.0,,Turnover by K. Caldwell-Pope (traveling),94,82
349,4,10:20.0,,Violation by Team (delay of game),94,82
350,4,10:06.0,J. Leuer makes 2-pt dunk at rim,,96,82
351,4,10:01.0,,Detroit full timeout,96,82
352,4,10:01.0,,A. Drummond enters the game for S. Blake,96,82
353,4,10:01.0,,R. Jackson enters the game for A. Baynes,96,82
354,4,9:48.0,,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,96,82
355,4,9:48.0,Defensive rebound by Team,,96,82
356,4,9:26.0,J. Leuer misses 2-pt jump shot from 16 ft,,96,82
357,4,9:25.0,Offensive rebound by T. Warren,,96,82
358,4,9:22.0,T. Warren makes 2-pt layup at rim,,98,82
359,4,9:17.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),98,84
360,4,9:00.0,J. Leuer makes 2-pt layup at rim (assist by D. Booker),,100,84
361,4,8:43.0,,K. Caldwell-Pope makes 2-pt layup at rim,100,86
362,4,8:25.0,M. Teletović makes 2-pt layup at rim (assist by T. Warren),,102,86
363,4,8:12.0,,S. Johnson makes 3-pt jump shot from 22 ft (assist by R. Jackson),102,89
364,4,7:56.0,Personal foul by S. Johnson (drawn by T. Warren),,102,89
365,4,7:43.0,M. Teletović misses 2-pt jump shot from 8 ft,,102,89
366,4,7:41.0,,Defensive rebound by S. Johnson,102,89
367,4,7:41.0,,Personal foul by D. Booker (drawn by S. Johnson),102,89
368,4,7:35.0,,Turnover by R. Jackson (bad pass; steal by M. Teletović),102,89
369,4,7:19.0,T. Warren makes 2-pt layup at rim (assist by J. Leuer),,104,89
370,4,6:56.0,,R. Jackson makes 3-pt jump shot from 25 ft,104,92
371,4,6:37.0,B. Knight misses 2-pt layup at rim,,104,92
372,4,6:37.0,Offensive rebound by Team,,104,92
373,4,6:37.0,,Loose ball foul by A. Drummond (drawn by T. Warren),104,92
374,4,6:37.0,,M. Morris enters the game for A. Tolliver,104,92
375,4,6:37.0,P. Tucker enters the game for M. Teletović,,104,92
376,4,6:37.0,E. Bledsoe enters the game for T. Warren,,104,92
377,4,6:31.0,Turnover by E. Bledsoe (bad pass; steal by K. Caldwell-Pope),,104,92
378,4,6:29.0,,Shooting foul by E. Bledsoe (drawn by K. Caldwell-Pope),104,92
379,4,6:29.0,,K. Caldwell-Pope misses free throw 1 of 2,104,92
380,4,6:29.0,,Offensive rebound by Team,104,92
381,4,6:29.0,,K. Caldwell-Pope makes free throw 2 of 2,104,93
382,4,6:06.0,E. Bledsoe misses 2-pt jump shot from 10 ft,,104,93
383,4,6:05.0,Offensive rebound by E. Bledsoe,,104,93
384,4,6:01.0,Turnover by P. Tucker (traveling),,104,93
