,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
81,1,2:05.0,B. Jennings misses 2-pt jump shot from 5 ft,,29,23
82,1,2:03.0,Offensive rebound by N. Vučević,,29,23
83,1,2:03.0,N. Vučević misses 2-pt layup at rim,,29,23
84,1,2:01.0,,Defensive rebound by H. Thompson,29,23
85,1,1:56.0,,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),29,25
86,1,1:44.0,Personal foul by T. McConnell (drawn by B. Jennings),,29,25
87,1,1:44.0,J. Smith enters the game for N. Vučević,,29,25
88,1,1:44.0,B. Jennings makes free throw 1 of 2,,30,25
89,1,1:44.0,M. Hezonja enters the game for E. Fournier,,30,25
90,1,1:44.0,B. Jennings makes free throw 2 of 2,,31,25
91,1,1:35.0,,J. Grant makes 2-pt dunk at rim (assist by T. McConnell),31,27
92,1,1:22.0,J. Smith misses 2-pt jump shot from 10 ft,,31,27
93,1,1:20.0,,Defensive rebound by H. Thompson,31,27
94,1,1:15.0,,Turnover by T. McConnell (bad pass),31,27
95,1,1:04.0,B. Jennings misses 2-pt jump shot from 13 ft,,31,27
96,1,1:03.0,,Defensive rebound by R. Holmes,31,27
97,1,0:55.0,,T. McConnell misses 2-pt jump shot from 9 ft,31,27
98,1,0:54.0,Defensive rebound by E. İlyasova,,31,27
99,1,0:44.0,E. İlyasova misses 3-pt jump shot from 24 ft (block by J. Grant),,31,27
100,1,0:42.0,,Defensive rebound by I. Canaan,31,27
101,1,0:38.0,,I. Canaan makes 3-pt jump shot from 28 ft (assist by J. Grant),31,30
102,1,0:25.0,Personal foul by T. McConnell (drawn by B. Jennings),,31,30
103,1,0:25.0,B. Jennings makes free throw 1 of 2,,32,30
104,1,0:25.0,B. Jennings makes free throw 2 of 2,,33,30
105,1,0:04.0,,Shooting block foul by E. İlyasova (drawn by J. Grant),33,30
106,1,0:04.0,,J. Grant misses free throw 1 of 2,33,30
107,1,0:04.0,,Offensive rebound by Team,33,30
108,1,0:04.0,,R. Covington enters the game for T. McConnell,33,30
109,1,0:04.0,,J. Grant makes free throw 2 of 2,33,31
110,1,0:02.0,Turnover by J. Smith (bad pass; steal by I. Canaan),,33,31
111,1,0:00.0,,Turnover by J. Grant (bad pass; steal by V. Oladipo),33,31
112,2,11:40.0,,J. Grant makes 2-pt layup at rim (assist by H. Thompson),33,33
113,2,11:27.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by B. Jennings),,36,33
114,2,11:06.0,,H. Thompson makes 3-pt jump shot from 23 ft (assist by J. Grant),36,36
115,2,10:52.0,B. Jennings misses 2-pt jump shot from 17 ft,,36,36
116,2,10:51.0,Offensive rebound by E. İlyasova,,36,36
117,2,10:50.0,E. İlyasova misses 2-pt layup at rim,,36,36
118,2,10:50.0,Offensive rebound by E. İlyasova,,36,36
119,2,10:50.0,Shooting foul by T. McConnell (drawn by E. İlyasova),,36,36
120,2,10:50.0,E. İlyasova makes free throw 1 of 2,,37,36
121,2,10:50.0,,I. Smith enters the game for T. McConnell,37,36
122,2,10:50.0,,N. Noel enters the game for R. Holmes,37,36
123,2,10:50.0,E. İlyasova makes free throw 2 of 2,,38,36
124,2,10:37.0,,I. Canaan misses 3-pt jump shot from 26 ft,38,36
125,2,10:35.0,,Offensive rebound by N. Noel,38,36
126,2,10:33.0,,H. Thompson misses 3-pt jump shot from 26 ft,38,36
127,2,10:31.0,Defensive rebound by B. Jennings,,38,36
128,2,10:24.0,E. İlyasova makes 3-pt jump shot from 25 ft,,41,36
129,2,10:09.0,,Shooting foul by J. Smith (drawn by N. Noel),41,36
130,2,10:09.0,,N. Noel makes free throw 1 of 2,41,37
131,2,10:09.0,E. Fournier enters the game for V. Oladipo,,41,37
132,2,10:09.0,,N. Noel misses free throw 2 of 2,41,37
133,2,10:08.0,Defensive rebound by E. İlyasova,,41,37
134,2,9:58.0,Turnover by B. Jennings (lost ball; steal by N. Noel),,41,37
135,2,9:48.0,,Personal foul by J. Smith (drawn by I. Canaan),41,37
136,2,9:48.0,,N. Stauskas enters the game for H. Thompson,41,37
137,2,9:42.0,,Turnover by N. Stauskas (bad pass; steal by E. Fournier),41,37
138,2,9:31.0,J. Smith misses 2-pt jump shot from 10 ft,,41,37
139,2,9:30.0,,Defensive rebound by N. Stauskas,41,37
140,2,9:24.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by I. Smith),41,40
141,2,9:08.0,E. Fournier misses 3-pt jump shot from 25 ft,,41,40
142,2,9:07.0,,Defensive rebound by J. Grant,41,40
143,2,8:51.0,,Philadelphia full timeout,41,40
144,2,8:51.0,Official timeout,,41,40
145,2,8:50.0,,Personal foul by B. Jennings (drawn by I. Smith),41,40
146,2,8:41.0,,Personal foul by E. Fournier (drawn by N. Noel),41,40
147,2,8:41.0,N. Vučević enters the game for J. Smith,,41,40
148,2,8:35.0,,Personal foul by M. Hezonja (drawn by I. Smith),41,40
149,2,8:35.0,,I. Smith makes free throw 1 of 2,41,41
150,2,8:35.0,E. Payton enters the game for B. Jennings,,41,41
151,2,8:35.0,,R. Covington enters the game for I. Canaan,41,41
152,2,8:35.0,,I. Smith makes free throw 2 of 2,41,42
153,2,8:21.0,E. Fournier makes 2-pt jump shot from 5 ft,,43,42
154,2,8:09.0,,N. Noel makes 2-pt dunk at rim,43,44
155,2,8:00.0,N. Vučević misses 2-pt jump shot from 18 ft,,43,44
156,2,7:58.0,Offensive rebound by E. Payton,,43,44
157,2,7:50.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by E. Payton),,46,44
158,2,7:47.0,,Personal foul by E. Payton (drawn by I. Smith),46,44
159,2,7:47.0,,I. Smith misses free throw 1 of 2,46,44
160,2,7:47.0,,Offensive rebound by Team,46,44
161,2,7:47.0,,I. Smith makes free throw 2 of 2,46,45
162,2,7:32.0,,J. Okafor enters the game for J. Grant,46,45
163,2,7:32.0,Turnover by E. Fournier (lost ball; steal by R. Covington),,46,45
164,2,7:10.0,Offensive charge foul by N. Stauskas (drawn by E. İlyasova),,46,45
165,2,7:10.0,,Turnover by N. Stauskas (offensive foul),46,45
166,2,6:59.0,Turnover by N. Vučević (lost ball; steal by N. Noel),,46,45
167,2,6:46.0,,J. Okafor misses 2-pt jump shot from 9 ft,46,45
168,2,6:45.0,Defensive rebound by E. İlyasova,,46,45
169,2,6:41.0,Shooting foul by N. Stauskas (drawn by E. İlyasova),,46,45
170,2,6:41.0,E. İlyasova makes free throw 1 of 2,,47,45
171,2,6:41.0,E. İlyasova makes free throw 2 of 2,,48,45
172,2,6:27.0,,R. Covington misses 3-pt jump shot from 23 ft,48,45
173,2,6:26.0,Defensive rebound by E. İlyasova,,48,45
174,2,6:18.0,M. Hezonja makes 3-pt jump shot from 23 ft (assist by E. Payton),,51,45
175,2,6:08.0,,Philadelphia full timeout,51,45
176,2,5:56.0,,Shooting block foul by E. İlyasova (drawn by I. Smith),51,45
177,2,5:56.0,,I. Smith makes free throw 1 of 2,51,46
178,2,5:56.0,A. Gordon enters the game for E. İlyasova,,51,46
179,2,5:56.0,,I. Smith makes free throw 2 of 2,51,47
180,2,5:42.0,A. Gordon misses 2-pt jump shot from 16 ft,,51,47
181,2,5:41.0,,Defensive rebound by R. Covington,51,47
182,2,5:28.0,,J. Okafor makes 2-pt jump shot from 4 ft,51,49
183,2,5:08.0,E. Payton misses 2-pt jump shot from 8 ft,,51,49
184,2,5:06.0,Offensive rebound by A. Gordon,,51,49
185,2,5:06.0,A. Gordon makes 2-pt dunk at rim,,53,49
186,2,5:01.0,,Turnover by I. Smith (bad pass; steal by M. Hezonja),53,49
187,2,4:50.0,Personal foul by I. Smith (drawn by A. Gordon),,53,49
188,2,4:50.0,,T. McConnell enters the game for I. Smith,53,49
189,2,4:41.0,N. Vučević misses 2-pt hook shot from 9 ft,,53,49
190,2,4:40.0,,Defensive rebound by N. Noel,53,49
191,2,4:22.0,,Shooting foul by E. Payton (drawn by R. Covington),53,49
192,2,4:22.0,,R. Covington makes free throw 1 of 2,53,50
193,2,4:22.0,,R. Covington makes free throw 2 of 2,53,51
194,2,4:08.0,M. Hezonja makes 2-pt layup from 1 ft (assist by E. Payton),,55,51
195,2,3:58.0,,Turnover by J. Okafor (traveling),55,51
196,2,3:45.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),,57,51
197,2,3:16.0,,N. Stauskas misses 3-pt jump shot from 24 ft,57,51
198,2,3:15.0,,Offensive rebound by N. Stauskas,57,51
199,2,2:57.0,,Turnover by J. Okafor (lost ball; steal by E. Fournier),57,51
200,2,2:51.0,N. Vučević makes 2-pt layup at rim (assist by A. Gordon),,59,51
201,2,2:51.0,Shooting foul by N. Stauskas (drawn by N. Vučević),,59,51
202,2,2:51.0,Orlando full timeout,,59,51
203,2,2:51.0,V. Oladipo enters the game for M. Hezonja,,59,51
204,2,2:51.0,,H. Thompson enters the game for N. Stauskas,59,51
205,2,2:51.0,N. Vučević makes free throw 1 of 1,,60,51
206,2,2:38.0,,Shooting foul by N. Vučević (drawn by J. Okafor),60,51
207,2,2:38.0,,J. Okafor makes free throw 1 of 2,60,52
208,2,2:38.0,,J. Okafor misses free throw 2 of 2,60,52
209,2,2:35.0,Defensive rebound by N. Vučević,,60,52
210,2,2:23.0,Shooting foul by J. Okafor (drawn by E. Payton),,60,52
211,2,2:23.0,E. Payton misses free throw 1 of 2,,60,52
212,2,2:23.0,Offensive rebound by Team,,60,52
213,2,2:23.0,E. Payton makes free throw 2 of 2,,61,52
214,2,2:08.0,,T. McConnell makes 2-pt jump shot from 11 ft,61,54
215,2,1:58.0,Shooting foul by J. Okafor (drawn by A. Gordon),,61,54
216,2,1:58.0,A. Gordon makes free throw 1 of 2,,62,54
217,2,1:58.0,B. Jennings enters the game for E. Payton,,62,54
218,2,1:58.0,A. Gordon makes free throw 2 of 2,,63,54
219,2,1:44.0,,T. McConnell makes 2-pt jump shot from 11 ft (assist by N. Noel),63,56
220,2,1:28.0,V. Oladipo makes 2-pt jump shot from 7 ft,,65,56
221,2,1:13.0,,H. Thompson misses 2-pt jump shot from 16 ft,65,56
222,2,1:12.0,Defensive rebound by A. Gordon,,65,56
223,2,1:02.0,N. Vučević makes 2-pt hook shot from 3 ft (assist by B. Jennings),,67,56
224,2,0:50.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by T. McConnell),67,59
225,2,0:39.0,B. Jennings misses 2-pt jump shot from 17 ft,,67,59
226,2,0:38.0,,Defensive rebound by H. Thompson,67,59
227,2,0:30.0,,T. McConnell makes 2-pt jump shot from 11 ft,67,61
228,2,0:08.0,V. Oladipo misses 2-pt jump shot from 15 ft,,67,61
229,2,0:07.0,,Defensive rebound by N. Noel,67,61
230,2,0:05.0,,Personal foul by B. Jennings (drawn by N. Noel),67,61
231,2,0:05.0,,N. Noel makes free throw 1 of 2,67,62
232,2,0:05.0,,J. Grant enters the game for J. Okafor,67,62
233,2,0:05.0,,I. Canaan enters the game for T. McConnell,67,62
234,2,0:05.0,,N. Noel misses free throw 2 of 2,67,62
235,2,0:03.0,Defensive rebound by A. Gordon,,67,62
236,2,0:00.0,V. Oladipo misses 3-pt jump shot from 28 ft,,67,62
237,2,0:00.0,Offensive rebound by Team,,67,62
238,3,11:42.0,,J. Okafor makes 2-pt jump shot from 7 ft,67,64
239,3,11:26.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by A. Gordon),,69,64
240,3,11:06.0,,N. Noel makes 2-pt layup from 1 ft,69,66
241,3,10:57.0,Shooting foul by R. Covington (drawn by E. Fournier),,69,66
242,3,10:57.0,E. Fournier makes free throw 1 of 2,,70,66
243,3,10:57.0,E. Fournier makes free throw 2 of 2,,71,66
244,3,10:38.0,,J. Okafor makes 2-pt jump shot from 9 ft,71,68
245,3,10:24.0,E. Payton misses 2-pt jump shot from 12 ft,,71,68
246,3,10:22.0,,Defensive rebound by N. Noel,71,68
247,3,10:09.0,,Offensive foul by J. Okafor (drawn by N. Vučević),71,68
248,3,10:09.0,,Turnover by J. Okafor (offensive foul),71,68
249,3,9:55.0,V. Oladipo makes 2-pt layup from 2 ft,,73,68
250,3,9:36.0,,J. Okafor makes 2-pt jump shot from 15 ft,73,70
251,3,9:25.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,75,70
252,3,9:16.0,,I. Smith misses 2-pt jump shot from 4 ft,75,70
253,3,9:14.0,,Offensive rebound by N. Noel,75,70
254,3,9:14.0,,N. Noel makes 2-pt dunk at rim,75,72
255,3,9:08.0,Offensive foul by A. Gordon (drawn by I. Smith),,75,72
256,3,9:08.0,Turnover by A. Gordon (offensive foul),,75,72
257,3,8:52.0,,I. Smith makes 3-pt jump shot from 25 ft (assist by N. Stauskas),75,75
258,3,8:35.0,V. Oladipo misses 2-pt jump shot from 5 ft (block by J. Okafor),,75,75
259,3,8:33.0,,Defensive rebound by I. Smith,75,75
260,3,8:32.0,,I. Smith makes 2-pt layup from 1 ft,75,77
261,3,8:08.0,E. Payton misses 2-pt layup from 2 ft (block by J. Okafor),,75,77
262,3,8:08.0,Offensive rebound by Team,,75,77
263,3,8:06.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Fournier),,77,77
264,3,7:51.0,,R. Covington misses 3-pt jump shot from 26 ft,77,77
265,3,7:49.0,Defensive rebound by N. Vučević,,77,77
266,3,7:43.0,E. Fournier misses 2-pt jump shot from 20 ft,,77,77
267,3,7:41.0,,Defensive rebound by J. Okafor,77,77
268,3,7:29.0,,I. Smith makes 2-pt layup from 2 ft,77,79
269,3,7:19.0,Shooting foul by J. Okafor (drawn by E. Payton),,77,79
270,3,7:19.0,E. Payton misses free throw 1 of 2,,77,79
271,3,7:19.0,Offensive rebound by Team,,77,79
272,3,7:19.0,,J. Grant enters the game for J. Okafor,77,79
273,3,7:19.0,E. Payton misses free throw 2 of 2,,77,79
274,3,7:18.0,,Defensive rebound by R. Covington,77,79
275,3,7:01.0,,I. Smith makes 2-pt jump shot from 9 ft,77,81
276,3,6:45.0,E. Payton misses 3-pt jump shot from 25 ft,,77,81
277,3,6:43.0,,Defensive rebound by J. Grant,77,81
278,3,6:39.0,,Philadelphia full timeout,77,81
279,3,6:39.0,C. Watson enters the game for E. Payton,,77,81
280,3,6:28.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),77,83
281,3,6:08.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by N. Vučević),,80,83
282,3,5:52.0,,I. Smith makes 2-pt layup from 1 ft (assist by N. Noel),80,85
283,3,5:32.0,N. Vučević makes 2-pt dunk at rim (assist by V. Oladipo),,82,85
284,3,5:26.0,,N. Stauskas makes 2-pt layup from 1 ft (assist by I. Smith),82,87
285,3,5:26.0,,Shooting foul by A. Gordon (drawn by N. Stauskas),82,87
286,3,5:26.0,,H. Thompson enters the game for R. Covington,82,87
287,3,5:26.0,,Turnover by J. Grant (offensive goaltending),82,87
288,3,5:19.0,N. Vučević misses 2-pt jump shot from 5 ft,,82,87
289,3,5:15.0,,Defensive rebound by N. Noel,82,87
290,3,5:00.0,,J. Grant misses 2-pt jump shot from 3 ft,82,87
291,3,4:59.0,Defensive rebound by V. Oladipo,,82,87
292,3,4:55.0,Shooting foul by N. Stauskas (drawn by V. Oladipo),,82,87
293,3,4:55.0,V. Oladipo makes free throw 1 of 2,,83,87
294,3,4:55.0,,I. Canaan enters the game for N. Stauskas,83,87
295,3,4:55.0,,R. Holmes enters the game for N. Noel,83,87
296,3,4:55.0,V. Oladipo makes free throw 2 of 2,,84,87
297,3,4:50.0,,Turnover by I. Smith (bad pass; steal by V. Oladipo),84,87
298,3,4:50.0,Personal foul by I. Smith (drawn by V. Oladipo),,84,87
299,3,4:50.0,,T. McConnell enters the game for I. Smith,84,87
300,3,4:36.0,V. Oladipo makes 2-pt jump shot from 21 ft,,86,87
301,3,4:17.0,,J. Grant makes 2-pt layup from 2 ft (assist by R. Holmes),86,89
302,3,4:10.0,Personal foul by R. Holmes (drawn by N. Vučević),,86,89
303,3,4:10.0,N. Vučević makes free throw 1 of 2,,87,89
304,3,4:10.0,N. Vučević makes free throw 2 of 2,,88,89
305,3,3:55.0,,H. Thompson misses 2-pt jump shot from 6 ft,88,89
306,3,3:53.0,Defensive rebound by E. Fournier,,88,89
307,3,3:41.0,C. Watson misses 2-pt jump shot from 18 ft,,88,89
308,3,3:40.0,,Defensive rebound by I. Canaan,88,89
309,3,3:31.0,,T. McConnell misses 2-pt jump shot from 9 ft,88,89
310,3,3:29.0,Defensive rebound by C. Watson,,88,89
311,3,3:22.0,N. Vučević misses 2-pt hook shot from 6 ft,,88,89
312,3,3:21.0,,Defensive rebound by R. Holmes,88,89
313,3,3:12.0,,R. Holmes misses 2-pt jump shot from 14 ft,88,89
314,3,3:11.0,Defensive rebound by C. Watson,,88,89
315,3,3:06.0,Personal foul by R. Holmes (drawn by N. Vučević),,88,89
316,3,3:06.0,N. Vučević makes free throw 1 of 2,,89,89
317,3,3:06.0,E. İlyasova enters the game for A. Gordon,,89,89
318,3,3:06.0,N. Vučević makes free throw 2 of 2,,90,89
319,3,2:44.0,,Turnover by R. Holmes (lost ball),90,89
320,3,2:44.0,Orlando full timeout,,90,89
321,3,2:44.0,,N. Noel enters the game for R. Holmes,90,89
322,3,2:23.0,E. Fournier makes 3-pt jump shot from 25 ft,,93,89
323,3,2:03.0,,J. Grant misses 3-pt jump shot from 24 ft,93,89
324,3,2:01.0,Defensive rebound by N. Vučević,,93,89
325,3,1:45.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by E. Fournier),,95,89
326,3,1:23.0,,I. Canaan misses 2-pt jump shot from 15 ft,95,89
327,3,1:21.0,Defensive rebound by C. Watson,,95,89
328,3,1:17.0,V. Oladipo misses 2-pt layup from 1 ft,,95,89
329,3,1:13.0,,Defensive rebound by N. Noel,95,89
330,3,1:06.0,,Personal foul by C. Watson (drawn by H. Thompson),95,89
331,3,1:06.0,J. Smith enters the game for N. Vučević,,95,89
332,3,1:06.0,,R. Covington enters the game for J. Grant,95,89
333,3,1:06.0,,K. Marshall enters the game for T. McConnell,95,89
334,3,0:57.0,,I. Canaan makes 2-pt layup from 2 ft (assist by N. Noel),95,91
335,3,0:44.0,J. Smith misses 2-pt layup from 2 ft (block by N. Noel),,95,91
336,3,0:42.0,Offensive rebound by V. Oladipo,,95,91
337,3,0:40.0,E. Fournier misses 3-pt jump shot from 24 ft,,95,91
338,3,0:39.0,Offensive rebound by J. Smith,,95,91
339,3,0:37.0,J. Smith makes 2-pt dunk at rim,,97,91
340,3,0:24.0,,Turnover by R. Covington (traveling),97,91
341,3,0:08.0,Turnover by V. Oladipo (palming),,97,91
342,3,0:02.0,,N. Noel misses 2-pt layup from 1 ft,97,91
343,3,0:01.0,,Offensive rebound by R. Covington,97,91
344,3,0:00.0,,R. Covington makes 2-pt jump shot from 7 ft,97,93
345,4,11:45.0,E. Fournier makes 2-pt jump shot from 18 ft,,99,93
346,4,11:30.0,,Turnover by K. Marshall (lost ball; steal by C. Watson),99,93
347,4,11:20.0,J. Smith makes 2-pt jump shot from 16 ft (assist by V. Oladipo),,101,93
348,4,11:19.0,,Philadelphia full timeout,101,93
349,4,10:54.0,,J. Okafor misses 2-pt jump shot from 19 ft,101,93
350,4,10:53.0,Defensive rebound by E. Fournier,,101,93
351,4,10:42.0,E. Fournier misses 2-pt jump shot from 18 ft,,101,93
352,4,10:40.0,,Defensive rebound by J. Grant,101,93
353,4,10:34.0,,Shooting block foul by J. Smith (drawn by I. Canaan),101,93
354,4,10:34.0,,I. Canaan makes free throw 1 of 2,101,94
355,4,10:34.0,,I. Canaan makes free throw 2 of 2,101,95
356,4,10:17.0,J. Smith makes 2-pt jump shot from 15 ft (assist by E. Fournier),,103,95
357,4,10:06.0,,Personal foul by E. Fournier (drawn by H. Thompson),103,95
358,4,9:52.0,,Turnover by J. Okafor (bad pass; steal by C. Watson),103,95
359,4,9:49.0,C. Watson makes 2-pt jump shot from 3 ft,,105,95
360,4,9:49.0,Shooting foul by H. Thompson (drawn by C. Watson),,105,95
361,4,9:49.0,,I. Smith enters the game for K. Marshall,105,95
362,4,9:49.0,C. Watson makes free throw 1 of 1,,106,95
363,4,9:36.0,Violation by C. Watson (kicked ball),,106,95
364,4,9:25.0,,J. Okafor misses 2-pt jump shot from 16 ft,106,95
365,4,9:23.0,Defensive rebound by E. İlyasova,,106,95
366,4,9:03.0,J. Smith misses 2-pt jump shot from 18 ft,,106,95
367,4,9:01.0,Offensive rebound by E. İlyasova,,106,95
368,4,9:00.0,E. İlyasova misses 2-pt layup from 1 ft,,106,95
369,4,8:59.0,,Defensive rebound by I. Canaan,106,95
370,4,8:49.0,Offensive charge foul by J. Grant (drawn by E. İlyasova),,106,95
371,4,8:49.0,,Turnover by J. Grant (offensive foul),106,95
372,4,8:36.0,J. Smith makes 2-pt jump shot from 17 ft (assist by E. Fournier),,108,95
373,4,8:35.0,,Philadelphia full timeout,108,95
374,4,8:25.0,,Personal foul by E. Fournier (drawn by H. Thompson),108,95
375,4,8:25.0,,I. Smith misses 2-pt layup from 1 ft,108,95
376,4,8:24.0,,Offensive rebound by J. Okafor,108,95
377,4,8:23.0,,J. Okafor makes 2-pt layup from 2 ft,108,97
378,4,8:09.0,E. İlyasova misses 2-pt jump shot from 17 ft,,108,97
379,4,8:08.0,,Defensive rebound by I. Canaan,108,97
380,4,7:44.0,,Personal foul by E. İlyasova (drawn by J. Grant),108,97
381,4,7:44.0,N. Vučević enters the game for J. Smith,,108,97
382,4,7:35.0,,I. Smith makes 2-pt jump shot from 18 ft,108,99
383,4,7:14.0,E. İlyasova misses 2-pt jump shot from 7 ft,,108,99
