,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,BOSTON_ACTION,SAN ANTONIO_SCORE,BOSTON_SCORE
81,1,2:37.0,Turnover by P. Mills (bad pass),,14,9
82,1,2:18.0,,I. Thomas misses 3-pt jump shot from 24 ft,14,9
83,1,2:17.0,Defensive rebound by Team,,14,9
84,1,2:17.0,R. Butler enters the game for K. Anderson,,14,9
85,1,2:08.0,Personal foul by E. Turner (drawn by M. Ginóbili),,14,9
86,1,1:54.0,P. Mills makes 3-pt jump shot from 23 ft (assist by B. Diaw),,17,9
87,1,1:43.0,,E. Turner misses 2-pt jump shot from 5 ft,17,9
88,1,1:42.0,Defensive rebound by R. Butler,,17,9
89,1,1:35.0,B. Diaw makes 2-pt layup from 1 ft (assist by M. Ginóbili),,19,9
90,1,1:26.0,,I. Thomas misses 2-pt layup from 1 ft (block by R. Butler),19,9
91,1,1:25.0,,Offensive rebound by Team,19,9
92,1,1:16.0,,A. Johnson makes 2-pt hook shot from 1 ft,19,11
93,1,1:01.0,M. Ginóbili makes 2-pt layup from 2 ft,,21,11
94,1,0:41.0,,J. Jerebko makes 2-pt hook shot from 5 ft,21,13
95,1,0:26.0,B. Diaw makes 2-pt layup from 2 ft,,23,13
96,1,0:03.0,,I. Thomas misses 2-pt layup at rim,23,13
97,1,0:02.0,Defensive rebound by T. Duncan,,23,13
98,1,0:00.0,T. Duncan misses 3-pt jump shot from 45 ft,,23,13
99,1,0:00.0,Offensive rebound by Team,,23,13
100,2,11:42.0,M. Ginóbili misses 2-pt jump shot from 5 ft,,23,13
101,2,11:40.0,,Defensive rebound by Team,23,13
102,2,11:40.0,Loose ball foul by T. Duncan (drawn by A. Johnson),,23,13
103,2,11:23.0,,J. Jerebko makes 2-pt layup from 2 ft,23,15
104,2,11:13.0,Shooting foul by A. Johnson (drawn by B. Diaw),,23,15
105,2,11:13.0,B. Diaw misses free throw 1 of 2,,23,15
106,2,11:13.0,Offensive rebound by Team,,23,15
107,2,11:13.0,T. Parker enters the game for P. Mills,,23,15
108,2,11:13.0,B. Diaw makes free throw 2 of 2,,24,15
109,2,10:59.0,,K. Olynyk misses 3-pt jump shot from 24 ft,24,15
110,2,10:58.0,Defensive rebound by M. Ginóbili,,24,15
111,2,10:46.0,M. Ginóbili misses 2-pt layup from 2 ft (block by A. Johnson),,24,15
112,2,10:45.0,Offensive rebound by Team,,24,15
113,2,10:45.0,D. Green enters the game for M. Ginóbili,,24,15
114,2,10:39.0,T. Duncan makes 2-pt jump shot from 3 ft (assist by B. Diaw),,26,15
115,2,10:28.0,,M. Smart makes 2-pt layup from 2 ft (assist by I. Thomas),26,17
116,2,10:11.0,B. Diaw misses 2-pt layup from 2 ft,,26,17
117,2,10:10.0,,Defensive rebound by J. Jerebko,26,17
118,2,9:59.0,,J. Jerebko makes 2-pt jump shot from 5 ft (assist by I. Thomas),26,19
119,2,9:59.0,San Antonio full timeout,,26,19
120,2,9:59.0,K. Leonard enters the game for R. Butler,,26,19
121,2,9:43.0,D. Green misses 2-pt layup from 1 ft,,26,19
122,2,9:42.0,,Defensive rebound by K. Olynyk,26,19
123,2,9:35.0,,M. Smart misses 2-pt jump shot from 9 ft,26,19
124,2,9:33.0,Defensive rebound by D. Green,,26,19
125,2,9:28.0,Shooting foul by A. Johnson (drawn by T. Duncan),,26,19
126,2,9:28.0,T. Duncan misses free throw 1 of 2,,26,19
127,2,9:28.0,Offensive rebound by Team,,26,19
128,2,9:28.0,T. Duncan makes free throw 2 of 2,,27,19
129,2,9:04.0,,Turnover by K. Olynyk (lost ball; steal by D. Green),27,19
130,2,8:56.0,T. Parker misses 2-pt jump shot from 3 ft,,27,19
131,2,8:56.0,,Defensive rebound by J. Jerebko,27,19
132,2,8:48.0,,M. Smart misses 3-pt jump shot from 23 ft,27,19
133,2,8:47.0,Defensive rebound by T. Duncan,,27,19
134,2,8:44.0,Shooting foul by M. Smart (drawn by D. Green),,27,19
135,2,8:44.0,D. Green misses free throw 1 of 2,,27,19
136,2,8:44.0,Offensive rebound by Team,,27,19
137,2,8:44.0,,D. Lee enters the game for A. Johnson,27,19
138,2,8:44.0,,J. Crowder enters the game for I. Thomas,27,19
139,2,8:44.0,L. Aldridge enters the game for B. Diaw,,27,19
140,2,8:44.0,D. Green misses free throw 2 of 2,,27,19
141,2,8:43.0,,Defensive rebound by K. Olynyk,27,19
142,2,8:32.0,,M. Smart misses 3-pt jump shot from 24 ft,27,19
143,2,8:31.0,Defensive rebound by K. Leonard,,27,19
144,2,8:19.0,K. Leonard makes 2-pt jump shot from 8 ft (assist by T. Duncan),,29,19
145,2,8:01.0,,Turnover by D. Lee (dbl dribble),29,19
146,2,7:44.0,T. Duncan misses 2-pt jump shot from 4 ft,,29,19
147,2,7:43.0,Offensive rebound by L. Aldridge,,29,19
148,2,7:40.0,D. Green misses 3-pt jump shot from 24 ft,,29,19
149,2,7:39.0,,Defensive rebound by K. Olynyk,29,19
150,2,7:29.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by K. Olynyk),29,22
151,2,7:07.0,K. Leonard makes 2-pt jump shot from 14 ft (assist by L. Aldridge),,31,22
152,2,6:49.0,,J. Crowder misses 3-pt jump shot from 24 ft,31,22
153,2,6:48.0,Defensive rebound by K. Leonard,,31,22
154,2,6:38.0,L. Aldridge misses 2-pt jump shot from 5 ft (block by K. Olynyk),,31,22
155,2,6:37.0,,Defensive rebound by D. Lee,31,22
156,2,6:32.0,,M. Smart makes 2-pt layup from 1 ft (assist by D. Lee),31,24
157,2,6:15.0,K. Leonard misses 2-pt jump shot from 20 ft,,31,24
158,2,6:15.0,,Defensive rebound by K. Olynyk,31,24
159,2,6:08.0,,Turnover by M. Smart (bad pass; steal by D. Green),31,24
160,2,5:59.0,Turnover by K. Leonard (traveling),,31,24
161,2,5:59.0,Official timeout,,31,24
162,2,5:59.0,,A. Bradley enters the game for J. Jerebko,31,24
163,2,5:46.0,,J. Crowder misses 3-pt jump shot from 24 ft,31,24
164,2,5:45.0,,Offensive rebound by D. Lee,31,24
165,2,5:43.0,,D. Lee misses 2-pt layup from 2 ft (block by T. Duncan),31,24
166,2,5:42.0,Defensive rebound by T. Duncan,,31,24
167,2,5:25.0,T. Duncan misses 2-pt jump shot from 4 ft,,31,24
168,2,5:24.0,Offensive rebound by L. Aldridge,,31,24
169,2,5:24.0,Shooting foul by J. Crowder (drawn by L. Aldridge),,31,24
170,2,5:24.0,L. Aldridge makes free throw 1 of 2,,32,24
171,2,5:24.0,M. Ginóbili enters the game for T. Duncan,,32,24
172,2,5:24.0,B. Diaw enters the game for D. Green,,32,24
173,2,5:24.0,L. Aldridge misses free throw 2 of 2,,32,24
174,2,5:23.0,,Defensive rebound by D. Lee,32,24
175,2,5:06.0,,M. Smart makes 2-pt layup from 2 ft,32,26
176,2,4:56.0,Turnover by T. Parker (lost ball; steal by M. Smart),,32,26
177,2,4:56.0,,Clear path foul by T. Parker,32,26
178,2,4:56.0,,M. Smart misses clear path free throw 1 of 2,32,26
179,2,4:56.0,,Offensive rebound by Team,32,26
180,2,4:56.0,,M. Smart makes clear path free throw 2 of 2,32,27
181,2,4:48.0,,A. Bradley misses 3-pt jump shot from 24 ft,32,27
182,2,4:47.0,,Offensive rebound by D. Lee,32,27
183,2,4:45.0,P. Mills enters the game for T. Parker,,32,27
184,2,4:39.0,,Turnover by K. Olynyk (lost ball; steal by M. Ginóbili),32,27
185,2,4:36.0,,Violation by J. Crowder (kicked ball),32,27
186,2,4:27.0,K. Leonard misses 2-pt jump shot from 5 ft,,32,27
187,2,4:27.0,,Defensive rebound by K. Olynyk,32,27
188,2,4:11.0,,D. Lee misses 2-pt jump shot from 5 ft,32,27
189,2,4:10.0,Defensive rebound by M. Ginóbili,,32,27
190,2,4:02.0,B. Diaw misses 3-pt jump shot from 24 ft,,32,27
191,2,4:01.0,Offensive rebound by M. Ginóbili,,32,27
192,2,3:54.0,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by L. Aldridge),,35,27
193,2,3:44.0,,J. Crowder makes 2-pt layup from 2 ft (assist by M. Smart),35,29
194,2,3:33.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,35,29
195,2,3:32.0,,Defensive rebound by D. Lee,35,29
196,2,3:26.0,R. Butler enters the game for K. Leonard,,35,29
197,2,3:26.0,,J. Sullinger enters the game for K. Olynyk,35,29
198,2,3:26.0,,I. Thomas enters the game for A. Bradley,35,29
199,2,3:18.0,,J. Sullinger misses 2-pt hook shot from 8 ft,35,29
200,2,3:18.0,Defensive rebound by L. Aldridge,,35,29
201,2,3:11.0,R. Butler misses 3-pt jump shot from 23 ft,,35,29
202,2,3:10.0,,Defensive rebound by J. Sullinger,35,29
203,2,3:03.0,,I. Thomas misses 2-pt jump shot from 9 ft,35,29
204,2,2:58.0,Defensive rebound by L. Aldridge,,35,29
205,2,2:57.0,Turnover by L. Aldridge (lost ball; steal by J. Crowder),,35,29
206,2,2:53.0,,J. Crowder misses 2-pt layup from 2 ft,35,29
207,2,2:52.0,,Offensive rebound by J. Crowder,35,29
208,2,2:51.0,,J. Sullinger misses 2-pt jump shot from 3 ft (block by R. Butler),35,29
209,2,2:50.0,,Offensive rebound by J. Sullinger,35,29
210,2,2:49.0,,I. Thomas misses 3-pt jump shot from 26 ft,35,29
211,2,2:48.0,Defensive rebound by Team,,35,29
212,2,2:48.0,,Loose ball foul by M. Smart (drawn by R. Butler),35,29
213,2,2:48.0,,Boston full timeout,35,29
214,2,2:48.0,,A. Johnson enters the game for D. Lee,35,29
215,2,2:48.0,R. Butler makes free throw 1 of 2,,36,29
216,2,2:48.0,R. Butler makes free throw 2 of 2,,37,29
217,2,2:39.0,,Personal foul by M. Ginóbili (drawn by M. Smart),37,29
218,2,2:35.0,Offensive charge foul by J. Crowder (drawn by R. Butler),,37,29
219,2,2:35.0,,Turnover by J. Crowder (offensive foul),37,29
220,2,2:18.0,L. Aldridge misses 2-pt jump shot from 12 ft,,37,29
221,2,2:17.0,,Defensive rebound by J. Sullinger,37,29
222,2,2:00.0,,I. Thomas misses 2-pt jump shot from 19 ft,37,29
223,2,1:59.0,Defensive rebound by M. Ginóbili,,37,29
224,2,1:45.0,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by B. Diaw),,40,29
225,2,1:29.0,,Turnover by I. Thomas (lost ball; steal by M. Ginóbili),40,29
226,2,1:07.0,R. Butler misses 3-pt jump shot from 23 ft,,40,29
227,2,1:05.0,Offensive rebound by L. Aldridge,,40,29
228,2,0:56.0,Personal foul by J. Sullinger (drawn by M. Ginóbili),,40,29
229,2,0:56.0,M. Ginóbili makes free throw 1 of 2,,41,29
230,2,0:56.0,M. Ginóbili makes free throw 2 of 2,,42,29
231,2,0:45.0,,J. Sullinger misses 2-pt jump shot from 19 ft,42,29
232,2,0:45.0,Defensive rebound by L. Aldridge,,42,29
233,2,0:32.0,L. Aldridge makes 2-pt jump shot from 4 ft,,44,29
234,2,0:19.0,,J. Crowder misses 3-pt jump shot from 24 ft,44,29
235,2,0:18.0,Defensive rebound by L. Aldridge,,44,29
236,2,0:06.0,Turnover by M. Ginóbili (lost ball; steal by M. Smart),,44,29
237,2,0:03.0,,M. Smart makes 2-pt layup from 1 ft,44,31
238,2,0:00.0,M. Ginóbili misses 3-pt jump shot from 27 ft,,44,31
239,2,0:00.0,Offensive rebound by Team,,44,31
240,3,11:47.0,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Duncan),,46,31
241,3,11:34.0,,J. Crowder misses 2-pt jump shot from 17 ft,46,31
242,3,11:33.0,Defensive rebound by T. Duncan,,46,31
243,3,11:24.0,L. Aldridge misses 2-pt jump shot from 7 ft,,46,31
244,3,11:21.0,,Defensive rebound by Team,46,31
245,3,11:11.0,,J. Sullinger makes 3-pt jump shot from 25 ft (assist by A. Bradley),46,34
246,3,10:51.0,L. Aldridge misses 2-pt jump shot from 3 ft (block by J. Crowder),,46,34
247,3,10:49.0,,Defensive rebound by J. Crowder,46,34
248,3,10:44.0,,Shooting foul by T. Duncan (drawn by M. Smart),46,34
249,3,10:44.0,,M. Smart misses free throw 1 of 2,46,34
250,3,10:44.0,,Offensive rebound by Team,46,34
251,3,10:44.0,,M. Smart makes free throw 2 of 2,46,35
252,3,10:23.0,T. Duncan misses 2-pt jump shot from 18 ft,,46,35
253,3,10:22.0,Offensive rebound by L. Aldridge,,46,35
254,3,10:22.0,L. Aldridge misses 2-pt layup from 1 ft,,46,35
255,3,10:20.0,,Defensive rebound by Team,46,35
256,3,10:04.0,,J. Sullinger misses 3-pt jump shot from 25 ft,46,35
257,3,10:03.0,Defensive rebound by D. Green,,46,35
258,3,9:57.0,Personal foul by J. Sullinger (drawn by L. Aldridge),,46,35
259,3,9:42.0,Turnover by K. Leonard (lost ball; steal by J. Crowder),,46,35
260,3,9:29.0,,A. Bradley makes 2-pt layup from 2 ft,46,37
261,3,9:11.0,Turnover by T. Parker (bad pass),,46,37
262,3,9:01.0,,A. Bradley makes 2-pt jump shot from 15 ft,46,39
263,3,9:00.0,San Antonio full timeout,,46,39
264,3,8:44.0,L. Aldridge makes 2-pt layup from 2 ft (assist by T. Duncan),,48,39
265,3,8:25.0,,A. Bradley misses 2-pt jump shot from 19 ft,48,39
266,3,8:24.0,,Offensive rebound by D. Lee,48,39
267,3,8:23.0,,D. Lee misses 2-pt layup from 2 ft,48,39
268,3,8:21.0,Defensive rebound by T. Parker,,48,39
269,3,8:07.0,K. Leonard misses 3-pt jump shot from 25 ft,,48,39
270,3,8:05.0,Offensive rebound by T. Parker,,48,39
271,3,7:58.0,Offensive foul by T. Duncan (drawn by J. Sullinger),,48,39
272,3,7:58.0,Turnover by T. Duncan (offensive foul),,48,39
273,3,7:46.0,,J. Sullinger misses 2-pt hook shot from 5 ft,48,39
274,3,7:46.0,Defensive rebound by D. Green,,48,39
275,3,7:32.0,T. Duncan misses 2-pt jump shot from 3 ft,,48,39
276,3,7:31.0,,Defensive rebound by J. Sullinger,48,39
277,3,7:26.0,,Turnover by D. Lee (bad pass; steal by K. Leonard),48,39
278,3,7:17.0,T. Duncan makes 2-pt jump shot from 5 ft (assist by K. Leonard),,50,39
279,3,7:00.0,,J. Sullinger misses 2-pt jump shot from 14 ft,50,39
280,3,6:59.0,Defensive rebound by T. Duncan,,50,39
281,3,6:46.0,Shooting foul by D. Lee (drawn by L. Aldridge),,50,39
282,3,6:46.0,L. Aldridge makes free throw 1 of 2,,51,39
283,3,6:46.0,L. Aldridge makes free throw 2 of 2,,52,39
284,3,6:34.0,,M. Smart makes 2-pt jump shot from 4 ft (assist by J. Sullinger),52,41
285,3,6:14.0,T. Parker makes 2-pt jump shot from 18 ft,,54,41
286,3,6:06.0,,J. Crowder misses 3-pt jump shot from 23 ft,54,41
287,3,6:05.0,Defensive rebound by T. Duncan,,54,41
288,3,6:04.0,Turnover by T. Duncan (bad pass; steal by J. Crowder),,54,41
289,3,5:56.0,,Shooting foul by D. Green (drawn by A. Bradley),54,41
290,3,5:56.0,,A. Bradley misses free throw 1 of 2,54,41
291,3,5:56.0,,Offensive rebound by Team,54,41
292,3,5:56.0,,A. Johnson enters the game for J. Sullinger,54,41
293,3,5:56.0,,A. Bradley makes free throw 2 of 2,54,42
294,3,5:39.0,Turnover by T. Duncan (lost ball; steal by M. Smart),,54,42
295,3,5:31.0,,J. Crowder makes 2-pt layup at rim (assist by M. Smart),54,44
296,3,5:15.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by T. Parker),,56,44
297,3,5:05.0,,D. Lee misses 2-pt jump shot from 21 ft,56,44
298,3,5:03.0,Defensive rebound by L. Aldridge,,56,44
299,3,4:50.0,Turnover by T. Parker (lost ball; steal by M. Smart),,56,44
300,3,4:49.0,,Personal foul by T. Parker (drawn by M. Smart),56,44
301,3,4:49.0,,K. Olynyk enters the game for J. Crowder,56,44
302,3,4:49.0,,I. Thomas enters the game for D. Lee,56,44
303,3,4:49.0,P. Mills enters the game for T. Duncan,,56,44
304,3,4:49.0,B. Diaw enters the game for D. Green,,56,44
305,3,4:49.0,M. Ginóbili enters the game for T. Parker,,56,44
306,3,4:39.0,,A. Johnson misses 3-pt jump shot from 24 ft,56,44
307,3,4:38.0,,Offensive rebound by M. Smart,56,44
308,3,4:28.0,,I. Thomas misses 2-pt layup from 1 ft,56,44
309,3,4:27.0,,Offensive rebound by A. Johnson,56,44
310,3,4:26.0,,A. Johnson misses 2-pt layup at rim,56,44
311,3,4:25.0,,Offensive rebound by A. Johnson,56,44
312,3,4:25.0,,A. Johnson makes 2-pt layup at rim,56,46
313,3,4:09.0,K. Leonard makes 2-pt jump shot from 10 ft,,58,46
314,3,3:52.0,,A. Bradley makes 2-pt jump shot from 7 ft,58,48
315,3,3:36.0,Shooting foul by A. Johnson (drawn by L. Aldridge),,58,48
316,3,3:36.0,L. Aldridge makes free throw 1 of 2,,59,48
317,3,3:36.0,L. Aldridge makes free throw 2 of 2,,60,48
318,3,3:23.0,,A. Bradley misses 2-pt layup from 1 ft (block by K. Leonard),60,48
319,3,3:22.0,Defensive rebound by L. Aldridge,,60,48
320,3,3:07.0,K. Leonard misses 2-pt jump shot from 8 ft,,60,48
321,3,3:06.0,,Defensive rebound by K. Olynyk,60,48
322,3,3:01.0,,M. Smart misses 3-pt jump shot from 25 ft,60,48
323,3,2:59.0,,Offensive rebound by K. Olynyk,60,48
324,3,2:57.0,,Boston full timeout,60,48
325,3,2:57.0,,E. Turner enters the game for M. Smart,60,48
326,3,2:57.0,D. West enters the game for K. Leonard,,60,48
327,3,2:57.0,D. Green enters the game for L. Aldridge,,60,48
328,3,2:54.0,,Offensive foul by I. Thomas (drawn by P. Mills),60,48
329,3,2:54.0,,Turnover by I. Thomas (offensive foul),60,48
330,3,2:47.0,Turnover by M. Ginóbili (bad pass),,60,48
331,3,2:38.0,,E. Turner misses 2-pt jump shot from 3 ft,60,48
332,3,2:37.0,,Offensive rebound by A. Johnson,60,48
333,3,2:37.0,,A. Johnson makes 2-pt dunk at rim,60,50
334,3,2:28.0,D. Green misses 3-pt jump shot from 23 ft,,60,50
335,3,2:28.0,,Defensive rebound by E. Turner,60,50
336,3,2:22.0,,K. Olynyk misses 3-pt jump shot from 25 ft,60,50
337,3,2:20.0,Defensive rebound by M. Ginóbili,,60,50
338,3,2:14.0,Turnover by M. Ginóbili (bad pass; steal by K. Olynyk),,60,50
339,3,2:08.0,,A. Bradley misses 2-pt jump shot from 4 ft,60,50
340,3,2:07.0,,Offensive rebound by E. Turner,60,50
341,3,2:03.0,,I. Thomas misses 3-pt jump shot from 24 ft,60,50
342,3,2:00.0,Defensive rebound by M. Ginóbili,,60,50
343,3,1:42.0,B. Diaw misses 2-pt layup from 2 ft,,60,50
344,3,1:41.0,Offensive rebound by D. West,,60,50
345,3,1:40.0,Turnover by D. West (traveling),,60,50
346,3,1:30.0,,Turnover by E. Turner (lost ball; steal by M. Ginóbili),60,50
347,3,1:18.0,B. Diaw misses 2-pt jump shot from 11 ft,,60,50
348,3,1:17.0,Offensive rebound by Team,,60,50
349,3,1:17.0,,J. Jerebko enters the game for A. Bradley,60,50
350,3,1:09.0,Turnover by D. West (offensive foul),,60,50
351,3,1:09.0,,Offensive charge foul by D. West (drawn by A. Johnson),60,50
352,3,1:01.0,,I. Thomas makes 2-pt layup from 1 ft,60,52
353,3,0:49.0,M. Ginóbili makes 2-pt layup from 1 ft,,62,52
354,3,0:39.0,,K. Olynyk misses 3-pt jump shot from 25 ft,62,52
355,3,0:39.0,Defensive rebound by M. Ginóbili,,62,52
356,3,0:34.0,D. Green makes 2-pt layup from 2 ft (assist by M. Ginóbili),,64,52
357,3,0:23.0,,Shooting foul by D. West (drawn by I. Thomas),64,52
358,3,0:23.0,,I. Thomas makes free throw 1 of 2,64,53
359,3,0:23.0,,M. Smart enters the game for K. Olynyk,64,53
360,3,0:23.0,,I. Thomas makes free throw 2 of 2,64,54
361,3,0:01.0,D. Green misses 3-pt jump shot from 24 ft,,64,54
362,3,0:00.0,Offensive rebound by Team,,64,54
363,4,11:36.0,,I. Thomas makes 2-pt layup at rim,64,56
364,4,11:23.0,Personal foul by J. Jerebko (drawn by B. Diaw),,64,56
365,4,11:12.0,D. Green makes 2-pt layup from 1 ft (assist by B. Diaw),,66,56
366,4,11:03.0,,Personal foul by M. Ginóbili (drawn by M. Smart),66,56
367,4,11:03.0,K. Leonard enters the game for M. Ginóbili,,66,56
368,4,10:59.0,,Personal foul by P. Mills (drawn by I. Thomas),66,56
369,4,10:53.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by E. Turner),66,59
370,4,10:26.0,D. Green misses 2-pt jump shot from 19 ft,,66,59
371,4,10:25.0,,Defensive rebound by I. Thomas,66,59
372,4,10:25.0,,Personal foul by K. Leonard (drawn by I. Thomas),66,59
373,4,10:15.0,,Offensive foul by J. Jerebko (drawn by P. Mills),66,59
374,4,10:15.0,,Turnover by J. Jerebko (offensive foul),66,59
375,4,10:02.0,B. Diaw makes 2-pt layup from 2 ft,,68,59
376,4,10:02.0,Shooting foul by J. Jerebko (drawn by B. Diaw),,68,59
377,4,10:02.0,B. Diaw makes free throw 1 of 1,,69,59
378,4,9:52.0,,A. Johnson makes 2-pt jump shot from 3 ft (assist by I. Thomas),69,61
379,4,9:39.0,K. Leonard misses 2-pt layup from 2 ft,,69,61
380,4,9:38.0,,Defensive rebound by E. Turner,69,61
381,4,9:32.0,,M. Smart misses 3-pt jump shot from 23 ft,69,61
382,4,9:31.0,Defensive rebound by K. Leonard,,69,61
383,4,9:24.0,D. Green misses 2-pt layup from 2 ft (block by E. Turner),,69,61
384,4,9:23.0,Offensive rebound by D. Green,,69,61
385,4,9:20.0,B. Diaw makes 2-pt layup from 1 ft (assist by D. Green),,71,61
386,4,9:03.0,,I. Thomas misses 2-pt jump shot from 17 ft,71,61
387,4,9:02.0,Defensive rebound by B. Diaw,,71,61
388,4,8:58.0,San Antonio full timeout,,71,61
