,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
93,1,2:23.0,,R. Stuckey misses 2-pt jump shot from 16 ft,24,14
94,1,2:21.0,,Offensive rebound by Team,24,14
95,1,2:12.0,,M. Ellis misses 2-pt jump shot from 21 ft,24,14
96,1,2:11.0,,Offensive rebound by J. Hill,24,14
97,1,2:09.0,,J. Hill makes 2-pt layup from 1 ft,24,16
98,1,1:55.0,D. DeRozan misses 2-pt jump shot from 13 ft,,24,16
99,1,1:54.0,,Defensive rebound by J. Hill,24,16
100,1,1:37.0,,J. Hill makes 2-pt jump shot from 6 ft (assist by R. Stuckey),24,18
101,1,1:24.0,D. DeRozan makes 2-pt layup from 1 ft,,26,18
102,1,1:15.0,,P. George misses 2-pt layup from 1 ft (block by T. Ross),26,18
103,1,1:14.0,,Offensive rebound by P. George,26,18
104,1,1:14.0,,P. George makes 2-pt layup from 1 ft,26,20
105,1,1:14.0,,Shooting foul by J. Thompson (drawn by P. George),26,20
106,1,1:14.0,,P. George misses free throw 1 of 1,26,20
107,1,1:14.0,Defensive rebound by D. DeRozan,,26,20
108,1,1:04.0,Turnover by T. Ross (lost ball),,26,20
109,1,0:51.0,,R. Stuckey misses 2-pt layup from 1 ft,26,20
110,1,0:50.0,,Offensive rebound by J. Hill,26,20
111,1,0:50.0,,J. Hill makes 2-pt layup from 1 ft,26,22
112,1,0:50.0,,Shooting foul by J. Thompson (drawn by J. Hill),26,22
113,1,0:50.0,,J. Hill makes free throw 1 of 1,26,23
114,1,0:32.0,D. DeRozan misses 2-pt jump shot from 11 ft,,26,23
115,1,0:32.0,Offensive rebound by J. Thompson,,26,23
116,1,0:30.0,Shooting foul by J. Hill (drawn by D. DeRozan),,26,23
117,1,0:30.0,D. DeRozan misses free throw 1 of 2,,26,23
118,1,0:30.0,Offensive rebound by Team,,26,23
119,1,0:30.0,D. DeRozan makes free throw 2 of 2,,27,23
120,1,0:09.0,,R. Stuckey misses 2-pt jump shot from 16 ft,27,23
121,1,0:09.0,Defensive rebound by J. Thompson,,27,23
122,1,0:06.0,Turnover by J. Thompson (bad pass),,27,23
123,1,0:04.0,,P. George makes 2-pt layup from 1 ft (assist by R. Stuckey),27,25
124,1,0:00.0,C. Joseph misses 2-pt jump shot from 20 ft,,27,25
125,1,0:00.0,Offensive rebound by Team,,27,25
126,2,11:37.0,,R. Stuckey misses 2-pt jump shot from 15 ft (block by T. Ross),27,25
127,2,11:36.0,,Offensive rebound by M. Turner,27,25
128,2,11:36.0,,M. Turner misses 2-pt hook shot from 4 ft,27,25
129,2,11:36.0,,Offensive rebound by Team,27,25
130,2,11:36.0,,Turnover by Team (shot clock),27,25
131,2,11:22.0,C. Joseph misses 2-pt jump shot from 6 ft,,27,25
132,2,11:21.0,Offensive rebound by B. Biyombo,,27,25
133,2,11:20.0,Shooting foul by M. Turner (drawn by B. Biyombo),,27,25
134,2,11:20.0,B. Biyombo misses free throw 1 of 2,,27,25
135,2,11:20.0,Offensive rebound by Team,,27,25
136,2,11:20.0,,L. Allen enters the game for M. Turner,27,25
137,2,11:20.0,B. Biyombo makes free throw 2 of 2,,28,25
138,2,11:05.0,,L. Allen misses 2-pt hook shot from 3 ft,28,25
139,2,11:04.0,,Offensive rebound by Team,28,25
140,2,10:57.0,,C. Miles misses 2-pt jump shot from 14 ft,28,25
141,2,10:55.0,,Offensive rebound by J. Young,28,25
142,2,10:52.0,,J. Young misses 2-pt layup from 4 ft,28,25
143,2,10:51.0,Defensive rebound by B. Biyombo,,28,25
144,2,10:42.0,T. Ross misses 3-pt jump shot from 25 ft,,28,25
145,2,10:41.0,,Defensive rebound by C. Miles,28,25
146,2,10:32.0,,L. Allen misses 2-pt jump shot from 16 ft,28,25
147,2,10:31.0,Defensive rebound by C. Joseph,,28,25
148,2,10:15.0,K. Lowry makes 2-pt jump shot from 21 ft,,30,25
149,2,10:00.0,,S. Hill misses 3-pt jump shot from 25 ft,30,25
150,2,9:59.0,Defensive rebound by K. Lowry,,30,25
151,2,9:48.0,P. Patterson misses 3-pt jump shot from 24 ft,,30,25
152,2,9:48.0,,Defensive rebound by R. Stuckey,30,25
153,2,9:39.0,,C. Miles misses 3-pt jump shot from 25 ft,30,25
154,2,9:39.0,Defensive rebound by T. Ross,,30,25
155,2,9:29.0,Shooting foul by L. Allen (drawn by B. Biyombo),,30,25
156,2,9:29.0,B. Biyombo misses free throw 1 of 2,,30,25
157,2,9:29.0,Offensive rebound by Team,,30,25
158,2,9:29.0,,S. Whittington enters the game for L. Allen,30,25
159,2,9:29.0,B. Biyombo misses free throw 2 of 2,,30,25
160,2,9:29.0,,Defensive rebound by S. Hill,30,25
161,2,9:18.0,,J. Young misses 2-pt layup from 3 ft,30,25
162,2,9:17.0,Defensive rebound by B. Biyombo,,30,25
163,2,9:05.0,T. Ross misses 2-pt jump shot from 13 ft,,30,25
164,2,9:02.0,,Defensive rebound by S. Hill,30,25
165,2,8:53.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by J. Young),30,28
166,2,8:43.0,Shooting foul by S. Whittington (drawn by K. Lowry),,30,28
167,2,8:43.0,Official timeout,,30,28
168,2,8:43.0,K. Lowry makes free throw 1 of 2,,31,28
169,2,8:43.0,K. Lowry makes free throw 2 of 2,,32,28
170,2,8:17.0,,J. Young misses 3-pt jump shot from 29 ft,32,28
171,2,8:16.0,Defensive rebound by B. Biyombo,,32,28
172,2,7:58.0,Turnover by K. Lowry (bad pass; steal by R. Stuckey),,32,28
173,2,7:51.0,,C. Miles misses 3-pt jump shot from 25 ft,32,28
174,2,7:51.0,Defensive rebound by B. Biyombo,,32,28
175,2,7:39.0,K. Lowry misses 3-pt jump shot from 24 ft,,32,28
176,2,7:36.0,,Defensive rebound by J. Young,32,28
177,2,7:25.0,,Turnover by J. Young (lost ball; steal by K. Lowry),32,28
178,2,7:25.0,Personal foul by J. Young,,32,28
179,2,7:25.0,,G. Hill enters the game for J. Young,32,28
180,2,7:08.0,C. Joseph misses 2-pt hook shot from 11 ft,,32,28
181,2,7:07.0,Offensive rebound by B. Biyombo,,32,28
182,2,7:04.0,B. Biyombo makes 2-pt hook shot from 3 ft,,34,28
183,2,6:48.0,,Personal foul by B. Biyombo,34,28
184,2,6:36.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by S. Hill),34,31
185,2,6:27.0,C. Joseph misses 2-pt jump shot from 3 ft (block by C. Miles),,34,31
186,2,6:26.0,,Defensive rebound by S. Hill,34,31
187,2,6:18.0,,S. Whittington misses 3-pt jump shot from 24 ft,34,31
188,2,6:17.0,Defensive rebound by K. Lowry,,34,31
189,2,6:02.0,Shooting foul by R. Stuckey (drawn by B. Biyombo),,34,31
190,2,6:02.0,B. Biyombo misses free throw 1 of 2,,34,31
191,2,6:02.0,Offensive rebound by Team,,34,31
192,2,6:02.0,,M. Ellis enters the game for R. Stuckey,34,31
193,2,6:02.0,D. DeRozan enters the game for C. Joseph,,34,31
194,2,6:02.0,N. Powell enters the game for T. Ross,,34,31
195,2,6:02.0,B. Biyombo makes free throw 2 of 2,,35,31
196,2,5:59.0,,Indiana full timeout,35,31
197,2,5:59.0,,J. Hill enters the game for C. Miles,35,31
198,2,5:59.0,,P. George enters the game for S. Whittington,35,31
199,2,5:43.0,,P. George makes 2-pt jump shot from 16 ft,35,33
200,2,5:19.0,D. DeRozan makes 2-pt jump shot from 15 ft,,37,33
201,2,5:00.0,,P. George misses 2-pt layup from 1 ft,37,33
202,2,4:58.0,Defensive rebound by N. Powell,,37,33
203,2,4:47.0,K. Lowry misses 2-pt layup from 3 ft (block by J. Hill),,37,33
204,2,4:46.0,,Defensive rebound by P. George,37,33
205,2,4:46.0,,Personal take foul by D. DeRozan,37,33
206,2,4:37.0,,P. George misses 2-pt jump shot from 21 ft,37,33
207,2,4:37.0,Defensive rebound by B. Biyombo,,37,33
208,2,4:19.0,B. Biyombo misses 2-pt jump shot from 14 ft,,37,33
209,2,4:18.0,,Defensive rebound by M. Ellis,37,33
210,2,4:08.0,,S. Hill makes 2-pt jump shot from 14 ft (assist by M. Ellis),37,35
211,2,3:50.0,D. DeRozan misses 2-pt jump shot from 20 ft,,37,35
212,2,3:49.0,,Defensive rebound by S. Hill,37,35
213,2,3:45.0,,Shooting block foul by N. Powell (drawn by M. Ellis),37,35
214,2,3:45.0,,M. Ellis misses free throw 1 of 2,37,35
215,2,3:45.0,,Offensive rebound by Team,37,35
216,2,3:45.0,T. Ross enters the game for N. Powell,,37,35
217,2,3:45.0,L. Scola enters the game for P. Patterson,,37,35
218,2,3:45.0,,M. Ellis makes free throw 2 of 2,37,36
219,2,3:31.0,D. DeRozan misses 3-pt jump shot from 22 ft,,37,36
220,2,3:31.0,,Defensive rebound by S. Hill,37,36
221,2,3:20.0,,S. Hill misses 3-pt jump shot from 25 ft,37,36
222,2,3:20.0,Defensive rebound by L. Scola,,37,36
223,2,3:17.0,Turnover by L. Scola (lost ball; steal by M. Ellis),,37,36
224,2,3:14.0,,Shooting foul by B. Biyombo (drawn by S. Hill),37,36
225,2,3:14.0,,S. Hill makes free throw 1 of 2,37,37
226,2,3:14.0,J. Thompson enters the game for B. Biyombo,,37,37
227,2,3:14.0,,S. Hill makes free throw 2 of 2,37,38
228,2,3:09.0,Toronto full timeout,,37,38
229,2,3:01.0,Turnover by K. Lowry (bad pass; steal by P. George),,37,38
230,2,2:49.0,,Turnover by J. Hill (bad pass; steal by K. Lowry),37,38
231,2,2:45.0,K. Lowry misses 2-pt jump shot from 6 ft (block by G. Hill),,37,38
232,2,2:45.0,,Defensive rebound by P. George,37,38
233,2,2:41.0,,Turnover by P. George (bad pass),37,38
234,2,2:21.0,D. DeRozan misses 2-pt jump shot from 9 ft,,37,38
235,2,2:21.0,Offensive rebound by Team,,37,38
236,2,2:21.0,,Loose ball foul by M. Ellis,37,38
237,2,2:21.0,J. Thompson makes free throw 1 of 2,,38,38
238,2,2:21.0,C. Joseph enters the game for K. Lowry,,38,38
239,2,2:21.0,J. Thompson makes free throw 2 of 2,,39,38
240,2,2:08.0,,P. George makes 2-pt jump shot from 14 ft (assist by M. Ellis),39,40
241,2,1:38.0,D. DeRozan misses 2-pt jump shot from 14 ft,,39,40
242,2,1:36.0,,Defensive rebound by P. George,39,40
243,2,1:34.0,,Turnover by P. George (lost ball; steal by T. Ross),39,40
244,2,1:28.0,L. Scola makes 2-pt layup from 2 ft (assist by T. Ross),,41,40
245,2,1:05.0,,S. Hill misses 2-pt layup from 2 ft,41,40
246,2,1:03.0,Defensive rebound by C. Joseph,,41,40
247,2,0:55.0,Turnover by T. Ross (lost ball; steal by M. Ellis),,41,40
248,2,0:50.0,,G. Hill makes 2-pt layup at rim (assist by P. George),41,42
249,2,0:34.0,D. DeRozan misses 2-pt jump shot from 3 ft (block by J. Hill),,41,42
250,2,0:34.0,Offensive rebound by Team,,41,42
251,2,0:34.0,Toronto full timeout,,41,42
252,2,0:34.0,Technical foul by D. DeRozan,,41,42
253,2,0:34.0,,R. Stuckey enters the game for M. Ellis,41,42
254,2,0:34.0,,S. Hill makes technical free throw,41,43
255,2,0:33.0,Personal foul by G. Hill,,41,43
256,2,0:33.0,D. DeRozan makes free throw 1 of 2,,42,43
257,2,0:33.0,D. DeRozan makes free throw 2 of 2,,43,43
258,2,0:31.0,,Indiana full timeout,43,43
259,2,0:31.0,,C. Miles enters the game for R. Stuckey,43,43
260,2,0:31.0,,M. Ellis enters the game for S. Hill,43,43
261,2,0:14.0,,M. Ellis misses 2-pt jump shot from 5 ft,43,43
262,2,0:13.0,,Offensive rebound by M. Ellis,43,43
263,2,0:00.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by M. Ellis),43,46
264,3,11:47.0,,M. Turner makes 2-pt jump shot from 10 ft (assist by G. Hill),43,48
265,3,11:21.0,N. Powell makes 2-pt jump shot from 11 ft,,45,48
266,3,11:08.0,,M. Turner makes 2-pt jump shot from 15 ft (assist by G. Hill),45,50
267,3,10:53.0,,Violation by P. George (kicked ball),45,50
268,3,10:47.0,D. DeRozan makes 2-pt jump shot from 11 ft (assist by K. Lowry),,47,50
269,3,10:28.0,,Turnover by P. George (bad pass; steal by K. Lowry),47,50
270,3,10:19.0,N. Powell misses 2-pt jump shot from 16 ft,,47,50
271,3,10:18.0,Offensive rebound by B. Biyombo,,47,50
272,3,10:14.0,B. Biyombo makes 2-pt layup from 1 ft,,49,50
273,3,9:57.0,,G. Hill misses 2-pt jump shot from 18 ft,49,50
274,3,9:57.0,Defensive rebound by D. DeRozan,,49,50
275,3,9:32.0,N. Powell misses 3-pt jump shot from 25 ft,,49,50
276,3,9:31.0,,Defensive rebound by G. Hill,49,50
277,3,9:18.0,,P. George misses 2-pt jump shot from 12 ft,49,50
278,3,9:17.0,Defensive rebound by L. Scola,,49,50
279,3,9:08.0,K. Lowry misses 3-pt jump shot from 23 ft,,49,50
280,3,9:07.0,,Defensive rebound by G. Hill,49,50
281,3,8:52.0,,M. Turner makes 2-pt jump shot from 12 ft (assist by P. George),49,52
282,3,8:38.0,Def 3 sec tech foul by J. Hill,,49,52
283,3,8:38.0,D. DeRozan makes technical free throw,,50,52
284,3,8:29.0,N. Powell misses 2-pt layup from 4 ft (block by J. Hill),,50,52
285,3,8:28.0,,Defensive rebound by M. Ellis,50,52
286,3,8:22.0,,M. Ellis misses 2-pt jump shot from 10 ft,50,52
287,3,8:21.0,Defensive rebound by D. DeRozan,,50,52
288,3,8:07.0,L. Scola misses 2-pt layup from 3 ft,,50,52
289,3,8:07.0,,Defensive rebound by P. George,50,52
290,3,7:58.0,,G. Hill makes 2-pt layup from 2 ft (assist by P. George),50,54
291,3,7:35.0,Turnover by K. Lowry (bad pass),,50,54
292,3,7:19.0,,M. Ellis makes 2-pt jump shot from 17 ft,50,56
293,3,7:18.0,Toronto full timeout,,50,56
294,3,7:08.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by L. Scola),,53,56
295,3,6:53.0,,M. Ellis misses 2-pt jump shot from 21 ft,53,56
296,3,6:53.0,Defensive rebound by B. Biyombo,,53,56
297,3,6:41.0,D. DeRozan misses 2-pt jump shot from 4 ft,,53,56
298,3,6:40.0,,Defensive rebound by M. Turner,53,56
299,3,6:20.0,,J. Hill misses 2-pt hook shot from 5 ft,53,56
300,3,6:19.0,Defensive rebound by B. Biyombo,,53,56
301,3,6:00.0,K. Lowry misses 2-pt jump shot from 22 ft,,53,56
302,3,5:59.0,,Defensive rebound by M. Turner,53,56
303,3,5:46.0,,M. Turner misses 3-pt jump shot from 25 ft,53,56
304,3,5:45.0,Defensive rebound by B. Biyombo,,53,56
305,3,5:34.0,D. DeRozan misses 2-pt jump shot from 15 ft,,53,56
306,3,5:28.0,Offensive rebound by D. DeRozan,,53,56
307,3,5:19.0,N. Powell makes 2-pt layup from 2 ft,,55,56
308,3,5:03.0,,P. George misses 2-pt jump shot from 19 ft,55,56
309,3,5:02.0,Defensive rebound by B. Biyombo,,55,56
310,3,4:41.0,Turnover by K. Lowry (bad pass; steal by P. George),,55,56
311,3,4:41.0,Loose ball foul by K. Lowry,,55,56
312,3,4:19.0,,P. George misses 3-pt jump shot from 25 ft,55,56
313,3,4:18.0,Defensive rebound by N. Powell,,55,56
314,3,4:11.0,N. Powell misses 2-pt jump shot from 5 ft,,55,56
315,3,4:11.0,Offensive rebound by N. Powell,,55,56
316,3,4:04.0,L. Scola misses 3-pt jump shot from 23 ft,,55,56
317,3,4:04.0,,Defensive rebound by P. George,55,56
318,3,3:50.0,,M. Ellis makes 2-pt jump shot from 19 ft (assist by P. George),55,58
319,3,3:28.0,D. DeRozan misses 2-pt jump shot from 21 ft,,55,58
320,3,3:27.0,Offensive rebound by B. Biyombo,,55,58
321,3,3:24.0,B. Biyombo makes 2-pt layup from 3 ft,,57,58
322,3,3:17.0,,Indiana full timeout,57,58
323,3,3:17.0,,R. Stuckey enters the game for J. Hill,57,58
324,3,3:17.0,,L. Allen enters the game for G. Hill,57,58
325,3,3:17.0,T. Ross enters the game for L. Scola,,57,58
326,3,3:17.0,P. Patterson enters the game for N. Powell,,57,58
327,3,3:06.0,,P. George misses 3-pt jump shot from 24 ft,57,58
328,3,3:05.0,Defensive rebound by T. Ross,,57,58
329,3,2:43.0,T. Ross misses 2-pt jump shot from 8 ft,,57,58
330,3,2:41.0,,Defensive rebound by M. Turner,57,58
331,3,2:27.0,,M. Ellis misses 3-pt jump shot from 25 ft,57,58
332,3,2:26.0,Defensive rebound by B. Biyombo,,57,58
333,3,2:14.0,Personal foul by M. Ellis,,57,58
334,3,2:14.0,C. Joseph enters the game for K. Lowry,,57,58
335,3,1:58.0,T. Ross makes 3-pt jump shot from 26 ft,,60,58
336,3,1:46.0,,Offensive foul by M. Turner (drawn by D. DeRozan),60,58
337,3,1:46.0,,Turnover by M. Turner (offensive foul),60,58
338,3,1:46.0,,S. Hill enters the game for M. Turner,60,58
339,3,1:35.0,T. Ross misses 3-pt jump shot from 24 ft,,60,58
340,3,1:35.0,Offensive rebound by Team,,60,58
341,3,1:35.0,,Loose ball foul by S. Hill,60,58
342,3,1:19.0,D. DeRozan makes 2-pt layup from 1 ft,,62,58
343,3,1:00.0,Violation by C. Joseph (kicked ball),,62,58
344,3,0:56.0,,S. Hill misses 2-pt layup from 2 ft,62,58
345,3,0:55.0,Defensive rebound by B. Biyombo,,62,58
346,3,0:43.0,D. DeRozan misses 2-pt layup from 2 ft,,62,58
347,3,0:42.0,Offensive rebound by B. Biyombo,,62,58
348,3,0:42.0,,Loose ball foul by P. George,62,58
349,3,0:42.0,B. Biyombo makes free throw 1 of 2,,63,58
350,3,0:42.0,B. Biyombo misses free throw 2 of 2,,63,58
351,3,0:42.0,,Defensive rebound by P. George,63,58
352,3,0:19.0,,R. Stuckey makes 2-pt jump shot from 17 ft (assist by S. Hill),63,60
353,3,0:01.0,D. DeRozan misses 2-pt jump shot from 17 ft,,63,60
354,3,0:00.0,Offensive rebound by P. Patterson,,63,60
355,4,11:54.0,Personal foul by L. Allen,,63,60
356,4,11:38.0,Turnover by C. Joseph (dbl dribble),,63,60
357,4,11:26.0,,Turnover by R. Stuckey (bad pass; steal by T. Ross),63,60
358,4,11:09.0,Turnover by D. DeRozan (bad pass; steal by R. Stuckey),,63,60
359,4,11:09.0,Loose ball foul by J. Thompson,,63,60
360,4,10:55.0,,L. Allen makes 2-pt hook shot from 9 ft,63,62
361,4,10:34.0,P. Patterson misses 2-pt jump shot from 12 ft,,63,62
362,4,10:33.0,,Defensive rebound by S. Hill,63,62
363,4,10:21.0,,C. Miles misses 3-pt jump shot from 25 ft,63,62
364,4,10:21.0,Defensive rebound by C. Joseph,,63,62
365,4,10:03.0,T. Ross makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,66,62
366,4,9:46.0,Offensive charge foul by L. Allen (drawn by P. Patterson),,66,62
367,4,9:46.0,,Turnover by L. Allen (offensive foul),66,62
368,4,9:46.0,K. Lowry enters the game for D. DeRozan,,66,62
369,4,9:46.0,,M. Turner enters the game for L. Allen,66,62
370,4,9:33.0,T. Ross misses 2-pt jump shot from 9 ft (block by C. Miles),,66,62
371,4,9:32.0,,Defensive rebound by M. Turner,66,62
372,4,9:12.0,,C. Miles makes 2-pt jump shot from 13 ft,66,64
373,4,9:00.0,C. Joseph misses 2-pt layup from 1 ft,,66,64
374,4,8:59.0,,Defensive rebound by M. Turner,66,64
375,4,8:53.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by R. Stuckey),66,67
376,4,8:32.0,K. Lowry misses 3-pt jump shot from 25 ft,,66,67
377,4,8:31.0,,Defensive rebound by S. Hill,66,67
378,4,8:22.0,,C. Miles misses 3-pt jump shot from 25 ft,66,67
379,4,8:21.0,Defensive rebound by Team,,66,67
380,4,8:21.0,Official timeout,,66,67
381,4,8:13.0,Shooting foul by S. Hill (drawn by K. Lowry),,66,67
382,4,8:13.0,K. Lowry makes free throw 1 of 2,,67,67
383,4,8:13.0,K. Lowry makes free throw 2 of 2,,68,67
384,4,8:01.0,,Shooting foul by K. Lowry (drawn by C. Miles),68,67
385,4,8:01.0,,C. Miles makes free throw 1 of 2,68,68
386,4,8:01.0,,C. Miles makes free throw 2 of 2,68,69
387,4,7:48.0,Shooting block foul by G. Hill (drawn by K. Lowry),,68,69
388,4,7:48.0,K. Lowry makes free throw 1 of 2,,69,69
389,4,7:48.0,,M. Ellis enters the game for R. Stuckey,69,69
390,4,7:48.0,K. Lowry makes free throw 2 of 2,,70,69
391,4,7:35.0,,M. Turner misses 2-pt jump shot from 20 ft,70,69
392,4,7:34.0,Defensive rebound by P. Patterson,,70,69
393,4,7:22.0,T. Ross misses 3-pt jump shot from 23 ft,,70,69
394,4,7:22.0,,Defensive rebound by C. Miles,70,69
395,4,7:14.0,,Shooting foul by C. Joseph (drawn by G. Hill),70,69
396,4,7:14.0,,G. Hill makes free throw 1 of 2,70,70
397,4,7:14.0,,P. George enters the game for C. Miles,70,70
398,4,7:14.0,,J. Hill enters the game for M. Turner,70,70
399,4,7:14.0,B. Biyombo enters the game for J. Thompson,,70,70
400,4,7:14.0,,G. Hill makes free throw 2 of 2,70,71
401,4,6:54.0,K. Lowry misses 3-pt jump shot from 24 ft,,70,71
