,QUARTER,TIME_REMAINING,HOUSTON_ACTION,GOLDEN STATE_ACTION,HOUSTON_SCORE,GOLDEN STATE_SCORE
80,1,2:08.0,M. Thornton enters the game for D. Howard,,20,32
81,1,2:08.0,C. Capela enters the game for J. Harden,,20,32
82,1,2:00.0,J. Smith misses 2-pt jump shot from 19 ft,,20,32
83,1,1:59.0,,Defensive rebound by A. Iguodala,20,32
84,1,1:53.0,,M. Speights makes 2-pt layup from 2 ft (assist by A. Iguodala),20,34
85,1,1:53.0,,Shooting foul by C. Capela (drawn by M. Speights),20,34
86,1,1:53.0,,M. Speights makes free throw 1 of 1,20,35
87,1,1:35.0,C. Brewer makes 2-pt layup from 1 ft (assist by J. Smith),,22,35
88,1,1:20.0,,S. Curry makes 3-pt jump shot from 26 ft,22,38
89,1,1:00.0,J. Smith makes 3-pt jump shot from 25 ft (assist by M. Thornton),,25,38
90,1,0:51.0,,Shooting foul by M. Thornton (drawn by M. Speights),25,38
91,1,0:51.0,,M. Speights makes free throw 1 of 2,25,39
92,1,0:51.0,,H. Barnes enters the game for D. Green,25,39
93,1,0:51.0,,M. Speights misses free throw 2 of 2,25,39
94,1,0:50.0,Defensive rebound by C. Capela,,25,39
95,1,0:43.0,Personal foul by L. Barbosa (drawn by M. Thornton),,25,39
96,1,0:43.0,M. Thornton makes free throw 1 of 2,,26,39
97,1,0:43.0,M. Thornton makes free throw 2 of 2,,27,39
98,1,0:30.0,,M. Speights makes 3-pt jump shot from 25 ft,27,42
99,1,0:09.0,T. Lawson misses 2-pt jump shot from 19 ft,,27,42
100,1,0:08.0,,Defensive rebound by H. Barnes,27,42
101,1,0:03.0,,S. Curry misses 3-pt jump shot from 29 ft,27,42
102,1,0:00.0,Defensive rebound by C. Brewer,,27,42
103,2,11:46.0,M. Thornton makes 2-pt jump shot from 19 ft (assist by J. Smith),,29,42
104,2,11:27.0,,M. Speights makes 2-pt jump shot from 16 ft (assist by S. Livingston),29,44
105,2,11:16.0,M. Thornton misses 2-pt layup from 2 ft,,29,44
106,2,11:14.0,,Defensive rebound by M. Speights,29,44
107,2,11:03.0,,M. Speights misses 3-pt jump shot from 24 ft,29,44
108,2,11:02.0,Defensive rebound by C. Brewer,,29,44
109,2,10:57.0,C. Brewer misses 2-pt jump shot from 7 ft,,29,44
110,2,10:54.0,Offensive rebound by C. Brewer,,29,44
111,2,10:49.0,C. Brewer misses 3-pt jump shot from 23 ft,,29,44
112,2,10:49.0,Offensive rebound by C. Capela,,29,44
113,2,10:45.0,C. Capela makes 2-pt hook shot from 6 ft,,31,44
114,2,10:42.0,D. Howard enters the game for C. Capela,,31,44
115,2,10:35.0,,Offensive foul by M. Speights (drawn by T. Lawson),31,44
116,2,10:35.0,,Turnover by M. Speights (offensive foul),31,44
117,2,10:23.0,J. Smith misses 2-pt jump shot from 6 ft,,31,44
118,2,10:23.0,,Defensive rebound by M. Speights,31,44
119,2,10:15.0,,A. Iguodala misses 3-pt jump shot from 26 ft,31,44
120,2,10:14.0,,Offensive rebound by H. Barnes,31,44
121,2,10:09.0,,H. Barnes makes 2-pt jump shot from 15 ft,31,46
122,2,9:53.0,M. Thornton makes 2-pt jump shot from 16 ft,,33,46
123,2,9:39.0,,L. Barbosa misses 3-pt jump shot from 26 ft,33,46
124,2,9:38.0,Defensive rebound by D. Howard,,33,46
125,2,9:28.0,J. Smith misses 3-pt jump shot from 24 ft,,33,46
126,2,9:28.0,,Defensive rebound by Team,33,46
127,2,9:28.0,Loose ball foul by M. Thornton (drawn by L. Barbosa),,33,46
128,2,9:28.0,T. Ariza enters the game for J. Smith,,33,46
129,2,9:07.0,,S. Livingston makes 2-pt layup from 1 ft,33,48
130,2,8:59.0,Personal foul by S. Livingston (drawn by D. Howard),,33,48
131,2,8:59.0,Official timeout,,33,48
132,2,8:48.0,Shooting foul by M. Speights (drawn by T. Ariza),,33,48
133,2,8:48.0,T. Ariza misses free throw 1 of 2,,33,48
134,2,8:48.0,Offensive rebound by Team,,33,48
135,2,8:48.0,T. Ariza makes free throw 2 of 2,,34,48
136,2,8:35.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by H. Barnes),34,50
137,2,8:21.0,T. Ariza makes 2-pt layup from 2 ft,,36,50
138,2,8:08.0,,L. Barbosa misses 2-pt layup from 2 ft,36,50
139,2,8:08.0,,Offensive rebound by Team,36,50
140,2,8:08.0,,A. Bogut enters the game for M. Speights,36,50
141,2,8:08.0,,K. Thompson enters the game for L. Barbosa,36,50
142,2,8:08.0,P. Beverley enters the game for T. Lawson,,36,50
143,2,8:08.0,J. Harden enters the game for C. Brewer,,36,50
144,2,7:56.0,,A. Iguodala misses 3-pt jump shot from 24 ft,36,50
145,2,7:55.0,Defensive rebound by M. Thornton,,36,50
146,2,7:44.0,J. Harden misses 2-pt jump shot from 11 ft,,36,50
147,2,7:43.0,,Defensive rebound by H. Barnes,36,50
148,2,7:34.0,,Shooting foul by D. Howard (drawn by K. Thompson),36,50
149,2,7:34.0,,K. Thompson makes free throw 1 of 2,36,51
150,2,7:34.0,,D. Green enters the game for A. Iguodala,36,51
151,2,7:34.0,,K. Thompson makes free throw 2 of 2,36,52
152,2,7:21.0,M. Thornton misses 3-pt jump shot from 26 ft,,36,52
153,2,7:20.0,,Defensive rebound by K. Thompson,36,52
154,2,7:03.0,,A. Bogut misses 2-pt layup from 2 ft,36,52
155,2,7:03.0,Defensive rebound by D. Howard,,36,52
156,2,7:01.0,Shooting foul by S. Livingston (drawn by J. Harden),,36,52
157,2,7:01.0,J. Harden makes free throw 1 of 2,,37,52
158,2,7:01.0,,S. Curry enters the game for H. Barnes,37,52
159,2,7:01.0,J. Harden makes free throw 2 of 2,,38,52
160,2,6:49.0,,Shooting foul by J. Harden (drawn by S. Curry),38,52
161,2,6:49.0,,S. Curry makes free throw 1 of 2,38,53
162,2,6:49.0,,S. Curry makes free throw 2 of 2,38,54
163,2,6:25.0,J. Harden makes 3-pt jump shot from 26 ft (assist by P. Beverley),,41,54
164,2,6:06.0,,S. Curry misses 2-pt layup from 2 ft,41,54
165,2,6:04.0,Defensive rebound by D. Howard,,41,54
166,2,5:58.0,M. Thornton misses 3-pt jump shot from 25 ft,,41,54
167,2,5:56.0,Offensive rebound by P. Beverley,,41,54
168,2,5:51.0,Shooting foul by D. Green (drawn by J. Harden),,41,54
169,2,5:51.0,,Golden State full timeout,41,54
170,2,5:51.0,C. Capela enters the game for D. Howard,,41,54
171,2,5:51.0,J. Harden makes free throw 1 of 2,,42,54
172,2,5:51.0,J. Harden makes free throw 2 of 2,,43,54
173,2,5:30.0,,K. Thompson misses 2-pt jump shot from 3 ft (block by M. Thornton),43,54
174,2,5:30.0,,Offensive rebound by D. Green,43,54
175,2,5:30.0,,Shooting foul by P. Beverley (drawn by D. Green),43,54
176,2,5:30.0,,D. Green makes free throw 1 of 2,43,55
177,2,5:30.0,,D. Green makes free throw 2 of 2,43,56
178,2,5:18.0,J. Harden misses 2-pt jump shot from 6 ft (block by A. Bogut),,43,56
179,2,5:18.0,Offensive rebound by Team,,43,56
180,2,5:15.0,J. Harden makes 3-pt jump shot from 24 ft (assist by M. Thornton),,46,56
181,2,4:58.0,,Turnover by K. Thompson (bad pass),46,56
182,2,4:49.0,Turnover by P. Beverley (bad pass),,46,56
183,2,4:35.0,,K. Thompson misses 2-pt jump shot from 22 ft,46,56
184,2,4:35.0,,Offensive rebound by Team,46,56
185,2,4:35.0,Loose ball foul by P. Beverley (drawn by D. Green),,46,56
186,2,4:35.0,,D. Green makes free throw 1 of 2,46,57
187,2,4:35.0,C. Brewer enters the game for M. Thornton,,46,57
188,2,4:35.0,,A. Iguodala enters the game for S. Livingston,46,57
189,2,4:35.0,,D. Green makes free throw 2 of 2,46,58
190,2,4:15.0,J. Harden makes 2-pt layup from 2 ft,,48,58
191,2,4:09.0,,K. Thompson misses 2-pt jump shot from 12 ft,48,58
192,2,4:08.0,Defensive rebound by C. Capela,,48,58
193,2,4:01.0,J. Harden makes 3-pt jump shot from 26 ft,,51,58
194,2,3:46.0,,K. Thompson misses 2-pt jump shot from 7 ft,51,58
195,2,3:46.0,Defensive rebound by C. Capela,,51,58
196,2,3:41.0,Shooting foul by D. Green (drawn by P. Beverley),,51,58
197,2,3:41.0,P. Beverley misses free throw 1 of 2,,51,58
198,2,3:41.0,Offensive rebound by Team,,51,58
199,2,3:41.0,,H. Barnes enters the game for D. Green,51,58
200,2,3:41.0,P. Beverley makes free throw 2 of 2,,52,58
201,2,3:33.0,,Personal foul by C. Brewer (drawn by A. Iguodala),52,58
202,2,3:33.0,,A. Iguodala makes free throw 1 of 2,52,59
203,2,3:33.0,,A. Iguodala makes free throw 2 of 2,52,60
204,2,3:11.0,T. Ariza misses 2-pt jump shot from 15 ft,,52,60
205,2,3:10.0,,Defensive rebound by Team,52,60
206,2,3:10.0,,Personal foul by C. Capela (drawn by A. Bogut),52,60
207,2,3:10.0,,A. Bogut makes free throw 1 of 2,52,61
208,2,3:10.0,D. Howard enters the game for C. Capela,,52,61
209,2,3:10.0,,B. Rush enters the game for H. Barnes,52,61
210,2,3:10.0,,A. Bogut makes free throw 2 of 2,52,62
211,2,2:56.0,D. Howard makes 2-pt dunk at rim (assist by P. Beverley),,54,62
212,2,2:46.0,,S. Curry makes 3-pt jump shot from 31 ft,54,65
213,2,2:28.0,P. Beverley misses 2-pt layup from 2 ft (block by A. Bogut),,54,65
214,2,2:28.0,Offensive rebound by Team,,54,65
215,2,2:28.0,Houston full timeout,,54,65
216,2,2:24.0,J. Harden makes 3-pt jump shot from 23 ft (assist by C. Brewer),,57,65
217,2,2:22.0,,Personal take foul by C. Brewer (drawn by A. Bogut),57,65
218,2,2:22.0,,A. Bogut misses free throw 1 of 2,57,65
219,2,2:22.0,,Offensive rebound by Team,57,65
220,2,2:22.0,,A. Bogut makes free throw 2 of 2,57,66
221,2,2:21.0,Personal take foul by B. Rush (drawn by D. Howard),,57,66
222,2,2:21.0,D. Howard misses free throw 1 of 2,,57,66
223,2,2:21.0,Offensive rebound by Team,,57,66
224,2,2:21.0,D. Howard misses free throw 2 of 2,,57,66
225,2,2:21.0,,Defensive rebound by B. Rush,57,66
226,2,2:11.0,,S. Curry misses 2-pt jump shot from 5 ft,57,66
227,2,2:10.0,,Offensive rebound by A. Bogut,57,66
228,2,2:10.0,,A. Bogut misses 2-pt layup from 2 ft,57,66
229,2,2:08.0,Defensive rebound by P. Beverley,,57,66
230,2,2:02.0,J. Harden misses 3-pt jump shot from 25 ft,,57,66
231,2,2:01.0,Offensive rebound by P. Beverley,,57,66
232,2,1:55.0,T. Ariza makes 2-pt jump shot from 16 ft (assist by D. Howard),,59,66
233,2,1:38.0,,Personal foul by C. Brewer (drawn by K. Thompson),59,66
234,2,1:38.0,,K. Thompson makes free throw 1 of 2,59,67
235,2,1:38.0,,K. Thompson misses free throw 2 of 2,59,67
236,2,1:38.0,Defensive rebound by D. Howard,,59,67
237,2,1:38.0,Personal foul by B. Rush (drawn by D. Howard),,59,67
238,2,1:38.0,D. Howard misses free throw 1 of 2,,59,67
239,2,1:38.0,Offensive rebound by Team,,59,67
240,2,1:38.0,M. Thornton enters the game for C. Brewer,,59,67
241,2,1:38.0,Turnover by M. Thornton (lane violation.),,59,67
242,2,1:38.0,,M. Speights enters the game for A. Bogut,59,67
243,2,1:19.0,,A. Iguodala misses 2-pt hook shot from 7 ft,59,67
244,2,1:17.0,Defensive rebound by D. Howard,,59,67
245,2,1:06.0,Personal foul by B. Rush (drawn by M. Thornton),,59,67
246,2,1:06.0,M. Thornton makes free throw 1 of 2,,60,67
247,2,1:06.0,M. Thornton makes free throw 2 of 2,,61,67
248,2,0:46.0,,S. Curry makes 2-pt layup from 2 ft,61,69
249,2,0:37.0,M. Thornton makes 3-pt jump shot from 24 ft (assist by P. Beverley),,64,69
250,2,0:26.0,,Turnover by K. Thompson (lost ball; steal by J. Harden),64,69
251,2,0:22.0,M. Thornton makes 2-pt layup at rim,,66,69
252,2,0:07.0,,Offensive foul by M. Speights (drawn by P. Beverley),66,69
253,2,0:07.0,,Turnover by M. Speights (offensive foul),66,69
254,2,0:07.0,T. Lawson enters the game for D. Howard,,66,69
255,2,0:07.0,,H. Barnes enters the game for M. Speights,66,69
256,2,0:03.0,T. Lawson misses 3-pt jump shot from 25 ft,,66,69
257,2,0:00.0,,Defensive rebound by A. Iguodala,66,69
258,3,11:46.0,D. Howard makes 2-pt layup from 2 ft (assist by C. Brewer),,68,69
259,3,11:46.0,Shooting foul by A. Bogut (drawn by D. Howard),,68,69
260,3,11:46.0,D. Howard misses free throw 1 of 1,,68,69
261,3,11:45.0,,Defensive rebound by A. Bogut,68,69
262,3,11:30.0,,S. Curry misses 3-pt jump shot from 25 ft,68,69
263,3,11:30.0,Defensive rebound by D. Howard,,68,69
264,3,11:22.0,P. Beverley misses 3-pt jump shot from 25 ft,,68,69
265,3,11:22.0,Offensive rebound by T. Ariza,,68,69
266,3,11:05.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by P. Beverley),,71,69
267,3,10:49.0,,Turnover by A. Bogut (bad pass; steal by P. Beverley),71,69
268,3,10:42.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by P. Beverley),,74,69
269,3,10:42.0,,Golden State full timeout,74,69
270,3,10:25.0,,K. Thompson misses 2-pt jump shot from 15 ft,74,69
271,3,10:24.0,Defensive rebound by C. Brewer,,74,69
272,3,10:11.0,J. Harden misses 2-pt jump shot from 14 ft,,74,69
273,3,10:10.0,,Defensive rebound by A. Bogut,74,69
274,3,9:54.0,,S. Curry misses 3-pt jump shot from 24 ft,74,69
275,3,9:53.0,Defensive rebound by D. Howard,,74,69
276,3,9:35.0,C. Brewer misses 2-pt jump shot from 17 ft,,74,69
277,3,9:34.0,,Defensive rebound by D. Green,74,69
278,3,9:23.0,,S. Curry makes 2-pt layup from 1 ft (assist by A. Bogut),74,71
279,3,9:00.0,D. Howard misses 2-pt jump shot from 4 ft,,74,71
280,3,8:59.0,Offensive rebound by D. Howard,,74,71
281,3,8:59.0,Shooting foul by A. Bogut (drawn by D. Howard),,74,71
282,3,8:59.0,D. Howard misses free throw 1 of 2,,74,71
283,3,8:59.0,Offensive rebound by Team,,74,71
284,3,8:59.0,D. Howard misses free throw 2 of 2,,74,71
285,3,8:58.0,,Defensive rebound by A. Bogut,74,71
286,3,8:40.0,,S. Curry misses 3-pt jump shot from 25 ft,74,71
287,3,8:39.0,Defensive rebound by D. Howard,,74,71
288,3,8:31.0,T. Ariza misses 3-pt jump shot from 24 ft,,74,71
289,3,8:31.0,,Defensive rebound by H. Barnes,74,71
290,3,8:22.0,,K. Thompson misses 2-pt jump shot from 16 ft,74,71
291,3,8:21.0,Defensive rebound by D. Howard,,74,71
292,3,8:07.0,J. Harden misses 2-pt jump shot from 16 ft,,74,71
293,3,8:07.0,,Defensive rebound by S. Curry,74,71
294,3,7:58.0,,S. Curry makes 2-pt layup from 2 ft,74,73
295,3,7:58.0,Houston full timeout,,74,73
296,3,7:38.0,P. Beverley misses 2-pt jump shot from 14 ft,,74,73
297,3,7:37.0,,Defensive rebound by D. Green,74,73
298,3,7:17.0,,K. Thompson misses 3-pt jump shot from 23 ft,74,73
299,3,7:16.0,,Offensive rebound by D. Green,74,73
300,3,7:12.0,,S. Curry misses 3-pt jump shot from 25 ft,74,73
301,3,7:10.0,,Offensive rebound by Team,74,73
302,3,7:01.0,,A. Bogut makes 2-pt hook shot from 4 ft (assist by S. Curry),74,75
303,3,6:49.0,,Offensive charge foul by D. Howard (drawn by A. Bogut),74,75
304,3,6:49.0,Turnover by D. Howard (offensive foul),,74,75
305,3,6:41.0,,Shooting foul by D. Howard (drawn by S. Curry),74,75
306,3,6:41.0,,S. Curry makes free throw 1 of 2,74,76
307,3,6:41.0,M. Thornton enters the game for C. Brewer,,74,76
308,3,6:41.0,,A. Iguodala enters the game for H. Barnes,74,76
309,3,6:41.0,,S. Curry makes free throw 2 of 2,74,77
310,3,6:22.0,M. Thornton makes 2-pt jump shot from 17 ft,,76,77
311,3,6:02.0,,K. Thompson misses 3-pt jump shot from 23 ft,76,77
312,3,6:00.0,Defensive rebound by P. Beverley,,76,77
313,3,5:50.0,D. Howard makes 2-pt hook shot from 5 ft (assist by M. Thornton),,78,77
314,3,5:24.0,,Turnover by A. Bogut (bad pass; steal by P. Beverley),78,77
315,3,5:18.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),,81,77
316,3,5:00.0,,A. Bogut makes 2-pt layup from 1 ft (assist by S. Curry),81,79
317,3,4:40.0,P. Beverley misses 3-pt jump shot from 22 ft,,81,79
318,3,4:39.0,,Defensive rebound by A. Bogut,81,79
319,3,4:36.0,,Personal block foul by P. Beverley (drawn by A. Iguodala),81,79
320,3,4:36.0,,L. Barbosa enters the game for K. Thompson,81,79
321,3,4:36.0,,M. Speights enters the game for A. Bogut,81,79
322,3,4:36.0,C. Capela enters the game for D. Howard,,81,79
323,3,4:29.0,,M. Speights makes 2-pt layup at rim (assist by S. Curry),81,81
324,3,4:18.0,C. Capela misses 2-pt dunk at rim,,81,81
325,3,4:17.0,Offensive rebound by C. Capela,,81,81
326,3,4:16.0,Turnover by C. Capela (lost ball; steal by S. Curry),,81,81
327,3,4:08.0,,L. Barbosa makes 2-pt layup at rim (assist by A. Iguodala),81,83
328,3,4:08.0,Houston full timeout,,81,83
329,3,4:08.0,T. Lawson enters the game for P. Beverley,,81,83
330,3,3:55.0,Turnover by T. Ariza (traveling),,81,83
331,3,3:45.0,,M. Speights misses 2-pt jump shot from 18 ft,81,83
332,3,3:44.0,Defensive rebound by T. Ariza,,81,83
333,3,3:35.0,J. Harden makes 3-pt jump shot from 25 ft (assist by T. Lawson),,84,83
334,3,3:13.0,,A. Iguodala makes 2-pt jump shot from 12 ft,84,85
335,3,2:56.0,T. Lawson misses 2-pt jump shot from 14 ft,,84,85
336,3,2:55.0,Offensive rebound by C. Capela,,84,85
337,3,2:50.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by C. Capela),,87,85
338,3,2:30.0,,Shooting foul by M. Thornton (drawn by M. Speights),87,85
339,3,2:30.0,,M. Speights makes free throw 1 of 2,87,86
340,3,2:30.0,,H. Barnes enters the game for D. Green,87,86
341,3,2:30.0,,M. Speights makes free throw 2 of 2,87,87
342,3,2:13.0,J. Harden makes 2-pt layup from 2 ft,,89,87
343,3,2:13.0,Shooting foul by S. Curry (drawn by J. Harden),,89,87
344,3,2:13.0,C. Brewer enters the game for T. Ariza,,89,87
345,3,2:13.0,J. Harden makes free throw 1 of 1,,90,87
346,3,2:02.0,,S. Curry makes 3-pt jump shot from 26 ft,90,90
347,3,1:44.0,C. Brewer misses 3-pt jump shot from 23 ft,,90,90
348,3,1:43.0,,Defensive rebound by M. Speights,90,90
349,3,1:38.0,,L. Barbosa misses 2-pt layup from 3 ft,90,90
350,3,1:37.0,,Offensive rebound by L. Barbosa,90,90
351,3,1:36.0,,L. Barbosa misses 2-pt jump shot from 3 ft (block by C. Capela),90,90
352,3,1:35.0,,Offensive rebound by L. Barbosa,90,90
353,3,1:34.0,,H. Barnes misses 2-pt layup from 2 ft (block by J. Harden),90,90
354,3,1:34.0,,Offensive rebound by Team,90,90
355,3,1:29.0,,S. Curry misses 3-pt jump shot from 26 ft,90,90
356,3,1:28.0,Defensive rebound by J. Harden,,90,90
357,3,1:21.0,J. Harden makes 2-pt jump shot from 6 ft,,92,90
358,3,1:21.0,Shooting foul by M. Speights (drawn by J. Harden),,92,90
359,3,1:21.0,J. Harden makes free throw 1 of 1,,93,90
360,3,1:07.0,,Personal foul by M. Thornton (drawn by H. Barnes),93,90
361,3,1:00.0,,M. Speights misses 2-pt jump shot from 17 ft,93,90
362,3,0:58.0,,Offensive rebound by A. Iguodala,93,90
363,3,0:49.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Curry),93,93
364,3,0:29.0,M. Thornton misses 3-pt jump shot from 23 ft,,93,93
365,3,0:28.0,,Defensive rebound by M. Speights,93,93
366,3,0:21.0,,M. Speights misses 2-pt hook shot from 4 ft,93,93
367,3,0:20.0,Defensive rebound by J. Harden,,93,93
368,3,0:00.0,T. Lawson misses 3-pt jump shot from 23 ft,,93,93
369,3,0:00.0,Offensive rebound by Team,,93,93
370,4,11:43.0,,A. Iguodala makes 3-pt jump shot from 24 ft,93,96
371,4,11:20.0,M. Thornton misses 2-pt jump shot from 16 ft,,93,96
372,4,11:19.0,,Defensive rebound by H. Barnes,93,96
373,4,11:11.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by A. Iguodala),93,99
374,4,11:11.0,Houston full timeout,,93,99
375,4,10:53.0,M. Thornton misses 2-pt jump shot from 3 ft (block by A. Bogut),,93,99
376,4,10:52.0,,Defensive rebound by A. Iguodala,93,99
377,4,10:47.0,,H. Barnes misses 3-pt jump shot from 25 ft,93,99
378,4,10:45.0,Defensive rebound by Team,,93,99
379,4,10:22.0,D. Howard misses 2-pt jump shot from 7 ft,,93,99
380,4,10:21.0,,Defensive rebound by S. Livingston,93,99
381,4,10:10.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by S. Livingston),93,101
382,4,10:05.0,Offensive foul by D. Howard (drawn by S. Livingston),,93,101
383,4,10:05.0,Turnover by D. Howard (offensive foul),,93,101
384,4,10:05.0,J. Harden enters the game for M. Thornton,,93,101
385,4,10:05.0,P. Beverley enters the game for T. Lawson,,93,101
386,4,9:55.0,,L. Barbosa misses 2-pt jump shot from 18 ft,93,101
387,4,9:53.0,Defensive rebound by T. Ariza,,93,101
388,4,9:43.0,D. Howard makes 2-pt layup from 2 ft (assist by J. Harden),,95,101
389,4,9:43.0,Shooting foul by A. Bogut (drawn by D. Howard),,95,101
