,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
73,1,1:37.0,P. Tucker makes 2-pt jump shot from 11 ft (assist by A. Goodwin),,22,31
74,1,1:31.0,,Turnover by J. Smith (bad pass; steal by P. Tucker),22,31
75,1,1:26.0,Personal foul by J. Smith,,22,31
76,1,1:20.0,P. Tucker misses 2-pt jump shot from 21 ft,,22,31
77,1,1:19.0,,Defensive rebound by C. Brewer,22,31
78,1,1:10.0,,J. Terry misses 3-pt jump shot from 24 ft,22,31
79,1,1:09.0,Defensive rebound by A. Williams,,22,31
80,1,1:01.0,A. Goodwin makes 2-pt layup from 2 ft,,24,31
81,1,0:58.0,,C. Brewer makes 2-pt layup from 1 ft (assist by J. Harden),24,33
82,1,0:58.0,,Shooting foul by A. Williams (drawn by C. Brewer),24,33
83,1,0:58.0,A. Len enters the game for P. Tucker,,24,33
84,1,0:58.0,,C. Brewer makes free throw 1 of 1,24,34
85,1,0:44.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by A. Len),,27,34
86,1,0:36.0,,J. Harden makes 3-pt jump shot from 25 ft,27,37
87,1,0:22.0,A. Williams misses 2-pt layup from 2 ft,,27,37
88,1,0:21.0,Offensive rebound by A. Williams,,27,37
89,1,0:19.0,A. Williams misses 2-pt layup from 3 ft,,27,37
90,1,0:18.0,,Defensive rebound by J. Smith,27,37
91,1,0:03.0,,J. Harden makes 2-pt layup from 2 ft,27,39
92,1,0:00.0,A. Goodwin misses 3-pt jump shot from 37 ft,,27,39
93,1,0:00.0,Offensive rebound by Team,,27,39
94,2,11:35.0,,Turnover by Team (shot clock),27,39
95,2,11:20.0,M. Teletović makes 2-pt jump shot from 7 ft,,29,39
96,2,11:10.0,,C. Brewer misses 3-pt jump shot from 23 ft,29,39
97,2,11:10.0,,Offensive rebound by C. Brewer,29,39
98,2,10:56.0,,C. Capela makes 2-pt hook shot from 7 ft,29,41
99,2,10:39.0,A. Goodwin misses 3-pt jump shot from 24 ft,,29,41
100,2,10:39.0,Offensive rebound by A. Len,,29,41
101,2,10:37.0,Shooting foul by C. Capela (drawn by A. Len),,29,41
102,2,10:37.0,A. Len makes free throw 1 of 2,,30,41
103,2,10:37.0,A. Len makes free throw 2 of 2,,31,41
104,2,10:28.0,,J. Terry misses 2-pt layup from 3 ft,31,41
105,2,10:28.0,Defensive rebound by A. Len,,31,41
106,2,10:21.0,M. Teletović makes 2-pt layup from 4 ft (assist by A. Goodwin),,33,41
107,2,10:14.0,,Turnover by J. Smith (lost ball; steal by A. Goodwin),33,41
108,2,10:14.0,A. Goodwin makes 2-pt layup from 1 ft,,35,41
109,2,10:14.0,,Houston full timeout,35,41
110,2,10:14.0,,T. Ariza enters the game for C. Capela,35,41
111,2,10:14.0,,D. Howard enters the game for J. Smith,35,41
112,2,10:14.0,,M. Beasley enters the game for C. Brewer,35,41
113,2,9:58.0,,M. Beasley makes 2-pt jump shot from 21 ft (assist by P. Beverley),35,43
114,2,9:44.0,J. Leuer misses 2-pt jump shot from 6 ft (block by D. Howard),,35,43
115,2,9:43.0,Offensive rebound by Team,,35,43
116,2,9:36.0,M. Teletović misses 2-pt jump shot from 8 ft (block by T. Ariza),,35,43
117,2,9:35.0,,Defensive rebound by M. Beasley,35,43
118,2,9:24.0,,Turnover by M. Beasley (lost ball; steal by M. Teletović),35,43
119,2,9:18.0,A. Goodwin makes 2-pt layup at rim,,37,43
120,2,9:02.0,,Shooting foul by J. Leuer (drawn by T. Ariza),37,43
121,2,9:02.0,,T. Ariza misses free throw 1 of 2,37,43
122,2,9:02.0,,Offensive rebound by Team,37,43
123,2,9:02.0,,T. Ariza makes free throw 2 of 2,37,44
124,2,8:48.0,M. Teletović makes 2-pt jump shot from 22 ft (assist by J. Jenkins),,39,44
125,2,8:33.0,,P. Beverley misses 3-pt jump shot from 24 ft,39,44
126,2,8:32.0,Defensive rebound by M. Teletović,,39,44
127,2,8:21.0,M. Teletović misses 3-pt jump shot from 26 ft,,39,44
128,2,8:20.0,Offensive rebound by J. Leuer,,39,44
129,2,8:14.0,J. Leuer misses 2-pt jump shot from 15 ft,,39,44
130,2,8:13.0,Offensive rebound by A. Len,,39,44
131,2,8:07.0,M. Teletović misses 3-pt jump shot from 22 ft,,39,44
132,2,8:07.0,,Defensive rebound by D. Howard,39,44
133,2,8:05.0,,Shooting foul by A. Goodwin (drawn by M. Beasley),39,44
134,2,8:05.0,,M. Beasley makes free throw 1 of 2,39,45
135,2,8:05.0,T. Chandler enters the game for A. Len,,39,45
136,2,8:05.0,,M. Beasley misses free throw 2 of 2,39,45
137,2,8:03.0,Defensive rebound by J. Leuer,,39,45
138,2,7:57.0,Personal foul by T. Ariza,,39,45
139,2,7:57.0,,Technical foul by Team,39,45
140,2,7:57.0,M. Teletović misses technical free throw,,39,45
141,2,7:57.0,Offensive rebound by Team,,39,45
142,2,7:49.0,M. Teletović makes 2-pt layup from 4 ft (assist by J. Leuer),,41,45
143,2,7:40.0,,T. Ariza makes 3-pt jump shot from 24 ft,41,48
144,2,7:24.0,Turnover by J. Jenkins (step out of bounds),,41,48
145,2,7:24.0,,J. Harden enters the game for J. Terry,41,48
146,2,7:18.0,R. Price enters the game for A. Goodwin,,41,48
147,2,7:18.0,,Personal foul by M. Teletović,41,48
148,2,7:18.0,D. Booker enters the game for J. Jenkins,,41,48
149,2,7:18.0,P. Tucker enters the game for J. Leuer,,41,48
150,2,7:07.0,,M. Beasley misses 2-pt jump shot from 11 ft,41,48
151,2,7:06.0,Defensive rebound by T. Chandler,,41,48
152,2,6:48.0,D. Booker makes 2-pt jump shot from 20 ft (assist by P. Tucker),,43,48
153,2,6:41.0,,D. Howard misses 2-pt jump shot from 3 ft,43,48
154,2,6:41.0,Defensive rebound by T. Chandler,,43,48
155,2,6:31.0,Shooting foul by M. Beasley (drawn by P. Tucker),,43,48
156,2,6:31.0,P. Tucker makes free throw 1 of 2,,44,48
157,2,6:31.0,P. Tucker misses free throw 2 of 2,,44,48
158,2,6:30.0,,Defensive rebound by D. Howard,44,48
159,2,6:12.0,,P. Beverley misses 3-pt jump shot from 24 ft,44,48
160,2,6:11.0,Defensive rebound by Team,,44,48
161,2,5:48.0,Phoenix full timeout,,44,48
162,2,5:48.0,,A. Goudelock enters the game for P. Beverley,44,48
163,2,5:48.0,Turnover by R. Price (lost ball; steal by J. Harden),,44,48
164,2,5:30.0,,Turnover by T. Ariza (bad pass),44,48
165,2,5:15.0,Turnover by T. Chandler (lost ball),,44,48
166,2,5:07.0,,Turnover by A. Goudelock (bad pass; steal by R. Price),44,48
167,2,4:54.0,M. Teletović makes 3-pt jump shot from 27 ft (assist by R. Price),,47,48
168,2,4:32.0,,M. Beasley makes 2-pt layup at rim,47,50
169,2,4:12.0,M. Teletović misses 2-pt jump shot from 12 ft,,47,50
170,2,4:11.0,,Defensive rebound by D. Howard,47,50
171,2,4:02.0,,A. Goudelock misses 3-pt jump shot from 24 ft,47,50
172,2,4:02.0,,Offensive rebound by M. Beasley,47,50
173,2,3:58.0,,M. Beasley misses 2-pt jump shot from 15 ft,47,50
174,2,3:58.0,Defensive rebound by R. Price,,47,50
175,2,3:54.0,Turnover by M. Teletović (step out of bounds),,47,50
176,2,3:54.0,,J. Smith enters the game for M. Beasley,47,50
177,2,3:54.0,A. Len enters the game for M. Teletović,,47,50
178,2,3:36.0,,Shooting foul by P. Tucker (drawn by J. Harden),47,50
179,2,3:36.0,,J. Harden makes free throw 1 of 3,47,51
180,2,3:36.0,,J. Harden makes free throw 2 of 3,47,52
181,2,3:36.0,,C. Capela enters the game for D. Howard,47,52
182,2,3:36.0,,J. Harden makes free throw 3 of 3,47,53
183,2,3:27.0,Turnover by A. Len (lost ball; steal by T. Ariza),,47,53
184,2,3:23.0,,T. Ariza makes 2-pt layup from 1 ft,47,55
185,2,3:10.0,T. Chandler misses 2-pt jump shot from 9 ft (block by A. Goudelock),,47,55
186,2,3:10.0,,Defensive rebound by A. Goudelock,47,55
187,2,3:10.0,,Personal foul by P. Tucker,47,55
188,2,3:10.0,,A. Goudelock misses free throw 1 of 2,47,55
189,2,3:10.0,,Offensive rebound by Team,47,55
190,2,3:10.0,,A. Goudelock makes free throw 2 of 2,47,56
191,2,2:53.0,A. Len misses 2-pt hook shot from 5 ft,,47,56
192,2,2:51.0,Offensive rebound by A. Len,,47,56
193,2,2:48.0,A. Len misses 2-pt jump shot from 3 ft (block by C. Capela),,47,56
194,2,2:47.0,,Defensive rebound by J. Harden,47,56
195,2,2:40.0,,A. Goudelock misses 3-pt jump shot from 23 ft,47,56
196,2,2:40.0,Defensive rebound by T. Chandler,,47,56
197,2,2:31.0,D. Booker misses 2-pt jump shot from 3 ft (block by J. Smith),,47,56
198,2,2:30.0,Offensive rebound by A. Len,,47,56
199,2,2:23.0,T. Chandler makes 2-pt dunk at rim (assist by A. Len),,49,56
200,2,2:18.0,,Houston full timeout,49,56
201,2,2:18.0,Phoenix full timeout,,49,56
202,2,2:09.0,,Turnover by J. Harden (bad pass; steal by D. Booker),49,56
203,2,2:06.0,D. Booker misses 2-pt layup from 4 ft (block by T. Ariza),,49,56
204,2,2:06.0,Offensive rebound by Team,,49,56
205,2,2:02.0,D. Booker misses 3-pt jump shot from 22 ft,,49,56
206,2,2:02.0,Offensive rebound by P. Tucker,,49,56
207,2,1:53.0,R. Price makes 3-pt jump shot from 27 ft (assist by A. Len),,52,56
208,2,1:42.0,,Turnover by A. Goudelock (lost ball; steal by R. Price),52,56
209,2,1:38.0,R. Price misses 2-pt layup from 1 ft,,52,56
210,2,1:36.0,Offensive rebound by T. Chandler,,52,56
211,2,1:36.0,T. Chandler makes 2-pt layup at rim,,54,56
212,2,1:27.0,,Personal foul by R. Price,54,56
213,2,1:27.0,,A. Goudelock makes free throw 1 of 2,54,57
214,2,1:27.0,,A. Goudelock makes free throw 2 of 2,54,58
215,2,1:09.0,Turnover by P. Tucker (bad pass; steal by A. Goudelock),,54,58
216,2,1:07.0,,Shooting foul by R. Price (drawn by J. Harden),54,58
217,2,1:07.0,,J. Harden misses free throw 1 of 2,54,58
218,2,1:07.0,,Offensive rebound by Team,54,58
219,2,1:07.0,,P. Beverley enters the game for A. Goudelock,54,58
220,2,1:07.0,,J. Harden misses free throw 2 of 2,54,58
221,2,1:07.0,Defensive rebound by A. Len,,54,58
222,2,0:50.0,Turnover by D. Booker (lost ball; steal by T. Ariza),,54,58
223,2,0:44.0,,T. Ariza misses 3-pt jump shot from 24 ft,54,58
224,2,0:43.0,Defensive rebound by P. Tucker,,54,58
225,2,0:25.0,D. Booker misses 2-pt layup from 3 ft,,54,58
226,2,0:25.0,Offensive rebound by Team,,54,58
227,2,0:04.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by D. Booker),,57,58
228,2,0:01.0,,J. Harden makes 2-pt layup from 3 ft (assist by J. Smith),57,60
229,2,0:00.0,D. Booker misses 3-pt jump shot from 26 ft,,57,60
230,2,0:00.0,Offensive rebound by Team,,57,60
231,3,11:43.0,,K. McDaniels misses 3-pt jump shot from 25 ft,57,60
232,3,11:43.0,,Offensive rebound by Team,57,60
233,3,11:43.0,Loose ball foul by A. Len,,57,60
234,3,11:37.0,,Personal foul by R. Price,57,60
235,3,11:27.0,,Turnover by K. McDaniels (bad pass; steal by T. Chandler),57,60
236,3,11:24.0,Turnover by R. Price (bad pass; steal by K. McDaniels),,57,60
237,3,11:03.0,,D. Motiejūnas makes 2-pt jump shot from 16 ft (assist by T. Ariza),57,62
238,3,10:36.0,P. Tucker misses 2-pt layup from 2 ft (block by D. Howard),,57,62
239,3,10:36.0,Offensive rebound by Team,,57,62
240,3,10:36.0,,P. Beverley enters the game for K. McDaniels,57,62
241,3,10:35.0,Turnover by Team (shot clock),,57,62
242,3,10:24.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Beverley),57,65
243,3,10:16.0,Turnover by D. Booker (bad pass; steal by D. Motiejūnas),,57,65
244,3,10:15.0,,Personal foul by R. Price,57,65
245,3,10:07.0,,D. Howard makes 2-pt dunk at rim (assist by D. Motiejūnas),57,67
246,3,10:04.0,Phoenix full timeout,,57,67
247,3,9:44.0,Personal foul by T. Ariza,,57,67
248,3,9:29.0,Turnover by Team (shot clock),,57,67
249,3,9:15.0,,P. Beverley misses 3-pt jump shot from 24 ft,57,67
250,3,9:14.0,Defensive rebound by T. Chandler,,57,67
251,3,9:10.0,D. Booker misses 2-pt layup from 2 ft (block by T. Ariza),,57,67
252,3,9:08.0,,Defensive rebound by P. Beverley,57,67
253,3,9:02.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by P. Beverley),57,70
254,3,8:40.0,A. Len misses 2-pt layup from 1 ft,,57,70
255,3,8:39.0,Offensive rebound by P. Tucker,,57,70
256,3,8:37.0,P. Tucker makes 2-pt layup from 1 ft,,59,70
257,3,8:37.0,Shooting foul by D. Motiejūnas (drawn by P. Tucker),,59,70
258,3,8:37.0,P. Tucker makes free throw 1 of 1,,60,70
259,3,8:33.0,,Personal foul by A. Len,60,70
260,3,8:22.0,,Personal foul by T. Chandler,60,70
261,3,8:22.0,,D. Motiejūnas makes free throw 1 of 2,60,71
262,3,8:22.0,,D. Motiejūnas makes free throw 2 of 2,60,72
263,3,8:10.0,R. Price misses 3-pt jump shot from 22 ft,,60,72
264,3,8:09.0,Offensive rebound by Team,,60,72
265,3,7:59.0,P. Tucker makes 2-pt layup at rim,,62,72
266,3,7:46.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Beverley),62,75
267,3,7:33.0,P. Tucker makes 2-pt jump shot from 7 ft,,64,75
268,3,7:18.0,,Turnover by T. Ariza (step out of bounds),64,75
269,3,6:56.0,Turnover by P. Tucker (bad pass; steal by D. Motiejūnas),,64,75
270,3,6:47.0,,P. Beverley misses 3-pt jump shot from 23 ft,64,75
271,3,6:46.0,Defensive rebound by R. Price,,64,75
272,3,6:35.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by D. Booker),,67,75
273,3,6:21.0,,Personal foul by A. Len,67,75
274,3,6:21.0,,D. Howard makes free throw 1 of 2,67,76
275,3,6:21.0,M. Teletović enters the game for T. Chandler,,67,76
276,3,6:21.0,,J. Smith enters the game for D. Motiejūnas,67,76
277,3,6:21.0,,D. Howard makes free throw 2 of 2,67,77
278,3,6:05.0,P. Tucker makes 2-pt layup from 1 ft (assist by A. Len),,69,77
279,3,5:52.0,,Turnover by J. Harden (bad pass; steal by R. Price),69,77
280,3,5:47.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by R. Price),,72,77
281,3,5:27.0,,D. Howard makes 2-pt dunk at rim (assist by P. Beverley),72,79
282,3,5:02.0,R. Price makes 3-pt jump shot from 23 ft (assist by P. Tucker),,75,79
283,3,4:48.0,,J. Harden misses 3-pt jump shot from 24 ft,75,79
284,3,4:46.0,Defensive rebound by A. Len,,75,79
285,3,4:41.0,D. Booker misses 3-pt jump shot from 24 ft,,75,79
286,3,4:39.0,,Defensive rebound by J. Smith,75,79
287,3,4:27.0,,J. Smith misses 2-pt jump shot from 19 ft,75,79
288,3,4:26.0,Defensive rebound by R. Price,,75,79
289,3,4:13.0,P. Tucker misses 3-pt jump shot from 23 ft,,75,79
290,3,4:11.0,,Defensive rebound by J. Smith,75,79
291,3,4:06.0,,Turnover by J. Smith (bad pass),75,79
292,3,4:06.0,T. Chandler enters the game for A. Len,,75,79
293,3,4:06.0,A. Goodwin enters the game for R. Price,,75,79
294,3,3:48.0,M. Teletović makes 2-pt jump shot from 11 ft,,77,79
295,3,3:48.0,,Houston full timeout,77,79
296,3,3:48.0,,C. Capela enters the game for D. Howard,77,79
297,3,3:48.0,,J. Terry enters the game for P. Beverley,77,79
298,3,3:29.0,,J. Terry makes 2-pt jump shot from 3 ft (assist by C. Capela),77,81
299,3,3:14.0,T. Chandler makes 2-pt dunk at rim (assist by M. Teletović),,79,81
300,3,3:02.0,,Turnover by J. Smith (bad pass; steal by A. Goodwin),79,81
301,3,3:00.0,Personal foul by J. Terry,,79,81
302,3,2:48.0,Turnover by M. Teletović (bad pass; steal by T. Ariza),,79,81
303,3,2:44.0,,Turnover by J. Smith (bad pass),79,81
304,3,2:25.0,P. Tucker misses 2-pt jump shot from 3 ft (block by J. Terry),,79,81
305,3,2:24.0,Offensive rebound by A. Goodwin,,79,81
306,3,2:23.0,A. Goodwin makes 2-pt layup at rim,,81,81
307,3,2:23.0,Shooting block foul by C. Capela (drawn by A. Goodwin),,81,81
308,3,2:23.0,A. Goodwin makes free throw 1 of 1,,82,81
309,3,2:10.0,,Shooting foul by D. Booker (drawn by C. Capela),82,81
310,3,2:10.0,,C. Capela misses free throw 1 of 2,82,81
311,3,2:10.0,,Offensive rebound by Team,82,81
312,3,2:10.0,,C. Capela makes free throw 2 of 2,82,82
313,3,1:49.0,Shooting foul by J. Terry (drawn by T. Chandler),,82,82
314,3,1:49.0,T. Chandler makes free throw 1 of 2,,83,82
315,3,1:49.0,T. Chandler makes free throw 2 of 2,,84,82
316,3,1:38.0,,T. Ariza makes 3-pt jump shot from 22 ft (assist by J. Smith),84,85
317,3,1:15.0,P. Tucker misses 2-pt layup from 1 ft,,84,85
318,3,1:15.0,Offensive rebound by T. Chandler,,84,85
319,3,1:15.0,Shooting foul by J. Smith (drawn by T. Chandler),,84,85
320,3,1:15.0,T. Chandler makes free throw 1 of 2,,85,85
321,3,1:15.0,,D. Howard enters the game for C. Capela,85,85
322,3,1:15.0,,C. Brewer enters the game for T. Ariza,85,85
323,3,1:15.0,T. Chandler makes free throw 2 of 2,,86,85
324,3,1:03.0,,J. Smith misses 2-pt layup from 2 ft,86,85
325,3,1:02.0,Defensive rebound by P. Tucker,,86,85
326,3,0:57.0,D. Booker makes 3-pt jump shot from 22 ft (assist by P. Tucker),,89,85
327,3,0:48.0,,J. Harden makes 2-pt layup at rim (assist by J. Terry),89,87
328,3,0:32.0,P. Tucker misses 3-pt jump shot from 22 ft,,89,87
329,3,0:32.0,,Defensive rebound by J. Terry,89,87
330,3,0:21.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by J. Terry),89,90
331,3,0:03.0,Personal block foul by J. Harden,,89,90
332,3,0:03.0,A. Goodwin misses free throw 1 of 2,,89,90
333,3,0:03.0,Offensive rebound by Team,,89,90
334,3,0:03.0,A. Goodwin misses free throw 2 of 2,,89,90
335,3,0:03.0,,Defensive rebound by D. Howard,89,90
336,3,0:00.0,,D. Howard misses 3-pt jump shot from 58 ft,89,90
337,3,0:00.0,,Offensive rebound by Team,89,90
338,4,11:39.0,M. Teletović misses 3-pt jump shot from 24 ft,,89,90
339,4,11:39.0,,Defensive rebound by Team,89,90
340,4,11:39.0,,Personal foul by J. Leuer,89,90
341,4,11:15.0,,J. Harden misses 2-pt jump shot from 16 ft,89,90
342,4,11:13.0,Defensive rebound by A. Len,,89,90
343,4,11:03.0,A. Goodwin makes 3-pt jump shot from 24 ft (assist by A. Len),,92,90
344,4,10:35.0,,J. Harden makes 2-pt layup from 2 ft,92,92
345,4,10:22.0,M. Teletović misses 2-pt jump shot from 4 ft (block by D. Howard),,92,92
346,4,10:22.0,Offensive rebound by Team,,92,92
347,4,10:20.0,Turnover by A. Goodwin (bad pass),,92,92
348,4,10:09.0,,M. Beasley makes 2-pt jump shot from 3 ft,92,94
349,4,9:52.0,M. Teletović misses 2-pt jump shot from 11 ft,,92,94
350,4,9:50.0,,Defensive rebound by D. Howard,92,94
351,4,9:41.0,,J. Terry misses 3-pt jump shot from 24 ft,92,94
352,4,9:40.0,Defensive rebound by M. Teletović,,92,94
353,4,9:31.0,A. Len makes 2-pt jump shot from 17 ft (assist by M. Teletović),,94,94
354,4,9:14.0,,J. Terry makes 2-pt jump shot from 19 ft,94,96
355,4,8:57.0,J. Leuer makes 2-pt jump shot from 9 ft (assist by A. Len),,96,96
356,4,8:44.0,,J. Terry misses 2-pt layup from 4 ft,96,96
357,4,8:43.0,Defensive rebound by J. Leuer,,96,96
358,4,8:41.0,Personal foul by J. Harden,,96,96
359,4,8:41.0,,T. Ariza enters the game for C. Brewer,96,96
360,4,8:32.0,Personal foul by J. Terry,,96,96
361,4,8:26.0,J. Leuer misses 2-pt jump shot from 17 ft,,96,96
362,4,8:25.0,,Defensive rebound by T. Ariza,96,96
363,4,8:14.0,,Turnover by J. Harden (lost ball; steal by A. Goodwin),96,96
364,4,8:08.0,A. Goodwin misses 2-pt jump shot at rim,,96,96
365,4,8:07.0,Offensive rebound by A. Goodwin,,96,96
366,4,8:07.0,A. Goodwin misses 2-pt layup at rim,,96,96
367,4,8:07.0,Offensive rebound by J. Leuer,,96,96
368,4,8:07.0,Shooting foul by J. Terry (drawn by J. Leuer),,96,96
369,4,8:07.0,J. Leuer makes free throw 1 of 2,,97,96
370,4,8:07.0,J. Leuer makes free throw 2 of 2,,98,96
371,4,7:56.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Terry),98,99
372,4,7:35.0,J. Jenkins makes 3-pt jump shot from 23 ft (assist by A. Goodwin),,101,99
373,4,7:25.0,,M. Beasley makes 2-pt jump shot from 6 ft (assist by T. Ariza),101,101
374,4,7:13.0,M. Teletović makes 2-pt layup from 2 ft (assist by A. Goodwin),,103,101
375,4,6:53.0,,M. Beasley misses 2-pt jump shot from 7 ft,103,101
376,4,6:53.0,,Offensive rebound by D. Howard,103,101
377,4,6:53.0,,D. Howard makes 2-pt layup from 2 ft,103,103
378,4,6:36.0,M. Teletović misses 2-pt jump shot from 12 ft,,103,103
379,4,6:34.0,Offensive rebound by J. Leuer,,103,103
380,4,6:33.0,J. Leuer misses 2-pt layup from 1 ft (block by D. Howard),,103,103
381,4,6:33.0,Offensive rebound by Team,,103,103
382,4,6:33.0,D. Booker enters the game for J. Jenkins,,103,103
383,4,6:33.0,P. Tucker enters the game for J. Leuer,,103,103
384,4,6:33.0,,C. Capela enters the game for D. Howard,103,103
385,4,6:23.0,Shooting block foul by C. Capela (drawn by A. Goodwin),,103,103
386,4,6:23.0,A. Goodwin makes free throw 1 of 2,,104,103
387,4,6:23.0,A. Goodwin makes free throw 2 of 2,,105,103
388,4,5:59.0,,M. Beasley misses 2-pt jump shot from 18 ft,105,103
389,4,5:59.0,,Offensive rebound by Team,105,103
