,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
27,1,8:45.0,,Shooting foul by K. Walker (drawn by G. Dragić),6,11
28,1,8:45.0,,G. Dragić makes free throw 1 of 2,6,12
29,1,8:45.0,,G. Dragić makes free throw 2 of 2,6,13
30,1,8:27.0,N. Batum makes 3-pt jump shot from 24 ft (assist by C. Zeller),,9,13
31,1,8:10.0,,G. Dragić misses 2-pt jump shot from 17 ft,9,13
32,1,8:09.0,Defensive rebound by C. Zeller,,9,13
33,1,7:51.0,C. Zeller misses 2-pt layup from 3 ft (block by H. Whiteside),,9,13
34,1,7:50.0,Offensive rebound by Team,,9,13
35,1,7:43.0,C. Lee makes 2-pt jump shot from 7 ft,,11,13
36,1,7:20.0,,L. Deng makes 2-pt jump shot from 8 ft,11,15
37,1,7:03.0,N. Batum misses 2-pt jump shot from 16 ft,,11,15
38,1,7:02.0,,Defensive rebound by Team,11,15
39,1,6:52.0,,J. Winslow misses 3-pt jump shot from 23 ft,11,15
40,1,6:51.0,,Offensive rebound by H. Whiteside,11,15
41,1,6:50.0,,H. Whiteside makes 2-pt layup from 2 ft,11,17
42,1,6:27.0,M. Williams misses 2-pt layup from 2 ft,,11,17
43,1,6:26.0,,Defensive rebound by D. Wade,11,17
44,1,6:22.0,,G. Dragić makes 2-pt layup from 1 ft (assist by D. Wade),11,19
45,1,6:02.0,M. Williams misses 3-pt jump shot from 25 ft,,11,19
46,1,6:01.0,,Defensive rebound by H. Whiteside,11,19
47,1,5:53.0,,D. Wade misses 2-pt layup from 2 ft,11,19
48,1,5:52.0,Defensive rebound by C. Zeller,,11,19
49,1,5:43.0,Personal foul by D. Wade,,11,19
50,1,5:43.0,,Miami full timeout,11,19
51,1,5:43.0,A. Jefferson enters the game for C. Zeller,,11,19
52,1,5:43.0,,J. Richardson enters the game for G. Dragić,11,19
53,1,5:36.0,N. Batum makes 2-pt layup from 2 ft,,13,19
54,1,5:19.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),13,21
55,1,4:57.0,Turnover by A. Jefferson (bad pass; steal by J. Winslow),,13,21
56,1,4:42.0,,H. Whiteside makes 2-pt hook shot from 7 ft (assist by D. Wade),13,23
57,1,4:28.0,K. Walker makes 2-pt jump shot from 12 ft,,15,23
58,1,4:02.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by J. Richardson),15,26
59,1,3:37.0,N. Batum misses 3-pt jump shot from 24 ft,,15,26
60,1,3:36.0,,Defensive rebound by H. Whiteside,15,26
61,1,3:25.0,,D. Wade misses 2-pt jump shot from 16 ft,15,26
62,1,3:24.0,,Offensive rebound by J. Winslow,15,26
63,1,3:13.0,,D. Wade makes 2-pt jump shot from 10 ft,15,28
64,1,3:06.0,Charlotte full timeout,,15,28
65,1,3:06.0,F. Kaminsky enters the game for M. Williams,,15,28
66,1,3:06.0,J. Lin enters the game for C. Lee,,15,28
67,1,3:06.0,,A. Stoudemire enters the game for H. Whiteside,15,28
68,1,3:06.0,,G. Dragić enters the game for D. Wade,15,28
69,1,2:55.0,A. Jefferson misses 2-pt jump shot from 15 ft,,15,28
70,1,2:54.0,,Defensive rebound by J. Richardson,15,28
71,1,2:45.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by G. Dragić),15,31
72,1,2:18.0,,Offensive charge foul by J. Lin (drawn by L. Deng),15,31
73,1,2:18.0,Turnover by J. Lin (offensive foul),,15,31
74,1,2:01.0,,Turnover by G. Dragić (bad pass; steal by N. Batum),15,31
75,1,1:59.0,Shooting foul by L. Deng (drawn by N. Batum),,15,31
76,1,1:59.0,N. Batum makes free throw 1 of 2,,16,31
77,1,1:59.0,N. Batum makes free throw 2 of 2,,17,31
78,1,1:43.0,,G. Dragić misses 2-pt jump shot from 18 ft,17,31
79,1,1:42.0,,Offensive rebound by A. Stoudemire,17,31
80,1,1:40.0,,Shooting foul by F. Kaminsky (drawn by L. Deng),17,31
81,1,1:40.0,,L. Deng makes 2-pt layup from 1 ft (assist by J. Richardson),17,33
82,1,1:40.0,C. Lee enters the game for N. Batum,,17,33
83,1,1:40.0,,L. Deng makes free throw 1 of 1,17,34
84,1,1:30.0,Personal foul by J. Winslow,,17,34
85,1,1:30.0,J. Lin misses free throw 1 of 2,,17,34
86,1,1:30.0,Offensive rebound by Team,,17,34
87,1,1:30.0,J. Lin makes free throw 2 of 2,,18,34
88,1,1:19.0,,A. Stoudemire makes 2-pt layup from 1 ft (assist by G. Dragić),18,36
89,1,0:56.0,Shooting foul by A. Stoudemire (drawn by A. Jefferson),,18,36
90,1,0:56.0,A. Jefferson makes free throw 1 of 2,,19,36
91,1,0:56.0,A. Jefferson makes free throw 2 of 2,,20,36
92,1,0:45.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by L. Deng),20,39
93,1,0:36.0,Personal foul by J. Richardson,,20,39
94,1,0:36.0,K. Walker makes free throw 1 of 2,,21,39
95,1,0:36.0,K. Walker makes free throw 2 of 2,,22,39
96,1,0:31.0,,G. Dragić makes 2-pt layup from 2 ft,22,41
97,1,0:10.0,K. Walker misses 3-pt jump shot from 25 ft,,22,41
98,1,0:09.0,,Defensive rebound by L. Deng,22,41
99,1,0:02.0,,G. Dragić misses 2-pt jump shot from 4 ft,22,41
100,1,0:00.0,,Offensive rebound by Team,22,41
101,2,11:46.0,N. Batum makes 2-pt layup from 2 ft,,24,41
102,2,11:46.0,Shooting foul by J. Winslow (drawn by N. Batum),,24,41
103,2,11:46.0,N. Batum makes free throw 1 of 1,,25,41
104,2,11:21.0,,J. Richardson misses 3-pt jump shot from 27 ft,25,41
105,2,11:20.0,Defensive rebound by A. Jefferson,,25,41
106,2,11:07.0,C. Lee misses 3-pt jump shot from 24 ft,,25,41
107,2,11:06.0,,Defensive rebound by J. Richardson,25,41
108,2,10:52.0,,J. Winslow makes 2-pt layup from 2 ft,25,43
109,2,10:36.0,J. Lin misses 2-pt jump shot from 16 ft,,25,43
110,2,10:35.0,,Defensive rebound by J. Johnson,25,43
111,2,10:28.0,,Turnover by J. Johnson (bad pass; steal by C. Lee),25,43
112,2,10:15.0,Personal foul by A. Stoudemire,,25,43
113,2,10:15.0,,H. Whiteside enters the game for A. Stoudemire,25,43
114,2,10:06.0,N. Batum makes 3-pt jump shot from 25 ft (assist by J. Lin),,28,43
115,2,9:42.0,,H. Whiteside misses 2-pt jump shot from 8 ft,28,43
116,2,9:41.0,Defensive rebound by C. Lee,,28,43
117,2,9:33.0,C. Lee misses 2-pt layup from 3 ft,,28,43
118,2,9:32.0,,Defensive rebound by H. Whiteside,28,43
119,2,9:26.0,,J. Winslow makes 2-pt layup from 1 ft (assist by G. Dragić),28,45
120,2,9:09.0,N. Batum misses 3-pt jump shot from 25 ft,,28,45
121,2,9:08.0,,Defensive rebound by J. Richardson,28,45
122,2,8:59.0,,G. Dragić misses 2-pt jump shot from 12 ft,28,45
123,2,8:58.0,Defensive rebound by Team,,28,45
124,2,8:58.0,Official timeout,,28,45
125,2,8:34.0,J. Lin makes 2-pt layup from 2 ft,,30,45
126,2,8:11.0,,J. Johnson makes 2-pt jump shot from 12 ft,30,47
127,2,7:54.0,Shooting foul by H. Whiteside (drawn by A. Jefferson),,30,47
128,2,7:54.0,A. Jefferson makes free throw 1 of 2,,31,47
129,2,7:54.0,T. Daniels enters the game for C. Lee,,31,47
130,2,7:54.0,A. Jefferson makes free throw 2 of 2,,32,47
131,2,7:44.0,,Turnover by J. Richardson (bad pass; steal by N. Batum),32,47
132,2,7:40.0,Shooting block foul by J. Winslow (drawn by F. Kaminsky),,32,47
133,2,7:40.0,F. Kaminsky misses free throw 1 of 2,,32,47
134,2,7:40.0,Offensive rebound by Team,,32,47
135,2,7:40.0,,L. Deng enters the game for J. Winslow,32,47
136,2,7:40.0,,D. Wade enters the game for G. Dragić,32,47
137,2,7:40.0,F. Kaminsky misses free throw 2 of 2,,32,47
138,2,7:39.0,,Defensive rebound by H. Whiteside,32,47
139,2,7:23.0,,D. Wade makes 2-pt jump shot from 8 ft (assist by J. Richardson),32,49
140,2,7:05.0,Shooting foul by H. Whiteside (drawn by A. Jefferson),,32,49
141,2,7:05.0,A. Jefferson makes free throw 1 of 2,,33,49
142,2,7:05.0,,A. Stoudemire enters the game for H. Whiteside,33,49
143,2,7:05.0,A. Jefferson misses free throw 2 of 2,,33,49
144,2,7:04.0,,Defensive rebound by A. Stoudemire,33,49
145,2,6:45.0,,D. Wade makes 2-pt jump shot from 3 ft,33,51
146,2,6:41.0,Charlotte full timeout,,33,51
147,2,6:30.0,N. Batum makes 2-pt jump shot from 8 ft (assist by J. Lin),,35,51
148,2,6:13.0,,Shooting foul by F. Kaminsky (drawn by L. Deng),35,51
149,2,6:13.0,,L. Deng makes free throw 1 of 2,35,52
150,2,6:13.0,C. Zeller enters the game for A. Jefferson,,35,52
151,2,6:13.0,K. Walker enters the game for T. Daniels,,35,52
152,2,6:13.0,,L. Deng makes free throw 2 of 2,35,53
153,2,6:04.0,Shooting foul by J. Richardson (drawn by C. Zeller),,35,53
154,2,6:04.0,C. Zeller makes free throw 1 of 2,,36,53
155,2,6:04.0,M. Williams enters the game for F. Kaminsky,,36,53
156,2,6:04.0,C. Zeller makes free throw 2 of 2,,37,53
157,2,5:48.0,,J. Johnson makes 2-pt jump shot from 12 ft,37,55
158,2,5:27.0,Shooting foul by J. Johnson (drawn by J. Lin),,37,55
159,2,5:27.0,J. Lin makes free throw 1 of 2,,38,55
160,2,5:27.0,,G. Dragić enters the game for J. Johnson,38,55
161,2,5:27.0,J. Lin makes free throw 2 of 2,,39,55
162,2,5:12.0,,D. Wade misses 2-pt hook shot from 5 ft,39,55
163,2,5:11.0,,Offensive rebound by A. Stoudemire,39,55
164,2,5:08.0,,A. Stoudemire misses 2-pt layup from 1 ft,39,55
165,2,5:07.0,,Offensive rebound by D. Wade,39,55
166,2,5:06.0,,D. Wade misses 2-pt hook shot from 6 ft,39,55
167,2,5:05.0,,Offensive rebound by L. Deng,39,55
168,2,5:03.0,,L. Deng makes 2-pt layup from 1 ft,39,57
169,2,4:43.0,M. Williams makes 2-pt jump shot from 8 ft,,41,57
170,2,4:36.0,,Miami full timeout,41,57
171,2,4:27.0,,D. Wade makes 2-pt layup from 2 ft,41,59
172,2,4:08.0,N. Batum makes 2-pt jump shot from 14 ft,,43,59
173,2,3:50.0,,J. Richardson misses 3-pt jump shot from 25 ft,43,59
174,2,3:49.0,,Offensive rebound by L. Deng,43,59
175,2,3:38.0,,Shooting foul by N. Batum (drawn by A. Stoudemire),43,59
176,2,3:38.0,,A. Stoudemire makes free throw 1 of 2,43,60
177,2,3:38.0,,A. Stoudemire makes free throw 2 of 2,43,61
178,2,3:19.0,K. Walker misses 3-pt jump shot from 26 ft,,43,61
179,2,3:18.0,Offensive rebound by M. Williams,,43,61
180,2,3:11.0,Shooting foul by L. Deng (drawn by N. Batum),,43,61
181,2,3:11.0,N. Batum misses free throw 1 of 2,,43,61
182,2,3:11.0,Offensive rebound by Team,,43,61
183,2,3:11.0,,H. Whiteside enters the game for A. Stoudemire,43,61
184,2,3:11.0,N. Batum makes free throw 2 of 2,,44,61
185,2,2:58.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by D. Wade),44,63
186,2,2:50.0,Charlotte full timeout,,44,63
187,2,2:50.0,C. Lee enters the game for J. Lin,,44,63
188,2,2:40.0,C. Zeller makes 2-pt dunk at rim,,46,63
189,2,2:16.0,,J. Richardson makes 2-pt jump shot from 15 ft,46,65
190,2,1:57.0,K. Walker misses 2-pt jump shot from 15 ft,,46,65
191,2,1:56.0,,Defensive rebound by H. Whiteside,46,65
192,2,1:39.0,,J. Richardson misses 2-pt layup from 2 ft,46,65
193,2,1:38.0,Defensive rebound by C. Zeller,,46,65
194,2,1:19.0,M. Williams misses 2-pt jump shot from 12 ft,,46,65
195,2,1:18.0,,Defensive rebound by D. Wade,46,65
196,2,1:00.0,,J. Richardson misses 2-pt layup from 1 ft (block by M. Williams),46,65
197,2,0:59.0,,Offensive rebound by Team,46,65
198,2,0:59.0,,U. Haslem enters the game for H. Whiteside,46,65
199,2,0:59.0,,G. Green enters the game for J. Richardson,46,65
200,2,0:59.0,,Miami full timeout,46,65
201,2,0:54.0,,G. Green misses 2-pt jump shot from 17 ft,46,65
202,2,0:53.0,Defensive rebound by C. Zeller,,46,65
203,2,0:44.0,Shooting foul by G. Green (drawn by C. Lee),,46,65
204,2,0:44.0,C. Lee makes free throw 1 of 2,,47,65
205,2,0:44.0,C. Lee makes free throw 2 of 2,,48,65
206,2,0:29.0,,D. Wade makes 2-pt jump shot from 16 ft,48,67
207,2,0:08.0,K. Walker makes 2-pt jump shot from 14 ft,,50,67
208,2,0:05.0,,Personal foul by N. Batum,50,67
209,2,0:02.0,,L. Deng misses 3-pt jump shot from 25 ft,50,67
210,2,0:01.0,Defensive rebound by C. Zeller,,50,67
211,3,11:41.0,Turnover by N. Batum (traveling),,50,67
212,3,11:22.0,,D. Wade misses 3-pt jump shot from 25 ft,50,67
213,3,11:21.0,Defensive rebound by Team,,50,67
214,3,11:10.0,Turnover by N. Batum (bad pass; steal by H. Whiteside),,50,67
215,3,11:04.0,,D. Wade misses 2-pt jump shot from 7 ft,50,67
216,3,11:03.0,Defensive rebound by C. Zeller,,50,67
217,3,10:54.0,N. Batum misses 3-pt jump shot from 24 ft,,50,67
218,3,10:53.0,,Defensive rebound by G. Dragić,50,67
219,3,10:46.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by G. Dragić),50,70
220,3,10:19.0,K. Walker misses 2-pt jump shot from 17 ft,,50,70
221,3,10:18.0,Offensive rebound by C. Zeller,,50,70
222,3,10:14.0,K. Walker misses 2-pt jump shot from 5 ft,,50,70
223,3,10:13.0,,Defensive rebound by H. Whiteside,50,70
224,3,10:05.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),50,72
225,3,9:46.0,M. Williams misses 2-pt layup from 5 ft (block by H. Whiteside),,50,72
226,3,9:45.0,,Defensive rebound by H. Whiteside,50,72
227,3,9:37.0,,L. Deng makes 2-pt layup from 2 ft (assist by D. Wade),50,74
228,3,9:36.0,Charlotte full timeout,,50,74
229,3,9:23.0,Shooting foul by G. Dragić (drawn by K. Walker),,50,74
230,3,9:23.0,K. Walker makes free throw 1 of 2,,51,74
231,3,9:23.0,K. Walker makes free throw 2 of 2,,52,74
232,3,9:02.0,,L. Deng makes 2-pt jump shot from 20 ft (assist by J. Johnson),52,76
233,3,8:40.0,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),,54,76
234,3,8:11.0,,J. Johnson misses 3-pt jump shot from 40 ft,54,76
235,3,8:10.0,,Offensive rebound by H. Whiteside,54,76
236,3,7:55.0,,J. Johnson makes 2-pt layup from 2 ft,54,78
237,3,7:44.0,Turnover by K. Walker (bad pass; steal by H. Whiteside),,54,78
238,3,7:31.0,,Turnover by D. Wade (bad pass; steal by C. Lee),54,78
239,3,7:21.0,C. Zeller makes 2-pt layup from 2 ft (assist by K. Walker),,56,78
240,3,6:57.0,,D. Wade makes 2-pt jump shot from 19 ft,56,80
241,3,6:39.0,C. Lee makes 2-pt layup from 3 ft,,58,80
242,3,6:25.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),58,82
243,3,6:25.0,,Shooting foul by K. Walker (drawn by H. Whiteside),58,82
244,3,6:25.0,,H. Whiteside misses free throw 1 of 1,58,82
245,3,6:24.0,Defensive rebound by M. Williams,,58,82
246,3,6:09.0,Turnover by C. Lee (lost ball; steal by G. Dragić),,58,82
247,3,6:01.0,,J. Johnson misses 2-pt jump shot from 16 ft,58,82
248,3,6:00.0,Defensive rebound by K. Walker,,58,82
249,3,5:57.0,K. Walker makes 2-pt jump shot from 6 ft,,60,82
250,3,5:57.0,Shooting foul by G. Dragić (drawn by K. Walker),,60,82
251,3,5:57.0,,J. Richardson enters the game for G. Dragić,60,82
252,3,5:57.0,K. Walker makes free throw 1 of 1,,61,82
253,3,5:37.0,,D. Wade makes 2-pt jump shot from 12 ft,61,84
254,3,5:25.0,Shooting foul by L. Deng (drawn by N. Batum),,61,84
255,3,5:25.0,N. Batum makes free throw 1 of 2,,62,84
256,3,5:25.0,,J. Winslow enters the game for L. Deng,62,84
257,3,5:25.0,A. Jefferson enters the game for C. Zeller,,62,84
258,3,5:25.0,N. Batum misses free throw 2 of 2,,62,84
259,3,5:24.0,,Defensive rebound by J. Winslow,62,84
260,3,5:11.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),62,86
261,3,4:48.0,M. Williams misses 2-pt layup from 2 ft (block by H. Whiteside),,62,86
262,3,4:47.0,,Defensive rebound by J. Richardson,62,86
263,3,4:38.0,,D. Wade misses 2-pt jump shot from 17 ft,62,86
264,3,4:37.0,,Offensive rebound by H. Whiteside,62,86
265,3,4:30.0,,Shooting block foul by K. Walker (drawn by H. Whiteside),62,86
266,3,4:30.0,,H. Whiteside makes free throw 1 of 2,62,87
267,3,4:30.0,J. Lin enters the game for C. Lee,,62,87
268,3,4:30.0,,H. Whiteside misses free throw 2 of 2,62,87
269,3,4:29.0,Defensive rebound by A. Jefferson,,62,87
270,3,4:14.0,Turnover by N. Batum (bad pass),,62,87
271,3,4:02.0,,H. Whiteside misses 2-pt hook shot from 4 ft,62,87
272,3,4:01.0,Defensive rebound by A. Jefferson,,62,87
273,3,3:57.0,Personal foul by J. Richardson,,62,87
274,3,3:50.0,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Williams),,65,87
275,3,3:50.0,,Miami full timeout,65,87
276,3,3:50.0,,G. Dragić enters the game for D. Wade,65,87
277,3,3:39.0,,Personal foul by N. Batum,65,87
278,3,3:26.0,,J. Winslow makes 2-pt jump shot from 12 ft (assist by J. Johnson),65,89
279,3,3:08.0,K. Walker makes 2-pt jump shot from 15 ft,,67,89
280,3,2:49.0,,G. Dragić misses 3-pt jump shot from 24 ft,67,89
281,3,2:48.0,,Offensive rebound by J. Johnson,67,89
282,3,2:35.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Winslow),67,92
283,3,2:11.0,A. Jefferson misses 2-pt jump shot from 4 ft,,67,92
284,3,2:10.0,,Defensive rebound by H. Whiteside,67,92
285,3,2:02.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),67,94
286,3,1:58.0,Charlotte full timeout,,67,94
287,3,1:58.0,C. Lee enters the game for N. Batum,,67,94
288,3,1:58.0,F. Kaminsky enters the game for M. Williams,,67,94
289,3,1:32.0,A. Jefferson makes 2-pt jump shot from 8 ft (assist by F. Kaminsky),,69,94
290,3,1:13.0,,J. Johnson makes 2-pt jump shot from 4 ft,69,96
291,3,0:53.0,Shooting foul by G. Dragić (drawn by J. Lin),,69,96
292,3,0:53.0,J. Lin makes free throw 1 of 2,,70,96
293,3,0:53.0,J. Lin makes free throw 2 of 2,,71,96
294,3,0:36.0,,Turnover by H. Whiteside (bad pass),71,96
295,3,0:24.0,K. Walker makes 3-pt jump shot from 24 ft,,74,96
296,3,0:05.0,,Shooting foul by A. Jefferson (drawn by G. Dragić),74,96
297,3,0:05.0,,G. Dragić misses free throw 1 of 2,74,96
298,3,0:05.0,,Offensive rebound by Team,74,96
299,3,0:05.0,,G. Dragić makes free throw 2 of 2,74,97
300,3,0:01.0,K. Walker misses 3-pt jump shot from 32 ft,,74,97
301,3,0:00.0,Offensive rebound by Team,,74,97
302,4,11:37.0,,L. Deng makes 2-pt jump shot from 12 ft,74,99
303,4,11:37.0,,Shooting foul by J. Lin (drawn by L. Deng),74,99
304,4,11:37.0,,L. Deng misses free throw 1 of 1,74,99
305,4,11:36.0,Defensive rebound by N. Batum,,74,99
306,4,11:15.0,A. Jefferson misses 2-pt jump shot from 6 ft,,74,99
307,4,11:14.0,Offensive rebound by J. Lin,,74,99
308,4,11:09.0,N. Batum misses 3-pt jump shot from 25 ft,,74,99
309,4,11:08.0,Offensive rebound by A. Jefferson,,74,99
310,4,10:57.0,Shooting foul by G. Dragić (drawn by C. Lee),,74,99
311,4,10:57.0,C. Lee makes free throw 1 of 2,,75,99
312,4,10:57.0,C. Lee makes free throw 2 of 2,,76,99
313,4,10:38.0,,Shooting foul by F. Kaminsky (drawn by L. Deng),76,99
314,4,10:38.0,,L. Deng misses free throw 1 of 3,76,99
315,4,10:38.0,,Offensive rebound by Team,76,99
316,4,10:38.0,,L. Deng makes free throw 2 of 3,76,100
317,4,10:38.0,,L. Deng makes free throw 3 of 3,76,101
318,4,10:16.0,Turnover by A. Jefferson (lost ball; steal by J. Richardson),,76,101
319,4,10:04.0,,J. Richardson misses 2-pt jump shot from 17 ft,76,101
320,4,10:03.0,Defensive rebound by N. Batum,,76,101
321,4,9:51.0,,Violation by A. Stoudemire (def goaltending),76,101
322,4,9:51.0,A. Jefferson makes 2-pt layup from 2 ft,,78,101
323,4,9:45.0,,Personal foul by J. Lin,78,101
324,4,9:33.0,,J. Richardson misses 3-pt jump shot from 25 ft,78,101
325,4,9:32.0,,Offensive rebound by L. Deng,78,101
326,4,9:17.0,,G. Dragić misses 2-pt jump shot from 16 ft,78,101
327,4,9:16.0,,Offensive rebound by J. Richardson,78,101
328,4,9:03.0,,J. Richardson misses 2-pt jump shot from 15 ft,78,101
329,4,9:02.0,Defensive rebound by J. Lin,,78,101
330,4,8:53.0,A. Jefferson makes 2-pt layup from 2 ft (assist by J. Lin),,80,101
331,4,8:26.0,,L. Deng makes 2-pt jump shot from 15 ft,80,103
332,4,8:09.0,J. Lin makes 2-pt layup from 2 ft (assist by F. Kaminsky),,82,103
333,4,7:48.0,,Turnover by L. Deng (bad pass; steal by F. Kaminsky),82,103
334,4,7:37.0,Personal foul by L. Deng,,82,103
335,4,7:37.0,Official timeout,,82,103
336,4,7:37.0,,J. Johnson enters the game for G. Dragić,82,103
337,4,7:32.0,N. Batum misses 2-pt jump shot from 19 ft,,82,103
338,4,7:31.0,Offensive rebound by A. Jefferson,,82,103
339,4,7:27.0,C. Lee misses 2-pt jump shot from 19 ft,,82,103
340,4,7:26.0,Offensive rebound by F. Kaminsky,,82,103
341,4,7:14.0,J. Lin misses 2-pt layup from 1 ft,,82,103
342,4,7:13.0,,Defensive rebound by J. Johnson,82,103
343,4,7:07.0,,A. Stoudemire misses 2-pt layup from 2 ft,82,103
344,4,7:06.0,,Offensive rebound by J. Winslow,82,103
345,4,7:00.0,,L. Deng misses 3-pt jump shot from 24 ft,82,103
346,4,6:59.0,Defensive rebound by C. Lee,,82,103
347,4,6:45.0,A. Jefferson misses 2-pt jump shot from 15 ft,,82,103
348,4,6:44.0,,Defensive rebound by L. Deng,82,103
349,4,6:23.0,,J. Winslow misses 2-pt jump shot from 3 ft (block by A. Jefferson),82,103
350,4,6:22.0,,Offensive rebound by J. Winslow,82,103
351,4,6:21.0,,J. Winslow makes 2-pt hook shot from 5 ft,82,105
352,4,6:02.0,A. Jefferson makes 2-pt jump shot from 14 ft (assist by C. Lee),,84,105
353,4,5:39.0,,A. Stoudemire makes 2-pt jump shot from 8 ft,84,107
354,4,5:29.0,,Offensive charge foul by J. Lin (drawn by J. Winslow),84,107
355,4,5:29.0,Turnover by J. Lin (offensive foul),,84,107
356,4,5:29.0,,Miami full timeout,84,107
357,4,5:29.0,C. Zeller enters the game for C. Lee,,84,107
358,4,5:29.0,M. Williams enters the game for A. Jefferson,,84,107
359,4,5:29.0,K. Walker enters the game for F. Kaminsky,,84,107
360,4,5:29.0,,D. Wade enters the game for L. Deng,84,107
361,4,5:13.0,,A. Stoudemire makes 2-pt dunk at rim,84,109
362,4,5:13.0,,Shooting foul by C. Zeller (drawn by A. Stoudemire),84,109
363,4,5:13.0,,A. Stoudemire makes free throw 1 of 1,84,110
364,4,5:01.0,N. Batum misses 2-pt jump shot from 9 ft,,84,110
365,4,5:00.0,,Defensive rebound by J. Johnson,84,110
366,4,4:45.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by D. Wade),84,113
367,4,4:22.0,K. Walker misses 2-pt layup from 2 ft,,84,113
368,4,4:21.0,,Defensive rebound by D. Wade,84,113
369,4,4:11.0,,A. Stoudemire makes 2-pt dunk at rim (assist by D. Wade),84,115
370,4,4:11.0,Charlotte full timeout,,84,115
371,4,4:11.0,T. Hansbrough enters the game for N. Batum,,84,115
372,4,4:11.0,T. Daniels enters the game for M. Williams,,84,115
373,4,4:11.0,J. Lamb enters the game for C. Zeller,,84,115
374,4,4:11.0,J. Gutiérrez enters the game for K. Walker,,84,115
375,4,4:11.0,S. Hawes enters the game for J. Lin,,84,115
376,4,4:11.0,,G. Green enters the game for D. Wade,84,115
377,4,4:11.0,,D. Wright enters the game for J. Winslow,84,115
378,4,4:11.0,,J. McRoberts enters the game for A. Stoudemire,84,115
379,4,3:49.0,T. Daniels misses 2-pt jump shot from 18 ft,,84,115
380,4,3:48.0,,Defensive rebound by J. Johnson,84,115
381,4,3:32.0,,G. Green misses 2-pt jump shot from 17 ft,84,115
382,4,3:31.0,Defensive rebound by J. Lamb,,84,115
383,4,3:22.0,J. Lamb makes 2-pt layup from 3 ft,,86,115
384,4,2:59.0,,J. Johnson misses 2-pt jump shot from 6 ft,86,115
385,4,2:58.0,Defensive rebound by J. Gutiérrez,,86,115
386,4,2:47.0,S. Hawes makes 3-pt jump shot from 25 ft (assist by J. Gutiérrez),,89,115
387,4,2:19.0,,D. Wright makes 2-pt jump shot from 22 ft,89,117
388,4,2:12.0,Personal foul by J. Johnson,,89,117
389,4,2:12.0,,B. Weber enters the game for J. Johnson,89,117
390,4,2:06.0,J. Gutiérrez misses 2-pt jump shot from 13 ft,,89,117
391,4,2:05.0,,Defensive rebound by Team,89,117
