,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
83,2,11:35.0,I. Shumpert misses 2-pt jump shot from 17 ft,,24,27
84,2,11:35.0,,Defensive rebound by S. Blake,24,27
85,2,11:09.0,,S. Blake misses 2-pt layup from 1 ft,24,27
86,2,11:08.0,Defensive rebound by L. James,,24,27
87,2,11:00.0,I. Shumpert misses 2-pt jump shot from 16 ft,,24,27
88,2,11:00.0,,Defensive rebound by T. Harris,24,27
89,2,10:58.0,,Turnover by T. Harris (bad pass; steal by I. Shumpert),24,27
90,2,10:51.0,I. Shumpert makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,27,27
91,2,10:24.0,,A. Tolliver makes 2-pt jump shot from 17 ft (assist by T. Harris),27,29
92,2,9:53.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by R. Jefferson),,30,29
93,2,9:36.0,,Shooting foul by I. Shumpert (drawn by S. Johnson),30,29
94,2,9:36.0,,S. Johnson makes free throw 1 of 2,30,30
95,2,9:36.0,,A. Drummond enters the game for A. Baynes,30,30
96,2,9:36.0,,S. Johnson makes free throw 2 of 2,30,31
97,2,9:15.0,Personal foul by S. Johnson,,30,31
98,2,9:06.0,I. Shumpert makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,33,31
99,2,8:51.0,,Personal foul by C. Frye,33,31
100,2,8:51.0,Official timeout,,33,31
101,2,8:51.0,,R. Jackson enters the game for S. Blake,33,31
102,2,8:45.0,,S. Johnson makes 2-pt jump shot from 18 ft,33,33
103,2,8:24.0,L. James makes 2-pt jump shot from 17 ft,,35,33
104,2,8:12.0,,A. Drummond misses 2-pt layup from 1 ft (block by C. Frye),35,33
105,2,8:11.0,,Offensive rebound by A. Drummond,35,33
106,2,8:10.0,,A. Drummond makes 2-pt layup from 1 ft,35,35
107,2,7:46.0,L. James misses 3-pt jump shot from 26 ft,,35,35
108,2,7:46.0,,Defensive rebound by Team,35,35
109,2,7:21.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by R. Jackson),35,38
110,2,6:58.0,I. Shumpert misses 3-pt jump shot from 25 ft,,35,38
111,2,6:57.0,,Defensive rebound by A. Tolliver,35,38
112,2,6:49.0,,A. Tolliver misses 3-pt jump shot from 27 ft,35,38
113,2,6:49.0,Defensive rebound by L. James,,35,38
114,2,6:46.0,Turnover by L. James (lost ball; steal by R. Jackson),,35,38
115,2,6:42.0,,Personal foul by R. Jefferson,35,38
116,2,6:42.0,Cleveland full timeout,,35,38
117,2,6:42.0,K. Love enters the game for I. Shumpert,,35,38
118,2,6:42.0,K. Irving enters the game for R. Jefferson,,35,38
119,2,6:42.0,J. Smith enters the game for C. Frye,,35,38
120,2,6:42.0,,M. Morris enters the game for A. Tolliver,35,38
121,2,6:42.0,,K. Caldwell-Pope enters the game for S. Johnson,35,38
122,2,6:36.0,,A. Drummond makes 2-pt hook shot from 3 ft (assist by R. Jackson),35,40
123,2,6:36.0,,Shooting foul by K. Irving (drawn by A. Drummond),35,40
124,2,6:36.0,,A. Drummond misses free throw 1 of 1,35,40
125,2,6:36.0,Defensive rebound by L. James,,35,40
126,2,6:14.0,K. Irving makes 3-pt jump shot from 25 ft,,38,40
127,2,5:48.0,,R. Jackson misses 3-pt jump shot from 26 ft,38,40
128,2,5:48.0,Defensive rebound by L. James,,38,40
129,2,5:37.0,Personal foul by R. Jackson,,38,40
130,2,5:24.0,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by J. Smith),,41,40
131,2,5:19.0,,Personal take foul by M. Dellavedova,41,40
132,2,5:19.0,,A. Drummond makes free throw 1 of 2,41,41
133,2,5:19.0,,A. Drummond misses free throw 2 of 2,41,41
134,2,5:16.0,Defensive rebound by L. James,,41,41
135,2,5:08.0,Personal foul by A. Drummond,,41,41
136,2,5:08.0,,S. Johnson enters the game for A. Drummond,41,41
137,2,4:54.0,M. Dellavedova makes 2-pt jump shot from 10 ft (assist by L. James),,43,41
138,2,4:31.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,43,44
139,2,4:12.0,Personal foul by S. Johnson,,43,44
140,2,4:12.0,K. Love makes free throw 1 of 2,,44,44
141,2,4:12.0,R. Jefferson enters the game for L. James,,44,44
142,2,4:12.0,K. Love makes free throw 2 of 2,,45,44
143,2,4:00.0,,R. Jackson makes 2-pt layup at rim,45,46
144,2,3:41.0,K. Irving misses 2-pt layup at rim,,45,46
145,2,3:40.0,Offensive rebound by J. Smith,,45,46
146,2,3:22.0,K. Love makes 2-pt jump shot from 19 ft (assist by K. Irving),,47,46
147,2,2:59.0,,S. Johnson makes 3-pt jump shot from 26 ft (assist by T. Harris),47,49
148,2,2:36.0,K. Love misses 2-pt jump shot from 12 ft,,47,49
149,2,2:35.0,,Defensive rebound by T. Harris,47,49
150,2,2:32.0,,S. Johnson makes 2-pt layup at rim (assist by T. Harris),47,51
151,2,2:32.0,Cleveland full timeout,,47,51
152,2,2:32.0,,Detroit full timeout,47,51
153,2,2:32.0,T. Thompson enters the game for R. Jefferson,,47,51
154,2,2:32.0,L. James enters the game for M. Dellavedova,,47,51
155,2,2:32.0,,A. Baynes enters the game for S. Johnson,47,51
156,2,2:16.0,Turnover by T. Thompson (offensive goaltending),,47,51
157,2,2:05.0,,Turnover by A. Baynes (bad pass; steal by J. Smith),47,51
158,2,1:46.0,L. James misses 2-pt layup at rim,,47,51
159,2,1:46.0,Offensive rebound by T. Thompson,,47,51
160,2,1:35.0,K. Irving makes 2-pt jump shot from 12 ft,,49,51
161,2,1:24.0,,R. Jackson misses 3-pt jump shot from 25 ft,49,51
162,2,1:23.0,,Offensive rebound by A. Baynes,49,51
163,2,1:22.0,,Turnover by A. Baynes (step out of bounds),49,51
164,2,1:11.0,K. Love misses 3-pt jump shot from 24 ft,,49,51
165,2,1:10.0,Offensive rebound by T. Thompson,,49,51
166,2,1:03.0,L. James makes 2-pt dunk at rim (assist by J. Smith),,51,51
167,2,0:45.0,,M. Morris misses 2-pt jump shot from 13 ft,51,51
168,2,0:44.0,Defensive rebound by L. James,,51,51
169,2,0:33.0,Shooting foul by A. Baynes (drawn by L. James),,51,51
170,2,0:33.0,L. James misses free throw 1 of 2,,51,51
171,2,0:33.0,Offensive rebound by Team,,51,51
172,2,0:33.0,L. James makes free throw 2 of 2,,52,51
173,2,0:15.0,,M. Morris makes 2-pt layup at rim (assist by A. Baynes),52,53
174,2,0:00.0,L. James makes 2-pt jump shot from 14 ft,,54,53
175,3,11:45.0,J. Smith misses 3-pt jump shot from 26 ft,,54,53
176,3,11:45.0,,Defensive rebound by K. Caldwell-Pope,54,53
177,3,11:31.0,,R. Jackson misses 3-pt jump shot from 24 ft,54,53
178,3,11:30.0,Defensive rebound by J. Smith,,54,53
179,3,11:14.0,L. James misses 2-pt jump shot from 12 ft,,54,53
180,3,11:12.0,Offensive rebound by T. Thompson,,54,53
181,3,11:02.0,K. Irving misses 2-pt jump shot from 18 ft,,54,53
182,3,11:00.0,,Defensive rebound by R. Jackson,54,53
183,3,10:49.0,,M. Morris misses 3-pt jump shot from 26 ft,54,53
184,3,10:49.0,,Offensive rebound by A. Drummond,54,53
185,3,10:33.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,54,53
186,3,10:31.0,Defensive rebound by L. James,,54,53
187,3,10:18.0,K. Irving makes 2-pt layup at rim,,56,53
188,3,9:50.0,,T. Harris misses 2-pt layup from 2 ft (block by T. Thompson),56,53
189,3,9:50.0,,Offensive rebound by Team,56,53
190,3,9:50.0,,Turnover by Team (shot clock),56,53
191,3,9:36.0,J. Smith misses 3-pt jump shot from 25 ft,,56,53
192,3,9:36.0,,Defensive rebound by A. Drummond,56,53
193,3,9:16.0,,A. Drummond misses 2-pt hook shot from 7 ft,56,53
194,3,9:16.0,Defensive rebound by K. Love,,56,53
195,3,9:06.0,L. James misses 2-pt jump shot from 20 ft,,56,53
196,3,9:05.0,,Defensive rebound by T. Harris,56,53
197,3,8:58.0,,Personal foul by L. James,56,53
198,3,8:58.0,,Technical foul by A. Drummond,56,53
199,3,8:58.0,K. Irving makes technical free throw,,57,53
200,3,8:44.0,,M. Morris misses 2-pt jump shot from 15 ft,57,53
201,3,8:44.0,Defensive rebound by J. Smith,,57,53
202,3,8:33.0,K. Irving misses 3-pt jump shot from 26 ft,,57,53
203,3,8:32.0,,Defensive rebound by T. Harris,57,53
204,3,8:25.0,,A. Drummond makes 2-pt layup from 1 ft (assist by M. Morris),57,55
205,3,8:25.0,,Shooting foul by J. Smith (drawn by A. Drummond),57,55
206,3,8:25.0,,A. Drummond misses free throw 1 of 1,57,55
207,3,8:25.0,Defensive rebound by J. Smith,,57,55
208,3,8:04.0,K. Love makes 2-pt jump shot from 15 ft,,59,55
209,3,7:41.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by M. Morris),59,58
210,3,7:18.0,K. Irving misses 2-pt jump shot from 17 ft,,59,58
211,3,7:18.0,Offensive rebound by T. Thompson,,59,58
212,3,7:13.0,T. Thompson misses 2-pt layup from 1 ft (block by A. Drummond),,59,58
213,3,7:11.0,,Defensive rebound by A. Drummond,59,58
214,3,7:05.0,,T. Harris misses 2-pt layup from 1 ft,59,58
215,3,7:05.0,,Offensive rebound by A. Drummond,59,58
216,3,7:02.0,,A. Drummond makes 2-pt layup from 1 ft,59,60
217,3,6:46.0,K. Love misses 3-pt jump shot from 23 ft,,59,60
218,3,6:45.0,,Defensive rebound by A. Drummond,59,60
219,3,6:35.0,,R. Jackson misses 2-pt jump shot from 7 ft,59,60
220,3,6:35.0,,Offensive rebound by Team,59,60
221,3,6:17.0,,R. Jackson makes 2-pt jump shot from 5 ft,59,62
222,3,6:17.0,Cleveland full timeout,,59,62
223,3,5:55.0,L. James misses 2-pt jump shot from 3 ft (block by T. Harris),,59,62
224,3,5:55.0,Offensive rebound by Team,,59,62
225,3,5:49.0,T. Thompson makes 2-pt jump shot from 17 ft (assist by L. James),,61,62
226,3,5:29.0,,M. Morris misses 2-pt jump shot from 14 ft,61,62
227,3,5:29.0,Defensive rebound by J. Smith,,61,62
228,3,5:12.0,K. Love makes 2-pt hook shot from 6 ft (assist by K. Irving),,63,62
229,3,4:59.0,,A. Drummond misses 2-pt layup from 2 ft,63,62
230,3,4:57.0,Defensive rebound by L. James,,63,62
231,3,4:53.0,K. Irving makes 2-pt layup at rim (assist by L. James),,65,62
232,3,4:53.0,,Detroit full timeout,65,62
233,3,4:37.0,,Shooting foul by J. Smith (drawn by M. Morris),65,62
234,3,4:37.0,,M. Morris makes free throw 1 of 2,65,63
235,3,4:37.0,,M. Morris makes free throw 2 of 2,65,64
236,3,4:21.0,Personal foul by T. Harris,,65,64
237,3,4:11.0,L. James misses 3-pt jump shot from 26 ft,,65,64
238,3,4:11.0,,Defensive rebound by M. Morris,65,64
239,3,3:56.0,,A. Drummond misses 2-pt hook shot from 5 ft,65,64
240,3,3:55.0,Defensive rebound by K. Love,,65,64
241,3,3:50.0,K. Irving misses 2-pt layup from 1 ft,,65,64
242,3,3:49.0,Offensive rebound by L. James,,65,64
243,3,3:47.0,L. James makes 2-pt layup at rim,,67,64
244,3,3:26.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Jackson),67,67
245,3,3:01.0,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),,70,67
246,3,2:41.0,,T. Harris makes 2-pt jump shot from 15 ft (assist by M. Morris),70,69
247,3,2:25.0,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),,73,69
248,3,2:09.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,73,69
249,3,2:08.0,Defensive rebound by K. Love,,73,69
250,3,1:57.0,L. James misses 3-pt jump shot from 23 ft,,73,69
251,3,1:57.0,Offensive rebound by T. Thompson,,73,69
252,3,1:53.0,T. Thompson makes 2-pt layup from 1 ft,,75,69
253,3,1:42.0,,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),75,71
254,3,1:23.0,Turnover by L. James (bad pass; steal by K. Caldwell-Pope),,75,71
255,3,1:11.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,75,71
256,3,1:11.0,Defensive rebound by J. Smith,,75,71
257,3,1:04.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,77,71
258,3,1:04.0,Shooting foul by T. Harris (drawn by T. Thompson),,77,71
259,3,1:04.0,R. Jefferson enters the game for L. James,,77,71
260,3,1:04.0,,S. Johnson enters the game for T. Harris,77,71
261,3,1:04.0,,A. Tolliver enters the game for M. Morris,77,71
262,3,1:04.0,,A. Baynes enters the game for A. Drummond,77,71
263,3,1:04.0,T. Thompson misses free throw 1 of 1,,77,71
264,3,1:03.0,,Defensive rebound by A. Baynes,77,71
265,3,0:44.0,,R. Jackson makes 2-pt jump shot from 18 ft,77,73
266,3,0:26.0,K. Irving makes 2-pt jump shot from 6 ft,,79,73
267,3,0:03.0,,R. Jackson misses 3-pt jump shot from 26 ft,79,73
268,3,0:03.0,Defensive rebound by K. Love,,79,73
269,3,0:01.0,K. Irving misses 2-pt jump shot from 17 ft,,79,73
270,3,0:00.0,Offensive rebound by Team,,79,73
271,4,11:44.0,,S. Johnson misses 2-pt jump shot from 16 ft,79,73
272,4,11:43.0,Defensive rebound by I. Shumpert,,79,73
273,4,11:29.0,L. James makes 2-pt layup from 1 ft (assist by M. Dellavedova),,81,73
274,4,11:29.0,Shooting foul by S. Johnson (drawn by L. James),,81,73
275,4,11:29.0,L. James makes free throw 1 of 1,,82,73
276,4,11:20.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by S. Blake),82,75
277,4,11:20.0,,Shooting foul by I. Shumpert (drawn by K. Caldwell-Pope),82,75
278,4,11:20.0,,K. Caldwell-Pope makes free throw 1 of 1,82,76
279,4,11:00.0,L. James makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),,85,76
280,4,10:41.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,85,76
281,4,10:40.0,Defensive rebound by L. James,,85,76
282,4,10:15.0,L. James misses 2-pt jump shot from 19 ft,,85,76
283,4,10:14.0,,Defensive rebound by A. Tolliver,85,76
284,4,9:58.0,Offensive charge foul by A. Baynes (drawn by L. James),,85,76
285,4,9:58.0,,Turnover by A. Baynes (offensive foul),85,76
286,4,9:33.0,L. James misses 2-pt jump shot from 16 ft,,85,76
287,4,9:33.0,,Defensive rebound by S. Johnson,85,76
288,4,9:33.0,,Personal foul by M. Dellavedova,85,76
289,4,9:33.0,,T. Harris enters the game for A. Tolliver,85,76
290,4,9:33.0,,M. Morris enters the game for A. Baynes,85,76
291,4,9:19.0,,T. Harris makes 2-pt jump shot from 7 ft,85,78
292,4,8:52.0,M. Dellavedova misses 3-pt jump shot from 27 ft,,85,78
293,4,8:52.0,,Defensive rebound by K. Caldwell-Pope,85,78
294,4,8:42.0,,T. Harris misses 3-pt jump shot from 24 ft,85,78
295,4,8:41.0,Defensive rebound by I. Shumpert,,85,78
296,4,8:41.0,Personal foul by M. Morris,,85,78
297,4,8:41.0,Official timeout,,85,78
298,4,8:41.0,,R. Jackson enters the game for S. Blake,85,78
299,4,8:41.0,K. Love enters the game for I. Shumpert,,85,78
300,4,8:41.0,K. Irving enters the game for C. Frye,,85,78
301,4,8:16.0,M. Dellavedova makes 2-pt jump shot from 6 ft (assist by K. Love),,87,78
302,4,8:00.0,,T. Harris makes 2-pt jump shot from 13 ft (assist by R. Jackson),87,80
303,4,7:37.0,Turnover by L. James (lost ball; steal by T. Harris),,87,80
304,4,7:35.0,,Personal foul by M. Dellavedova,87,80
305,4,7:35.0,T. Thompson enters the game for R. Jefferson,,87,80
306,4,7:35.0,,A. Drummond enters the game for S. Johnson,87,80
307,4,7:22.0,,M. Morris makes 2-pt layup at rim (assist by R. Jackson),87,82
308,4,7:00.0,K. Irving misses 2-pt jump shot from 10 ft,,87,82
309,4,6:59.0,,Defensive rebound by T. Harris,87,82
310,4,6:48.0,,Shooting foul by T. Thompson (drawn by M. Morris),87,82
311,4,6:48.0,,M. Morris makes free throw 1 of 2,87,83
312,4,6:48.0,,M. Morris makes free throw 2 of 2,87,84
313,4,6:30.0,L. James misses 3-pt jump shot from 26 ft,,87,84
314,4,6:30.0,,Defensive rebound by A. Drummond,87,84
315,4,6:19.0,,T. Harris makes 2-pt jump shot from 14 ft (assist by R. Jackson),87,86
316,4,6:19.0,Cleveland full timeout,,87,86
317,4,6:19.0,J. Smith enters the game for M. Dellavedova,,87,86
318,4,6:05.0,K. Irving makes 3-pt jump shot from 26 ft (assist by T. Thompson),,90,86
319,4,6:04.0,,Personal take foul by T. Thompson,90,86
320,4,6:04.0,,A. Drummond misses free throw 1 of 2,90,86
321,4,6:04.0,,Offensive rebound by Team,90,86
322,4,6:04.0,,A. Drummond misses free throw 2 of 2,90,86
323,4,6:02.0,Defensive rebound by K. Love,,90,86
324,4,6:02.0,Personal foul by K. Caldwell-Pope,,90,86
325,4,6:02.0,,A. Baynes enters the game for A. Drummond,90,86
326,4,5:45.0,Turnover by K. Irving (lost ball),,90,86
327,4,5:30.0,,Turnover by M. Morris (lost ball; steal by T. Thompson),90,86
328,4,5:08.0,T. Thompson misses 2-pt jump shot from 6 ft,,90,86
329,4,5:07.0,Offensive rebound by K. Love,,90,86
330,4,5:05.0,K. Love makes 2-pt layup at rim,,92,86
331,4,4:52.0,,R. Jackson misses 3-pt jump shot from 26 ft,92,86
332,4,4:52.0,Defensive rebound by J. Smith,,92,86
333,4,4:27.0,L. James misses 2-pt jump shot from 20 ft,,92,86
334,4,4:27.0,,Defensive rebound by R. Jackson,92,86
335,4,4:20.0,,T. Harris makes 2-pt jump shot from 18 ft (assist by R. Jackson),92,88
336,4,4:01.0,K. Irving misses 3-pt jump shot from 27 ft,,92,88
337,4,4:00.0,,Defensive rebound by R. Jackson,92,88
338,4,3:56.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by R. Jackson),92,90
339,4,3:30.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),,95,90
340,4,3:09.0,,A. Baynes misses 2-pt jump shot from 5 ft,95,90
341,4,3:09.0,Defensive rebound by J. Smith,,95,90
342,4,2:48.0,Turnover by L. James (bad pass),,95,90
343,4,2:48.0,,Detroit full timeout,95,90
344,4,2:33.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,95,90
345,4,2:33.0,Defensive rebound by K. Love,,95,90
346,4,2:11.0,L. James misses 2-pt layup from 1 ft,,95,90
347,4,2:10.0,Offensive rebound by T. Thompson,,95,90
348,4,1:43.0,J. Smith misses 3-pt jump shot from 23 ft,,95,90
349,4,1:43.0,,Defensive rebound by M. Morris,95,90
350,4,1:34.0,,R. Jackson misses 2-pt jump shot from 4 ft,95,90
351,4,1:34.0,Defensive rebound by Team,,95,90
352,4,1:14.0,Turnover by K. Irving (lost ball; steal by K. Caldwell-Pope),,95,90
353,4,1:08.0,,Turnover by R. Jackson (lost ball),95,90
354,4,1:08.0,Cleveland full timeout,,95,90
355,4,1:08.0,M. Dellavedova enters the game for T. Thompson,,95,90
356,4,1:08.0,,S. Johnson enters the game for A. Baynes,95,90
357,4,0:45.0,Cleveland full timeout,,95,90
358,4,0:45.0,,A. Baynes enters the game for S. Johnson,95,90
359,4,0:43.0,K. Irving makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,98,90
360,4,0:43.0,,Detroit full timeout,98,90
361,4,0:43.0,I. Shumpert enters the game for K. Love,,98,90
362,4,0:37.0,,R. Jackson misses 2-pt jump shot from 8 ft,98,90
363,4,0:37.0,Defensive rebound by L. James,,98,90
364,4,0:37.0,Personal foul by M. Morris,,98,90
365,4,0:34.0,Personal foul by T. Harris,,98,90
366,4,0:34.0,M. Dellavedova makes free throw 1 of 2,,99,90
367,4,0:34.0,M. Dellavedova makes free throw 2 of 2,,100,90
368,4,0:34.0,,Detroit full timeout,100,90
369,4,0:23.0,,R. Jackson misses 3-pt jump shot from 26 ft,100,90
370,4,0:23.0,,Offensive rebound by Team,100,90
371,4,0:23.0,Loose ball foul by L. James,,100,90
372,4,0:23.0,,A. Baynes makes free throw 1 of 2,100,91
373,4,0:23.0,K. Love enters the game for I. Shumpert,,100,91
374,4,0:23.0,,A. Baynes misses free throw 2 of 2,100,91
375,4,0:22.0,Defensive rebound by L. James,,100,91
376,4,0:21.0,Personal foul by T. Harris,,100,91
377,4,0:21.0,L. James makes free throw 1 of 2,,101,91
378,4,0:21.0,I. Shumpert enters the game for K. Love,,101,91
379,4,0:21.0,L. James misses free throw 2 of 2,,101,91
380,4,0:20.0,,Defensive rebound by T. Harris,101,91
381,4,0:20.0,,Detroit full timeout,101,91
382,4,0:13.0,,R. Jackson misses 2-pt layup from 1 ft (block by L. James),101,91
383,4,0:12.0,Defensive rebound by J. Smith,,101,91
