,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
26,1,8:12.0,O. Porter misses 2-pt jump shot from 17 ft (block by J. Okafor),,7,4
27,1,8:09.0,,Defensive rebound by J. Okafor,7,4
28,1,8:00.0,,J. Okafor misses 2-pt layup from 1 ft,7,4
29,1,7:59.0,Defensive rebound by M. Gortat,,7,4
30,1,7:53.0,J. Dudley misses 3-pt jump shot from 26 ft,,7,4
31,1,7:52.0,,Defensive rebound by I. Smith,7,4
32,1,7:42.0,,J. Okafor makes 2-pt jump shot from 7 ft (assist by I. Smith),7,6
33,1,7:29.0,G. Temple misses 2-pt jump shot from 16 ft,,7,6
34,1,7:27.0,,Defensive rebound by I. Smith,7,6
35,1,7:21.0,,Personal foul by M. Gortat (drawn by J. Okafor),7,6
36,1,7:09.0,,Shooting block foul by J. Dudley (drawn by N. Stauskas),7,6
37,1,7:09.0,,N. Stauskas makes free throw 1 of 2,7,7
38,1,7:09.0,,N. Stauskas makes free throw 2 of 2,7,8
39,1,6:56.0,J. Wall misses 3-pt jump shot from 26 ft,,7,8
40,1,6:55.0,,Defensive rebound by N. Noel,7,8
41,1,6:44.0,,I. Smith misses 2-pt jump shot from 19 ft,7,8
42,1,6:43.0,Defensive rebound by M. Gortat,,7,8
43,1,6:37.0,Turnover by J. Wall (bad pass; steal by R. Covington),,7,8
44,1,6:32.0,,Turnover by N. Stauskas (bad pass; steal by O. Porter),7,8
45,1,6:22.0,G. Temple misses 2-pt jump shot from 17 ft,,7,8
46,1,6:20.0,Offensive rebound by M. Gortat,,7,8
47,1,6:18.0,M. Gortat misses 2-pt jump shot from 10 ft,,7,8
48,1,6:16.0,Offensive rebound by O. Porter,,7,8
49,1,6:16.0,O. Porter makes 2-pt layup from 1 ft,,9,8
50,1,6:16.0,,Philadelphia full timeout,9,8
51,1,6:16.0,B. Beal enters the game for G. Temple,,9,8
52,1,6:16.0,,J. Grant enters the game for J. Okafor,9,8
53,1,5:57.0,,R. Covington makes 3-pt jump shot from 26 ft,9,11
54,1,5:42.0,J. Wall misses 2-pt jump shot from 3 ft,,9,11
55,1,5:39.0,Offensive rebound by J. Wall,,9,11
56,1,5:35.0,B. Beal misses 3-pt jump shot from 25 ft,,9,11
57,1,5:34.0,,Defensive rebound by J. Grant,9,11
58,1,5:23.0,,J. Grant makes 2-pt jump shot from 4 ft (assist by I. Smith),9,13
59,1,5:10.0,B. Beal makes 2-pt jump shot from 8 ft,,11,13
60,1,4:54.0,,I. Smith makes 2-pt jump shot from 16 ft,11,15
61,1,4:35.0,O. Porter makes 2-pt jump shot from 4 ft (assist by J. Dudley),,13,15
62,1,4:24.0,,N. Noel makes 2-pt dunk at rim (assist by J. Grant),13,17
63,1,3:58.0,O. Porter makes 2-pt jump shot from 16 ft,,15,17
64,1,3:41.0,,J. Grant misses 2-pt jump shot from 4 ft (block by J. Wall),15,17
65,1,3:39.0,Defensive rebound by O. Porter,,15,17
66,1,3:34.0,B. Beal makes 2-pt jump shot from 22 ft (assist by J. Wall),,17,17
67,1,3:21.0,,I. Smith makes 2-pt layup from 1 ft,17,19
68,1,3:21.0,,Shooting foul by B. Beal (drawn by I. Smith),17,19
69,1,3:21.0,M. Morris enters the game for J. Dudley,,17,19
70,1,3:21.0,,R. Holmes enters the game for N. Stauskas,17,19
71,1,3:21.0,,H. Thompson enters the game for N. Noel,17,19
72,1,3:21.0,,I. Smith misses free throw 1 of 1,17,19
73,1,3:20.0,Defensive rebound by O. Porter,,17,19
74,1,3:04.0,M. Morris misses 2-pt jump shot from 8 ft,,17,19
75,1,3:03.0,Offensive rebound by O. Porter,,17,19
76,1,2:54.0,B. Beal misses 2-pt jump shot from 16 ft,,17,19
77,1,2:52.0,,Defensive rebound by I. Smith,17,19
78,1,2:43.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Grant),17,22
79,1,2:29.0,O. Porter misses 2-pt jump shot from 13 ft,,17,22
80,1,2:28.0,Offensive rebound by M. Gortat,,17,22
81,1,2:25.0,Turnover by B. Beal (lost ball; steal by R. Covington),,17,22
82,1,2:22.0,,Personal foul by J. Wall (drawn by R. Covington),17,22
83,1,2:22.0,Washington full timeout,,17,22
84,1,2:22.0,R. Sessions enters the game for J. Wall,,17,22
85,1,2:22.0,,T. McConnell enters the game for I. Smith,17,22
86,1,2:22.0,,I. Canaan enters the game for R. Covington,17,22
87,1,2:08.0,,J. Grant misses 2-pt jump shot from 5 ft (block by M. Gortat),17,22
88,1,2:05.0,Defensive rebound by M. Morris,,17,22
89,1,2:02.0,R. Sessions makes 2-pt jump shot from 3 ft,,19,22
90,1,1:45.0,,Turnover by R. Holmes (bad pass; steal by M. Gortat),19,22
91,1,1:39.0,B. Beal misses 2-pt jump shot from 12 ft,,19,22
92,1,1:37.0,,Defensive rebound by T. McConnell,19,22
93,1,1:31.0,,H. Thompson misses 3-pt jump shot from 25 ft,19,22
94,1,1:29.0,Defensive rebound by M. Morris,,19,22
95,1,1:19.0,Turnover by O. Porter (bad pass; steal by J. Grant),,19,22
96,1,1:15.0,,J. Grant makes 2-pt dunk at rim,19,24
97,1,0:58.0,R. Sessions misses 2-pt layup from 3 ft,,19,24
98,1,0:57.0,,Defensive rebound by Team,19,24
99,1,0:57.0,N. Hilário enters the game for M. Gortat,,19,24
100,1,0:57.0,A. Anderson enters the game for O. Porter,,19,24
101,1,0:46.0,,T. McConnell makes 2-pt jump shot from 18 ft (assist by J. Grant),19,26
102,1,0:31.0,R. Sessions makes 2-pt jump shot from 4 ft,,21,26
103,1,0:07.0,,I. Canaan misses 2-pt jump shot from 4 ft (block by N. Hilário),21,26
104,1,0:05.0,Defensive rebound by M. Morris,,21,26
105,1,0:02.0,Personal foul by T. McConnell (drawn by B. Beal),,21,26
106,1,0:01.0,B. Beal misses 2-pt jump shot from 14 ft,,21,26
107,1,0:00.0,Offensive rebound by Team,,21,26
108,2,11:55.0,N. Hilário makes 2-pt layup from 2 ft (assist by B. Beal),,23,26
109,2,11:41.0,,T. McConnell misses 2-pt jump shot from 20 ft,23,26
110,2,11:39.0,Defensive rebound by N. Hilário,,23,26
111,2,11:29.0,R. Sessions misses 2-pt jump shot from 6 ft,,23,26
112,2,11:28.0,Offensive rebound by N. Hilário,,23,26
113,2,11:22.0,Shooting foul by R. Holmes (drawn by A. Anderson),,23,26
114,2,11:22.0,A. Anderson makes free throw 1 of 2,,24,26
115,2,11:22.0,A. Anderson makes free throw 2 of 2,,25,26
116,2,11:05.0,,H. Thompson misses 3-pt jump shot from 27 ft,25,26
117,2,11:03.0,Defensive rebound by M. Morris,,25,26
118,2,10:48.0,Turnover by R. Sessions (bad pass; steal by R. Holmes),,25,26
119,2,10:34.0,,I. Canaan misses 2-pt jump shot from 4 ft,25,26
120,2,10:34.0,Defensive rebound by N. Hilário,,25,26
121,2,10:34.0,,Loose ball foul by R. Holmes (drawn by N. Hilário),25,26
122,2,10:23.0,B. Beal misses 3-pt jump shot from 25 ft,,25,26
123,2,10:22.0,,Defensive rebound by Team,25,26
124,2,10:09.0,,Personal foul by A. Anderson (drawn by H. Thompson),25,26
125,2,9:58.0,,J. Grant misses 2-pt jump shot from 12 ft,25,26
126,2,9:58.0,Defensive rebound by Team,,25,26
127,2,9:47.0,Turnover by N. Hilário (lost ball; steal by R. Holmes),,25,26
128,2,9:43.0,,Personal foul by A. Anderson (drawn by J. Grant),25,26
129,2,9:25.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by T. McConnell),25,29
130,2,9:08.0,Turnover by N. Hilário (bad pass),,25,29
131,2,9:08.0,,Philadelphia full timeout,25,29
132,2,9:08.0,J. Wall enters the game for B. Beal,,25,29
133,2,9:08.0,,J. Okafor enters the game for R. Holmes,25,29
134,2,8:44.0,,J. Grant misses 2-pt jump shot from 18 ft,25,29
135,2,8:43.0,,Offensive rebound by Team,25,29
136,2,8:43.0,,Turnover by Team (shot clock),25,29
137,2,8:31.0,M. Morris misses 3-pt jump shot from 29 ft,,25,29
138,2,8:26.0,,Defensive rebound by J. Grant,25,29
139,2,8:22.0,,T. McConnell makes 2-pt jump shot from 16 ft,25,31
140,2,8:09.0,R. Sessions makes 2-pt layup from 3 ft (assist by N. Hilário),,27,31
141,2,7:59.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by J. Grant),27,34
142,2,7:50.0,,N. Noel enters the game for J. Grant,27,34
143,2,7:36.0,M. Morris makes 2-pt layup from 2 ft (assist by R. Sessions),,29,34
144,2,7:24.0,,Def 3 sec tech foul by M. Morris,29,34
145,2,7:24.0,,I. Canaan makes technical free throw,29,35
146,2,7:13.0,,T. McConnell makes 2-pt layup from 2 ft (assist by N. Noel),29,37
147,2,7:08.0,Personal block foul by I. Canaan (drawn by J. Wall),,29,37
148,2,7:00.0,J. Wall makes 2-pt layup from 2 ft,,31,37
149,2,6:39.0,,I. Canaan misses 3-pt jump shot from 26 ft,31,37
150,2,6:37.0,Defensive rebound by M. Morris,,31,37
151,2,6:31.0,A. Anderson makes 3-pt jump shot from 28 ft (assist by J. Wall),,34,37
152,2,6:17.0,,N. Stauskas enters the game for H. Thompson,34,37
153,2,6:17.0,O. Porter enters the game for A. Anderson,,34,37
154,2,6:14.0,,I. Canaan misses 3-pt jump shot from 24 ft,34,37
155,2,6:13.0,Defensive rebound by M. Morris,,34,37
156,2,6:05.0,M. Morris makes 2-pt jump shot from 16 ft (assist by J. Wall),,36,37
157,2,5:45.0,,J. Okafor misses 2-pt jump shot from 15 ft,36,37
158,2,5:45.0,Defensive rebound by Team,,36,37
159,2,5:45.0,Official timeout,,36,37
160,2,5:45.0,B. Beal enters the game for R. Sessions,,36,37
161,2,5:45.0,,I. Smith enters the game for T. McConnell,36,37
162,2,5:45.0,,R. Covington enters the game for I. Canaan,36,37
163,2,5:26.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,39,37
164,2,5:11.0,,Shooting foul by M. Morris (drawn by N. Stauskas),39,37
165,2,5:11.0,,N. Stauskas makes free throw 1 of 2,39,38
166,2,5:11.0,,N. Stauskas makes free throw 2 of 2,39,39
167,2,4:58.0,M. Morris makes 2-pt jump shot from 15 ft (assist by B. Beal),,41,39
168,2,4:46.0,,Personal foul by O. Porter (drawn by N. Stauskas),41,39
169,2,4:31.0,,I. Smith misses 2-pt jump shot from 19 ft,41,39
170,2,4:28.0,Defensive rebound by N. Hilário,,41,39
171,2,4:24.0,Turnover by J. Wall (lost ball; steal by N. Noel),,41,39
172,2,4:18.0,,J. Okafor makes 2-pt dunk at rim (assist by I. Smith),41,41
173,2,4:00.0,N. Hilário misses 2-pt jump shot from 14 ft,,41,41
174,2,3:59.0,,Defensive rebound by N. Noel,41,41
175,2,3:45.0,,Turnover by I. Smith (lost ball; steal by M. Morris),41,41
176,2,3:40.0,Shooting foul by N. Stauskas (drawn by M. Morris),,41,41
177,2,3:40.0,M. Morris makes free throw 1 of 2,,42,41
178,2,3:40.0,M. Gortat enters the game for N. Hilário,,42,41
179,2,3:40.0,M. Morris makes free throw 2 of 2,,43,41
180,2,3:20.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by I. Smith),43,44
181,2,3:07.0,M. Morris misses 2-pt jump shot from 6 ft,,43,44
182,2,3:05.0,,Defensive rebound by J. Okafor,43,44
183,2,2:55.0,,N. Noel misses 2-pt jump shot from 4 ft (block by M. Morris),43,44
184,2,2:53.0,,Offensive rebound by J. Okafor,43,44
185,2,2:48.0,,Turnover by R. Covington (lost ball; steal by O. Porter),43,44
186,2,2:42.0,B. Beal misses 2-pt jump shot from 4 ft,,43,44
187,2,2:40.0,Offensive rebound by O. Porter,,43,44
188,2,2:39.0,O. Porter misses 2-pt layup from 2 ft (block by R. Covington),,43,44
189,2,2:36.0,,Defensive rebound by N. Noel,43,44
190,2,2:35.0,,Shooting foul by M. Morris (drawn by N. Noel),43,44
191,2,2:35.0,Washington full timeout,,43,44
192,2,2:35.0,J. Dudley enters the game for M. Morris,,43,44
193,2,2:35.0,,N. Noel makes free throw 1 of 2,43,45
194,2,2:35.0,,N. Noel makes free throw 2 of 2,43,46
195,2,2:24.0,J. Dudley misses 2-pt jump shot from 17 ft,,43,46
196,2,2:23.0,,Defensive rebound by N. Stauskas,43,46
197,2,2:17.0,,J. Okafor makes 2-pt jump shot from 4 ft (assist by I. Smith),43,48
198,2,2:04.0,B. Beal misses 3-pt jump shot from 27 ft,,43,48
199,2,2:02.0,,Defensive rebound by I. Smith,43,48
200,2,1:53.0,,J. Okafor makes 2-pt layup from 1 ft,43,50
201,2,1:36.0,J. Dudley misses 3-pt jump shot from 23 ft,,43,50
202,2,1:35.0,,Defensive rebound by R. Covington,43,50
203,2,1:13.0,,Turnover by J. Okafor (bad pass; steal by O. Porter),43,50
204,2,1:08.0,J. Wall misses 2-pt dunk at rim,,43,50
205,2,1:06.0,,Defensive rebound by I. Smith,43,50
206,2,1:00.0,,J. Okafor makes 2-pt layup at rim (assist by I. Smith),43,52
207,2,0:54.0,J. Dudley makes 3-pt jump shot from 23 ft (assist by J. Wall),,46,52
208,2,0:50.0,,Philadelphia full timeout,46,52
209,2,0:35.0,,I. Smith misses 2-pt jump shot from 21 ft,46,52
210,2,0:34.0,Defensive rebound by O. Porter,,46,52
211,2,0:27.0,B. Beal misses 2-pt jump shot from 21 ft,,46,52
212,2,0:26.0,Offensive rebound by M. Gortat,,46,52
213,2,0:24.0,M. Gortat misses 2-pt hook shot from 5 ft,,46,52
214,2,0:23.0,,Defensive rebound by N. Noel,46,52
215,2,0:06.0,,I. Smith misses 2-pt jump shot from 17 ft,46,52
216,2,0:03.0,Defensive rebound by J. Wall,,46,52
217,2,0:00.0,J. Wall makes 2-pt layup from 3 ft,,48,52
218,3,11:45.0,M. Morris misses 2-pt jump shot from 16 ft,,48,52
219,3,11:44.0,,Defensive rebound by I. Smith,48,52
220,3,11:37.0,,Personal foul by M. Morris (drawn by J. Okafor),48,52
221,3,11:19.0,,J. Okafor makes 2-pt jump shot from 5 ft (assist by N. Noel),48,54
222,3,11:06.0,M. Morris misses 3-pt jump shot from 25 ft,,48,54
223,3,11:04.0,,Defensive rebound by R. Covington,48,54
224,3,10:54.0,,Shooting block foul by M. Morris (drawn by J. Okafor),48,54
225,3,10:54.0,,J. Okafor misses free throw 1 of 2,48,54
226,3,10:54.0,,Offensive rebound by Team,48,54
227,3,10:54.0,J. Dudley enters the game for M. Morris,,48,54
228,3,10:54.0,,J. Okafor makes free throw 2 of 2,48,55
229,3,10:45.0,J. Wall makes 2-pt jump shot from 16 ft,,50,55
230,3,10:24.0,,Turnover by N. Noel (lost ball; steal by J. Dudley),50,55
231,3,10:20.0,Shooting foul by I. Smith (drawn by J. Wall),,50,55
232,3,10:20.0,J. Wall makes 2-pt layup from 1 ft (assist by G. Temple),,52,55
233,3,10:20.0,J. Wall makes free throw 1 of 1,,53,55
234,3,9:55.0,,N. Noel makes 2-pt jump shot from 13 ft,53,57
235,3,9:41.0,M. Gortat makes 2-pt jump shot from 4 ft (assist by J. Dudley),,55,57
236,3,9:34.0,,N. Noel misses 2-pt dunk at rim,55,57
237,3,9:31.0,Defensive rebound by O. Porter,,55,57
238,3,9:17.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,57,57
239,3,8:47.0,,I. Smith makes 2-pt layup from 1 ft,57,59
240,3,8:34.0,J. Wall misses 2-pt jump shot from 12 ft,,57,59
241,3,8:32.0,,Defensive rebound by J. Okafor,57,59
242,3,8:25.0,,I. Smith misses 2-pt jump shot from 6 ft (block by O. Porter),57,59
243,3,8:23.0,Defensive rebound by G. Temple,,57,59
244,3,8:17.0,J. Dudley makes 3-pt jump shot from 22 ft (assist by J. Wall),,60,59
245,3,8:16.0,,Philadelphia full timeout,60,59
246,3,8:16.0,,J. Grant enters the game for N. Noel,60,59
247,3,7:54.0,,I. Smith misses 2-pt jump shot from 19 ft,60,59
248,3,7:53.0,Defensive rebound by J. Wall,,60,59
249,3,7:46.0,O. Porter misses 3-pt jump shot from 24 ft,,60,59
250,3,7:44.0,,Defensive rebound by R. Covington,60,59
251,3,7:33.0,,Personal foul by J. Dudley (drawn by R. Covington),60,59
252,3,7:17.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by J. Okafor),60,62
253,3,7:09.0,J. Wall makes 2-pt layup from 1 ft,,62,62
254,3,6:50.0,,J. Okafor misses 2-pt jump shot from 14 ft,62,62
255,3,6:49.0,Defensive rebound by J. Wall,,62,62
256,3,6:36.0,Turnover by J. Dudley (bad pass; steal by I. Smith),,62,62
257,3,6:33.0,,Personal foul by G. Temple (drawn by I. Smith),62,62
258,3,6:16.0,,Shooting foul by G. Temple (drawn by J. Grant),62,62
259,3,6:16.0,,J. Grant makes free throw 1 of 2,62,63
260,3,6:16.0,B. Beal enters the game for G. Temple,,62,63
261,3,6:16.0,,J. Grant misses free throw 2 of 2,62,63
262,3,6:15.0,Defensive rebound by O. Porter,,62,63
263,3,5:52.0,J. Wall misses 3-pt jump shot from 26 ft (block by J. Grant),,62,63
264,3,5:50.0,Offensive rebound by O. Porter,,62,63
265,3,5:48.0,O. Porter misses 2-pt jump shot from 20 ft,,62,63
266,3,5:47.0,Offensive rebound by B. Beal,,62,63
267,3,5:38.0,M. Gortat makes 2-pt jump shot from 8 ft (assist by J. Dudley),,64,63
268,3,5:32.0,,Personal foul by M. Gortat (drawn by J. Okafor),64,63
269,3,5:32.0,,J. Okafor makes free throw 1 of 2,64,64
270,3,5:32.0,,J. Okafor makes free throw 2 of 2,64,65
271,3,5:15.0,Turnover by B. Beal (lost ball; steal by R. Covington),,64,65
272,3,5:08.0,,J. Grant makes 2-pt dunk at rim (assist by I. Smith),64,67
273,3,4:54.0,Personal foul by R. Covington (drawn by M. Gortat),,64,67
274,3,4:54.0,,N. Noel enters the game for J. Okafor,64,67
275,3,4:54.0,,H. Thompson enters the game for N. Stauskas,64,67
276,3,4:50.0,O. Porter misses 2-pt jump shot from 16 ft,,64,67
277,3,4:48.0,Offensive rebound by M. Gortat,,64,67
278,3,4:44.0,J. Wall misses 3-pt jump shot from 25 ft,,64,67
279,3,4:41.0,,Defensive rebound by I. Smith,64,67
280,3,4:34.0,Offensive charge foul by H. Thompson (drawn by J. Wall),,64,67
281,3,4:34.0,,Turnover by H. Thompson (offensive foul),64,67
282,3,4:10.0,O. Porter misses 3-pt jump shot from 23 ft,,64,67
283,3,4:10.0,Offensive rebound by J. Dudley,,64,67
284,3,4:10.0,Turnover by Team (shot clock),,64,67
285,3,3:50.0,,I. Smith misses 2-pt jump shot from 17 ft,64,67
286,3,3:49.0,Defensive rebound by J. Wall,,64,67
287,3,3:47.0,Personal foul by R. Covington (drawn by J. Wall),,64,67
288,3,3:47.0,Personal foul by R. Covington (drawn by J. Wall),,64,67
289,3,3:47.0,,T. McConnell enters the game for I. Smith,64,67
290,3,3:42.0,B. Beal misses 3-pt jump shot from 26 ft,,64,67
291,3,3:41.0,Offensive rebound by Team,,64,67
292,3,3:26.0,J. Dudley misses 2-pt jump shot from 11 ft,,64,67
293,3,3:25.0,,Defensive rebound by R. Covington,64,67
294,3,3:18.0,,Offensive foul by J. Grant (drawn by B. Beal),64,67
295,3,3:18.0,,Turnover by J. Grant (offensive foul),64,67
296,3,3:18.0,N. Hilário enters the game for M. Gortat,,64,67
297,3,3:05.0,N. Hilário misses 2-pt jump shot from 5 ft (block by R. Covington),,64,67
298,3,3:03.0,,Defensive rebound by J. Grant,64,67
299,3,2:55.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Grant),64,70
300,3,2:53.0,Washington full timeout,,64,70
301,3,2:33.0,B. Beal makes 2-pt jump shot from 5 ft (assist by J. Wall),,66,70
302,3,2:20.0,,T. McConnell makes 2-pt jump shot from 15 ft,66,72
303,3,2:15.0,J. Wall makes 2-pt layup at rim,,68,72
304,3,1:52.0,Offensive charge foul by R. Covington (drawn by B. Beal),,68,72
305,3,1:52.0,,Turnover by R. Covington (offensive foul),68,72
306,3,1:52.0,,I. Canaan enters the game for R. Covington,68,72
307,3,1:39.0,N. Hilário makes 2-pt layup at rim (assist by J. Wall),,70,72
308,3,1:18.0,,J. Grant misses 3-pt jump shot from 24 ft,70,72
309,3,1:17.0,Defensive rebound by O. Porter,,70,72
310,3,1:01.0,J. Wall makes 2-pt jump shot from 17 ft,,72,72
311,3,0:37.0,,H. Thompson misses 2-pt jump shot from 19 ft,72,72
312,3,0:34.0,Defensive rebound by J. Dudley,,72,72
313,3,0:28.0,J. Dudley makes 2-pt layup from 3 ft (assist by B. Beal),,74,72
314,3,0:08.0,,T. McConnell misses 2-pt jump shot from 6 ft,74,72
315,3,0:07.0,Defensive rebound by B. Beal,,74,72
316,3,0:03.0,J. Wall makes 2-pt layup from 1 ft (assist by B. Beal),,76,72
317,3,0:01.0,,T. McConnell misses 3-pt jump shot from 77 ft,76,72
318,3,0:00.0,,Offensive rebound by Team,76,72
319,4,11:41.0,,J. Grant misses 2-pt jump shot from 6 ft (block by J. Dudley),76,72
320,4,11:39.0,Defensive rebound by J. Dudley,,76,72
321,4,11:24.0,,Violation by N. Noel (kicked ball),76,72
322,4,11:18.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by N. Hilário),,79,72
323,4,11:03.0,,T. McConnell makes 2-pt jump shot from 7 ft,79,74
324,4,10:46.0,R. Sessions makes 2-pt jump shot from 9 ft,,81,74
325,4,10:26.0,,Personal foul by R. Sessions (drawn by I. Canaan),81,74
326,4,10:26.0,,I. Canaan makes free throw 1 of 3,81,75
327,4,10:26.0,,I. Canaan makes free throw 2 of 3,81,76
328,4,10:26.0,,J. Okafor enters the game for N. Noel,81,76
329,4,10:26.0,,I. Canaan makes free throw 3 of 3,81,77
330,4,10:09.0,A. Anderson misses 2-pt jump shot from 12 ft,,81,77
331,4,10:07.0,Offensive rebound by R. Sessions,,81,77
332,4,10:05.0,B. Beal misses 3-pt jump shot from 27 ft,,81,77
333,4,10:03.0,,Defensive rebound by T. McConnell,81,77
334,4,9:53.0,,T. McConnell misses 2-pt jump shot from 7 ft,81,77
335,4,9:52.0,Defensive rebound by A. Anderson,,81,77
336,4,9:36.0,R. Sessions makes 2-pt jump shot from 22 ft,,83,77
337,4,9:27.0,,Philadelphia full timeout,83,77
338,4,9:27.0,,R. Covington enters the game for J. Grant,83,77
339,4,9:13.0,,J. Okafor makes 2-pt jump shot from 12 ft,83,79
340,4,8:50.0,N. Hilário misses 2-pt jump shot from 10 ft,,83,79
341,4,8:48.0,,Defensive rebound by R. Covington,83,79
342,4,8:39.0,,H. Thompson misses 2-pt jump shot from 15 ft,83,79
343,4,8:36.0,Defensive rebound by N. Hilário,,83,79
344,4,8:18.0,R. Sessions misses 2-pt jump shot from 7 ft,,83,79
345,4,8:16.0,Offensive rebound by A. Anderson,,83,79
346,4,8:10.0,Shooting foul by J. Okafor (drawn by N. Hilário),,83,79
347,4,8:10.0,N. Hilário makes free throw 1 of 2,,84,79
348,4,8:10.0,J. Wall enters the game for B. Beal,,84,79
349,4,8:10.0,N. Hilário misses free throw 2 of 2,,84,79
350,4,8:09.0,,Defensive rebound by R. Covington,84,79
351,4,7:56.0,,I. Canaan misses 3-pt jump shot from 27 ft,84,79
352,4,7:55.0,Defensive rebound by N. Hilário,,84,79
353,4,7:45.0,J. Wall makes 2-pt jump shot from 19 ft,,86,79
354,4,7:33.0,,R. Covington makes 2-pt layup from 1 ft (assist by T. McConnell),86,81
355,4,7:11.0,J. Dudley makes 3-pt jump shot from 23 ft (assist by N. Hilário),,89,81
356,4,6:48.0,,J. Okafor makes 2-pt jump shot from 17 ft,89,83
357,4,6:33.0,A. Anderson misses 3-pt jump shot from 25 ft,,89,83
358,4,6:32.0,Offensive rebound by J. Wall,,89,83
359,4,6:22.0,N. Hilário misses 2-pt jump shot from 13 ft,,89,83
360,4,6:21.0,,Defensive rebound by R. Covington,89,83
361,4,6:14.0,,T. McConnell misses 2-pt jump shot from 7 ft,89,83
362,4,6:13.0,Defensive rebound by N. Hilário,,89,83
363,4,6:10.0,Shooting foul by I. Canaan (drawn by J. Wall),,89,83
364,4,6:10.0,J. Wall makes free throw 1 of 2,,90,83
365,4,6:10.0,,I. Smith enters the game for T. McConnell,90,83
366,4,6:10.0,J. Wall makes free throw 2 of 2,,91,83
367,4,5:47.0,,I. Smith misses 2-pt jump shot from 23 ft,91,83
368,4,5:46.0,,Offensive rebound by I. Canaan,91,83
369,4,5:43.0,,I. Canaan misses 2-pt jump shot from 4 ft (block by A. Anderson),91,83
370,4,5:41.0,,Offensive rebound by R. Covington,91,83
371,4,5:41.0,,Shooting foul by N. Hilário (drawn by R. Covington),91,83
372,4,5:41.0,Official timeout,,91,83
373,4,5:41.0,,N. Noel enters the game for J. Okafor,91,83
374,4,5:41.0,,N. Stauskas enters the game for H. Thompson,91,83
375,4,5:41.0,,J. Grant enters the game for I. Canaan,91,83
376,4,5:41.0,,R. Covington misses free throw 1 of 2,91,83
377,4,5:41.0,,Offensive rebound by Team,91,83
378,4,5:41.0,,R. Covington makes free throw 2 of 2,91,84
379,4,5:27.0,J. Wall misses 2-pt jump shot from 16 ft,,91,84
380,4,5:25.0,,Defensive rebound by R. Covington,91,84
381,4,5:19.0,,R. Covington misses 3-pt jump shot from 25 ft,91,84
382,4,5:16.0,Defensive rebound by N. Hilário,,91,84
383,4,5:08.0,Personal foul by R. Covington (drawn by A. Anderson),,91,84
384,4,5:02.0,Shooting foul by N. Noel (drawn by N. Hilário),,91,84
385,4,5:02.0,N. Hilário makes free throw 1 of 2,,92,84
386,4,5:02.0,,H. Thompson enters the game for R. Covington,92,84
