,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,GOLDEN STATE_ACTION,BROOKLYN_SCORE,GOLDEN STATE_SCORE
66,1,2:13.0,,S. Curry misses 2-pt jump shot from 7 ft,29,16
67,1,2:11.0,,Offensive rebound by A. Bogut,29,16
68,1,2:11.0,,A. Bogut makes 2-pt layup at rim,29,18
69,1,1:51.0,J. Jack makes 2-pt jump shot from 19 ft,,31,18
70,1,1:44.0,,Personal foul by J. Jack (drawn by S. Curry),31,18
71,1,1:33.0,,A. Iguodala makes 3-pt jump shot from 26 ft (assist by S. Curry),31,21
72,1,1:28.0,Shooting foul by S. Livingston (drawn by R. Hollis-Jefferson),,31,21
73,1,1:28.0,R. Hollis-Jefferson misses free throw 1 of 2,,31,21
74,1,1:28.0,Offensive rebound by Team,,31,21
75,1,1:28.0,R. Hollis-Jefferson makes free throw 2 of 2,,32,21
76,1,1:20.0,,Turnover by D. Green (bad pass; steal by B. Bogdanović),32,21
77,1,1:13.0,J. Jack misses 3-pt jump shot from 25 ft,,32,21
78,1,1:12.0,Offensive rebound by R. Hollis-Jefferson,,32,21
79,1,1:01.0,T. Young makes 2-pt hook shot from 8 ft (assist by J. Jack),,34,21
80,1,0:48.0,,A. Iguodala misses 2-pt layup from 1 ft,34,21
81,1,0:48.0,Defensive rebound by R. Hollis-Jefferson,,34,21
82,1,0:43.0,A. Bargnani makes 2-pt jump shot from 14 ft (assist by J. Jack),,36,21
83,1,0:31.0,,S. Curry misses 3-pt jump shot from 25 ft,36,21
84,1,0:29.0,,Offensive rebound by S. Livingston,36,21
85,1,0:29.0,,S. Livingston misses 2-pt layup from 1 ft,36,21
86,1,0:26.0,Defensive rebound by J. Jack,,36,21
87,1,0:09.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,36,21
88,1,0:08.0,,Defensive rebound by A. Bogut,36,21
89,1,0:01.0,,S. Curry misses 2-pt jump shot from 19 ft,36,21
90,1,0:00.0,,Offensive rebound by Team,36,21
91,2,11:42.0,,I. Clark misses 2-pt jump shot from 9 ft,36,21
92,2,11:41.0,Defensive rebound by W. Ellington,,36,21
93,2,11:32.0,Turnover by S. Larkin (bad pass; steal by A. Bogut),,36,21
94,2,11:26.0,,A. Iguodala makes 2-pt layup at rim (assist by A. Bogut),36,23
95,2,11:02.0,S. Larkin misses 2-pt jump shot from 8 ft (block by A. Bogut),,36,23
96,2,11:02.0,Offensive rebound by Team,,36,23
97,2,10:58.0,A. Bargnani makes 2-pt jump shot from 13 ft (assist by B. Bogdanović),,38,23
98,2,10:40.0,,I. Clark misses 2-pt jump shot from 11 ft,38,23
99,2,10:39.0,Defensive rebound by A. Bargnani,,38,23
100,2,10:27.0,T. Young makes 2-pt hook shot from 8 ft,,40,23
101,2,10:13.0,,Personal foul by B. Bogdanović (drawn by A. Iguodala),40,23
102,2,10:13.0,J. Johnson enters the game for T. Young,,40,23
103,2,10:02.0,,H. Barnes misses 2-pt jump shot from 17 ft,40,23
104,2,10:00.0,,Offensive rebound by A. Bogut,40,23
105,2,10:00.0,,A. Bogut makes 2-pt dunk at rim,40,25
106,2,9:42.0,W. Ellington misses 2-pt jump shot from 19 ft,,40,25
107,2,9:42.0,,Defensive rebound by A. Bogut,40,25
108,2,9:31.0,,S. Livingston makes 2-pt jump shot from 11 ft,40,27
109,2,9:22.0,Turnover by S. Larkin (step out of bounds),,40,27
110,2,8:59.0,,S. Livingston makes 2-pt jump shot from 8 ft (assist by A. Iguodala),40,29
111,2,8:41.0,S. Larkin misses 3-pt jump shot from 23 ft,,40,29
112,2,8:41.0,,Defensive rebound by H. Barnes,40,29
113,2,8:27.0,,Personal foul by W. Ellington (drawn by S. Livingston),40,29
114,2,8:27.0,Official timeout,,40,29
115,2,8:27.0,B. Lopez enters the game for A. Bargnani,,40,29
116,2,8:19.0,,H. Barnes misses 2-pt jump shot from 8 ft,40,29
117,2,8:17.0,Defensive rebound by B. Lopez,,40,29
118,2,7:58.0,Personal foul by I. Clark (drawn by S. Larkin),,40,29
119,2,7:42.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,40,29
120,2,7:42.0,,Defensive rebound by A. Bogut,40,29
121,2,7:17.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by A. Bogut),40,32
122,2,6:59.0,W. Ellington makes 2-pt hook shot from 7 ft (assist by S. Larkin),,42,32
123,2,6:38.0,,S. Livingston misses 2-pt jump shot from 13 ft,42,32
124,2,6:38.0,Defensive rebound by J. Johnson,,42,32
125,2,6:21.0,W. Ellington makes 2-pt jump shot from 20 ft,,44,32
126,2,6:15.0,,Golden State full timeout,44,32
127,2,6:15.0,,D. Green enters the game for A. Iguodala,44,32
128,2,6:15.0,,F. Ezeli enters the game for A. Bogut,44,32
129,2,6:15.0,,S. Curry enters the game for I. Clark,44,32
130,2,6:15.0,J. Jack enters the game for S. Larkin,,44,32
131,2,6:05.0,,Shooting foul by B. Lopez (drawn by H. Barnes),44,32
132,2,6:05.0,,H. Barnes makes free throw 1 of 2,44,33
133,2,6:05.0,,H. Barnes makes free throw 2 of 2,44,34
134,2,5:53.0,J. Johnson misses 2-pt jump shot from 10 ft,,44,34
135,2,5:53.0,,Defensive rebound by F. Ezeli,44,34
136,2,5:46.0,,D. Green misses 3-pt jump shot from 26 ft,44,34
137,2,5:45.0,Defensive rebound by Team,,44,34
138,2,5:32.0,Personal foul by D. Green (drawn by B. Lopez),,44,34
139,2,5:32.0,R. Hollis-Jefferson enters the game for W. Ellington,,44,34
140,2,5:32.0,T. Young enters the game for B. Bogdanović,,44,34
141,2,5:20.0,B. Lopez misses 2-pt jump shot from 7 ft,,44,34
142,2,5:18.0,Offensive rebound by R. Hollis-Jefferson,,44,34
143,2,5:13.0,B. Lopez misses 2-pt jump shot from 6 ft,,44,34
144,2,5:07.0,Offensive rebound by T. Young,,44,34
145,2,5:07.0,T. Young misses 2-pt layup at rim,,44,34
146,2,5:06.0,,Defensive rebound by D. Green,44,34
147,2,5:01.0,,D. Green makes 3-pt jump shot from 26 ft (assist by S. Livingston),44,37
148,2,4:45.0,Turnover by J. Jack (bad pass; steal by H. Barnes),,44,37
149,2,4:42.0,,Shooting foul by R. Hollis-Jefferson (drawn by H. Barnes),44,37
150,2,4:42.0,,H. Barnes makes free throw 1 of 2,44,38
151,2,4:42.0,,B. Rush enters the game for S. Livingston,44,38
152,2,4:42.0,,H. Barnes makes free throw 2 of 2,44,39
153,2,4:22.0,T. Young misses 2-pt jump shot from 17 ft,,44,39
154,2,4:20.0,,Defensive rebound by F. Ezeli,44,39
155,2,4:17.0,,Turnover by D. Green (traveling),44,39
156,2,4:17.0,Brooklyn full timeout,,44,39
157,2,4:17.0,,A. Iguodala enters the game for H. Barnes,44,39
158,2,4:17.0,Violation by Team (jump ball),,44,39
159,2,4:02.0,Turnover by R. Hollis-Jefferson (lost ball; steal by S. Curry),,44,39
160,2,3:54.0,,D. Green misses 2-pt layup from 2 ft (block by B. Lopez),44,39
161,2,3:53.0,Defensive rebound by J. Jack,,44,39
162,2,3:46.0,T. Young misses 2-pt layup from 1 ft (block by D. Green),,44,39
163,2,3:46.0,Offensive rebound by T. Young,,44,39
164,2,3:37.0,T. Young misses 2-pt layup from 2 ft (block by D. Green),,44,39
165,2,3:35.0,,Defensive rebound by Team,44,39
166,2,3:32.0,,Personal foul by B. Lopez (drawn by F. Ezeli),44,39
167,2,3:32.0,,F. Ezeli makes free throw 1 of 2,44,40
168,2,3:32.0,,F. Ezeli misses free throw 2 of 2,44,40
169,2,3:30.0,Defensive rebound by B. Lopez,,44,40
170,2,3:15.0,J. Johnson misses 2-pt jump shot from 5 ft,,44,40
171,2,3:15.0,,Defensive rebound by D. Green,44,40
172,2,3:09.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),44,43
173,2,2:56.0,B. Lopez makes 2-pt jump shot from 11 ft (assist by J. Jack),,46,43
174,2,2:46.0,,D. Green makes 2-pt jump shot from 16 ft (assist by S. Curry),46,45
175,2,2:32.0,J. Jack misses 2-pt jump shot from 15 ft,,46,45
176,2,2:30.0,,Defensive rebound by S. Curry,46,45
177,2,2:16.0,,F. Ezeli misses 2-pt jump shot from 9 ft (block by R. Hollis-Jefferson),46,45
178,2,2:16.0,Defensive rebound by Team,,46,45
179,2,2:16.0,B. Bogdanović enters the game for R. Hollis-Jefferson,,46,45
180,2,1:57.0,T. Young makes 2-pt layup from 2 ft,,48,45
181,2,1:46.0,,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),48,47
182,2,1:27.0,B. Lopez misses 2-pt jump shot from 17 ft,,48,47
183,2,1:27.0,,Defensive rebound by D. Green,48,47
184,2,1:16.0,,F. Ezeli misses 2-pt layup from 2 ft (block by B. Lopez),48,47
185,2,1:15.0,Defensive rebound by J. Jack,,48,47
186,2,1:11.0,Shooting foul by S. Curry (drawn by J. Jack),,48,47
187,2,1:11.0,J. Jack makes free throw 1 of 2,,49,47
188,2,1:11.0,J. Jack makes free throw 2 of 2,,50,47
189,2,0:53.0,,Turnover by A. Iguodala (bad pass; steal by B. Bogdanović),50,47
190,2,0:44.0,J. Johnson misses 2-pt jump shot from 8 ft,,50,47
191,2,0:44.0,,Defensive rebound by F. Ezeli,50,47
192,2,0:38.0,,S. Curry makes 2-pt jump shot from 17 ft,50,49
193,2,0:32.0,J. Jack makes 2-pt jump shot from 17 ft,,52,49
194,2,0:13.0,,Shooting foul by J. Jack (drawn by S. Curry),52,49
195,2,0:13.0,,S. Curry makes free throw 1 of 3,52,50
196,2,0:13.0,,S. Curry makes free throw 2 of 3,52,51
197,2,0:13.0,,S. Curry makes free throw 3 of 3,52,52
198,2,0:04.0,T. Young makes 2-pt jump shot from 18 ft (assist by J. Jack),,54,52
199,3,11:43.0,,D. Green misses 2-pt layup at rim,54,52
200,3,11:42.0,,Offensive rebound by D. Green,54,52
201,3,11:42.0,,D. Green misses 2-pt layup at rim,54,52
202,3,11:36.0,Defensive rebound by T. Young,,54,52
203,3,11:23.0,R. Hollis-Jefferson makes 2-pt jump shot from 17 ft (assist by T. Young),,56,52
204,3,11:08.0,,B. Rush misses 3-pt jump shot from 23 ft,56,52
205,3,11:07.0,,Offensive rebound by F. Ezeli,56,52
206,3,11:01.0,,D. Green makes 3-pt jump shot from 23 ft (assist by S. Curry),56,55
207,3,10:38.0,Shooting foul by D. Green (drawn by J. Jack),,56,55
208,3,10:38.0,J. Jack makes free throw 1 of 2,,57,55
209,3,10:38.0,J. Jack makes free throw 2 of 2,,58,55
210,3,10:28.0,,S. Curry misses 3-pt jump shot from 25 ft,58,55
211,3,10:27.0,Defensive rebound by R. Hollis-Jefferson,,58,55
212,3,10:12.0,J. Johnson makes 2-pt jump shot from 18 ft,,60,55
213,3,10:02.0,,S. Curry makes 2-pt layup from 2 ft,60,57
214,3,9:39.0,T. Young misses 2-pt jump shot from 7 ft (block by F. Ezeli),,60,57
215,3,9:38.0,Offensive rebound by B. Lopez,,60,57
216,3,9:35.0,J. Johnson misses 3-pt jump shot from 26 ft,,60,57
217,3,9:33.0,,Defensive rebound by B. Rush,60,57
218,3,9:28.0,,S. Curry makes 2-pt jump shot from 20 ft,60,59
219,3,9:13.0,B. Lopez makes 2-pt jump shot from 11 ft (assist by J. Jack),,62,59
220,3,8:54.0,,D. Green misses 3-pt jump shot from 26 ft,62,59
221,3,8:53.0,Defensive rebound by J. Johnson,,62,59
222,3,8:34.0,J. Johnson misses 2-pt jump shot from 20 ft,,62,59
223,3,8:32.0,,Defensive rebound by B. Rush,62,59
224,3,8:17.0,,F. Ezeli misses 2-pt jump shot from 9 ft,62,59
225,3,8:16.0,Defensive rebound by R. Hollis-Jefferson,,62,59
226,3,8:05.0,Personal foul by H. Barnes (drawn by T. Young),,62,59
227,3,7:50.0,J. Jack makes 2-pt jump shot from 10 ft,,64,59
228,3,7:43.0,,S. Curry misses 3-pt jump shot from 27 ft,64,59
229,3,7:41.0,Defensive rebound by R. Hollis-Jefferson,,64,59
230,3,7:31.0,Turnover by B. Lopez (lost ball; steal by D. Green),,64,59
231,3,7:19.0,,H. Barnes makes 2-pt dunk at rim,64,61
232,3,7:04.0,J. Johnson misses 2-pt jump shot from 17 ft,,64,61
233,3,7:02.0,,Defensive rebound by B. Rush,64,61
234,3,6:52.0,,Turnover by S. Curry (bad pass; steal by B. Lopez),64,61
235,3,6:44.0,J. Jack makes 3-pt jump shot from 26 ft,,67,61
236,3,6:24.0,,H. Barnes makes 2-pt jump shot from 10 ft,67,63
237,3,6:10.0,B. Bogdanović enters the game for J. Johnson,,67,63
238,3,6:10.0,,A. Bogut enters the game for F. Ezeli,67,63
239,3,5:59.0,B. Lopez misses 2-pt jump shot from 8 ft,,67,63
240,3,5:58.0,Offensive rebound by B. Lopez,,67,63
241,3,5:56.0,B. Lopez makes 2-pt hook shot from 5 ft,,69,63
242,3,5:35.0,,S. Curry makes 2-pt jump shot from 10 ft (assist by D. Green),69,65
243,3,5:15.0,T. Young misses 2-pt hook shot from 10 ft,,69,65
244,3,5:12.0,,Defensive rebound by A. Bogut,69,65
245,3,5:05.0,,Turnover by D. Green (bad pass; steal by R. Hollis-Jefferson),69,65
246,3,4:59.0,T. Young makes 2-pt dunk at rim (assist by J. Jack),,71,65
247,3,4:55.0,,Golden State full timeout,71,65
248,3,4:55.0,,A. Iguodala enters the game for B. Rush,71,65
249,3,4:55.0,A. Bargnani enters the game for B. Lopez,,71,65
250,3,4:45.0,,A. Iguodala misses 3-pt jump shot from 24 ft,71,65
251,3,4:44.0,Defensive rebound by R. Hollis-Jefferson,,71,65
252,3,4:24.0,A. Bargnani misses 2-pt jump shot from 9 ft,,71,65
253,3,4:23.0,,Defensive rebound by A. Bogut,71,65
254,3,4:15.0,,D. Green misses 3-pt jump shot from 23 ft,71,65
255,3,4:14.0,Defensive rebound by B. Bogdanović,,71,65
256,3,3:48.0,T. Young misses 3-pt jump shot from 49 ft,,71,65
257,3,3:45.0,,Defensive rebound by A. Iguodala,71,65
258,3,3:39.0,,Offensive foul by A. Iguodala (drawn by J. Jack),71,65
259,3,3:39.0,,Turnover by A. Iguodala (offensive foul),71,65
260,3,3:24.0,T. Young misses 2-pt jump shot from 8 ft,,71,65
261,3,3:23.0,,Defensive rebound by A. Bogut,71,65
262,3,3:13.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Bogut),71,68
263,3,2:52.0,A. Bargnani misses 2-pt jump shot from 20 ft,,71,68
264,3,2:49.0,,Defensive rebound by A. Iguodala,71,68
265,3,2:43.0,,H. Barnes misses 2-pt layup from 2 ft,71,68
266,3,2:42.0,Defensive rebound by T. Young,,71,68
267,3,2:38.0,Personal foul by A. Bogut (drawn by B. Bogdanović),,71,68
268,3,2:38.0,Brooklyn full timeout,,71,68
269,3,2:38.0,B. Lopez enters the game for T. Young,,71,68
270,3,2:38.0,J. Johnson enters the game for A. Bargnani,,71,68
271,3,2:38.0,,S. Livingston enters the game for H. Barnes,71,68
272,3,2:26.0,B. Lopez makes 2-pt dunk at rim (assist by J. Jack),,73,68
273,3,2:09.0,,S. Curry makes 2-pt jump shot from 4 ft (assist by A. Bogut),73,70
274,3,1:57.0,Personal foul by S. Livingston (drawn by J. Jack),,73,70
275,3,1:49.0,J. Jack misses 2-pt jump shot from 20 ft,,73,70
276,3,1:45.0,,Defensive rebound by S. Curry,73,70
277,3,1:37.0,,D. Green misses 3-pt jump shot from 24 ft,73,70
278,3,1:36.0,Defensive rebound by B. Bogdanović,,73,70
279,3,1:17.0,Turnover by J. Jack (lost ball; steal by A. Iguodala),,73,70
280,3,1:11.0,,S. Curry misses 3-pt jump shot from 26 ft,73,70
281,3,1:11.0,Defensive rebound by J. Jack,,73,70
282,3,1:00.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,73,70
283,3,1:00.0,,Defensive rebound by A. Iguodala,73,70
284,3,0:47.0,,S. Livingston misses 2-pt jump shot from 13 ft,73,70
285,3,0:47.0,Defensive rebound by J. Johnson,,73,70
286,3,0:39.0,J. Johnson makes 2-pt jump shot from 18 ft,,75,70
287,3,0:31.0,,S. Curry misses 3-pt jump shot from 25 ft,75,70
288,3,0:31.0,,Offensive rebound by A. Iguodala,75,70
289,3,0:26.0,,S. Curry misses 3-pt jump shot from 26 ft,75,70
290,3,0:23.0,Defensive rebound by J. Johnson,,75,70
291,3,0:04.0,J. Johnson misses 3-pt jump shot from 25 ft,,75,70
292,3,0:03.0,,Defensive rebound by A. Iguodala,75,70
293,3,0:03.0,,Turnover by A. Iguodala (bad pass; steal by J. Jack),75,70
294,3,0:00.0,J. Jack makes 2-pt jump shot from 6 ft,,77,70
295,4,11:44.0,Personal foul by A. Bogut (drawn by J. Johnson),,77,70
296,4,11:33.0,J. Johnson misses 3-pt jump shot from 26 ft,,77,70
297,4,11:32.0,,Defensive rebound by A. Bogut,77,70
298,4,11:17.0,,A. Bogut makes 2-pt hook shot from 7 ft,77,72
299,4,10:59.0,Turnover by J. Johnson (bad pass; steal by A. Bogut),,77,72
300,4,10:51.0,,Personal foul by W. Ellington (drawn by S. Livingston),77,72
301,4,10:40.0,,I. Clark makes 2-pt jump shot from 6 ft,77,74
302,4,10:16.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,77,74
303,4,10:15.0,,Defensive rebound by A. Bogut,77,74
304,4,10:02.0,,I. Clark misses 3-pt jump shot from 23 ft,77,74
305,4,10:01.0,Defensive rebound by S. Larkin,,77,74
306,4,9:48.0,S. Larkin makes 2-pt jump shot from 16 ft,,79,74
307,4,9:37.0,,A. Bogut makes 2-pt hook shot from 4 ft (assist by S. Livingston),79,76
308,4,9:18.0,Personal foul by A. Bogut (drawn by J. Johnson),,79,76
309,4,9:03.0,B. Lopez makes 2-pt layup at rim (assist by B. Bogdanović),,81,76
310,4,8:42.0,,S. Livingston misses 2-pt jump shot from 17 ft,81,76
311,4,8:41.0,Defensive rebound by B. Bogdanović,,81,76
312,4,8:31.0,B. Lopez misses 2-pt jump shot from 19 ft,,81,76
313,4,8:30.0,,Defensive rebound by Team,81,76
314,4,8:30.0,Official timeout,,81,76
315,4,8:30.0,,S. Curry enters the game for I. Clark,81,76
316,4,8:30.0,J. Jack enters the game for J. Johnson,,81,76
317,4,8:13.0,,A. Iguodala misses 3-pt jump shot from 25 ft,81,76
318,4,8:13.0,Defensive rebound by S. Larkin,,81,76
319,4,8:05.0,B. Bogdanović makes 2-pt layup at rim (assist by S. Larkin),,83,76
320,4,7:52.0,,A. Bogut misses 2-pt jump shot from 9 ft,83,76
321,4,7:51.0,Defensive rebound by B. Lopez,,83,76
322,4,7:41.0,S. Larkin misses 3-pt jump shot from 24 ft,,83,76
323,4,7:41.0,,Defensive rebound by A. Iguodala,83,76
324,4,7:38.0,,Personal foul by J. Jack (drawn by A. Iguodala),83,76
325,4,7:27.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),83,79
326,4,7:07.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,83,79
327,4,7:07.0,,Defensive rebound by H. Barnes,83,79
328,4,6:54.0,,S. Curry misses 2-pt jump shot from 8 ft,83,79
329,4,6:52.0,,Offensive rebound by A. Bogut,83,79
330,4,6:52.0,,A. Bogut misses 2-pt layup from 2 ft,83,79
331,4,6:50.0,,Offensive rebound by A. Bogut,83,79
332,4,6:49.0,,Turnover by A. Bogut (bad pass; steal by S. Larkin),83,79
333,4,6:46.0,Shooting foul by A. Iguodala (drawn by W. Ellington),,83,79
334,4,6:46.0,W. Ellington makes free throw 1 of 2,,84,79
335,4,6:46.0,,D. Green enters the game for H. Barnes,84,79
336,4,6:46.0,T. Young enters the game for S. Larkin,,84,79
337,4,6:46.0,W. Ellington makes free throw 2 of 2,,85,79
338,4,6:28.0,,S. Curry misses 3-pt jump shot from 24 ft,85,79
339,4,6:27.0,,Offensive rebound by A. Bogut,85,79
340,4,6:18.0,,Personal foul by T. Young (drawn by S. Livingston),85,79
341,4,6:03.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),85,81
342,4,5:46.0,J. Jack misses 3-pt jump shot from 24 ft,,85,81
343,4,5:45.0,Offensive rebound by B. Lopez,,85,81
344,4,5:31.0,T. Young misses 2-pt hook shot from 7 ft,,85,81
345,4,5:31.0,,Defensive rebound by A. Bogut,85,81
346,4,5:24.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),85,84
347,4,5:23.0,Brooklyn full timeout,,85,84
348,4,5:23.0,T. Robinson enters the game for B. Lopez,,85,84
349,4,5:23.0,,H. Barnes enters the game for A. Bogut,85,84
350,4,5:16.0,Personal foul by S. Livingston (drawn by J. Jack),,85,84
351,4,5:16.0,J. Johnson enters the game for T. Robinson,,85,84
352,4,5:16.0,R. Hollis-Jefferson enters the game for W. Ellington,,85,84
353,4,5:03.0,J. Jack misses 2-pt jump shot from 4 ft (block by D. Green),,85,84
354,4,5:01.0,Offensive rebound by R. Hollis-Jefferson,,85,84
355,4,4:58.0,R. Hollis-Jefferson misses 3-pt jump shot from 25 ft,,85,84
356,4,4:57.0,,Defensive rebound by D. Green,85,84
357,4,4:36.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),85,86
358,4,4:14.0,J. Johnson misses 2-pt jump shot from 20 ft,,85,86
359,4,4:13.0,,Defensive rebound by S. Curry,85,86
360,4,4:07.0,,S. Curry misses 2-pt jump shot from 17 ft,85,86
361,4,4:06.0,,Offensive rebound by H. Barnes,85,86
362,4,3:45.0,,H. Barnes makes 2-pt jump shot from 15 ft (assist by D. Green),85,88
363,4,3:19.0,J. Johnson makes 2-pt jump shot from 16 ft,,87,88
364,4,2:58.0,,S. Livingston misses 2-pt dunk at rim,87,88
365,4,2:57.0,Defensive rebound by R. Hollis-Jefferson,,87,88
366,4,2:49.0,Turnover by T. Young (traveling),,87,88
367,4,2:49.0,,Golden State full timeout,87,88
368,4,2:49.0,B. Lopez enters the game for R. Hollis-Jefferson,,87,88
369,4,2:49.0,,A. Bogut enters the game for H. Barnes,87,88
370,4,2:39.0,,D. Green makes 2-pt layup from 2 ft (assist by A. Iguodala),87,90
371,4,2:26.0,Personal foul by D. Green (drawn by B. Lopez),,87,90
372,4,2:26.0,B. Lopez makes free throw 1 of 2,,88,90
373,4,2:26.0,B. Lopez makes free throw 2 of 2,,89,90
374,4,2:13.0,,D. Green misses 3-pt jump shot from 25 ft,89,90
375,4,2:13.0,,Offensive rebound by Team,89,90
376,4,2:13.0,Loose ball foul by B. Lopez (drawn by A. Bogut),,89,90
377,4,2:00.0,,D. Green misses 2-pt jump shot from 5 ft,89,90
