,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHARLOTTE_ACTION,OKLAHOMA CITY_SCORE,CHARLOTTE_SCORE
148,2,6:20.0,,Charlotte full timeout,48,34
149,2,6:20.0,S. Adams enters the game for A. Morrow,,48,34
150,2,6:20.0,,M. Williams enters the game for J. Lin,48,34
151,2,6:20.0,,C. Zeller enters the game for F. Kaminsky,48,34
152,2,6:20.0,,K. Walker enters the game for T. Hansbrough,48,34
153,2,6:11.0,,J. Lamb misses 2-pt layup from 1 ft,48,34
154,2,6:11.0,,Offensive rebound by Team,48,34
155,2,6:11.0,Loose ball foul by S. Adams (drawn by C. Zeller),,48,34
156,2,6:11.0,,C. Zeller makes free throw 1 of 2,48,35
157,2,6:11.0,A. Morrow enters the game for S. Adams,,48,35
158,2,6:11.0,,C. Zeller makes free throw 2 of 2,48,36
159,2,5:55.0,A. Morrow misses 2-pt jump shot from 15 ft,,48,36
160,2,5:54.0,,Defensive rebound by M. Williams,48,36
161,2,5:47.0,,K. Walker misses 2-pt layup from 2 ft,48,36
162,2,5:46.0,Defensive rebound by S. Ibaka,,48,36
163,2,5:44.0,Turnover by S. Ibaka (bad pass; steal by P. Hairston),,48,36
164,2,5:38.0,,J. Lamb makes 2-pt jump shot from 9 ft (assist by K. Walker),48,38
165,2,5:22.0,K. Durant makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,51,38
166,2,5:10.0,,J. Lamb misses 2-pt jump shot from 15 ft,51,38
167,2,5:08.0,Defensive rebound by K. Durant,,51,38
168,2,4:58.0,Shooting foul by C. Zeller (drawn by K. Singler),,51,38
169,2,4:58.0,K. Singler misses free throw 1 of 2,,51,38
170,2,4:58.0,Offensive rebound by Team,,51,38
171,2,4:58.0,,F. Kaminsky enters the game for C. Zeller,51,38
172,2,4:58.0,K. Singler makes free throw 2 of 2,,52,38
173,2,4:41.0,,M. Williams misses 2-pt hook shot from 5 ft,52,38
174,2,4:39.0,Defensive rebound by S. Ibaka,,52,38
175,2,4:33.0,Shooting foul by P. Hairston (drawn by S. Ibaka),,52,38
176,2,4:33.0,S. Ibaka makes free throw 1 of 2,,53,38
177,2,4:33.0,E. Freedom enters the game for S. Ibaka,,53,38
178,2,4:33.0,S. Ibaka makes free throw 2 of 2,,54,38
179,2,4:27.0,,Personal foul by R. Westbrook (drawn by K. Walker),54,38
180,2,4:27.0,,K. Walker makes free throw 1 of 2,54,39
181,2,4:27.0,,K. Walker makes free throw 2 of 2,54,40
182,2,4:17.0,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),,56,40
183,2,3:57.0,,K. Walker misses 3-pt jump shot from 25 ft,56,40
184,2,3:56.0,Defensive rebound by R. Westbrook,,56,40
185,2,3:50.0,A. Morrow misses 3-pt jump shot from 25 ft,,56,40
186,2,3:48.0,,Defensive rebound by P. Hairston,56,40
187,2,3:40.0,,Personal foul by E. Freedom (drawn by F. Kaminsky),56,40
188,2,3:40.0,,F. Kaminsky misses free throw 1 of 2,56,40
189,2,3:40.0,,Offensive rebound by Team,56,40
190,2,3:40.0,D. Waiters enters the game for E. Freedom,,56,40
191,2,3:40.0,,F. Kaminsky makes free throw 2 of 2,56,41
192,2,3:30.0,Turnover by R. Westbrook (lost ball; steal by K. Walker),,56,41
193,2,3:24.0,,K. Walker makes 2-pt layup from 1 ft (assist by J. Lamb),56,43
194,2,3:04.0,R. Westbrook misses 2-pt jump shot from 11 ft,,56,43
195,2,3:03.0,,Defensive rebound by F. Kaminsky,56,43
196,2,2:57.0,,K. Walker makes 2-pt layup from 1 ft,56,45
197,2,2:52.0,Oklahoma City full timeout,,56,45
198,2,2:52.0,S. Ibaka enters the game for A. Morrow,,56,45
199,2,2:52.0,,T. Daniels enters the game for P. Hairston,56,45
200,2,2:50.0,Violation by Team (delay of game),,56,45
201,2,2:34.0,K. Singler misses 3-pt jump shot from 24 ft,,56,45
202,2,2:33.0,Offensive rebound by R. Westbrook,,56,45
203,2,2:33.0,R. Westbrook misses 2-pt layup from 1 ft,,56,45
204,2,2:33.0,Offensive rebound by Team,,56,45
205,2,2:33.0,,Loose ball foul by J. Lamb (drawn by S. Ibaka),56,45
206,2,2:33.0,S. Ibaka makes free throw 1 of 2,,57,45
207,2,2:33.0,S. Ibaka makes free throw 2 of 2,,58,45
208,2,2:20.0,,K. Walker makes 2-pt layup at rim (assist by F. Kaminsky),58,47
209,2,2:07.0,R. Westbrook makes 3-pt jump shot from 23 ft (assist by D. Waiters),,61,47
210,2,1:42.0,,J. Lamb makes 2-pt jump shot from 18 ft (assist by K. Walker),61,49
211,2,1:25.0,R. Westbrook misses 2-pt layup from 2 ft (block by J. Lamb),,61,49
212,2,1:25.0,,Defensive rebound by Team,61,49
213,2,1:25.0,Loose ball foul by K. Singler (drawn by K. Walker),,61,49
214,2,1:25.0,,K. Walker misses free throw 1 of 2,61,49
215,2,1:25.0,,Offensive rebound by Team,61,49
216,2,1:25.0,,K. Walker makes free throw 2 of 2,61,50
217,2,1:08.0,D. Waiters misses 3-pt jump shot from 22 ft,,61,50
218,2,1:07.0,,Defensive rebound by K. Walker,61,50
219,2,1:02.0,,K. Walker misses 2-pt layup from 2 ft (block by S. Ibaka),61,50
220,2,1:00.0,,Offensive rebound by M. Williams,61,50
221,2,1:00.0,,M. Williams misses 2-pt layup at rim,61,50
222,2,0:58.0,Defensive rebound by K. Durant,,61,50
223,2,0:53.0,Shooting foul by T. Daniels (drawn by S. Ibaka),,61,50
224,2,0:53.0,,Technical foul by K. Walker,61,50
225,2,0:53.0,K. Durant makes technical free throw,,62,50
226,2,0:53.0,S. Ibaka makes free throw 1 of 2,,63,50
227,2,0:53.0,S. Ibaka makes free throw 2 of 2,,64,50
228,2,0:45.0,,Personal foul by R. Westbrook (drawn by K. Walker),64,50
229,2,0:45.0,,K. Walker makes free throw 1 of 2,64,51
230,2,0:45.0,,K. Walker makes free throw 2 of 2,64,52
231,2,0:39.0,Shooting foul by J. Lamb (drawn by S. Ibaka),,64,52
232,2,0:39.0,S. Ibaka makes free throw 1 of 2,,65,52
233,2,0:39.0,S. Ibaka makes free throw 2 of 2,,66,52
234,2,0:30.0,,K. Walker makes 2-pt jump shot from 18 ft,66,54
235,2,0:06.0,R. Westbrook misses 3-pt jump shot from 24 ft,,66,54
236,2,0:05.0,,Defensive rebound by M. Williams,66,54
237,2,0:00.0,,K. Walker misses 2-pt jump shot from 11 ft,66,54
238,2,0:00.0,,Offensive rebound by Team,66,54
239,3,11:43.0,,M. Williams makes 2-pt jump shot from 9 ft (assist by K. Walker),66,56
240,3,11:26.0,Personal foul by C. Zeller (drawn by K. Durant),,66,56
241,3,11:20.0,,Violation by M. Williams (kicked ball),66,56
242,3,11:16.0,S. Ibaka misses 2-pt jump shot from 19 ft,,66,56
243,3,11:16.0,,Defensive rebound by Team,66,56
244,3,11:02.0,,K. Walker makes 3-pt jump shot from 23 ft (assist by J. Lin),66,59
245,3,11:02.0,Oklahoma City full timeout,,66,59
246,3,10:45.0,R. Westbrook misses 2-pt jump shot from 15 ft (block by K. Walker),,66,59
247,3,10:43.0,,Defensive rebound by K. Walker,66,59
248,3,10:39.0,,J. Lin makes 3-pt jump shot from 24 ft (assist by P. Hairston),66,62
249,3,10:25.0,K. Durant misses 2-pt jump shot from 9 ft,,66,62
250,3,10:25.0,Offensive rebound by Team,,66,62
251,3,10:25.0,,Loose ball foul by M. Williams (drawn by S. Adams),66,62
252,3,10:20.0,Personal foul by C. Zeller (drawn by R. Westbrook),,66,62
253,3,10:14.0,S. Ibaka misses 2-pt jump shot from 11 ft,,66,62
254,3,10:12.0,,Defensive rebound by C. Zeller,66,62
255,3,10:00.0,,Personal foul by A. Roberson (drawn by J. Lin),66,62
256,3,9:45.0,,K. Walker makes 2-pt jump shot from 17 ft,66,64
257,3,9:28.0,Personal foul by J. Lin (drawn by A. Roberson),,66,64
258,3,9:19.0,S. Ibaka misses 3-pt jump shot from 25 ft,,66,64
259,3,9:17.0,,Defensive rebound by Team,66,64
260,3,9:05.0,,K. Walker misses 2-pt jump shot from 11 ft,66,64
261,3,9:04.0,Defensive rebound by A. Roberson,,66,64
262,3,8:58.0,R. Westbrook misses 2-pt layup from 1 ft (block by C. Zeller),,66,64
263,3,8:55.0,Offensive rebound by A. Roberson,,66,64
264,3,8:49.0,K. Durant misses 2-pt jump shot from 13 ft,,66,64
265,3,8:48.0,Offensive rebound by S. Adams,,66,64
266,3,8:42.0,R. Westbrook misses 2-pt layup from 1 ft,,66,64
267,3,8:39.0,Offensive rebound by S. Ibaka,,66,64
268,3,8:39.0,S. Ibaka makes 2-pt dunk at rim,,68,64
269,3,8:17.0,,K. Walker misses 3-pt jump shot from 24 ft,68,64
270,3,8:16.0,Defensive rebound by S. Adams,,68,64
271,3,8:08.0,Shooting foul by P. Hairston (drawn by K. Durant),,68,64
272,3,8:08.0,K. Durant makes free throw 1 of 3,,69,64
273,3,8:08.0,K. Durant makes free throw 2 of 3,,70,64
274,3,8:08.0,K. Durant makes free throw 3 of 3,,71,64
275,3,7:49.0,,P. Hairston misses 3-pt jump shot from 26 ft,71,64
276,3,7:48.0,Defensive rebound by R. Westbrook,,71,64
277,3,7:43.0,R. Westbrook misses 2-pt jump shot from 19 ft,,71,64
278,3,7:40.0,,Defensive rebound by M. Williams,71,64
279,3,7:36.0,,Shooting foul by A. Roberson (drawn by K. Walker),71,64
280,3,7:36.0,,K. Walker makes free throw 1 of 2,71,65
281,3,7:36.0,,K. Walker makes free throw 2 of 2,71,66
282,3,7:26.0,Personal foul by P. Hairston (drawn by K. Durant),,71,66
283,3,7:26.0,K. Durant makes free throw 1 of 2,,72,66
284,3,7:26.0,,J. Lamb enters the game for P. Hairston,72,66
285,3,7:26.0,K. Durant makes free throw 2 of 2,,73,66
286,3,7:05.0,,J. Lin misses 3-pt jump shot from 27 ft,73,66
287,3,7:03.0,Defensive rebound by S. Adams,,73,66
288,3,6:51.0,S. Adams makes 2-pt dunk at rim,,75,66
289,3,6:51.0,,Charlotte full timeout,75,66
290,3,6:34.0,,Personal foul by A. Roberson (drawn by J. Lin),75,66
291,3,6:19.0,,J. Lamb misses 2-pt jump shot from 13 ft (block by K. Durant),75,66
292,3,6:17.0,Defensive rebound by S. Adams,,75,66
293,3,6:12.0,Shooting foul by J. Lamb (drawn by K. Durant),,75,66
294,3,6:12.0,K. Durant makes free throw 1 of 3,,76,66
295,3,6:12.0,K. Durant makes free throw 2 of 3,,77,66
296,3,6:12.0,D. Waiters enters the game for A. Roberson,,77,66
297,3,6:12.0,K. Durant makes free throw 3 of 3,,78,66
298,3,5:54.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),78,68
299,3,5:39.0,K. Durant misses 2-pt jump shot from 12 ft,,78,68
300,3,5:38.0,Offensive rebound by S. Adams,,78,68
301,3,5:30.0,Turnover by S. Ibaka (offensive foul),,78,68
302,3,5:30.0,Offensive foul by S. Ibaka (drawn by J. Lamb),,78,68
303,3,5:30.0,,F. Kaminsky enters the game for C. Zeller,78,68
304,3,5:14.0,,Shooting foul by K. Durant (drawn by J. Lamb),78,68
305,3,5:14.0,,J. Lamb makes free throw 1 of 2,78,69
306,3,5:14.0,,J. Lamb makes free throw 2 of 2,78,70
307,3,4:58.0,R. Westbrook misses 3-pt jump shot from 25 ft,,78,70
308,3,4:56.0,Offensive rebound by D. Waiters,,78,70
309,3,4:45.0,Personal foul by J. Lin (drawn by D. Waiters),,78,70
310,3,4:45.0,D. Waiters misses free throw 1 of 2,,78,70
311,3,4:45.0,Offensive rebound by Team,,78,70
312,3,4:45.0,,T. Daniels enters the game for J. Lin,78,70
313,3,4:45.0,Violation by Team (double lane),,78,70
314,3,4:23.0,,K. Walker misses 2-pt jump shot from 11 ft,78,70
315,3,4:22.0,Defensive rebound by S. Adams,,78,70
316,3,4:21.0,Shooting foul by J. Lamb (drawn by K. Durant),,78,70
317,3,4:21.0,K. Durant makes free throw 1 of 2,,79,70
318,3,4:21.0,K. Durant misses free throw 2 of 2,,79,70
319,3,4:18.0,,Defensive rebound by T. Daniels,79,70
320,3,4:07.0,,M. Williams makes 2-pt dunk at rim (assist by J. Lamb),79,72
321,3,4:07.0,,Violation by Team (delay of game),79,72
322,3,3:50.0,K. Durant misses 2-pt jump shot from 18 ft,,79,72
323,3,3:49.0,,Defensive rebound by M. Williams,79,72
324,3,3:41.0,,K. Walker makes 2-pt layup at rim,79,74
325,3,3:23.0,K. Durant makes 2-pt jump shot from 16 ft (assist by S. Adams),,81,74
326,3,3:01.0,,F. Kaminsky misses 2-pt layup at rim (block by S. Adams),81,74
327,3,2:59.0,Defensive rebound by R. Westbrook,,81,74
328,3,2:43.0,S. Adams makes 2-pt layup from 1 ft (assist by D. Waiters),,83,74
329,3,2:26.0,,T. Daniels misses 3-pt jump shot from 26 ft,83,74
330,3,2:26.0,Defensive rebound by Team,,83,74
331,3,2:11.0,K. Durant makes 2-pt jump shot from 9 ft,,85,74
332,3,2:11.0,,Charlotte full timeout,85,74
333,3,2:11.0,C. Payne enters the game for S. Adams,,85,74
334,3,2:11.0,E. Freedom enters the game for R. Westbrook,,85,74
335,3,1:55.0,,J. Lamb misses 2-pt layup from 1 ft,85,74
336,3,1:53.0,Defensive rebound by S. Ibaka,,85,74
337,3,1:36.0,E. Freedom misses 2-pt layup at rim (block by M. Williams),,85,74
338,3,1:34.0,,Defensive rebound by T. Daniels,85,74
339,3,1:26.0,,Shooting foul by S. Ibaka (drawn by K. Walker),85,74
340,3,1:26.0,,K. Walker makes free throw 1 of 2,85,75
341,3,1:26.0,,K. Walker makes free throw 2 of 2,85,76
342,3,1:02.0,D. Waiters makes 2-pt jump shot from 17 ft,,87,76
343,3,0:46.0,,T. Daniels misses 2-pt jump shot from 21 ft,87,76
344,3,0:44.0,Defensive rebound by K. Durant,,87,76
345,3,0:27.0,Turnover by D. Waiters (lost ball; steal by T. Daniels),,87,76
346,3,0:03.0,,K. Walker misses 2-pt jump shot from 17 ft,87,76
347,3,0:02.0,,Offensive rebound by J. Lamb,87,76
348,3,0:01.0,,J. Lamb misses 2-pt layup at rim,87,76
349,3,0:00.0,Defensive rebound by C. Payne,,87,76
350,4,11:43.0,Personal foul by J. Lin (drawn by C. Payne),,87,76
351,4,11:43.0,,Technical foul by J. Lin,87,76
352,4,11:43.0,A. Morrow misses technical free throw,,87,76
353,4,11:43.0,Offensive rebound by Team,,87,76
354,4,11:43.0,C. Payne makes free throw 1 of 2,,88,76
355,4,11:43.0,C. Payne misses free throw 2 of 2,,88,76
356,4,11:42.0,,Defensive rebound by F. Kaminsky,88,76
357,4,11:33.0,Violation by C. Payne (kicked ball),,88,76
358,4,11:24.0,,J. Lin misses 2-pt jump shot from 11 ft,88,76
359,4,11:22.0,Defensive rebound by A. Morrow,,88,76
360,4,11:13.0,E. Freedom makes 2-pt layup from 1 ft (assist by D. Waiters),,90,76
361,4,11:01.0,,J. Lin makes 2-pt layup at rim,90,78
362,4,10:44.0,D. Waiters misses 2-pt jump shot from 17 ft,,90,78
363,4,10:44.0,Offensive rebound by Team,,90,78
364,4,10:44.0,,Loose ball foul by T. Daniels (drawn by E. Freedom),90,78
365,4,10:34.0,D. Waiters misses 2-pt layup from 1 ft,,90,78
366,4,10:33.0,,Defensive rebound by J. Lamb,90,78
367,4,10:29.0,,Turnover by J. Lamb (lost ball; steal by C. Payne),90,78
368,4,10:22.0,A. Morrow makes 3-pt jump shot from 24 ft (assist by C. Payne),,93,78
369,4,10:17.0,,Personal foul by C. Payne (drawn by J. Lin),93,78
370,4,10:08.0,,Offensive foul by F. Kaminsky (drawn by K. Singler),93,78
371,4,10:08.0,,Turnover by F. Kaminsky (offensive foul),93,78
372,4,9:55.0,A. Morrow misses 3-pt jump shot from 23 ft,,93,78
373,4,9:54.0,,Defensive rebound by J. Lamb,93,78
374,4,9:42.0,,J. Lin misses 2-pt layup from 2 ft,93,78
375,4,9:41.0,Defensive rebound by D. Waiters,,93,78
376,4,9:33.0,A. Morrow misses 3-pt jump shot from 25 ft,,93,78
377,4,9:32.0,Offensive rebound by K. Singler,,93,78
378,4,9:19.0,C. Payne makes 2-pt jump shot from 18 ft,,95,78
379,4,9:19.0,,Charlotte full timeout,95,78
380,4,9:19.0,,K. Walker enters the game for J. Lamb,95,78
381,4,9:02.0,,T. Hansbrough makes 2-pt dunk at rim (assist by J. Lin),95,80
382,4,8:40.0,A. Morrow makes 3-pt jump shot from 25 ft (assist by D. Waiters),,98,80
383,4,8:24.0,,J. Lin misses 2-pt layup from 1 ft (block by E. Freedom),98,80
384,4,8:22.0,Defensive rebound by C. Payne,,98,80
385,4,8:16.0,D. Waiters misses 2-pt jump shot from 3 ft (block by T. Hansbrough),,98,80
386,4,8:14.0,,Defensive rebound by F. Kaminsky,98,80
387,4,8:07.0,,T. Daniels makes 3-pt jump shot from 29 ft (assist by F. Kaminsky),98,83
388,4,7:44.0,C. Payne misses 3-pt jump shot from 25 ft,,98,83
